age_gp,race_gp,outcome,outcome_unit,X1,X2,X3
45-54,HIS,CED,MJ,-137538631.196977,-153598235.488176,-136660747.248972
45-54,HIS,Food_price,USD,-137538631.196977,-153598235.488176,-136660747.248972
45-54,HIS,FL,mrh-eq,-137538631.196977,-153598235.488176,-136660747.248972
45-54,OTH,CED,MJ,-90301857.709335,-99273288.821309,-95521371.6475204
45-54,OTH,Food_price,USD,-90301857.709335,-99273288.821309,-95521371.6475204
45-54,OTH,FL,mrh-eq,-90301857.709335,-99273288.821309,-95521371.6475204
55-64,NHW,CED,MJ,-1039950674.34863,-1153231871.13468,-1061504171.28003
55-64,NHW,Food_price,USD,-1039950674.34863,-1153231871.13468,-1061504171.28003
55-64,NHW,FL,mrh-eq,-1039950674.34863,-1153231871.13468,-1061504171.28003
55-64,NHB,CED,MJ,-160083139.210883,-160695514.234274,-167942583.197052
55-64,NHB,Food_price,USD,-160083139.210883,-160695514.234274,-167942583.197052
55-64,NHB,FL,mrh-eq,-160083139.210883,-160695514.234274,-167942583.197052
55-64,HIS,CED,MJ,-132271529.642953,-133626259.916447,-123354776.781286
55-64,HIS,Food_price,USD,-132271529.642953,-133626259.916447,-123354776.781286
55-64,HIS,FL,mrh-eq,-132271529.642953,-133626259.916447,-123354776.781286
55-64,OTH,CED,MJ,-108318141.523001,-120311013.026685,-123689008.161045
55-64,OTH,Food_price,USD,-108318141.523001,-120311013.026685,-123689008.161045
55-64,OTH,FL,mrh-eq,-108318141.523001,-120311013.026685,-123689008.161045
65-74,NHW,CED,MJ,-708655692.809305,-719673725.826916,-731006314.266647
65-74,NHW,Food_price,USD,-708655692.809305,-719673725.826916,-731006314.266647
65-74,NHW,FL,mrh-eq,-708655692.809305,-719673725.826916,-731006314.266647
65-74,NHB,CED,MJ,-85323328.9070288,-82307254.3277442,-82773797.195887
65-74,NHB,Food_price,USD,-85323328.9070288,-82307254.3277442,-82773797.195887
65-74,NHB,FL,mrh-eq,-85323328.9070288,-82307254.3277442,-82773797.195887
65-74,HIS,CED,MJ,-62486281.1921526,-65027021.2512108,-53634895.7679266
65-74,HIS,Food_price,USD,-62486281.1921526,-65027021.2512108,-53634895.7679266
65-74,HIS,FL,mrh-eq,-62486281.1921526,-65027021.2512108,-53634895.7679266
65-74,OTH,CED,MJ,-41637433.9363714,-49506235.3239926,-46377611.8072896
65-74,OTH,Food_price,USD,-41637433.9363714,-49506235.3239926,-46377611.8072896
65-74,OTH,FL,mrh-eq,-41637433.9363714,-49506235.3239926,-46377611.8072896
75+,NHW,CED,MJ,-566053780.985255,-528400965.2467,-544541653.551901
75+,NHW,Food_price,USD,-566053780.985255,-528400965.2467,-544541653.551901
75+,NHW,FL,mrh-eq,-566053780.985255,-528400965.2467,-544541653.551901
75+,NHB,CED,MJ,-61623678.0359605,-58483971.7547735,-64291995.5874008
75+,NHB,Food_price,USD,-61623678.0359605,-58483971.7547735,-64291995.5874008
75+,NHB,FL,mrh-eq,-61623678.0359605,-58483971.7547735,-64291995.5874008
75+,HIS,CED,MJ,-34374460.7846389,-33130301.1201902,-36608962.4338551
75+,HIS,Food_price,USD,-34374460.7846389,-33130301.1201902,-36608962.4338551
75+,HIS,FL,mrh-eq,-34374460.7846389,-33130301.1201902,-36608962.4338551
75+,OTH,CED,MJ,-22841574.1363717,-24417212.0688556,-26222508.6918409
75+,OTH,Food_price,USD,-22841574.1363717,-24417212.0688556,-26222508.6918409
75+,OTH,FL,mrh-eq,-22841574.1363717,-24417212.0688556,-26222508.6918409
