age_gp,race_gp,outcome,outcome_unit,X1,X2,X3
45-54,NHW,Food_price,USD,37834684.5177346,38090765.2667348,35240470.555273
45-54,NHW,FL,mrh-eq,2291178.63730431,2294323.90600699,2175723.83463283
45-54,NHB,CED,MJ,11598748.6625067,11445073.6345633,11779920.8846193
45-54,NHB,Food_price,USD,6567700.9933611,6300535.39388486,6625203.28028129
45-54,NHB,FL,mrh-eq,394886.779964887,386480.046826311,400397.707131353
45-54,HIS,CED,MJ,14710310.4393484,15463338.7442175,14825174.7687261
45-54,HIS,Food_price,USD,7379585.63952765,7716631.17365663,7160472.39484891
45-54,HIS,FL,mrh-eq,506190.231524472,530591.820220952,506457.995935772
45-54,OTH,CED,MJ,10526378.6768119,10764216.6073129,10788556.8419785
45-54,OTH,Food_price,USD,4580828.25885156,4948305.55530506,4696209.29757374
45-54,OTH,FL,mrh-eq,362785.757947775,375180.863877897,371721.897281505
55-64,NHW,CED,MJ,88950209.2406949,92568809.6857814,89567980.0363998
55-64,NHW,Food_price,USD,47979466.9870246,50115291.4354145,47258432.9815503
55-64,NHW,FL,mrh-eq,3077197.13928009,3213877.42681023,3095817.4843215
55-64,NHB,CED,MJ,12731408.4462357,12796344.6807177,12826278.204282
55-64,NHB,Food_price,USD,7146535.09358356,7085727.08536988,7515197.11750318
55-64,NHB,FL,mrh-eq,435969.809567255,437092.622111387,442536.384504529
55-64,HIS,CED,MJ,14239101.5940681,13795861.4980454,13851585.1576609
55-64,HIS,Food_price,USD,6441598.3350093,6359772.9071101,5986583.71089947
55-64,HIS,FL,mrh-eq,491262.128238292,481791.876848171,475432.114999574
55-64,OTH,CED,MJ,10875368.7651408,11210613.4557538,11086675.2493779
55-64,OTH,Food_price,USD,5763685.95313538,5996138.39306339,6084561.47105403
55-64,OTH,FL,mrh-eq,380392.963411637,395758.829675769,390013.303006394
65-74,NHW,CED,MJ,61789977.292786,61349517.6520846,61890907.4758673
65-74,NHW,Food_price,USD,31256792.997838,31782621.2961332,31744704.8087044
65-74,NHW,FL,mrh-eq,2095126.1748972,2095374.52981056,2106720.54895854
65-74,NHB,CED,MJ,6536868.77090819,6511316.4352162,6493285.20837088
65-74,NHB,Food_price,USD,3264646.90726858,3268299.30345249,3243959.6317027
65-74,NHB,FL,mrh-eq,226454.658949108,225632.445163686,224197.738349018
65-74,HIS,CED,MJ,6464555.81027269,6523764.06423537,6297657.18580286
65-74,HIS,Food_price,USD,3061191.16513005,3090139.92367563,2846152.21314905
65-74,HIS,FL,mrh-eq,226157.05359193,230643.44675404,219738.425712531
65-74,OTH,CED,MJ,4646890.61425828,4730600.07887252,4696248.30014338
65-74,OTH,Food_price,USD,2190329.7003836,2430335.70344955,2280614.42518583
65-74,OTH,FL,mrh-eq,161597.607241058,169973.171404353,165771.816692526
75+,NHW,CED,MJ,46886624.9408438,45475231.2633121,45937698.8424483
75+,NHW,Food_price,USD,24243807.5052346,23607994.1982536,23981472.8889345
75+,NHW,FL,mrh-eq,1616921.3923818,1570008.49283422,1588984.45696497
75+,NHB,CED,MJ,4809510.88635688,4625843.75917464,4807346.10716839
75+,NHB,Food_price,USD,2556366.5693724,2555728.2799101,2628005.647735
75+,NHB,FL,mrh-eq,164906.289555123,161239.847524039,166172.07331774
75+,HIS,CED,MJ,3174661.62712892,3207272.3339101,3292332.09831343
75+,HIS,Food_price,USD,1498649.46102913,1431944.57879174,1506416.44566445
75+,HIS,FL,mrh-eq,110545.966033634,109981.166900399,114294.580525426
75+,OTH,CED,MJ,2871054.4892862,3024314.55011444,3026438.80844947
75+,OTH,Food_price,USD,1096749.49116127,1124344.86030731,1152656.20505539
75+,OTH,FL,mrh-eq,102264.870540923,106270.654195131,107235.350068239
