age_gp,sex_gp,race_gp,outcome,outcome_unit,X1,X2,X3
45-54,Female,NHB,Food_price,USD,2596603.71354056,2429858.91777703,2578052.81775444
45-54,Female,NHB,FL,mrh-eq,149824.675749167,143843.402359173,150630.484582025
45-54,Female,HIS,CED,MJ,5458388.16519491,5539085.28390002,5443539.26686315
45-54,Female,HIS,Food_price,USD,2850435.79057721,2865833.21063045,2728407.10132732
45-54,Female,HIS,FL,mrh-eq,186858.180243155,189426.962459347,184381.757411527
45-54,Female,OTH,CED,MJ,3591546.95181188,3431129.56030646,3589616.30407974
45-54,Female,OTH,Food_price,USD,1678387.06223589,1641405.94805459,1659729.86780242
45-54,Female,OTH,FL,mrh-eq,121725.440627979,116885.553517718,121390.363195488
45-54,Male,NHW,CED,MJ,21727443.9161577,22181094.3754648,21793736.4031425
45-54,Male,NHW,Food_price,USD,11860175.4854757,11648803.6896273,11498782.7409938
45-54,Male,NHW,FL,mrh-eq,747886.457749059,757270.268680641,742264.873794797
45-54,Male,NHB,CED,MJ,4180643.11529674,4224288.22697779,4287761.25394631
45-54,Male,NHB,Food_price,USD,1995636.92676268,1982182.11205651,2061426.65076885
45-54,Male,NHB,FL,mrh-eq,143294.06687472,143633.158832359,146833.241466778
45-54,Male,HIS,CED,MJ,5536227.52616266,5998050.77951978,5651821.74358074
45-54,Male,HIS,Food_price,USD,2349513.41105744,2556626.0906189,2325519.74449919
45-54,Male,HIS,FL,mrh-eq,189086.424005157,203754.736348618,192393.554626149
45-54,Male,OTH,CED,MJ,4468089.81262939,4771600.95355205,4656573.73682964
45-54,Male,OTH,Food_price,USD,1617057.22492626,1894907.82278982,1708384.06559748
45-54,Male,OTH,FL,mrh-eq,154131.53659411,166706.035777908,160620.582183061
55-64,Female,NHW,CED,MJ,35964236.8232559,36964449.973656,35946946.969173
55-64,Female,NHW,Food_price,USD,18279709.4758943,19289857.2824582,18563624.3808485
55-64,Female,NHW,FL,mrh-eq,1221137.47031757,1265694.03080351,1227246.44515643
55-64,Female,NHB,CED,MJ,5709044.92688978,5724170.54574034,5767936.02610887
55-64,Female,NHB,Food_price,USD,3526968.56116252,3446807.95355683,3715804.17602509
55-64,Female,NHB,FL,mrh-eq,198233.915980991,197949.572501465,202445.63347844
55-64,Female,HIS,CED,MJ,5853172.81052479,5588918.85317403,5696676.26972928
55-64,Female,HIS,Food_price,USD,2533024.28473702,2525707.50154789,2397122.54165416
55-64,Female,HIS,FL,mrh-eq,199001.706273286,194096.144489503,194247.455773344
55-64,Female,OTH,CED,MJ,4730439.35596108,4563091.15211452,4770262.42670523
55-64,Female,OTH,Food_price,USD,2542251.09259226,2501204.52849863,2790299.91488379
55-64,Female,OTH,FL,mrh-eq,160017.408525283,155091.554602561,165391.299068058
55-64,Male,NHW,CED,MJ,30716162.1595691,32287157.259069,31214046.6307926
55-64,Male,NHW,Food_price,USD,15565866.6061127,16026677.3274231,14830063.2410818
55-64,Male,NHW,FL,mrh-eq,1071897.95560731,1123036.29564361,1080765.43549075
55-64,Male,NHB,CED,MJ,3742450.28089233,3777610.13883329,3738288.08874217
55-64,Male,NHB,Food_price,USD,1456455.86728766,1499233.5121792,1518692.92286084
55-64,Male,NHB,FL,mrh-eq,124368.106893341,125576.858158009,124388.244947697
55-64,Male,HIS,CED,MJ,4835177.68179937,4766801.76821713,4731246.54043451
55-64,Male,HIS,Food_price,USD,2073515.71066765,2033626.57510959,1913003.48215343
55-64,Male,HIS,FL,mrh-eq,167048.868799251,165166.324618145,161485.88393992
55-64,Male,OTH,CED,MJ,3508029.2446007,3912280.08686541,3626708.83527345
55-64,Male,OTH,Food_price,USD,1618725.72909227,1819981.73365785,1603434.46982717
55-64,Male,OTH,FL,mrh-eq,126330.094116039,142008.913159733,128390.789614927
65-74,Female,NHW,CED,MJ,25237317.7966087,24712820.1123158,25039611.2343666
65-74,Female,NHW,Food_price,USD,12767453.8611367,12690725.8638723,12731546.3630527
65-74,Female,NHW,FL,mrh-eq,843497.007110902,829566.105327955,836795.647175276
65-74,Female,NHB,CED,MJ,2808901.18516212,2831031.78857319,2880623.26291262
65-74,Female,NHB,Food_price,USD,1422448.60181359,1422584.2124722,1388594.06261399
65-74,Female,NHB,FL,mrh-eq,97679.608007454,98535.3344900412,98840.5541792605
65-74,Female,HIS,CED,MJ,2876012.35722212,2967820.25758166,2826767.90314601
65-74,Female,HIS,Food_price,USD,1205991.83598619,1278171.49259194,1174293.92478376
65-74,Female,HIS,FL,mrh-eq,100375.690011337,104895.769483934,98501.0739265701
65-74,Female,OTH,CED,MJ,2023462.98506761,2032034.09197085,2046061.56515838
65-74,Female,OTH,Food_price,USD,1033245.78945694,1129088.69338487,1043639.30992969
65-74,Female,OTH,FL,mrh-eq,69289.2457616475,71892.2527926542,70415.510922466
65-74,Male,NHW,CED,MJ,21275962.1677878,21421725.4671767,21539893.5815498
65-74,Male,NHW,Food_price,USD,9496717.35062308,9903533.50916489,9857741.84386858
65-74,Male,NHW,FL,mrh-eq,721127.860881921,733286.74320585,736166.057051768
65-74,Male,NHB,CED,MJ,2083468.87707938,2037582.98016249,1982689.17515023
65-74,Male,NHB,Food_price,USD,850491.05116755,846751.304738071,869476.719869251
65-74,Male,NHB,FL,mrh-eq,70152.6956695277,68441.5190049585,67418.0373192281
65-74,Male,HIS,CED,MJ,1995966.95274181,1937237.83244027,1917839.39492973
65-74,Male,HIS,Food_price,USD,997917.824329845,940179.965036471,877291.480783494
65-74,Male,HIS,FL,mrh-eq,68457.4789950041,66696.2952951315,65434.9875603774
65-74,Male,OTH,CED,MJ,1521129.59195315,1555244.2981387,1529173.33542378
65-74,Male,OTH,Food_price,USD,548386.372791692,609592.284284311,597125.177910371
65-74,Male,OTH,FL,mrh-eq,53037.147501533,55760.0088890248,54721.1248862786
75+,Female,NHW,CED,MJ,20423708.6984265,19875764.1025748,20172496.5666516
75+,Female,NHW,Food_price,USD,10189637.1270942,10027013.0091902,10068110.9504653
75+,Female,NHW,FL,mrh-eq,703295.397905909,685531.761943287,695042.834657987
75+,Female,NHB,CED,MJ,2329421.47107518,2262398.69305316,2359512.32923885
75+,Female,NHB,Food_price,USD,1231031.92562259,1263793.74048348,1300119.70191776
75+,Female,NHB,FL,mrh-eq,80248.8667065714,79387.8984235594,82214.4405361136
75+,Female,HIS,CED,MJ,1439399.53999485,1405261.2251792,1505606.85675898
75+,Female,HIS,Food_price,USD,673499.402785034,637685.368047356,676552.239772661
75+,Female,HIS,FL,mrh-eq,49947.554990077,48141.2613775262,51965.9771340289
75+,Female,OTH,CED,MJ,1117382.35696365,1198127.17038436,1253539.63047509
75+,Female,OTH,Food_price,USD,477667.474931247,486211.696218463,518589.993723086
75+,Female,OTH,FL,mrh-eq,38684.7812893441,40820.5002377157,42898.5786523212
75+,Male,NHW,CED,MJ,15270218.7701832,14752472.322199,14790567.6674378
75+,Male,NHW,Food_price,USD,7040840.270428,6765534.4019458,6974294.17366875
75+,Male,NHW,FL,mrh-eq,508793.848884658,491790.252799253,495709.356742093
75+,Male,NHB,CED,MJ,1282122.29196577,1203956.45028663,1248859.19164644
75+,Male,NHB,Food_price,USD,567857.613064745,532353.254909281,552248.552121358
75+,Male,NHB,FL,mrh-eq,42188.4540291385,40015.0994761213,41102.1663131924
75+,Male,HIS,CED,MJ,958852.946044918,1020761.59190763,979457.614722447
75+,Male,HIS,Food_price,USD,395085.588455272,387292.340558424,397125.255851301
75+,Male,HIS,FL,mrh-eq,32667.4474033839,34237.5669002408,33340.016939088
75+,Male,OTH,CED,MJ,1053787.94883418,1088793.66980844,1035371.92034741
75+,Male,OTH,Food_price,USD,290198.867085379,301458.41480186,288448.645265076
75+,Male,OTH,FL,mrh-eq,37845.0562871268,38666.2447976533,37296.4516931064
