Foodgroup,sex_gp,race_gp,age_gp,subgroup_id,population,Intake_unit,outcome,outcome_unit,X1,X2,X3
oil,Male,NHB,45-54,22,2323392,g/day,FL,mrh-eq,33848.3906950686,33848.3906950686,33848.3906950686
sat_fat,Male,NHB,45-54,22,2323392,g/day,CED,MJ,1992024.19105375,1992024.19105375,1992024.19105375
sat_fat,Male,NHB,45-54,22,2323392,g/day,Food_price,USD,226897.88057516,226897.88057516,226897.88057516
sat_fat,Male,NHB,45-54,22,2323392,g/day,FL,mrh-eq,55156.8608000509,55156.8608000509,55156.8608000509
added_sugar,Male,HIS,45-54,23,3207152,tsp eq/day,CED,MJ,893824.695230647,893824.695230647,893824.695230647
added_sugar,Male,HIS,45-54,23,3207152,tsp eq/day,Food_price,USD,1152587.52887989,1152587.52887989,1152587.52887989
added_sugar,Male,HIS,45-54,23,3207152,tsp eq/day,FL,mrh-eq,40206.6455178949,40206.6455178949,40206.6455178949
oil,Male,HIS,45-54,23,3207152,g/day,CED,MJ,958022.931015692,958022.931015692,958022.931015692
oil,Male,HIS,45-54,23,3207152,g/day,Food_price,USD,529600.411488079,529600.411488079,529600.411488079
oil,Male,HIS,45-54,23,3207152,g/day,FL,mrh-eq,46567.344749485,46567.344749485,46567.344749485
sat_fat,Male,HIS,45-54,23,3207152,g/day,CED,MJ,2882446.22757956,2882446.22757956,2882446.22757956
sat_fat,Male,HIS,45-54,23,3207152,g/day,Food_price,USD,347843.215213514,347843.215213514,347843.215213514
sat_fat,Male,HIS,45-54,23,3207152,g/day,FL,mrh-eq,80510.8114068893,80510.8114068893,80510.8114068893
added_sugar,Male,OTH,45-54,24,2807268,tsp eq/day,CED,MJ,738494.706637396,738494.706637396,738494.706637396
added_sugar,Male,OTH,45-54,24,2807268,tsp eq/day,Food_price,USD,941121.520161552,941121.520161552,941121.520161552
added_sugar,Male,OTH,45-54,24,2807268,tsp eq/day,FL,mrh-eq,35632.6434913788,35632.6434913788,35632.6434913788
oil,Male,OTH,45-54,24,2807268,g/day,CED,MJ,857126.878038699,857126.878038699,857126.878038699
oil,Male,OTH,45-54,24,2807268,g/day,Food_price,USD,411865.692070924,411865.692070924,411865.692070924
oil,Male,OTH,45-54,24,2807268,g/day,FL,mrh-eq,43858.8779432018,43858.8779432018,43858.8779432018
