age_gp,race_gp,Foodgroup,outcome,outcome_unit,impact_lower_bound (2.5th percentile),impact_median,impact_upper_bound  (97.5th percentile),impact_mean,impact_SD,substitution_impact_lower_bound (2.5th percentile),substitution_impact_median,substitution_impact_upper_bound  (97.5th percentile),substitution_impact_mean,substitution_impact_SD,combined_impact_lower_bound (2.5th percentile),combined_impact_median,combined_impact_upper_bound  (97.5th percentile),combined_impact_mean,combined_impact_SD,delta_lower_bound (2.5th percentile),delta_median,delta_upper_bound  (97.5th percentile),delta_mean,delta_SD,combined_consumed_impact_lower_bound (2.5th percentile),combined_consumed_impact_median,combined_consumed_impact_upper_bound  (97.5th percentile),combined_consumed_impact_mean,combined_consumed_impact_SD,combined_unconsumed_impact_lower_bound (2.5th percentile),combined_unconsumed_impact_median,combined_unconsumed_impact_upper_bound  (97.5th percentile),combined_unconsumed_impact_mean,combined_unconsumed_impact_SD,current_intake_impact_lower_bound (2.5th percentile),current_intake_impact_median,current_intake_impact_upper_bound  (97.5th percentile),current_intake_impact_mean,current_intake_impact_SD,CF_intake_impact_lower_bound (2.5th percentile),CF_intake_impact_median,CF_intake_impact_upper_bound  (97.5th percentile),CF_intake_impact_mean,CF_intake_impact_SD,current_intake_consumed_impact_lower_bound (2.5th percentile),current_intake_consumed_impact_median,current_intake_consumed_impact_upper_bound  (97.5th percentile),current_intake_consumed_impact_mean,current_intake_consumed_impact_SD,CF_intake_consumed_impact_lower_bound (2.5th percentile),CF_intake_consumed_impact_median,CF_intake_consumed_impact_upper_bound  (97.5th percentile),CF_intake_consumed_impact_mean,CF_intake_consumed_impact_SD,current_intake_unconsumed_impact_lower_bound (2.5th percentile),current_intake_unconsumed_impact_median,current_intake_unconsumed_impact_upper_bound  (97.5th percentile),current_intake_unconsumed_impact_mean,current_intake_unconsumed_impact_SD,CF_intake_unconsumed_impact_lower_bound (2.5th percentile),CF_intake_unconsumed_impact_median,CF_intake_unconsumed_impact_upper_bound  (97.5th percentile),CF_intake_unconsumed_impact_mean,CF_intake_unconsumed_impact_SD,combined_inedible_impact_lower_bound (2.5th percentile),combined_inedible_impact_median,combined_inedible_impact_upper_bound  (97.5th percentile),combined_inedible_impact_mean,combined_inedible_impact_SD,combined_wasted_impact_lower_bound (2.5th percentile),combined_wasted_impact_median,combined_wasted_impact_upper_bound  (97.5th percentile),combined_wasted_impact_mean,combined_wasted_impact_SD,current_intake_inedible_impact_lower_bound (2.5th percentile),current_intake_inedible_impact_median,current_intake_inedible_impact_upper_bound  (97.5th percentile),current_intake_inedible_impact_mean,current_intake_inedible_impact_SD,CF_intake_inedible_impact_lower_bound (2.5th percentile),CF_intake_inedible_impact_median,CF_intake_inedible_impact_upper_bound  (97.5th percentile),CF_intake_inedible_impact_mean,CF_intake_inedible_impact_SD,current_intake_wasted_impact_lower_bound (2.5th percentile),current_intake_wasted_impact_median,current_intake_wasted_impact_upper_bound  (97.5th percentile),current_intake_wasted_impact_mean,current_intake_wasted_impact_SD,CF_intake_wasted_impact_lower_bound (2.5th percentile),CF_intake_wasted_impact_median,CF_intake_wasted_impact_upper_bound  (97.5th percentile),CF_intake_wasted_impact_mean,CF_intake_wasted_impact_SD
20-34,OTH,sat_fat,CED,MJ,-2711986.685069221,-2642426.116054814,-2532285.0794179747,-2628187.3554855394,95380.25931199407,0,0,0,0,0,-2711986.685069221,-2642426.116054814,-2532285.0794179747,-2628187.3554855394,95380.25931199407,-54679863.93826219,-53259486.65589686,-51075313.29552014,-52991488.03203321,1911276.2642217514,-2088911.537028832,-2035868.4728085771,-1949937.0180420969,-2024328.6866520066,73824.05089679743,-623075.1480403892,-606557.6432462368,-582348.0613758778,-603858.6688335328,21562.370214326264,6257942.99858235,6368084.035219189,6437644.604233596,6353845.274649914,95380.25931199385,3725657.9191643745,3725657.9191643745,3725657.9191643745,3725657.9191643745,0,4819076.1003475385,4905007.555114018,4958050.619334273,4893467.768957448,73824.05089679737,2869139.0823054407,2869139.0823054407,2869139.0823054407,2869139.0823054407,0,1438866.8982348125,1463076.480105171,1479593.9848993234,1460377.505692467,21562.370214326136,856518.8368589341,856518.8368589341,856518.8368589341,856518.8368589341,0,-2088911.537028832,-2035868.4728085771,-1949937.0180420969,-2024328.6866520066,73824.05089679743,-623075.1480403892,-606557.6432462368,-582348.0613758778,-603858.6688335328,21562.370214326264,0,0,0,0,0,0,0,0,0,0,1438866.8982348125,1463076.480105171,1479593.9848993234,1460377.505692467,21562.370214326136,856518.8368589341,856518.8368589341,856518.8368589341,856518.8368589341,0
20-34,OTH,sat_fat,FL,mrh-eq,-72774.85573656081,-70885.54506065886,-67976.31133455098,-70527.6773237445,2544.4946847266365,0,0,0,0,0,-72774.85573656081,-70885.54506065886,-67976.31133455098,-70527.6773237445,2544.4946847266365,-54679863.93826219,-53259486.65589686,-51075313.29552014,-52991488.03203321,1911276.2642217514,-56045.755641741394,-54605.16472841329,-52335.24065628393,-54314.17063760583,1969.095434253179,-16729.10009481942,-16280.38033224556,-15641.070678267046,-16213.506686138664,575.568171698976,167975.99757491617,170885.23130102403,172774.54197692598,170527.3635641097,2544.4946847266365,99999.68624036518,99999.68624036518,99999.68624036518,99999.68624036519,0,129332.6251781584,131602.5492502878,133043.14016361584,131311.5551594803,1969.0954342531822,76997.38452187448,76997.38452187448,76997.38452187448,76997.38452187448,0,38643.37239675775,39282.682050736265,39731.40181331012,39215.808404629366,575.5681716989742,23002.301718490704,23002.301718490704,23002.301718490704,23002.301718490704,0,-56045.755641741394,-54605.16472841329,-52335.24065628393,-54314.17063760583,1969.095434253179,-16729.10009481942,-16280.38033224556,-15641.070678267046,-16213.506686138664,575.568171698976,0,0,0,0,0,0,0,0,0,0,38643.37239675775,39282.682050736265,39731.40181331012,39215.808404629366,575.5681716989742,23002.301718490704,23002.301718490704,23002.301718490704,23002.301718490704,0
20-34,OTH,sat_fat,Food_price,USD,-548410.8752333316,-533144.0613774334,-513324.14819526474,-531546.4826664613,18518.454163816936,0,0,0,0,0,-548410.8752333316,-533144.0613774334,-513324.14819526474,-531546.4826664613,18518.454163816936,-54679863.93826219,-53259486.65589686,-51075313.29552014,-52991488.03203321,1911276.2642217514,-421928.5450786233,-410291.8600374862,-394820.2511490718,-408946.272722652,14315.033004482257,-126482.33015470825,-122852.2013399472,-118503.89704619287,-122600.2099438092,4204.842222744023,1267957.9203586786,1287777.8335408473,1303044.6473967454,1286180.2548298752,18518.454163816856,754633.7721634139,754633.7721634139,754633.7721634139,754633.7721634139,0,975296.8728322785,990768.481720693,1002405.16676183,989422.8944058587,14315.03300448229,580476.6216832066,580476.6216832066,580476.6216832066,580476.6216832066,0,292661.04752639995,297009.35182015435,300639.48063491535,296757.3604240163,4204.842222743995,174157.15048020714,174157.15048020714,174157.15048020714,174157.15048020714,0,-421928.5450786233,-410291.8600374862,-394820.2511490718,-408946.272722652,14315.033004482257,-126482.33015470825,-122852.2013399472,-118503.89704619287,-122600.2099438092,4204.842222744023,0,0,0,0,0,0,0,0,0,0,292661.04752639995,297009.35182015435,300639.48063491535,296757.3604240163,4204.842222743995,174157.15048020714,174157.15048020714,174157.15048020714,174157.15048020714,0
35-44,HIS,added_sugar,CED,MJ,-1707234.343394623,-1612809.3727017958,-1563239.7453149534,-1628548.0896512643,77002.55697897031,0,0,0,0,0,-1707234.343394623,-1612809.3727017958,-1563239.7453149534,-1628548.0896512643,77002.55697897031,-67907622.73612994,-64289206.02347901,-62254784.16855471,-64844993.69285678,3013861.34931885,-1131989.7980544246,-1069743.099863824,-1036710.456081778,-1079993.6452703343,50926.70306852846,-575244.5453401981,-543066.2728379719,-526529.2892331755,-548554.4443809297,26076.417373501554,3107908.84315596,3157478.4705428025,3251903.4412356294,3173217.1874922705,77002.55697897007,1544669.0978410065,1544669.0978410065,1544669.0978410065,1544669.0978410065,0,2061197.4884008989,2094230.1321829446,2156476.8303735456,2104480.677589455,50926.70306852866,1024487.0323191206,1024487.0323191206,1024487.0323191206,1024487.0323191206,0,1046711.3547550614,1063248.338359858,1095426.610862084,1068736.5099028156,26076.417373501543,520182.0655218859,520182.0655218859,520182.0655218859,520182.0655218859,0,-1131989.7980544246,-1069743.099863824,-1036710.456081778,-1079993.6452703343,50926.70306852846,-575244.5453401981,-543066.2728379719,-526529.2892331755,-548554.4443809297,26076.417373501554,0,0,0,0,0,0,0,0,0,0,1046711.3547550614,1063248.338359858,1095426.610862084,1068736.5099028156,26076.417373501543,520182.0655218859,520182.0655218859,520182.0655218859,520182.0655218859,0
35-44,HIS,added_sugar,FL,mrh-eq,-78008.81795689928,-74729.97628268444,-71992.42731687373,-74919.90354879115,3170.7904353469353,0,0,0,0,0,-78008.81795689928,-74729.97628268444,-71992.42731687373,-74919.90354879115,3170.7904353469353,-67907622.73612994,-64289206.02347901,-62254784.16855471,-64844993.69285678,3013861.34931885,-51732.98480646104,-49575.28080553998,-47752.19601285264,-49692.69105404304,2097.6178784154126,-26275.83315043824,-25154.69547714445,-24240.231304021076,-25227.212494748106,1073.2084673164918,143393.450743651,146130.9997094617,149409.84138367657,146320.9269755684,3170.7904353469426,71401.02342677728,71401.02342677728,71401.02342677728,71401.02342677728,0,95116.34288349916,96939.42767618652,99097.13167710757,97056.83792468956,2097.617878415412,47364.146870646524,47364.146870646524,47364.146870646524,47364.14687064653,0,48277.10786015182,49191.572033275195,50312.70970656899,49264.08905087885,1073.2084673164954,24036.876556130745,24036.876556130745,24036.876556130745,24036.87655613075,0,-51732.98480646104,-49575.28080553998,-47752.19601285264,-49692.69105404304,2097.6178784154126,-26275.83315043824,-25154.69547714445,-24240.231304021076,-25227.212494748106,1073.2084673164918,0,0,0,0,0,0,0,0,0,0,48277.10786015182,49191.572033275195,50312.70970656899,49264.08905087885,1073.2084673164954,24036.876556130745,24036.876556130745,24036.876556130745,24036.87655613075,0
35-44,HIS,added_sugar,Food_price,USD,-1901377.503730911,-1782541.7335560913,-1733573.5667934741,-1807056.6821217767,90833.81361280335,0,0,0,0,0,-1901377.503730911,-1782541.7335560913,-1733573.5667934741,-1807056.6821217767,90833.81361280335,-67907622.73612994,-64289206.02347901,-62254784.16855471,-64844993.69285678,3013861.34931885,-1260600.248973452,-1182211.7355065015,-1149564.226537216,-1198261.21076884,60070.16083156598,-640777.2547574594,-600329.99804959,-584009.3402562577,-608795.4713529364,30764.16882710076,3443069.9932870017,3492038.160049619,3610873.930224439,3516553.108615304,90833.81361280367,1709496.4264935278,1709496.4264935278,1709496.4264935278,1709496.426493528,0,2283264.4835513397,2315911.9925206252,2394300.5059875753,2331961.4677829635,60070.160831565954,1133700.2570141237,1133700.2570141237,1133700.2570141237,1133700.2570141237,0,1159805.509735662,1176126.1675289941,1216573.4242368632,1184591.6408323406,30764.168827100693,575796.1694794041,575796.1694794041,575796.1694794041,575796.1694794041,0,-1260600.248973452,-1182211.7355065015,-1149564.226537216,-1198261.21076884,60070.16083156598,-640777.2547574594,-600329.99804959,-584009.3402562577,-608795.4713529364,30764.16882710076,0,0,0,0,0,0,0,0,0,0,1159805.509735662,1176126.1675289941,1216573.4242368632,1184591.6408323406,30764.168827100693,575796.1694794041,575796.1694794041,575796.1694794041,575796.1694794041,0
35-44,HIS,oil,CED,MJ,70046.36184961657,89036.84812253056,175172.90529438996,112596.697560757,58971.87625032883,0,0,0,0,0,70046.36184961657,89036.84812253056,175172.90529438996,112596.697560757,58971.87625032883,7597335.677810812,9659586.233827312,18987977.05665123,12209109.134461494,6388737.54712724,58606.86959171401,74505.24578746394,146522.21161858103,94195.97899285593,49313.49410839534,11439.492257902546,14531.60233506661,28650.6936758089,18400.718567901073,9658.38795303791,1403591.5182701224,1489727.5754419817,1508718.0617148955,1466167.7260037551,58971.87625032881,1578764.4235645123,1578764.4235645123,1578764.4235645123,1578764.4235645123,0,1173677.7523776717,1245694.7182087887,1261593.0944045386,1226003.9850033966,49313.49410839527,1320199.9639962525,1320199.9639962525,1320199.9639962525,1320199.9639962525,0,229913.7658924507,244032.85723319298,247124.96731035708,240163.7410003585,9658.38795303792,258564.4595682596,258564.4595682596,258564.4595682596,258564.45956825963,0,58606.86959171401,74505.24578746394,146522.21161858103,94195.97899285593,49313.49410839534,11439.492257902546,14531.60233506661,28650.6936758089,18400.718567901073,9658.38795303791,0,0,0,0,0,0,0,0,0,0,229913.7658924507,244032.85723319298,247124.96731035708,240163.7410003585,9658.38795303792,258564.4595682596,258564.4595682596,258564.4595682596,258564.45956825963,0
35-44,HIS,oil,FL,mrh-eq,3581.136120413599,4555.167908284195,8941.336644789846,5752.4089428929865,3005.6568326171327,0,0,0,0,0,3581.136120413599,4555.167908284195,8941.336644789846,5752.4089428929865,3005.6568326171327,7597335.677810812,9659586.233827312,18987977.05665123,12209109.134461494,6388737.54712724,2996.286334431469,3811.717017614493,7478.92304826182,4812.339946549336,2513.3938229838063,584.8497859821296,743.4508906697008,1462.4135965280257,940.0689963436494,492.26330596674234,71526.10495375484,75912.2736902605,76886.30547813108,74715.0326556517,3005.656832617132,80467.44159854468,80467.44159854468,80467.44159854468,80467.44159854468,0,59809.880383303345,63477.08641395068,64292.51709713371,62476.463485015825,2513.39382298381,67288.80343156517,67288.80343156517,67288.80343156517,67288.80343156517,0,11716.224570451486,12435.187276309813,12593.788380997385,12238.569170635863,492.26330596674285,13178.638166979514,13178.638166979514,13178.638166979514,13178.638166979514,0,2996.286334431469,3811.717017614493,7478.92304826182,4812.339946549336,2513.3938229838063,584.8497859821296,743.4508906697008,1462.4135965280257,940.0689963436494,492.26330596674234,0,0,0,0,0,0,0,0,0,0,11716.224570451486,12435.187276309813,12593.788380997385,12238.569170635863,492.26330596674285,13178.638166979514,13178.638166979514,13178.638166979514,13178.638166979514,0
35-44,HIS,oil,Food_price,USD,84133.86007394963,111880.41259403338,187727.03278276377,128757.6293198743,56447.83077990247,0,0,0,0,0,84133.86007394963,111880.41259403338,187727.03278276377,128757.6293198743,56447.83077990247,7597335.677810812,9659586.233827312,18987977.05665123,12209109.134461494,6388737.54712724,70388.73605433373,93609.31376606892,157025.3518317439,107712.9840656969,47205.748563376364,13745.124019615909,18271.098827964437,30701.68095101988,21044.645254177387,9242.087707809875,1319687.6740510506,1395534.2942397809,1423280.8467598646,1378657.07751394,56447.8307799024,1507414.7068338143,1507414.7068338143,1507414.7068338143,1507414.7068338143,0,1103565.55047086,1166981.588536535,1190202.16624827,1152877.9182369069,47205.748563376466,1260590.9023026037,1260590.9023026037,1260590.9023026037,1260590.9023026037,0,216122.12358019062,228552.7057032461,233078.6805115946,225779.15927703315,9242.0877078099,246823.8045312105,246823.8045312105,246823.8045312105,246823.80453121048,0,70388.73605433373,93609.31376606892,157025.3518317439,107712.9840656969,47205.748563376364,13745.124019615909,18271.098827964437,30701.68095101988,21044.645254177387,9242.087707809875,0,0,0,0,0,0,0,0,0,0,216122.12358019062,228552.7057032461,233078.6805115946,225779.15927703315,9242.0877078099,246823.8045312105,246823.8045312105,246823.8045312105,246823.80453121048,0
35-44,HIS,sat_fat,CED,MJ,-4336758.844801067,-3891089.538627225,-3688636.1959767807,-3976428.473196838,349031.4932161016,0,0,0,0,0,-4336758.844801067,-3891089.538627225,-3688636.1959767807,-3976428.473196838,349031.4932161016,-85045058.00178893,-76307095.13953558,-72336557.27193731,-77979875.83941455,6843767.095630955,-3308737.7389072063,-2969749.742039499,-2815066.3337164945,-3034418.018721851,265794.2591661512,-1028021.1058938605,-921339.7965877258,-873569.8622602863,-942010.4544749873,83237.86410327842,8921102.930108324,9123556.272758767,9569225.57893261,9208895.207328381,349031.4932161007,5232466.734131541,5232466.734131541,5232466.734131541,5232466.734131541,0,6809944.267265638,6964627.675588643,7303615.67245635,7029295.952270995,265794.25916615117,3994877.9335491443,3994877.9335491443,3994877.9335491443,3994877.933549145,0,2111158.6628426835,2158928.597170123,2265609.9064762574,2179599.2550573843,83237.86410327839,1237588.8005823968,1237588.8005823968,1237588.8005823968,1237588.8005823968,0,-3308737.7389072063,-2969749.742039499,-2815066.3337164945,-3034418.018721851,265794.2591661512,-1028021.1058938605,-921339.7965877258,-873569.8622602863,-942010.4544749873,83237.86410327842,0,0,0,0,0,0,0,0,0,0,2111158.6628426835,2158928.597170123,2265609.9064762574,2179599.2550573843,83237.86410327839,1237588.8005823968,1237588.8005823968,1237588.8005823968,1237588.8005823968,0
35-44,HIS,sat_fat,FL,mrh-eq,-118615.92399356801,-106359.11463229088,-100836.10235677898,-108721.85045185762,9578.900113149071,0,0,0,0,0,-118615.92399356801,-106359.11463229088,-100836.10235677898,-108721.85045185762,9578.900113149071,-85045058.00178893,-76307095.13953558,-72336557.27193731,-77979875.83941455,6843767.095630955,-90475.70445597377,-81154.98758577024,-76936.19877134824,-82945.13778078131,7292.7461932769875,-28140.219537594232,-25204.127046520647,-23899.903585430744,-25776.712671076326,2286.1709320030677,243771.95123794378,249294.96351345567,261551.7728747328,251657.69933302244,9578.900113149064,142935.8488811648,142935.8488811648,142935.8488811648,142935.8488811648,0,186037.5755766621,190256.3643910841,199577.08126128762,192046.51458609515,7292.7461932769875,109101.37680531385,109101.37680531385,109101.37680531385,109101.37680531385,0,57734.37566128169,59038.59912237159,61974.691613445175,59611.18474692726,2286.1709320030654,33834.472075850936,33834.472075850936,33834.472075850936,33834.472075850936,0,-90475.70445597377,-81154.98758577024,-76936.19877134824,-82945.13778078131,7292.7461932769875,-28140.219537594232,-25204.127046520647,-23899.903585430744,-25776.712671076326,2286.1709320030677,0,0,0,0,0,0,0,0,0,0,57734.37566128169,59038.59912237159,61974.691613445175,59611.18474692726,2286.1709320030654,33834.472075850936,33834.472075850936,33834.472075850936,33834.472075850936,0
35-44,HIS,sat_fat,Food_price,USD,-602370.9004792578,-540909.331506249,-512694.5311468526,-552574.8643531306,48267.20531841033,0,0,0,0,0,-602370.9004792578,-540909.331506249,-512694.5311468526,-552574.8643531306,48267.20531841033,-85045058.00178893,-76307095.13953558,-72336557.27193731,-77979875.83941455,6843767.095630955,-459727.9047248014,-412964.52949040354,-391400.32994502044,-421806.3455216368,36768.05952738816,-142642.99575445647,-127944.80201584546,-121294.20120183223,-130768.5188314938,11499.23454207288,1240653.2293437445,1268868.0297031407,1330329.5986761495,1280533.5625500225,48267.20531841034,727958.6981968918,727958.6981968918,727958.6981968918,727958.6981968918,0,947359.666716433,968923.8662618161,1015687.2414962141,977765.6822930494,36768.05952738817,555959.3367714126,555959.3367714126,555959.3367714126,555959.3367714126,0,293293.56262731133,299944.16344132455,314642.3571799356,302767.8802569729,11499.234542072909,171999.36142547906,171999.36142547906,171999.36142547906,171999.36142547906,0,-459727.9047248014,-412964.52949040354,-391400.32994502044,-421806.3455216368,36768.05952738816,-142642.99575445647,-127944.80201584546,-121294.20120183223,-130768.5188314938,11499.23454207288,0,0,0,0,0,0,0,0,0,0,293293.56262731133,299944.16344132455,314642.3571799356,302767.8802569729,11499.234542072909,171999.36142547906,171999.36142547906,171999.36142547906,171999.36142547906,0
35-44,NHB,added_sugar,CED,MJ,-1306423.3411428623,-1243719.828340788,-1194360.5142221062,-1248402.0033174169,59119.65672088737,0,0,0,0,0,-1306423.3411428623,-1243719.828340788,-1194360.5142221062,-1248402.0033174169,59119.65672088737,-50485599.80190951,-48073663.30973667,-46165325.85384916,-48250364.72597713,2278971.9407980884,-864306.8777248074,-822818.2669630384,-790163.4087824124,-825917.8292722114,39115.09303043219,-442116.46341805515,-420901.56137774966,-404197.1054396938,-422484.17404520564,20004.563774115963,2047023.2408156067,2096382.5549342888,2159086.0677363635,2101064.7299109176,59119.65672088759,852662.7265935006,852662.7265935006,852662.7265935006,852662.7265935006,0,1354289.0078406117,1386943.8660212378,1428432.476783007,1390043.4283304107,39115.09303043219,564125.5990581994,564125.5990581994,564125.5990581994,564125.5990581994,0,692734.2329749949,709438.6889130509,730653.5909533562,711021.3015805068,20004.56377411596,288537.12753530126,288537.12753530126,288537.12753530126,288537.12753530126,0,-864306.8777248074,-822818.2669630384,-790163.4087824124,-825917.8292722114,39115.09303043219,-442116.46341805515,-420901.56137774966,-404197.1054396938,-422484.17404520564,20004.563774115963,0,0,0,0,0,0,0,0,0,0,692734.2329749949,709438.6889130509,730653.5909533562,711021.3015805068,20004.56377411596,288537.12753530126,288537.12753530126,288537.12753530126,288537.12753530126,0
35-44,NHB,added_sugar,FL,mrh-eq,-52836.8408834385,-50347.29488406287,-48347.32066818892,-50519.07445722135,2367.583786132756,0,0,0,0,0,-52836.8408834385,-50347.29488406287,-48347.32066818892,-50519.07445722135,2367.583786132756,-50485599.80190951,-48073663.30973667,-46165325.85384916,-48250364.72597713,2278971.9407980884,-34955.5154619007,-33308.295000547114,-31985.178616774276,-33422.01572952282,1566.4342288521427,-17881.325421537807,-17038.999883515757,-16362.14205141465,-17097.058727698546,801.1495606040407,82659.64853509472,84659.62275096866,87149.1687503443,84831.40232412715,2367.5837861327636,34312.32786690579,34312.32786690579,34312.32786690579,34312.32786690579,0,54686.08895042283,56009.20533419568,57656.42579554927,56122.92606317138,1566.43422885215,22700.910333648564,22700.910333648564,22700.910333648564,22700.910333648568,0,27973.55958467188,28650.417416772983,29492.742954795034,28708.47626095577,801.1495606040371,11611.417533257225,11611.417533257225,11611.417533257225,11611.417533257225,0,-34955.5154619007,-33308.295000547114,-31985.178616774276,-33422.01572952282,1566.4342288521427,-17881.325421537807,-17038.999883515757,-16362.14205141465,-17097.058727698546,801.1495606040407,0,0,0,0,0,0,0,0,0,0,27973.55958467188,28650.417416772983,29492.742954795034,28708.47626095577,801.1495606040371,11611.417533257225,11611.417533257225,11611.417533257225,11611.417533257225,0
35-44,NHB,added_sugar,Food_price,USD,-1323208.7299394263,-1263960.9868183213,-1213628.6532378532,-1267089.200692229,57737.3172084958,0,0,0,0,0,-1323208.7299394263,-1263960.9868183213,-1213628.6532378532,-1267089.200692229,57737.3172084958,-50485599.80190951,-48073663.30973667,-46165325.85384916,-48250364.72597713,2278971.9407980884,-875373.6011925765,-836173.4428479902,-802876.2679166794,-838244.6650982624,38198.62944842916,-447835.12874685007,-427787.5439703312,-410752.38532117393,-428844.5355939668,19538.687836040514,2061398.1966308116,2111730.5302112796,2170978.2733323844,2114858.744085187,57737.31720849568,847769.5433929584,847769.5433929584,847769.5433929584,847769.5433929585,0,1363738.4197973,1397035.5947286107,1436235.753073197,1399106.8169788828,38198.62944842916,560862.1518806205,560862.1518806205,560862.1518806205,560862.1518806205,0,697659.7768335117,714694.9354826689,734742.5202591878,715751.9271063046,19538.687836040514,286907.3915123377,286907.3915123377,286907.3915123377,286907.3915123377,0,-875373.6011925765,-836173.4428479902,-802876.2679166794,-838244.6650982624,38198.62944842916,-447835.12874685007,-427787.5439703312,-410752.38532117393,-428844.5355939668,19538.687836040514,0,0,0,0,0,0,0,0,0,0,697659.7768335117,714694.9354826689,734742.5202591878,715751.9271063046,19538.687836040514,286907.3915123377,286907.3915123377,286907.3915123377,286907.3915123377,0
35-44,NHB,oil,CED,MJ,-44697.49087542127,-15795.0571811689,5865.062572314365,-18336.219967403675,26702.710886138513,0,0,0,0,0,-44697.49087542127,-15795.0571811689,5865.062572314365,-18336.219967403675,26702.710886138513,-4816497.059180898,-1703758.1248446866,628681.3861444652,-1977547.3961945318,2875675.232350831,-37316.88990672742,-13177.416031400302,4914.981354735384,-15299.197255677997,22303.12447791604,-7380.600968693858,-2617.641149768596,950.0812175789802,-3037.0227117256786,4399.586457856852,723215.4561184591,744875.5758719423,773778.0095661947,747416.7386581771,26702.71088613852,729080.5186907735,729080.5186907735,729080.5186907735,729080.5186907736,0,604027.8111879978,622120.2085741335,646259.6824494606,624241.9897984113,22303.124477916004,608942.7925427333,608942.7925427333,608942.7925427333,608942.7925427333,0,119187.64493046122,122755.36729780879,127518.32711673406,123174.74885976587,4399.586457856853,120137.72614804018,120137.72614804018,120137.72614804018,120137.7261480402,0,-37316.88990672742,-13177.416031400302,4914.981354735384,-15299.197255677997,22303.12447791604,-7380.600968693858,-2617.641149768596,950.0812175789802,-3037.0227117256786,4399.586457856852,0,0,0,0,0,0,0,0,0,0,119187.64493046122,122755.36729780879,127518.32711673406,123174.74885976587,4399.586457856853,120137.72614804018,120137.72614804018,120137.72614804018,120137.7261480402,0
35-44,NHB,oil,FL,mrh-eq,-2208.2714074309906,-753.1365682217454,342.36703008724095,-879.3229685376258,1346.8819004516838,0,0,0,0,0,-2208.2714074309906,-753.1365682217454,342.36703008724095,-879.3229685376258,1346.8819004516838,-4816497.059180898,-1703758.1248446866,628681.3861444652,-1977547.3961945318,2875675.232350831,-1843.6204524070122,-628.2815944921756,286.7789161213087,-733.6424181066853,1124.9693334954645,-364.6509550239787,-124.85497372956985,55.588113965932294,-145.68055043094066,221.9125694620159,36394.804451617354,37490.30804992634,38945.442889135586,37616.49445024222,1346.8819004516836,36737.171481704594,36737.171481704594,36737.171481704594,36737.171481704594,0,30396.90495130404,31311.965461917523,32527.30431983236,31417.326285532035,1124.9693334954648,30683.68386742535,30683.68386742535,30683.68386742535,30683.68386742535,0,5997.899500313315,6178.342588008818,6418.138569303227,6199.16816471019,221.91256946201605,6053.487614279248,6053.487614279248,6053.487614279248,6053.487614279248,0,-1843.6204524070122,-628.2815944921756,286.7789161213087,-733.6424181066853,1124.9693334954645,-364.6509550239787,-124.85497372956985,55.588113965932294,-145.68055043094066,221.9125694620159,0,0,0,0,0,0,0,0,0,0,5997.899500313315,6178.342588008818,6418.138569303227,6199.16816471019,221.91256946201605,6053.487614279248,6053.487614279248,6053.487614279248,6053.487614279248,0
35-44,NHB,oil,Food_price,USD,34656.85270422905,48768.18865628897,66044.53330372395,49878.71802308724,16547.803552963524,0,0,0,0,0,34656.85270422905,48768.18865628897,66044.53330372395,49878.71802308724,16547.803552963524,-4816497.059180898,-1703758.1248446866,628681.3861444652,-1977547.3961945318,2875675.232350831,28952.589130411783,40741.30276196853,55174.08788880543,41669.04714627735,13824.156549023812,5704.263573817273,8026.885894320438,10870.445414918526,8209.670876809885,2723.647003939714,330928.855801223,348205.200448658,362316.536400718,347094.6710818598,16547.803552963545,396973.389104947,396973.389104947,396973.389104947,396973.389104947,0,276460.3951541433,290893.18028098013,302681.8939125369,289965.4358966714,13824.156549023835,331634.4830429487,331634.4830429487,331634.4830429487,331634.4830429487,0,54468.46064707977,57312.02016767786,59634.64248818102,57129.235185188416,2723.647003939713,65338.90606199829,65338.90606199829,65338.90606199829,65338.9060619983,0,28952.589130411783,40741.30276196853,55174.08788880543,41669.04714627735,13824.156549023812,5704.263573817273,8026.885894320438,10870.445414918526,8209.670876809885,2723.647003939714,0,0,0,0,0,0,0,0,0,0,54468.46064707977,57312.02016767786,59634.64248818102,57129.235185188416,2723.647003939713,65338.90606199829,65338.90606199829,65338.90606199829,65338.9060619983,0
