age_gp,sex_gp,race_gp,Foodgroup,outcome,outcome_unit,impact_lower_bound (2.5th percentile),impact_median,impact_upper_bound (97.5th percentile),impact_mean,impact_SD,substitution_impact_lower_bound (2.5th percentile),substitution_impact_median,substitution_impact_upper_bound  (97.5th percentile),substitution_impact_mean,substitution_impact_SD,combined_impact_lower_bound (2.5th percentile),combined_impact_median,combined_impact_upper_bound  (97.5th percentile),combined_impact_mean,combined_impact_SD,delta_lower_bound (2.5th percentile),delta_median,delta_upper_bound (97.5th percentile),delta_mean,delta_SD,combined_consumed_impact_lower_bound (2.5th percentile),combined_consumed_impact_median,combined_consumed_upper_bound (97.5th percentile),combined_consumed_impact_mean,combined_consumed_impact_SD,combined_unconsumed_impact_lower_bound (2.5th percentile),combined_unconsumed_impact_median,combined_unconsumed_upper_bound (97.5th percentile),combined_unconsumed_impact_mean,combined_unconsumed_impact_SD,current_intake_impact_lower_bound (2.5th percentile),current_intake_impact_median,current_intake_impact_upper_bound (97.5th percentile),current_intake_impact_mean,current_intake_impact_SD,CF_intake_impact_lower_bound (2.5th percentile),CF_intake_impact_median,CF_intake_impact_upper_bound  (97.5th percentile),CF_intake_impact_mean,CF_intake_impact_SD,current_intake_consumed_impact_lower_bound (2.5th percentile),current_intake_consumed_impact_median,current_intake_consumed_upper_bound (97.5th percentile),current_intake_consumed_impact_mean,current_intake_consumed_impact_SD,CF_intake_consumed_impact_lower_bound (2.5th percentile),CF_intake_consumed_impact_median,CF_intake_consumed_impact_upper_bound (97.5th percentile),CF_intake_consumed_impact_mean,CF_intake_consumed_impact_SD,current_intake_unconsumed_impact_lower_bound (2.5th percentile),current_intake_unconsumed_impact_median,current_intake_unconsumed_upper_bound (97.5th percentile),current_intake_unconsumed_impact_mean,current_intake_unconsumed_impact_SD,CF_intake_unconsumed_impact_lower_bound (2.5th percentile),CF_intake_unconsumed_impact_median,CF_intake_unconsumed_impact_upper_bound (97.5th percentile),CF_intake_unconsumed_impact_mean,CF_intake_unconsumed_impact_SD,inedible_impact_lower_bound (2.5th percentile),inedible_impact_median,inedible_upper_bound (97.5th percentile),inedible_consumed_impact_mean,inedible_impact_SD,wasted_impact_lower_bound (2.5th percentile),wasted_impact_median,wasted_unconsumed_upper_bound (97.5th percentile),wasted_unconsumed_impact_mean,wasted_impact_SD,current_intake_inedible_impact_lower_bound (2.5th percentile),current_intake_inedible_impact_median,current_intake_inedible_upper_bound (97.5th percentile),current_intake_inedible_impact_mean,current_intake_inedible_impact_SD,CF_intake_inedible_impact_lower_bound (2.5th percentile),CF_intake_inedible_impact_median,CF_intake_inedible_impact_upper_bound (97.5th percentile),CF_intake_inedible_impact_mean,CF_intake_inedible_impact_SD,current_intake_wasted_impact_lower_bound (2.5th percentile),current_intake_wasted_impact_median,current_intake_wasted_upper_bound (97.5th percentile),current_intake_wasted_impact_mean,current_intake_wasted_impact_SD,CF_intake_wasted_impact_lower_bound (2.5th percentile),CF_intake_wasted_impact_median,CF_intake_unconsumed_wasted_upper_bound (97.5th percentile),CF_intake_wasted_impact_mean,CF_intake_wasted_impact_SD
55-64,Female,OTH,sat_fat,Food_price,USD,-279414.2703914251,-260404.525466354,-245220.29064885498,-261746.8097146249,18034.334954652597,0,0,0,0,0,-279414.2703914251,-260404.525466354,-245220.29064885498,-261746.8097146249,18034.334954652597,-40858535.177953094,-37392846.700033695,-37361164.880607516,-38597761.31704886,2115920.3660489824,-217500.56636302473,-202703.0748754656,-190883.42204252756,-203747.9305437537,14038.21666346038,-61913.70402840083,-57701.45059088874,-54336.86860632715,-57998.87917087137,3996.1182911925807,545708.8767301396,560893.1115476395,579902.8564727097,562235.3957959098,18034.33495465252,300488.5860812846,300488.5860812846,300488.5860812846,300488.5860812846,0,424788.5750139475,436608.2278468855,451405.71933444357,437653.08351517323,14038.216663459763,233905.1529714189,233905.1529714189,233905.1529714189,233905.1529714189,0,120920.30171619216,124284.8837007541,128497.13713826606,124582.31228073657,3996.1182911926912,66583.43310986541,66583.43310986541,66583.43310986541,66583.43310986541,0,0,0,0,0,0,-61913.70402840083,-57701.45059088874,-54336.86860632715,-57998.87917087137,3996.1182911925807,0,0,0,0,0,0,0,0,0,0,120920.30171619216,124284.8837007541,128497.13713826606,124582.31228073657,3996.1182911926912,66583.43310986541,66583.43310986541,66583.43310986541,66583.43310986541,0
55-64,Male,HIS,added_sugar,CED,MJ,-736143.8243450989,-718492.474168352,-520003.33798355033,-655040.6194286837,126334.95263342478,0,0,0,0,0,-736143.8243450989,-718492.474168352,-520003.33798355033,-655040.6194286837,126334.95263342478,-29223248.329949662,-28522529.567508228,-20642958.856328305,-26003634.146898236,5015212.478136938,-487430.93438130606,-475743.253489059,-344315.4782154329,-433729.1852850663,83651.53923815287,-248712.88996379316,-242749.22067929298,-175687.85976811795,-221311.4341436176,42683.413395271695,1289466.6721168703,1487955.808301671,1505607.1584784188,1424503.9535620033,126334.95263342456,769463.33413332,769463.33413332,769463.33413332,769463.33413332,0,853808.62279547,985236.398069096,996924.0789613422,943222.329865103,83651.53923815259,509493.144580037,509493.144580037,509493.144580037,509493.14458003704,0,435658.0493214005,502719.41023257596,508683.0795170758,481281.62369690026,42683.41339527185,259970.18955328257,259970.18955328257,259970.18955328257,259970.18955328257,0,0,0,0,0,0,-248712.88996379316,-242749.22067929298,-175687.85976811795,-221311.4341436176,42683.413395271695,0,0,0,0,0,0,0,0,0,0,435658.0493214005,502719.41023257596,508683.0795170758,481281.62369690026,42683.41339527185,259970.18955328257,259970.18955328257,259970.18955328257,259970.18955328257,0
55-64,Male,HIS,added_sugar,FL,mrh-eq,-35033.23922342025,-34193.2077609428,-24747.068078390374,-31173.520666179644,6012.306931765234,0,0,0,0,0,-35033.23922342025,-34193.2077609428,-24747.068078390374,-31173.520666179644,6012.306931765234,-29223248.329949662,-28522529.567508228,-20642958.856328305,-26003634.146898236,5015212.478136938,-23196.94054931076,-22640.72136071763,-16386.04592978666,-20641.263030072772,3980.9943228752663,-11836.298674109465,-11552.48640022516,-8361.02214860369,-10532.257636106857,2031.3126088899749,61365.98977120622,70812.129453758593,71652.16091623613,67792.4423589955,6012.306931765236,36618.9216928158,36618.9216928158,36618.9216928158,36618.9216928158,0,40632.93169649731,46887.6071274283,47443.82631602143,44888.14879678343,3980.994322875276,24246.885766710628,24246.885766710628,24246.885766710628,24246.88576671063,0,20733.058074708904,23924.52232633035,24208.334600214734,22904.293562212082,2031.3126088899885,12372.035926105229,12372.035926105229,12372.035926105229,12372.035926105229,0,0,0,0,0,0,-11836.298674109465,-11552.48640022516,-8361.02214860369,-10532.257636106857,2031.3126088899749,0,0,0,0,0,0,0,0,0,0,20733.058074708904,23924.52232633035,24208.334600214734,22904.293562212082,2031.3126088899885,12372.035926105229,12372.035926105229,12372.035926105229,12372.035926105229,0
55-64,Male,HIS,added_sugar,Food_price,USD,-845072.2580316542,-813419.203189053,-612145.29920988,-753903.115772712,132987.5954544434,0,0,0,0,0,-845072.2580316542,-813419.203189053,-612145.29920988,-753903.115772712,132987.5954544434,-29223248.329949662,-28522529.567508228,-20642958.856328305,-26003634.146898236,5015212.478136938,-559556.9054981117,-538598.123276882,-405326.4393495995,-499190.0875905477,88056.52614304071,-285515.3525335426,-274821.079912171,-206818.85986028047,-254713.0281821644,44931.06931140263,1498375.862782944,1699649.7667621179,1731302.8216047185,1640133.6793457763,132987.59545444357,886230.563573065,886230.563573065,886230.563573065,886230.5635730649,0,992135.9423213745,1125407.626248659,1146366.4084698877,1085999.5905623238,88056.52614304157,586809.5029717761,586809.5029717761,586809.5029717761,586809.5029717761,0,506239.9204615684,574242.140513459,584936.4131348305,554134.0887834524,44931.06931140268,299421.060601288,299421.060601288,299421.060601288,299421.060601288,0,0,0,0,0,0,-285515.3525335426,-274821.079912171,-206818.85986028047,-254713.0281821644,44931.06931140263,0,0,0,0,0,0,0,0,0,0,506239.9204615684,574242.140513459,584936.4131348305,554134.0887834524,44931.06931140268,299421.060601288,299421.060601288,299421.060601288,299421.060601288,0
55-64,Male,HIS,oil,CED,MJ,68963.31756258037,71954.872173857,85754.97313111625,75747.34457595616,9428.272076088284,0,0,0,0,0,68963.31756258037,71954.872173857,85754.97313111625,75747.34457595616,9428.272076088284,7529265.123239424,7855876.55370769,9362541.582407715,8269930.447824097,1029358.2534002325,57714.212230161924,60217.7927398534,71766.8594552442,63391.64754887071,7890.358451350426,11249.105332418434,11737.07943400365,13988.113675872062,12355.697027085474,1537.9136247378487,751332.1124278386,765132.2133850979,768123.7679963742,761339.7409829986,9428.272076088146,837087.0855589539,837087.0855589539,837087.0855589539,837087.085558954,0,628776.8994385605,640325.966153951,642829.546663643,637152.111344934,7890.3584513505175,700543.7588938051,700543.7588938051,700543.7588938051,700543.7588938051,0,122555.21298927761,124806.2472311461,125294.22133273123,124187.62963806423,1537.913624737863,136543.3266651496,136543.3266651496,136543.3266651496,136543.3266651496,0,0,0,0,0,0,11249.105332418434,11737.07943400365,13988.113675872062,12355.697027085474,1537.9136247378487,0,0,0,0,0,0,0,0,0,0,122555.21298927761,124806.2472311461,125294.22133273123,124187.62963806423,1537.913624737863,136543.3266651496,136543.3266651496,136543.3266651496,136543.3266651496,0
55-64,Male,HIS,oil,FL,mrh-eq,3365.5815100880277,3511.576819507336,4185.056087336247,3696.658910177372,460.12313926990095,0,0,0,0,0,3365.5815100880277,3511.576819507336,4185.056087336247,3696.658910177372,460.12313926990095,7529265.123239424,7855876.55370769,9362541.582407715,8269930.447824097,1029358.2534002325,2816.597176823245,2938.7781357770928,3502.4013309753263,3093.670148494421,385.0691273332961,548.9843332647739,572.798683730247,682.6547563609256,602.9887616829507,75.05401193661059,36666.876752671946,37340.3560205008,37486.351329920144,37155.27392983081,460.12313926987986,40851.9328400082,40851.9328400082,40851.9328400082,40851.9328400082,0,30685.87738402474,31249.5005792229,31371.681538176756,31094.6085665056,385.0691273332535,34188.278715,34188.278715,34188.278715,34188.278715,0,5980.999368647239,6090.8554412779195,6114.669791743386,6060.665363325214,75.05401193660937,6663.65412500816,6663.65412500816,6663.65412500816,6663.65412500816,0,0,0,0,0,0,548.9843332647739,572.798683730247,682.6547563609256,602.9887616829507,75.05401193661059,0,0,0,0,0,0,0,0,0,0,5980.999368647239,6090.8554412779195,6114.669791743386,6060.665363325214,75.05401193660937,6663.65412500816,6663.65412500816,6663.65412500816,6663.65412500816,0
55-64,Male,HIS,oil,Food_price,USD,61352.083575100434,62804.5392207616,71254.47401344527,65259.79506182213,5628.846062532395,0,0,0,0,0,61352.083575100434,62804.5392207616,71254.47401344527,65259.79506182213,5628.846062532395,7529265.123239424,7855876.55370769,9362541.582407715,8269930.447824097,1029358.2534002325,51344.50164760155,52560.0367516446,59631.641587265054,54614.79806097001,4710.684284715687,10007.581927498837,10244.50246911694,11622.8324261802,10644.997000852083,918.1617778167351,657534.2539188582,665984.1887115415,667436.6443572028,663528.9328704812,5628.846062532242,728788.727932303,728788.727932303,728788.727932303,728788.7279323029,0,550279.0877894971,557350.692625118,558566.227729161,555295.9313157925,4710.684284715939,609910.7293767625,609910.7293767625,609910.7293767625,609910.7293767625,0,107255.1661293607,108633.496086424,108870.41662804209,108233.00155468883,918.1617778167496,118877.9985555409,118877.9985555409,118877.9985555409,118877.99855554088,0,0,0,0,0,0,10007.581927498837,10244.50246911694,11622.8324261802,10644.997000852083,918.1617778167351,0,0,0,0,0,0,0,0,0,0,107255.1661293607,108633.496086424,108870.41662804209,108233.00155468883,918.1617778167496,118877.9985555409,118877.9985555409,118877.9985555409,118877.99855554088,0
55-64,Male,HIS,sat_fat,CED,MJ,-1801145.1372310058,-1760814.701969967,-1674619.136653493,-1744721.6738803405,68035.41567383683,0,0,0,0,0,-1801145.1372310058,-1760814.701969967,-1674619.136653493,-1744721.6738803405,68035.41567383683,-36073911.255134806,-35266160.3901911,-33539808.021612328,-34943844.07312617,1362635.0794791451,-1354449.4123394364,-1324121.187695261,-1259302.6839689885,-1312019.3353857533,51162.18947206311,-446695.7248915675,-436693.514274706,-415316.4526845026,-432702.338494586,16873.226201773916,4181752.845673517,4267948.41098999,4308278.846251027,4251855.382900364,68035.4156738354,2507133.709020025,2507133.709020025,2507133.709020025,2507133.709020025,0,3144650.9041902,3209469.4079164797,3239797.632560647,3197367.555606967,51162.18947206358,1885348.220221215,1885348.220221215,1885348.220221215,1885348.220221215,0,1037101.9414833175,1058479.00307352,1068481.2136903815,1054487.8272934004,16873.226201773396,621785.488798814,621785.488798814,621785.488798814,621785.488798814,0,0,0,0,0,0,-446695.7248915675,-436693.514274706,-415316.4526845026,-432702.338494586,16873.226201773916,0,0,0,0,0,0,0,0,0,0,1037101.9414833175,1058479.00307352,1068481.2136903815,1054487.8272934004,16873.226201773396,621785.488798814,621785.488798814,621785.488798814,621785.488798814,0
55-64,Male,HIS,sat_fat,FL,mrh-eq,-49901.40217834061,-48784.0323293552,-46395.95183437663,-48338.1689447962,1884.9467317942772,0,0,0,0,0,-49901.40217834061,-48784.0323293552,-46395.95183437663,-48338.1689447962,1884.9467317942772,-36073911.255134806,-35266160.3901911,-33539808.021612328,-34943844.07312617,1362635.0794791451,-37525.52943027976,-36685.2745812725,-34889.453602616944,-36349.988219992396,1417.4676656512224,-12375.872748060838,-12098.75774808266,-11506.498231759711,-11988.180724803795,467.4790661430311,115857.03242281862,118245.1129177972,119362.4827667826,117799.2495332382,1884.946731794281,69461.080588442,69461.080588442,69461.080588442,69461.080588442,0,87123.73380510746,88919.5547837631,89759.80963277018,88584.2684224829,1417.4676656511897,52234.2802024906,52234.2802024906,52234.2802024906,52234.2802024906,0,28733.29861771118,29325.558134034203,29602.67313401235,29214.9811107553,467.47906614305873,17226.80038595151,17226.80038595151,17226.80038595151,17226.80038595151,0,0,0,0,0,0,-12375.872748060838,-12098.75774808266,-11506.498231759711,-11988.180724803795,467.4790661430311,0,0,0,0,0,0,0,0,0,0,28733.29861771118,29325.558134034203,29602.67313401235,29214.9811107553,467.47906614305873,17226.80038595151,17226.80038595151,17226.80038595151,17226.80038595151,0
55-64,Male,HIS,sat_fat,Food_price,USD,-203510.5676047718,-202808.0163658455,-189690.49354971145,-198451.88598787787,8193.836275009135,0,0,0,0,0,-203510.5676047718,-202808.0163658455,-189690.49354971145,-198451.88598787787,8193.836275009135,-36073911.255134806,-35266160.3901911,-33539808.021612328,-34943844.07312617,1362635.0794791451,-153038.6213744616,-152510.3074185052,-142646.01569519885,-149234.52574575084,6161.711512351009,-50471.94623031022,-50297.70894734032,-47044.477854512894,-49217.36024212715,2032.1247626579657,477173.31366757245,490290.8364837065,490993.3877226328,485934.7061057389,8193.836275009144,287482.82011786103,287482.82011786103,287482.82011786103,287482.82011786103,0,358831.22404822236,368695.5157715296,369223.829727486,365419.73409877485,6161.711512351581,216185.20835302438,216185.20835302438,216185.20835302438,216185.20835302435,0,118342.08961935015,121595.3207121769,121769.5579951468,120514.97200696396,2032.1247626575503,71297.61176483701,71297.61176483701,71297.61176483701,71297.61176483701,0,0,0,0,0,0,-50471.94623031022,-50297.70894734032,-47044.477854512894,-49217.36024212715,2032.1247626579657,0,0,0,0,0,0,0,0,0,0,118342.08961935015,121595.3207121769,121769.5579951468,120514.97200696396,2032.1247626575503,71297.61176483701,71297.61176483701,71297.61176483701,71297.61176483701,0
55-64,Male,NHB,added_sugar,CED,MJ,-733441.0330607366,-726129.672121439,-674980.2070257845,-710747.881189384,33528.67588995351,0,0,0,0,0,-733441.0330607366,-726129.672121439,-674980.2070257845,-710747.881189384,33528.67588995351,-28874664.944706034,-28586825.7212431,-26573134.64021026,-27981263.665955413,1319982.4372000534,-484840.1460841231,-480006.981390446,-446194.7006326989,-469838.87049077236,22164.083251047367,-248600.88697661375,-246122.6907309933,-228785.5063930854,-240909.01069861173,11364.592638906492,1237572.5704421834,1288722.035537838,1296033.3964771356,1273340.2446057831,33528.675889953614,562592.363416399,562592.363416399,562592.363416399,562592.363416399,0,818095.57796203,851907.858719778,856741.0234134542,841739.7478201035,22164.083251047592,371900.877329331,371900.877329331,371900.877329331,371900.87732933107,0,419476.9924801536,436814.17681806104,439292.37306368246,431600.49678568,11364.592638906552,190691.4860870681,190691.4860870681,190691.4860870681,190691.4860870681,0,0,0,0,0,0,-248600.88697661375,-246122.6907309933,-228785.5063930854,-240909.01069861173,11364.592638906492,0,0,0,0,0,0,0,0,0,0,419476.9924801536,436814.17681806104,439292.37306368246,431600.49678568,11364.592638906552,190691.4860870681,190691.4860870681,190691.4860870681,190691.4860870681,0
55-64,Male,NHB,added_sugar,FL,mrh-eq,-30167.354819615615,-29866.6293219574,-27762.78730491783,-29233.956859016573,1379.0767309310702,0,0,0,0,0,-30167.354819615615,-29866.6293219574,-27762.78730491783,-29233.956859016573,1379.0767309310702,-28874664.944706034,-28586825.7212431,-26573134.64021026,-27981263.665955413,1319982.4372000534,-19942.08676418954,-19743.29260400001,-18352.550847130016,-19325.065377094583,911.6367009023114,-10225.268055426106,-10123.336717957409,-9410.23645778773,-9908.891481921975,467.44003002882533,50902.92084116512,53006.7628582048,53307.488355862915,52374.0903952639,1379.076730931102,23140.13353624737,23140.13353624737,23140.13353624737,23140.133536247373,0,33649.3030308755,35040.0447877454,35238.838947934906,34621.81756084,911.6367009022497,15296.752183745339,15296.752183745339,15296.752183745339,15296.752183745339,0,17253.617810289754,17966.718070459458,18068.64940792807,17752.272834423984,467.44003002881095,7843.3813525019905,7843.3813525019905,7843.3813525019905,7843.3813525019905,0,0,0,0,0,0,-10225.268055426106,-10123.336717957409,-9410.23645778773,-9908.891481921975,467.44003002882533,0,0,0,0,0,0,0,0,0,0,17253.617810289754,17966.718070459458,18068.64940792807,17752.272834423984,467.44003002881095,7843.3813525019905,7843.3813525019905,7843.3813525019905,7843.3813525019905,0
55-64,Male,NHB,added_sugar,Food_price,USD,-989525.0197927274,-957676.320803232,-879801.3335235964,-941526.7459645864,59418.7614737278,0,0,0,0,0,-989525.0197927274,-957676.320803232,-879801.3335235964,-941526.7459645864,59418.7614737278,-28874664.944706034,-28586825.7212431,-26573134.64021026,-27981263.665955413,1319982.4372000534,-654124.0993132035,-633070.562389837,-581591.4134098666,-622394.9090366426,39278.687303378356,-335400.92047952383,-324605.758413394,-298209.9201137298,-319131.83692794334,20140.07417034927,1629146.9091183564,1707021.896397993,1738870.5953874902,1690872.3215593474,59418.76147372909,749345.57559476,749345.57559476,749345.57559476,749345.57559476,0,1076945.2345926096,1128424.383572581,1149477.9204959476,1117748.7302193863,39278.68730337892,495353.82118274306,495353.82118274306,495353.82118274306,495353.821182743,0,552201.6745257477,578597.512825411,589392.6748915409,573123.5913399607,20140.074170348733,253991.7544120176,253991.7544120176,253991.7544120176,253991.75441201762,0,0,0,0,0,0,-335400.92047952383,-324605.758413394,-298209.9201137298,-319131.83692794334,20140.07417034927,0,0,0,0,0,0,0,0,0,0,552201.6745257477,578597.512825411,589392.6748915409,573123.5913399607,20140.074170348733,253991.7544120176,253991.7544120176,253991.7544120176,253991.75441201762,0
55-64,Male,NHB,oil,CED,MJ,4376.039155704695,21439.547839749182,23654.48170811052,16229.521588632286,11104.536501528293,0,0,0,0,0,4376.039155704695,21439.547839749182,23654.48170811052,16229.521588632286,11104.536501528293,475725.72045327246,2330725.109934403,2571513.8626833158,1764335.4128353791,1207190.667067626,3658.9485024687256,17926.302455405,19778.280619298468,13570.030248723313,9284.863722005157,717.0906532359768,3513.245384344231,3876.201088812092,2659.491339909005,1819.6727795231575,585453.0566863168,587667.9905546771,604731.4992387226,592878.0168057947,11104.536501528466,609107.5383944269,609107.5383944269,609107.5383944269,609107.5383944269,0,489516.3203088818,491368.29847277503,505635.652425711,495724.5706794567,9284.863722004893,509294.60092818004,509294.60092818004,509294.60092818004,509294.6009281801,0,95936.7363774346,96299.6920819025,99095.84681301072,97153.4461263377,1819.6727795231495,99812.9374662468,99812.9374662468,99812.9374662468,99812.93746624682,0,0,0,0,0,0,717.0906532359768,3513.245384344231,3876.201088812092,2659.491339909005,1819.6727795231575,0,0,0,0,0,0,0,0,0,0,95936.7363774346,96299.6920819025,99095.84681301072,97153.4461263377,1819.6727795231495,99812.9374662468,99812.9374662468,99812.9374662468,99812.93746624682,0
55-64,Male,NHB,oil,FL,mrh-eq,211.22221988125278,1034.8419488108789,1141.7521550313945,783.3649232989104,535.9926561780279,0,0,0,0,0,211.22221988125278,1034.8419488108789,1141.7521550313945,783.3649232989104,535.9926561780279,475725.72045327246,2330725.109934403,2571513.8626833158,1764335.4128353791,1207190.667067626,176.60976001897134,865.2649723111641,954.6560689240073,654.9968615464801,448.1608726238698,34.612459862281526,169.5769764997116,187.09608610738658,128.3680617524291,87.83178355415706,28258.58953029297,28365.4997365134,29189.119465443124,28616.97676202543,535.9926561780569,29400.341685324303,29400.341685324303,29400.341685324303,29400.341685324307,0,23627.924743075968,23717.3158396888,24405.97105198103,23927.583950453496,448.1608726238858,24582.580812,24582.580812,24582.580812,24582.580812,0,4630.664787216935,4648.18389682462,4783.148413462044,4689.392811571896,87.83178355415698,4817.76087332432,4817.76087332432,4817.76087332432,4817.76087332432,0,0,0,0,0,0,34.612459862281526,169.5769764997116,187.09608610738658,128.3680617524291,87.83178355415706,0,0,0,0,0,0,0,0,0,0,4630.664787216935,4648.18389682462,4783.148413462044,4689.392811571896,87.83178355415698,4817.76087332432,4817.76087332432,4817.76087332432,4817.76087332432,0
55-64,Male,NHB,oil,Food_price,USD,-1254.8833211677836,7468.69105792336,9990.322049297654,5292.570571005166,6211.329365686362,0,0,0,0,0,-1254.8833211677836,7468.69105792336,9990.322049297654,5292.570571005166,6211.329365686362,475725.72045327246,2330725.109934403,2571513.8626833158,1764335.4128353791,1207190.667067626,-1049.2487122228536,6244.81522889611,8353.232821010226,4425.2901941575665,5193.494270107496,-205.6346089449299,1223.87582902725,1637.0892282874752,867.2803768476166,1017.8350955788869,144102.51473613968,146624.145727514,155347.72010660463,148800.266214432,6211.329365686082,154092.836785437,154092.836785437,154092.836785437,154092.836785437,0,120488.79402928239,122597.211621397,129891.27556251586,124416.73665613534,5193.494270107627,128842.026850293,128842.026850293,128842.026850293,128842.026850293,0,23613.720706857075,24026.9341061173,25456.444544089478,24383.529558296937,1017.835095578887,25250.8099351445,25250.8099351445,25250.8099351445,25250.8099351445,0,0,0,0,0,0,-205.6346089449299,1223.87582902725,1637.0892282874752,867.2803768476166,1017.8350955788869,0,0,0,0,0,0,0,0,0,0,23613.720706857075,24026.9341061173,25456.444544089478,24383.529558296937,1017.835095578887,25250.8099351445,25250.8099351445,25250.8099351445,25250.8099351445,0
55-64,Male,NHB,sat_fat,CED,MJ,-1467434.9299592592,-1455504.740015282,-1426885.5384757668,-1449648.9464729878,21936.032574804132,0,0,0,0,0,-1467434.9299592592,-1455504.740015282,-1426885.5384757668,-1449648.9464729878,21936.032574804132,-30414492.99536652,-30167224.3287454,-29574054.24195949,-30045855.409389336,454652.738238256,-1109940.458850223,-1100916.685304806,-1079269.6541212297,-1096487.4720984343,16592.006612591344,-357494.47110903636,-354588.054710477,-347615.88435453706,-353161.47437455395,5344.025962213026,3170491.447725318,3199110.64926484,3211040.839208816,3193254.8557225433,21936.03257480751,1743605.909249558,1743605.909249558,1743605.909249558,1743605.909249558,0,2398100.6996791624,2419747.73086274,2428771.504408163,2415318.5176563696,16592.006612594527,1318831.045557938,1318831.045557938,1318831.045557938,1318831.045557938,0,772390.7480461531,779362.918402093,782269.3348006522,777936.33806617,5344.025962213026,424774.863691615,424774.863691615,424774.863691615,424774.863691615,0,0,0,0,0,0,-357494.47110903636,-354588.054710477,-347615.88435453706,-353161.47437455395,5344.025962213026,0,0,0,0,0,0,0,0,0,0,772390.7480461531,779362.918402093,782269.3348006522,777936.33806617,5344.025962213026,424774.863691615,424774.863691615,424774.863691615,424774.863691615,0
55-64,Male,NHB,sat_fat,FL,mrh-eq,-40237.24889662914,-39910.1215996299,-39125.37952210535,-39749.5550099719,601.4887505379712,0,0,0,0,0,-40237.24889662914,-39910.1215996299,-39125.37952210535,-39749.5550099719,601.4887505379712,-30414492.99536652,-30167224.3287454,-29574054.24195949,-30045855.409389336,454652.738238256,-30434.70588807313,-30187.272891406,-29593.708595079166,-30065.823312578035,454.95489178789904,-9802.543008556084,-9722.84870822391,-9531.67092702619,-9683.731697393894,146.53385875010136,86935.27113348705,87720.0132110116,88047.14050801093,87559.44662135362,601.4887505380059,47809.891611381696,47809.891611381696,47809.891611381696,47809.891611381696,0,65756.22043755646,66349.7847338833,66597.21773055033,66228.33515505529,454.9548917878563,36162.5118424772,36162.5118424772,36162.5118424772,36162.5118424772,0,21179.050695930702,21370.228477128432,21449.922777460608,21331.111466298415,146.5338587501107,11647.379768904499,11647.379768904499,11647.379768904499,11647.379768904497,0,0,0,0,0,0,-9802.543008556084,-9722.84870822391,-9531.67092702619,-9683.731697393894,146.53385875010136,0,0,0,0,0,0,0,0,0,0,21179.050695930702,21370.228477128432,21449.922777460608,21331.111466298415,146.5338587501107,11647.379768904499,11647.379768904499,11647.379768904499,11647.379768904497,0
55-64,Male,NHB,sat_fat,Food_price,USD,-151395.96226350946,-149494.9308051886,-143313.50634740217,-147993.03852467437,4448.329026718576,0,0,0,0,0,-151395.96226350946,-149494.9308051886,-143313.50634740217,-147993.03852467437,4448.329026718576,-30414492.99536652,-30167224.3287454,-29574054.24195949,-30045855.409389336,454652.738238256,-114513.08701469706,-113075.18221492768,-108399.66784700024,-111939.17885767923,3364.633252371729,-36882.87524881232,-36419.74859026062,-34913.83850040183,-36053.85966699498,1083.6957743468188,324909.8876964083,331091.31215419475,332992.3436125156,329589.4198736805,4448.32902671858,181596.38134900611,181596.38134900611,181596.38134900611,181596.38134900611,0,245755.78955636465,250431.3039242921,251869.2087240608,249295.3005670434,3364.6332523714623,137356.1217093644,137356.1217093644,137356.1217093644,137356.1217093644,0,79154.09814004415,80660.00822990289,81123.13488845452,80294.11930663724,1083.6957743467642,44240.25963964233,44240.25963964233,44240.25963964233,44240.25963964234,0,0,0,0,0,0,-36882.87524881232,-36419.74859026062,-34913.83850040183,-36053.85966699498,1083.6957743468188,0,0,0,0,0,0,0,0,0,0,79154.09814004415,80660.00822990289,81123.13488845452,80294.11930663724,1083.6957743467642,44240.25963964233,44240.25963964233,44240.25963964233,44240.25963964234,0
55-64,Male,NHW,added_sugar,CED,MJ,-6358260.834336479,-5460729.25110033,-5129346.875094982,-5659378.095742716,669284.804709989,0,0,0,0,0,-6358260.834336479,-5460729.25110033,-5129346.875094982,-5659378.095742716,669284.804709989,-249895782.81168282,-214620514.39555,-201596346.24336454,-222427917.99693504,26304590.91796909,-4211507.00540997,-3617011.01839999,-3397514.015307703,-3748589.6092483033,443312.6789056495,-2146753.8289265106,-1843718.232700342,-1731832.859787274,-1910788.4864944126,225972.12580434253,9398322.311317202,9729704.68732256,10627236.2705587,9928353.531964941,669284.8047099877,4268975.43622222,4268975.43622222,4268975.43622222,4268975.43622222,0,6225145.725300163,6444642.728392459,7039138.715402432,6576221.319240767,443312.6789056481,2827631.7099924562,2827631.7099924562,2827631.7099924562,2827631.709992456,0,3173176.5860170294,3285061.9589301003,3588097.55515627,3352132.21272417,225972.12580434396,1441343.726229759,1441343.726229759,1441343.726229759,1441343.726229759,0,0,0,0,0,0,-2146753.8289265106,-1843718.232700342,-1731832.859787274,-1910788.4864944126,225972.12580434253,0,0,0,0,0,0,0,0,0,0,3173176.5860170294,3285061.9589301003,3588097.55515627,3352132.21272417,225972.12580434396,1441343.726229759,1441343.726229759,1441343.726229759,1441343.726229759,0
