age_gp,sex_gp,Foodgroup,outcome,outcome_unit,impact_lower_bound (2.5th percentile),impact_median,impact_upper_bound (97.5th percentile),impact_mean,impact_SD,substitution_impact_lower_bound (2.5th percentile),substitution_impact_median,substitution_impact_upper_bound  (97.5th percentile),substitution_impact_mean,substitution_impact_SD,combined_impact_lower_bound (2.5th percentile),combined_impact_median,combined_impact_upper_bound  (97.5th percentile),combined_impact_mean,combined_impact_SD,delta_lower_bound (2.5th percentile),delta_median,delta_upper_bound (97.5th percentile),delta_mean,delta_SD,combined_consumed_impact_lower_bound (2.5th percentile),combined_consumed_impact_median,combined_consumed_upper_bound (97.5th percentile),combined_consumed_impact_mean,combined_consumed_impact_SD,combined_unconsumed_impact_lower_bound (2.5th percentile),combined_unconsumed_impact_median,combined_unconsumed_upper_bound (97.5th percentile),combined_unconsumed_impact_mean,combined_unconsumed_impact_SD,current_intake_impact_lower_bound (2.5th percentile),current_intake_impact_median,current_intake_impact_upper_bound (97.5th percentile),current_intake_impact_mean,current_intake_impact_SD,CF_intake_impact_lower_bound (2.5th percentile),CF_intake_impact_median,CF_intake_impact_upper_bound  (97.5th percentile),CF_intake_impact_mean,CF_intake_impact_SD,current_intake_consumed_impact_lower_bound (2.5th percentile),current_intake_consumed_impact_median,current_intake_consumed_upper_bound (97.5th percentile),current_intake_consumed_impact_mean,current_intake_consumed_impact_SD,CF_intake_consumed_impact_lower_bound (2.5th percentile),CF_intake_consumed_impact_median,CF_intake_consumed_impact_upper_bound (97.5th percentile),CF_intake_consumed_impact_mean,CF_intake_consumed_impact_SD,current_intake_unconsumed_impact_lower_bound (2.5th percentile),current_intake_unconsumed_impact_median,current_intake_unconsumed_upper_bound (97.5th percentile),current_intake_unconsumed_impact_mean,current_intake_unconsumed_impact_SD,CF_intake_unconsumed_impact_lower_bound (2.5th percentile),CF_intake_unconsumed_impact_median,CF_intake_unconsumed_impact_upper_bound (97.5th percentile),CF_intake_unconsumed_impact_mean,CF_intake_unconsumed_impact_SD,inedible_impact_lower_bound (2.5th percentile),inedible_impact_median,inedible_upper_bound (97.5th percentile),inedible_consumed_impact_mean,inedible_impact_SD,wasted_impact_lower_bound (2.5th percentile),wasted_impact_median,wasted_unconsumed_upper_bound (97.5th percentile),wasted_unconsumed_impact_mean,wasted_impact_SD,current_intake_inedible_impact_lower_bound (2.5th percentile),current_intake_inedible_impact_median,current_intake_inedible_upper_bound (97.5th percentile),current_intake_inedible_impact_mean,current_intake_inedible_impact_SD,CF_intake_inedible_impact_lower_bound (2.5th percentile),CF_intake_inedible_impact_median,CF_intake_inedible_impact_upper_bound (97.5th percentile),CF_intake_inedible_impact_mean,CF_intake_inedible_impact_SD,current_intake_wasted_impact_lower_bound (2.5th percentile),current_intake_wasted_impact_median,current_intake_wasted_upper_bound (97.5th percentile),current_intake_wasted_impact_mean,current_intake_wasted_impact_SD,CF_intake_wasted_impact_lower_bound (2.5th percentile),CF_intake_wasted_impact_median,CF_intake_unconsumed_wasted_upper_bound (97.5th percentile),CF_intake_wasted_impact_mean,CF_intake_wasted_impact_SD
55-64,Male,oil,Food_price,USD,-72703.38548524132,9987.235815876702,61056.02134459049,-1108.1451568967168,71052.42186065363,0,0,0,0,0,-72703.38548524132,9987.235815876702,61056.02134459049,-1108.1451568967168,71052.42186065363,-1812815.9001160008,4002230.6259124856,17275405.811040007,6619117.8747191625,10298877.595204188,-60749.64613051673,8442.985024309972,51164.36760102326,-845.1723715193002,59448.812071187494,-11953.739354723977,1544.2507915666392,9891.653743567325,-262.97278537719586,11603.610684367508,5270119.970591012,5321188.756119731,5403879.377420849,5332284.137092502,71052.42186065548,5331175.991935603,5331175.991935603,5331175.991935603,5331175.991935603,0,4406836.168741545,4449557.551318261,4518750.182473095,4458845.708714091,59448.812071193286,4458000.536342571,4458000.536342571,4458000.536342571,4458000.536342571,0,863283.8018494658,871631.2048014669,885129.1949477575,873438.4283784106,11603.610684367692,873175.455593033,873175.455593033,873175.455593033,873175.4555930331,0,0,0,0,0,0,-11953.739354723977,1544.2507915666392,9891.653743567325,-262.97278537719586,11603.610684367508,0,0,0,0,0,0,0,0,0,0,863283.8018494658,871631.2048014669,885129.1949477575,873438.4283784106,11603.610684367692,873175.455593033,873175.455593033,873175.455593033,873175.4555930331,0
55-64,Male,sat_fat,CED,MJ,-18881240.45456655,-18420767.93481587,-17227197.420129474,-18163540.56817176,898598.875992104,0,0,0,0,0,-18881240.45456655,-18420767.93481587,-17227197.420129474,-18163540.56817176,898598.875992104,-367755122.8272468,-358860613.05891776,-335786197.9166345,-353885207.66454786,17368703.336981438,-14177475.08697937,-13831998.26903151,-12936654.367191335,-13639062.450121924,674099.5146643716,-4703765.367587167,-4588769.665784357,-4290543.052938159,-4524478.118049835,224499.36315420305,37816003.30461329,39009573.81929969,39470046.3390504,38752346.45265558,898598.8759921225,20588805.884483863,20588805.884483863,20588805.884483863,20588805.884483863,0,28398293.631399747,29293637.533239864,29639114.35118778,29100701.714330327,674099.5146643625,15461639.264208402,15461639.264208402,15461639.264208402,15461639.2642084,0,9417709.673213612,9715936.286059815,9830931.987862624,9651644.738325292,224499.36315420578,5127166.6202754555,5127166.6202754555,5127166.6202754555,5127166.6202754555,0,0,0,0,0,0,-4703765.367587167,-4588769.665784357,-4290543.052938159,-4524478.118049835,224499.36315420305,0,0,0,0,0,0,0,0,0,0,9417709.673213612,9715936.286059815,9830931.987862624,9651644.738325292,224499.36315420578,5127166.6202754555,5127166.6202754555,5127166.6202754555,5127166.6202754555,0
55-64,Male,sat_fat,FL,mrh-eq,-528659.8230784211,-515717.2626376176,-482205.1317577609,-508499.86950110766,25236.13735023981,0,0,0,0,0,-528659.8230784211,-515717.2626376176,-482205.1317577609,-508499.86950110766,25236.13735023981,-367755122.8272468,-358860613.05891776,-335786197.9166345,-353885207.66454786,17368703.336981438,-396952.0865329707,-387241.80291225464,-362102.94822624326,-381828.26920513343,18931.348313421644,-131707.73654545154,-128475.45972536271,-120102.1835315179,-126671.60029597465,6304.789081250943,1058271.6240121059,1091783.7548919616,1104726.3153327652,1084566.3617554521,25236.1373502393,576066.492254344,576066.492254344,576066.492254344,576066.492254344,0,794706.2491601032,819845.1038461144,829555.3874668295,814431.5701389931,18931.34831342122,432603.3009338588,432603.3009338588,432603.3009338588,432603.3009338588,0,263565.37485200237,271938.6510458469,275170.9278659363,270134.79161645914,6304.789081251017,143463.19132048468,143463.19132048468,143463.19132048468,143463.19132048468,0,0,0,0,0,0,-131707.73654545154,-128475.45972536271,-120102.1835315179,-126671.60029597465,6304.789081250943,0,0,0,0,0,0,0,0,0,0,263565.37485200237,271938.6510458469,275170.9278659363,270134.79161645914,6304.789081251017,143463.19132048468,143463.19132048468,143463.19132048468,143463.19132048468,0
55-64,Male,sat_fat,Food_price,USD,-2037189.9733787098,-2011756.413381223,-1882015.6754604566,-1975157.4035835813,87605.45713068011,0,0,0,0,0,-2037189.9733787098,-2011756.413381223,-1882015.6754604566,-1975157.4035835813,87605.45713068011,-367755122.8272468,-358860613.05891776,-335786197.9166345,-353885207.66454786,17368703.336981438,-1529631.5952944602,-1510539.5581859173,-1413252.2496477843,-1483102.6208422014,65699.55732868302,-507558.37808425317,-501216.8551953078,-468763.42581267003,-492054.7827413807,21905.902656384722,4149497.6994257104,4279238.437346476,4304671.997343964,4242639.427548834,87605.45713068036,2267482.0239652535,2267482.0239652535,2267482.0239652535,2267482.0239652535,0,3116019.5199450166,3213306.8284831448,3232398.865591687,3185869.8911394305,65699.55732867998,1702767.2702972295,1702767.2702972295,1702767.2702972295,1702767.2702972295,0,1033478.1794806942,1065931.6088633328,1072273.1317522782,1056769.5364094053,21905.902656385166,564714.7536680249,564714.7536680249,564714.7536680249,564714.7536680249,0,0,0,0,0,0,-507558.37808425317,-501216.8551953078,-468763.42581267003,-492054.7827413807,21905.902656384722,0,0,0,0,0,0,0,0,0,0,1033478.1794806942,1065931.6088633328,1072273.1317522782,1056769.5364094053,21905.902656385166,564714.7536680249,564714.7536680249,564714.7536680249,564714.7536680249,0
65-74,Female,added_sugar,CED,MJ,-5104074.734616028,-4607249.818298595,-4584090.136613391,-4773448.146239728,309216.7899297061,0,0,0,0,0,-5104074.734616028,-4607249.818298595,-4584090.136613391,-4773448.146239728,309216.7899297061,-206474175.53471875,-186485993.91810113,-185520740.73644117,-193160705.6496652,12451238.580042938,-3382277.4518625815,-3052743.8561548674,-3037507.272487469,-3163023.509502346,205056.58555945734,-1721797.2827534457,-1554505.962143724,-1546582.8641259256,-1610424.6367373813,104160.23412399425,8742539.003046758,8765698.684731957,9262523.601049392,8931897.012673093,309216.78992970625,4158448.8664333625,4158448.8664333625,4158448.8664333625,4158448.866433362,0,5793574.302258666,5808810.88592607,6138344.481633784,5919090.539273546,205056.5855594595,2756067.0297712,2756067.0297712,2756067.0297712,2756067.0297712,0,2948964.700788087,2956887.7988058813,3124179.119415602,3012806.47339954,104160.23412399236,1402381.8366621595,1402381.8366621595,1402381.8366621595,1402381.8366621595,0,0,0,0,0,0,-1721797.2827534457,-1554505.962143724,-1546582.8641259256,-1610424.6367373813,104160.23412399425,0,0,0,0,0,0,0,0,0,0,2948964.700788087,2956887.7988058813,3124179.119415602,3012806.47339954,104160.23412399236,1402381.8366621595,1402381.8366621595,1402381.8366621595,1402381.8366621595,0
65-74,Female,added_sugar,FL,mrh-eq,-252922.8548237325,-227595.1997211854,-226633.76872420893,-236144.75203892947,15692.86532962295,0,0,0,0,0,-252922.8548237325,-227595.1997211854,-226633.76872420893,-236144.75203892947,15692.86532962295,-206474175.53471875,-186485993.91810113,-185520740.73644117,-193160705.6496652,12451238.580042938,-167608.85718210865,-150808.2764733361,-150176.9606142216,-156481.70273637402,10407.47910824883,-85313.99764162427,-76786.92324784977,-76456.80810998725,-79663.04930255574,5285.387792961408,433279.5263598009,434240.9573567782,459568.6124593254,442790.50967452204,15692.865329623308,206645.75763559184,206645.75763559184,206645.75763559184,206645.75763559187,0,287140.5957090833,287771.911568197,304572.49227696995,293445.3378312353,10407.479108248801,136963.63509486127,136963.63509486127,136963.63509486127,136963.63509486127,0,146138.93065071828,146469.04578858076,154996.1201823553,149345.17184328675,5285.387792961437,69682.12254073097,69682.12254073097,69682.12254073097,69682.12254073097,0,0,0,0,0,0,-85313.99764162427,-76786.92324784977,-76456.80810998725,-79663.04930255574,5285.387792961408,0,0,0,0,0,0,0,0,0,0,146138.93065071828,146469.04578858076,154996.1201823553,149345.17184328675,5285.387792961437,69682.12254073097,69682.12254073097,69682.12254073097,69682.12254073097,0
65-74,Female,added_sugar,Food_price,USD,-8118912.324516984,-7687151.6952174995,-7519493.988410595,-7779819.387320158,325530.6596954174,0,0,0,0,0,-8118912.324516984,-7687151.6952174995,-7519493.988410595,-7779819.387320158,325530.6596954174,-206474175.53471875,-186485993.91810113,-185520740.73644117,-193160705.6496652,12451238.580042938,-5379870.995637593,-5093450.7093534805,-4982247.427497944,-5154930.360030173,215942.28745369284,-2739041.3288793894,-2593700.985864019,-2537246.560912656,-2624889.0272899866,109588.37260235661,14340522.568808727,14508180.275615634,14939940.90491511,14600847.967718288,325530.6596954134,6821028.580398122,6821028.580398122,6821028.580398122,6821028.580398123,0,9502731.428496357,9613934.710351883,9900354.996635996,9675414.36102858,215942.28745368836,4520484.000998414,4520484.000998414,4520484.000998414,4520484.000998414,0,4837791.140312372,4894245.565263741,5039585.908279112,4925433.606689706,109588.37260235932,2300544.5793997245,2300544.5793997245,2300544.5793997245,2300544.5793997245,0,0,0,0,0,0,-2739041.3288793894,-2593700.985864019,-2537246.560912656,-2624889.0272899866,109588.37260235661,0,0,0,0,0,0,0,0,0,0,4837791.140312372,4894245.565263741,5039585.908279112,4925433.606689706,109588.37260235932,2300544.5793997245,2300544.5793997245,2300544.5793997245,2300544.5793997245,0
65-74,Female,oil,CED,MJ,-538520.2756652771,-438600.77068575093,-349978.9724980432,-442564.878332003,99291.63103879626,0,0,0,0,0,-538520.2756652771,-438600.77068575093,-349978.9724980432,-442564.878332003,99291.63103879626,-58250391.51628414,-47397020.10421353,-37840872.69060397,-47852186.41946303,10749082.14505678,-449135.4649385082,-365680.1615465024,-291823.9476848746,-369048.2631361087,82846.89953677343,-89384.81072676904,-72920.6091392494,-58155.024813169155,-73516.6151958948,16444.831762923826,5016584.843654182,5105206.641841889,5205126.146821415,5109170.749488141,99291.63103879562,4666605.871156139,4666605.871156139,4666605.871156139,4666605.871156139,0,4185062.9839020493,4258919.197763671,4342374.501155682,4262287.299353282,82846.8995367731,3893239.036217176,3893239.036217176,3893239.036217176,3893239.036217176,0,831521.8597521299,846287.4440782106,862751.6456657291,846883.4501348553,16444.831762923466,773366.83493896,773366.83493896,773366.83493896,773366.83493896,0,0,0,0,0,0,-89384.81072676904,-72920.6091392494,-58155.024813169155,-73516.6151958948,16444.831762923826,0,0,0,0,0,0,0,0,0,0,831521.8597521299,846287.4440782106,862751.6456657291,846883.4501348553,16444.831762923466,773366.83493896,773366.83493896,773366.83493896,773366.83493896,0
65-74,Female,oil,FL,mrh-eq,-25994.741285926717,-21238.948291639404,-17020.45514507966,-21427.474553999957,4726.129468641801,0,0,0,0,0,-25994.741285926717,-21238.948291639404,-17020.45514507966,-21427.474553999957,4726.129468641801,-58250391.51628414,-47397020.10421353,-37840872.69060397,-47852186.41946303,10749082.14505678,-21678.90533533072,-17706.80444158133,-14190.90999336257,-17866.876878609623,3943.48753135699,-4315.835950595949,-3532.143850058065,-2829.5451517170864,-3560.5976753903124,782.646335729386,241530.58729376184,245749.0804403221,250504.87343460874,245937.60670268224,4726.129468641714,224510.1321486829,224510.1321486829,224510.1321486829,224510.13214868293,0,201486.21624809183,205002.11069631053,208974.21159006035,205162.18313333896,3943.4875313571874,187295.30625472925,187295.30625472925,187295.30625472925,187295.30625472925,0,40044.37104567036,40746.96974401125,41530.66184454918,40775.42356934354,782.6463357293607,37214.82589395326,37214.82589395326,37214.82589395326,37214.82589395326,0,0,0,0,0,0,-4315.835950595949,-3532.143850058065,-2829.5451517170864,-3560.5976753903124,782.646335729386,0,0,0,0,0,0,0,0,0,0,40044.37104567036,40746.96974401125,41530.66184454918,40775.42356934354,782.6463357293607,37214.82589395326,37214.82589395326,37214.82589395326,37214.82589395326,0
65-74,Female,oil,Food_price,USD,-612767.2947398537,-377985.2866807598,-329171.6262790288,-443237.3384903608,159600.07030491237,0,0,0,0,0,-612767.2947398537,-377985.2866807598,-329171.6262790288,-443237.3384903608,159600.07030491237,-58250391.51628414,-47397020.10421353,-37840872.69060397,-47852186.41946303,10749082.14505678,-510992.4675695065,-315096.4638681451,-274425.62140749017,-369561.43272453337,133143.84115261515,-101774.8271703475,-62888.82281261439,-54746.004871538404,-73675.90576582741,26456.246029423095,4876965.056984733,4925778.717386462,5160560.725445555,4991030.769196063,159600.070304911,4547793.430705702,4547793.430705702,4547793.430705702,4547793.430705702,0,4068236.5903106313,4108907.4327712897,4304803.4364726525,4163372.401627677,133143.84115261753,3793810.968903147,3793810.968903147,3793810.968903147,3793810.968903147,0,808728.466674095,816871.2846151714,855757.2889729049,827658.3675683844,26456.246029423422,753982.4618025568,753982.4618025568,753982.4618025568,753982.4618025568,0,0,0,0,0,0,-101774.8271703475,-62888.82281261439,-54746.004871538404,-73675.90576582741,26456.246029423095,0,0,0,0,0,0,0,0,0,0,808728.466674095,816871.2846151714,855757.2889729049,827658.3675683844,26456.246029423422,753982.4618025568,753982.4618025568,753982.4618025568,753982.4618025568,0
65-74,Female,sat_fat,CED,MJ,-15239412.90414634,-15178604.720136166,-14523597.18031849,-14970113.718098447,417777.76058242755,0,0,0,0,0,-15239412.90414634,-15178604.720136166,-14523597.18031849,-14970113.718098447,417777.76058242755,-287368892.9145525,-286491646.12986803,-274028990.4948138,-282426590.3928962,7854168.7969931085,-11785464.610091858,-11739157.656598184,-11231353.86169969,-11577228.94031579,323601.54401201976,-3453948.294054495,-3439447.063537978,-3292243.3186188177,-3392884.777782664,94177.4197297678,28749429.551852077,29404437.09166978,29465245.275679976,29195946.08963206,417777.7605824526,14225832.371533602,14225832.371533602,14225832.371533602,14225832.371533602,0,22233568.596118953,22741372.391017444,22787679.344511114,22579443.67473505,323601.5440120147,11002214.734419296,11002214.734419296,11002214.734419296,11002214.734419296,0,6515860.955733119,6663064.700652288,6677565.931168803,6616502.41489697,94177.41972977213,3223617.6371143092,3223617.6371143092,3223617.6371143092,3223617.6371143092,0,0,0,0,0,0,-3453948.294054495,-3439447.063537978,-3292243.3186188177,-3392884.777782664,94177.4197297678,0,0,0,0,0,0,0,0,0,0,6515860.955733119,6663064.700652288,6677565.931168803,6616502.41489697,94177.41972977213,3223617.6371143092,3223617.6371143092,3223617.6371143092,3223617.6371143092,0
65-74,Female,sat_fat,FL,mrh-eq,-410708.5884657766,-408911.52188399207,-391372.64557552047,-403388.07987462817,11244.9460724946,0,0,0,0,0,-410708.5884657766,-408911.52188399207,-391372.64557552047,-403388.07987462817,11244.9460724946,-287368892.9145525,-286491646.12986803,-274028990.4948138,-282426590.3928962,7854168.7969931085,-317610.9049446452,-316239.99524412875,-302643.8352209229,-311950.4337273956,8709.406690097221,-93097.68352113145,-92671.52663986284,-88728.81035459822,-91437.64614723266,2535.5705533808796,774379.302998261,791918.179306732,793715.2458885175,786394.7372973686,11244.946072494573,383006.65742274036,383006.65742274036,383006.65742274036,383006.6574227403,0,598847.1469254517,612443.3069486588,613814.2166491747,608153.745431925,8709.406690097752,296203.3117045291,296203.3117045291,296203.3117045291,296203.3117045291,0,175532.15607280895,179474.87235807363,179901.02923934272,178240.99186544362,2535.5705533810865,86803.34571821075,86803.34571821075,86803.34571821075,86803.34571821075,0,0,0,0,0,0,-93097.68352113145,-92671.52663986284,-88728.81035459822,-91437.64614723266,2535.5705533808796,0,0,0,0,0,0,0,0,0,0,175532.15607280895,179474.87235807363,179901.02923934272,178240.99186544362,2535.5705533810865,86803.34571821075,86803.34571821075,86803.34571821075,86803.34571821075,0
65-74,Female,sat_fat,Food_price,USD,-1749259.9295416903,-1746736.6390063488,-1653416.8761683998,-1714878.2276721008,57495.97281842014,0,0,0,0,0,-1749259.9295416903,-1746736.6390063488,-1653416.8761683998,-1714878.2276721008,57495.97281842014,-287368892.9145525,-286491646.12986803,-274028990.4948138,-282426590.3928962,7854168.7969931085,-1353106.180431373,-1351285.7956646062,-1278908.1236852347,-1326528.8527829906,44550.059669717426,-396153.749110318,-395450.8433417455,-374508.75248316216,-388349.37488911016,12946.164007867506,3287262.275681439,3380582.038519387,3383105.3290547295,3348723.62718514,57495.97281842009,1633845.3995130388,1633845.3995130388,1633845.3995130388,1633845.3995130388,0,2542853.845277636,2615231.517257011,2617051.9020237736,2590474.574375393,44550.059669718255,1263945.7215924032,1263945.7215924032,1263945.7215924032,1263945.7215924032,0,744408.4304037977,765350.5212623812,766053.4270309538,758249.0528097459,12946.164007867625,369899.67792063556,369899.67792063556,369899.67792063556,369899.67792063556,0,0,0,0,0,0,-396153.749110318,-395450.8433417455,-374508.75248316216,-388349.37488911016,12946.164007867506,0,0,0,0,0,0,0,0,0,0,744408.4304037977,765350.5212623812,766053.4270309538,758249.0528097459,12946.164007867625,369899.67792063556,369899.67792063556,369899.67792063556,369899.67792063556,0
65-74,Male,added_sugar,CED,MJ,-4135907.2955405284,-4135824.141156459,-3856565.685634419,-4037867.8951431364,169741.00466548008,0,0,0,0,0,-4135907.2955405284,-4135824.141156459,-3856565.685634419,-4037867.8951431364,169741.00466548008,-156228293.52106488,-156007052.17763492,-145506106.62348968,-152400138.41948923,6450093.904842967,-2752593.1609795014,-2752558.763328095,-2566525.7471905537,-2687296.0901750647,113069.62428284518,-1383346.7218097225,-1383229.1697742546,-1290038.1280411617,-1350571.8049680702,56671.40996200398,7708442.503516277,7987700.959038326,7987784.1134223975,7889744.713025001,169741.004665486,3851876.817881868,3851876.817881868,3851876.817881868,3851876.8178818687,0,5129711.855123392,5315744.871260932,5315779.268912339,5250482.198107903,113069.62428284451,2563186.10793284,2563186.10793284,2563186.10793284,2563186.10793284,0,2578728.8379901885,2671919.8797232807,2672037.4317587465,2639262.514917096,56671.40996200277,1288690.7099490277,1288690.7099490277,1288690.7099490277,1288690.7099490277,0,0,0,0,0,0,-1383346.7218097225,-1383229.1697742546,-1290038.1280411617,-1350571.8049680702,56671.40996200398,0,0,0,0,0,0,0,0,0,0,2578728.8379901885,2671919.8797232807,2672037.4317587465,2639262.514917096,56671.40996200277,1288690.7099490277,1288690.7099490277,1288690.7099490277,1288690.7099490277,0
65-74,Male,added_sugar,FL,mrh-eq,-201462.4076809598,-201165.53088228108,-187480.31939321858,-196467.86958740957,8408.67447961824,0,0,0,0,0,-201462.4076809598,-201165.53088228108,-187480.31939321858,-196467.86958740957,8408.67447961824,-156228293.52106488,-156007052.17763492,-145506106.62348968,-152400138.41948923,6450093.904842967,-134082.5898272184,-133890.1441394597,-124771.53478189361,-130758.15688689571,5601.111517702456,-67379.81785374165,-67275.3867428217,-62708.78461132537,-65709.7127005142,2807.5650486687773,375417.70635273523,389102.91784179775,389399.79464047635,384405.2565469262,8408.674479618237,187937.38695951557,187937.38695951557,187937.38695951557,187937.3869595156,0,249835.31059884108,258953.91995640693,259146.36564416572,255821.93270384302,5601.111517702339,125063.77581694766,125063.77581694766,125063.77581694766,125063.77581694764,0,125582.39575389393,130148.99788539027,130253.4289963102,128583.32384308276,2807.5650486687773,62873.611142568574,62873.611142568574,62873.611142568574,62873.611142568574,0,0,0,0,0,0,-67379.81785374165,-67275.3867428217,-62708.78461132537,-65709.7127005142,2807.5650486687773,0,0,0,0,0,0,0,0,0,0,125582.39575389393,130148.99788539027,130253.4289963102,128583.32384308276,2807.5650486687773,62873.611142568574,62873.611142568574,62873.611142568574,62873.611142568574,0
65-74,Male,added_sugar,Food_price,USD,-6280984.589847507,-6120191.654762862,-5881463.890019749,-6092846.100496733,211603.4302074879,0,0,0,0,0,-6280984.589847507,-6120191.654762862,-5881463.890019749,-6092846.100496733,211603.4302074879,-156228293.52106488,-156007052.17763492,-145506106.62348968,-152400138.41948923,6450093.904842967,-4179921.554285908,-4072993.3602008675,-3913698.483711185,-4054619.085672923,141018.07620219595,-2101063.035561595,-2047198.294561996,-1967765.4063085734,-2038227.0148238123,70585.5368324055,11761333.098698223,12000060.863441337,12160853.798525972,11972715.309175203,211603.43020748268,5879869.208678475,5879869.208678475,5879869.208678475,5879869.208678474,0,7826255.543097655,7985550.4195873495,8092478.61367238,7967176.1450593965,141018.07620219738,3912557.0593864718,3912557.0593864718,3912557.0593864718,3912557.0593864718,0,3935077.5556005645,4014510.443853988,4068375.1848535826,4005539.164115803,70585.53683240381,1967312.1492919917,1967312.1492919917,1967312.1492919917,1967312.1492919915,0,0,0,0,0,0,-2101063.035561595,-2047198.294561996,-1967765.4063085734,-2038227.0148238123,70585.5368324055,0,0,0,0,0,0,0,0,0,0,3935077.5556005645,4014510.443853988,4068375.1848535826,4005539.164115803,70585.53683240381,1967312.1492919917,1967312.1492919917,1967312.1492919917,1967312.1492919915,0
65-74,Male,oil,CED,MJ,-106702.88284934357,-65348.30480524393,158187.08350886032,-1425.21348243531,150004.59533200634,0,0,0,0,0,-106702.88284934357,-65348.30480524393,158187.08350886032,-1425.21348243531,150004.59533200634,-11846628.091207573,-7230312.680833113,17404181.25534901,-206390.3910760392,16553327.499879729,-89401.6349652521,-54746.10171657271,132466.5965261308,-1217.271894108121,125637.88304924806,-17301.247884091477,-10602.203088671162,25720.486982729828,-207.94158832706793,24366.714676890657,3833073.5337221506,4056608.922036251,4097963.5000803466,3992685.830713442,150004.59533200262,3991260.617231017,3991260.617231017,3991260.617231017,3991260.617231017,0,3209412.5350648407,3396625.2333075474,3431280.7665562215,3343096.40348508,125637.88304924789,3341879.131590975,3341879.131590975,3341879.131590975,3341879.131590975,0,623660.998657305,659983.6887287056,666682.7335241261,649589.4272283617,24366.714676890544,649381.485640035,649381.485640035,649381.485640035,649381.485640035,0,0,0,0,0,0,-17301.247884091477,-10602.203088671162,25720.486982729828,-207.94158832706793,24366.714676890657,0,0,0,0,0,0,0,0,0,0,623660.998657305,659983.6887287056,666682.7335241261,649589.4272283617,24366.714676890544,649381.485640035,649381.485640035,649381.485640035,649381.485640035,0
65-74,Male,oil,FL,mrh-eq,-5146.725790357469,-3171.944923900302,7671.245293600765,-60.22234458665404,7264.618671722892,0,0,0,0,0,-5146.725790357469,-3171.944923900302,7671.245293600765,-60.22234458665404,7264.618671722892,-11846628.091207573,-7230312.680833113,17404181.25534901,-206390.3910760392,16553327.499879729,-4312.204604022376,-2657.306720726674,6423.9280157667035,-51.574491534507615,6084.539160873944,-834.5211863351003,-514.6382031736323,1247.317277834054,-8.6478530521523,1180.0796278799587,185220.4669031924,196063.65712069333,198038.4379871506,192951.93454137977,7264.618671722836,192891.71219679315,192891.71219679315,192891.71219679315,192891.71219679315,0,155084.21770923334,164165.45244572673,165820.35032902236,161559.72021653454,6084.539160873927,161508.145725,161508.145725,161508.145725,161508.145725,0,30136.249193959007,31898.204674966666,32218.087658128163,31392.214324845205,1180.0796278799526,31383.56647179304,31383.56647179304,31383.56647179304,31383.566471793038,0,0,0,0,0,0,-834.5211863351003,-514.6382031736323,1247.317277834054,-8.6478530521523,1180.0796278799587,0,0,0,0,0,0,0,0,0,0,30136.249193959007,31898.204674966666,32218.087658128163,31392.214324845205,1180.0796278799526,31383.56647179304,31383.56647179304,31383.56647179304,31383.566471793038,0
65-74,Male,oil,Food_price,USD,-62063.57517621923,-58110.34380906623,125769.2211354958,5021.703060200086,112970.86282411372,0,0,0,0,0,-62063.57517621923,-58110.34380906623,125769.2211354958,5021.703060200086,112970.86282411372,-11846628.091207573,-7230312.680833113,17404181.25534901,-206390.3910760392,16553327.499879729,-51985.13247935329,-48694.47188513197,105321.1028231602,4191.462891734986,94616.76343728186,-10078.442696865917,-9415.87192393409,20448.118312335573,830.2401684651486,18354.103100660304,2303714.1561449366,2487593.7210894995,2491546.952456652,2424461.6742202328,112970.86282411424,2429483.377280427,2429483.377280427,2429483.377280427,2429483.377280427,0,1928930.121947938,2082945.6966562273,2086236.3572504553,2030059.7618793638,94616.76343728218,2034251.2247710994,2034251.2247710994,2034251.2247710994,2034251.2247710994,0,374784.0341969929,404648.0244332631,405310.5952061943,394401.91234086343,18354.103100660435,395232.1525093291,395232.1525093291,395232.1525093291,395232.1525093291,0,0,0,0,0,0,-10078.442696865917,-9415.87192393409,20448.118312335573,830.2401684651486,18354.103100660304,0,0,0,0,0,0,0,0,0,0,374784.0341969929,404648.0244332631,405310.5952061943,394401.91234086343,18354.103100660435,395232.1525093291,395232.1525093291,395232.1525093291,395232.1525093291,0
