age_gp,race_gp,outcome,outcome_unit,impact_lower_bound (2.5th percentile),impact_median,impact_upper_bound (97.5th percentile),impact_mean,impact_SD,substitution_impact_lower_bound (2.5th percentile),substitution_impact_median,substitution_impact_upper_bound  (97.5th percentile),substitution_impact_mean,substitution_impact_SD,combined_impact_lower_bound (2.5th percentile),combined_impact_median,combined_impact_upper_bound  (97.5th percentile),combined_impact_mean,combined_impact_SD,delta_lower_bound (2.5th percentile),delta_median,delta_upper_bound (97.5th percentile),delta_mean,delta_SD,combined_consumed_impact_lower_bound (2.5th percentile),combined_consumed_impact_median,combined_consumed_upper_bound (97.5th percentile),combined_consumed_impact_mean,combined_consumed_impact_SD,combined_unconsumed_impact_lower_bound (2.5th percentile),combined_unconsumed_impact_median,combined_unconsumed_upper_bound (97.5th percentile),combined_unconsumed_impact_mean,combined_unconsumed_impact_SD,current_intake_impact_lower_bound (2.5th percentile),current_intake_impact_median,current_intake_impact_upper_bound (97.5th percentile),current_intake_impact_mean,current_intake_impact_SD,CF_intake_impact_lower_bound (2.5th percentile),CF_intake_impact_median,CF_intake_impact_upper_bound  (97.5th percentile),CF_intake_impact_mean,CF_intake_impact_SD,current_intake_consumed_impact_lower_bound (2.5th percentile),current_intake_consumed_impact_median,current_intake_consumed_upper_bound (97.5th percentile),current_intake_consumed_impact_mean,current_intake_consumed_impact_SD,CF_intake_consumed_impact_lower_bound (2.5th percentile),CF_intake_consumed_impact_median,CF_intake_consumed_impact_upper_bound (97.5th percentile),CF_intake_consumed_impact_mean,CF_intake_consumed_impact_SD,current_intake_unconsumed_impact_lower_bound (2.5th percentile),current_intake_unconsumed_impact_median,current_intake_unconsumed_upper_bound (97.5th percentile),current_intake_unconsumed_impact_mean,current_intake_unconsumed_impact_SD,CF_intake_unconsumed_impact_lower_bound (2.5th percentile),CF_intake_unconsumed_impact_median,CF_intake_unconsumed_impact_upper_bound (97.5th percentile),CF_intake_unconsumed_impact_mean,CF_intake_unconsumed_impact_SD,inedible_impact_lower_bound (2.5th percentile),inedible_impact_median,inedible_upper_bound (97.5th percentile),inedible_consumed_impact_mean,inedible_impact_SD,wasted_impact_lower_bound (2.5th percentile),wasted_impact_median,wasted_unconsumed_upper_bound (97.5th percentile),wasted_unconsumed_impact_mean,wasted_impact_SD,current_intake_inedible_impact_lower_bound (2.5th percentile),current_intake_inedible_impact_median,current_intake_inedible_upper_bound (97.5th percentile),current_intake_inedible_impact_mean,current_intake_inedible_impact_SD,CF_intake_inedible_impact_lower_bound (2.5th percentile),CF_intake_inedible_impact_median,CF_intake_inedible_impact_upper_bound (97.5th percentile),CF_intake_inedible_impact_mean,CF_intake_inedible_impact_SD,current_intake_wasted_impact_lower_bound (2.5th percentile),current_intake_wasted_impact_median,current_intake_wasted_upper_bound (97.5th percentile),current_intake_wasted_impact_mean,current_intake_wasted_impact_SD,CF_intake_wasted_impact_lower_bound (2.5th percentile),CF_intake_wasted_impact_median,CF_intake_unconsumed_wasted_upper_bound (97.5th percentile),CF_intake_wasted_impact_mean,CF_intake_wasted_impact_SD
65-74,HIS,CED,MJ,-2508518.86082464,-2452271.019560092,-2293717.3263137466,-2416374.2293910403,117249.79649003729,0,0,0,0,0,-2508518.86082464,-2452271.019560092,-2293717.3263137466,-2416374.2293910403,117249.79649003729,-64899984.24825787,-62486281.19215256,-54077465.03913791,-60382732.737096645,5980285.765228883,-1850141.5096677383,-1818716.6686126287,-1697713.2573188466,-1787285.5913359013,84717.46350736968,-658377.3511569008,-633554.3509474637,-596004.0689949011,-629088.638055139,33055.06567686915,6306002.1170263495,6464555.810272691,6520803.651537232,6428659.020103638,117249.79649003205,4012284.790712595,4012284.790712595,4012284.790712595,4012284.790712595,0,4750975.898670151,4871979.309963932,4903404.151019036,4840548.232687203,84717.46350736711,3053262.641351301,3053262.641351301,3053262.641351301,3053262.641351301,0,1555026.2183562,1592576.5003087618,1617399.5005181995,1588110.7874164376,33055.06567686928,959022.1493612982,959022.1493612982,959022.1493612982,959022.1493612981,0,0,0,0,0,0,-658377.3511569008,-633554.3509474637,-596004.0689949011,-629088.638055139,33055.06567686915,0,0,0,0,0,0,0,0,0,0,1555026.2183562,1592576.5003087618,1617399.5005181995,1588110.7874164376,33055.06567686928,959022.1493612982,959022.1493612982,959022.1493612982,959022.1493612981,0
65-74,HIS,FL,mrh-eq,-85929.74002281339,-81667.6665188086,-75569.97003338004,-81023.58827971254,5480.966936818283,0,0,0,0,0,-85929.74002281339,-81667.6665188086,-75569.97003338004,-81023.58827971254,5480.966936818283,-64899984.24825787,-62486281.19215256,-54077465.03913791,-60382732.737096645,5980285.765228883,-62060.28201742673,-59439.331033339215,-54787.07888991513,-58726.59378444919,3877.4466329912148,-23869.458005386692,-22228.33548546937,-20782.89114346489,-22296.994495263352,1625.5966992721355,220059.35710650083,226157.05359192952,230419.12709593412,225512.97535283337,5480.966936818263,144489.38707312074,144489.38707312074,144489.38707312074,144489.38707312074,0,164180.91686291713,168833.1690063412,171454.1199904288,168120.43175745124,3877.446632991249,109393.83797300204,109393.83797300204,109393.83797300204,109393.83797300204,0,55878.44024358375,57323.88458558827,58965.00710550548,57392.543595382194,1625.5966992720976,35095.54910011885,35095.54910011885,35095.54910011885,35095.54910011885,0,0,0,0,0,0,-23869.458005386692,-22228.33548546937,-20782.89114346489,-22296.994495263352,1625.5966992721355,0,0,0,0,0,0,0,0,0,0,55878.44024358375,57323.88458558827,58965.00710550548,57392.543595382194,1625.5966992720976,35095.54910011885,35095.54910011885,35095.54910011885,35095.54910011885,0
65-74,HIS,Food_price,USD,-1089954.838060893,-1062453.5174425924,-858166.5130606452,-1000423.45296412,133297.77716227193,0,0,0,0,0,-1089954.838060893,-1062453.5174425924,-858166.5130606452,-1000423.45296412,133297.77716227193,-64899984.24825787,-62486281.19215256,-54077465.03913791,-60382732.737096645,5980285.765228883,-743384.2683539242,-729664.5609071634,-584956.5188958213,-683703.7417616963,92396.03185423178,-346570.56970696955,-332788.95653542853,-273209.99416482373,-316719.7112024237,41042.1931457931,2856904.1607481027,3061191.1651300485,3088692.4857483516,2999161.100651577,133297.77716227228,1998737.6476874575,1998737.6476874575,1998737.6476874575,1998737.6476874575,0,2059201.6183046908,2203909.6603160338,2217629.367762793,2157948.8411705657,92396.03185423161,1474245.0994088706,1474245.0994088706,1474245.0994088706,1474245.0994088706,0,797702.5424434122,857281.5048140157,871063.1179855561,841212.2594810111,41042.19314579209,524492.5482785874,524492.5482785874,524492.5482785874,524492.5482785874,0,0,0,0,0,0,-346570.56970696955,-332788.95653542853,-273209.99416482373,-316719.7112024237,41042.1931457931,0,0,0,0,0,0,0,0,0,0,797702.5424434122,857281.5048140157,871063.1179855561,841212.2594810111,41042.19314579209,524492.5482785874,524492.5482785874,524492.5482785874,524492.5482785874,0
65-74,NHB,CED,MJ,-3023765.4761207225,-2999490.757213335,-2982361.091710278,-3001997.793495556,21899.672464472755,0,0,0,0,0,-3023765.4761207225,-2999490.757213335,-2982361.091710278,-3001997.793495556,21899.672464472755,-85195852.32147166,-82773797.195887,-82330581.47115129,-83468126.81021997,1623498.2836321422,-2217870.5712116677,-2195303.0423811306,-2190265.828241934,-2201454.0299921273,15474.571631232293,-805894.9049090554,-804187.7148322045,-792095.2634683438,-800543.7635034291,7918.933467623191,6494186.769713143,6511316.4352162,6535591.1541235875,6513823.471498421,21899.6724644721,3511825.6780028716,3511825.6780028716,3511825.6780028716,3511825.6780028716,0,4863577.554596486,4868614.768735682,4891182.297566214,4874765.7563466765,15474.57163122885,2673311.7263545506,2673311.7263545506,2673311.7263545506,2673311.7263545506,0,1630609.2151166634,1642701.6664805252,1644408.8565573758,1639057.7151517496,7918.933467623751,838513.9516483208,838513.9516483208,838513.9516483208,838513.9516483207,0,0,0,0,0,0,-805894.9049090554,-804187.7148322045,-792095.2634683438,-800543.7635034291,7918.933467623191,0,0,0,0,0,0,0,0,0,0,1630609.2151166634,1642701.6664805252,1644408.8565573758,1639057.7151517496,7918.933467623751,838513.9516483208,838513.9516483208,838513.9516483208,838513.9516483207,0
65-74,NHB,FL,mrh-eq,-102797.24906178059,-102016.14596563013,-100653.17449169487,-101811.98162254774,1142.2280674268295,0,0,0,0,0,-102797.24906178059,-102016.14596563013,-100653.17449169487,-101811.98162254774,1142.2280674268295,-85195852.32147166,-82773797.195887,-82330581.47115129,-83468126.81021997,1623498.2836321422,-73936.56502417024,-73123.88735128733,-72441.53845460182,-73169.61674644431,787.8520726446212,-28890.59679451467,-28859.022217782443,-28209.974217264902,-28642.364876103384,404.3866925899185,224269.4736897511,225632.44516368624,226413.5482598368,225428.28082060392,1142.2280674267981,123616.29919805618,123616.29919805618,123616.29919805618,123616.29919805618,0,166294.50459831415,166976.8534949997,167789.53116788258,167022.58289015666,787.8520726446275,93852.9661437123,93852.9661437123,93852.9661437123,93852.9661437123,0,57973.30727160882,58622.35527212631,58653.92984885858,58405.697930447284,404.3866925898973,29763.333054343875,29763.333054343875,29763.333054343875,29763.333054343875,0,0,0,0,0,0,-28890.59679451467,-28859.022217782443,-28209.974217264902,-28642.364876103384,404.3866925899185,0,0,0,0,0,0,0,0,0,0,57973.30727160882,58622.35527212631,58653.92984885858,58405.697930447284,404.3866925898973,29763.333054343875,29763.333054343875,29763.333054343875,29763.333054343875,0
65-74,NHB,Food_price,USD,-1707131.092961785,-1703661.3165870737,-1684008.4047994865,-1697983.0234597486,13125.82054013098,0,0,0,0,0,-1707131.092961785,-1703661.3165870737,-1684008.4047994865,-1697983.0234597486,13125.82054013098,-85195852.32147166,-82773797.195887,-82330581.47115129,-83468126.81021997,1623498.2836321422,-1156510.3508360062,-1153086.4218536755,-1142384.9238630019,-1150532.888868292,7756.366771975546,-553864.4643195665,-546970.7589625239,-541443.2741479421,-547450.1345914574,6550.63701349065,3244993.9954809914,3264646.9072685805,3268116.683643291,3258968.614141254,13125.820540131714,1560985.5906815045,1560985.5906815045,1560985.5906815045,1560985.5906815045,0,2258634.0192195964,2269335.5172102707,2272759.4461926008,2266781.9842248866,7756.366771975569,1116249.0953565955,1116249.0953565955,1116249.0953565955,1116249.0953565955,0,986179.7694728517,991707.2542874332,998600.9596444755,992186.6299163668,6550.637013490296,444736.4953249095,444736.4953249095,444736.4953249095,444736.4953249095,0,0,0,0,0,0,-553864.4643195665,-546970.7589625239,-541443.2741479421,-547450.1345914574,6550.63701349065,0,0,0,0,0,0,0,0,0,0,986179.7694728517,991707.2542874332,998600.9596444755,992186.6299163668,6550.637013490296,444736.4953249095,444736.4953249095,444736.4953249095,444736.4953249095,0
65-74,NHW,CED,MJ,-29266143.96690839,-29170260.292981103,-28751823.6343148,-29057083.807107765,287893.0757066784,0,0,0,0,0,-29266143.96690839,-29170260.292981103,-28751823.6343148,-29057083.807107765,287893.0757066784,-730439684.8446606,-719673725.8269155,-709206594.4601856,-719778577.6342893,11175679.635193631,-21754910.967829082,-21691997.35888514,-21332199.693226293,-21587827.51442377,240074.35908710482,-7511232.999079322,-7478262.934095979,-7419623.941088522,-7469256.292684008,48842.13587396257,61371540.634119645,61789977.29278596,61885860.966713205,61676800.8069126,287893.075706666,32619716.999804847,32619716.999804847,32619716.999804847,32619716.999804843,0,46153482.298737645,46513279.96439648,46576193.573340446,46409110.119935125,240074.35908710555,24821282.605511382,24821282.605511382,24821282.605511382,24821282.605511382,0,15218058.33538195,15276697.328389425,15309667.393372767,15267690.686977448,48842.1358739728,7798434.394293437,7798434.394293437,7798434.394293437,7798434.394293438,0,0,0,0,0,0,-7511232.999079322,-7478262.934095979,-7419623.941088522,-7469256.292684008,48842.13587396257,0,0,0,0,0,0,0,0,0,0,15218058.33538195,15276697.328389425,15309667.393372767,15267690.686977448,48842.1358739728,7798434.394293437,7798434.394293437,7798434.394293437,7798434.394293438,0
65-74,NHW,FL,mrh-eq,-953760.0338507199,-942981.3156601376,-942745.3784924452,-946680.537071678,6623.4852424745095,0,0,0,0,0,-953760.0338507199,-942981.3156601376,-942745.3784924452,-946680.537071678,6623.4852424745095,-730439684.8446606,-719673725.8269155,-709206594.4601856,-719778577.6342893,11175679.635193631,-698193.8155841653,-690273.8211616554,-688590.4026755887,-692462.0934200565,5398.022088167596,-255654.8192395057,-254479.5139575008,-252560.15830374096,-254218.44365162184,1644.3863451876116,2095138.5926428637,2095374.5298105562,2106153.2480011377,2099073.7512220964,6623.485242474007,1152393.2141504171,1152393.2141504171,1152393.2141504171,1152393.2141504171,0,1562941.4495067562,1564624.8679928235,1572544.8624153333,1566813.1402512242,5398.022088167962,874351.0468311678,874351.0468311678,874351.0468311678,874351.0468311678,0,530602.3256229912,532521.6812767508,533696.9865587554,532260.6109708719,1644.3863451873076,278042.1673192497,278042.1673192497,278042.1673192497,278042.1673192497,0,0,0,0,0,0,-255654.8192395057,-254479.5139575008,-252560.15830374096,-254218.44365162184,1644.3863451876116,0,0,0,0,0,0,0,0,0,0,530602.3256229912,532521.6812767508,533696.9865587554,532260.6109708719,1644.3863451873076,278042.1673192497,278042.1673192497,278042.1673192497,278042.1673192497,0
65-74,NHW,Food_price,USD,-14123716.513699416,-14087695.850642078,-13624179.630318986,-13937697.409496197,293255.00691658893,0,0,0,0,0,-14123716.513699416,-14087695.850642078,-13624179.630318986,-13937697.409496197,293255.00691658893,-730439684.8446606,-719673725.8269155,-709206594.4601856,-719778577.6342893,11175679.635193631,-9686457.041517109,-9681734.433707021,-9372873.288303578,-9575019.157358475,189157.76803632465,-4437259.472182292,-4405961.416935059,-4251306.342015426,-4362678.252137725,104802.78897093878,31281188.588381328,31744704.80870442,31780725.47176173,31594706.367558528,293255.0069165803,17657008.958062317,17657008.958062317,17657008.958062317,17657008.958062317,0,22280427.061517883,22589288.206921328,22594010.814731393,22482572.930572774,189157.76803631967,12907553.773214307,12907553.773214307,12907553.773214307,12907553.773214305,0,9000761.526863432,9155416.601783073,9186714.657030301,9112133.436985737,104802.78897094115,4749455.184848018,4749455.184848018,4749455.184848018,4749455.184848018,0,0,0,0,0,0,-4437259.472182292,-4405961.416935059,-4251306.342015426,-4362678.252137725,104802.78897093878,0,0,0,0,0,0,0,0,0,0,9000761.526863432,9155416.601783073,9186714.657030301,9112133.436985737,104802.78897094115,4749455.184848018,4749455.184848018,4749455.184848018,4749455.184848018,0
65-74,OTH,CED,MJ,-1757669.127477022,-1725034.9376843371,-1678145.1360934996,-1720032.9686323535,42078.30067027626,0,0,0,0,0,-1757669.127477022,-1725034.9376843371,-1678145.1360934996,-1720032.9686323535,42078.30067027626,-49349804.14815747,-46377611.80728958,-41874442.829917334,-45840427.02255121,3961809.4905198487,-1312992.202546324,-1301550.8874953026,-1272440.680111973,-1295351.276150633,22007.863262513827,-444676.9249306999,-423484.05018903443,-405704.45598152676,-424681.69248172146,20538.031950900753,4649358.498552535,4696248.30014338,4728882.489936063,4691246.331091393,42078.300670279314,2971213.3624590375,2971213.3624590375,2971213.3624590375,2971213.3624590375,0,3546124.693198828,3575234.90058216,3586676.215633181,3569035.2892374895,22007.86326251515,2273684.0130868596,2273684.0130868596,2273684.0130868596,2273684.0130868596,0,1103233.8053537065,1121013.399561215,1142206.2743028803,1122211.0418539017,20538.031950901117,697529.3493721798,697529.3493721798,697529.3493721798,697529.3493721798,0,0,0,0,0,0,-444676.9249306999,-423484.05018903443,-405704.45598152676,-424681.69248172146,20538.031950900753,0,0,0,0,0,0,0,0,0,0,1103233.8053537065,1121013.399561215,1142206.2743028803,1122211.0418539017,20538.031950901117,697529.3493721798,697529.3493721798,697529.3493721798,697529.3493721798,0
65-74,OTH,FL,mrh-eq,-60312.413193496825,-56321.12621726154,-52355.62723836674,-56330.17463738101,4187.789413138766,0,0,0,0,0,-60312.413193496825,-56321.12621726154,-52355.62723836674,-56330.17463738101,4187.789413138766,-49349804.14815747,-46377611.80728958,-41874442.829917334,-45840427.02255121,3961809.4905198487,-44154.60271468079,-41764.75813539307,-39095.02771710722,-41666.55257784987,2664.2919981562036,-16157.81047881609,-14556.368081868499,-13260.599521259479,-14663.622059531155,1527.6742439900975,161806.31771363126,165771.816692526,169763.10366876126,165780.86511264546,4187.789413138737,109450.69047526454,109450.69047526454,109450.69047526454,109450.69047526452,0,122466.90539045878,125136.63580874461,127526.48038803232,125038.43025120143,2664.291998156189,83371.87767335163,83371.87767335163,83371.87767335163,83371.87767335163,0,39339.4123231723,40635.180883781315,42236.623280728905,40742.43486144397,1527.6742439900922,26078.81280191282,26078.81280191282,26078.81280191282,26078.81280191282,0,0,0,0,0,0,-16157.81047881609,-14556.368081868499,-13260.599521259479,-14663.622059531155,1527.6742439900975,0,0,0,0,0,0,0,0,0,0,39339.4123231723,40635.180883781315,42236.623280728905,40742.43486144397,1527.6742439900922,26078.81280191282,26078.81280191282,26078.81280191282,26078.81280191282,0
65-74,OTH,Food_price,USD,-910193.4203878683,-767958.2060373346,-682187.7174752231,-787770.3905245004,121223.39859753719,0,0,0,0,0,-910193.4203878683,-767958.2060373346,-682187.7174752231,-787770.3905245004,121223.39859753719,-49349804.14815747,-46377611.80728958,-41874442.829917334,-45840427.02255121,3961809.4905198487,-632205.1920790708,-539184.5267414015,-483008.81742954726,-552112.5814873015,79318.55744959261,-277988.22830879904,-228773.67929593357,-199178.90004567624,-235657.8090371996,41904.858635117096,2194843.9366237153,2280614.4251858257,2422849.6395363593,2300426.6096729916,121223.39859753683,1512656.2191484882,1512656.2191484882,1512656.2191484882,1512656.219148488,0,1584588.778528205,1640764.4878400597,1733785.153177729,1653692.5425859597,79318.557449593,1101579.9610986589,1101579.9610986589,1101579.9610986589,1101579.9610986589,0,610255.1580955083,639849.9373457654,689064.4863586314,646734.0670870318,41904.85863511725,411076.2580498313,411076.2580498313,411076.2580498313,411076.2580498313,0,0,0,0,0,0,-277988.22830879904,-228773.67929593357,-199178.90004567624,-235657.8090371996,41904.858635117096,0,0,0,0,0,0,0,0,0,0,610255.1580955083,639849.9373457654,689064.4863586314,646734.0670870318,41904.85863511725,411076.2580498313,411076.2580498313,411076.2580498313,411076.2580498313,0
75+,HIS,CED,MJ,-1397101.5216758314,-1316294.7454926674,-1285314.57405054,-1333777.7647000486,60752.176237981876,0,0,0,0,0,-1397101.5216758314,-1316294.7454926674,-1285314.57405054,-1333777.7647000486,60752.176237981876,-36497237.35139428,-34374460.784638874,-33192509.10341265,-34704574.77956139,1762669.1609686504,-1036373.4194233911,-980283.8477485268,-953902.0332538136,-990707.6221977026,44334.76637365125,-360728.1022524407,-336010.8977441404,-331412.5407967259,-343070.14250234596,16596.271810341226,3176292.1624679784,3207272.3339101044,3288079.1100932667,3224755.353117486,60752.17623798039,1890977.5884174383,1890977.5884174383,1890977.5884174383,1890977.588417438,0,2399641.0025921203,2426022.8170868345,2482112.3887616983,2436446.5915360097,44334.76637365114,1445738.9693383072,1445738.9693383072,1445738.9693383072,1445738.9693383072,0,776651.1598758574,781249.5168232713,805966.7213315713,788308.7615814769,16596.27181034083,445238.61907913105,445238.61907913105,445238.61907913105,445238.619079131,0,0,0,0,0,0,-360728.1022524407,-336010.8977441404,-331412.5407967259,-343070.14250234596,16596.271810341226,0,0,0,0,0,0,0,0,0,0,776651.1598758574,781249.5168232713,805966.7213315713,788308.7615814769,16596.27181034083,445238.61907913105,445238.61907913105,445238.61907913105,445238.619079131,0
75+,HIS,FL,mrh-eq,-47397.55046605389,-43836.36669885169,-43299.8075222784,-44897.63848503728,2344.3778765926195,0,0,0,0,0,-47397.55046605389,-43836.36669885169,-43299.8075222784,-44897.63848503728,2344.3778765926195,-36497237.35139428,-34374460.784638874,-33192509.10341265,-34704574.77956139,1762669.1609686504,-34431.81536490015,-31875.37326922702,-31651.007859317797,-32693.645790547685,1626.1157208907023,-12965.735101153661,-11960.99342962466,-11648.799662960624,-12203.992694489561,724.3667878669112,110009.40685706098,110545.96603363425,114107.14980083644,111607.23781981983,2344.3778765926118,66709.59933478262,66709.59933478262,66709.59933478262,66709.59933478262,0,82390.63698355164,82615.00239346088,85171.44448913407,83433.27491478156,1626.1157208907418,50739.62912423388,50739.62912423388,50739.62912423388,50739.62912423388,0,27618.76987350936,27930.963640173373,28935.705311702382,28173.962905038283,724.3667878669078,15969.970210548721,15969.970210548721,15969.970210548721,15969.970210548721,0,0,0,0,0,0,-12965.735101153661,-11960.99342962466,-11648.799662960624,-12203.992694489561,724.3667878669112,0,0,0,0,0,0,0,0,0,0,27618.76987350936,27930.963640173373,28935.705311702382,28173.962905038283,724.3667878669078,15969.970210548721,15969.970210548721,15969.970210548721,15969.970210548721,0
75+,HIS,Food_price,USD,-641573.3639648618,-634194.728561304,-570825.0904357873,-614548.7626939501,40938.82900160417,0,0,0,0,0,-641573.3639648618,-634194.728561304,-570825.0904357873,-614548.7626939501,40938.82900160417,-36497237.35139428,-34374460.784638874,-33192509.10341265,-34704574.77956139,1762669.1609686504,-438241.6456213937,-433403.7664569185,-391976.8479541196,-420565.5070399628,26768.133901093857,-203331.71834346818,-200790.96210438546,-178848.24248166766,-193983.25565398717,14170.69777192086,1435279.82290361,1498649.461029127,1506028.0964326852,1479003.495161773,40938.829001604594,864454.7324678232,864454.7324678232,864454.7324678232,864454.7324678232,0,1027158.0727375061,1068584.991240306,1073422.87040478,1055746.7318233496,26768.13390109396,635181.2247833881,635181.2247833881,635181.2247833881,635181.2247833881,0,408121.75016610307,430064.4697888208,432605.22602790396,423256.7633384227,14170.697771920975,229273.50768443546,229273.50768443546,229273.50768443546,229273.50768443546,0,0,0,0,0,0,-203331.71834346818,-200790.96210438546,-178848.24248166766,-193983.25565398717,14170.69777192086,0,0,0,0,0,0,0,0,0,0,408121.75016610307,430064.4697888208,432605.22602790396,423256.7633384227,14170.697771920975,229273.50768443546,229273.50768443546,229273.50768443546,229273.50768443546,0
75+,NHB,CED,MJ,-2164416.3258874165,-2162359.7856583507,-1989932.5550642845,-2102580.596056596,105420.9041600695,0,0,0,0,0,-2164416.3258874165,-2162359.7856583507,-1989932.5550642845,-2102580.596056596,105420.9041600695,-64158579.709828764,-61623678.035960525,-58640957.06883289,-61466548.45937828,2907198.3915737774,-1594027.3868682932,-1591013.7568204133,-1456098.1981521752,-1544732.3783571299,82924.11179524018,-571295.655689578,-570338.5658707649,-533783.9837637524,-557848.2176994669,22512.042635886188,4634918.8765743235,4807346.1071683895,4809402.647397455,4747566.917566636,105420.9041600695,2644986.3215100393,2644986.3215100393,2644986.3215100393,2644986.3215100393,0,3473455.9622170585,3608371.520885295,3611385.150933166,3562090.142422009,82924.1117952364,2017357.764064879,2017357.764064879,2017357.764064879,2017357.764064879,0,1161412.5412089115,1197967.1233159257,1198924.2131347384,1185476.775144627,22512.042635887155,627628.5574451605,627628.5574451605,627628.5574451605,627628.5574451605,0,0,0,0,0,0,-571295.655689578,-570338.5658707649,-533783.9837637524,-557848.2176994669,22512.042635886188,0,0,0,0,0,0,0,0,0,0,1161412.5412089115,1197967.1233159257,1198924.2131347384,1185476.775144627,22512.042635887155,627628.5574451605,627628.5574451605,627628.5574451605,627628.5574451605,0
75+,NHB,FL,mrh-eq,-74192.81591014435,-72990.32133565829,-69507.2014061282,-72190.1019128358,2561.635447035672,0,0,0,0,0,-74192.81591014435,-72990.32133565829,-69507.2014061282,-72190.1019128358,2561.635447035672,-64158579.709828764,-61623678.035960525,-58640957.06883289,-61466548.45937828,2907198.3915737774,-53525.22796178363,-52689.90615386723,-49807.29945963961,-51971.560579722944,2053.3141565689098,-20667.587948360797,-20300.41518179103,-19699.90194648858,-20218.541333112895,514.2203458458981,161423.169625593,164906.28955512302,166108.78412960935,164106.0701323007,2561.6354470357264,91915.96821946485,91915.96821946485,91915.96821946485,91915.96821946483,0,119554.71404148212,122437.32073570981,123272.64254362622,121718.97516156551,2053.3141565689575,69747.41458184259,69747.41458184259,69747.41458184259,69747.41458184259,0,41868.455584110874,42468.96881941338,42836.14158598308,42387.0949707352,514.2203458458974,22168.55363762233,22168.55363762233,22168.55363762233,22168.55363762233,0,0,0,0,0,0,-20667.587948360797,-20300.41518179103,-19699.90194648858,-20218.541333112895,514.2203458458981,0,0,0,0,0,0,0,0,0,0,41868.455584110874,42468.96881941338,42836.14158598308,42387.0949707352,514.2203458458974,22168.55363762233,22168.55363762233,22168.55363762233,22168.55363762233,0
75+,NHB,Food_price,USD,-1327075.5282404898,-1259018.4037960176,-1258412.0288068312,-1282685.3334294513,41546.325272273236,0,0,0,0,0,-1327075.5282404898,-1259018.4037960176,-1258412.0288068312,-1282685.3334294513,41546.325272273236,-64158579.709828764,-61623678.035960525,-58640957.06883289,-61466548.45937828,2907198.3915737774,-912703.594718571,-861898.8151343716,-859293.3990045312,-878810.8724867784,31697.33023242624,-414477.1462135328,-399223.8424939145,-397224.8013532596,-403874.46094267356,9933.321958845801,2555760.194383212,2556366.5693723974,2624423.69381687,2580033.4990058313,41546.325272273236,1297348.1655763802,1297348.1655763802,1297348.1655763802,1297348.1655763802,0,1796284.122557489,1798889.538687332,1849694.3182715313,1815801.5960397378,31697.33023242704,936990.7235529604,936990.7235529604,936990.7235529604,936990.7235529604,0,757582.2433766803,759581.2845173358,774834.5882369522,764231.9029660941,9933.32195884487,360357.4420234207,360357.4420234207,360357.4420234207,360357.4420234207,0,0,0,0,0,0,-414477.1462135328,-399223.8424939145,-397224.8013532596,-403874.46094267356,9933.321958845801,0,0,0,0,0,0,0,0,0,0,757582.2433766803,759581.2845173358,774834.5882369522,764231.9029660941,9933.32195884487,360357.4420234207,360357.4420234207,360357.4420234207,360357.4420234207,0
75+,NHW,CED,MJ,-23369214.569656894,-22467734.776181076,-22028390.576001752,-22629887.615934234,719533.3111289167,0,0,0,0,0,-23369214.569656894,-22467734.776181076,-22028390.576001752,-22629887.615934234,719533.3111289167,-564978174.6135875,-544541653.5519013,-529207999.6619602,-546332133.2612855,18890156.07274541,-17561967.25919358,-16867647.186399426,-16549560.767549602,-16999658.994800944,544972.190479497,-5807247.3104633,-5600087.589781645,-5478829.808452152,-5630228.62113328,174811.15257409474,45498354.64226887,45937698.842448264,46839178.63592399,46099851.68220136,719533.3111288956,23469964.066267133,23469964.066267133,23469964.066267133,23469964.066267133,0,34644977.81523964,34963064.23408944,35657384.30688365,35095076.04249099,544972.1904795165,18095417.047690086,18095417.047690086,18095417.047690086,18095417.047690086,0,10853376.827029243,10974634.608358728,11181794.329040386,11004775.639710367,174811.15257409154,5374547.018577079,5374547.018577079,5374547.018577079,5374547.018577079,0,0,0,0,0,0,-5807247.3104633,-5600087.589781645,-5478829.808452152,-5630228.62113328,174811.15257409474,0,0,0,0,0,0,0,0,0,0,10853376.827029243,10974634.608358728,11181794.329040386,11004775.639710367,174811.15257409154,5374547.018577079,5374547.018577079,5374547.018577079,5374547.018577079,0
