sex_gp,race_gp,Foodgroup,outcome,outcome_unit,impact_lower_bound (2.5th percentile),impact_median,impact_upper_bound (97.5th percentile),impact_mean,impact_SD,substitution_impact_lower_bound (2.5th percentile),substitution_impact_median,substitution_impact_upper_bound  (97.5th percentile),substitution_impact_mean,substitution_impact_SD,combined_impact_lower_bound (2.5th percentile),combined_impact_median,combined_impact_upper_bound  (97.5th percentile),combined_impact_mean,combined_impact_SD,delta_lower_bound (2.5th percentile),delta_median,delta_upper_bound (97.5th percentile),delta_mean,delta_SD,combined_consumed_impact_lower_bound (2.5th percentile),combined_consumed_impact_median,combined_consumed_upper_bound (97.5th percentile),combined_consumed_impact_mean,combined_consumed_impact_SD,combined_unconsumed_impact_lower_bound (2.5th percentile),combined_unconsumed_impact_median,combined_unconsumed_upper_bound (97.5th percentile),combined_unconsumed_impact_mean,combined_unconsumed_impact_SD,current_intake_impact_lower_bound (2.5th percentile),current_intake_impact_median,current_intake_impact_upper_bound (97.5th percentile),current_intake_impact_mean,current_intake_impact_SD,CF_intake_impact_lower_bound (2.5th percentile),CF_intake_impact_median,CF_intake_impact_upper_bound  (97.5th percentile),CF_intake_impact_mean,CF_intake_impact_SD,current_intake_consumed_impact_lower_bound (2.5th percentile),current_intake_consumed_impact_median,current_intake_consumed_upper_bound (97.5th percentile),current_intake_consumed_impact_mean,current_intake_consumed_impact_SD,CF_intake_consumed_impact_lower_bound (2.5th percentile),CF_intake_consumed_impact_median,CF_intake_consumed_impact_upper_bound (97.5th percentile),CF_intake_consumed_impact_mean,CF_intake_consumed_impact_SD,current_intake_unconsumed_impact_lower_bound (2.5th percentile),current_intake_unconsumed_impact_median,current_intake_unconsumed_upper_bound (97.5th percentile),current_intake_unconsumed_impact_mean,current_intake_unconsumed_impact_SD,CF_intake_unconsumed_impact_lower_bound (2.5th percentile),CF_intake_unconsumed_impact_median,CF_intake_unconsumed_impact_upper_bound (97.5th percentile),CF_intake_unconsumed_impact_mean,CF_intake_unconsumed_impact_SD,inedible_impact_lower_bound (2.5th percentile),inedible_impact_median,inedible_upper_bound (97.5th percentile),inedible_consumed_impact_mean,inedible_impact_SD,wasted_impact_lower_bound (2.5th percentile),wasted_impact_median,wasted_unconsumed_upper_bound (97.5th percentile),wasted_unconsumed_impact_mean,wasted_impact_SD,current_intake_inedible_impact_lower_bound (2.5th percentile),current_intake_inedible_impact_median,current_intake_inedible_upper_bound (97.5th percentile),current_intake_inedible_impact_mean,current_intake_inedible_impact_SD,CF_intake_inedible_impact_lower_bound (2.5th percentile),CF_intake_inedible_impact_median,CF_intake_inedible_impact_upper_bound (97.5th percentile),CF_intake_inedible_impact_mean,CF_intake_inedible_impact_SD,current_intake_wasted_impact_lower_bound (2.5th percentile),current_intake_wasted_impact_median,current_intake_wasted_upper_bound (97.5th percentile),current_intake_wasted_impact_mean,current_intake_wasted_impact_SD,CF_intake_wasted_impact_lower_bound (2.5th percentile),CF_intake_wasted_impact_median,CF_intake_unconsumed_wasted_upper_bound (97.5th percentile),CF_intake_wasted_impact_mean,CF_intake_wasted_impact_SD
Female,OTH,added_sugar,Food_price,USD,-5533073.458105169,-5378721.656055877,-5163713.772179904,-5357438.820327217,195271.64426231524,0,0,0,0,0,-5533073.458105169,-5378721.656055877,-5163713.772179904,-5357438.820327217,195271.64426231524,-129901114.79315178,-125810274.47876424,-125575053.71171919,-127163123.44274406,2560626.2134946818,-3669855.2922988134,-3567937.6483368785,-3425601.619550315,-3553755.7589247283,129139.92632458571,-1863218.1658063533,-1810784.0077190017,-1738112.1526295876,-1803683.0614024885,66131.8166434823,11313451.934003945,11528459.81787993,11682811.61992922,11507176.982151264,195271.64426232164,6149738.161824053,6149738.161824053,6149738.161824053,6149738.161824052,0,7504797.38243412,7647133.41122068,7749051.055182618,7632951.521808532,129139.92632458505,4079195.762883804,4079195.762883804,4079195.762883804,4079195.7628838033,0,3808654.551569838,3881326.406659253,3933760.5647466094,3874225.460342741,66131.81664348522,2070542.398940249,2070542.398940249,2070542.398940249,2070542.398940249,0,0,0,0,0,0,-1863218.1658063533,-1810784.0077190017,-1738112.1526295876,-1803683.0614024885,66131.8166434823,0,0,0,0,0,0,0,0,0,0,3808654.551569838,3881326.406659253,3933760.5647466094,3874225.460342741,66131.81664348522,2070542.398940249,2070542.398940249,2070542.398940249,2070542.398940249,0
Female,OTH,oil,CED,MJ,-502394.0780319502,-371164.1285114427,-318162.03899101797,-398612.5004412963,99835.47440166574,0,0,0,0,0,-502394.0780319502,-371164.1285114427,-318162.03899101797,-398612.5004412963,99835.47440166574,-53938332.96103431,-39713190.91151716,-34160481.42856067,-42756149.7068016,10737793.732953457,-418844.5904794235,-309363.5350755931,-265153.5965744238,-332265.6813572286,83286.09013068058,-83549.48755252664,-61800.59343584942,-53008.44241659461,-66346.81908406781,16549.38468609171,4228220.1030864185,4281222.192606844,4412452.142127352,4308670.564536697,99835.47440166614,3910058.0640953993,3910058.0640953993,3910058.0640953993,3910058.064095399,0,3525920.653372181,3570130.5918733487,3679611.647277177,3593032.7381549836,83286.0901306784,3260767.0567977536,3260767.0567977536,3260767.0567977536,3260767.0567977536,0,702299.4497142392,711091.6007334942,732840.4948501715,715637.8263817126,16549.384686091827,649291.0072976447,649291.0072976447,649291.0072976447,649291.0072976447,0,0,0,0,0,0,-83549.48755252664,-61800.59343584942,-53008.44241659461,-66346.81908406781,16549.38468609171,0,0,0,0,0,0,0,0,0,0,702299.4497142392,711091.6007334942,732840.4948501715,715637.8263817126,16549.384686091827,649291.0072976447,649291.0072976447,649291.0072976447,649291.0072976447,0
Female,OTH,oil,FL,mrh-eq,-26752.850890687507,-19918.64609618857,-16621.46259901303,-21159.706200512566,5439.549484765013,0,0,0,0,0,-26752.850890687507,-19918.64609618857,-16621.46259901303,-21159.706200512566,5439.549484765013,-53938332.96103431,-39713190.91151716,-34160481.42856067,-42756149.7068016,10737793.732953457,-22303.574005700906,-16602.013071616664,-13851.876155935017,-17637.600446494765,4537.771034541303,-4449.276884986595,-3316.633024571907,-2769.5864430780143,-3522.105754017801,901.7784887383928,226347.74166419785,229644.92516137342,236479.12995587225,230885.98526569735,5439.54948476497,209726.27906518473,209726.27906518473,209726.27906518473,209726.27906518473,0,188748.63855617098,191498.77547185254,197200.33640593674,192534.36284673066,4537.771034541253,174896.76240023578,174896.76240023578,174896.76240023578,174896.76240023578,0,37599.10310802679,38146.14968952069,39278.79354993538,38351.62241896658,901.7784887383935,34829.51666494879,34829.51666494879,34829.51666494879,34829.51666494879,0,0,0,0,0,0,-4449.276884986595,-3316.633024571907,-2769.5864430780143,-3522.105754017801,901.7784887383928,0,0,0,0,0,0,0,0,0,0,37599.10310802679,38146.14968952069,39278.79354993538,38351.62241896658,901.7784887383935,34829.51666494879,34829.51666494879,34829.51666494879,34829.51666494879,0
Female,OTH,oil,Food_price,USD,-382982.33504410787,-309857.29838785616,-289825.57699747354,-328486.5318144769,51616.03109716315,0,0,0,0,0,-382982.33504410787,-309857.29838785616,-289825.57699747354,-328486.5318144769,51616.03109716315,-53938332.96103431,-39713190.91151716,-34160481.42856067,-42756149.7068016,10737793.732953457,-319228.92419237754,-258145.80292489604,-241548.25260870057,-273754.7751885052,43061.3235294992,-63753.41085173036,-51711.49546296018,-48277.324388773115,-54731.75662597179,8554.971441394047,3279084.737913499,3299116.459303884,3372241.4959601336,3317745.692730503,51616.031097163126,2989259.1609160253,2989259.1609160253,2989259.1609160253,2989259.1609160253,0,2733826.1238823514,2750423.674198548,2811506.795466028,2766032.6464621564,43061.32352949888,2492277.8712736517,2492277.8712736517,2492277.8712736517,2492277.8712736517,0,545258.6140311467,548692.7851053345,560734.7004941037,551713.0462683457,8554.971441393733,496981.28964237316,496981.28964237316,496981.28964237316,496981.28964237316,0,0,0,0,0,0,-63753.41085173036,-51711.49546296018,-48277.324388773115,-54731.75662597179,8554.971441394047,0,0,0,0,0,0,0,0,0,0,545258.6140311467,548692.7851053345,560734.7004941037,551713.0462683457,8554.971441393733,496981.28964237316,496981.28964237316,496981.28964237316,496981.28964237316,0
Female,OTH,sat_fat,CED,MJ,-9316374.492174981,-8905000.648488015,-8624209.113230305,-8950819.002322841,366452.1921259383,0,0,0,0,0,-9316374.492174981,-8905000.648488015,-8624209.113230305,-8950819.002322841,366452.1921259383,-183928173.82546717,-175474260.25617805,-170191133.208315,-176586816.9303626,7293938.982697661,-7289649.659197908,-6970833.820235504,-6747631.810335099,-7004382.532187082,286748.2624161147,-2026724.832977073,-1934166.8282525148,-1876577.3028952107,-1946436.4701357621,79736.19762249502,19772319.035289757,20053110.570547465,20464484.414234422,20098928.924382288,366452.1921259344,11148109.922059443,11148109.922059443,11148109.922059443,11148109.922059443,0,15471186.751040261,15694388.760940654,16013204.599903055,15727937.472892238,286748.2624161066,8723554.940705165,8723554.940705165,8723554.940705165,8723554.940705165,0,4301132.284249496,4358721.8096068,4451279.814331359,4370991.451490047,79736.19762249554,2424554.981354285,2424554.981354285,2424554.981354285,2424554.981354285,0,0,0,0,0,0,-2026724.832977073,-1934166.8282525148,-1876577.3028952107,-1946436.4701357621,79736.19762249502,0,0,0,0,0,0,0,0,0,0,4301132.284249496,4358721.8096068,4451279.814331359,4370991.451490047,79736.19762249554,2424554.981354285,2424554.981354285,2424554.981354285,2424554.981354285,0
Female,OTH,sat_fat,FL,mrh-eq,-244663.77005304606,-233793.04697419467,-226537.45478844884,-235061.51395423172,9603.203752258221,0,0,0,0,0,-244663.77005304606,-233793.04697419467,-226537.45478844884,-235061.51395423172,9603.203752258221,-183928173.82546717,-175474260.25617805,-170191133.208315,-176586816.9303626,7293938.982697661,-191407.1530598953,-182981.87751526412,-177216.1838690793,-183915.0641462979,7512.526907467364,-53256.61699315071,-50811.169458930715,-49321.270919369475,-51146.449807933786,2091.4882692196493,519393.2357173696,526648.8279031155,537519.5509819668,527917.2948831525,9603.203752258181,292855.78092892084,292855.78092892084,292855.78092892084,292855.78092892084,0,406343.11563902744,412108.809285212,420534.084829843,413041.9959162459,7512.52690746715,229126.93176994796,229126.93176994796,229126.93176994796,229126.93176994796,0,113050.12007834228,114540.01861790362,116985.46615212351,114875.29896690663,2091.4882692196447,63728.849158972815,63728.849158972815,63728.849158972815,63728.849158972815,0,0,0,0,0,0,-53256.61699315071,-50811.169458930715,-49321.270919369475,-51146.449807933786,2091.4882692196493,0,0,0,0,0,0,0,0,0,0,113050.12007834228,114540.01861790362,116985.46615212351,114875.29896690663,2091.4882692196447,63728.849158972815,63728.849158972815,63728.849158972815,63728.849158972815,0
Female,OTH,sat_fat,Food_price,USD,-1276134.665828285,-1265085.6937419015,-1174217.2074763635,-1237078.8466614967,58869.51296114869,0,0,0,0,0,-1276134.665828285,-1265085.6937419015,-1174217.2074763635,-1237078.8466614967,58869.51296114869,-183928173.82546717,-175474260.25617805,-170191133.208315,-176586816.9303626,7293938.982697661,-999610.0905007402,-991513.1553956313,-919743.3746791898,-969171.8060583216,46274.21195663242,-276524.57532754674,-273572.53834627167,-254473.83279717402,-267907.04060317605,12600.182634584375,2703323.615559216,2794192.101824756,2805241.073911139,2766185.25474435,58869.51296114952,1529106.4080828526,1529106.4080828526,1529106.4080828526,1529106.4080828528,0,2117630.41277171,2189400.1934881518,2197497.1285932595,2167058.8441508417,46274.211956632,1197887.03809252,1197887.03809252,1197887.03809252,1197887.03809252,0,585693.2027875055,604791.9083366035,607743.9453178785,599126.4105935077,12600.182634584567,331219.36999033176,331219.36999033176,331219.36999033176,331219.36999033176,0,0,0,0,0,0,-276524.57532754674,-273572.53834627167,-254473.83279717402,-267907.04060317605,12600.182634584375,0,0,0,0,0,0,0,0,0,0,585693.2027875055,604791.9083366035,607743.9453178785,599126.4105935077,12600.182634584567,331219.36999033176,331219.36999033176,331219.36999033176,331219.36999033176,0
Male,HIS,added_sugar,CED,MJ,-5291380.464967612,-4996272.760816281,-4882508.45877892,-5059902.024715919,222139.01419467904,0,0,0,0,0,-5291380.464967612,-4996272.760816281,-4882508.45877892,-5059902.024715919,222139.01419467904,-206356712.6577738,-194720799.8182558,-190115142.60656995,-197187556.17889866,8811089.542547585,-3502102.4638730064,-3306154.9357835627,-3230717.9787505236,-3348439.3466805466,147453.4259950113,-1789278.0010946067,-1690117.8250327192,-1651790.4800283902,-1711462.6780353712,74685.60677779277,10171103.17050832,10284867.472545693,10579975.176697029,10348496.736445328,222139.0141946873,5288594.711729414,5288594.711729414,5288594.711729414,5288594.711729414,0,6730469.6808481105,6805906.637881157,7001854.165970596,6848191.048778136,147453.42599501117,3499751.702097585,3499751.702097585,3499751.702097585,3499751.702097585,0,3440633.489660217,3478960.8346645446,3578121.0107264337,3500305.687667198,74685.60677779291,1788843.0096318254,1788843.0096318254,1788843.0096318254,1788843.0096318254,0,0,0,0,0,0,-1789278.0010946067,-1690117.8250327192,-1651790.4800283902,-1711462.6780353712,74685.60677779277,0,0,0,0,0,0,0,0,0,0,3440633.489660217,3478960.8346645446,3578121.0107264337,3500305.687667198,74685.60677779291,1788843.0096318254,1788843.0096318254,1788843.0096318254,1788843.0096318254,0
Male,HIS,added_sugar,FL,mrh-eq,-222724.62215614825,-208276.4682404925,-201780.56799431882,-211066.73268592483,11284.937757336354,0,0,0,0,0,-222724.62215614825,-208276.4682404925,-201780.56799431882,-211066.73268592483,11284.937757336354,-206356712.6577738,-194720799.8182558,-190115142.60656995,-197187556.17889866,8811089.542547585,-147429.3880870245,-137840.70742882477,-133534.96159090847,-139694.3687692751,7486.982629232066,-75295.23406912392,-70435.76081166771,-68245.6064034103,-71372.36391664976,3797.956074142352,423401.9890925676,429897.8893387413,444346.043254397,432688.15378417354,11284.937757336289,221621.42109824868,221621.42109824868,221621.42109824868,221621.42109824868,0,280214.0109468914,284519.75678480766,294108.43744300737,286373.418125258,7486.98262923205,146679.04935598295,146679.04935598295,146679.04935598295,146679.04935598295,0,143187.97814567626,145378.13255393377,150237.6058113898,146314.7356589157,3797.9560741422993,74942.37174226585,74942.37174226585,74942.37174226585,74942.37174226585,0,0,0,0,0,0,-75295.23406912392,-70435.76081166771,-68245.6064034103,-71372.36391664976,3797.956074142352,0,0,0,0,0,0,0,0,0,0,143187.97814567626,145378.13255393377,150237.6058113898,146314.7356589157,3797.9560741422993,74942.37174226585,74942.37174226585,74942.37174226585,74942.37174226585,0
Male,HIS,added_sugar,Food_price,USD,-8228741.61081882,-7919842.2417543335,-7806185.018493986,-7988348.25782596,230175.51548118645,0,0,0,0,0,-8228741.61081882,-7919842.2417543335,-7806185.018493986,-7988348.25782596,230175.51548118645,-206356712.6577738,-194720799.8182558,-190115142.60656995,-197187556.17889866,8811089.542547585,-5444934.363789016,-5239697.733178267,-5164158.70707865,-5285205.664585683,152941.72265311264,-2783807.2470298107,-2680144.508576071,-2642026.3114153286,-2703142.59324028,77233.79383952373,16127397.679722955,16241054.902983323,16549954.272047797,16309560.919054938,230175.5154811874,8321212.661228964,8321212.661228964,8321212.661228964,8321212.661228965,0,10669710.448611826,10745249.474711452,10950486.10532218,10790757.406118857,152941.72265310268,5505551.741533177,5505551.741533177,5505551.741533177,5505551.741533177,0,5457687.231111129,5495805.428271874,5599468.166725617,5518803.5129360845,77233.79383952676,2815660.9196958025,2815660.9196958025,2815660.9196958025,2815660.9196958025,0,0,0,0,0,0,-2783807.2470298107,-2680144.508576071,-2642026.3114153286,-2703142.59324028,77233.79383952373,0,0,0,0,0,0,0,0,0,0,5457687.231111129,5495805.428271874,5599468.166725617,5518803.5129360845,77233.79383952676,2815660.9196958025,2815660.9196958025,2815660.9196958025,2815660.9196958025,0
Male,HIS,oil,CED,MJ,664382.0526135844,689695.0542967839,847333.2134864796,736124.9341236247,104348.3622837287,0,0,0,0,0,664382.0526135844,689695.0542967839,847333.2134864796,736124.9341236247,104348.3622837287,72082976.2364461,74813148.93826827,91885832.02873658,79845608.72375813,11297075.087177064,555590.6644437563,576792.1239956114,708555.0218522742,615585.6111201054,87236.27480021415,108791.38816982898,112902.93030117331,138778.1916342056,120539.32300351997,17112.102868766957,4842968.772136913,5000606.93132661,5025919.93300981,4954177.051499769,104348.36228372976,5690301.985623396,5690301.985623396,5690301.985623396,5690301.985623396,0,4050612.6493214867,4182375.54717815,4203577.006730004,4143582.0600536554,87236.27480021432,4759167.671173758,4759167.671173758,4759167.671173758,4759167.671173758,0,792356.1228154277,818231.3841484599,822342.9262798043,810594.9914461132,17112.102868766924,931134.3144496323,931134.3144496323,931134.3144496323,931134.3144496322,0,0,0,0,0,0,108791.38816982898,112902.93030117331,138778.1916342056,120539.32300351997,17112.102868766957,0,0,0,0,0,0,0,0,0,0,792356.1228154277,818231.3841484599,822342.9262798043,810594.9914461132,17112.102868766924,931134.3144496323,931134.3144496323,931134.3144496323,931134.3144496322,0
Male,HIS,oil,FL,mrh-eq,33696.54433450353,35096.94194743892,43002.17454193474,37379.34018658294,5281.521812029364,0,0,0,0,0,33696.54433450353,35096.94194743892,43002.17454193474,37379.34018658294,5281.521812029364,72082976.2364461,74813148.93826827,91885832.02873658,79845608.72375813,11297075.087177064,28179.18080518721,29351.913069268918,35959.70568840383,31258.95179034022,4415.510137309225,5517.363529316314,5745.0288781699965,7042.46885353093,6120.388396242716,866.0124227080014,244401.85234331846,252307.08493781427,253707.48255074973,250024.68669867027,5281.52181202939,287404.02688525326,287404.02688525326,287404.02688525326,287404.02688525326,0,204416.0264734763,211023.81909261137,212196.55135669306,209116.78037154,4415.5101373093285,240375.7321618803,240375.7321618803,240375.7321618803,240375.73216188033,0,39985.82586984192,41283.265845202826,41510.931194056524,40907.90632713012,866.0124227079916,47028.29472337283,47028.29472337283,47028.29472337283,47028.29472337283,0,0,0,0,0,0,5517.363529316314,5745.0288781699965,7042.46885353093,6120.388396242716,866.0124227080014,0,0,0,0,0,0,0,0,0,0,39985.82586984192,41283.265845202826,41510.931194056524,40907.90632713012,866.0124227079916,47028.29472337283,47028.29472337283,47028.29472337283,47028.29472337283,0
Male,HIS,oil,Food_price,USD,430468.2576333328,470869.07368763635,538659.7148823489,480479.5386491834,57547.905922850005,0,0,0,0,0,430468.2576333328,470869.07368763635,538659.7148823489,480479.5386491834,57547.905922850005,72082976.2364461,74813148.93826827,91885832.02873658,79845608.72375813,11297075.087177064,360013.3239682815,393815.8506411458,450465.64716059814,401832.43655222934,48110.04818240246,70454.93366505165,77053.22304648967,88194.06772175185,78647.10209695429,9437.87305570119,3173999.9820652436,3241790.6232599565,3282191.4393142588,3232180.1582984086,57547.90592284955,3712659.696947594,3712659.696947594,3712659.696947594,3712659.6969475946,0,2654839.2349652564,2711489.031484708,2745291.5581575725,2703472.4455736247,48110.04818240225,3105304.8821258554,3105304.8821258554,3105304.8821258554,3105304.882125856,0,519160.7470999868,530301.5917752491,536899.881156688,528707.7127247847,9437.87305570168,607354.8148217385,607354.8148217385,607354.8148217385,607354.8148217385,0,0,0,0,0,0,70454.93366505165,77053.22304648967,88194.06772175185,78647.10209695429,9437.87305570119,0,0,0,0,0,0,0,0,0,0,519160.7470999868,530301.5917752491,536899.881156688,528707.7127247847,9437.87305570168,607354.8148217385,607354.8148217385,607354.8148217385,607354.8148217385,0
Male,HIS,sat_fat,CED,MJ,-13938154.886964668,-13273779.732173039,-12961119.564564005,-13397188.499605527,525217.9335613855,0,0,0,0,0,-13938154.886964668,-13273779.732173039,-12961119.564564005,-13397188.499605527,525217.9335613855,-273485451.69021463,-260569855.44810447,-254467713.58759362,-262960541.19603407,10221219.975457137,-10551281.619923664,-10048619.469373431,-9811122.394040933,-10141659.846642813,397803.24253144534,-3386873.267041013,-3225160.262799616,-3149997.17052307,-3255528.652962722,127415.44099683927,30108423.87205676,30421084.039665792,31085459.194457404,30544492.80709828,525217.9335613755,17147304.30749274,17147304.30749274,17147304.30749274,17147304.30749274,0,22789021.164809875,23026518.240142368,23529180.390692595,23119558.617411748,397803.24253143824,12977898.77076895,12977898.77076895,12977898.77076895,12977898.77076895,0,7319402.707246872,7394565.799523418,7556278.803764815,7424934.189686525,127415.44099683927,4169405.5367238093,4169405.5367238093,4169405.5367238093,4169405.5367238093,0,0,0,0,0,0,-3386873.267041013,-3225160.262799616,-3149997.17052307,-3255528.652962722,127415.44099683927,0,0,0,0,0,0,0,0,0,0,7319402.707246872,7394565.799523418,7556278.803764815,7424934.189686525,127415.44099683927,4169405.5367238093,4169405.5367238093,4169405.5367238093,4169405.5367238093,0
Male,HIS,sat_fat,FL,mrh-eq,-386499.22828126303,-367993.42839441454,-359333.91762333456,-371448.2666806491,14607.236215002009,0,0,0,0,0,-386499.22828126303,-367993.42839441454,-359333.91762333456,-371448.2666806491,14607.236215002009,-273485451.69021463,-260569855.44810447,-254467713.58759362,-262960541.19603407,10221219.975457137,-292573.5156249608,-278572.7844072683,-271995.1721176706,-281177.38753993314,11063.100134778128,-93925.71265630204,-89420.64398714625,-87338.74550566393,-90270.87914071589,3544.157046178485,834733.4116134185,843392.9223844982,861898.7222713467,846847.7606707328,14607.236215001942,475399.49399008387,475399.49399008387,475399.49399008387,475399.49399008387,0,631789.4513984579,638367.0636880557,652367.7949057491,640971.6668207208,11063.100134778675,359794.2792807876,359794.2792807876,359794.2792807876,359794.2792807876,0,202943.9602149602,205025.85869644256,209530.9273655984,205876.0938500122,3544.157046178528,115605.21470929637,115605.21470929637,115605.21470929637,115605.21470929637,0,0,0,0,0,0,-93925.71265630204,-89420.64398714625,-87338.74550566393,-90270.87914071589,3544.157046178485,0,0,0,0,0,0,0,0,0,0,202943.9602149602,205025.85869644256,209530.9273655984,205876.0938500122,3544.157046178528,115605.21470929637,115605.21470929637,115605.21470929637,115605.21470929637,0
Male,HIS,sat_fat,Food_price,USD,-1480469.613254914,-1446681.1549160418,-1377859.220782016,-1434388.7072686197,55044.69967062891,0,0,0,0,0,-1480469.613254914,-1446681.1549160418,-1377859.220782016,-1434388.7072686197,55044.69967062891,-273485451.69021463,-260569855.44810447,-254467713.58759362,-262960541.19603407,10221219.975457137,-1120746.9733574393,-1095165.4875744088,-1042901.7600438321,-1085803.2974875506,41765.70729480601,-359722.6398974755,-351515.66734163417,-334957.46073818457,-348585.4097810699,13279.040220845054,3216945.097128238,3285767.0312622627,3319555.489601135,3273474.583614841,55044.6996706284,1839085.8763462205,1839085.8763462205,1839085.8763462205,1839085.8763462205,0,2434694.9717393783,2486958.6992699564,2512540.1850529863,2477596.509183097,41765.70729480656,1391793.2116955472,1391793.2116955472,1391793.2116955472,1391793.2116955472,0,782250.125388858,798808.3319923071,807015.3045481492,795878.0744317431,13279.040220845067,447292.664650673,447292.664650673,447292.664650673,447292.664650673,0,0,0,0,0,0,-359722.6398974755,-351515.66734163417,-334957.46073818457,-348585.4097810699,13279.040220845054,0,0,0,0,0,0,0,0,0,0,782250.125388858,798808.3319923071,807015.3045481492,795878.0744317431,13279.040220845067,447292.664650673,447292.664650673,447292.664650673,447292.664650673,0
Male,NHB,added_sugar,CED,MJ,-4724529.658604745,-4629573.702222192,-4373791.000986576,-4573143.2654316425,190958.62065325273,0,0,0,0,0,-4724529.658604745,-4629573.702222192,-4373791.000986576,-4573143.2654316425,190958.62065325273,-181282908.96035936,-177537793.4282623,-167825603.97266936,-175444083.27966726,7311201.033643354,-3127088.355707356,-3064310.831429182,-2894906.6004474033,-3026897.9518840574,126423.33032160653,-1597441.30289739,-1565262.870793013,-1478884.4005391705,-1546245.3135475863,64535.317068954275,7945379.041565461,8201161.742801082,8296117.699183635,8144731.306010532,190958.62065325622,3571588.040578888,3571588.040578888,3571588.040578888,3571588.0405788883,0,5258954.334334711,5428358.565316485,5491136.089594659,5390945.685771362,126423.33032160491,2364047.733887306,2364047.733887306,2364047.733887306,2364047.733887306,0,2686424.707230755,2772803.177484594,2804981.609588971,2753785.620239169,64535.3170689522,1207540.3066915828,1207540.3066915828,1207540.3066915828,1207540.3066915828,0,0,0,0,0,0,-1597441.30289739,-1565262.870793013,-1478884.4005391705,-1546245.3135475863,64535.317068954275,0,0,0,0,0,0,0,0,0,0,2686424.707230755,2772803.177484594,2804981.609588971,2753785.620239169,64535.3170689522,1207540.3066915828,1207540.3066915828,1207540.3066915828,1207540.3066915828,0
Male,NHB,added_sugar,FL,mrh-eq,-192029.07481064048,-188073.6613339232,-177661.5760011462,-185808.16243706015,7812.221866247118,0,0,0,0,0,-192029.07481064048,-188073.6613339232,-177661.5760011462,-185808.16243706015,7812.221866247118,-181282908.96035936,-177537793.4282623,-167825603.97266936,-175444083.27966726,7311201.033643354,-127103.43677235369,-124488.5101109672,-117592.35882095693,-122986.32603074831,5172.113374650391,-64925.638038286816,-63585.15122295598,-60069.2171801892,-62821.836406311784,2640.1097044180724,323276.72592183936,333688.81125461624,337644.2247313337,331423.3123577533,7812.221866247125,145615.14992069313,145615.14992069313,145615.14992069313,145615.14992069313,0,213977.79480345154,220873.946093462,223488.87275484847,219371.76201324305,5172.113374650497,96385.43598249467,96385.43598249467,96385.43598249467,96385.43598249467,0,109298.93111838758,112814.86516115438,114155.35197648536,112051.55034451024,2640.109704418144,49229.71393819842,49229.71393819842,49229.71393819842,49229.71393819842,0,0,0,0,0,0,-64925.638038286816,-63585.15122295598,-60069.2171801892,-62821.836406311784,2640.1097044180724,0,0,0,0,0,0,0,0,0,0,109298.93111838758,112814.86516115438,114155.35197648536,112051.55034451024,2640.109704418144,49229.71393819842,49229.71393819842,49229.71393819842,49229.71393819842,0
Male,NHB,added_sugar,Food_price,USD,-7615525.62049526,-7354164.8949568,-7116261.151566456,-7362395.415008771,262867.42913786345,0,0,0,0,0,-7615525.62049526,-7354164.8949568,-7116261.151566456,-7362395.415008771,262867.42913786345,-181282908.96035936,-177537793.4282623,-167825603.97266936,-175444083.27966726,7311201.033643354,-5040590.9044648595,-4867762.627781749,-4710123.215250041,-4873092.053799786,173991.5893678299,-2574934.716030403,-2486402.267175054,-2406137.9363164157,-2489303.361208988,88875.92911290898,12790844.751120456,13028748.494510796,13290109.220049243,13036979.014562763,262867.429137854,5674583.599553988,5674583.599553988,5674583.599553988,5674583.599553988,0,8466166.029762266,8623805.442293972,8796633.718977083,8629134.868312009,173991.58936782993,3756042.814512225,3756042.814512225,3756042.814512225,3756042.814512225,0,4324678.721358186,4404943.052216823,4493475.501072172,4407844.146250757,88875.92911290877,1918540.7850417702,1918540.7850417702,1918540.7850417702,1918540.7850417702,0,0,0,0,0,0,-2574934.716030403,-2486402.267175054,-2406137.9363164157,-2489303.361208988,88875.92911290898,0,0,0,0,0,0,0,0,0,0,4324678.721358186,4404943.052216823,4493475.501072172,4407844.146250757,88875.92911290877,1918540.7850417702,1918540.7850417702,1918540.7850417702,1918540.7850417702,0
