age_gp,race_gp,outcome,outcome_unit,X1,X2,X3
35-44,OTH,Food_price,USD,-0.253695424205741,-0.259733207724374,-0.264096869504543
35-44,OTH,FL,mrh-eq,-0.0218318285371103,-0.0210790770574548,-0.0223179825283185
45-54,HIS,CED,MJ,-0.610915880473229,-0.654473012709696,-0.607611359279926
45-54,HIS,Food_price,USD,-0.254527339493023,-0.275538590150163,-0.236758466726231
45-54,HIS,FL,mrh-eq,-0.0200912832533497,-0.0216149239993141,-0.0196273421264634
45-54,NHB,CED,MJ,-0.642177789130746,-0.6089720582862,-0.672788563319588
45-54,NHB,Food_price,USD,-0.304174295342083,-0.265384581796156,-0.311558181205867
45-54,NHB,FL,mrh-eq,-0.0213053553374207,-0.019693887631007,-0.022242216638777
45-54,NHW,CED,MJ,-0.858515944245873,-0.848387069740057,-0.768589928869265
45-54,NHW,Food_price,USD,-0.444133447678361,-0.431690363141257,-0.364458499549848
45-54,NHW,FL,mrh-eq,-0.0283723529219012,-0.0280114097985095,-0.0248514501966633
45-54,OTH,CED,MJ,-0.503883890528344,-0.558773195352548,-0.555297372932658
45-54,OTH,Food_price,USD,-0.213267428481849,-0.290977015401557,-0.253349891847268
45-54,OTH,FL,mrh-eq,-0.0157631887747464,-0.0184072140420785,-0.0174990035844511
55-64,HIS,CED,MJ,-0.670510174679015,-0.619202652924147,-0.628126595931635
55-64,HIS,Food_price,USD,-0.224605803703715,-0.231823604945023,-0.200491215306533
55-64,HIS,FL,mrh-eq,-0.0216846464209155,-0.02070199923147,-0.0200529655704804
55-64,NHB,CED,MJ,-0.686846731059792,-0.686372679538159,-0.673164476961909
55-64,NHB,Food_price,USD,-0.344787363550084,-0.346624532881502,-0.379487687690082
55-64,NHB,FL,mrh-eq,-0.022859620856265,-0.0228450593277936,-0.0230738891900653
55-64,NHW,CED,MJ,-0.835484293415999,-0.950437546982965,-0.871599099606677
55-64,NHW,Food_price,USD,-0.376034527887494,-0.476016836565083,-0.400371299118144
55-64,NHW,FL,mrh-eq,-0.0275015419484305,-0.0321820716198659,-0.0288641641722374
55-64,OTH,CED,MJ,-0.610066762882139,-0.639026179395164,-0.636981605210074
55-64,OTH,Food_price,USD,-0.242044947237224,-0.264200221895594,-0.274257813798697
55-64,OTH,FL,mrh-eq,-0.0195358454423951,-0.0214595188393122,-0.0207552977676001
65-74,HIS,CED,MJ,-0.62915617834924,-0.631783390300289,-0.581885506658719
65-74,HIS,Food_price,USD,-0.222811449831675,-0.256211891662607,-0.203611673906464
65-74,HIS,FL,mrh-eq,-0.0211019639518315,-0.0222698724278747,-0.0195660480739923
65-74,NHB,CED,MJ,-0.821166569033916,-0.801538240923849,-0.789015237543159
65-74,NHB,Food_price,USD,-0.339101958797444,-0.325819369613304,-0.324480042245404
65-74,NHB,FL,mrh-eq,-0.028163893526312,-0.027390563870334,-0.0268068602737081
65-74,NHW,CED,MJ,-0.955922186101182,-0.941819193908936,-0.960185075928441
65-74,NHW,Food_price,USD,-0.408176686687506,-0.422810214979194,-0.411684734103997
65-74,NHW,FL,mrh-eq,-0.03118402531183,-0.0311880749486592,-0.0314567635133727
65-74,OTH,CED,MJ,-0.606040775074953,-0.662890241741369,-0.650658508615721
65-74,OTH,Food_price,USD,-0.209747421887724,-0.332196023428542,-0.263838816028767
65-74,OTH,FL,mrh-eq,-0.0184696501836439,-0.0229293516107898,-0.0210624180595792
75+,HIS,CED,MJ,-0.7194993974701,-0.778953144658851,-0.826524849733545
75+,HIS,Food_price,USD,-0.256201081036423,-0.247380126852522,-0.295245684808883
75+,HIS,FL,mrh-eq,-0.0245264765439439,-0.0254381775157075,-0.0281338911475172
75+,NHB,CED,MJ,-0.828334550089596,-0.790513879809513,-0.837642135799029
75+,NHB,Food_price,USD,-0.420672318846648,-0.444545232500105,-0.452311015718882
75+,NHB,FL,mrh-eq,-0.0278093275002432,-0.0277700928127824,-0.0287412868730741
75+,NHW,CED,MJ,-1.07734215310183,-0.998795784910897,-1.02751666569658
75+,NHW,Food_price,USD,-0.477086488215896,-0.448452463054753,-0.466848192787867
75+,NHW,FL,mrh-eq,-0.0359319707892515,-0.0334187116507978,-0.0345097875951455
75+,OTH,CED,MJ,-0.555657727664667,-0.652300202054882,-0.696522768330041
75+,OTH,Food_price,USD,-0.223799002656251,-0.256883724634373,-0.295859057619211
75+,OTH,FL,mrh-eq,-0.0182372258443704,-0.0206748906960814,-0.0228543617106049
