age_gp,sex_gp,Foodgroup,outcome,outcome_unit,X1,X2,X3
35-44,Female,oil,FL,mrh-eq,-0.000701377994613292,-0.000718619123682773,-0.000618268887731796
35-44,Female,sat_fat,CED,MJ,-0.532608557408033,-0.553854710071041,-0.535378732149874
35-44,Female,sat_fat,Food_price,USD,-0.0820112081152622,-0.085080322569391,-0.082401190430668
35-44,Female,sat_fat,FL,mrh-eq,-0.0141701451604612,-0.0147353954497764,-0.0142464796322746
35-44,Male,added_sugar,CED,MJ,-0.199479858705246,-0.201193521104931,-0.173877811318955
35-44,Male,added_sugar,Food_price,USD,-0.204754616380372,-0.209115431738514,-0.179231230149593
35-44,Male,added_sugar,FL,mrh-eq,-0.00845742271756694,-0.0085895636176547,-0.00742944472137814
35-44,Male,oil,CED,MJ,0.0122661001374632,0.0124112769825877,0.0131552169456144
35-44,Male,oil,Food_price,USD,0.0129410087307501,0.0136197301945941,0.0143544364687491
35-44,Male,oil,FL,mrh-eq,0.000628229657200956,0.000632644295587483,0.000674092966624905
35-44,Male,sat_fat,CED,MJ,-0.48501973897435,-0.484862551463298,-0.409667296185972
35-44,Male,sat_fat,Food_price,USD,-0.0724955224467481,-0.0722972405141838,-0.0613436925349009
35-44,Male,sat_fat,FL,mrh-eq,-0.013448647920253,-0.013446539702936,-0.0113551083116729
45-54,Female,added_sugar,CED,MJ,-0.296918705227549,-0.281087075904438,-0.240772025910307
45-54,Female,added_sugar,Food_price,USD,-0.379641050977512,-0.359567221135959,-0.306789784950292
45-54,Female,added_sugar,FL,mrh-eq,-0.0132611687280079,-0.0125831854292195,-0.0107713433652157
45-54,Female,oil,CED,MJ,-0.00805021377246479,-0.00943389104086909,0.000317354075916207
45-54,Female,oil,Food_price,USD,-0.0075160977304566,-0.0103056938249996,0.00166387593980038
45-54,Female,oil,FL,mrh-eq,-0.000418889341009084,-0.000507468998037185,4.67827396500999e-05
45-54,Female,sat_fat,CED,MJ,-0.576785070214926,-0.530871022074906,-0.531472319016018
45-54,Female,sat_fat,Food_price,USD,-0.0865083700486635,-0.0797913715059038,-0.0808205804032681
45-54,Female,sat_fat,FL,mrh-eq,-0.0153714896502494,-0.0141459918498926,-0.0141427739002162
45-54,Male,added_sugar,CED,MJ,-0.179758734126605,-0.193480762733651,-0.176105342249553
45-54,Male,added_sugar,Food_price,USD,-0.193294326503852,-0.211620603547403,-0.189482274722175
45-54,Male,added_sugar,FL,mrh-eq,-0.00817671407561793,-0.00884297884269198,-0.00802090803307686
45-54,Male,oil,CED,MJ,0.00193924899195228,0.00278350069655281,0.00326113987393965
45-54,Male,oil,Food_price,USD,0.0011369934911146,0.00171056666190994,0.00168129963293449
45-54,Male,oil,FL,mrh-eq,9.494671396703e-05,0.000134118251743232,0.000164445199582715
45-54,Male,sat_fat,CED,MJ,-0.434297417548611,-0.492736447816245,-0.463276240587053
45-54,Male,sat_fat,Food_price,USD,-0.0672036558672641,-0.0762117745264962,-0.0716274812161786
45-54,Male,sat_fat,FL,mrh-eq,-0.0120087422206306,-0.0136234275657312,-0.0128088723865536
55-64,Female,added_sugar,CED,MJ,-0.234282531559741,-0.269300769393362,-0.249161561475938
55-64,Female,added_sugar,Food_price,USD,-0.308063729789764,-0.355621696848521,-0.328161489439181
55-64,Female,added_sugar,FL,mrh-eq,-0.0111836119235023,-0.0128769102656284,-0.0118852206567391
55-64,Female,oil,CED,MJ,-0.00566743747278175,-0.0234275014101301,-0.0194688195524374
55-64,Female,oil,Food_price,USD,-0.00672832565436049,-0.026949482219118,-0.0226276714963073
55-64,Female,oil,FL,mrh-eq,-0.000288680512254545,-0.00121373014032558,-0.00100619772412531
55-64,Female,sat_fat,CED,MJ,-0.620180397675254,-0.619264784653693,-0.598093207483422
55-64,Female,sat_fat,Food_price,USD,-0.0846274936334571,-0.0841073306505312,-0.0813924374476027
55-64,Female,sat_fat,FL,mrh-eq,-0.016607655390988,-0.0165906695225499,-0.0160166188917211
55-64,Male,added_sugar,CED,MJ,-0.188396136499974,-0.255054506486083,-0.19207158811021
55-64,Male,added_sugar,Food_price,USD,-0.201977105387745,-0.276320277322963,-0.208179095453644
55-64,Male,added_sugar,FL,mrh-eq,-0.00863791033694854,-0.0117789736070225,-0.00875522195732787
55-64,Male,oil,CED,MJ,-0.00422672676966583,0.00110477773305272,0.000527750451928058
55-64,Male,oil,Food_price,USD,-0.00443649400194833,0.00069131862630635,0.000172143109285952
55-64,Male,oil,FL,mrh-eq,-0.000226991964865706,4.87782004481216e-05,2.16527134960595e-05
55-64,Male,sat_fat,CED,MJ,-0.492391777089378,-0.529882416663863,-0.529411784977662
55-64,Male,sat_fat,Food_price,USD,-0.0696817883467159,-0.0747974121631065,-0.0747593904370186
55-64,Male,sat_fat,FL,mrh-eq,-0.013784218628049,-0.0148384600572731,-0.0148258848312099
65-74,Female,added_sugar,CED,MJ,-0.225687230416044,-0.259599276187723,-0.216332757187849
65-74,Female,added_sugar,Food_price,USD,-0.278513839838786,-0.320600781672654,-0.26679888039379
65-74,Female,added_sugar,FL,mrh-eq,-0.0111508774674641,-0.0128741301404588,-0.0107078490896696
65-74,Female,oil,CED,MJ,-0.0290623238323748,-0.0145434016179954,-0.0152713472524332
65-74,Female,oil,Food_price,USD,-0.038382070531165,-0.0191898479860492,-0.0205896759651024
65-74,Female,oil,FL,mrh-eq,-0.00140568034270663,-0.000708231562145723,-0.000744170943608098
65-74,Female,sat_fat,CED,MJ,-0.708156328390189,-0.664334767859795,-0.707150416208515
65-74,Female,sat_fat,Food_price,USD,-0.100576325066981,-0.0943067172927856,-0.100535019971079
65-74,Female,sat_fat,FL,mrh-eq,-0.0190839432704138,-0.0179012518947904,-0.0190461677019888
65-74,Male,added_sugar,CED,MJ,-0.20455879004855,-0.220154465863414,-0.228963839382159
65-74,Male,added_sugar,Food_price,USD,-0.235692987285567,-0.253130909884415,-0.264440272752091
65-74,Male,added_sugar,FL,mrh-eq,-0.00994706197008535,-0.0107445001594172,-0.0111532738331357
65-74,Male,oil,CED,MJ,0.0121636713232268,-0.0016376961198855,-0.00365600598057118
65-74,Male,oil,Food_price,USD,0.00981384384285343,-0.00297962103710187,-0.00438456374406965
65-74,Male,oil,FL,mrh-eq,0.000591736619346907,-7.90943331735862e-05,-0.000177527636582643
65-74,Male,sat_fat,CED,MJ,-0.610465220736093,-0.592076328590685,-0.596068751398727
65-74,Male,sat_fat,Food_price,USD,-0.0907043274060123,-0.0880364703275888,-0.0889711583448312
65-74,Male,sat_fat,FL,mrh-eq,-0.0167443422662815,-0.0162419963925425,-0.0163517605377695
75+,Female,added_sugar,CED,MJ,-0.274702904653284,-0.270332342754447,-0.284035798240153
75+,Female,added_sugar,Food_price,USD,-0.376774985033785,-0.370654434477156,-0.388080393604914
75+,Female,added_sugar,FL,mrh-eq,-0.0150007149431095,-0.014721703026218,-0.015478626473741
75+,Female,oil,CED,MJ,-0.00661013114131705,-0.000548844979366933,-0.00437446616209356
75+,Female,oil,Food_price,USD,-0.00791713309423133,-0.00228031276154458,-0.00594251761639556
75+,Female,oil,FL,mrh-eq,-0.000309306657449292,-7.41950499102862e-06,-0.000190769039938003
75+,Female,sat_fat,CED,MJ,-0.712656879522686,-0.669893981102473,-0.712701866041707
75+,Female,sat_fat,Food_price,USD,-0.0980680486798796,-0.0920169150493676,-0.0977757463773841
75+,Female,sat_fat,FL,mrh-eq,-0.0187479629934675,-0.0176249708113642,-0.0187506973192248
75+,Male,added_sugar,CED,MJ,-0.241711677795174,-0.224021461759077,-0.240005085385952
75+,Male,added_sugar,Food_price,USD,-0.289274150240692,-0.26742973245984,-0.286030848723907
75+,Male,added_sugar,FL,mrh-eq,-0.0120459282107019,-0.0111369772971636,-0.0119524315882948
75+,Male,oil,CED,MJ,0.0119333683209997,0.00487225796991099,0.0095955117810671
75+,Male,oil,Food_price,USD,0.0158596559234905,0.0063851609562679,0.0108182394524657
75+,Male,oil,FL,mrh-eq,0.000560801228524422,0.000232449956101549,0.00045046311619132
75+,Male,sat_fat,CED,MJ,-0.773254409548959,-0.727050034131883,-0.710727305938362
75+,Male,sat_fat,Food_price,USD,-0.112083410086281,-0.105063011838518,-0.102951094112384
75+,Male,sat_fat,FL,mrh-eq,-0.0208084883877398,-0.0195851455260471,-0.0191298256610267
