age_gp,sex_gp,Foodgroup,outcome,outcome_unit,X1,X2,X3
65-74,Male,oil,FL,mrh-eq,8048.75948305666,-1075.83550412946,-2414.71830833491
65-74,Male,sat_fat,CED,MJ,-8303504.58942167,-8053380.18407117,-8107684.83564413
65-74,Male,sat_fat,Food_price,USD,-1233753.82136933,-1197465.81880647,-1210179.37885415
65-74,Male,sat_fat,FL,mrh-eq,-227755.354657661,-220922.48174962,-222415.485859743
75+,Female,added_sugar,CED,MJ,-3247515.76257875,-3195847.32945565,-3357848.48393123
75+,Female,added_sugar,Food_price,USD,-4454203.7310706,-4381847.07203418,-4587855.36676581
75+,Female,added_sugar,FL,mrh-eq,-177337.252000245,-174038.795439707,-182987.083882448
75+,Female,oil,CED,MJ,-78144.4415421589,-6488.40143847754,-51714.589010977
75+,Female,oil,Food_price,USD,-93595.7140693553,-26957.6750419591,-70251.967859619
75+,Female,oil,FL,mrh-eq,-3656.59855983294,-87.7127944435411,-2255.25632862388
75+,Female,sat_fat,CED,MJ,-8424972.61716683,-7919433.05307495,-8425504.44419578
75+,Female,sat_fat,Food_price,USD,-1159352.62604964,-1087816.60836042,-1155897.05161372
75+,Female,sat_fat,FL,mrh-eq,-221636.918671733,-208360.994934282,-221669.24365209
75+,Male,added_sugar,CED,MJ,-2100520.64697052,-1946789.29078558,-2085690.03297523
75+,Male,added_sugar,Food_price,USD,-2513847.61695431,-2324015.45415491,-2485662.70730286
75+,Male,added_sugar,FL,mrh-eq,-104681.416923288,-96782.4598750158,-103868.913416715
75+,Male,oil,CED,MJ,103703.249982837,42340.8523597988,83386.8301202232
75+,Male,oil,Food_price,USD,137823.439169414,55488.2682757107,94012.5671256621
75+,Male,oil,FL,mrh-eq,4873.46978891187,2020.03451646408,3914.61051815777
75+,Male,sat_fat,CED,MJ,-6719728.51057268,-6318203.66316259,-6176356.0375198
75+,Male,sat_fat,Food_price,USD,-974026.241581113,-913017.639911978,-894664.671495595
75+,Male,sat_fat,FL,mrh-eq,-180829.738510741,-170198.655384145,-166241.838791023
