age_gp,race_gp,outcome,outcome_unit,X1,X2,X3
65-74,NHW,CED,MJ,-20895435.1955105,-20587158.8904927,-20988617.4015794
65-74,NHW,Food_price,USD,-8922305.21375743,-9242178.46970494,-8998987.37316314
65-74,NHW,FL,mrh-eq,-681649.395225494,-681737.91594942,-687611.160208604
65-74,NHB,CED,MJ,-2044226.83795127,-1995363.72464417,-1964188.73461422
65-74,NHB,Food_price,USD,-844166.520065615,-811100.603464011,-807766.457806469
65-74,NHB,FL,mrh-eq,-70111.7034944845,-68186.562728959,-66733.4804888538
65-74,HIS,CED,MJ,-1751882.23283257,-1759197.6913742,-1620257.28386367
65-74,HIS,Food_price,USD,-620417.367999049,-713420.731275071,-566955.687934179
65-74,HIS,FL,mrh-eq,-58758.3131140549,-62010.348426055,-54481.5630317913
65-74,OTH,CED,MJ,-1260258.76156449,-1378476.94324997,-1353041.11537385
65-74,OTH,Food_price,USD,-436168.715078412,-690799.969739536,-548651.49873774
65-74,OTH,FL,mrh-eq,-38407.5452086366,-47681.4720278793,-43799.1930428047
75+,NHW,CED,MJ,-17213211.6269992,-15958238.6787024,-16417125.9483172
75+,NHW,Food_price,USD,-7622639.34665322,-7165139.81095558,-7459057.1964561
75+,NHW,FL,mrh-eq,-574102.308713879,-533946.763607677,-551379.406595898
75+,NHB,CED,MJ,-1590671.5449008,-1518043.5662452,-1608545.13442827
75+,NHB,Food_price,USD,-807827.57068919,-853671.323600764,-868584.151260362
75+,NHB,FL,mrh-eq,-53402.9468319046,-53327.6034807064,-55192.611714536
75+,HIS,CED,MJ,-924992.022884548,-1001426.05753914,-1062584.47944169
75+,HIS,Food_price,USD,-329373.39078583,-318033.127982237,-379569.328618724
75+,HIS,FL,mrh-eq,-31531.360877277,-32703.4482050811,-36169.0711287038
75+,OTH,CED,MJ,-738303.534063499,-866712.583070726,-925471.195325662
75+,OTH,Food_price,USD,-297362.182427366,-341321.91868914,-393108.521576761
75+,OTH,FL,mrh-eq,-24231.8384538666,-27470.7686176647,-30366.6361136042
