age_gp,sex_gp,race_gp,outcome,outcome_unit,X1,X2,X3
45-54,Male,NHW,FL,mrh-eq,-249320.449097944,-269718.763076081,-249984.169583535
45-54,Male,NHB,CED,MJ,-1310665.86368206,-1305810.73008527,-1429977.41888456
45-54,Male,NHB,Food_price,USD,-457817.43548656,-417381.371311728,-509724.195067148
45-54,Male,NHB,FL,mrh-eq,-43368.7163261134,-42045.8799733897,-47462.3749450061
45-54,Male,HIS,CED,MJ,-1830557.2405683,-2047723.00695819,-1859664.91507313
45-54,Male,HIS,Food_price,USD,-651878.863324396,-755061.421013824,-664353.571689589
45-54,Male,HIS,FL,mrh-eq,-59593.878345163,-67049.5170547222,-60552.8081344068
45-54,Male,OTH,CED,MJ,-935960.33408267,-1314815.77823418,-1071929.14231998
45-54,Male,OTH,Food_price,USD,-350933.197222696,-711630.585189944,-492573.511856961
45-54,Male,OTH,FL,mrh-eq,-28644.4293202798,-44618.7080861313,-33827.1410195616
55-64,Female,NHW,CED,MJ,-15389770.1726301,-17164264.8763054,-15538467.3443078
55-64,Female,NHW,Food_price,USD,-7211977.30279755,-8985991.65968514,-7651120.92471341
55-64,Female,NHW,FL,mrh-eq,-503507.285596089,-580276.649326466,-516084.472130089
55-64,Female,NHB,CED,MJ,-2157390.5609399,-2164081.57347856,-2168949.93061671
55-64,Female,NHB,Food_price,USD,-1264234.09061385,-1257786.62315692,-1454549.97066781
55-64,Female,NHB,FL,mrh-eq,-73379.5799508311,-73575.0828987217,-77037.8719576864
55-64,Female,HIS,CED,MJ,-2324102.92709697,-2123412.08583001,-2260759.96083637
55-64,Female,HIS,Food_price,USD,-738088.149549048,-807680.503440265,-757909.227936101
55-64,Female,HIS,FL,mrh-eq,-73735.5186153714,-70926.2787944262,-72805.9966716253
55-64,Female,OTH,CED,MJ,-1780668.18078254,-1505704.93845838,-1849724.78258472
55-64,Female,OTH,Food_price,USD,-840228.453617611,-696168.870398219,-1015661.99335888
55-64,Female,OTH,FL,mrh-eq,-56229.9024082348,-47557.9709328136,-61769.3163897658
55-64,Male,NHW,CED,MJ,-11505522.7781249,-13431518.262823,-12519406.7584957
55-64,Male,NHW,Food_price,USD,-4893048.32944056,-6337590.56657579,-5237336.06210782
55-64,Male,NHW,FL,mrh-eq,-381802.029168287,-455704.81770933,-413089.370285255
55-64,Male,NHB,CED,MJ,-1315287.96643666,-1306200.16220403,-1234551.48946182
55-64,Male,NHB,Food_price,USD,-479001.510236558,-494737.656229565,-464129.532125672
55-64,Male,NHB,FL,mrh-eq,-42198.0458886818,-41928.9202460011,-39623.0887922754
55-64,Male,HIS,CED,MJ,-1527522.75002536,-1433486.71661788,-1347400.83483224
55-64,Male,HIS,Food_price,USD,-552119.685388077,-523988.698741133,-393776.670464739
55-64,Male,HIS,FL,mrh-eq,-50828.0511978685,-47992.650132891,-42384.6745671622
55-64,Male,OTH,CED,MJ,-1162637.96101516,-1577317.76170907,-1223433.73857401
55-64,Male,OTH,Food_price,USD,-327532.885205,-578482.008951278,-307512.381813017
55-64,Male,OTH,FL,mrh-eq,-38022.0342227088,-55974.8511166537,-38365.9460290778
65-74,Female,NHW,CED,MJ,-11822947.7225406,-11339129.9521338,-11397473.3511364
65-74,Female,NHW,Food_price,USD,-5211360.36046318,-5250051.96152839,-4770098.75259448
65-74,Female,NHW,FL,mrh-eq,-384859.069983417,-373962.309595654,-366621.379563067
65-74,Female,NHB,CED,MJ,-1275590.0005982,-1286205.61581865,-1376626.97950784
65-74,Female,NHB,Food_price,USD,-562740.807613521,-562816.234093455,-553069.915549479
65-74,Female,NHB,FL,mrh-eq,-45403.4337363961,-45938.6447028793,-47258.4883778751
65-74,Female,HIS,CED,MJ,-1077864.70833115,-1144330.62967015,-986663.678341841
65-74,Female,HIS,Food_price,USD,-428712.861620704,-519358.963575502,-385959.703350543
65-74,Female,HIS,FL,mrh-eq,-37411.5218203562,-41754.318160572,-34360.5326531212
65-74,Female,OTH,CED,MJ,-854951.262118808,-880349.628013846,-893577.070186106
65-74,Female,OTH,Food_price,USD,-314097.894145169,-444209.538432953,-346516.927835498
65-74,Female,OTH,FL,mrh-eq,-26247.1056521959,-29816.781110577,-27848.7532140433
65-74,Male,NHW,CED,MJ,-9072487.47296991,-9248028.93835881,-9591144.05044303
65-74,Male,NHW,Food_price,USD,-3710944.85329426,-3992126.50817655,-4228888.62056866
65-74,Male,NHW,FL,mrh-eq,-296790.325242077,-307775.606353765,-320989.780645537
65-74,Male,NHB,CED,MJ,-768636.837353074,-709158.108825513,-587561.755106374
65-74,Male,NHB,Food_price,USD,-281425.712452094,-248284.369370556,-254696.54225699
65-74,Male,NHB,FL,mrh-eq,-24708.2697580884,-22247.9180260798,-19474.9921109787
65-74,Male,HIS,CED,MJ,-674017.524501416,-614867.061704056,-633593.60552183
65-74,Male,HIS,Food_price,USD,-191704.506378344,-194061.767699568,-180995.984583636
65-74,Male,HIS,FL,mrh-eq,-21346.7912936987,-20256.030265483,-20121.0303786701
65-74,Male,OTH,CED,MJ,-405307.499445681,-498127.315236122,-459464.045187743
65-74,Male,OTH,Food_price,USD,-122070.820933243,-246590.431306583,-202134.570902243
65-74,Male,OTH,FL,mrh-eq,-12160.4395564408,-17864.6909173023,-15950.4398287614
75+,Female,NHW,CED,MJ,-9798853.76082511,-9110378.90221656,-9533513.944359
75+,Female,NHW,Food_price,USD,-4813330.72967623,-4524910.28622252,-4726479.9474704
75+,Female,NHW,FL,mrh-eq,-335837.248170409,-313267.367944252,-327644.348090826
75+,Female,NHB,CED,MJ,-1024782.95462156,-1015008.33914471,-1065931.75333781
75+,Female,NHB,Food_price,USD,-513902.617068968,-575906.69251668,-585461.855761519
75+,Female,NHB,FL,mrh-eq,-35300.9289795491,-36611.7459232858,-37843.8161526065
75+,Female,HIS,CED,MJ,-600413.832236213,-583892.579606737,-693227.210456355
75+,Female,HIS,Food_price,USD,-203734.647327982,-179708.459565255,-231199.446301575
75+,Female,HIS,FL,mrh-eq,-20617.9468980169,-19227.1672940412,-23703.3741698913
75+,Female,OTH,CED,MJ,-326582.27360486,-412488.96300107,-542394.608984832
75+,Female,OTH,Food_price,USD,-176184.077116425,-216095.917132098,-270863.136705661
75+,Female,OTH,FL,mrh-eq,-10874.6451838357,-13381.2220068533,-17720.0454498376
75+,Male,NHW,CED,MJ,-7414357.86617414,-6847859.77648582,-6883612.00395817
75+,Male,NHW,Food_price,USD,-2809308.616977,-2640229.52473307,-2732577.2489857
75+,Male,NHW,FL,mrh-eq,-238265.06054347,-220679.395663425,-223735.058505072
75+,Male,NHB,CED,MJ,-565888.590279248,-503035.227100489,-542613.381090466
75+,Male,NHB,Food_price,USD,-293924.953620222,-277764.631084084,-283122.295498843
75+,Male,NHB,FL,mrh-eq,-18102.0178523555,-16715.8575574206,-17348.7955619295
75+,Male,HIS,CED,MJ,-324578.190648335,-417533.477932404,-369357.268985339
75+,Male,HIS,Food_price,USD,-125638.743457848,-138324.668416981,-148369.882317148
75+,Male,HIS,FL,mrh-eq,-10913.4139792601,-13476.2809110398,-12465.6969588126
75+,Male,OTH,CED,MJ,-411721.260458639,-454223.620069656,-383076.586340831
75+,Male,OTH,Food_price,USD,-121178.105310942,-125226.001557043,-122245.3848711
75+,Male,OTH,FL,mrh-eq,-13357.1932700309,-14089.5466108114,-12646.5906637665
