"age","female","race","outcome","pathway","riskfactor","means","sd.devs","medians","LB","UB","RE.PAF.means","RE.PAF.sd.devs","RE.PAF.medians","RE.PAF.LB","RE.PAF.UB","RE.PAF.medians.as.percent","RE.PAF.LB.as.percent","RE.PAF.UB.as.percent","mort.per.100k.means","mort.per.100k.sd.devs","mort.per.100k.medians","mort.per.100k.LB","mort.per.100k.UB"
55,0,4,"LC","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,4,"LC","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,4,"LC","medBMI","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,4,"LC","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,4,"LC","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,4,"LVC","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,4,"LVC","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,4,"LVC","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,4,"LVC","medBMI","leg_tot",10.6308495667228,2.59990329298052,10.3688749283004,8.28170270807334,13.2026748680313,0.00949877524787256,0.00214738885479313,0.00919189786956293,0.00760486235092683,0.0116535339163815,0.919189786956293,0.760486235092684,1.16535339163815,0.484304396144954,0.118442518299162,0.472369746118148,0.377285465654644,0.601467779158048
55,0,4,"LVC","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,4,"LVC","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,4,"MLPC","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,4,"MLPC","direct","leg_tot",29.4486328179071,9.29344498777274,24.3684592869225,23.830925250807,39.3844878863441,0.0309446340304246,0.00961427197862331,0.0257028394547385,0.0251210742620698,0.0412237191881125,2.57028394547385,2.51210742620698,4.12237191881125,1.34157691204802,0.423376912133007,1.11014193981997,1.08565376555559,1.79421978493428
55,0,4,"MLPC","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,4,"MLPC","medBMI","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,4,"MLPC","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,4,"MLPC","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,4,"MMC","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,4,"MMC","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,4,"MMC","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,4,"MMC","medBMI","leg_tot",0.621067600537801,0.0694246829047454,0.641738279442644,0.548559377002414,0.67600574700407,0.00304037884715991,0.000495003538311806,0.00286110625192724,0.00267004493473485,0.00356309446553273,0.286110625192724,0.267004493473485,0.356309446553273,0.0282936718609197,0.00316274620581453,0.0292353558347248,0.0249904503079809,0.0307964620361241
55,0,4,"MMC","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,4,"MMC","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,4,"OC","direct","dairy_tot",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
55,0,4,"OC","direct","leg_tot",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
55,0,4,"OC","medBMI","dairy_tot",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
55,0,4,"OC","medBMI","leg_tot",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
55,0,4,"OC","medSBP","dairy_tot",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
55,0,4,"OC","medSBP","leg_tot",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
55,0,4,"OSTK","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,4,"OSTK","direct","leg_tot",7.93376312738983,1.10512717596655,8.50224272860866,6.75222117269381,8.63209742104985,0.0662358410154676,0.00988444013043583,0.0708515420576469,0.0556860611662027,0.0728622749788802,7.08515420576469,5.56860611662027,7.28622749788802,0.361434552944401,0.0503457363647795,0.387332499130265,0.307607626009022,0.393248225621794
55,0,4,"OSTK","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,4,"OSTK","medBMI","leg_tot",1.81817044873474,0.464986883289621,1.85668244446657,1.36120311133393,2.2424025897635,0.0151057233275971,0.00355357229757653,0.0153014419221808,0.0116504916293248,0.0183945942204731,1.53014419221808,1.16504916293248,1.83945942204731,0.0828294987843129,0.0211831792288568,0.0845839708723785,0.0620116620715606,0.102156034222209
55,0,4,"OSTK","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,4,"OSTK","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,4,"OTH","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,4,"OTH","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,4,"OTH","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,4,"OTH","medBMI","leg_tot",0.672128447351203,0.400777219498922,0.591232938697531,0.331632830622885,1.08138524643514,0.0128664918336673,0.00618088231212808,0.0102065896623299,0.00854813943868141,0.01944576107429,1.02065896623299,0.854813943868141,1.944576107429,0.0306198257987971,0.0182580110893164,0.0269345088141609,0.0151080341010008,0.0492641369335341
55,0,4,"OTH","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,4,"OTH","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,4,"PC","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,4,"PC","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,4,"PC","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,4,"PC","medBMI","leg_tot",1.81851627796497,0.657104106561657,2.15202875439471,1.11606187642869,2.23748507453598,0.00349953976051939,0.000975465429450437,0.00389045872433526,0.00246430776836197,0.00420249063343333,0.389045872433526,0.246430776836197,0.420249063343333,0.0828452535568232,0.0299353692793169,0.0980389177593263,0.0508438831470385,0.10193200939448
55,0,4,"PC","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,4,"PC","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,4,"PVD","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,4,"PVD","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,4,"PVD","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,4,"PVD","medBMI","leg_tot",0.148167061707085,0.0493025601749866,0.169090019207667,0.0957153123336004,0.182834297205074,0.0146810035350032,0.00206730690338649,0.0139766836632749,0.0131038290370624,0.016856849923913,1.39766836632749,1.31038290370624,1.6856849923913,0.00674997411055857,0.00224605253644915,0.00770315101653278,0.0043604555073993,0.00832929234363976
55,0,4,"PVD","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,4,"PVD","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,4,"RHD","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,4,"RHD","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,4,"RHD","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,4,"RHD","medBMI","leg_tot",0.150560665698646,0.0781577261052448,0.139640397094411,0.0814975070314684,0.228906052679423,0.0138019842509413,0.00525339593000362,0.0115128082045923,0.0101531635013042,0.019396604639975,1.15128082045923,1.01531635013042,1.9396604639975,0.00685901835283361,0.00356059316876704,0.00636152903564209,0.00371274192927573,0.0104281606960043
55,0,4,"RHD","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,4,"RHD","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,4,"SCC","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,4,"SCC","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,4,"SCC","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,4,"SCC","medBMI","leg_tot",0.281125444610227,0.0396100029985071,0.274518311604307,0.246698666569712,0.321168285705774,0.00421650038375004,0.000266299666865061,0.00428352274049911,0.00394111361381845,0.00443491815044493,0.428352274049911,0.394111361381845,0.443491815044493,0.0128070939051872,0.00180449346621744,0.0125060959895834,0.0112387300744809,0.0146313059641568
55,0,4,"SCC","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,4,"SCC","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,4,"SCNC","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,4,"SCNC","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,4,"SCNC","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,4,"SCNC","medBMI","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,4,"SCNC","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,4,"SCNC","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,4,"TC","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,4,"TC","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,4,"TC","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,4,"TC","medBMI","leg_tot",0.595010735896766,0.309960985282229,0.680719797462437,0.272689180724574,0.844479588738138,0.00179418928888154,0.000914579839579326,0.00196687518503089,0.000863641379875247,0.00257795418616089,0.196687518503089,0.0863641379875247,0.257795418616089,0.0271066120670431,0.0141207404792467,0.0310112177192242,0.0124227671718234,0.0384715421579088
55,0,4,"TC","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,4,"TC","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,4,"UC","direct","dairy_tot",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
55,0,4,"UC","direct","leg_tot",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
55,0,4,"UC","medBMI","dairy_tot",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
55,0,4,"UC","medBMI","leg_tot",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
55,0,4,"UC","medSBP","dairy_tot",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
55,0,4,"UC","medSBP","leg_tot",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
55,1,1,"AA","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,1,"AA","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,1,"AA","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,1,"AA","medBMI","leg_tot",4.4827485645096,1.28950329115009,5.05427276326674,3.10865693191948,5.37104462815615,0.019445569334817,0.00604242709047211,0.0200398618131096,0.013473550230959,0.0249124398321262,2.00398618131096,1.3473550230959,2.49124398321262,0.0269616290651813,0.00775575719092839,0.0303990789303514,0.0186971126939587,0.0323043130510093
55,1,1,"AA","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,1,"AA","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,1,"AFF","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,1,"AFF","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,1,"AFF","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,1,"AFF","medBMI","leg_tot",4.84736459257831,0.982518083489379,4.69648438158145,3.98638760094395,5.83658976356002,0.0193344068397504,0.00318970427225535,0.0178696900669953,0.0171766123564117,0.022737210579931,1.78696900669953,1.71766123564117,2.2737210579931,0.0291546233762695,0.00590938522106726,0.0282471497083551,0.0239762507889948,0.0351043485812715
55,1,1,"AFF","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,1,"AFF","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,1,"APCA","direct","dairy_tot",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
55,1,1,"APCA","direct","leg_tot",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
55,1,1,"APCA","medBMI","dairy_tot",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
55,1,1,"APCA","medBMI","leg_tot",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
55,1,1,"APCA","medSBP","dairy_tot",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
55,1,1,"APCA","medSBP","leg_tot",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
55,1,1,"BC","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,1,"BC","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,1,"BC","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,1,"BC","medBMI","leg_tot",321.640303368413,30.6978234906086,334.401496346086,289.009281766093,343.424310939712,0.0060610198974111,0.000582070333138155,0.00629750692719179,0.00544290561569198,0.00647812020381662,0.629750692719179,0.544290561569198,0.647812020381662,1.93451549357202,0.184633003201406,2.01126808108433,1.73825521089076,2.06553607686782
55,1,1,"BC","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,1,"BC","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,1,"CC","direct","dairy_tot",712.741200748696,50.5865259043979,726.815790532838,660.118214671759,753.400785509111,0.0722836740839689,0.00441236940249937,0.0738857511777163,0.0676236615180579,0.0755819211201947,7.38857511777163,6.76236615180579,7.55819211201947,4.2868038654228,0.304254215355433,4.37145591840855,3.97030129774784,4.53135218805989
55,1,1,"CC","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,1,"CC","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,1,"CC","medBMI","leg_tot",9.3958672517795,7.23971330987096,12.4040337335863,1.70038385215598,14.5344091418672,0.000948616422317652,0.000728030465977718,0.00126095409865528,0.000173752848814367,0.00145799297093396,0.126095409865528,0.0173752848814367,0.145799297093396,0.0565117324656099,0.0435434782901661,0.074604442257746,0.0102270109577892,0.087417650650115
55,1,1,"CC","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,1,"CC","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,1,"CM","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,1,"CM","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,1,"CM","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,1,"CM","medBMI","leg_tot",12.3461739250486,4.32087627243995,10.5373755931684,9.28933054382054,16.9404958883748,0.0182730289872807,0.00564841601662613,0.0163492481232099,0.0139633718903524,0.0242178998186692,1.63492481232099,1.39633718903524,2.42178998186692,0.0742564426603723,0.0259880431876986,0.0633773694810344,0.0558709641600762,0.101889133363106
55,1,1,"CM","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,1,"CM","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,1,"DIAB","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,1,"DIAB","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,1,"DIAB","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,1,"DIAB","medBMI","leg_tot",136.200240918643,34.1903767766532,118.909173812011,114.349058020337,172.748830857588,0.0476885787037399,0.0116686029231459,0.0433397251062555,0.0390449570776614,0.06002872588768,4.33397251062555,3.90449570776614,6.002872588768,0.819180536537302,0.205639072320301,0.71518288180353,0.68775592517188,1.03900315442643
55,1,1,"DIAB","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,1,"DIAB","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,1,"ECA","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,1,"ECA","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,1,"ECA","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,1,"ECA","medBMI","leg_tot",5.16829158294508,0.886749365519273,5.37909028864219,4.25433563487398,5.90306863117363,0.0196568514933432,0.0044152356178761,0.0209280056444818,0.0150546048379008,0.0231786171203178,2.09280056444818,1.50546048379008,2.31786171203178,0.031084848626862,0.00533338132238765,0.0323527039233698,0.025587832477239,0.0355041877744536
55,1,1,"ECA","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,1,"ECA","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,1,"ENDO","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,1,"ENDO","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,1,"ENDO","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,1,"ENDO","medBMI","leg_tot",1.49220531952183,0.274500198377376,1.40522361072085,1.27840854100292,1.77993655052158,0.0193034858603819,0.00347014224291596,0.0200218124453003,0.015754967133519,0.0222414269900641,2.00218124453003,1.5754967133519,2.22414269900641,0.008974914772727,0.00165098988276161,0.00845176061085529,0.00768902747505558,0.0107054831079894
55,1,1,"ENDO","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,1,"ENDO","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,1,"GC","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,1,"GC","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,1,"GC","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,1,"GC","medBMI","leg_tot",3.64924740041863,1.28897301409457,4.2018919361208,2.27738997543775,4.55135697005265,0.010943438281707,0.00239650778124725,0.0119512569907756,0.00839478946893022,0.0126354411917754,1.19512569907756,0.839478946893022,1.26354411917754,0.0219485106874219,0.00775256782327438,0.025272408238685,0.0136974320265568,0.0273742764297135
55,1,1,"GC","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,1,"GC","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,1,"HHD","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,1,"HHD","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,1,"HHD","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,1,"HHD","medBMI","leg_tot",40.3293887763339,8.97870433261131,45.2042548908239,30.7295239642488,45.7856173911026,0.0258118670728601,0.0051573342736581,0.0284132888513759,0.0202989845527958,0.029113541081186,2.84132888513759,2.02989845527958,2.9113541081186,0.242562348738816,0.0540026932624283,0.271882380864168,0.184823666674759,0.275379003496323
55,1,1,"HHD","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,1,"HHD","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,1,"HSTK","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,1,"HSTK","direct","leg_tot",74.5484239790826,49.0808330779408,65.2829113926426,32.4868304522689,124.48570320437,0.0519359918368728,0.033200312770422,0.0466303495854738,0.0229541098632928,0.0854276697241419,4.66303495854738,2.29541098632928,8.54276697241419,0.448373788043983,0.295198179557565,0.392646077720865,0.195393040576063,0.748723089286554
55,1,1,"HSTK","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,1,"HSTK","medBMI","leg_tot",23.6560716289593,4.74058069773171,20.9639192934605,20.8789864000818,28.7214863430109,0.0166362180766756,0.0036163735629935,0.0147312487377817,0.0143885894367579,0.020503070654653,1.47312487377817,1.43885894367579,2.0503070654653,0.142280170127975,0.0285123683576001,0.126088137134792,0.12557730563627,0.172746262663886
55,1,1,"HSTK","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,1,"HSTK","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,1,"IHD","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,1,"IHD","direct","leg_tot",204.318708892691,116.630391389118,223.726410267384,86.4281126750618,305.71275894183,0.0223896574797082,0.0127150341213514,0.0247364554226987,0.00946829245306589,0.0333162442548086,2.47364554226987,0.946829245306589,3.33162442548086,1.22888115649737,0.701477074858943,1.34560937311318,0.519824540951838,1.83871878791947
55,1,1,"IHD","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,1,"IHD","medBMI","leg_tot",160.992926433293,26.1414919150495,167.387539039002,134.004448878938,182.545983272796,0.0176626581100151,0.0029871061554963,0.0183122359681655,0.0145996139782549,0.0201735610623475,1.83122359681655,1.45996139782549,2.01735610623475,0.968296905826422,0.157228806853927,1.00675749994844,0.805973877803973,1.09792842884516
55,1,1,"IHD","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,1,"IHD","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,1,"ISTK","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,1,"ISTK","direct","leg_tot",49.533647295776,7.79924416407269,49.8979444002974,41.9756035225181,56.7820385301908,0.0716126796630596,0.00963583176097518,0.0728505536138008,0.0619893718854215,0.0801837945825676,7.28505536138008,6.19893718854215,8.01837945825676,0.297921644592693,0.0469087938157674,0.300112720728301,0.252463557943286,0.341517316526835
55,1,1,"ISTK","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,1,"ISTK","medBMI","leg_tot",13.9421497525487,5.18086796128373,16.337506557901,8.41406455437914,17.4341816661687,0.0201304349313161,0.00730636128534554,0.0230348001346145,0.0123793004458768,0.0254128589939518,2.30348001346145,1.23793004458768,2.54128589939518,0.0838554883438013,0.0311604896410458,0.0982624354958178,0.0506066499561699,0.104858421652219
55,1,1,"ISTK","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,1,"ISTK","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,1,"KC","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,1,"KC","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,1,"KC","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,1,"KC","medBMI","leg_tot",60.1570817666203,4.24786456868764,60.6176212413201,55.9437081493881,63.9789968303578,0.0147284378743387,0.000759734307866051,0.0144648261283657,0.0141520814346221,0.0155288642981325,1.44648261283657,1.41520814346221,1.55288642981325,0.361816617839425,0.0255489120507057,0.364586546669481,0.336475152676686,0.384803643496616
55,1,1,"KC","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,1,"KC","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,1,"LC","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,1,"LC","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,1,"LC","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,1,"LC","medBMI","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,1,"LC","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,1,"LC","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
