"age","female","race","outcome","riskfactor","means","sd.devs","medians","LB","UB","RE.PAF.means","RE.PAF.sd.devs","RE.PAF.medians","RE.PAF.LB","RE.PAF.UB","RE.PAF.medians.as.percent","RE.PAF.LB.as.percent","RE.PAF.UB.as.percent","mort.per.100k.means","mort.per.100k.sd.devs","mort.per.100k.medians","mort.per.100k.LB","mort.per.100k.UB"
35,0,1,"MMC","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,1,"MMC","leg_tot",0.861620353494383,0.291949202561953,0.828792667867125,0.599538516881971,1.15160572288996,0.00533047242877219,0.00104618783171793,0.00505104929220592,0.00448230131397652,0.00641615320964918,0.505104929220592,0.448230131397652,0.641615320964918,0.00805352921965971,0.00272883692214725,0.00774669022225127,0.00560386131135176,0.0107640102757648
35,0,1,"OC","dairy_tot",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
35,0,1,"OC","leg_tot",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
35,0,1,"OSTK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,1,"OSTK","leg_tot",10.9712647476435,2.06948745416875,10.3341100344159,9.34721537210404,13.1368956294265,0.141401369118067,0.0202634855891783,0.138305256859501,0.123636178545586,0.16179825511033,13.8305256859501,12.3636178545586,16.179825511033,0.102547950339645,0.0193434122282209,0.0965924920225197,0.0873680291051563,0.122790011143691
35,0,1,"OTH","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,1,"OTH","leg_tot",5.68482246421724,1.74335520830943,5.44632232575521,4.14166240391615,7.43070764221105,0.0227499406619194,0.00476799866482585,0.0234468586401218,0.0179605879278045,0.0269469131145622,2.34468586401218,1.79605879278045,2.69469131145622,0.053135796570351,0.0162950678375049,0.0509065458032272,0.038711944364627,0.0694545119281302
35,0,1,"PC","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,1,"PC","leg_tot",1.24057438405355,0.326222621451199,1.40255842202268,0.891937092230039,1.4515252436033,0.00460240032048743,0.000987282730890401,0.00515302924709842,0.00354712298307832,0.00518964307027718,0.515302924709842,0.354712298307832,0.518964307027718,0.0115955966112188,0.00304918912757363,0.013109654603944,0.00833689850203818,0.013567345426583
35,0,1,"PVD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,1,"PVD","leg_tot",0.184271554719263,0.131273122079543,0.239069034737727,0.0447072837609283,0.277257967661903,0.0240065920802531,0.00606543409632983,0.0205490802776945,0.0204649579515303,0.0304871112411507,2.05490802776945,2.04649579515303,3.04871112411507,0.00172237847477147,0.00122700435306099,0.00223456821669508,0.000417877101718909,0.00259151856718896
35,0,1,"RHD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,1,"RHD","leg_tot",0.663362516812214,0.254804154554486,0.601026210935844,0.453286760579422,0.926424133039922,0.028703886326448,0.00835598833911651,0.0239669037095539,0.023801437497878,0.0376327703793781,2.39669037095539,2.3801437497878,3.76327703793781,0.00620042155539563,0.00238164372008259,0.00561776672512731,0.00423685229394371,0.00865924742257561
35,0,1,"SCC","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,1,"SCC","leg_tot",1.23376299638875,0.844682727045162,1.01775272944574,0.543045501693151,2.10808921798592,0.0127868846993894,0.00805148966846328,0.0116396423305862,0.00568400657439284,0.0208649188378688,1.16396423305862,0.568400657439284,2.08649188378688,0.011531930857082,0.00789521393733465,0.00951289197352175,0.00507582347347493,0.0197042212917152
35,0,1,"SCNC","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,1,"SCNC","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,1,"TC","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,1,"TC","leg_tot",3.45003276894576,1.7855952301749,3.91531131966495,1.59972971156353,4.90484905821667,0.00330096471152657,0.00171665667107053,0.00372997049790401,0.00152646569226785,0.00471080881236448,0.372997049790401,0.152646569226785,0.471080881236448,0.0322473112442199,0.0166898835460162,0.0365962502964383,0.0149526063577591,0.0458454179362952
35,0,1,"UC","dairy_tot",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
35,0,1,"UC","leg_tot",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
35,0,2,"AA","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,2,"AA","leg_tot",2.65842626836485,0.999755947666372,2.23532947673756,1.95456172736622,3.72192308224668,0.0292904795103223,0.0101594970785918,0.0261295070792748,0.0213393396736024,0.0399284459134326,2.61295070792748,2.13393396736024,3.99284459134326,0.111988623829315,0.0421156283612841,0.0941652867652845,0.0823376900243413,0.156789394138714
35,0,2,"AFF","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,2,"AFF","leg_tot",0.228747303382171,0.184569778558125,0.144650747794258,0.103374864837732,0.425601814176335,0.0372342550201052,0.00820708503928574,0.0385991275582997,0.0289387401944413,0.0443696281883037,3.85991275582997,2.89387401944413,4.43696281883037,0.0096361881520952,0.00777516974880006,0.0060935442799864,0.00435476017878791,0.017928863416695
35,0,2,"APCA","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,2,"APCA","leg_tot",0.152238878930282,0.0949733832681767,0.175284380605124,0.054234484560686,0.230654596876263,0.00382885924253579,0.00228777947866229,0.00353560634571135,0.00179353411075209,0.00611344933662025,0.353560634571135,0.179353411075209,0.611344933662025,0.00641320120388612,0.00400084012830612,0.00738401391693125,0.00228467697687144,0.00971653462481244
35,0,2,"BC","dairy_tot",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
35,0,2,"BC","leg_tot",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
35,0,2,"CC","dairy_tot",42.7925879329273,8.30241865090634,44.1318232179345,34.4134542067963,50.0333716668021,0.0959867304939918,0.0182135374790177,0.103722561515218,0.0766091701396886,0.108788834480253,10.3722561515218,7.66091701396886,10.8788834480253,1.80267667745064,0.349746934957021,1.85909318158182,1.44969805019371,2.10770127619609
35,0,2,"CC","leg_tot",3.81434246452824,2.93036934705888,2.92192606327722,1.50833402940422,6.87890484071562,0.00847213389205756,0.00644613817509199,0.00632949667251728,0.00351812788250547,0.0152473815382189,0.632949667251728,0.351812788250547,1.52473815382189,0.160682644653137,0.123444473293811,0.123088792287134,0.0635399424983115,0.289780121319064
35,0,2,"CM","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,2,"CM","leg_tot",5.33466753697211,0.736188006442218,5.73690963126621,4.54758727532811,5.77984201846614,0.0236398571843322,0.00298130120866763,0.0247871952276372,0.0204819325815866,0.0258225444502685,2.47871952276372,2.04819325815866,2.58225444502685,0.224727720742803,0.0310125891781158,0.241672534718751,0.191571249038607,0.243481100567442
35,0,2,"DIAB","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,2,"DIAB","leg_tot",38.3561460052923,3.70331088721596,40.0659851928041,34.4047986756362,40.8541300255633,0.0995829331252282,0.0101568019319924,0.104210876631571,0.0887500969631038,0.106482017306961,10.4210876631571,8.87500969631038,10.6482017306961,1.61578752724671,0.156005338499204,1.68781605775648,1.44933342807322,1.7210173754869
35,0,2,"ECA","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,2,"ECA","leg_tot",0.217613686445553,0.123848528606028,0.201400514080554,0.107606764167109,0.341401805234245,0.0230979450282169,0.0077840887648257,0.0260878019608231,0.0148534790145322,0.0288010326491862,2.60878019608231,1.48534790145322,2.88010326491862,0.00916717441497865,0.00521723188147909,0.00848417978666403,0.00453303278605216,0.0143818614779726
35,0,2,"ENDO","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,2,"ENDO","leg_tot",0.378369874580982,0.203122452962744,0.318093888841559,0.217501817521561,0.590472519518913,0.0273856867714398,0.00655881723181397,0.0246162445798661,0.0227633620112129,0.0343620373945043,2.46162445798661,2.27633620112129,3.43620373945043,0.0159391750138165,0.00855671802781422,0.0133999943063278,0.00916246183483445,0.0248741917941641
35,0,2,"GC","dairy_tot",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
35,0,2,"GC","leg_tot",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
35,0,2,"HHD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,2,"HHD","leg_tot",18.8678268135224,16.6866190319,24.9183755252575,1.24592082834583,31.3467663937243,0.044314227059488,0.0396590617116526,0.0564699152525519,0.00282350039414713,0.0754726187607245,5.64699152525519,0.282350039414713,7.54726187607245,0.794824360803461,0.702938999657096,1.04970922697514,0.0524855477946172,1.32051103756638
35,0,2,"HSTK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,2,"HSTK","leg_tot",13.9322750272696,4.66506543400878,11.4999897101421,11.0116874332037,18.9203051408938,0.0861882631214887,0.0273674666103483,0.072224956346171,0.0687992924937705,0.115446044508227,7.2224956346171,6.87992924937705,11.5446044508227,0.586909753970769,0.196520123294481,0.484447523339527,0.463877345916216,0.797035058061879
35,0,2,"IHD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,2,"IHD","leg_tot",45.260718785035,3.85015157073842,47.1142933389606,41.1483753425781,47.7975238566553,0.0615248736139987,0.00289162978548714,0.0630574269004244,0.0584329473956418,0.0633141295388938,6.30574269004244,5.84329473956418,6.33141295388938,1.90664893383684,0.162191135813022,1.98473244735359,1.73341272701981,2.01351415416462
35,0,2,"ISTK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,2,"ISTK","leg_tot",8.44081262280842,4.24549545971568,7.91693720174052,4.65333451172128,12.6735848418033,0.141516998033374,0.083288831594541,0.121530432372927,0.0726143717834477,0.22740820509468,12.1530432372927,7.26143717834477,22.740820509468,0.355576906863339,0.178845356617546,0.33350817839735,0.196025947526336,0.533886285396434
35,0,2,"KC","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,2,"KC","leg_tot",4.29593041256058,2.14212973093448,4.97100212081087,2.05125761018768,5.96679226292073,0.0191718428431256,0.0106721938077537,0.0248690897508153,0.00776049300097262,0.0257405328137424,2.48690897508153,0.776049300097262,2.57405328137424,0.180969974866022,0.0902391627279424,0.209407984410501,0.0864110920125771,0.251356549606659
35,0,2,"LC","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,2,"LC","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,2,"LVC","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,2,"LVC","leg_tot",0.574407406945221,0.13799638455938,0.540083327329556,0.460976180168116,0.71701410139564,0.0223076723826577,0.00564306994327513,0.023507193786944,0.01652857768591,0.027067173885762,2.3507193786944,1.652857768591,2.7067173885762,0.0241974343191872,0.00581322317798616,0.0227515012549121,0.0194190407495765,0.0302048709934317
35,0,2,"MLPC","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,2,"MLPC","leg_tot",7.26202645106391,2.34685843138442,6.30480828115876,5.58304901630173,9.75463933024548,0.0521899178978585,0.00973179122202478,0.0492947031140318,0.0444872992903995,0.0623534690715702,4.92947031140318,4.44872992903995,6.23534690715702,0.305919467522774,0.0988635453916958,0.265595781728761,0.2351910164098,0.410923051560659
35,0,2,"MMC","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,2,"MMC","leg_tot",0.589005062983382,0.135441069559858,0.61858060818503,0.450088139629614,0.702782772915749,0.00558261125135697,0.00166482901814361,0.00635494196760622,0.00380603825620882,0.00670270313769326,0.635494196760622,0.380603825620882,0.670270313769326,0.0248123738532646,0.00570557821011466,0.026058270587565,0.0189603721415302,0.0296053633408436
35,0,2,"OC","dairy_tot",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
35,0,2,"OC","leg_tot",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
35,0,2,"OSTK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,2,"OSTK","leg_tot",8.94069280530454,1.3291435494495,8.19777752264875,8.15153636917319,10.3613272316933,0.169462313435707,0.0187823941868515,0.160474112680453,0.157043480022193,0.189521117491188,16.0474112680453,15.7043480022193,18.9521117491188,0.376634814085916,0.0559913805945104,0.345338832280273,0.343390881643601,0.436480331063027
35,0,2,"OTH","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,2,"OTH","leg_tot",3.89192117921358,0.678051736071234,3.57622182367887,3.43663038992463,4.61555642070703,0.0288968431233219,0.00211721927601743,0.0284784775928302,0.0270929600471209,0.0310563369004409,2.84784775928302,2.70929600471209,3.10563369004409,0.163950718550632,0.0285635459261395,0.150651596137175,0.144771180061497,0.194434511091206
35,0,2,"PC","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,2,"PC","leg_tot",0.260841873117495,0.133983434250752,0.296214685673116,0.12189574396053,0.369721111602183,0.00494462757193305,0.00211963057480565,0.00572799497023671,0.00270397308939732,0.00651941976591066,0.572799497023671,0.270397308939732,0.651941976591066,0.0109882010853949,0.00564417399730866,0.0124783129783656,0.00513496905264432,0.0155748380091204
35,0,2,"PVD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,2,"PVD","leg_tot",0.0717367050977345,0.0461748797767618,0.0896374848883331,0.0228088851361543,0.105448862237306,0.0349382034639896,0.00631896702910607,0.0356161473956815,0.0286730265071838,0.0406271280788574,3.56161473956815,2.86730265071838,4.06271280788574,0.00302197393154938,0.00194515879684872,0.00377606055718816,0.00096084502620039,0.0044421292051054
35,0,2,"RHD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,2,"RHD","leg_tot",0.154412772058747,0.0497983644913035,0.177189161190927,0.101293760048138,0.188171853307002,0.0376150470715691,0.00513771036866472,0.0351404919883276,0.0342307821965708,0.0431026837673226,3.51404919883276,3.42307821965708,4.31026837673226,0.00650477842861709,0.00209780138523906,0.00746425453110185,0.00426709174720319,0.00792691042291895
35,0,2,"SCC","dairy_tot",0,0,0,0,0,0,NA,NA,0,0,NA,0,0,0,0,0,0,0
35,0,2,"SCC","leg_tot",0.121627213736458,0.110860758893964,0.147868815722482,0.00739344078612411,0.213555624998671,0.00969405548297053,NA,NA,0.00863329486866206,0.010754816097279,NA,0.863329486866206,1.0754816097279,0.00512365697278404,0.00467011027273847,0.00622910831761259,0.00031145541588063,0.00899622488658318
35,0,2,"SCNC","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,2,"SCNC","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,2,"TC","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,2,"TC","leg_tot",0.222236831696185,0.0845687766532258,0.213901655316865,0.145732146301862,0.305826417012931,0.00338906899943156,0.000695724606393103,0.00374123584778764,0.00264535053897797,0.00383344563878248,0.374123584778764,0.264535053897797,0.383344563878248,0.00936192861243091,0.00356253661386995,0.00901080172837825,0.00613909917542162,0.012883215900885
35,0,2,"UC","dairy_tot",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
35,0,2,"UC","leg_tot",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
35,0,3,"AA","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,3,"AA","leg_tot",0.617984077716507,0.211092646227808,0.730600616662324,0.392270880277404,0.747973217051665,0.0211511638336653,0.00840595990356861,0.0235512044244442,0.0123934554389318,0.0278688377262368,2.35512044244442,1.23934554389318,2.78688377262368,0.0138032749832091,0.00471495941057621,0.0163186748305163,0.00876175135188256,0.0167067087443245
35,0,3,"AFF","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,3,"AFF","leg_tot",0.159920210651599,0.0859480797290573,0.191419883044056,0.0691040593698378,0.223961640399773,0.023010811350301,0.00893452235403061,0.0278529447866246,0.0134580730691206,0.0284477362106063,2.78529447866246,1.34580730691206,2.84477362106063,0.00357197332842834,0.00191973389211362,0.00427554912526875,0.00154350632699545,0.00500240090254687
35,0,3,"APCA","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,3,"APCA","leg_tot",0.0757883064778383,0.0181792856722636,0.0747595273913122,0.0589759693177167,0.093475105861507,0.00516389496301247,0.00199927044095379,0.00466119366846494,0.00352381308564204,0.0072312729407483,0.466119366846494,0.352381308564204,0.72312729407483,0.00169280548245003,0.000406052013604922,0.00166982670170091,0.00131728559237603,0.00208785733616078
35,0,3,"BC","dairy_tot",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
35,0,3,"BC","leg_tot",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
35,0,3,"CC","dairy_tot",49.3607571168841,7.11441094578625,47.1158243203831,43.8134203887347,56.8162867220593,0.0792027159175425,0.00613656812750802,0.0764682419988418,0.0749867044913461,0.0857430301746345,7.64682419988419,7.49867044913461,8.57430301746345,1.10252048302174,0.158907282839882,1.0523777272028,0.978615325843516,1.26904698264605
35,0,3,"CC","leg_tot",1.53913857112845,1.70229282328313,1.24425630863467,0.0655866657368091,3.26334039963982,0.0024033803548951,0.00254198876135554,0.00213580412744616,0.000112265912365311,0.00492193459075648,0.213580412744616,0.0112265912365311,0.492193459075648,0.0343781558467523,0.0380223646352575,0.0277916739232815,0.00146494192171128,0.0728898794067436
35,0,3,"CM","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,3,"CM","leg_tot",1.62011095481471,0.755227386614201,1.78126932834058,0.846510374947327,2.25672691718511,0.0159914338809576,0.00537576571667387,0.0159638349162505,0.0108962364881329,0.0211100903937833,1.59638349162505,1.08962364881329,2.11100903937833,0.0361867527319622,0.0168687376716983,0.0397863816315351,0.0189076319323838,0.0504061889669035
35,0,3,"DIAB","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,3,"DIAB","leg_tot",12.1057601736857,2.65773683549024,11.987973522979,9.63282985828234,14.6788091421898,0.0622318877900145,0.0165072714588372,0.0613039352944923,0.0469629543911048,0.078289580810118,6.13039352944923,4.69629543911048,7.8289580810118,0.270393918845948,0.0593631352264464,0.267763039527724,0.215158616855715,0.327865468256671
35,0,3,"ECA","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,3,"ECA","leg_tot",0.695599296540836,0.674216143729464,0.348762856864596,0.269574701506725,1.41643486529975,0.0186550122774117,0.0100897391048179,0.0130315146567269,0.0126502534109207,0.0294397441214848,1.30315146567269,1.26502534109207,2.94397441214848,0.0155368863284606,0.0150592728285239,0.00778995736430609,0.00602121295286965,0.031637449323583
35,0,3,"ENDO","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,3,"ENDO","leg_tot",0.258663943484693,0.100640923426002,0.265895414088407,0.160166982318538,0.35101415463769,0.0156215157931469,0.00481136960903823,0.0175602729412169,0.0105140875466451,0.0190810004637892,1.75602729412169,1.05140875466451,1.90810004637892,0.00577751056848159,0.00224791283579067,0.00593903249254943,0.00357748521344229,0.00784024228806323
35,0,3,"GC","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,3,"GC","leg_tot",0.0531309261453037,0.0491052624642354,0.0493150913060516,0.00820841102928246,0.101296900874689,0.00887573316849447,0.00187156967723472,0.00893938495179186,0.00707146133988078,0.0106259009813054,0.893938495179186,0.707146133988078,1.06259009813054,0.00118673087242974,0.00109681376164425,0.00110150049275503,0.000183342837943421,0.00226256472963957
35,0,3,"HHD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,3,"HHD","leg_tot",5.20623736327211,3.60029037550189,3.21380544166349,3.051148391058,9.05489346885356,0.032113905284522,0.0228867982520766,0.0198595500219879,0.018058343538041,0.0565856690041568,1.98595500219879,1.8058343538041,5.65856690041568,0.116286371355459,0.0804159845931355,0.0717834679782235,0.0681503646695404,0.202249845912027
35,0,3,"HSTK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,3,"HSTK","leg_tot",16.3935996124524,4.80133093316432,18.9425330119819,11.2596937884524,19.3609120468523,0.118264653135756,0.0363092800720543,0.134034384767397,0.0796016806962665,0.14352335368835,13.4034384767397,7.96016806962665,14.352335368835,0.366166979983449,0.107242392717855,0.423099884723645,0.251496203855333,0.4324447870824
35,0,3,"IHD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,3,"IHD","leg_tot",15.2983025475752,1.47088879155409,15.8043369782626,13.7493551292917,16.4171206997743,0.0399086080579462,0.00166337437457718,0.0391501592880485,0.0387791632400079,0.0416827343302975,3.91501592880485,3.87791632400079,4.16827343302975,0.341702455540252,0.0328537306892476,0.353005226355255,0.307105209559254,0.366692346328499
35,0,3,"ISTK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,3,"ISTK","leg_tot",4.65630890976922,1.43177657354547,5.14278924677551,3.14958578495216,5.74952374813094,0.125323804123806,0.0173074852913445,0.130626797212929,0.107217331497217,0.13892273262464,13.0626797212929,10.7217331497217,13.892273262464,0.104003184881076,0.0319801212875766,0.114869196009444,0.0703490595316675,0.128421200771371
35,0,3,"KC","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,3,"KC","leg_tot",6.54865510774505,1.55579645474529,7.26234248607852,4.88896872146287,7.60170722244378,0.01419652583298,0.00300715972991216,0.0148690165513168,0.0111080036458814,0.0167134309094922,1.48690165513168,1.11080036458814,1.67134309094922,0.14627057634949,0.0347502258668265,0.162211477564265,0.109199867893065,0.169791518773357
35,0,3,"LC","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,3,"LC","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,3,"LVC","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,3,"LVC","leg_tot",0.562776666233828,0.288052082322611,0.62373063191332,0.267856017365641,0.805886444274446,0.0101912793684425,0.00515948938631691,0.01122585035147,0.0049245416372435,0.0145786317640682,1.122585035147,0.49245416372435,1.45786317640682,0.012570163792671,0.00643392321122058,0.0139316298561657,0.00598282447222087,0.0180002569591506
35,0,3,"MLPC","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,3,"MLPC","leg_tot",3.48748454350566,0.585302509932528,3.14987397809413,3.14927747757171,4.11266059003941,0.027316061431136,0.00392367210563319,0.0276356605001794,0.0234620290223804,0.0308984346312047,2.76356605001794,2.34620290223804,3.08984346312047,0.0778963567015769,0.0130733004041365,0.0703554966055829,0.0703421731866867,0.091860271298062
35,0,3,"MMC","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,3,"MMC","leg_tot",0.1146133428734,0.0509620721032391,0.0968007593180039,0.0760409997972952,0.168326381971591,0.00332772760174837,0.00166831645025374,0.00420740893768715,0.00154385680860669,0.00436386925934207,0.420740893768715,0.154385680860669,0.436386925934207,0.00256000040368695,0.00113828740953069,0.00216213903825334,0.00169844963332811,0.00375973333466436
35,0,3,"OC","dairy_tot",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
35,0,3,"OC","leg_tot",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
35,0,3,"OSTK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,3,"OSTK","leg_tot",3.22223185767862,0.656852044582179,3.35927025276399,2.55025085930302,3.77773022023165,0.118637241292074,0.0274381541381816,0.106397057916509,0.0997968905540631,0.147881747899315,10.6397057916509,9.97968905540631,14.7881747899315,0.0719716801694009,0.0146714287982193,0.0750325659087399,0.0569623314846524,0.0843792759757111
35,0,3,"OTH","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,3,"OTH","leg_tot",1.15752205118751,0.22055734735329,1.11832914008483,0.967145548517327,1.38121252829498,0.0161193746121913,0.00192045476125246,0.016002559934215,0.0143471218973039,0.0179909198033587,1.6002559934215,1.43471218973039,1.79909198033587,0.0258543799877624,0.0049263627087836,0.0249789682274112,0.0216021357771863,0.0308507241946369
35,0,3,"PC","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,3,"PC","leg_tot",0.305216984080621,0.171784318250806,0.211721085702194,0.2010230701756,0.488882411607306,0.00366829581280723,0.00197262747580335,0.00258719100354794,0.00247829929835049,0.00577723141513438,0.258719100354794,0.247829929835049,0.577723141513438,0.00681731797423951,0.00383696970216559,0.00472899621700545,0.00449004564301354,0.0109196637991144
35,0,3,"PVD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,3,"PVD","leg_tot",0.09560407968188,0.0232982344310955,0.082348859621907,0.0819773183193715,0.120497778095365,0.0272947943600332,0.00730583598669487,0.0238920877353998,0.0223900379889336,0.0350918513620712,2.38920877353998,2.23900379889336,3.50918513620712,0.00213541003554949,0.000520388709146012,0.00183934181300429,0.00183104307691797,0.00269143498334441
35,0,3,"RHD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,3,"RHD","leg_tot",0.212755208232115,0.12029823034299,0.270426280065685,0.0842766284464455,0.292213376959251,0.0242279930487117,0.0158660916182136,0.0326490636719721,0.00726289953288044,0.0340351765347718,3.26490636719721,0.726289953288044,3.40351765347718,0.004752094348756,0.00268697789035829,0.00604023378761763,0.00188240040326359,0.00652686977121602
35,0,3,"SCC","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,3,"SCC","leg_tot",0.415224933888245,0.239164038435727,0.393154789506032,0.198125624269185,0.651083866232185,0.00780729696686694,0.00486244353322966,0.00784878384993317,0.00317046978870003,0.0124088602944276,0.784878384993317,0.317046978870003,1.24088602944276,0.00927445244790514,0.00534196123761224,0.00878149432355916,0.00442532837271914,0.0145425909287852
35,0,3,"SCNC","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,3,"SCNC","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,3,"TC","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
