age_gp,sex_gp,race_gp,Foodgroup,outcome,outcome_unit,X1,X2,X3
65-74,Female,HIS,oil,FL,mrh-eq,-2.0506742090689e-05,-0.000284788032652742,-0.000146772964560018
65-74,Female,HIS,sat_fat,CED,MJ,-0.211849296275955,-0.201626790570308,-0.18460619017175
65-74,Female,HIS,sat_fat,Food_price,USD,-0.00968906144114846,-0.00922152868269413,-0.00844308076747402
65-74,Female,HIS,sat_fat,FL,mrh-eq,-0.00568852902948655,-0.00541403663568167,-0.00495700335226511
65-74,Female,NHB,added_sugar,CED,MJ,-0.111938975365665,-0.124560258653272,-0.12066846592421
65-74,Female,NHB,added_sugar,Food_price,USD,-0.33785886122763,-0.375952942264663,-0.364206571929582
65-74,Female,NHB,added_sugar,FL,mrh-eq,-0.00557491396338794,-0.00620349367126988,-0.00600967012092041
65-74,Female,NHB,oil,CED,MJ,-0.0165464204617852,-0.0139149880882737,-0.0106673963128743
65-74,Female,NHB,oil,Food_price,USD,0,0,0
65-74,Female,NHB,oil,FL,mrh-eq,-0.000809417374803897,-0.000680693032964471,-0.000521827421193664
65-74,Female,NHB,sat_fat,CED,MJ,-0.21523895197522,-0.230386628962562,-0.229131485860954
65-74,Female,NHB,sat_fat,Food_price,USD,-0.00790498080245751,-0.00846130248442029,-0.00841520542795589
65-74,Female,NHB,sat_fat,FL,mrh-eq,-0.00557190082021355,-0.00596402944310247,-0.00593153749490652
65-74,Female,NHW,added_sugar,CED,MJ,-0.0785854429884258,-0.0827298319416212,-0.0788440870380404
65-74,Female,NHW,added_sugar,Food_price,USD,-0.235383455058701,-0.247796957532104,-0.236158159987674
65-74,Female,NHW,added_sugar,FL,mrh-eq,-0.0038185348921972,-0.00401991434903813,-0.00383110263108821
65-74,Female,NHW,oil,CED,MJ,-0.0154076871950643,-0.00735795478576971,-0.0135560443889638
65-74,Female,NHW,oil,Food_price,USD,-0.00500264239297862,-0.00238901634430266,-0.00440144205179959
65-74,Female,NHW,oil,FL,mrh-eq,-0.000733835117970228,-0.000350443616220649,-0.000645645339721824
65-74,Female,NHW,sat_fat,CED,MJ,-0.287806467988574,-0.277829672150473,-0.299821306678469
65-74,Female,NHW,sat_fat,Food_price,USD,-0.0123806836273243,-0.0119515078907636,-0.0128975306519673
65-74,Female,NHW,sat_fat,FL,mrh-eq,-0.00780343888928511,-0.00753293309705051,-0.00812920314377343
65-74,Female,OTH,added_sugar,CED,MJ,-0.0445727122979746,-0.0297234686138847,-0.0179594456093143
65-74,Female,OTH,added_sugar,Food_price,USD,-0.129924187710698,-0.0866403975999208,-0.0523496610869394
65-74,Female,OTH,added_sugar,FL,mrh-eq,-0.0023661203097577,-0.00157785557884827,-0.000953368256436984
65-74,Female,OTH,oil,CED,MJ,-0.0127999098472618,-0.0131308009046902,-0.0173639525780243
65-74,Female,OTH,oil,Food_price,USD,0,0,0
