"age","race","pathway","disease_type2","V1","V2","V3"
65,4,"medBMI","HSTK",0.909500477379454,1.51690072165148,0.633865882339392
65,4,"direct","IHD",4.97420804899141,3.87130676018727,5.61039308472314
65,4,"medSBP","IHD",0,0,0
65,4,"medBMI","IHD",5.74088405639882,2.70552353633118,6.54348857768635
65,4,"direct","ISTK",1.44154029183574,2.31085341372065,2.12972312708544
65,4,"medSBP","ISTK",0,0,0
65,4,"medBMI","ISTK",0.407884527546439,0.465364646753704,0.277680687610541
65,4,"direct","OSTK",6.85908068243228,3.36350827059617,4.74012798021112
65,4,"medSBP","OSTK",0,0,0
65,4,"medBMI","OSTK",1.22767894408074,1.11146934011786,0.804326251944914
65,4,"direct","Other_CVD",0,0,0
65,4,"medSBP","Other_CVD",0,0,0
65,4,"medBMI","Other_CVD",9.32596262946169,7.20909811025153,9.33478278899894
75,1,"direct","Cancer",19992.2850778095,16314.9025630241,15749.5070271655
75,1,"medBMI","Cancer",10210.1303041634,9991.22006154381,8196.33331015764
75,1,"medSBP","Cancer",0,0,0
75,1,"direct","DIAB",0,0,0
75,1,"medBMI","DIAB",252.165958894741,209.696400840643,237.798072711576
75,1,"medSBP","DIAB",0,0,0
75,1,"direct","HHD",0,0,0
75,1,"medBMI","HHD",259.052642617764,246.709236078604,139.948091832668
75,1,"medSBP","HHD",0,0,0
75,1,"direct","HSTK",274.294765155219,251.086445495378,265.799248618846
75,1,"medBMI","HSTK",65.0713144094709,76.7419326193876,68.4294057281234
75,1,"medSBP","HSTK",0,0,0
75,1,"direct","IHD",869.840112779603,406.721265582472,518.40111507457
75,1,"medBMI","IHD",757.12123653806,795.775762410744,798.746408651657
75,1,"medSBP","IHD",0,0,0
75,1,"direct","ISTK",307.612173104508,421.049923104919,348.929198837898
75,1,"medBMI","ISTK",141.08301647678,81.8000216385895,84.8591041425092
75,1,"medSBP","ISTK",0,0,0
75,1,"direct","OSTK",667.15853429665,781.782121127673,520.494843063697
75,1,"medBMI","OSTK",167.453750641601,173.542011202089,163.398827916719
75,1,"medSBP","OSTK",0,0,0
75,1,"direct","Other_CVD",0,0,0
75,1,"medBMI","Other_CVD",1750.87252161915,1900.31653624341,1700.52491846056
75,1,"medSBP","Other_CVD",0,0,0
75,2,"medSBP","Cancer",0,0,0
75,2,"medBMI","Cancer",152.66399107715,514.285386288916,1041.92127005585
75,2,"direct","Cancer",3260.97830575388,2555.66698668262,2852.68583163486
75,2,"medSBP","DIAB",0,0,0
75,2,"medBMI","DIAB",4.48903285162094,15.7884136205073,55.967335804355
75,2,"direct","DIAB",0,0,0
75,2,"medSBP","HHD",0,0,0
75,2,"medBMI","HHD",4.63367590778475,14.913067027451,35.0139955840852
75,2,"direct","HHD",0,0,0
75,2,"medSBP","HSTK",0,0,0
75,2,"medBMI","HSTK",0.78912033818002,1.57075392365829,7.34794451345816
75,2,"direct","HSTK",4.40997791001741,10.3311193401854,26.1031930585649
75,2,"medSBP","IHD",0,0,0
75,2,"medBMI","IHD",12.6722967564468,42.1309660724833,83.7390105007713
75,2,"direct","IHD",16.5220855745324,24.3888484777762,108.758211205837
75,2,"medSBP","ISTK",0,0,0
75,2,"medBMI","ISTK",1.76350412540502,4.1847941172998,12.1069035564735
75,2,"direct","ISTK",7.05433507373644,21.3125220403651,65.6412084441283
75,2,"medSBP","OSTK",0,0,0
75,2,"medBMI","OSTK",3.66504779879335,7.93804272193283,14.9356763496524
75,2,"direct","OSTK",10.4454668474609,31.2789323417791,87.2853368122257
75,2,"medSBP","Other_CVD",0,0,0
75,2,"medBMI","Other_CVD",20.5027825015946,52.591910534252,146.750535544877
75,2,"direct","Other_CVD",0,0,0
75,3,"medBMI","Cancer",137.279792760399,292.716317009803,118.26096069422
75,3,"medSBP","Cancer",0,0,0
75,3,"direct","Cancer",978.501129518113,1152.91631937481,1101.54402913455
75,3,"medBMI","DIAB",6.550543327131,21.3480515304363,5.57905802314647
75,3,"medSBP","DIAB",0,0,0
75,3,"direct","DIAB",0,0,0
75,3,"medBMI","HHD",4.51630089017654,15.2242723279092,3.81054292608486
75,3,"medSBP","HHD",0,0,0
75,3,"direct","HHD",0,0,0
75,3,"medBMI","HSTK",0.560651645626714,2.75787513664556,0.923606321555924
75,3,"medSBP","HSTK",0,0,0
75,3,"direct","HSTK",5.89777329938704,12.264063854845,4.1168620518002
75,3,"medBMI","IHD",14.4206327209081,38.4997216814107,5.29795741840502
75,3,"medSBP","IHD",0,0,0
75,3,"direct","IHD",10.970844784471,17.3046641497339,10.5984581699874
75,3,"medBMI","ISTK",2.59986500062701,6.85742059405023,3.27849539523916
75,3,"medSBP","ISTK",0,0,0
75,3,"direct","ISTK",9.01724933162001,38.6142476597405,7.38598490148634
75,3,"medBMI","OSTK",3.09609651693293,3.67751899249615,3.02571770089195
75,3,"medSBP","OSTK",0,0,0
75,3,"direct","OSTK",9.6434405223455,22.7799983923361,7.70300303575161
75,3,"medBMI","Other_CVD",21.9545369536383,62.9100832878454,18.1860190458528
75,3,"medSBP","Other_CVD",0,0,0
75,3,"direct","Other_CVD",0,0,0
75,4,"direct","Cancer",1271.66504245381,1362.88186548553,1180.29694010325
75,4,"medBMI","Cancer",178.307655474397,400.685717411605,371.269968348117
75,4,"medSBP","Cancer",0,0,0
75,4,"direct","DIAB",0,0,0
75,4,"medBMI","DIAB",5.77107240009093,13.3383610694353,10.1636640946032
75,4,"medSBP","DIAB",0,0,0
75,4,"direct","HHD",0,0,0
75,4,"medBMI","HHD",2.57282902243463,3.58798122679871,3.60838742463162
75,4,"medSBP","HHD",0,0,0
75,4,"direct","HSTK",3.61972898051792,9.96067945510639,11.7545313763575
75,4,"medBMI","HSTK",1.72137132506571,2.51059119534313,2.75226618190445
75,4,"medSBP","HSTK",0,0,0
75,4,"direct","IHD",11.3971017111749,27.0571351687677,25.6914195185669
75,4,"medBMI","IHD",10.2633495225677,21.4409817162319,19.6269801458426
75,4,"medSBP","IHD",0,0,0
75,4,"direct","ISTK",6.11708118738293,12.2786511373017,16.5633383719645
75,4,"medBMI","ISTK",0.887095098779688,2.54021102308691,2.76641010542646
75,4,"medSBP","ISTK",0,0,0
75,4,"direct","OSTK",7.76786780755232,19.1486309165831,25.4910133120234
75,4,"medBMI","OSTK",1.65248385670649,6.58854588807695,5.62563383878682
75,4,"medSBP","OSTK",0,0,0
75,4,"direct","Other_CVD",0,0,0
75,4,"medBMI","Other_CVD",17.2421611938061,38.3078004564859,39.1702163431403
75,4,"medSBP","Other_CVD",0,0,0
