"","age","female","race","outcome","pathway","V1","V2","V3"
"2020",55,0,1,"ISTK","medBMI",0.010020956919443,0.0060427572755376,0.00679449589553993
"2021",65,0,1,"ISTK","medBMI",0.00707268284264051,0.00527389446849047,0.00723053526406681
"2022",75,0,1,"ISTK","medBMI",0.0043493968922419,0.00296504066451075,0.00473625123773114
"2023",25,1,1,"ISTK","medBMI",0.012997273726682,0.010021916646053,0.0114166504919776
"2024",35,1,1,"ISTK","medBMI",0.0117010768249926,0.0173838715286637,0.0151657005876918
"2025",45,1,1,"ISTK","medBMI",0.0132509793507644,0.0111697507078146,0.0135341721511721
"2026",55,1,1,"ISTK","medBMI",0.00809499143909831,0.00339521539133347,0.00813423129579061
"2027",65,1,1,"ISTK","medBMI",0.00724196188209036,0.00405478888071897,0.0055859498532016
"2028",75,1,1,"ISTK","medBMI",0.00610328598150911,0.0033549166690342,0.00248479575086891
"2029",25,0,2,"ISTK","medBMI",0.022960188948365,0.0122501409849844,0.0133308374765926
"2030",35,0,2,"ISTK","medBMI",0.0146846296139583,0.0113123901741804,0.00835407151145862
"2031",45,0,2,"ISTK","medBMI",0.0122656300457616,0.00978564341810828,0.00354638513069705
"2032",55,0,2,"ISTK","medBMI",0.00809964466250768,0.00301444762736558,0.00375189351399152
"2033",65,0,2,"ISTK","medBMI",0.00570742581608519,0.00570603494305022,0.00565030747028328
"2034",75,0,2,"ISTK","medBMI",0.00158798333968235,0.00154434325789243,0.00182410908545028
"2035",25,1,2,"ISTK","medBMI",0.00897659367018722,0.0141537782530313,0.00982415720144059
"2036",35,1,2,"ISTK","medBMI",0.0122310359945338,0.00544989179502853,0.0193286193225743
"2037",45,1,2,"ISTK","medBMI",0.00750173456886161,0.0113529913412448,0.013685777699434
"2038",55,1,2,"ISTK","medBMI",0.00859205073413805,0.0105086642439054,0.00633238142693282
"2039",65,1,2,"ISTK","medBMI",0.00278427063339337,0.00652973071715279,0.00519737928852493
"2040",75,1,2,"ISTK","medBMI",0,0.00104293100529662,0.00443334373086024
"2041",25,0,3,"ISTK","medBMI",0.00605099406765497,0.00456828781426544,0.00437442054621096
"2042",35,0,3,"ISTK","medBMI",0.00456622973813381,0.000175351796251833,0.000973503590551039
"2043",45,0,3,"ISTK","medBMI",0.00299578949349966,0,0.000485710923061933
"2044",55,0,3,"ISTK","medBMI",0.00279308022113656,0.00195951060521538,0.00382670844343924
"2045",65,0,3,"ISTK","medBMI",0.00142858697493542,0,0.00139145659558859
"2046",75,0,3,"ISTK","medBMI",0,0,0
"2047",25,1,3,"ISTK","medBMI",0.00580211291266597,0.0081998000157304,0.0141764795118856
"2048",35,1,3,"ISTK","medBMI",0.00137144443630677,0.0028351289962556,0.00232880842352845
"2049",45,1,3,"ISTK","medBMI",0.00415222672354043,0.00514122444960297,0.00558091012443618
"2050",55,1,3,"ISTK","medBMI",0.00482606122316054,0.00383600126674766,0.00663475593720142
"2051",65,1,3,"ISTK","medBMI",0.00104378037823816,0.0023261828711153,0.000810326128172445
"2052",75,1,3,"ISTK","medBMI",0.00147015644790516,0.00374260154227435,0.00191281531288678
"2053",25,0,4,"ISTK","medBMI",0.0061874963946893,0.00762023437272097,0.015633805040363
"2054",35,0,4,"ISTK","medBMI",0.000301663809388675,0.00473882705082973,0
"2055",45,0,4,"ISTK","medBMI",0.0061096292201539,0.00956119511274878,0.0122753106367048
"2056",55,0,4,"ISTK","medBMI",0.00160805189333846,0.00128890027415818,0.00238314937212492
"2057",65,0,4,"ISTK","medBMI",0.000621528166559804,0.000450670947363063,0
"2058",75,0,4,"ISTK","medBMI",0.000864742820803843,0.00320050551140183,0.000411231720392591
"2059",25,1,4,"ISTK","medBMI",0.00951061847256218,0.0150689588632787,0.0127188180719509
"2060",35,1,4,"ISTK","medBMI",0.0107859508276198,0.012450356745905,0.00932444723220427
"2061",45,1,4,"ISTK","medBMI",0.005712260250475,0.0103051297079743,0.0071674883257995
"2062",55,1,4,"ISTK","medBMI",0.00279145243869328,0.00351277134293115,0.0049036296522551
"2063",65,1,4,"ISTK","medBMI",0.00401004284177742,0.00531534679236545,0.00277402357572387
"2064",75,1,4,"ISTK","medBMI",0.000742094701598917,0.00227640613629609,0.00409370015475108
"2065",25,0,1,"KC","medBMI",0.00348662843309722,0.00384562903193963,0.00418649859135156
"2066",35,0,1,"KC","medBMI",0.00286279981426418,0.00485978262715503,0.00511124099373483
"2067",45,0,1,"KC","medBMI",0.00543711889811249,0.00863941062708029,0.004273528489812
"2068",55,0,1,"KC","medBMI",0.00409609049453319,0.00371829791869771,0.00504211042348524
"2069",65,0,1,"KC","medBMI",0.00633448672239156,0.00666946600723251,0.00639883997822632
"2070",75,0,1,"KC","medBMI",0.00562433611726154,0.00607109302472997,0.00675911870398915
"2071",25,1,1,"KC","medBMI",0.00600507536867956,0.00650493397086205,0.00357186416939592
"2072",35,1,1,"KC","medBMI",0.00413823094166965,0.00695814528280803,0.00508675405554904
"2073",45,1,1,"KC","medBMI",0.00605911336743781,0.00753272774600822,0.00514560785735008
"2074",55,1,1,"KC","medBMI",0.00546351012549728,0.00415936656134075,0.00448478603235181
"2075",65,1,1,"KC","medBMI",0.00534004394690446,0.00492618523861355,0.00413639834829882
"2076",75,1,1,"KC","medBMI",0.00539302481489756,0.00313846830663511,0.00286436428926296
"2077",25,0,2,"KC","medBMI",0.00784080657411912,0.0057413318148174,0.00478136646449523
"2078",35,0,2,"KC","medBMI",0.00302998316592806,0.010425809711273,0.00932781624190249
"2079",45,0,2,"KC","medBMI",0.00905497049394977,0.00756106220155162,0.00316356529109596
"2080",55,0,2,"KC","medBMI",0.004112275691736,0.00380416128692884,0.00689825769602603
"2081",65,0,2,"KC","medBMI",0.00310708643225921,0.00358101627280527,0.00352499701651376
"2082",75,0,2,"KC","medBMI",0.00198272442007097,0.00254250155578795,0.00191007638238638
"2083",25,1,2,"KC","medBMI",0.00272936486527531,0.00302393316724303,0.00354524292331926
"2084",35,1,2,"KC","medBMI",0.00579840806181442,0.00602530359587528,0.00536239636395197
"2085",45,1,2,"KC","medBMI",0.0045418441621875,0.00619966695311924,0.00322482918648692
"2086",55,1,2,"KC","medBMI",0.00107238670837773,0.00431146205548705,0.00399930128851389
"2087",65,1,2,"KC","medBMI",0.00268535187540841,0.0033135988830737,0.00260901855600626
"2088",75,1,2,"KC","medBMI",0,0.00247407288795198,0.0051332366949377
"2089",25,0,3,"KC","medBMI",0.000665513697261089,0.00233832113662835,0.00124911159949781
"2090",35,0,3,"KC","medBMI",0.00304900335166969,9.05131716399943e-05,0.000462733131213811
"2091",45,0,3,"KC","medBMI",0.00121162980970158,0,0.000213501608993583
"2092",55,0,3,"KC","medBMI",0.00203763438788929,0.000546088388890142,0.000947744708709397
"2093",65,0,3,"KC","medBMI",0.00080926368528178,0,0.00102693985376134
"2094",75,0,3,"KC","medBMI",0,0,0
"2095",25,1,3,"KC","medBMI",0.00359295871956367,0.00354295659668369,0.00297209373578367
"2096",35,1,3,"KC","medBMI",0.000832463390792793,0.00152166908549767,0.0012075262132345
"2097",45,1,3,"KC","medBMI",0.00169731018574948,0.00172706256585076,0.00309245745408093
"2098",55,1,3,"KC","medBMI",0.00443756810185025,0.00233518356328044,0.00432293866269418
"2099",65,1,3,"KC","medBMI",0.000897006325129013,0.0015434489797207,0.000376741565203842
"2100",75,1,3,"KC","medBMI",0.000909954659580436,0.00388975010814874,0.0023501817900482
"2101",25,0,4,"KC","medBMI",0.00123370351448293,0.00342620926319681,0.00386632772279771
"2102",35,0,4,"KC","medBMI",0.000103565684080986,0.00325302582247811,0
"2103",45,0,4,"KC","medBMI",0.00266673953862751,0.00286202348740383,0.00463358368561451
"2104",55,0,4,"KC","medBMI",0.000799875454085108,0.000493411811218869,0.00237223240749362
"2105",65,0,4,"KC","medBMI",0.000830342418495,0.000505535832885373,0
"2106",75,0,4,"KC","medBMI",0.00193900454414175,0.00330135157332478,0.00182952218564547
"2107",25,1,4,"KC","medBMI",0.00158686658042861,0.00391389469589154,0.00353923647602061
"2108",35,1,4,"KC","medBMI",0.00326731386257073,0.00400749997104355,0.00315064936448928
"2109",45,1,4,"KC","medBMI",0.00336376974654928,0.00378965503986395,0.00356514389570484
"2110",55,1,4,"KC","medBMI",0.00304530340934106,0.00216422941806449,0.00256130672529886
"2111",65,1,4,"KC","medBMI",0.00572288947390753,0.00271311759113047,0.00554584352699727
"2112",75,1,4,"KC","medBMI",0.00156111085436239,0.00438707693623586,0.00446817705417313
"2113",25,0,1,"LC","medBMI",0,0,0
"2114",35,0,1,"LC","medBMI",0,0,0
"2115",45,0,1,"LC","medBMI",0,0,0
"2116",55,0,1,"LC","medBMI",0,0,0
"2117",65,0,1,"LC","medBMI",0,0,0
"2118",75,0,1,"LC","medBMI",0,0,0
"2119",25,1,1,"LC","medBMI",0,0,0
"2120",35,1,1,"LC","medBMI",0,0,0
"2121",45,1,1,"LC","medBMI",0,0,0
"2122",55,1,1,"LC","medBMI",0,0,0
"2123",65,1,1,"LC","medBMI",0,0,0
"2124",75,1,1,"LC","medBMI",0,0,0
"2125",25,0,2,"LC","medBMI",0,0,0
"2126",35,0,2,"LC","medBMI",0,0,0
"2127",45,0,2,"LC","medBMI",0,0,0
"2128",55,0,2,"LC","medBMI",0,0,0
"2129",65,0,2,"LC","medBMI",0,0,0
"2130",75,0,2,"LC","medBMI",0,0,0
"2131",25,1,2,"LC","medBMI",0,0,0
"2132",35,1,2,"LC","medBMI",0,0,0
"2133",45,1,2,"LC","medBMI",0,0,0
"2134",55,1,2,"LC","medBMI",0,0,0
"2135",65,1,2,"LC","medBMI",0,0,0
"2136",75,1,2,"LC","medBMI",0,0,0
"2137",25,0,3,"LC","medBMI",0,0,0
"2138",35,0,3,"LC","medBMI",0,0,0
"2139",45,0,3,"LC","medBMI",0,0,0
"2140",55,0,3,"LC","medBMI",0,0,0
"2141",65,0,3,"LC","medBMI",0,0,0
"2142",75,0,3,"LC","medBMI",0,0,0
"2143",25,1,3,"LC","medBMI",0,0,0
"2144",35,1,3,"LC","medBMI",0,0,0
"2145",45,1,3,"LC","medBMI",0,0,0
"2146",55,1,3,"LC","medBMI",0,0,0
"2147",65,1,3,"LC","medBMI",0,0,0
"2148",75,1,3,"LC","medBMI",0,0,0
"2149",25,0,4,"LC","medBMI",0,0,0
"2150",35,0,4,"LC","medBMI",0,0,0
"2151",45,0,4,"LC","medBMI",0,0,0
"2152",55,0,4,"LC","medBMI",0,0,0
"2153",65,0,4,"LC","medBMI",0,0,0
"2154",75,0,4,"LC","medBMI",0,0,0
"2155",25,1,4,"LC","medBMI",0,0,0
"2156",35,1,4,"LC","medBMI",0,0,0
"2157",45,1,4,"LC","medBMI",0,0,0
"2158",55,1,4,"LC","medBMI",0,0,0
"2159",65,1,4,"LC","medBMI",0,0,0
"2160",75,1,4,"LC","medBMI",0,0,0
"2161",25,0,1,"LVC","medBMI",0.00269527478257447,0.00425159107932793,0.00557667074040613
"2162",35,0,1,"LVC","medBMI",0.00407875187308027,0.0051893529930459,0.00174194620039592
"2163",45,0,1,"LVC","medBMI",0.00364145517181247,0.00490224173056553,0.0037197207148999
"2164",55,0,1,"LVC","medBMI",0.00520096607730314,0.00495265532494538,0.00671181702983104
"2165",65,0,1,"LVC","medBMI",0.00688090852926115,0.00538605451463636,0.00370572174473549
"2166",75,0,1,"LVC","medBMI",0.00434190361605102,0.0048701020334081,0.00294025750380533
"2167",25,1,1,"LVC","medBMI",0.00433558344493501,0.00410978683137575,0.00156028115017837
"2168",35,1,1,"LVC","medBMI",0.00194352852357504,0.00896015336639122,0.00649973450136221
"2169",45,1,1,"LVC","medBMI",0.00624793215437058,0.00406911614248628,0.00602777308367042
"2170",55,1,1,"LVC","medBMI",0.0038859317441482,0.00319539203810859,0.00657653354351184
"2171",65,1,1,"LVC","medBMI",0.00350155753645376,0.0017842875891978,0.00455501189808294
"2172",75,1,1,"LVC","medBMI",0.00799222041417536,0.003080761768253,0.00417720777924357
"2173",25,0,2,"LVC","medBMI",0.00785771472811736,0.00443787506670945,0.00459352102023824
"2174",35,0,2,"LVC","medBMI",0.0104316492919774,0.0114338797692825,0.00582828134155233
"2175",45,0,2,"LVC","medBMI",0.00568652510672729,0.00183130985512681,0.00439785053687747
"2176",55,0,2,"LVC","medBMI",0.00452504907115725,0.00292703878140099,0.00323894889339738
"2177",65,0,2,"LVC","medBMI",0.00449806820527043,0.00402199443984252,0.00294847766536688
"2178",75,0,2,"LVC","medBMI",0.00146009726860274,0.00279684471429342,0.00217530441018965
"2179",25,1,2,"LVC","medBMI",0.0117492040608447,0.00572619905727689,0.00355508356353107
"2180",35,1,2,"LVC","medBMI",0.00480254452839424,0.00380842406502946,0.00593213586333585
"2181",45,1,2,"LVC","medBMI",0.00462807694692435,0.00280176846268543,0.00576984606290765
"2182",55,1,2,"LVC","medBMI",0.00293742826301535,0.00434302241716811,0.0057977992927869
"2183",65,1,2,"LVC","medBMI",0.00202897701678717,0.0029422351019468,0.00500180548496132
"2184",75,1,2,"LVC","medBMI",0,0.00161585276852882,0.00696300832795871
"2185",25,0,3,"LVC","medBMI",0.00186347869501202,0.00211641651905403,0.00410222407037164
"2186",35,0,3,"LVC","medBMI",0.00302541936,1.922386714448e-05,0.000476503047283861
"2187",45,0,3,"LVC","medBMI",0.0016318538409229,0,0.000134260815947473
"2188",55,0,3,"LVC","medBMI",0.000789134069892783,0.00130132643257619,0.00246737202883507
"2189",65,0,3,"LVC","medBMI",0.00154701897650367,0,0.00065729563339223
"2190",75,0,3,"LVC","medBMI",0,0,5.09408058380068e-06
"2191",25,1,3,"LVC","medBMI",0.00199909492818673,0.00426943662348689,0.00240245084917867
"2192",35,1,3,"LVC","medBMI",0.000781244109172019,0.00082776357179426,0.000419232939514846
"2193",45,1,3,"LVC","medBMI",0.00348894351498963,0.00147770235901412,0.00380109594232247
"2194",55,1,3,"LVC","medBMI",0.00289926583861022,0.00299718081176059,0.00465661163911524
"2195",65,1,3,"LVC","medBMI",0.000901381754431219,0.00226260576895798,0.000314367057177911
"2196",75,1,3,"LVC","medBMI",0.00257677594204542,0.00630711358035563,0.00148882148630047
"2197",25,0,4,"LVC","medBMI",0.00138529076467109,0.00373936496102834,0.00573395365333407
"2198",35,0,4,"LVC","medBMI",0.000105971917073289,0.00344522470182429,0
"2199",45,0,4,"LVC","medBMI",0.00249109682256821,0.00434743250442882,0.00682890712003825
"2200",55,0,4,"LVC","medBMI",0.000828855372129955,0.000806472538216974,0.00182346446855086
"2201",65,0,4,"LVC","medBMI",0.000827927016884944,0.000501609310584739,0
"2202",75,0,4,"LVC","medBMI",0.00115172022715604,0.00445893462945957,0.000581852534370819
"2203",25,1,4,"LVC","medBMI",0.00153313690384904,0.00536514019484047,0.00952526938091702
"2204",35,1,4,"LVC","medBMI",0.00364243422918242,0.00219522501674485,0.00210581195743298
"2205",45,1,4,"LVC","medBMI",0.00361111032246619,0.00421838316574441,0.00489991337456008
"2206",55,1,4,"LVC","medBMI",0.00523359687757607,0.00111411109644455,0.00288091120419531
"2207",65,1,4,"LVC","medBMI",0.00435288528320577,0.0030900148529146,0.00363459436047631
"2208",75,1,4,"LVC","medBMI",0.00150356932874862,0.00334485046025357,0.00832285682112022
"2209",25,0,1,"MLPC","medBMI",0,0,0
"2210",35,0,1,"MLPC","medBMI",0,0,0
"2211",45,0,1,"MLPC","medBMI",0,0,0
"2212",55,0,1,"MLPC","medBMI",0,0,0
"2213",65,0,1,"MLPC","medBMI",0,0,0
"2214",75,0,1,"MLPC","medBMI",0,0,0
"2215",25,1,1,"MLPC","medBMI",0,0,0
"2216",35,1,1,"MLPC","medBMI",0,0,0
"2217",45,1,1,"MLPC","medBMI",0,0,0
"2218",55,1,1,"MLPC","medBMI",0,0,0
"2219",65,1,1,"MLPC","medBMI",0,0,0
"2220",75,1,1,"MLPC","medBMI",0,0,0
"2221",25,0,2,"MLPC","medBMI",0,0,0
"2222",35,0,2,"MLPC","medBMI",0,0,0
"2223",45,0,2,"MLPC","medBMI",0,0,0
"2224",55,0,2,"MLPC","medBMI",0,0,0
"2225",65,0,2,"MLPC","medBMI",0,0,0
"2226",75,0,2,"MLPC","medBMI",0,0,0
"2227",25,1,2,"MLPC","medBMI",0,0,0
"2228",35,1,2,"MLPC","medBMI",0,0,0
"2229",45,1,2,"MLPC","medBMI",0,0,0
"2230",55,1,2,"MLPC","medBMI",0,0,0
"2231",65,1,2,"MLPC","medBMI",0,0,0
"2232",75,1,2,"MLPC","medBMI",0,0,0
"2233",25,0,3,"MLPC","medBMI",0,0,0
"2234",35,0,3,"MLPC","medBMI",0,0,0
"2235",45,0,3,"MLPC","medBMI",0,0,0
"2236",55,0,3,"MLPC","medBMI",0,0,0
"2237",65,0,3,"MLPC","medBMI",0,0,0
"2238",75,0,3,"MLPC","medBMI",0,0,0
"2239",25,1,3,"MLPC","medBMI",0,0,0
"2240",35,1,3,"MLPC","medBMI",0,0,0
"2241",45,1,3,"MLPC","medBMI",0,0,0
"2242",55,1,3,"MLPC","medBMI",0,0,0
"2243",65,1,3,"MLPC","medBMI",0,0,0
"2244",75,1,3,"MLPC","medBMI",0,0,0
"2245",25,0,4,"MLPC","medBMI",0,0,0
"2246",35,0,4,"MLPC","medBMI",0,0,0
"2247",45,0,4,"MLPC","medBMI",0,0,0
"2248",55,0,4,"MLPC","medBMI",0,0,0
"2249",65,0,4,"MLPC","medBMI",0,0,0
"2250",75,0,4,"MLPC","medBMI",0,0,0
"2251",25,1,4,"MLPC","medBMI",0,0,0
"2252",35,1,4,"MLPC","medBMI",0,0,0
"2253",45,1,4,"MLPC","medBMI",0,0,0
"2254",55,1,4,"MLPC","medBMI",0,0,0
"2255",65,1,4,"MLPC","medBMI",0,0,0
"2256",75,1,4,"MLPC","medBMI",0,0,0
"2257",25,0,1,"MMC","medBMI",0.00158142448465115,0.00114465576779554,0.00175632598336162
"2258",35,0,1,"MMC","medBMI",0.00141708442651567,0.00226077480067099,0.00151979461328611
"2259",45,0,1,"MMC","medBMI",0.00152147176771733,0.00266522287956272,0.00113042910163386
"2260",55,0,1,"MMC","medBMI",0.00148224302968847,0.000847282842239006,0.0019874413966835
"2261",65,0,1,"MMC","medBMI",0.00216912330744201,0.00187391164805273,0.00101494074093489
"2262",75,0,1,"MMC","medBMI",0.0014228764976516,0.00149846448497881,0.00127840230339027
"2263",25,1,1,"MMC","medBMI",0.00181738595798664,0.00161458142435766,0.00103667703911214
"2264",35,1,1,"MMC","medBMI",0.00162946716674028,0.00344870533520425,0.00105330519570401
"2265",45,1,1,"MMC","medBMI",0.00196297996809647,0.00135571400511658,0.000637959974606028
"2266",55,1,1,"MMC","medBMI",0.00251645532252653,0.00152152592294452,0.00162132378255908
"2267",65,1,1,"MMC","medBMI",0.00123674478399416,0.00153268012350316,0.00174204172848635
"2268",75,1,1,"MMC","medBMI",0.00194599830218811,0.000850899809812011,0.00182305507924385
"2269",25,0,2,"MMC","medBMI",0.00313566729547121,0.000536533674448947,0.00173104997986362
"2270",35,0,2,"MMC","medBMI",0.0028064910846769,0.0028027430554064,0.00131901519841959
"2271",45,0,2,"MMC","medBMI",0.00337410617394052,0.00266300312302847,0.00115234589996682
"2272",55,0,2,"MMC","medBMI",0.00089853697329545,0.000493145085178948,0.00144363127161806
"2273",65,0,2,"MMC","medBMI",0.00262922400979848,0.00204411994288556,0.000801536107653988
"2274",75,0,2,"MMC","medBMI",0.000748797866242046,0.00128936280864056,0.000323734178130586
"2275",25,1,2,"MMC","medBMI",0.000694509168642665,0.00113958966294136,0.00136481717744519
"2276",35,1,2,"MMC","medBMI",0.00295970358022657,0.0016080146002232,0.00403594073724833
"2277",45,1,2,"MMC","medBMI",0.00400178357080583,0.00151097784670018,0.00124468098837183
"2278",55,1,2,"MMC","medBMI",0.000747009361909412,0.00159458174409144,0.00102832501163275
"2279",65,1,2,"MMC","medBMI",0.000597421425175826,0.00362449538289511,0.00120317479249565
"2280",75,1,2,"MMC","medBMI",0,0.000530368229837097,0.00156899456739124
"2281",25,0,3,"MMC","medBMI",0.000315240537321348,0.00109727240818747,0.00037472180101672
"2282",35,0,3,"MMC","medBMI",0.000890466760323116,1.74521466204114e-05,5.81256984697465e-05
"2283",45,0,3,"MMC","medBMI",0.000258787156314888,0,4.92461322618709e-05
"2284",55,0,3,"MMC","medBMI",0.000428779867316487,0.000363462196217634,0.00043764253722911
"2285",65,0,3,"MMC","medBMI",0.000248536837997526,0,0.000356266290190477
"2286",75,0,3,"MMC","medBMI",0,0,0
"2287",25,1,3,"MMC","medBMI",0.000647248142435219,0.000997406207743579,0.000735493236647233
"2288",35,1,3,"MMC","medBMI",0.000277896433068858,0.00025583514888472,0.000312330030839636
"2289",45,1,3,"MMC","medBMI",0.00106841802880608,0.00124272514559598,0.00104019831399627
"2290",55,1,3,"MMC","medBMI",0.00144958413064689,0.00024442358937582,0.0010889023851739
"2291",65,1,3,"MMC","medBMI",0.000688371490519257,0.000525011919791596,0.000153773401894264
"2292",75,1,3,"MMC","medBMI",0.00102924787664194,0.00155108865291187,0.000334496626104075
"2293",25,0,4,"MMC","medBMI",0.000970568489591206,0.000458682792904286,0.00117769575204407
"2294",35,0,4,"MMC","medBMI",4.30287908497196e-05,0.000827904494140053,0
"2295",45,0,4,"MMC","medBMI",0.00112139239029618,0.00117144981425166,0.000229579527648571
"2296",55,0,4,"MMC","medBMI",0.00031372151036857,0.000179370994077832,0.000711528744751666
"2297",65,0,4,"MMC","medBMI",5.22975211816323e-05,0.000118348031448612,0
"2298",75,0,4,"MMC","medBMI",0.000510337347848888,0.00134419286789933,0.00106894830015047
"2299",25,1,4,"MMC","medBMI",0.000701169646589617,0.000742396163009085,0.00308167126158287
"2300",35,1,4,"MMC","medBMI",0.000944567669680985,0.00129819961409761,0.00285680457912174
"2301",45,1,4,"MMC","medBMI",0.000721807196515711,0.00147194097347536,0.00205851605900553
"2302",55,1,4,"MMC","medBMI",0.00101133220135807,0.00121348805383092,0.000385452173579548
"2303",65,1,4,"MMC","medBMI",0.000770105640112817,0.00123709470823574,0.00117401951570684
"2304",75,1,4,"MMC","medBMI",0.000721124312273003,0.00079643144111563,0.0018879369230822
"2305",25,0,1,"OC","medBMI",0.000818770242175804,0.000599555207108415,0.000893297218743205
"2306",35,0,1,"OC","medBMI",0.00110747402398703,0.00139391840874281,0.000473140120105908
"2307",45,0,1,"OC","medBMI",0.000639255457044463,0.00233016946247722,0.00167264551512714
"2308",55,0,1,"OC","medBMI",0.000811324979037797,0.00118054829790415,0.00028644334903527
"2309",65,0,1,"OC","medBMI",0.00153249420442692,0.00155269188445817,0.00108779820434923
"2310",75,0,1,"OC","medBMI",0.00184944981890545,0.00142027410013279,0.000509377617533335
"2311",25,1,1,"OC","medBMI",0.000954912485079951,0.00112721250760506,0.0009475789504646
"2312",35,1,1,"OC","medBMI",0.000925207213342438,0.000685386545588584,0.000337614595108837
"2313",45,1,1,"OC","medBMI",0.00124084672805902,0.000733955746785808,0.000980970189554897
"2314",55,1,1,"OC","medBMI",0.000869846693280718,0.000457536609519971,0.000673634102433374
"2315",65,1,1,"OC","medBMI",0.00151317642936144,0.000836308576337763,0.00102965087836626
"2316",75,1,1,"OC","medBMI",0.000541100323855681,0.00186502787214216,0.000730879157795683
"2317",25,0,2,"OC","medBMI",0.00123371168749686,0.00208943101492265,0.000243460926643513
"2318",35,0,2,"OC","medBMI",0.000799995176585133,0.00240085255882716,0.000784628699137424
"2319",45,0,2,"OC","medBMI",0.00170142186943467,0.00081279403372303,0.00056907395454775
"2320",55,0,2,"OC","medBMI",2.08092232334423e-09,0.000774081223381629,0.000950515229333315
"2321",65,0,2,"OC","medBMI",0.00111427771065864,0.00105762882377336,0.000991287562655319
"2322",75,0,2,"OC","medBMI",0.000151319486869972,0.000580286928660523,0.00044542444289164
"2323",25,1,2,"OC","medBMI",0.00166530268255627,0.00158879104997522,0.00103991967541373
"2324",35,1,2,"OC","medBMI",0.000445392889459773,0.000785890590875749,0.00105244868003307
"2325",45,1,2,"OC","medBMI",0.00174965986460662,0.000996998466691323,0.001552342958547
"2326",55,1,2,"OC","medBMI",0.00101547822413661,0.00141246257119443,0.00103049960447454
"2327",65,1,2,"OC","medBMI",0.00164907850677154,0.00106005910749396,0.00116200337091144
"2328",75,1,2,"OC","medBMI",0,0.000718166624910976,0.00107056118186144
"2329",25,0,3,"OC","medBMI",0.000397062421509831,0.000542868956346365,0.000175811335643039
"2330",35,0,3,"OC","medBMI",0.000377928089909441,3.73345651527579e-06,9.81096930268155e-05
"2331",45,0,3,"OC","medBMI",0.000451240071336345,0,5.87625156710514e-05
"2332",55,0,3,"OC","medBMI",0.000297033887413756,0.000305362323808844,0.000103304191072073
"2333",65,0,3,"OC","medBMI",0.000422981575385561,0,0.00046216020458778
"2334",75,0,3,"OC","medBMI",0,0,0
"2335",25,1,3,"OC","medBMI",0.000456083711743105,0.000607069691390794,0.000752109208006169
"2336",35,1,3,"OC","medBMI",0.0001549277883508,0.000344902441448691,0.000306369127464956
"2337",45,1,3,"OC","medBMI",0.000391831431559631,0.00039936158345788,0.000578398912859601
"2338",55,1,3,"OC","medBMI",0.000753010780012775,0.000179341059558857,0.00186512370938041
"2339",65,1,3,"OC","medBMI",0.000272284778134568,0.000170509518390816,0.000148725216229328
"2340",75,1,3,"OC","medBMI",0.000679166417803523,0.00176752356424581,0.00030867268322865
"2341",25,0,4,"OC","medBMI",3.03719605021513e-10,0.000674955407735101,0.000968976451244163
"2342",35,0,4,"OC","medBMI",3.57491493122586e-05,0.000349077053975799,0
"2343",45,0,4,"OC","medBMI",0.00134948352118269,0.000530081100141633,0.000205300772503358
"2344",55,0,4,"OC","medBMI",0.000254481451763322,0.000245365778156148,0.000282758656658721
"2345",65,0,4,"OC","medBMI",0.000211621357599778,0.000114840485543,0
"2346",75,0,4,"OC","medBMI",0.000473354762505984,0.000552882570496016,0.000271231360993274
"2347",25,1,4,"OC","medBMI",0.000583004866746228,0.0018590226699291,0.000461544929150071
"2348",35,1,4,"OC","medBMI",0.00151058124983394,0.00137438351969954,0.000623113974784095
"2349",45,1,4,"OC","medBMI",0.00117067151454309,0.00090002646376397,0.00117452299615561
"2350",55,1,4,"OC","medBMI",0.000790644880124591,0.0010826376972316,0.000599532860964924
"2351",65,1,4,"OC","medBMI",0.00115091428737923,0.000415372126192359,0.00280434290431109
"2352",75,1,4,"OC","medBMI",0.00011178087389252,0.000477661556336439,0.00127867141572524
"2353",25,0,1,"OSTK","medBMI",0.00940137698526455,0.00966724583968137,0.00773344357628292
"2354",35,0,1,"OSTK","medBMI",0.00974272762636708,0.0122460141486666,0.00666880738042941
"2355",45,0,1,"OSTK","medBMI",0.0080404228422114,0.0093469828890369,0.00730703404472
"2356",55,0,1,"OSTK","medBMI",0.00490140368855874,0.00672849158995081,0.00652578126417891
"2357",65,0,1,"OSTK","medBMI",0.00931468428832227,0.00839339873594969,0.00728356805032382
"2358",75,0,1,"OSTK","medBMI",0.00335617488738538,0.00384206345211302,0.00300350400109362
"2359",25,1,1,"OSTK","medBMI",0.0114966702824376,0.00735642578895879,0.00352135723098446
"2360",35,1,1,"OSTK","medBMI",0.0123765301161805,0.00904517887984824,0.00876385827075488
"2361",45,1,1,"OSTK","medBMI",0.0130260362223099,0.00729310574558095,0.0102561451325583
"2362",55,1,1,"OSTK","medBMI",0.0077057906375213,0.00318667757158386,0.00443080194448775
"2363",65,1,1,"OSTK","medBMI",0.00475473740096799,0.00495643174859672,0.00574795621262592
"2364",75,1,1,"OSTK","medBMI",0.00427083555323204,0.004194287423952,0.00424069595277587
"2365",25,0,2,"OSTK","medBMI",0.0170755549814934,0.0120925442868991,0.00308838453405724
