"female","race","outcome","pathway","means","sd.devs","medians","LB","UB","RE.PAF.means","RE.PAF.sd.devs","RE.PAF.medians","RE.PAF.LB","RE.PAF.UB","RE.PAF.medians.as.percent","RE.PAF.LB.as.percent","RE.PAF.UB.as.percent","mort.per.100k.means","mort.per.100k.sd.devs","mort.per.100k.medians","mort.per.100k.LB","mort.per.100k.UB"
0,2,"OTH","medBMI",9.29989736327221,1.12717953953028,9.68185708067881,8.11389207482378,10.161236891925,0.00525931564637748,0.000655944331779693,0.00559722809185458,0.00455800806902864,0.00567339764507079,0.559722809185458,0.455800806902864,0.567339764507079,0.0732004426020904,0.00887214535415099,0.0762068865743382,0.0638652737661735,0.0799801340615967
0,2,"OTH","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,"PC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,"PC","medBMI",3.67721724430211,0.76260167252351,3.35864072511573,3.13721433524548,4.48801019466715,0.00126108081201851,0.000248806110152078,0.00116909616565874,0.00107625100596483,0.00152409756747799,0.116909616565874,0.107625100596483,0.152409756747799,0.0289437527439812,0.00600251570283716,0.0264362044027304,0.0246933346581354,0.0353255869198901
0,2,"PC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,"PVD","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,"PVD","medBMI",1.90827161235289,0.375354207465043,2.03795068408019,1.51290640575885,2.19340960797872,0.00350949090896299,0.00087464473262798,0.00362606115699903,0.00263458937295125,0.00428530773414411,0.362606115699903,0.263458937295125,0.428530773414411,0.0150202008874738,0.00295445132841019,0.0160409181143279,0.0119082409397817,0.0172645511923399
0,2,"PVD","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,"RHD","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,"RHD","medBMI",0.656134012544764,0.166908618084452,0.628011550590931,0.51121999416596,0.824952123584325,0.00613232640774828,0.000759520809920036,0.0065081561503547,0.00532066348095172,0.00662453405332939,0.65081561503547,0.532066348095172,0.662453405332939,0.00516449787007789,0.00131375479111592,0.00494314309790472,0.00402386482110803,0.00649328247539494
0,2,"RHD","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,"SCC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,"SCC","medBMI",0.991919014140857,0.37660738138617,0.835085231915205,0.724873794595074,1.39227294857844,0.00292440327771972,0.00120928395215616,0.00247123638822744,0.00203036052480217,0.00420363788670571,0.247123638822744,0.203036052480217,0.420363788670571,0.00780749593509408,0.0029643151884186,0.00657304120667779,0.00570555571984791,0.0109587226694941
0,2,"SCC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,"SCNC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,"SCNC","medBMI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,"SCNC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,"TC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,"TC","medBMI",0.695351979515767,0.235200626895127,0.586027918052548,0.537276546171296,0.946352865103973,0.00104096769519135,0.000297307870792187,0.000891140044206264,0.000850520376822567,0.00135876851689745,0.0891140044206264,0.0850520376822567,0.135876851689745,0.00547318649620929,0.00185128817195404,0.00461268563543958,0.00422895860493919,0.00744884011913364
0,2,"TC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,"UC","direct",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
0,2,"UC","medBMI",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
0,2,"UC","medSBP",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
0,3,"AA","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,"AA","medBMI",0.417955678017252,0.151361406956172,0.384294645390909,0.291160305048379,0.573362928718517,0.00110835502241245,0.000483876693021345,0.00103552472095113,0.000683546982772834,0.0015950688182942,0.103552472095113,0.0683546982772834,0.15950688182942,0.00218599049922832,0.000791649964239429,0.00200993667011306,0.00152282573024861,0.002998801022956
0,3,"AA","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,"AFF","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,"AFF","medBMI",0.205067977183404,0.13452537191307,0.22881670510212,0.0686780857461162,0.321271449889784,0.000499417072751225,0.000344918622360162,0.000533341999194371,0.000158517162185181,0.000811480795840595,0.0533341999194371,0.0158517162185181,0.0811480795840595,0.00107254590234419,0.000703594185637526,0.00119675642592255,0.000359199912436651,0.00168031294721013
0,3,"AFF","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,"APCA","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,"APCA","medBMI",1.08524698449787,0.513130381511766,1.02960660358086,0.623574394323389,1.59421389845181,0.000287545251916387,0.000139253646815584,0.000271247929972655,0.000162861889738531,0.000426081337746416,0.0271247929972655,0.0162861889738531,0.0426081337746416,0.00567605543411377,0.00268377294016287,0.00538504528529838,0.00326141687563512,0.00833805261908551
0,3,"APCA","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,"BC","direct",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
0,3,"BC","medBMI",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
0,3,"BC","medSBP",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
0,3,"CC","direct",579.094548724445,25.9149037856296,591.198932490675,551.435082237412,596.465289010182,0.0783737780808604,0.00421715289820617,0.0803723518470867,0.0738710622066769,0.0811777062537516,8.03723518470867,7.38710622066769,8.11777062537516,3.02877852424892,0.135540049922385,3.09208683492319,2.88411406786156,3.11963091656315
0,3,"CC","medBMI",1.03803971907604,1.10135844262809,0.561037192252051,0.270861916432919,2.21066966951954,0.000140740369926651,0.000149969663613113,7.50942452016569e-05,3.68025622295982e-05,0.000300477383639949,0.00750942452016569,0.00368025622295982,0.0300477383639949,0.00542915213997448,0.00576032153277872,0.00293433499407105,0.00141666116066186,0.011562237693305
0,3,"CC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,"CM","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,"CM","medBMI",1.10985148905065,0.567963063299508,0.857058700244199,0.719417817724144,1.71515903086265,0.00124810424101549,0.000658224366133513,0.000987518828644877,0.000771440494287725,0.00194626558825827,0.0987518828644877,0.0771440494287725,0.194626558825827,0.00580474183800653,0.00297055866348128,0.00448258577297629,0.00376269685336261,0.00897061947792616
0,3,"CM","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,"DIAB","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,"DIAB","medBMI",10.0151558970612,5.83097646835023,11.820946131912,3.91121197455035,14.584178119949,0.00240729622854663,0.0013817487074982,0.00283626057816247,0.000960657480159853,0.00348931527975995,0.283626057816247,0.0960657480159853,0.348931527975995,0.0523812375109369,0.0304971551565125,0.0618258760326801,0.0204564088168272,0.0762781234615648
0,3,"DIAB","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,"ECA","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,"ECA","medBMI",0.83964997024223,0.531621810314132,1.0511796697711,0.275640701410465,1.22385899447445,0.00170334848059297,0.00107172384734421,0.00224984926864546,0.00055760510893632,0.00238456618240501,0.224984926864546,0.055760510893632,0.238456618240501,0.00439153468696528,0.00278048675410335,0.00549787666960883,0.00144165514712552,0.00640102354155804
0,3,"ECA","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,"ENDO","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,"ENDO","medBMI",0.133621028785075,0.0633584654013985,0.109770354255216,0.0868553875268646,0.200659743393666,0.00178044166678668,0.000780999409496027,0.0016884361993651,0.00108146593284554,0.00255762204803615,0.16884361993651,0.108146593284554,0.255762204803615,0.000698864292996232,0.000331377250502209,0.00057412056856642,0.000454270780196658,0.00104948997156115
0,3,"ENDO","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,"GC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,"GC","medBMI",0.116178109897648,0.0928313552334955,0.131483401625478,0.02238716886458,0.196959552962061,0.000505573116351351,0.000395013999209424,0.000581450293885932,0.000103290803803779,0.000843359827994529,0.0581450293885932,0.0103290803803779,0.0843359827994529,0.000607634392381863,0.000485526268080833,0.000687684082013243,0.000117089301609086,0.00103013724696797
0,3,"GC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,"HHD","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,"HHD","medBMI",3.19159261245398,0.472991498016386,3.46453381272104,2.68638433483867,3.4648008698423,0.0015961201548261,0.000219358888559868,0.00168147620387404,0.00136364162248906,0.00175604604547239,0.168147620387404,0.136364162248906,0.175604604547239,0.01669265784671,0.00247383867539398,0.0181201940712739,0.0140503190699343,0.0181215908326065
0,3,"HHD","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,"HSTK","direct",7.61195126441261,4.9139570010659,8.02919450837496,2.77900208614372,12.0902436853135,0.00467815621845391,0.00291822008229293,0.00501914611987961,0.0017751574503943,0.00729131357030168,0.501914611987961,0.17751574503943,0.729131357030168,0.0398120040467739,0.0257009627645331,0.0419942683756036,0.0145347281474068,0.0632343552666358
0,3,"HSTK","medBMI",2.05089254667687,1.15042058142445,2.39908310815516,0.848223280646778,2.95759983545043,0.00126788966678788,0.000704771656984709,0.00144500915125538,0.000539130848082134,0.00184609692369625,0.144500915125538,0.0539130848082134,0.184609692369625,0.0107265718777692,0.0060169261799256,0.0125476770794578,0.00443637478862435,0.0154688295454788
0,3,"HSTK","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,"IHD","direct",13.5765468273246,7.93697031977749,15.0751596038629,5.50100186574107,20.3782709288507,0.000917710161136493,0.000534014673318038,0.00102858194078847,0.000371543652342638,0.00136963565722617,0.102858194078847,0.0371543652342638,0.136963565722617,0.0710080133799141,0.0415119177085916,0.0788460533057638,0.0287713230067684,0.106582369816087
0,3,"IHD","medBMI",12.2204909283358,5.254502713225,13.8081546410162,6.72788570291567,16.3635819979776,0.000827241969079574,0.00035921597616446,0.000927513466422403,0.000453492860133462,0.00111576030528428,0.0927513466422403,0.0453492860133462,0.111576030528428,0.063915573995732,0.0274820838988702,0.0722193678533804,0.0351881670712956,0.0855847561411671
0,3,"IHD","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,"ISTK","direct",3.72652532520545,2.3061861254368,4.69374116730109,1.27420400638387,5.35671317824575,0.00248245408523003,0.00154246843087334,0.00331866581134537,0.000833259202054065,0.00342086900120797,0.331866581134537,0.0833259202054065,0.342086900120797,0.0194904612725386,0.0120618075667079,0.0245491905893751,0.00666433786770766,0.0280166647580584
0,3,"ISTK","medBMI",1.01286543949057,0.540366065594521,1.27525883864953,0.435598439672236,1.36709805002379,0.000677225523869247,0.000377425737985125,0.000810399134459553,0.000279222618497993,0.000962030860238742,0.0810399134459553,0.0279222618497993,0.0962030860238742,0.00529748570046155,0.00282622093112527,0.00666985484817303,0.00227826561686975,0.00715019200849859
0,3,"ISTK","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,"KC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,"KC","medBMI",3.54872960204266,2.84742635870625,2.83031055245674,1.21436642181472,6.49374897441862,0.000794284252367409,0.000610789873236692,0.000673517106631503,0.000273929887487409,0.00141729069112293,0.0673517106631503,0.0273929887487409,0.141729069112293,0.018560554629133,0.0148926005669128,0.0148030815298093,0.00635137551728461,0.0339635858754067
0,3,"KC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,"LC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,"LC","medBMI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,"LC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,"LVC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,"LVC","medBMI",3.71246297115565,1.48240179991497,3.90261434457912,2.23208326336254,5.03121401153882,0.000984090966884301,0.000380342457738384,0.00107110789973001,0.000592946750652314,0.00130127079019743,0.107110789973001,0.0592946750652314,0.130127079019743,0.0194169123917207,0.007753253325869,0.0204114415190454,0.0116742350058363,0.026314240019379
0,3,"LVC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,"MLPC","direct",7.12093915253194,2.56897958623725,7.52312586252276,4.53201428729413,9.36800531427754,0.00283838462707373,0.00110238305642994,0.00306599506454976,0.00171126426757207,0.00377203611472078,0.306599506454976,0.171126426757207,0.377203611472078,0.0372439140122778,0.0134362691155839,0.0393474297035266,0.0237033271599269,0.0489965125270671
0,3,"MLPC","medBMI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,"MLPC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,"MMC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,"MMC","medBMI",0.272918810638975,0.0971924441779128,0.326063022228376,0.169008188195286,0.331656853231672,0.000215107951439265,7.21000009463496e-05,0.000233632977077898,0.000140456993595624,0.000274012637490067,0.0233632977077898,0.0140456993595624,0.0274012637490067,0.00142741912240002,0.000508335622039154,0.00170537381409012,0.000883946105097387,0.00173463065176607
0,3,"MMC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,"OC","direct",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
0,3,"OC","medBMI",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
0,3,"OC","medSBP",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
0,3,"OSTK","direct",4.70292988182072,3.13484905598123,4.70448359284155,1.72416322578813,7.68037588348559,0.00225687729911987,0.00143248942861551,0.00237464067338923,0.000849416215820062,0.00356423951429073,0.237464067338923,0.0849416215820062,0.356423951429073,0.0245972493757405,0.0163958778725025,0.0246053755903339,0.00901771319047888,0.0401698782785978
0,3,"OSTK","medBMI",1.0153237454539,0.531431316424465,1.272326474889,0.447648568331804,1.36454660255616,0.000491446334215423,0.000253838726704935,0.000633738457301714,0.000220147482941125,0.000641796880866374,0.0633738457301714,0.0220147482941125,0.0641796880866374,0.00531034312473566,0.00277949043354862,0.00665451800826886,0.00234129016265235,0.00713684743581574
0,3,"OSTK","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,"OTH","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,"OTH","medBMI",0.847924021762685,0.36745232300963,0.994692008394785,0.458017194690414,1.11307806019767,0.000918303309925058,0.000392624983933457,0.00106097505118593,0.000503624909043088,0.00121171073073528,0.106097505118593,0.0503624909043088,0.121171073073528,0.00443480960573094,0.0019218480074944,0.00520243507714611,0.00239552012028205,0.00582161744047695
0,3,"OTH","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,"PC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,"PC","medBMI",0.650621820691562,0.360945292680261,0.583497769358601,0.340727758729613,1.01757132628653,0.000291135768498792,0.000154224408471791,0.000267332193286594,0.000156053837566805,0.000446450738361149,0.0267332193286594,0.0156053837566805,0.0446450738361149,0.00340288024167883,0.00188781495751726,0.00305180823524108,0.00178207327374926,0.0053220984150805
0,3,"PC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,"PVD","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,"PVD","medBMI",0.188567472166043,0.115841101828189,0.235335760720379,0.0655876886630394,0.271794210397861,0.000788453958739769,0.000484255902454071,0.000948414143136093,0.000279653136184668,0.00116128862455799,0.0948414143136093,0.0279653136184668,0.116128862455799,0.000986245011848975,0.000605871773815472,0.00123085237052859,0.000343036527135854,0.00142153724168443
0,3,"PVD","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,"RHD","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,"RHD","medBMI",0.139863827433336,0.00580313931538925,0.139295884846177,0.134612057994611,0.145598348071147,0.00161241516430618,0.000385736878215085,0.00142809340133782,0.00135715165933216,0.0020243521678033,0.142809340133782,0.135715165933216,0.20243521678033,0.000731515359249079,3.03515613648767e-05,0.000728544907679844,0.000704047570914077,0.000761508031417932
0,3,"RHD","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,"SCC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,"SCC","medBMI",0.332974712648193,0.198571821228925,0.409528891479309,0.122620701326168,0.47825767196377,0.000804311902144391,0.000483896872350671,0.00105631857748759,0.000286917208110447,0.00110750092213662,0.105631857748759,0.0286917208110447,0.110750092213662,0.00174152331602536,0.00103856972748909,0.00214191674624486,0.000641330414218355,0.00250138180214578
0,3,"SCC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,"SCNC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,"SCNC","medBMI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,"SCNC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,"TC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,"TC","medBMI",0.361142101348934,0.195547293204917,0.356226884118791,0.177505159104964,0.548956978238526,0.000261746426050341,0.00013260510695984,0.000261209112656202,0.000136000708255099,0.000387948860230602,0.0261209112656202,0.0136000708255099,0.0387948860230602,0.00188884430560968,0.00102275085033805,0.00186313675159892,0.000928386936165623,0.0028711530959629
0,3,"TC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,"UC","direct",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
0,3,"UC","medBMI",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
0,3,"UC","medSBP",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
0,4,"AA","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,"AA","medBMI",0.648755368235595,0.204690578607108,0.560714612110061,0.505710563772139,0.866634815405755,0.00268402766853081,0.000777643147950948,0.00235263991911607,0.00213825632725446,0.0035114785968097,0.235263991911607,0.213825632725446,0.35114785968097,0.00511470054265909,0.00161375314138254,0.00442059899810299,0.00398695443860202,0.00683243295958884
0,4,"AA","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,"AFF","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,"AFF","medBMI",0.428605347905984,0.10044158625418,0.37652056805114,0.365485063672381,0.535997695016206,0.00192404585204587,0.000392053805576428,0.00192402333301737,0.00155160430779618,0.0022965065374698,0.192402333301737,0.155160430779618,0.22965065374698,0.00337906723066257,0.000791868030498107,0.00296843779338736,0.00288143535302519,0.00422573412998387
0,4,"AFF","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,"APCA","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,"APCA","medBMI",1.31348631978211,0.374370636964143,1.16727716428013,1.04093313791274,1.71031728382816,0.000465468340286866,0.000139191077471081,0.000390611236929112,0.00038026872708356,0.000614296491344263,0.0390611236929112,0.038026872708356,0.0614296491344263,0.0103553504471737,0.00295148802428217,0.00920265702280715,0.00820657761928637,0.0134839126857727
0,4,"APCA","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,"BC","direct",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
0,4,"BC","medBMI",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
0,4,"BC","medSBP",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
0,4,"CC","direct",635.880404302462,52.9577243907095,624.739050481927,591.147717626989,690.083241725389,0.0901571989443183,0.00737564092522892,0.0894659329789855,0.0834672467528104,0.0974347272063592,8.94659329789855,8.34672467528104,9.74347272063591,5.01319604922483,0.41751161522688,4.92535910602261,4.66052953112589,5.44052396904565
0,4,"CC","medBMI",3.76700512019527,1.58815874365559,3.84340069625196,2.22709593642469,5.24197806431765,0.000533001182033978,0.000221777035847456,0.000542238909753914,0.000318524086589472,0.000739626208916537,0.0542238909753914,0.0318524086589472,0.0739626208916537,0.0296985644756398,0.012520831095542,0.0303008569782462,0.0175581264561477,0.0413270538679166
0,4,"CC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,"CM","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,"CM","medBMI",1.29118415809645,0.260712248264228,1.17429948512336,1.11261415493944,1.56910613328059,0.00268878595002843,0.000518586782624812,0.00245831105625044,0.00233203276301704,0.00324144279675111,0.245831105625044,0.233203276301704,0.324144279675111,0.010179523187684,0.00205542049124235,0.00925802006099719,0.00877170116914138,0.0123706228639105
0,4,"CM","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,"DIAB","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,"DIAB","medBMI",9.69402791936071,1.82301139135241,10.1417863033365,7.81150222861534,11.1959589837267,0.00554114451111549,0.000945994471663936,0.00563027786015066,0.004607564984186,0.00639896069136509,0.563027786015066,0.4607564984186,0.639896069136509,0.0764264193983531,0.0143723779550104,0.0799564866033917,0.0615848386678359,0.0882674430045876
0,4,"DIAB","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,"ECA","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,"ECA","medBMI",0.569244879945044,0.109039005029197,0.513299310851688,0.500222380868109,0.685821112751331,0.00235182993587532,0.000466535991863473,0.00212745177468447,0.00204425550114176,0.00285012580762109,0.212745177468447,0.204425550114176,0.285012580762109,0.00448785048866603,0.000859648930089949,0.00404678310547137,0.00394368633871131,0.00540692191433621
0,4,"ECA","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,"ENDO","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,"ENDO","medBMI",0.207400676406709,0.0448612401577416,0.203288945106382,0.166664451992456,0.25163187242624,0.00391873809412335,0.000803459888969932,0.00385456514295616,0.00318455286763458,0.00470747032910423,0.385456514295616,0.318455286763458,0.470747032910423,0.00163511918991941,0.000353680016557235,0.00160270285035178,0.00131396024570271,0.0019838320227686
0,4,"ENDO","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,"GC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,"GC","medBMI",0.254288015786382,0.0330217028992727,0.238256087328475,0.232638567307281,0.289564603454704,0.00138873108827244,9.10528241362058e-05,0.00137519565335158,0.00130870327312723,0.00148026402310037,0.137519565335158,0.130870327312723,0.148026402310037,0.00200477270172198,0.000260338688522578,0.00187837912226454,0.00183409134584283,0.00228288860013996
0,4,"GC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,"HHD","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,"HHD","medBMI",3.51480752825826,1.17944115330634,3.5109187696525,2.39599572276548,4.63692477856593,0.00435299437191744,0.00151528151476696,0.00424808678308677,0.00296065245797556,0.00583450773636539,0.424808678308677,0.296065245797556,0.583450773636539,0.0277102723959216,0.00929855628517852,0.0276796139432521,0.018889709778844,0.0365568946977683
0,4,"HHD","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,"HSTK","direct",9.7264665154864,2.10554722236043,9.08048146585623,8.07263731781217,11.9293830053463,0.0100934602763401,0.00197649364572381,0.00966952111049293,0.00842864396874766,0.0121186248749028,0.966952111049293,0.842864396874766,1.21186248749028,0.0766821609510717,0.0165998526533816,0.0715893012297273,0.0636435927804296,0.0940496598848567
0,4,"HSTK","medBMI",2.12668870461539,0.307021704373743,2.12011610382218,1.83786157078856,2.42110254911644,0.00220988932247039,0.000287852763349292,0.0022576454232839,0.00191897012698935,0.00246021583225994,0.22576454232839,0.191897012698935,0.246021583225994,0.0167665292714975,0.00242051804864332,0.0167147117660253,0.0144894547832564,0.01908764863939
0,4,"HSTK","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,"IHD","direct",22.4440525346136,6.63597402649031,21.5106404494351,16.5835253543474,29.0979799872816,0.00304229006678623,0.000861391874091055,0.00289144848615802,0.00229754033813672,0.00391525513896973,0.289144848615802,0.229754033813672,0.391525513896973,0.176945907962907,0.0523171315663564,0.169587011940865,0.130742295604835,0.229404581939715
0,4,"IHD","medBMI",16.9972100654246,5.89124550684205,16.1266385173117,11.8165396673157,22.9178662794294,0.00230954788791627,0.000789392354814074,0.0022388541536398,0.00159192879090144,0.00308725665906611,0.22388541536398,0.159192879090144,0.308725665906611,0.134003730530592,0.0464457915357713,0.127140260896936,0.0931600181022694,0.180681392147522
0,4,"IHD","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,"ISTK","direct",5.74582144227778,2.17310677676252,4.68816671783092,4.32321768444782,8.06743171588758,0.00926722975824782,0.0039622211945646,0.00701613809990274,0.00694697567994692,0.0135009117461421,0.701613809990274,0.694697567994692,1.35009117461421,0.0452992876633402,0.0171324831432101,0.0369608792925753,0.034083669930649,0.0636025525111815
0,4,"ISTK","medBMI",1.09672182210695,0.528825078579708,0.812338373002657,0.773008635908154,1.6621609400444,0.00177498098389533,0.000944546608953743,0.00124369737382079,0.00121711484970081,0.00278443818665322,0.124369737382079,0.121711484970081,0.278443818665322,0.00864640814292181,0.00416918618144078,0.00640436707062538,0.00609429668429936,0.0131042545129962
0,4,"ISTK","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,"KC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
