"female","race","pathway","disease_type","means","sd.devs","medians","LB","UB","RE.PAF.means","RE.PAF.sd.devs","RE.PAF.medians","RE.PAF.LB","RE.PAF.UB","RE.PAF.medians.as.percent","RE.PAF.LB.as.percent","RE.PAF.UB.as.percent","mort.per.100k.means","mort.per.100k.sd.devs","mort.per.100k.medians","mort.per.100k.LB","mort.per.100k.UB"
0,3,"medBMI","Cancer",268.713941232985,128.981117476729,322.023594254483,131.643693855789,360.470983541908,0.00797147565318129,0.00383444387165215,0.00955606531924876,0.00389657840227708,0.0106994716879282,0.955606531924876,0.389657840227708,1.06994716879282,1.40542682739019,0.674596643169288,1.68424681034863,0.688522441942271,1.88533422732344
0,3,"medSBP","CMD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,"medSBP","Cancer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,"direct","CMD",428.212879488874,80.9053851416293,414.013797256581,358.280325605492,510.214653269704,0.0300266140686595,0.00555818473483999,0.0290193310092228,0.0252398710214109,0.0356695477164292,2.90193310092228,2.52398710214109,3.56695477164292,3.37597306216045,0.637847234179124,3.26402939717578,2.82463416184483,4.02246407771304
0,4,"direct","Cancer",2916.47248868108,188.253785853576,2816.62045789778,2800.05304907663,3117.76615445135,0.0958243965486109,0.00589295009119412,0.0931007249043824,0.091851686926719,0.102112227068097,9.31007249043824,9.1851686926719,10.2112227068097,22.9930789799498,1.4841676659749,22.2058589259224,22.0752436909094,24.5800513149134
0,4,"medBMI","CMD",464.823405681097,89.1329897189475,420.241425390481,407.45064719353,560.090847415688,0.0325975890053198,0.00614672851256447,0.0296139993793071,0.0285672101862119,0.0391640190065386,2.96139993793071,2.85672101862119,3.91640190065386,3.6646055534671,0.702712568104364,3.31312718434719,3.21228639999591,4.4156813206902
0,4,"medBMI","Cancer",473.271402445941,61.57853059773,507.591568803843,407.451257779612,509.919405708052,0.0155382119200312,0.00187207653731054,0.0166172409524879,0.0135385609398675,0.0166206882226067,1.66172409524879,1.35385609398675,1.66206882226067,3.73120842991811,0.485476898204228,4.00178403066006,3.21229121377492,4.02013638543064
0,4,"medSBP","CMD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,"medSBP","Cancer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,"direct","CMD",16830.095709314,1502.33648703578,17515.879184302,15227.6753580252,17849.6001068631,0.0627279202925437,0.00565287619224463,0.0651327232777746,0.0567133871279979,0.0666983709196431,6.51327232777746,5.67133871279979,6.66983709196431,21.2422341292529,1.89618549708379,22.1078009916924,19.2197270167878,22.5290094086445
1,1,"direct","Cancer",38385.8248776003,1749.23288643055,37763.6802493428,37069.2588755265,40231.213813693,0.0883515927828373,0.00389107108994853,0.0868396190545224,0.0855132533009368,0.0924751099338055,8.68396190545224,8.55132533009368,9.24751099338055,48.4489627021689,2.20780767750376,47.6637180972681,46.7872488447017,50.7781344738018
1,1,"medBMI","CMD",18931.1921994837,1485.05920197962,18174.50020595,17986.7660411304,20518.8065523405,0.0705487530376146,0.00539913471901407,0.0679294797734013,0.0670074084000819,0.0763164799497286,6.79294797734013,6.70074084000819,7.63164799497287,23.8941491476349,1.87437883949731,22.9390845557278,22.7021344425475,25.8979687558433
1,1,"medBMI","Cancer",18420.8406124102,1423.76935196003,18257.1965235155,17144.5257796144,19836.2529207667,0.0423997993559,0.00325649798411333,0.0421237803874253,0.0394317801352265,0.0456024346997772,4.21237803874253,3.94317801352265,4.56024346997772,23.2500049854094,1.79702138613818,23.0434603459606,21.639094449358,25.0364784649925
1,1,"medSBP","CMD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,"medSBP","Cancer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,"direct","CMD",2535.80752756471,908.684172048483,2413.02537178951,1730.67069231907,3445.30919521926,0.0552239312698684,0.0195137692210096,0.052552420362743,0.0379519987399985,0.074766648070795,5.2552420362743,3.79519987399985,7.4766648070795,16.4900786866964,5.90907367201698,15.6916397720523,11.2543620077146,22.4044684431258
1,2,"direct","Cancer",7512.23620643066,627.575567886012,7243.58512017481,7072.6997816055,8180.12605457331,0.113406371337386,0.00898179860533987,0.110337506597681,0.106560034246593,0.122861243456927,11.0337506597681,10.6560034246593,12.2861243456927,48.851249477936,4.08105519989016,47.1042408806865,45.9929922355195,53.1944640280147
1,2,"medBMI","CMD",2839.7356785055,1106.49914464022,2594.45261265651,1912.35904877249,3975.60291421015,0.061838152312866,0.0237881459474113,0.0565036596405234,0.0419368366968868,0.0862737867003364,5.65036596405234,4.19368366968868,8.62737867003364,18.4664901728351,7.19544277849923,16.8714412535473,12.4358614952765,25.8529104317883
1,2,"medBMI","Cancer",2210.01156029643,495.411669556442,2083.22916596955,1804.95715944658,2722.83099632414,0.0333546886102246,0.00734381577273145,0.0317326721549038,0.0271962371638986,0.0408918540435733,3.17326721549038,2.71962371638986,4.08918540435733,14.3714631854554,3.22160784069402,13.5470111575265,11.7374387692485,17.7062718254019
1,2,"medSBP","CMD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,"medSBP","Cancer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,"direct","CMD",784.408974029663,304.389797148505,617.506247068685,600.854746315482,1109.83051966068,0.0329364284927102,0.0127643584447944,0.025577216100367,0.0255576632066703,0.0465705243122417,2.5577216100367,2.55576632066703,4.65705243122417,4.02209818232194,1.56077466010995,3.1662956903059,3.08091424627635,5.69071423658114
1,3,"direct","Cancer",4394.1627381741,500.475748847972,4285.18789450786,3973.55486120429,4907.39923226023,0.0814901189590816,0.00968031976255482,0.0794991471870495,0.0732870338239559,0.0913855301004345,7.94991471870495,7.32870338239559,9.13855301004345,22.5313000579829,2.56621566859014,21.9725258277785,20.3746110941381,25.1629471175014
1,3,"medBMI","CMD",995.746140721379,455.098090487836,751.0138834479,717.161006709887,1482.35369341533,0.04180663601788,0.0190845890394875,0.0310820936948704,0.0305260497277966,0.0622030832825216,3.10820936948704,3.05260497277966,6.22030832825216,5.10574059610146,2.33353934380165,3.85086310269585,3.67728070052769,7.60084636106999
1,3,"medBMI","Cancer",1102.66347938936,87.0664892391902,1125.34952826249,1012.4420767939,1173.60174044265,0.0204456861905882,0.0016909354448772,0.0209598371675625,0.0186774779166206,0.0217768661341277,2.09598371675625,1.86774779166206,2.17768661341277,5.65396486144358,0.446437993067704,5.77028876766809,5.19134988456289,6.01770451803342
1,3,"medSBP","CMD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,"medSBP","Cancer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,"direct","CMD",574.389617240658,229.2438000652,561.630080916513,362.283961057566,797.340879299272,0.047504005395137,0.0188190491053485,0.0466235102035373,0.0300148013475615,0.0657416303555722,4.66235102035373,3.00148013475615,6.57416303555722,4.45217125357362,1.77689955750478,4.35327036970287,2.80811175661535,6.18029650182204
1,4,"direct","Cancer",4115.93922845531,235.934869967772,4001.40432161781,3961.24870078754,4367.98442693494,0.0954102081889446,0.00683890118543636,0.091806153592474,0.0911610691988139,0.102722793586075,9.1806153592474,9.11610691988139,10.2722793586075,31.9031990905695,1.82876294114147,31.0154236077843,30.704171984559,33.8568353569474
1,4,"medBMI","CMD",624.025349744448,205.142231430728,674.581831853582,412.144133917573,792.933555778559,0.0516237696497607,0.0168710451181711,0.0560001573797854,0.0341459786216591,0.0653816311073414,5.60001573797854,3.41459786216591,6.53816311073414,4.83690449869225,1.59008505421359,5.22877459796284,3.19458466915152,6.14613474385298
1,4,"medBMI","Cancer",1357.5222572673,182.708012528955,1253.6849742673,1250.55954673138,1552.74665835323,0.0314540467269426,0.00428113625416198,0.0294402352033989,0.0285956049299812,0.0360242283189161,2.94402352033989,2.85956049299812,3.60242283189161,10.5223377799317,1.41619440317663,9.71748101973693,9.69325541012828,12.0355483959006
1,4,"medSBP","CMD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,"medSBP","Cancer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
