age_gp,race_gp,Foodgroup,outcome,outcome_unit,impact_lower_bound (2.5th percentile),impact_median,impact_upper_bound (97.5th percentile),impact_mean,impact_SD,substitution_impact_lower_bound (2.5th percentile),substitution_impact_median,substitution_impact_upper_bound  (97.5th percentile),substitution_impact_mean,substitution_impact_SD,combined_impact_lower_bound (2.5th percentile),combined_impact_median,combined_impact_upper_bound  (97.5th percentile),combined_impact_mean,combined_impact_SD,delta_lower_bound (2.5th percentile),delta_median,delta_upper_bound (97.5th percentile),delta_mean,delta_SD,combined_consumed_impact_lower_bound (2.5th percentile),combined_consumed_impact_median,combined_consumed_upper_bound (97.5th percentile),combined_consumed_impact_mean,combined_consumed_impact_SD,combined_unconsumed_impact_lower_bound (2.5th percentile),combined_unconsumed_impact_median,combined_unconsumed_upper_bound (97.5th percentile),combined_unconsumed_impact_mean,combined_unconsumed_impact_SD,current_intake_impact_lower_bound (2.5th percentile),current_intake_impact_median,current_intake_impact_upper_bound (97.5th percentile),current_intake_impact_mean,current_intake_impact_SD,CF_intake_impact_lower_bound (2.5th percentile),CF_intake_impact_median,CF_intake_impact_upper_bound  (97.5th percentile),CF_intake_impact_mean,CF_intake_impact_SD,current_intake_consumed_impact_lower_bound (2.5th percentile),current_intake_consumed_impact_median,current_intake_consumed_upper_bound (97.5th percentile),current_intake_consumed_impact_mean,current_intake_consumed_impact_SD,CF_intake_consumed_impact_lower_bound (2.5th percentile),CF_intake_consumed_impact_median,CF_intake_consumed_impact_upper_bound (97.5th percentile),CF_intake_consumed_impact_mean,CF_intake_consumed_impact_SD,current_intake_unconsumed_impact_lower_bound (2.5th percentile),current_intake_unconsumed_impact_median,current_intake_unconsumed_upper_bound (97.5th percentile),current_intake_unconsumed_impact_mean,current_intake_unconsumed_impact_SD,CF_intake_unconsumed_impact_lower_bound (2.5th percentile),CF_intake_unconsumed_impact_median,CF_intake_unconsumed_impact_upper_bound (97.5th percentile),CF_intake_unconsumed_impact_mean,CF_intake_unconsumed_impact_SD,inedible_impact_lower_bound (2.5th percentile),inedible_impact_median,inedible_upper_bound (97.5th percentile),inedible_consumed_impact_mean,inedible_impact_SD,wasted_impact_lower_bound (2.5th percentile),wasted_impact_median,wasted_unconsumed_upper_bound (97.5th percentile),wasted_unconsumed_impact_mean,wasted_impact_SD,current_intake_inedible_impact_lower_bound (2.5th percentile),current_intake_inedible_impact_median,current_intake_inedible_upper_bound (97.5th percentile),current_intake_inedible_impact_mean,current_intake_inedible_impact_SD,CF_intake_inedible_impact_lower_bound (2.5th percentile),CF_intake_inedible_impact_median,CF_intake_inedible_impact_upper_bound (97.5th percentile),CF_intake_inedible_impact_mean,CF_intake_inedible_impact_SD,current_intake_wasted_impact_lower_bound (2.5th percentile),current_intake_wasted_impact_median,current_intake_wasted_upper_bound (97.5th percentile),current_intake_wasted_impact_mean,current_intake_wasted_impact_SD,CF_intake_wasted_impact_lower_bound (2.5th percentile),CF_intake_wasted_impact_median,CF_intake_unconsumed_wasted_upper_bound (97.5th percentile),CF_intake_wasted_impact_mean,CF_intake_wasted_impact_SD
55-64,HIS,added_sugar,Food_price,USD,-2249250.154333231,-2164565.062773026,-1928169.1355672036,-2111333.190616669,175165.20087658134,0,0,0,0,0,-2249250.154333231,-2164565.062773026,-1928169.1355672036,-2111333.190616669,175165.20087658134,-69651661.89754826,-67769886.21609339,-58706314.96067145,-65249957.944525994,6160218.832468626,-1492231.754708309,-1435946.3404784328,-1279492.6848502536,-1400799.5891106073,116031.41076502472,-757018.3996249218,-728618.7222945921,-648676.4507169494,-710533.6015060613,59133.92526616761,3945452.500340973,4181848.427546802,4266533.519107004,4128616.5553904413,175165.20087658407,2017283.364773771,2017283.364773771,2017283.364773771,2017283.364773771,0,2617489.7567834808,2773943.412411658,2830228.826641535,2738796.6610438335,116031.41076502386,1337997.071933226,1337997.071933226,1337997.071933226,1337997.071933226,0,1327962.7435574967,1407905.015135139,1436304.6924654678,1389819.894346608,59133.92526616716,679286.292840546,679286.292840546,679286.292840546,679286.292840546,0,0,0,0,0,0,-757018.3996249218,-728618.7222945921,-648676.4507169494,-710533.6015060613,59133.92526616761,0,0,0,0,0,0,0,0,0,0,1327962.7435574967,1407905.015135139,1436304.6924654678,1389819.894346608,59133.92526616716,679286.292840546,679286.292840546,679286.292840546,679286.292840546,0
55-64,HIS,oil,CED,MJ,87723.02775782386,91801.71045443024,98944.55251510227,92876.8540909445,5979.010117065009,0,0,0,0,0,87723.02775782386,91801.71045443024,98944.55251510227,92876.8540909445,5979.010117065009,9598310.27564209,9966516.379576113,10775543.908854056,10121190.563907312,633910.9440599263,73427.94609043283,76789.47907550068,82786.82896498016,77714.32711213634,4990.421080497236,14295.081667391041,15012.231378929597,16157.723550122131,15162.526978808186,988.9407678675035,1615954.2193760888,1623097.06143676,1627175.7441333674,1622021.9178002465,5979.010117065028,1714898.77189119,1714898.77189119,1714898.77189119,1714898.77189119,0,1351204.575360431,1357201.92524991,1360563.4582349781,1356277.0772132745,4990.421080497008,1433991.4043254121,1433991.4043254121,1433991.4043254121,1433991.404325412,0,264749.6440156578,265895.13618685,266612.2858983886,265744.84058697155,988.9407678673683,280907.3675657796,280907.3675657796,280907.3675657796,280907.3675657796,0,0,0,0,0,0,14295.081667391041,15012.231378929597,16157.723550122131,15162.526978808186,988.9407678675035,0,0,0,0,0,0,0,0,0,0,264749.6440156578,265895.13618685,266612.2858983886,265744.84058697155,988.9407678673683,280907.3675657796,280907.3675657796,280907.3675657796,280907.3675657796,0
55-64,HIS,oil,FL,mrh-eq,4229.814778390146,4618.04542914497,4895.012111112119,4579.005440096663,351.7325729507814,0,0,0,0,0,4229.814778390146,4618.04542914497,4895.012111112119,4579.005440096663,351.7325729507814,9598310.27564209,9966516.379576113,10775543.908854056,10121190.563907312,633910.9440599263,3540.613874169824,3862.7333497048858,4095.5760111066293,3831.408151763371,293.3424518816153,689.2009042203275,755.3120794400849,799.4361000054807,747.5972883332912,58.40194893847614,83094.07413414065,83371.0408161079,83759.27146686272,83410.08080515616,351.73257295082243,87989.0862452529,87989.0862452529,87989.0862452529,87989.08624525291,0,69477.72652589339,69710.5691872952,70032.6886628302,69741.89438523666,293.3424518816161,73573.30253700001,73573.30253700001,73573.30253700001,73573.30253700001,0,13616.347608247344,13660.47162881275,13726.5828040325,13668.186419919535,58.40194893847619,14415.78370825282,14415.78370825282,14415.78370825282,14415.78370825282,0,0,0,0,0,0,689.2009042203275,755.3120794400849,799.4361000054807,747.5972883332912,58.40194893847614,0,0,0,0,0,0,0,0,0,0,13616.347608247344,13660.47162881275,13726.5828040325,13668.186419919535,58.40194893847619,14415.78370825282,14415.78370825282,14415.78370825282,14415.78370825282,0
55-64,HIS,oil,Food_price,USD,81975.49367886217,90390.59328794801,99040.57407637003,90473.0077368379,8981.904842364329,0,0,0,0,0,81975.49367886217,90390.59328794801,99040.57407637003,90473.0077368379,8981.904842364329,9598310.27564209,9966516.379576113,10775543.908854056,10121190.563907312,633910.9440599263,68568.89524808641,75651.66073099902,82867.64037157246,75698.40254070457,7525.764194797871,13406.598430775815,14738.93255694903,16172.933704797439,14774.605196133309,1456.293652726625,1372723.831706075,1381373.8124944977,1389788.9121035843,1381291.3980456078,8981.904842365064,1471764.4057824458,1471764.4057824458,1471764.4057824458,1471764.4057824456,0,1147829.7224220189,1155045.7020625928,1162128.467545506,1154998.9602528873,7525.76419479851,1230697.3627935918,1230697.3627935918,1230697.3627935918,1230697.3627935918,0,224894.10928405673,226328.1104319056,227660.44455807854,226292.43779272106,1456.293652726735,241067.0429888543,241067.0429888543,241067.0429888543,241067.04298885431,0,0,0,0,0,0,13406.598430775815,14738.93255694903,16172.933704797439,14774.605196133309,1456.293652726625,0,0,0,0,0,0,0,0,0,0,224894.10928405673,226328.1104319056,227660.44455807854,226292.43779272106,1456.293652726735,241067.0429888543,241067.0429888543,241067.0429888543,241067.04298885431,0
55-64,HIS,sat_fat,CED,MJ,-3957504.989569275,-3929883.640294674,-3875822.5969939465,-3920606.5546714715,43735.01293564082,0,0,0,0,0,-3957504.989569275,-3929883.640294674,-3875822.5969939465,-3920606.5546714715,43735.01293564082,-76757737.67650865,-76158014.0813073,-75192260.07138173,-76029582.35684265,831408.9689127972,-3034754.730546835,-3015074.560133607,-2971677.04969797,-3006752.6864415333,33972.034669281486,-922750.2590224418,-914809.080161057,-904145.5472959783,-913853.8682299363,9826.834511139014,9238089.354316438,9292150.39761715,9319771.74689176,9282873.311993957,43735.01293563578,5362266.757322485,5362266.757322485,5362266.757322485,5362266.757322485,0,7077915.870743773,7121313.38117941,7140993.551592629,7112991.507487333,33972.034669277506,4106238.82104581,4106238.82104581,4106238.82104581,4106238.82104581,0,2160173.4835726633,2170837.016437742,2178778.195299128,2169881.804506622,9826.834511139627,1256027.936276685,1256027.936276685,1256027.936276685,1256027.936276685,0,0,0,0,0,0,-922750.2590224418,-914809.080161057,-904145.5472959783,-913853.8682299363,9826.834511139014,0,0,0,0,0,0,0,0,0,0,2160173.4835726633,2170837.016437742,2178778.195299128,2169881.804506622,9826.834511139627,1256027.936276685,1256027.936276685,1256027.936276685,1256027.936276685,0
55-64,HIS,sat_fat,FL,mrh-eq,-107625.63475598647,-106822.8852700117,-105419.4016660852,-106612.101368976,1175.4362982982386,0,0,0,0,0,-107625.63475598647,-106822.8852700117,-105419.4016660852,-106612.101368976,1175.4362982982386,-76757737.67650865,-76158014.0813073,-75192260.07138173,-76029582.35684265,831408.9689127972,-82506.89039025198,-81932.4450933996,-80803.54465381018,-81737.89942928134,912.1919963049953,-25118.744365734547,-24890.44017661209,-24615.8570122749,-24874.20193969464,265.05087829427777,251445.14145078504,252848.62505471168,253651.37454068646,252637.84115367592,1175.4362982983394,146025.73978469998,146025.73978469998,146025.73978469998,146025.73978469998,0,192591.81072706956,193720.71116665902,194295.1564635113,193526.16550254068,912.1919963049459,111788.26607325929,111788.26607325929,111788.26607325929,111788.26607325929,0,58853.33072371555,59127.91388805275,59356.2180771751,59111.675651135265,265.0508782942253,34237.47371144058,34237.47371144058,34237.47371144058,34237.47371144058,0,0,0,0,0,0,-25118.744365734547,-24890.44017661209,-24615.8570122749,-24874.20193969464,265.05087829427777,0,0,0,0,0,0,0,0,0,0,58853.33072371555,59127.91388805275,59356.2180771751,59111.675651135265,265.0508782942253,34237.47371144058,34237.47371144058,34237.47371144058,34237.47371144058,0
55-64,HIS,sat_fat,Food_price,USD,-429410.7171790069,-426101.9875972196,-424505.80945444136,-426702.8828389772,2633.458833646294,0,0,0,0,0,-429410.7171790069,-426101.9875972196,-424505.80945444136,-426702.8828389772,2633.458833646294,-76757737.67650865,-76158014.0813073,-75192260.07138173,-76029582.35684265,831408.9689127972,-328824.589939071,-326432.5397534357,-325094.95010812476,-326802.52590793546,1988.947457483024,-100586.1272399353,-99669.44784378415,-99410.85934631676,-99900.35693104162,650.083274461252,1002454.2137511048,1004050.3918938831,1007359.1214756705,1004651.2871356406,2633.45883364637,577948.4042966635,577948.4042966635,577948.4042966635,577948.4042966635,0,767184.8146307693,768522.4042760802,770914.4544617154,768892.3904305799,1988.9474574829667,442089.86452264444,442089.86452264444,442089.86452264444,442089.8645226445,0,235269.39912033628,235527.98761780292,236444.66701395443,235758.89670506076,650.0832744611532,135858.5397740191,135858.5397740191,135858.5397740191,135858.5397740191,0,0,0,0,0,0,-100586.1272399353,-99669.44784378415,-99410.85934631676,-99900.35693104162,650.083274461252,0,0,0,0,0,0,0,0,0,0,235269.39912033628,235527.98761780292,236444.66701395443,235758.89670506076,650.0832744611532,135858.5397740191,135858.5397740191,135858.5397740191,135858.5397740191,0
55-64,NHB,added_sugar,CED,MJ,-2087413.3026746188,-2058641.826268359,-1916305.8878473472,-2018794.6466140598,96441.8354887502,0,0,0,0,0,-2087413.3026746188,-2058641.826268359,-1916305.8878473472,-2018794.6466140598,96441.8354887502,-82558190.12778567,-81422877.94210806,-75789705.2117121,-79844681.25975074,3815552.4869792913,-1384041.1637655285,-1364993.146358998,-1270577.7669357362,-1338548.4579320748,63958.425524334016,-703372.1389090893,-693648.6799093622,-645728.1209116123,-680246.1886819858,32483.417007936136,3351683.3952573114,3494019.3336783266,3522790.810084584,3454172.154024026,96441.83548875131,1435377.507409967,1435377.507409967,1435377.507409967,1435377.5074099668,0,2222046.052933414,2316461.432356676,2335509.449763207,2290016.743929753,63958.42552433435,951468.2859976799,951468.2859976799,951468.2859976799,951468.2859976799,0,1129637.342323901,1177557.9013216489,1187281.3603213772,1164155.4100942735,32483.417007935448,483909.2214122885,483909.2214122885,483909.2214122885,483909.2214122885,0,0,0,0,0,0,-703372.1389090893,-693648.6799093622,-645728.1209116123,-680246.1886819858,32483.417007936136,0,0,0,0,0,0,0,0,0,0,1129637.342323901,1177557.9013216489,1187281.3603213772,1164155.4100942735,32483.417007935448,483909.2214122885,483909.2214122885,483909.2214122885,483909.2214122885,0
55-64,NHB,added_sugar,FL,mrh-eq,-91256.7079738311,-90036.0845020935,-83760.57179515569,-88262.43915640922,4233.796202814881,0,0,0,0,0,-91256.7079738311,-90036.0845020935,-83760.57179515569,-88262.43915640922,4233.796202814881,-82558190.12778567,-81422877.94210806,-75789705.2117121,-79844681.25975074,3815552.4869792913,-60512.825000155,-59704.63963105748,-55541.58131116837,-58527.491227270955,2808.0310225532626,-30743.88297367629,-30331.44487103615,-28218.990483987363,-29734.947929138376,1425.7654671069074,146192.2436463028,152467.75635324052,153688.3798249782,150694.1110075563,4233.796202814863,62431.671851147024,62431.671851147024,62431.671851147024,62431.671851147024,0,96929.91180568913,101092.9701255782,101901.15549467572,99915.8217217917,2808.031022553243,41388.330494520706,41388.330494520706,41388.330494520706,41388.330494520706,0,49262.331840613646,51374.786227662415,51787.224330302524,50778.289285764644,1425.765467106881,21043.341356626283,21043.341356626283,21043.341356626283,21043.341356626283,0,0,0,0,0,0,-30743.88297367629,-30331.44487103615,-28218.990483987363,-29734.947929138376,1425.7654671069074,0,0,0,0,0,0,0,0,0,0,49262.331840613646,51374.786227662415,51787.224330302524,50778.289285764644,1425.765467106881,21043.341356626283,21043.341356626283,21043.341356626283,21043.341356626283,0
55-64,NHB,added_sugar,Food_price,USD,-3340394.4797132267,-3324524.4149230532,-3066014.965660547,-3239387.7887924104,162143.48606457558,0,0,0,0,0,-3340394.4797132267,-3324524.4149230532,-3066014.965660547,-3239387.7887924104,162143.48606457558,-82558190.12778567,-81422877.94210806,-75789705.2117121,-79844681.25975074,3815552.4869792913,-2215557.564825678,-2205004.1192011507,-2033506.4039383503,-2148532.4456438613,107575.88035533817,-1124836.9148875494,-1119520.295721908,-1032508.5617221983,-1090855.3431485507,54567.607969925484,5336600.923521533,5595110.372784058,5610980.437574224,5509973.746653405,162143.48606458478,2270585.957860996,2270585.957860996,2270585.957860996,2270585.957860996,0,3539060.1087933485,3710557.824056141,3721111.2696806695,3654086.1504988554,107575.88035533405,1505553.704854994,1505553.704854994,1505553.704854994,1505553.704854994,0,1797540.8147282,1884552.54872791,1889869.1678935527,1855887.596154553,54567.60796992585,765032.2530060012,765032.2530060012,765032.2530060012,765032.2530060014,0,0,0,0,0,0,-1124836.9148875494,-1119520.295721908,-1032508.5617221983,-1090855.3431485507,54567.607969925484,0,0,0,0,0,0,0,0,0,0,1797540.8147282,1884552.54872791,1889869.1678935527,1855887.596154553,54567.60796992585,765032.2530060012,765032.2530060012,765032.2530060012,765032.2530060014,0
55-64,NHB,oil,CED,MJ,-164217.79708197806,-107489.36042345503,-105026.5088007948,-126529.91657638934,35248.202568978704,0,0,0,0,0,-164217.79708197806,-107489.36042345503,-105026.5088007948,-126529.91657638934,35248.202568978704,-17772255.705381937,-11625715.166493159,-11363976.038509011,-13690557.766810572,3817501.5216993582,-137226.52131454923,-89814.83381077013,-87761.65524040327,-105730.10010319548,29457.56648877552,-26991.275767428408,-17674.526612684815,-17264.853560391522,-20799.81647319369,5790.63681731887,1611068.6729758438,1613531.524598504,1670259.9612570265,1632572.0807514384,35248.20256897832,1506042.164175049,1506042.164175049,1506042.164175049,1506042.1641750492,0,1346600.6671632074,1348653.845733575,1396065.5332373537,1364569.112026,29457.566488775516,1258839.0119228042,1258839.0119228042,1258839.0119228042,1258839.0119228042,0,264468.00581263617,264877.6788649295,274194.4280196728,268002.9687254383,5790.636817318705,247203.1522522448,247203.1522522448,247203.1522522448,247203.1522522448,0,0,0,0,0,0,-26991.275767428408,-17674.526612684815,-17264.853560391522,-20799.81647319369,5790.63681731887,0,0,0,0,0,0,0,0,0,0,264468.00581263617,264877.6788649295,274194.4280196728,268002.9687254383,5790.636817318705,247203.1522522448,247203.1522522448,247203.1522522448,247203.1522522448,0
55-64,NHB,oil,FL,mrh-eq,-8178.507514938156,-5375.864329244529,-5238.104440312457,-6310.911100038058,1746.6367552178879,0,0,0,0,0,-8178.507514938156,-5375.864329244529,-5238.104440312457,-6310.911100038058,1746.6367552178879,-17772255.705381937,-11625715.166493159,-11363976.038509011,-13690557.766810572,3817501.5216993582,-6834.275267135561,-4491.927888340923,-4377.0450714773815,-5273.494401299203,1459.6935852082916,-1344.2322478026017,-883.9364409036073,-861.0593688350904,-1037.4166987388626,286.94320485999265,79208.01103974241,79345.7709286744,82148.41411436805,80280.81769946797,1746.6367552178795,73969.9065994299,73969.9065994299,73969.9065994299,73969.9065994299,0,66205.22586547735,66320.10868234088,68662.4560611356,67101.67519529919,1459.693585208339,61828.180794,61828.180794,61828.180794,61828.18079400001,0,13002.78517426497,13025.6622463335,13485.958053232484,13179.142504168747,286.9432048599903,12141.72580542988,12141.72580542988,12141.72580542988,12141.72580542988,0,0,0,0,0,0,-1344.2322478026017,-883.9364409036073,-861.0593688350904,-1037.4166987388626,286.94320485999265,0,0,0,0,0,0,0,0,0,0,13002.78517426497,13025.6622463335,13485.958053232484,13179.142504168747,286.9432048599903,12141.72580542988,12141.72580542988,12141.72580542988,12141.72580542988,0
55-64,NHB,oil,Food_price,USD,-127726.83815484226,-89121.91920387092,-68980.89634941268,-95600.47923773517,31423.847909522072,0,0,0,0,0,-127726.83815484226,-89121.91920387092,-68980.89634941268,-95600.47923773517,31423.847909522072,-17772255.705381937,-11625715.166493159,-11363976.038509011,-13690557.766810572,3817501.5216993582,-106733.46528814829,-74477.51806451895,-57643.825825703134,-79888.83560305001,26258.224858363672,-20993.372866694306,-14644.401139351941,-11337.070523709574,-15711.643634685273,5165.623510125751,928142.3927843239,948283.4156387825,986888.3345897541,954761.9756726468,31423.847909522407,859161.4964349116,859161.4964349116,859161.4964349116,859161.4964349116,0,775692.9788339214,792526.6710727363,824782.6182963662,797937.9886112679,26258.224858363523,718049.1530082178,718049.1530082178,718049.1530082178,718049.1530082178,0,152449.41395040296,155756.7445660459,162105.71629338752,156823.98706137878,5165.623510125588,141112.3434266935,141112.3434266935,141112.3434266935,141112.3434266935,0,0,0,0,0,0,-20993.372866694306,-14644.401139351941,-11337.070523709574,-15711.643634685273,5165.623510125751,0,0,0,0,0,0,0,0,0,0,152449.41395040296,155756.7445660459,162105.71629338752,156823.98706137878,5165.623510125588,141112.3434266935,141112.3434266935,141112.3434266935,141112.3434266935,0
55-64,NHB,sat_fat,CED,MJ,-3464447.680071297,-3432479.882984124,-3402670.830497065,-3433237.3372297785,32520.747845978665,0,0,0,0,0,-3464447.680071297,-3432479.882984124,-3402670.830497065,-3433237.3372297785,32520.747845978665,-71889156.08158596,-71225040.0246713,-70607105.33775961,-71241244.01414603,674909.4565429953,-2622686.0446185647,-2598465.0273965057,-2575915.2544688797,-2599051.428903324,24621.44320469299,-841761.6354527295,-834014.85558762,-826755.5760281835,-834185.9083264526,7899.315133930285,7873084.694557289,7902893.74704435,7934861.544131522,7903651.201290004,32520.747845979582,4470413.864060233,4470413.864060233,4470413.864060233,4470413.864060233,0,5960203.377522456,5982753.15045008,6006974.167672141,5983339.5519568995,24621.443204693023,3384288.123053574,3384288.123053574,3384288.123053574,3384288.1230535745,0,1912881.3170348364,1920140.5965942722,1927887.3764593843,1920311.6493331061,7899.315133931236,1086125.741006654,1086125.741006654,1086125.741006654,1086125.741006654,0,0,0,0,0,0,-841761.6354527295,-834014.85558762,-826755.5760281835,-834185.9083264526,7899.315133930285,0,0,0,0,0,0,0,0,0,0,1912881.3170348364,1920140.5965942722,1927887.3764593843,1920311.6493331061,7899.315133931236,1086125.741006654,1086125.741006654,1086125.741006654,1086125.741006654,0
55-64,NHB,sat_fat,FL,mrh-eq,-94201.98993508588,-93339.99998732659,-92523.6090876585,-93355.9996533235,883.4670056990293,0,0,0,0,0,-94201.98993508588,-93339.99998732659,-92523.6090876585,-93355.9996533235,883.4670056990293,-71889156.08158596,-71225040.0246713,-70607105.33775961,-71241244.01414603,674909.4565429953,-71313.2336955573,-70660.1278429004,-70042.55035595203,-70672.59393613147,668.8678375170518,-22888.75623952873,-22679.872144426183,-22481.058731706387,-22683.40571719206,214.59945559866043,214058.7483228333,214875.1392225015,215737.12917026086,214891.1388884984,883.467005699131,121535.13923517481,121535.13923517481,121535.13923517481,121535.13923517481,0,162049.20376608224,162666.7812530305,163319.88710568743,162679.2473462616,668.867837517016,92006.65341013011,92006.65341013011,92006.65341013011,92006.65341013011,0,52009.544556751076,52208.35796947085,52417.242064573446,52211.89154223675,214.59945559867705,29528.48582504472,29528.48582504472,29528.48582504472,29528.485825044725,0,0,0,0,0,0,-22888.75623952873,-22679.872144426183,-22481.058731706387,-22683.40571719206,214.59945559866043,0,0,0,0,0,0,0,0,0,0,52009.544556751076,52208.35796947085,52417.242064573446,52211.89154223675,214.59945559867705,29528.48582504472,29528.48582504472,29528.48582504472,29528.485825044725,0
55-64,NHB,sat_fat,Food_price,USD,-395083.9153690721,-389392.52142460144,-388562.06342940696,-391098.11298575095,3736.8712189588255,0,0,0,0,0,-395083.9153690721,-389392.52142460144,-388562.06342940696,-391098.11298575095,3736.8712189588255,-71889156.08158596,-71225040.0246713,-70607105.33775961,-71241244.01414603,674909.4565429953,-299108.2946142317,-294798.59087912453,-294167.4062522864,-296089.2993381663,2830.5260588217993,-95975.62075484016,-94593.93054547653,-94394.6571771212,-95008.81364758471,906.3461029693174,900060.3889448761,900890.846940069,906582.2408845398,902596.4385012191,3736.8712189583425,511498.32551546756,511498.32551546756,511498.32551546756,511498.3255154675,0,681413.5295066661,682044.7141335051,686354.4178686116,683335.4225925463,2830.5260588218075,387246.1232543814,387246.1232543814,387246.1232543814,387246.1232543814,0,218646.85943820892,218846.1328065641,220227.82301592836,219261.01590867256,906.3461029696394,124252.2022610878,124252.2022610878,124252.2022610878,124252.20226108779,0,0,0,0,0,0,-95975.62075484016,-94593.93054547653,-94394.6571771212,-95008.81364758471,906.3461029693174,0,0,0,0,0,0,0,0,0,0,218646.85943820892,218846.1328065641,220227.82301592836,219261.01590867256,906.3461029696394,124252.2022610878,124252.2022610878,124252.2022610878,124252.20226108779,0
55-64,NHW,added_sugar,CED,MJ,-11347612.340138579,-10500673.35493129,-9922197.604695959,-10594870.98123724,754640.5534862699,0,0,0,0,0,-11347612.340138579,-10500673.35493129,-9922197.604695959,-10594870.98123724,754640.5534862699,-450082618.21042895,-416657133.9298812,-393582875.5833915,-420289143.02955073,29902597.541250035,-7518762.1118236,-6957693.37950361,-6574325.323258097,-7020044.493915707,499996.3132888167,-3828850.2283149557,-3542979.9754276862,-3347872.281437859,-3574826.487321526,254644.24847616014,19036936.47641207,19615412.2266474,20462351.21185469,19709609.85295335,754640.5534862689,9114738.87171612,9114738.87171612,9114738.87171612,9114738.87171612,0,12613587.028258063,12996955.084503561,13558023.81682357,13059306.19891567,499996.3132888201,6039261.704999959,6039261.704999959,6039261.704999959,6039261.704999958,0,6423349.448154007,6618457.142143828,6904327.395031109,6650303.654037673,254644.24847616305,3075477.166716146,3075477.166716146,3075477.166716146,3075477.166716146,0,0,0,0,0,0,-3828850.2283149557,-3542979.9754276862,-3347872.281437859,-3574826.487321526,254644.24847616014,0,0,0,0,0,0,0,0,0,0,6423349.448154007,6618457.142143828,6904327.395031109,6650303.654037673,254644.24847616305,3075477.166716146,3075477.166716146,3075477.166716146,3075477.166716146,0
55-64,NHW,added_sugar,FL,mrh-eq,-532460.1109974757,-493364.28824740706,-465717.9753396633,-497381.660121907,35299.31282453393,0,0,0,0,0,-532460.1109974757,-493364.28824740706,-465717.9753396633,-497381.660121907,35299.31282453393,-450082618.21042895,-416657133.9298812,-393582875.5833915,-420289143.02955073,29902597.541250035,-352803.464919121,-326903.61952761794,-308581.7407608103,-329562.5551854058,23388.225053850125,-179656.64607835526,-166460.6687197892,-157136.2345788532,-167819.1049365015,11911.088160367744,893206.6723884096,920852.985296153,959948.8080462205,924870.3571706526,35299.31282453304,427488.6970487462,427488.6970487462,427488.6970487462,427488.6970487462,0,591830.6009401866,610152.4797069941,636052.3250984967,612811.4153647819,23388.225053849852,283248.8601793761,283248.8601793761,283248.8601793761,283248.8601793761,0,301376.071448223,310700.50558915874,323896.4829477245,312058.941805871,11911.088160367484,144239.8368693696,144239.8368693696,144239.8368693696,144239.8368693696,0,0,0,0,0,0,-179656.64607835526,-166460.6687197892,-157136.2345788532,-167819.1049365015,11911.088160367744,0,0,0,0,0,0,0,0,0,0,301376.071448223,310700.50558915874,323896.4829477245,312058.941805871,11911.088160367484,144239.8368693696,144239.8368693696,144239.8368693696,144239.8368693696,0
55-64,NHW,added_sugar,Food_price,USD,-18643137.63430509,-17102830.73171399,-16171501.481933884,-17316507.101121355,1313956.955167159,0,0,0,0,0,-18643137.63430509,-17102830.73171399,-16171501.481933884,-17316507.101121355,1313956.955167159,-450082618.21042895,-416657133.9298812,-393582875.5833915,-420289143.02955073,29902597.541250035,-12353010.433198228,-11332517.89322215,-10715266.43848757,-11474005.993306885,870636.1727421462,-6290127.201106861,-5770312.83849183,-5456235.043446305,-5842501.107814464,443320.7942316834,31017129.04851215,31948458.298292268,33488765.200883366,32162134.66769963,1313956.9551671657,14845627.56657825,14845627.56657825,14845627.56657825,14845627.566578249,0,20551944.94393051,21169196.3986651,22189688.93864117,21310684.49874983,870636.1727421453,9836678.50544293,9836678.50544293,9836678.50544293,9836678.50544293,0,10465184.104581645,10779261.89962716,11299076.262242174,10851450.168949792,443320.79423166835,5008949.06113532,5008949.06113532,5008949.06113532,5008949.06113532,0,0,0,0,0,0,-6290127.201106861,-5770312.83849183,-5456235.043446305,-5842501.107814464,443320.7942316834,0,0,0,0,0,0,0,0,0,0,10465184.104581645,10779261.89962716,11299076.262242174,10851450.168949792,443320.79423166835,5008949.06113532,5008949.06113532,5008949.06113532,5008949.06113532,0
