age_gp,race_gp,outcome,outcome_unit,impact_lower_bound (2.5th percentile),impact_median,impact_upper_bound (97.5th percentile),impact_mean,impact_SD,substitution_impact_lower_bound (2.5th percentile),substitution_impact_median,substitution_impact_upper_bound  (97.5th percentile),substitution_impact_mean,substitution_impact_SD,combined_impact_lower_bound (2.5th percentile),combined_impact_median,combined_impact_upper_bound  (97.5th percentile),combined_impact_mean,combined_impact_SD,delta_lower_bound (2.5th percentile),delta_median,delta_upper_bound (97.5th percentile),delta_mean,delta_SD,combined_consumed_impact_lower_bound (2.5th percentile),combined_consumed_impact_median,combined_consumed_upper_bound (97.5th percentile),combined_consumed_impact_mean,combined_consumed_impact_SD,combined_unconsumed_impact_lower_bound (2.5th percentile),combined_unconsumed_impact_median,combined_unconsumed_upper_bound (97.5th percentile),combined_unconsumed_impact_mean,combined_unconsumed_impact_SD,current_intake_impact_lower_bound (2.5th percentile),current_intake_impact_median,current_intake_impact_upper_bound (97.5th percentile),current_intake_impact_mean,current_intake_impact_SD,CF_intake_impact_lower_bound (2.5th percentile),CF_intake_impact_median,CF_intake_impact_upper_bound  (97.5th percentile),CF_intake_impact_mean,CF_intake_impact_SD,current_intake_consumed_impact_lower_bound (2.5th percentile),current_intake_consumed_impact_median,current_intake_consumed_upper_bound (97.5th percentile),current_intake_consumed_impact_mean,current_intake_consumed_impact_SD,CF_intake_consumed_impact_lower_bound (2.5th percentile),CF_intake_consumed_impact_median,CF_intake_consumed_impact_upper_bound (97.5th percentile),CF_intake_consumed_impact_mean,CF_intake_consumed_impact_SD,current_intake_unconsumed_impact_lower_bound (2.5th percentile),current_intake_unconsumed_impact_median,current_intake_unconsumed_upper_bound (97.5th percentile),current_intake_unconsumed_impact_mean,current_intake_unconsumed_impact_SD,CF_intake_unconsumed_impact_lower_bound (2.5th percentile),CF_intake_unconsumed_impact_median,CF_intake_unconsumed_impact_upper_bound (97.5th percentile),CF_intake_unconsumed_impact_mean,CF_intake_unconsumed_impact_SD,inedible_impact_lower_bound (2.5th percentile),inedible_impact_median,inedible_upper_bound (97.5th percentile),inedible_consumed_impact_mean,inedible_impact_SD,wasted_impact_lower_bound (2.5th percentile),wasted_impact_median,wasted_unconsumed_upper_bound (97.5th percentile),wasted_unconsumed_impact_mean,wasted_impact_SD,current_intake_inedible_impact_lower_bound (2.5th percentile),current_intake_inedible_impact_median,current_intake_inedible_upper_bound (97.5th percentile),current_intake_inedible_impact_mean,current_intake_inedible_impact_SD,CF_intake_inedible_impact_lower_bound (2.5th percentile),CF_intake_inedible_impact_median,CF_intake_inedible_impact_upper_bound (97.5th percentile),CF_intake_inedible_impact_mean,CF_intake_inedible_impact_SD,current_intake_wasted_impact_lower_bound (2.5th percentile),current_intake_wasted_impact_median,current_intake_wasted_upper_bound (97.5th percentile),current_intake_wasted_impact_mean,current_intake_wasted_impact_SD,CF_intake_wasted_impact_lower_bound (2.5th percentile),CF_intake_wasted_impact_median,CF_intake_unconsumed_wasted_upper_bound (97.5th percentile),CF_intake_wasted_impact_mean,CF_intake_wasted_impact_SD
65-74,HIS,CED,MJ,-2345113.2149007455,-2344331.7611597804,-2314101.139150339,-2333998.7196620693,18614.274942859698,0,0,0,0,0,-2345113.2149007455,-2344331.7611597804,-2314101.139150339,-2333998.7196620693,18614.274942859698,-60654018.45552391,-59710815.52323074,-54983907.439077,-58383199.68047264,3198090.691545413,-1739417.478405848,-1725951.5329586016,-1714855.4424898343,-1726783.0610212258,12947.429174146744,-617712.623374532,-605028.1316682509,-598578.0918338574,-607215.658640843,10247.443128545316,6460161.397726594,6490392.019736028,6491173.473476998,6480058.978238321,18614.27494285733,4146060.2585762506,4146060.2585762506,4146060.2585762506,4146060.25857625,0,4867291.342498289,4878387.432967051,4891853.378414298,4879218.961029678,12947.429174143961,3152435.9000084507,3152435.9000084507,3152435.9000084507,3152435.9000084507,0,1592202.4504016615,1598652.4902360528,1611336.9819423354,1600840.017208646,10247.44312854517,993624.3585678034,993624.3585678034,993624.3585678034,993624.3585678035,0,0,0,0,0,0,-617712.623374532,-605028.1316682509,-598578.0918338574,-607215.658640843,10247.443128545316,0,0,0,0,0,0,0,0,0,0,1592202.4504016615,1598652.4902360528,1611336.9819423354,1600840.017208646,10247.44312854517,993624.3585678034,993624.3585678034,993624.3585678034,993624.3585678035,0
65-74,HIS,FL,mrh-eq,-80453.74016391108,-78438.97057844294,-76036.08694889578,-78302.79021209943,2328.06975823876,0,0,0,0,0,-80453.74016391108,-78438.97057844294,-76036.08694889578,-78302.79021209943,2328.06975823876,-60654018.45552391,-59710815.52323074,-54983907.439077,-58383199.68047264,3198090.691545413,-58018.72087878638,-57077.92564785663,-55239.628058744296,-56763.0125397224,1487.8883507322873,-22435.01928512471,-21361.04493058626,-20796.45889015148,-21539.77767237702,876.1810105757924,224938.6832684544,227341.56689800142,229356.33648346981,227205.38653165803,2328.069758238826,148902.59631955868,148902.59631955868,148902.59631955868,148902.59631955868,0,167843.17918114745,169681.4767702597,170622.27200118965,169366.56366212558,1487.8883507323155,112603.55112240321,112603.55112240321,112603.55112240321,112603.5511224032,0,57095.5040873069,57660.09012774176,58734.06448228023,57838.8228695325,876.1810105758392,36299.04519715547,36299.04519715547,36299.04519715547,36299.04519715547,0,0,0,0,0,0,-22435.01928512471,-21361.04493058626,-20796.45889015148,-21539.77767237702,876.1810105757924,0,0,0,0,0,0,0,0,0,0,57095.5040873069,57660.09012774176,58734.06448228023,57838.8228695325,876.1810105758392,36299.04519715547,36299.04519715547,36299.04519715547,36299.04519715547,0
65-74,HIS,Food_price,USD,-1018432.4979374943,-979355.5439120592,-873901.8848144055,-956065.4719568947,78697.35932232851,0,0,0,0,0,-1018432.4979374943,-979355.5439120592,-873901.8848144055,-956065.4719568947,78697.35932232851,-60654018.45552391,-59710815.52323074,-54983907.439077,-58383199.68047264,3198090.691545413,-694691.5276329938,-671584.8919944945,-596595.4766110947,-653380.4078734767,53982.939502877016,-323740.9703045013,-307770.65191756375,-277306.4082033108,-302685.064083418,24832.921927312378,2927495.558343686,3032949.2174413395,3072026.1714667752,3009659.1454861755,78697.35932232843,2053593.6735292808,2053593.6735292808,2053593.6735292808,2053593.673529281,0,2108421.612654838,2183411.028038234,2206517.6636767318,2165206.543917217,53982.93950287433,1511826.1360437402,1511826.1360437402,1511826.1360437402,1511826.1360437402,0,819073.9456888508,849538.1894031048,865508.5077900413,844452.6015689583,24832.921927312433,541767.5374855398,541767.5374855398,541767.5374855398,541767.5374855398,0,0,0,0,0,0,-323740.9703045013,-307770.65191756375,-277306.4082033108,-302685.064083418,24832.921927312378,0,0,0,0,0,0,0,0,0,0,819073.9456888508,849538.1894031048,865508.5077900413,844452.6015689583,24832.921927312433,541767.5374855398,541767.5374855398,541767.5374855398,541767.5374855398,0
65-74,NHB,CED,MJ,-3035944.067979764,-2962685.860675947,-2905841.846407997,-2968445.226653444,68656.26904044983,0,0,0,0,0,-3035944.067979764,-2962685.860675947,-2905841.846407997,-2968445.226653444,68656.26904044983,-88121477.27500066,-83820279.48595954,-82672595.35777634,-84926775.50731319,3023692.086972771,-2223492.9473405806,-2174600.2505665342,-2123085.305876977,-2173680.1635786355,52852.13399712436,-812451.120639182,-788085.610109413,-782756.540531021,-794765.0630748085,16664.88544727912,6534249.556900803,6591093.571168752,6664351.778472572,6596852.937146251,68656.26904045079,3628407.7104928102,3628407.7104928102,3628407.7104928102,3628407.7104928102,0,4882827.365287511,4934342.309977072,4983235.00675112,4933422.222989173,52852.13399712739,2759742.0594105395,2759742.0594105395,2759742.0594105395,2759742.0594105395,0,1651422.1916132898,1656751.261191684,1681116.771721451,1663430.7141570777,16664.88544727872,868665.6510822694,868665.6510822694,868665.6510822694,868665.6510822694,0,0,0,0,0,0,-812451.120639182,-788085.610109413,-782756.540531021,-794765.0630748085,16664.88544727912,0,0,0,0,0,0,0,0,0,0,1651422.1916132898,1656751.261191684,1681116.771721451,1663430.7141570777,16664.88544727872,868665.6510822694,868665.6510822694,868665.6510822694,868665.6510822694,0
65-74,NHB,FL,mrh-eq,-104519.58013469604,-100719.3195515734,-100095.15006047527,-101833.73747859953,2520.722958883583,0,0,0,0,0,-104519.58013469604,-100719.3195515734,-100095.15006047527,-101833.73747859953,2520.722958883583,-88121477.27500066,-83820279.48595954,-82672595.35777634,-84926775.50731319,3023692.086972771,-75074.36525491039,-72489.68247717424,-71665.60396343627,-73107.43835927887,1872.153129641866,-29455.736407292923,-28440.067624546296,-28240.15860190647,-28726.29911932061,686.1209623542314,227411.36674370637,228035.53623480472,231835.7968179273,229149.9541618308,2520.7229588836262,127316.21668323122,127316.21668323122,127316.21668323122,127316.21668323122,0,168212.9606075176,169037.0391212555,171621.72189899173,169654.79500336017,1872.1531296418916,96547.35664408133,96547.35664408133,96547.35664408133,96547.35664408134,0,59009.01864105636,59208.92766369619,60224.59644644285,59495.15915847052,686.1209623542509,30768.860039149906,30768.860039149906,30768.860039149906,30768.860039149906,0,0,0,0,0,0,-29455.736407292923,-28440.067624546296,-28240.15860190647,-28726.29911932061,686.1209623542314,0,0,0,0,0,0,0,0,0,0,59009.01864105636,59208.92766369619,60224.59644644285,59495.15915847052,686.1209623542509,30768.860039149906,30768.860039149906,30768.860039149906,30768.860039149906,0
65-74,NHB,Food_price,USD,-1790140.0238158833,-1738438.538042148,-1709748.0501142652,-1746512.572374026,42885.44117207217,0,0,0,0,0,-1790140.0238158833,-1738438.538042148,-1709748.0501142652,-1746512.572374026,42885.44117207217,-88121477.27500066,-83820279.48595954,-82672595.35777634,-84926775.50731319,3023692.086972771,-1217966.7896827722,-1176502.6788471024,-1157759.3848955056,-1184474.8952976542,32431.51786770716,-572173.2341331133,-561935.8591950455,-551988.6652187591,-562037.6770763724,10623.823260090325,3321849.2364383047,3350539.724366189,3402241.210139925,3358613.7586980667,42885.44117207319,1612101.186324042,1612101.186324042,1612101.186324042,1612101.186324042,0,2308816.64285945,2327559.9368110467,2369024.0476467153,2335532.153261598,32431.51786770632,1151057.2579639442,1151057.2579639442,1151057.2579639442,1151057.2579639442,0,1013032.5935788553,1022979.7875551421,1033217.1624932098,1023081.6054364686,10623.823260090498,461043.92836009624,461043.92836009624,461043.92836009624,461043.92836009624,0,0,0,0,0,0,-572173.2341331133,-561935.8591950455,-551988.6652187591,-562037.6770763724,10623.823260090325,0,0,0,0,0,0,0,0,0,0,1013032.5935788553,1022979.7875551421,1033217.1624932098,1023081.6054364686,10623.823260090498,461043.92836009624,461043.92836009624,461043.92836009624,461043.92836009624,0
65-74,NHW,CED,MJ,-28262207.040173005,-27860531.849327505,-27563047.73087894,-27897090.120343972,369338.0816392017,0,0,0,0,0,-28262207.040173005,-27860531.849327505,-27563047.73087894,-27897090.120343972,369338.0816392017,-744298212.0533264,-698905629.529793,-683537439.8954144,-709440504.2277421,33255326.731993753,-21030337.20730682,-20708065.477468103,-20432636.152428895,-20724501.408976704,314901.3628406908,-7231869.832866174,-7152466.3718594015,-7130411.578450054,-7172588.711367269,56170.66219217875,61281465.08146053,61578949.19990909,61980624.39075463,61615507.47092558,369338.081639227,33718417.35058161,33718417.35058161,33718417.35058161,33718417.35058161,0,46069616.76989922,46345046.0949384,46667317.82477713,46361482.026447006,314901.36284068757,25636980.617470317,25636980.617470317,25636980.617470317,25636980.617470313,0,15211848.311561324,15233903.104970671,15313306.565977452,15254025.444478542,56170.66219218402,8081436.733111277,8081436.733111277,8081436.733111277,8081436.733111277,0,0,0,0,0,0,-7231869.832866174,-7152466.3718594015,-7130411.578450054,-7172588.711367269,56170.66219217875,0,0,0,0,0,0,0,0,0,0,15211848.311561324,15233903.104970671,15313306.565977452,15254025.444478542,56170.66219218402,8081436.733111277,8081436.733111277,8081436.733111277,8081436.733111277,0
65-74,NHW,FL,mrh-eq,-930312.0552203199,-909664.1593148073,-904343.477273148,-915042.129091598,14439.431899975458,0,0,0,0,0,-930312.0552203199,-909664.1593148073,-904343.477273148,-915042.129091598,14439.431899975458,-744298212.0533264,-698905629.529793,-683537439.8954144,-709440504.2277421,33255326.731993753,-682386.4802097637,-665844.9945082252,-659558.1147129734,-669443.1018437644,12412.425475784834,-247976.427523904,-244836.21507352148,-243870.01731992865,-245599.02724783367,2259.9764294891206,2092140.0200605195,2097460.7021021787,2118108.5980076934,2102838.6718789698,14439.431899976513,1187796.5427873712,1187796.5427873712,1187796.5427873712,1187796.5427873712,0,1559768.0642064288,1566054.9440016784,1582596.4297032175,1569653.0513372186,12412.42547578404,900209.949493455,900209.949493455,900209.949493455,900209.9494934551,0,531456.6106138461,532422.8083674387,535563.0208178213,533185.620541751,2259.9764294890288,287586.5932939172,287586.5932939172,287586.5932939172,287586.5932939172,0,0,0,0,0,0,-247976.427523904,-244836.21507352148,-243870.01731992865,-245599.02724783367,2259.9764294891206,0,0,0,0,0,0,0,0,0,0,531456.6106138461,532422.8083674387,535563.0208178213,533185.620541751,2259.9764294890288,287586.5932939172,287586.5932939172,287586.5932939172,287586.5932939172,0
65-74,NHW,Food_price,USD,-14048051.07739543,-13955702.822275525,-13546883.74346209,-13844660.427997092,280755.4562755896,0,0,0,0,0,-14048051.07739543,-13955702.822275525,-13546883.74346209,-13844660.427997092,280755.4562755896,-744298212.0533264,-698905629.529793,-683537439.8954144,-709440504.2277421,33255326.731993753,-9645589.255526971,-9627887.301926678,-9313692.726507634,-9523854.803042905,196547.71886530507,-4419232.093700324,-4309181.884980116,-4232259.335186032,-4320805.624954195,98920.24593990062,31714061.48850131,32122880.56731475,32215228.822434656,32011838.17303632,280755.4562755945,18167177.745039225,18167177.745039225,18167177.745039225,18167177.745039225,0,22569997.036473516,22884191.61189256,22901893.565492876,22780159.113008793,196547.71886531156,13256304.309965894,13256304.309965894,13256304.309965894,13256304.309965894,0,9143132.770259352,9220055.320053436,9330105.52877365,9231679.060027517,98920.24593990367,4910873.435073321,4910873.435073321,4910873.435073321,4910873.435073321,0,0,0,0,0,0,-4419232.093700324,-4309181.884980116,-4232259.335186032,-4320805.624954195,98920.24593990062,0,0,0,0,0,0,0,0,0,0,9143132.770259352,9220055.320053436,9330105.52877365,9231679.060027517,98920.24593990367,4910873.435073321,4910873.435073321,4910873.435073321,4910873.435073321,0
65-74,OTH,CED,MJ,-1737104.448453501,-1684450.661164571,-1581590.6751436512,-1666834.451083171,83259.02326234677,0,0,0,0,0,-1737104.448453501,-1684450.661164571,-1581590.6751436512,-1666834.451083171,83259.02326234677,-47175943.14245031,-47145559.84114309,-43073295.54079604,-45727355.981830865,2484150.2007334474,-1308412.3356310306,-1267449.872512382,-1185453.8812417735,-1253052.1433362556,65905.22795666948,-428692.1128224694,-417000.78865218733,-396136.79390187963,-413782.30774691515,17359.605034296612,4651359.897998553,4754219.884019471,4806873.67130841,4736603.673938074,83259.02326235021,3069769.222854904,3069769.222854904,3069769.222854904,3069769.2228549034,0,3532768.3070977335,3614764.2983683334,3655726.761486985,3600366.5691922107,65905.22795666599,2347314.4258559574,2347314.4258559574,2347314.4258559574,2347314.4258559574,0,1118591.5909008274,1139455.5856511346,1151146.909821418,1136237.1047458632,17359.605034296987,722454.796998948,722454.796998948,722454.796998948,722454.796998948,0,0,0,0,0,0,-428692.1128224694,-417000.78865218733,-396136.79390187963,-413782.30774691515,17359.605034296612,0,0,0,0,0,0,0,0,0,0,1118591.5909008274,1139455.5856511346,1151146.909821418,1136237.1047458632,17359.605034296987,722454.796998948,722454.796998948,722454.796998948,722454.796998948,0
65-74,OTH,FL,mrh-eq,-57082.82727985207,-56113.338296824484,-52790.887019039124,-55287.737491646316,2369.3698911797774,0,0,0,0,0,-57082.82727985207,-56113.338296824484,-52790.887019039124,-55287.737491646316,2369.3698911797774,-47175943.14245031,-47145559.84114309,-43073295.54079604,-45727355.981830865,2484150.2007334474,-42265.56283122782,-41512.698914552064,-38831.940881892304,-40836.2448387682,1899.7510357205447,-14817.26444862435,-14600.63938227243,-13958.946137146795,-14451.492652878143,469.8493823670675,165466.29965633573,168788.75093412108,169758.2399171487,167963.1501289429,2369.3698911797833,112675.41263729671,112675.41263729671,112675.41263729671,112675.41263729671,0,124561.97759631956,127242.73562897928,127995.59954565504,126566.28155319544,1899.7510357205283,85730.03671442725,85730.03671442725,85730.03671442725,85730.03671442725,0,40904.32206001611,41546.015305141744,41762.64037149363,41396.868575747445,469.84938236705676,26945.3759228693,26945.3759228693,26945.3759228693,26945.375922869298,0,0,0,0,0,0,-14817.26444862435,-14600.63938227243,-13958.946137146795,-14451.492652878143,469.8493823670675,0,0,0,0,0,0,0,0,0,0,40904.32206001611,41546.015305141744,41762.64037149363,41396.868575747445,469.84938236705676,26945.3759228693,26945.3759228693,26945.3759228693,26945.375922869298,0
65-74,OTH,Food_price,USD,-773559.2543925877,-771755.9180300811,-753996.0439201469,-766157.1328555451,11380.957629738841,0,0,0,0,0,-773559.2543925877,-771755.9180300811,-753996.0439201469,-766157.1328555451,11380.957629738841,-47175943.14245031,-47145559.84114309,-43073295.54079604,-45727355.981830865,2484150.2007334474,-543715.3518003339,-539389.5602771547,-524386.4022957021,-535643.1159058308,10677.990676548901,-232233.59695499635,-229711.14179432468,-229476.88082651462,-230514.0169497147,1608.905390683888,2312346.047644465,2330105.921754399,2331909.258116907,2324507.1365798637,11380.957629738938,1558350.003724319,1558350.003724319,1558350.003724319,1558350.003724319,0,1657398.680256261,1672401.8382377133,1676727.6297608935,1668655.3938663898,10677.990676549132,1133012.2779605603,1133012.2779605603,1133012.2779605603,1133012.2779605603,0,654814.606590273,655048.8675580835,657571.3227187553,655851.7427134735,1608.9053906842073,425337.7257637593,425337.7257637593,425337.7257637593,425337.7257637593,0,0,0,0,0,0,-232233.59695499635,-229711.14179432468,-229476.88082651462,-230514.0169497147,1608.905390683888,0,0,0,0,0,0,0,0,0,0,654814.606590273,655048.8675580835,657571.3227187553,655851.7427134735,1608.9053906842073,425337.7257637593,425337.7257637593,425337.7257637593,425337.7257637593,0
75+,HIS,CED,MJ,-1406252.1086992237,-1260364.3997049727,-1205482.0070904796,-1292296.0896627824,109227.06224815587,0,0,0,0,0,-1406252.1086992237,-1260364.3997049727,-1205482.0070904796,-1292296.0896627824,109227.06224815587,-38051763.10384787,-34174001.975671105,-31938869.80399739,-34750363.013040595,3255801.3195230453,-1046205.2851741308,-932034.3905654754,-896022.2613238754,-959458.5187644422,82534.64789779096,-360046.8235250943,-328330.0091394972,-309459.74576660444,-332837.57089834084,26909.429126847444,3159984.089361548,3214866.481976038,3360754.190970287,3246798.1719338484,109227.06224815366,1954502.0822710665,1954502.0822710665,1954502.0822710665,1954502.0822710665,0,2389143.416857501,2425155.546099101,2539326.440707756,2452579.674298068,82534.6478977908,1493121.155533625,1493121.155533625,1493121.155533625,1493121.155533625,0,770840.6725040459,789710.935876939,821427.7502625356,794218.4976357823,26909.429126847353,461380.926737442,461380.926737442,461380.926737442,461380.926737442,0,0,0,0,0,0,-360046.8235250943,-328330.0091394972,-309459.74576660444,-332837.57089834084,26909.429126847444,0,0,0,0,0,0,0,0,0,0,770840.6725040459,789710.935876939,821427.7502625356,794218.4976357823,26909.429126847353,461380.926737442,461380.926737442,461380.926737442,461380.926737442,0
75+,HIS,FL,mrh-eq,-47386.059719614,-43119.56413447435,-40735.14896561089,-43779.943227904594,3546.890335143709,0,0,0,0,0,-47386.059719614,-43119.56413447435,-40735.14896561089,-43779.943227904594,3546.890335143709,-38051763.10384787,-34174001.975671105,-31938869.80399739,-34750363.013040595,3255801.3195230453,-34601.472527879276,-31275.391317583715,-29695.679554760343,-31888.15252722308,2635.965122439909,-12784.587191734743,-11844.172816890625,-11039.469410850535,-11891.790700681513,919.4083405279467,109502.75846931363,111887.17363817708,116153.6692233167,112547.5527316073,3546.890335143672,68767.60950370268,68767.60950370268,68767.60950370268,68767.60950370268,0,81942.26718181942,83521.97894464282,86848.06015493824,84134.74015428213,2635.9651224398312,52246.58762705904,52246.58762705904,52246.58762705904,52246.587627059045,0,27560.491287494282,28365.19469353437,29305.60906837848,28412.812577325254,919.4083405279412,16521.02187664374,16521.02187664374,16521.02187664374,16521.02187664374,0,0,0,0,0,0,-12784.587191734743,-11844.172816890625,-11039.469410850535,-11891.790700681513,919.4083405279467,0,0,0,0,0,0,0,0,0,0,27560.491287494282,28365.19469353437,29305.60906837848,28412.812577325254,919.4083405279412,16521.02187664374,16521.02187664374,16521.02187664374,16521.02187664374,0
75+,HIS,Food_price,USD,-655973.0943180961,-594315.4699983697,-568705.5513563661,-606963.7877800268,47218.38739179684,0,0,0,0,0,-655973.0943180961,-594315.4699983697,-568705.5513563661,-606963.7877800268,47218.38739179684,-38051763.10384787,-34174001.975671105,-31938869.80399739,-34750363.013040595,3255801.3195230453,-449823.1845000331,-405851.52151549887,-388776.05290034,-415288.7826977358,33153.246821559726,-206149.90981806212,-188463.94848286975,-179929.49845602622,-191675.0050822904,14077.611267016313,1457504.2332752459,1483114.1519172487,1544771.7762369763,1495762.4696989066,47218.387391797136,888798.6819188793,888798.6819188793,888798.6819188793,888798.6819188794,0,1040596.5055924011,1057671.9742075612,1101643.637192095,1067109.2353897975,33153.24682156001,651820.4526920624,651820.4526920624,651820.4526920624,651820.4526920624,0,416907.7276828448,425442.1777096881,443128.1390448808,428653.2343091089,14077.611267016375,236978.2292268183,236978.2292268183,236978.2292268183,236978.2292268183,0,0,0,0,0,0,-206149.90981806212,-188463.94848286975,-179929.49845602622,-191675.0050822904,14077.611267016313,0,0,0,0,0,0,0,0,0,0,416907.7276828448,425442.1777096881,443128.1390448808,428653.2343091089,14077.611267016375,236978.2292268183,236978.2292268183,236978.2292268183,236978.2292268183,0
75+,NHB,CED,MJ,-2146817.779060634,-2132543.1214022087,-1790933.4137315569,-2017688.7178891466,212079.6378720932,0,0,0,0,0,-2146817.779060634,-2132543.1214022087,-1790933.4137315569,-2017688.7178891466,212079.6378720932,-67069626.51835318,-65890388.416397385,-51679050.99307051,-61317721.987846136,9016477.466403266,-1574835.6610000415,-1558032.3736296543,-1317935.3390093888,-1479683.6903840827,151280.59815878372,-574377.6619982391,-571849.0322862797,-472864.98894785397,-538005.0275050635,60939.18315135031,4523215.754564435,4864825.462235083,4879100.119893513,4749971.058722024,212079.6378720921,2732282.340832877,2732282.340832877,2732282.340832877,2732282.340832877,0,3400088.764638062,3640185.7992583257,3656989.086628718,3561837.116012757,151280.59815878433,2082153.4256286728,2082153.4256286728,2082153.4256286728,2082153.4256286726,0,1122993.9041520574,1221977.947490485,1224506.5772024435,1188133.9427092678,60939.18315135118,650128.915204204,650128.915204204,650128.915204204,650128.915204204,0,0,0,0,0,0,-574377.6619982391,-571849.0322862797,-472864.98894785397,-538005.0275050635,60939.18315135031,0,0,0,0,0,0,0,0,0,0,1122993.9041520574,1221977.947490485,1224506.5772024435,1188133.9427092678,60939.18315135118,650128.915204204,650128.915204204,650128.915204204,650128.915204204,0
75+,NHB,FL,mrh-eq,-76036.31343389789,-75868.06600953628,-60838.04964075883,-70653.41023956581,9185.850872136301,0,0,0,0,0,-76036.31343389789,-75868.06600953628,-60838.04964075883,-70653.41023956581,9185.850872136301,-67069626.51835318,-65890388.416397385,-51679050.99307051,-61317721.987846136,9016477.466403266,-54577.60162729519,-54440.67350022101,-43892.796791786976,-50787.709085708775,6452.34690338537,-21588.433190146672,-21283.257638710853,-16938.046105441663,-19865.701153857037,2738.1945182015334,155533.20150969247,170563.21787846973,170731.4653028317,165348.56210849943,9185.850872136283,94695.15186893374,94695.15186893374,94695.15186893374,94695.15186893374,0,115663.76580893465,126211.64251736857,126348.57064444287,122558.67810285643,6452.346903385335,71770.96901714761,71770.96901714761,71770.96901714761,71770.96901714761,0,39862.228957227686,44207.44049049687,44512.61604193268,42789.88400564305,2738.19451820153,22924.182851786,22924.182851786,22924.182851786,22924.182851786,0,0,0,0,0,0,-21588.433190146672,-21283.257638710853,-16938.046105441663,-19865.701153857037,2738.1945182015334,0,0,0,0,0,0,0,0,0,0,39862.228957227686,44207.44049049687,44512.61604193268,42789.88400564305,2738.19451820153,22924.182851786,22924.182851786,22924.182851786,22924.182851786,0
75+,NHB,Food_price,USD,-1414079.1199624636,-1359222.5994486795,-1055248.3161159405,-1271812.8581086954,203464.52115383832,0,0,0,0,0,-1414079.1199624636,-1359222.5994486795,-1055248.3161159405,-1271812.8581086954,203464.52115383832,-67069626.51835318,-65890388.416397385,-51679050.99307051,-61317721.987846136,9016477.466403266,-966805.4699142021,-931292.9050326933,-723039.1289520056,-870681.9537347358,138620.56630946527,-447273.65004826256,-427929.6944159858,-332209.18716393475,-401130.9043739597,64855.02654771312,2394137.9335671645,2698112.216899902,2752968.737413687,2610702.4755599187,203464.52115383805,1338889.6174512228,1338889.6174512228,1338889.6174512228,1338889.6174512228,0,1688550.217562233,1896803.9936429206,1932316.5585244305,1836193.0423449634,138620.56630946562,965511.0886102269,965511.0886102269,965511.0886102269,965511.0886102269,0,705587.7160049294,801308.2232569813,820652.1788892574,774509.4332149547,64855.026547713416,373378.52884099487,373378.52884099487,373378.52884099487,373378.52884099487,0,0,0,0,0,0,-447273.65004826256,-427929.6944159858,-332209.18716393475,-401130.9043739597,64855.02654771312,0,0,0,0,0,0,0,0,0,0,705587.7160049294,801308.2232569813,820652.1788892574,774509.4332149547,64855.026547713416,373378.52884099487,373378.52884099487,373378.52884099487,373378.52884099487,0
75+,NHW,CED,MJ,-21538419.589925636,-21492961.14868637,-21471353.427019402,-21501329.822220508,36034.33707303189,0,0,0,0,0,-21538419.589925636,-21492961.14868637,-21471353.427019402,-21501329.822220508,36034.33707303189,-519299077.2698425,-518032602.84287864,-517528885.5679784,-518300236.93132204,960077.25417599,-16203832.502729705,-16121132.386292776,-16104439.942903254,-16144292.973326953,56025.36668886744,-5387383.957274329,-5349083.792217815,-5333449.838687127,-5357036.848893543,29210.011988941755,45728939.11277199,45750546.83443898,45796005.27567825,45758915.50797311,36034.33707304562,24257585.685752563,24257585.685752563,24257585.685752563,24257585.68575256,0,34794241.0196743,34810933.463063836,34893633.57950075,34834094.050098,56025.366688860886,18689801.076771066,18689801.076771066,18689801.076771066,18689801.076771066,0,10901234.447668662,10916868.401199345,10955168.56625587,10924821.457875079,29210.011988946128,5567784.608981531,5567784.608981531,5567784.608981531,5567784.608981531,0,0,0,0,0,0,-5387383.957274329,-5349083.792217815,-5333449.838687127,-5357036.848893543,29210.011988941755,0,0,0,0,0,0,0,0,0,0,10901234.447668662,10916868.401199345,10955168.56625587,10924821.457875079,29210.011988946128,5567784.608981531,5567784.608981531,5567784.608981531,5567784.608981531,0
75+,NHW,FL,mrh-eq,-722671.4972612205,-716938.3738215256,-712748.3588602487,-717479.8153929003,5243.711539209014,0,0,0,0,0,-722671.4972612205,-716938.3738215256,-712748.3588602487,-717479.8153929003,5243.711539209014,-519299077.2698425,-518032602.84287864,-517528885.5679784,-518300236.93132204,960077.25417599,-528175.57838684,-525364.695955457,-523727.1233672238,-525776.38361972,2368.282884326108,-194495.9188743808,-191573.67786606995,-189021.23549302548,-191703.43177318096,2883.6025964651644,1575917.3822484482,1580107.397209727,1585840.52064942,1580648.8387811005,5243.711539209028,863169.0233881995,863169.0233881995,863169.0233881995,863169.0233881995,0,1182864.5653214636,1184502.1379096967,1187313.0203410806,1184913.82557396,2368.2828843264942,659137.4419542411,659137.4419542411,659137.4419542411,659137.4419542411,0,393052.8169269836,395605.259300028,398527.50030833884,395735.013207139,2883.602596465122,204031.5814339579,204031.5814339579,204031.5814339579,204031.5814339579,0,0,0,0,0,0,-194495.9188743808,-191573.67786606995,-189021.23549302548,-191703.43177318096,2883.6025964651644,0,0,0,0,0,0,0,0,0,0,393052.8169269836,395605.259300028,398527.50030833884,395735.013207139,2883.602596465122,204031.5814339579,204031.5814339579,204031.5814339579,204031.5814339579,0
