sex_gp,race_gp,Foodgroup,outcome,outcome_unit,impact_lower_bound (2.5th percentile),impact_median,impact_upper_bound (97.5th percentile),impact_mean,impact_SD,substitution_impact_lower_bound (2.5th percentile),substitution_impact_median,substitution_impact_upper_bound  (97.5th percentile),substitution_impact_mean,substitution_impact_SD,combined_impact_lower_bound (2.5th percentile),combined_impact_median,combined_impact_upper_bound  (97.5th percentile),combined_impact_mean,combined_impact_SD,delta_lower_bound (2.5th percentile),delta_median,delta_upper_bound (97.5th percentile),delta_mean,delta_SD,combined_consumed_impact_lower_bound (2.5th percentile),combined_consumed_impact_median,combined_consumed_upper_bound (97.5th percentile),combined_consumed_impact_mean,combined_consumed_impact_SD,combined_unconsumed_impact_lower_bound (2.5th percentile),combined_unconsumed_impact_median,combined_unconsumed_upper_bound (97.5th percentile),combined_unconsumed_impact_mean,combined_unconsumed_impact_SD,current_intake_impact_lower_bound (2.5th percentile),current_intake_impact_median,current_intake_impact_upper_bound (97.5th percentile),current_intake_impact_mean,current_intake_impact_SD,CF_intake_impact_lower_bound (2.5th percentile),CF_intake_impact_median,CF_intake_impact_upper_bound  (97.5th percentile),CF_intake_impact_mean,CF_intake_impact_SD,current_intake_consumed_impact_lower_bound (2.5th percentile),current_intake_consumed_impact_median,current_intake_consumed_upper_bound (97.5th percentile),current_intake_consumed_impact_mean,current_intake_consumed_impact_SD,CF_intake_consumed_impact_lower_bound (2.5th percentile),CF_intake_consumed_impact_median,CF_intake_consumed_impact_upper_bound (97.5th percentile),CF_intake_consumed_impact_mean,CF_intake_consumed_impact_SD,current_intake_unconsumed_impact_lower_bound (2.5th percentile),current_intake_unconsumed_impact_median,current_intake_unconsumed_upper_bound (97.5th percentile),current_intake_unconsumed_impact_mean,current_intake_unconsumed_impact_SD,CF_intake_unconsumed_impact_lower_bound (2.5th percentile),CF_intake_unconsumed_impact_median,CF_intake_unconsumed_impact_upper_bound (97.5th percentile),CF_intake_unconsumed_impact_mean,CF_intake_unconsumed_impact_SD,inedible_impact_lower_bound (2.5th percentile),inedible_impact_median,inedible_upper_bound (97.5th percentile),inedible_consumed_impact_mean,inedible_impact_SD,wasted_impact_lower_bound (2.5th percentile),wasted_impact_median,wasted_unconsumed_upper_bound (97.5th percentile),wasted_unconsumed_impact_mean,wasted_impact_SD,current_intake_inedible_impact_lower_bound (2.5th percentile),current_intake_inedible_impact_median,current_intake_inedible_upper_bound (97.5th percentile),current_intake_inedible_impact_mean,current_intake_inedible_impact_SD,CF_intake_inedible_impact_lower_bound (2.5th percentile),CF_intake_inedible_impact_median,CF_intake_inedible_impact_upper_bound (97.5th percentile),CF_intake_inedible_impact_mean,CF_intake_inedible_impact_SD,current_intake_wasted_impact_lower_bound (2.5th percentile),current_intake_wasted_impact_median,current_intake_wasted_upper_bound (97.5th percentile),current_intake_wasted_impact_mean,current_intake_wasted_impact_SD,CF_intake_wasted_impact_lower_bound (2.5th percentile),CF_intake_wasted_impact_median,CF_intake_unconsumed_wasted_upper_bound (97.5th percentile),CF_intake_wasted_impact_mean,CF_intake_wasted_impact_SD
Female,OTH,added_sugar,Food_price,USD,-5615618.387802382,-5558846.454119423,-5470459.824967405,-5547753.578516245,77000.8658335017,0,0,0,0,0,-5615618.387802382,-5558846.454119423,-5470459.824967405,-5547753.578516245,77000.8658335017,-130197803.32798445,-128345898.82518443,-123874731.44188292,-127426859.21799093,3421784.7026112825,-3725113.7725894307,-3687356.0390224536,-3628709.49247414,-3680026.6309588267,51134.58621905753,-1890504.6152129513,-1871490.4150969696,-1841750.3324932614,-1867726.9475574165,25866.310180826258,11878590.346639866,11966976.975791892,12023748.909474844,11955884.100188708,77000.8658335023,6408130.52167246,6408130.52167246,6408130.52167246,6408130.52167246,0,7879300.03538245,7937946.581930766,7975704.315497742,7930617.173867139,51134.58621905858,4250590.542908313,4250590.542908313,4250590.542908313,4250590.542908313,0,3999290.311257407,4029030.3938611182,4048044.593977099,4025266.926321564,25866.31018082746,2157539.9787641466,2157539.9787641466,2157539.9787641466,2157539.9787641466,0,0,0,0,0,0,-1890504.6152129513,-1871490.4150969696,-1841750.3324932614,-1867726.9475574165,25866.310180826258,0,0,0,0,0,0,0,0,0,0,3999290.311257407,4029030.3938611182,4048044.593977099,4025266.926321564,25866.31018082746,2157539.9787641466,2157539.9787641466,2157539.9787641466,2157539.9787641466,0
Female,OTH,oil,CED,MJ,-479430.6540723575,-437481.95780995843,-351562.595447368,-422053.65391515446,68612.51263985306,0,0,0,0,0,-479430.6540723575,-437481.95780995843,-351562.595447368,-422053.65391515446,68612.51263985306,-51378220.825536676,-46907793.9709237,-37579160.43016046,-45203160.0459587,7411181.537465048,-399831.8044490257,-364718.9049709752,-292988.92804741696,-351870.8076216742,57323.34546070119,-79598.84962333213,-72763.05283898422,-58573.66739995094,-70182.84629348059,11289.239063040573,4261620.659542769,4347540.021905358,4389488.7181677595,4332111.718010556,68612.51263985326,3910058.0640953993,3910058.0640953993,3910058.0640953993,3910058.064095399,0,3553755.9848451708,3625485.96176873,3660598.86124678,3612637.8644194286,57323.345460701414,3260767.0567977536,3260767.0567977536,3260767.0567977536,3260767.0567977536,0,707864.6746975956,722054.0601366287,728889.8569209775,719473.8535911255,11289.239063040797,649291.0072976447,649291.0072976447,649291.0072976447,649291.0072976447,0,0,0,0,0,0,-79598.84962333213,-72763.05283898422,-58573.66739995094,-70182.84629348059,11289.239063040573,0,0,0,0,0,0,0,0,0,0,707864.6746975956,722054.0601366287,728889.8569209775,719473.8535911255,11289.239063040797,649291.0072976447,649291.0072976447,649291.0072976447,649291.0072976447,0
Female,OTH,oil,FL,mrh-eq,-25210.48087186203,-23175.36493193071,-18787.21709499607,-22349.739704912005,3455.45070708526,0,0,0,0,0,-25210.48087186203,-23175.36493193071,-18787.21709499607,-22349.739704912005,3455.45070708526,-51378220.825536676,-46907793.9709237,-37579160.43016046,-45203160.0459587,7411181.537465048,-21024.527034764636,-19320.492650219825,-15656.959506266998,-18632.949225866134,2887.1028350180695,-4185.953837097387,-3854.872281710894,-3130.2575887290704,-3716.7904790458656,568.3521755575341,228513.49616018072,232901.64399711537,234936.75993704674,232076.01877009668,3455.4507070852774,209726.27906518473,209726.27906518473,209726.27906518473,209726.27906518473,0,190553.7219065029,194217.2550504558,195921.28943500057,193529.71162610207,2887.1028350180886,174896.76240023578,174896.76240023578,174896.76240023578,174896.76240023578,0,37959.774253677846,38684.388946659674,39015.47050204618,38546.30714399464,568.3521755575418,34829.51666494879,34829.51666494879,34829.51666494879,34829.51666494879,0,0,0,0,0,0,-4185.953837097387,-3854.872281710894,-3130.2575887290704,-3716.7904790458656,568.3521755575341,0,0,0,0,0,0,0,0,0,0,37959.774253677846,38684.388946659674,39015.47050204618,38546.30714399464,568.3521755575418,34829.51666494879,34829.51666494879,34829.51666494879,34829.51666494879,0
Female,OTH,oil,Food_price,USD,-401669.85623693897,-383349.0196746516,-267522.132619155,-349136.37037878874,76569.00830074279,0,0,0,0,0,-401669.85623693897,-383349.0196746516,-267522.132619155,-349136.37037878874,76569.00830074279,-51378220.825536676,-46907793.9709237,-37579160.43016046,-45203160.0459587,7411181.537465048,-334950.51870559494,-319594.71247860946,-222858.33889044862,-291040.1274396006,63969.03616097974,-66719.33753134416,-63754.307196042515,-44663.79372870641,-58096.24293918832,12600.005289288434,3256781.293535181,3372608.1805906785,3390929.017152964,3338395.531294815,76569.0083007429,2989259.1609160253,2989259.1609160253,2989259.1609160253,2989259.1609160253,0,2715136.2101640995,2811872.5837522605,2827228.389979246,2783317.9987132517,63969.03616097999,2492277.8712736517,2492277.8712736517,2492277.8712736517,2492277.8712736517,0,541645.0833710792,560735.5968384154,563700.6271737174,555077.5325815612,12600.005289288554,496981.28964237316,496981.28964237316,496981.28964237316,496981.28964237316,0,0,0,0,0,0,-66719.33753134416,-63754.307196042515,-44663.79372870641,-58096.24293918832,12600.005289288434,0,0,0,0,0,0,0,0,0,0,541645.0833710792,560735.5968384154,563700.6271737174,555077.5325815612,12600.005289288554,496981.28964237316,496981.28964237316,496981.28964237316,496981.28964237316,0
Female,OTH,sat_fat,CED,MJ,-8867849.378971716,-8577641.045363806,-8513769.097292162,-8657057.320990566,198644.22672858686,0,0,0,0,0,-8867849.378971716,-8577641.045363806,-8513769.097292162,-8657057.320990566,198644.22672858686,-174987653.41537675,-169547942.6356913,-168081446.04974532,-170942052.87910867,3830112.64068272,-6938924.49928934,-6712829.37077035,-6659452.3685186105,-6773432.222092193,156173.53287489063,-1928924.8796823653,-1864811.674593469,-1854316.7287735513,-1883625.0988983735,42513.42330316463,20130216.720091574,20194088.668163236,20484297.001771133,20273504.943789985,198644.22672858488,11616447.622799419,11616447.622799419,11616447.622799419,11616447.622799419,0,15749488.236632483,15802865.238884212,16028960.367403219,15863468.090206064,156173.53287489718,9090035.868113872,9090035.868113872,9090035.868113872,9090035.868113872,0,4380728.483459101,4391223.429279021,4455336.634367915,4410036.8535839245,42513.42330316411,2526411.754685552,2526411.754685552,2526411.754685552,2526411.754685552,0,0,0,0,0,0,-1928924.8796823653,-1864811.674593469,-1854316.7287735513,-1883625.0988983735,42513.42330316463,0,0,0,0,0,0,0,0,0,0,4380728.483459101,4391223.429279021,4455336.634367915,4410036.8535839245,42513.42330316411,2526411.754685552,2526411.754685552,2526411.754685552,2526411.754685552,0
Female,OTH,sat_fat,FL,mrh-eq,-232915.99365695645,-225103.87051269677,-223724.8930843623,-227361.11462354774,5217.471474582657,0,0,0,0,0,-232915.99365695645,-225103.87051269677,-223724.8930843623,-227361.11462354774,5217.471474582657,-174987653.41537675,-169547942.6356913,-168081446.04974532,-170942052.87910867,3830112.64068272,-182221.78263518386,-176136.98263684462,-174969.91716909924,-177862.50352477227,4098.879101873965,-50694.21102177263,-48966.88787585226,-48754.975915263145,-49498.6110987755,1119.7203786112607,528883.6925566808,530262.6699850153,538074.7931292747,532519.9140958661,5217.471474582571,305158.7994723183,305158.7994723183,305158.7994723183,305158.7994723183,0,413722.58649948426,414889.65196722985,420974.4519655691,416615.1728551574,4098.8791018740385,238752.66933038528,238752.66933038528,238752.66933038528,238752.66933038528,0,115161.10605719635,115373.0180177856,117100.34116370589,115904.74124070878,1119.7203786112614,66406.13014193322,66406.13014193322,66406.13014193322,66406.13014193322,0,0,0,0,0,0,-50694.21102177263,-48966.88787585226,-48754.975915263145,-49498.6110987755,1119.7203786112607,0,0,0,0,0,0,0,0,0,0,115161.10605719635,115373.0180177856,117100.34116370589,115904.74124070878,1119.7203786112614,66406.13014193322,66406.13014193322,66406.13014193322,66406.13014193322,0
Female,OTH,sat_fat,Food_price,USD,-1218360.6029647891,-1202480.9674923515,-1162376.2819202973,-1193980.9499135388,30371.02919987962,0,0,0,0,0,-1218360.6029647891,-1202480.9674923515,-1162376.2819202973,-1193980.9499135388,30371.02919987962,-174987653.41537675,-169547942.6356913,-168081446.04974532,-170942052.87910867,3830112.64068272,-954267.7028535758,-941942.4926298371,-910255.6982686156,-935148.9543359835,23899.683743030022,-264092.90011121455,-260538.47486251412,-252120.58365168012,-258831.995577555,6472.203406352396,2755721.2186445817,2795825.9042166374,2811705.539689077,2787325.886637825,30371.029199881104,1593344.9367242858,1593344.9367242858,1593344.9367242858,1593344.9367242858,0,2158466.5728160455,2190153.3671772666,2202478.5774010047,2183359.8288834128,23899.683743029647,1248210.874547431,1248210.874547431,1248210.874547431,1248210.874547431,0,597254.6458285365,605672.5370393699,609226.9622880708,603966.0577544112,6472.203406352262,345134.06217685645,345134.06217685645,345134.06217685645,345134.06217685645,0,0,0,0,0,0,-264092.90011121455,-260538.47486251412,-252120.58365168012,-258831.995577555,6472.203406352396,0,0,0,0,0,0,0,0,0,0,597254.6458285365,605672.5370393699,609226.9622880708,603966.0577544112,6472.203406352262,345134.06217685645,345134.06217685645,345134.06217685645,345134.06217685645,0
Male,HIS,added_sugar,CED,MJ,-5418211.79305875,-5403662.086237955,-5088669.472710326,-5298243.522481172,196003.55276245635,0,0,0,0,0,-5418211.79305875,-5403662.086237955,-5088669.472710326,-5298243.522481172,196003.55276245635,-210998474.89365393,-210762403.4775422,-198330059.22516075,-206483009.4999037,7628343.765243497,-3585512.701729163,-3575989.707500129,-3367459.391518266,-3506162.5770605397,129722.21631840068,-1832699.0913295874,-1827672.378737826,-1721210.0811920606,-1792080.9454206314,66281.37232715792,10599474.04627712,10914466.65980474,10929016.366625544,10809048.096047962,196003.55276245356,5510804.5735667795,5510804.5735667795,5510804.5735667795,5510804.5735667795,0,7014259.484460292,7222789.800442154,7232312.794671183,7152962.670002564,129722.21631839858,3646800.092942023,3646800.092942023,3646800.092942023,3646800.092942023,0,3585214.5618168195,3691676.859362588,3696703.571954346,3656085.4260453912,66281.37232715881,1864004.4806247605,1864004.4806247605,1864004.4806247605,1864004.4806247605,0,0,0,0,0,0,-1832699.0913295874,-1827672.378737826,-1721210.0811920606,-1792080.9454206314,66281.37232715792,0,0,0,0,0,0,0,0,0,0,3585214.5618168195,3691676.859362588,3696703.571954346,3656085.4260453912,66281.37232715881,1864004.4806247605,1864004.4806247605,1864004.4806247605,1864004.4806247605,0
Male,HIS,added_sugar,FL,mrh-eq,-226188.56295996433,-224531.8666336433,-212314.18943036316,-220826.2593083945,7976.356101469538,0,0,0,0,0,-226188.56295996433,-224531.8666336433,-212314.18943036316,-220826.2593083945,7976.356101469538,-210998474.89365393,-210762403.4775422,-198330059.22516075,-206483009.4999037,7628343.765243497,-149705.00542167827,-148603.72583199627,-140518.46173883646,-146153.20495358302,5280.268625255448,-76483.5575382859,-75928.14080164727,-71795.72769152679,-74673.05435481154,2696.0891116417283,443247.43494450464,455465.11214778485,457121.80847410567,451759.5048225359,7976.356101469529,230933.2455141415,230933.2455141415,230933.2455141415,230933.2455141415,0,293360.4963618773,301445.7604550372,302547.0400447192,298995.2395766239,5280.268625255455,152842.03462304085,152842.03462304085,152842.03462304085,152842.03462304085,0,149886.9385826274,154019.35169274776,154574.76842938652,152764.2652459121,2696.089111641706,78091.21089110058,78091.21089110058,78091.21089110058,78091.21089110058,0,0,0,0,0,0,-76483.5575382859,-75928.14080164727,-71795.72769152679,-74673.05435481154,2696.0891116417283,0,0,0,0,0,0,0,0,0,0,149886.9385826274,154019.35169274776,154574.76842938652,152764.2652459121,2696.089111641706,78091.21089110058,78091.21089110058,78091.21089110058,78091.21089110058,0
Male,HIS,added_sugar,Food_price,USD,-8421854.960410587,-8394441.022021186,-7989297.466864775,-8261904.314383638,254959.5986771325,0,0,0,0,0,-8421854.960410587,-8394441.022021186,-7989297.466864775,-8261904.314383638,254959.5986771325,-210998474.89365393,-210762403.4775422,-198330059.22516075,-206483009.4999037,7628343.765243497,-5572053.915326178,-5554062.481729245,-5286162.910685517,-5466375.41595844,168545.75338704773,-2849801.04508441,-2840378.540291948,-2703134.5561792576,-2795528.898425201,86413.88706692563,16660140.912357876,17065284.4675143,17092698.40590369,16932747.759876743,254959.59867713536,8670843.445493104,8670843.445493104,8670843.445493104,8670843.445493104,0,11023040.35576284,11290939.926806552,11308931.36040349,11203252.861035755,168545.75338704037,5736877.445077315,5736877.445077315,5736877.445077315,5736877.445077315,0,5637100.556595046,5774344.540707732,5783767.045500201,5729494.898840989,86413.88706692518,2933966.0004157852,2933966.0004157852,2933966.0004157852,2933966.0004157852,0,0,0,0,0,0,-2849801.04508441,-2840378.540291948,-2703134.5561792576,-2795528.898425201,86413.88706692563,0,0,0,0,0,0,0,0,0,0,5637100.556595046,5774344.540707732,5783767.045500201,5729494.898840989,86413.88706692518,2933966.0004157852,2933966.0004157852,2933966.0004157852,2933966.0004157852,0
Male,HIS,oil,CED,MJ,654951.0754876059,777500.4883316125,799319.0014553852,742156.3129911795,81916.6796828602,0,0,0,0,0,654951.0754876059,777500.4883316125,799319.0014553852,742156.3129911795,81916.6796828602,71029553.20367514,84346940.30966242,86692110.26051679,80497039.55347542,8892175.640681675,547564.5086712894,650159.6467926719,668343.8102545184,620541.7609472206,68547.87956440808,107386.56681631663,127340.8415389408,130975.19120086529,121614.55204395845,13368.868465550815,4890982.98416801,4912801.49729178,5035350.910135785,4948145.672632214,81916.6796828589,5690301.985623396,5690301.985623396,5690301.985623396,5690301.985623396,0,4090823.8609192427,4109008.0243810895,4211603.162502471,4138625.91022654,68547.8795644078,4759167.671173758,4759167.671173758,4759167.671173758,4759167.671173758,0,800159.123248768,803793.4729106919,823747.7476333159,809519.7624056744,13368.868465550473,931134.3144496323,931134.3144496323,931134.3144496323,931134.3144496322,0,0,0,0,0,0,107386.56681631663,127340.8415389408,130975.19120086529,121614.55204395845,13368.868465550815,0,0,0,0,0,0,0,0,0,0,800159.123248768,803793.4729106919,823747.7476333159,809519.7624056744,13368.868465550473,931134.3144496323,931134.3144496323,931134.3144496323,931134.3144496322,0
Male,HIS,oil,FL,mrh-eq,33146.06013608324,39370.32730324555,40388.613618172516,37543.667355092795,4127.089744107803,0,0,0,0,0,33146.06013608324,39370.32730324555,40388.613618172516,37543.667355092795,4127.089744107803,71029553.20367514,84346940.30966242,86692110.26051679,80497039.55347542,8892175.640681675,27712.0506389423,32922.64695555501,33771.17985956012,31392.09838972778,3453.5131784175373,5434.009497140934,6447.680347690557,6617.433758612404,6151.5689653650215,673.5797337316333,247015.4132670807,248033.69958200757,254257.96674916998,249860.35953016035,4127.089744107832,287404.02688525326,287404.02688525326,287404.02688525326,287404.02688525326,0,206604.5523023202,207453.08520632522,212663.68152293796,208983.63377215248,3453.5131784175173,240375.7321618803,240375.7321618803,240375.7321618803,240375.73216188033,0,40410.86096476045,40580.61437568229,41594.28522623191,40876.72575800783,673.579733731624,47028.29472337283,47028.29472337283,47028.29472337283,47028.29472337283,0,0,0,0,0,0,5434.009497140934,6447.680347690557,6617.433758612404,6151.5689653650215,673.5797337316333,0,0,0,0,0,0,0,0,0,0,40410.86096476045,40580.61437568229,41594.28522623191,40876.72575800783,673.579733731624,47028.29472337283,47028.29472337283,47028.29472337283,47028.29472337283,0
Male,HIS,oil,Food_price,USD,468217.56396559917,494239.63044355053,549173.8538166955,504384.2468980044,43504.89026512169,0,0,0,0,0,468217.56396559917,494239.63044355053,549173.8538166955,504384.2468980044,43504.89026512169,71029553.20367514,84346940.30966242,86692110.26051679,80497039.55347542,8892175.640681675,391491.8609142314,413332.46177739947,459236.0981655564,421775.63213704474,36396.90244976865,76725.70305136684,80907.16866615185,89937.75565113922,82608.6147609597,7108.114955703166,3163485.843130896,3218420.066504042,3244442.1329819933,3208275.450049588,43504.890265122194,3712659.696947594,3712659.696947594,3712659.696947594,3712659.6969475946,0,2646068.783960297,2691972.4203484533,2713813.021211621,2683529.249988808,36396.902449768386,3105304.8821258554,3105304.8821258554,3105304.8821258554,3105304.882125856,0,517417.0591705998,526447.6461555863,530629.1117703723,524746.2000607791,7108.114955703092,607354.8148217385,607354.8148217385,607354.8148217385,607354.8148217385,0,0,0,0,0,0,76725.70305136684,80907.16866615185,89937.75565113922,82608.6147609597,7108.114955703166,0,0,0,0,0,0,0,0,0,0,517417.0591705998,526447.6461555863,530629.1117703723,524746.2000607791,7108.114955703092,607354.8148217385,607354.8148217385,607354.8148217385,607354.8148217385,0
Male,HIS,sat_fat,CED,MJ,-13098577.498771433,-12678411.817049554,-12621161.566211002,-12805750.564727915,274406.1880577785,0,0,0,0,0,-13098577.498771433,-12678411.817049554,-12621161.566211002,-12805750.564727915,274406.1880577785,-257104913.34475708,-248863723.74018934,-247744939.91467473,-251362813.48722553,5380756.141080177,-9913320.893097434,-9597326.597167525,-9554245.880767507,-9693085.747879768,206381.6613718448,-3185256.6056740005,-3081085.2198820277,-3066915.685443509,-3112664.816848152,68024.52809083235,30488832.7463366,30546082.997175172,30966248.67889703,30673421.744853515,274406.1880577734,17867671.180125605,17867671.180125605,17867671.180125605,17867671.180125605,0,23077352.70192132,23120433.418321356,23436427.714251272,23216192.569033597,206381.6613718548,13523106.821153846,13523106.821153846,13523106.821153846,13523106.821153844,0,7411480.044415283,7425649.578853807,7529820.96464578,7457229.175819929,68024.52809083388,4344564.35897177,4344564.35897177,4344564.35897177,4344564.35897177,0,0,0,0,0,0,-3185256.6056740005,-3081085.2198820277,-3066915.685443509,-3112664.816848152,68024.52809083235,0,0,0,0,0,0,0,0,0,0,7411480.044415283,7425649.578853807,7529820.96464578,7457229.175819929,68024.52809083388,4344564.35897177,4344564.35897177,4344564.35897177,4344564.35897177,0
Male,HIS,sat_fat,FL,mrh-eq,-363297.07468029583,-351510.6835347733,-349916.0595093829,-355086.74217341613,7693.49846062138,0,0,0,0,0,-363297.07468029583,-351510.6835347733,-349916.0595093829,-355086.74217341613,7693.49846062138,-257104913.34475708,-248863723.74018934,-247744939.91467473,-251362813.48722553,5380756.141080177,-274943.690796339,-266079.1076922978,-264879.18565722776,-268768.46245334035,5786.520940704422,-88353.3838839568,-85431.57584247553,-85036.87385215513,-86318.27972007584,1906.9775500641133,845287.3251899726,846881.9492153635,858668.3403608865,850458.0078540063,7693.498460621807,495371.26568058995,495371.26568058995,495371.26568058995,495371.26568058995,0,639788.6034524371,640988.5254875066,649853.1085915484,643677.8802485495,5786.52094070463,374909.4177952092,374909.4177952092,374909.4177952092,374909.4177952092,0,205498.72173753596,205893.4237278563,208815.23176933755,206780.12760545663,1906.977550064077,120461.8478853807,120461.8478853807,120461.8478853807,120461.84788538069,0,0,0,0,0,0,-88353.3838839568,-85431.57584247553,-85036.87385215513,-86318.27972007584,1906.9775500641133,0,0,0,0,0,0,0,0,0,0,205498.72173753596,205893.4237278563,208815.23176933755,206780.12760545663,1906.977550064077,120461.8478853807,120461.8478853807,120461.8478853807,120461.84788538069,0
Male,HIS,sat_fat,Food_price,USD,-1412560.7204108112,-1362248.0234406905,-1355333.6472052676,-1377475.5044002337,32879.96575812903,0,0,0,0,0,-1412560.7204108112,-1362248.0234406905,-1355333.6472052676,-1377475.5044002337,32879.96575812903,-257104913.34475708,-248863723.74018934,-247744939.91467473,-251362813.48722553,5380756.141080177,-1068906.4413135194,-1031067.6942081349,-1025840.9537151832,-1042510.5035458306,24737.685020235,-343654.27909729246,-331180.32923255407,-329492.6934900846,-334965.0008544028,8142.294609185911,3271680.4455357646,3278594.8217711877,3328907.518741309,3293822.302730731,32879.96575812943,1916346.7983304963,1916346.7983304963,1916346.7983304963,1916346.7983304963,0,2476104.0977451256,2481330.83823808,2519169.585343462,2492773.6475757738,24737.685020234472,1450263.1440299423,1450263.1440299423,1450263.1440299423,1450263.1440299423,0,795576.347790639,797263.9835331079,809737.9333978465,801048.655154957,8142.294609185827,466083.6543005546,466083.6543005546,466083.6543005546,466083.6543005546,0,0,0,0,0,0,-343654.27909729246,-331180.32923255407,-329492.6934900846,-334965.0008544028,8142.294609185911,0,0,0,0,0,0,0,0,0,0,795576.347790639,797263.9835331079,809737.9333978465,801048.655154957,8142.294609185827,466083.6543005546,466083.6543005546,466083.6543005546,466083.6543005546,0
Male,NHB,added_sugar,CED,MJ,-4743395.08035402,-4708036.443474842,-4476964.232939247,-4639365.014121713,152316.67220364898,0,0,0,0,0,-4743395.08035402,-4708036.443474842,-4476964.232939247,-4639365.014121713,152316.67220364898,-182082125.4505554,-180712860.2655212,-171831372.91386372,-178076992.83863583,5858182.907637265,-3139515.576298272,-3116039.25834713,-2963185.2625628375,-3070643.5819144454,100789.00286070608,-1603879.5040557513,-1591997.1851277116,-1513778.9703764096,-1568721.4322072687,51527.695251126956,8198618.997912207,8429691.208447808,8465049.845326986,8361019.7790946765,152316.6722036527,3721654.7649729587,3721654.7649729587,3721654.7649729587,3721654.7649729587,0,5426562.733168096,5579416.728952389,5602893.046903536,5534021.052519706,100789.0028607078,2463377.4706052598,2463377.4706052598,2463377.4706052598,2463377.4706052598,0,2772056.264744107,2850274.479495412,2862156.7984234514,2826998.726574968,51527.69525112853,1258277.2943677001,1258277.2943677001,1258277.2943677001,1258277.2943677001,0,0,0,0,0,0,-1603879.5040557513,-1591997.1851277116,-1513778.9703764096,-1568721.4322072687,51527.695251126956,0,0,0,0,0,0,0,0,0,0,2772056.264744107,2850274.479495412,2862156.7984234514,2826998.726574968,51527.69525112853,1258277.2943677001,1258277.2943677001,1258277.2943677001,1258277.2943677001,0
Male,NHB,added_sugar,FL,mrh-eq,-192752.09091080102,-191162.7036824569,-182208.67677659346,-188578.6195850817,5983.423256673853,0,0,0,0,0,-192752.09091080102,-191162.7036824569,-182208.67677659346,-188578.6195850817,5983.423256673853,-182082125.4505554,-180712860.2655212,-171831372.91386372,-178076992.83863583,5858182.907637265,-127579.32448030345,-126523.99108231776,-120601.50829185387,-124816.21936565875,3959.1508305431553,-65172.7664304974,-64638.71260013901,-61607.16848473947,-63762.40021942282,2024.2738368604753,333942.11030739953,342896.13721326314,344485.5244416071,340312.0531158878,5983.423256673881,151733.43353080636,151733.43353080636,151733.43353080636,151733.43353080636,0,221036.7525089073,226959.23529937115,228014.56869735676,225251.4635827121,3959.1508305430993,100435.24421705329,100435.24421705329,100435.24421705329,100435.24421705329,0,112905.35779849248,115936.90191389188,116470.95574425036,115060.58953317576,2024.2738368604241,51298.18931375298,51298.18931375298,51298.18931375298,51298.18931375298,0,0,0,0,0,0,-65172.7664304974,-64638.71260013901,-61607.16848473947,-63762.40021942282,2024.2738368604753,0,0,0,0,0,0,0,0,0,0,112905.35779849248,115936.90191389188,116470.95574425036,115060.58953317576,2024.2738368604241,51298.18931375298,51298.18931375298,51298.18931375298,51298.18931375298,0
Male,NHB,added_sugar,Food_price,USD,-7646927.336324133,-7517370.357911321,-7122466.164582814,-7424266.07197599,287567.52090916265,0,0,0,0,0,-7646927.336324133,-7517370.357911321,-7122466.164582814,-7424266.07197599,287567.52090916265,-182082125.4505554,-180712860.2655212,-171831372.91386372,-178076992.83863583,5858182.907637265,-5061320.597477894,-4975543.375617568,-4714220.061205771,-4913948.25542407,190313.14464357228,-2585606.7388462336,-2541826.9822937534,-2408246.10337705,-2510317.8165519205,97254.37921762576,13035477.646371493,13430381.8397,13559938.818112805,13337277.553764665,287567.52090916014,5913011.48178868,5913011.48178868,5913011.48178868,5913011.48178868,0,8628079.800631696,8889403.115043493,8975180.336903822,8827807.994849995,190313.14464357338,3913859.7394259237,3913859.7394259237,3913859.7394259237,3913859.7394259237,0,4407397.845739801,4540978.724656507,4584758.481208984,4509469.558914673,97254.3792176252,1999151.7423627512,1999151.7423627512,1999151.7423627512,1999151.7423627514,0,0,0,0,0,0,-2585606.7388462336,-2541826.9822937534,-2408246.10337705,-2510317.8165519205,97254.37921762576,0,0,0,0,0,0,0,0,0,0,4407397.845739801,4540978.724656507,4584758.481208984,4509469.558914673,97254.3792176252,1999151.7423627512,1999151.7423627512,1999151.7423627512,1999151.7423627514,0
