age_gp,sex_gp,Foodgroup,outcome,outcome_unit,impact_lower_bound (2.5th percentile),impact_median,impact_upper_bound (97.5th percentile),impact_mean,impact_SD,substitution_impact_lower_bound (2.5th percentile),substitution_impact_median,substitution_impact_upper_bound  (97.5th percentile),substitution_impact_mean,substitution_impact_SD,combined_impact_lower_bound (2.5th percentile),combined_impact_median,combined_impact_upper_bound  (97.5th percentile),combined_impact_mean,combined_impact_SD,delta_lower_bound (2.5th percentile),delta_median,delta_upper_bound (97.5th percentile),delta_mean,delta_SD,combined_consumed_impact_lower_bound (2.5th percentile),combined_consumed_impact_median,combined_consumed_upper_bound (97.5th percentile),combined_consumed_impact_mean,combined_consumed_impact_SD,combined_unconsumed_impact_lower_bound (2.5th percentile),combined_unconsumed_impact_median,combined_unconsumed_upper_bound (97.5th percentile),combined_unconsumed_impact_mean,combined_unconsumed_impact_SD,current_intake_impact_lower_bound (2.5th percentile),current_intake_impact_median,current_intake_impact_upper_bound (97.5th percentile),current_intake_impact_mean,current_intake_impact_SD,CF_intake_impact_lower_bound (2.5th percentile),CF_intake_impact_median,CF_intake_impact_upper_bound  (97.5th percentile),CF_intake_impact_mean,CF_intake_impact_SD,current_intake_consumed_impact_lower_bound (2.5th percentile),current_intake_consumed_impact_median,current_intake_consumed_upper_bound (97.5th percentile),current_intake_consumed_impact_mean,current_intake_consumed_impact_SD,CF_intake_consumed_impact_lower_bound (2.5th percentile),CF_intake_consumed_impact_median,CF_intake_consumed_impact_upper_bound (97.5th percentile),CF_intake_consumed_impact_mean,CF_intake_consumed_impact_SD,current_intake_unconsumed_impact_lower_bound (2.5th percentile),current_intake_unconsumed_impact_median,current_intake_unconsumed_upper_bound (97.5th percentile),current_intake_unconsumed_impact_mean,current_intake_unconsumed_impact_SD,CF_intake_unconsumed_impact_lower_bound (2.5th percentile),CF_intake_unconsumed_impact_median,CF_intake_unconsumed_impact_upper_bound (97.5th percentile),CF_intake_unconsumed_impact_mean,CF_intake_unconsumed_impact_SD,inedible_impact_lower_bound (2.5th percentile),inedible_impact_median,inedible_upper_bound (97.5th percentile),inedible_consumed_impact_mean,inedible_impact_SD,wasted_impact_lower_bound (2.5th percentile),wasted_impact_median,wasted_unconsumed_upper_bound (97.5th percentile),wasted_unconsumed_impact_mean,wasted_impact_SD,current_intake_inedible_impact_lower_bound (2.5th percentile),current_intake_inedible_impact_median,current_intake_inedible_upper_bound (97.5th percentile),current_intake_inedible_impact_mean,current_intake_inedible_impact_SD,CF_intake_inedible_impact_lower_bound (2.5th percentile),CF_intake_inedible_impact_median,CF_intake_inedible_impact_upper_bound (97.5th percentile),CF_intake_inedible_impact_mean,CF_intake_inedible_impact_SD,current_intake_wasted_impact_lower_bound (2.5th percentile),current_intake_wasted_impact_median,current_intake_wasted_upper_bound (97.5th percentile),current_intake_wasted_impact_mean,current_intake_wasted_impact_SD,CF_intake_wasted_impact_lower_bound (2.5th percentile),CF_intake_wasted_impact_median,CF_intake_unconsumed_wasted_upper_bound (97.5th percentile),CF_intake_wasted_impact_mean,CF_intake_wasted_impact_SD
45-54,Male,oil,FL,mrh-eq,8754.832266142876,9263.401216368035,13076.281282710082,10422.808625531856,2486.217535242045,0,0,0,0,0,8754.832266142876,9263.401216368035,13076.281282710082,10422.808625531856,2486.217535242045,19393198.109264366,20742641.27201754,28186020.479740065,22880864.445690993,4984530.383374914,7307.923024899341,7733.394435218576,10908.465390515168,8698.16620538607,2071.037888387367,1446.9092412435432,1530.006781149475,2167.8158921949193,1724.642420145795,415.18100329287404,279533.9812413038,283346.8613076459,283855.4302578708,282187.45389848197,2486.217535242011,292610.2625240137,292610.2625240137,292610.2625240137,292610.2625240137,0,233125.6121426048,236300.6830979015,236726.15450822073,235335.91132773398,2071.03788838742,244034.07753311997,244034.07753311997,244034.07753311997,244034.07753311997,0,46408.36909869883,47046.17820974425,47129.27574965019,46851.54257074794,415.181003292859,48576.18499089384,48576.18499089384,48576.18499089384,48576.18499089384,0,0,0,0,0,0,1446.9092412435432,1530.006781149475,2167.8158921949193,1724.642420145795,415.18100329287404,0,0,0,0,0,0,0,0,0,0,46408.36909869883,47046.17820974425,47129.27574965019,46851.54257074794,415.181003292859,48576.18499089384,48576.18499089384,48576.18499089384,48576.18499089384,0
45-54,Male,oil,Food_price,USD,114751.78864031541,119753.64845314871,178814.17136208725,138721.60041669442,37505.68525166184,0,0,0,0,0,114751.78864031541,119753.64845314871,178814.17136208725,138721.60041669442,37505.68525166184,19393198.109264366,20742641.27201754,28186020.479740065,22880864.445690993,4984530.383374914,95702.3252644043,100022.52062376012,149151.18943854643,115744.79201163044,31252.911277759715,19049.463375911208,19731.12782938822,29662.981923540323,22976.808405063686,6253.393068042334,3567533.3745036935,3626593.8974126256,3631595.7572254557,3607625.945449081,37505.68525165699,3746347.545865775,3746347.545865775,3746347.545865775,3746347.5458657756,0,2974768.7757219253,3023897.444536712,3028217.6398960617,3008175.1731488393,31252.91127775789,3123919.9651604663,3123919.9651604663,3123919.9651604663,3123919.9651604663,0,592764.5987817668,602696.4528759192,603378.1173293965,599450.7723002437,6253.393068042567,622427.5807053075,622427.5807053075,622427.5807053075,622427.5807053075,0,0,0,0,0,0,19049.463375911208,19731.12782938822,29662.981923540323,22976.808405063686,6253.393068042334,0,0,0,0,0,0,0,0,0,0,592764.5987817668,602696.4528759192,603378.1173293965,599450.7723002437,6253.393068042567,622427.5807053075,622427.5807053075,622427.5807053075,622427.5807053075,0
45-54,Male,sat_fat,CED,MJ,-14719158.404419255,-14675867.47532873,-14644285.79437341,-14679975.983446345,39566.94211487113,0,0,0,0,0,-14719158.404419255,-14675867.47532873,-14644285.79437341,-14679975.983446345,39566.94211487113,-282725230.67499244,-281151580.14624256,-280850897.374816,-281598235.49968934,1059618.1681157134,-11188626.799444461,-11161379.262210902,-11135276.954720426,-11161781.097208476,28081.022050321673,-3530531.6049747993,-3514488.213117838,-3509008.839652986,-3518194.8862378765,11773.825634527067,32661390.117219444,32692971.79817468,32736262.727265272,32697080.30629235,39566.94211486894,18017104.322846,18017104.322846,18017104.322846,18017104.322846,0,24826628.76362539,24852731.07111586,24879978.608349405,24853132.90611343,28081.022050312346,13691351.808904972,13691351.808904972,13691351.808904972,13691351.80890497,0,7834761.353594024,7840240.727058884,7856284.118915847,7843947.40017892,11773.825634531222,4325752.513941045,4325752.513941045,4325752.513941045,4325752.513941045,0,0,0,0,0,0,-3530531.6049747993,-3514488.213117838,-3509008.839652986,-3518194.8862378765,11773.825634527067,0,0,0,0,0,0,0,0,0,0,7834761.353594024,7840240.727058884,7856284.118915847,7843947.40017892,11773.825634531222,4325752.513941045,4325752.513941045,4325752.513941045,4325752.513941045,0
45-54,Male,sat_fat,FL,mrh-eq,-406954.6274377225,-405650.12274981115,-404815.9102062384,-405815.13753729843,1134.6758474708392,0,0,0,0,0,-406954.6274377225,-405650.12274981115,-404815.9102062384,-405815.13753729843,1134.6758474708392,-282725230.67499244,-281151580.14624256,-280850897.374816,-281598235.49968934,1059618.1681157134,-309335.25872723333,-308500.63853096403,-307808.431810823,-308550.60817171074,804.7574892196245,-97619.36871048906,-97149.48421884765,-97007.4783954162,-97264.52936558798,337.1070359057454,903082.4940122244,903916.706555797,905221.2112437084,904081.7213432841,1134.6758474707547,498266.583805986,498266.583805986,498266.583805986,498266.583805986,0,686435.8071989444,687128.0139190851,687962.6341153547,687177.9835598321,804.7574892196653,378627.3753881211,378627.3753881211,378627.3753881211,378627.37538812106,0,216646.6868132808,216788.69263671228,217258.57712835373,216903.73778345264,337.1070359057675,119639.20841786468,119639.20841786468,119639.20841786468,119639.20841786468,0,0,0,0,0,0,-97619.36871048906,-97149.48421884765,-97007.4783954162,-97264.52936558798,337.1070359057454,0,0,0,0,0,0,0,0,0,0,216646.6868132808,216788.69263671228,217258.57712835373,216903.73778345264,337.1070359057675,119639.20841786468,119639.20841786468,119639.20841786468,119639.20841786468,0
45-54,Male,sat_fat,Food_price,USD,-1628480.4328192817,-1623484.533678062,-1617913.654127987,-1623282.786166183,5564.206263174115,0,0,0,0,0,-1628480.4328192817,-1623484.533678062,-1617913.654127987,-1623282.786166183,5564.206263174115,-282725230.67499244,-281151580.14624256,-280850897.374816,-281598235.49968934,1059618.1681157134,-1237480.9152125588,-1234073.727976629,-1230102.0066682796,-1233875.6458459555,3887.4228697408903,-390999.5176067228,-389410.80570143205,-387811.6474597082,-389407.1403202275,1677.8293959361336,3640457.4530783836,3646028.3326284587,3651024.2317696824,3645826.5851165806,5564.2062631761755,2022543.7989503972,2022543.7989503972,2022543.7989503972,2022543.7989503972,0,2766654.58686396,2770626.308172307,2774033.4954082416,2770428.226041636,3887.4228697417257,1536552.5801956798,1536552.5801956798,1536552.5801956798,1536552.5801956796,0,873802.8662144257,875402.02445615,876990.7363614402,875398.359074945,1677.8293959361633,485991.21875471756,485991.21875471756,485991.21875471756,485991.21875471756,0,0,0,0,0,0,-390999.5176067228,-389410.80570143205,-387811.6474597082,-389407.1403202275,1677.8293959361336,0,0,0,0,0,0,0,0,0,0,873802.8662144257,875402.02445615,876990.7363614402,875398.359074945,1677.8293959361633,485991.21875471756,485991.21875471756,485991.21875471756,485991.21875471756,0
55-64,Female,added_sugar,CED,MJ,-8710703.583046015,-8660953.487648178,-8059231.725780001,-8467279.218711218,381705.29825999733,0,0,0,0,0,-8710703.583046015,-8660953.487648178,-8059231.725780001,-8467279.218711218,381705.29825999733,-347484433.6675212,-345359242.83256257,-321383850.3414082,-337692505.409336,15257569.038197324,-5776839.940179036,-5743924.626172704,-5345060.729158482,-5615521.614590988,253000.13806872882,-2933863.6428669686,-2917028.8614754835,-2714170.99662152,-2851757.604120228,128705.16602736029,15143962.875678316,15745684.637546498,15795434.73294433,15552010.368609533,381705.29825999937,7084731.149898326,7084731.149898326,7084731.149898326,7084731.149898325,0,10043500.030447725,10442363.92746194,10475279.24146828,10313960.91588023,253000.13806872777,4698439.301289236,4698439.301289236,4698439.301289236,4698439.301289236,0,5100462.845230595,5303320.710084561,5320155.491476058,5238049.452729308,128705.1660273654,2386291.8486090777,2386291.8486090777,2386291.8486090777,2386291.8486090777,0,0,0,0,0,0,-2933863.6428669686,-2917028.8614754835,-2714170.99662152,-2851757.604120228,128705.16602736029,0,0,0,0,0,0,0,0,0,0,5100462.845230595,5303320.710084561,5320155.491476058,5238049.452729308,128705.1660273654,2386291.8486090777,2386291.8486090777,2386291.8486090777,2386291.8486090777,0
55-64,Female,added_sugar,FL,mrh-eq,-415202.4905763845,-413032.174668051,-383799.0529998954,-403536.4533488152,18460.91709194931,0,0,0,0,0,-415202.4905763845,-413032.174668051,-383799.0529998954,-403536.4533488152,18460.91709194931,-347484433.6675212,-345359242.83256257,-321383850.3414082,-337692505.409336,15257569.038197324,-275353.29664459964,-273918.03439710784,-254539.91141689487,-267622.2937891355,12236.275275248854,-139849.19393178483,-139114.14027094285,-129259.14158300123,-135914.1595596798,6224.642176540712,722064.6999440134,751297.8216121687,753468.1375205014,741802.1002929326,18460.917091948882,338265.64694411826,338265.64694411826,338265.64694411826,338265.64694411826,0,478867.45293950714,498245.57591972017,499680.8381672121,491949.83531174785,12236.275275248925,224327.54152261248,224327.54152261248,224327.54152261248,224327.54152261248,0,243197.24700450667,253052.24569244802,253787.29935328985,249852.264981185,6224.642176540515,113938.1054215054,113938.1054215054,113938.1054215054,113938.1054215054,0,0,0,0,0,0,-139849.19393178483,-139114.14027094285,-129259.14158300123,-135914.1595596798,6224.642176540712,0,0,0,0,0,0,0,0,0,0,243197.24700450667,253052.24569244802,253787.29935328985,249852.264981185,6224.642176540515,113938.1054215054,113938.1054215054,113938.1054215054,113938.1054215054,0
55-64,Female,added_sugar,Food_price,USD,-15246046.840545302,-14698339.847636579,-13961516.09684883,-14631983.090486044,678506.7822886645,0,0,0,0,0,-15246046.840545302,-14698339.847636579,-13961516.09684883,-14631983.090486044,678506.7822886645,-347484433.6675212,-345359242.83256257,-321383850.3414082,-337692505.409336,15257569.038197324,-10110594.444844333,-9747528.160857894,-9259350.488520289,-9703629.428103099,449633.2432831838,-5135452.395700978,-4950811.686778684,-4702165.608328548,-4928353.66238295,228873.55286411472,26210039.105733506,26946862.856521256,27494569.849429987,26880506.09937072,678506.7822886708,12248523.008884659,12248523.008884659,12248523.008884659,12248523.008884659,0,17382007.447810102,17870185.120147716,18233251.40413414,17826286.387392912,449633.24328318157,8122656.959289821,8122656.959289821,8122656.959289821,8122656.959289822,0,8828031.657923391,9076677.736373527,9261318.44529581,9054219.71197779,228873.55286410896,4125866.04959484,4125866.04959484,4125866.04959484,4125866.04959484,0,0,0,0,0,0,-5135452.395700978,-4950811.686778684,-4702165.608328548,-4928353.66238295,228873.55286411472,0,0,0,0,0,0,0,0,0,0,8828031.657923391,9076677.736373527,9261318.44529581,9054219.71197779,228873.55286410896,4125866.04959484,4125866.04959484,4125866.04959484,4125866.04959484,0
55-64,Female,oil,CED,MJ,-792898.1012569224,-608630.289055466,-469194.31852520903,-624360.7598172902,170914.19793450413,0,0,0,0,0,-792898.1012569224,-608630.289055466,-469194.31852520903,-624360.7598172902,170914.19793450413,-85946565.74518445,-65931568.1976587,-50901526.9389123,-67680675.66740584,18506852.874655295,-661188.2383065979,-507745.35459010024,-391396.10220060183,-520760.6638276438,142442.52622666123,-131709.8629503246,-100884.93446536505,-77798.21632460739,-103600.09598964643,28471.814358002208,7999023.095526396,8138459.066056657,8322726.878258112,8154189.536818479,170914.1979345051,7529828.7770011835,7529828.7770011835,7529828.7770011835,7529828.7770011835,0,6671608.111152982,6787957.363542474,6941400.247258969,6800972.672780018,142442.52622665625,6280212.008952383,6280212.008952383,6280212.008952383,6280212.008952383,0,1327414.9843734137,1350501.7025141711,1381326.630999131,1353216.8640384525,28471.81435800224,1249616.7680488073,1249616.7680488073,1249616.7680488073,1249616.7680488073,0,0,0,0,0,0,-131709.8629503246,-100884.93446536505,-77798.21632460739,-103600.09598964643,28471.814358002208,0,0,0,0,0,0,0,0,0,0,1327414.9843734137,1350501.7025141711,1381326.630999131,1353216.8640384525,28471.81435800224,1249616.7680488073,1249616.7680488073,1249616.7680488073,1249616.7680488073,0
55-64,Female,oil,FL,mrh-eq,-41016.51331113903,-31296.08769279831,-24188.426158476792,-32212.84702052435,8892.401270294862,0,0,0,0,0,-41016.51331113903,-31296.08769279831,-24188.426158476792,-32212.84702052435,8892.401270294862,-85946565.74518445,-65931568.1976587,-50901526.9389123,-67680675.66740584,18506852.874655295,-34202.69324897907,-26107.977857026253,-20177.15525778167,-26867.238486046685,7411.089366605023,-6813.820062159983,-5188.109835772063,-4011.270900695138,-5345.608534477676,1481.3189090748635,415422.78738434287,422530.4489186646,432250.8745370047,423447.20824639034,8892.40127029463,391234.3612258654,391234.3612258654,391234.3612258654,391234.3612258654,0,346483.1570827816,352413.9796820265,360508.69507397956,353173.2403110469,7411.089366605314,326306.0018250004,326306.0018250004,326306.0018250004,326306.0018250004,0,68939.6303015607,70116.46923663768,71742.17946302563,70273.96793534329,1481.3189090749079,64928.35940086561,64928.35940086561,64928.35940086561,64928.3594008656,0,0,0,0,0,0,-6813.820062159983,-5188.109835772063,-4011.270900695138,-5345.608534477676,1481.3189090748635,0,0,0,0,0,0,0,0,0,0,68939.6303015607,70116.46923663768,71742.17946302563,70273.96793534329,1481.3189090749079,64928.35940086561,64928.35940086561,64928.35940086561,64928.3594008656,0
55-64,Female,oil,Food_price,USD,-722620.2344678884,-467106.28789599816,-281443.21889040497,-491615.36774382164,233166.53231760018,0,0,0,0,0,-722620.2344678884,-467106.28789599816,-281443.21889040497,-491615.36774382164,233166.53231760018,-85946565.74518445,-65931568.1976587,-50901526.9389123,-67680675.66740584,18506852.874655295,-602503.8888027497,-389675.9009066404,-234799.014656095,-410009.62078227685,194328.3894708773,-120116.345665139,-77430.38698935874,-46644.20423431028,-81605.74696154533,38838.24371792758,6549192.26656398,6734855.335569569,6990369.282141455,6759364.415417393,233166.53231759564,6267749.047673573,6267749.047673573,6267749.047673573,6267749.047673573,0,5462314.71691949,5617191.603170033,5830019.591066142,5637525.32304567,194328.38947087573,5227515.702263396,5227515.702263396,5227515.702263396,5227515.702263396,0,1086877.5496444844,1117663.732399533,1160349.6910753131,1121839.0923717194,38838.243717927544,1040233.3454101743,1040233.3454101743,1040233.3454101743,1040233.3454101743,0,0,0,0,0,0,-120116.345665139,-77430.38698935874,-46644.20423431028,-81605.74696154533,38838.24371792758,0,0,0,0,0,0,0,0,0,0,1086877.5496444844,1117663.732399533,1160349.6910753131,1121839.0923717194,38838.243717927544,1040233.3454101743,1040233.3454101743,1040233.3454101743,1040233.3454101743,0
55-64,Female,sat_fat,CED,MJ,-22641791.46306356,-21901284.15411381,-21457100.75566986,-22005257.45604567,629989.5261035885,0,0,0,0,0,-22641791.46306356,-21901284.15411381,-21457100.75566986,-22005257.45604567,629989.5261035885,-432497356.94791836,-418698462.7556688,-410329633.6427428,-420603748.748414,11783321.845659165,-17571033.042143453,-16995945.93528642,-16650566.146857314,-17076544.994383935,489458.9101800198,-5070758.420920151,-4905338.218827364,-4806534.608812551,-4928712.461661741,140530.73092285547,44961097.19515751,45405280.59360147,46145787.90255121,45509253.89553332,629989.5261035842,23503996.43948767,23503996.43948767,23503996.43948767,23503996.43948767,0,34880240.53226154,35225620.3206906,35800707.42754761,35306219.37978813,489458.9101799858,18229674.385404177,18229674.385404177,18229674.385404177,18229674.385404177,0,10080856.662896033,10179660.272910837,10345080.475003624,10203034.515745217,140530.7309228512,5274322.054083484,5274322.054083484,5274322.054083484,5274322.054083484,0,0,0,0,0,0,-5070758.420920151,-4905338.218827364,-4806534.608812551,-4928712.461661741,140530.73092285547,0,0,0,0,0,0,0,0,0,0,10080856.662896033,10179660.272910837,10345080.475003624,10203034.515745217,140530.7309228512,5274322.054083484,5274322.054083484,5274322.054083484,5274322.054083484,0
55-64,Female,sat_fat,FL,mrh-eq,-606450.7385261131,-586506.1442334725,-574604.6287551615,-589328.2771507812,16938.363193839796,0,0,0,0,0,-606450.7385261131,-586506.1442334725,-574604.6287551615,-589328.2771507812,16938.363193839796,-432497356.94791836,-418698462.7556688,-410329633.6427428,-420603748.748414,11783321.845659165,-470621.69367595104,-455132.50802245014,-445878.35730364866,-457320.239578485,13159.907723688459,-135829.0448501626,-131373.63621102233,-128726.27145151296,-132008.03757229634,3778.45855862654,1203931.126465185,1215832.641943496,1235777.2362361364,1218654.7748608047,16938.36319383967,629326.4977100232,629326.4977100232,629326.4977100232,629326.4977100232,0,933968.5646538764,943222.715372678,958711.9010261778,945410.4469287124,13159.907723687918,488090.2073502278,488090.2073502278,488090.2073502278,488090.2073502278,0,269962.56181130867,272609.9265708189,277065.335209959,273244.32793209254,3778.45855862687,141236.29035979617,141236.29035979617,141236.29035979617,141236.29035979617,0,0,0,0,0,0,-135829.0448501626,-131373.63621102233,-128726.27145151296,-132008.03757229634,3778.45855862654,0,0,0,0,0,0,0,0,0,0,269962.56181130867,272609.9265708189,277065.335209959,273244.32793209254,3778.45855862687,141236.29035979617,141236.29035979617,141236.29035979617,141236.29035979617,0
55-64,Female,sat_fat,Food_price,USD,-2410378.8029102837,-2382952.219782737,-2303533.2591791023,-2364709.280317443,58411.6619299866,0,0,0,0,0,-2410378.8029102837,-2382952.219782737,-2303533.2591791023,-2364709.280317443,58411.6619299866,-432497356.94791836,-418698462.7556688,-410329633.6427428,-420603748.748414,11783321.845659165,-1870084.3755644022,-1848633.8391456436,-1786951.1963595613,-1834517.3105957054,45430.12740643318,-540294.4273458829,-534318.38063709985,-516582.06281953905,-530191.9697217392,12981.742527243248,4844427.854387836,4923846.814991469,4951273.3981190175,4905603.875526176,58411.66192998657,2540894.5952087324,2540894.5952087324,2540894.5952087324,2540894.5952087324,0,3756982.300324422,3818664.943110496,3840115.4795292616,3804548.4145605634,45430.12740643108,1970031.103964862,1970031.103964862,1970031.103964862,1970031.1039648622,0,1087445.554063409,1105181.8718809697,1111157.9185897526,1101055.4609656092,12981.74252724323,570863.4912438707,570863.4912438707,570863.4912438707,570863.4912438707,0,0,0,0,0,0,-540294.4273458829,-534318.38063709985,-516582.06281953905,-530191.9697217392,12981.742527243248,0,0,0,0,0,0,0,0,0,0,1087445.554063409,1105181.8718809697,1111157.9185897526,1101055.4609656092,12981.74252724323,570863.4912438707,570863.4912438707,570863.4912438707,570863.4912438707,0
55-64,Male,added_sugar,CED,MJ,-7282563.331380513,-6536583.9805381335,-6147265.797434942,-6661728.249920305,607274.2075004254,0,0,0,0,0,-7282563.331380513,-6536583.9805381335,-6147265.797434942,-6661728.249920305,607274.2075004254,-287371237.1398856,-257975655.3617045,-242314634.06752497,-262794799.39117873,24078454.779640768,-4823338.6492432635,-4329240.473422511,-4071111.9432003163,-4412036.8402991975,402349.600319022,-2459224.6821372337,-2207343.5071156197,-2076153.8542346226,-2249691.4096210995,204924.64689162234,12576533.338244379,12965851.52134756,13711830.87218994,13090995.790729737,607274.2075004219,6429267.540809438,6429267.540809438,6429267.540809438,6429267.540809438,0,8329858.490481267,8587987.02070345,9082085.196524214,8670783.387580145,402349.6003190238,4258746.547280952,4258746.547280952,4258746.547280952,4258746.547280952,0,4246674.84776311,4377864.5006441,4629745.675665714,4420212.403149582,204924.64689161896,2170520.993528485,2170520.993528485,2170520.993528485,2170520.993528485,0,0,0,0,0,0,-2459224.6821372337,-2207343.5071156197,-2076153.8542346226,-2249691.4096210995,204924.64689162234,0,0,0,0,0,0,0,0,0,0,4246674.84776311,4377864.5006441,4629745.675665714,4420212.403149582,204924.64689161896,2170520.993528485,2170520.993528485,2170520.993528485,2170520.993528485,0
55-64,Male,added_sugar,FL,mrh-eq,-334811.95173644845,-300653.3008308713,-280619.86286297493,-305609.51589672425,28843.304383361883,0,0,0,0,0,-334811.95173644845,-300653.3008308713,-280619.86286297493,-305609.51589672425,28843.304383361883,-287371237.1398856,-257975655.3617045,-242314634.06752497,-262794799.39117873,24078454.779640768,-221764.26629337005,-199138.1894316936,-185853.93604030943,-202416.0222282874,19112.161343232852,-113047.6854430792,-101515.11139917807,-94765.92682266548,-103193.4936684372,9731.145367937113,580260.2413396272,600293.6793075231,634452.3302131002,605249.894373376,28843.30438336167,299640.3784766515,299640.3784766515,299640.3784766515,299640.3784766515,0,384353.8998612509,397638.15325263503,420264.23011431075,400915.9860492286,19112.16134323245,198499.9638209412,198499.9638209412,198499.9638209412,198499.9638209412,0,195906.3414783759,202655.52605488832,214188.10009878944,204333.9083241475,9731.145367937048,101140.41465571019,101140.41465571019,101140.41465571019,101140.41465571018,0,0,0,0,0,0,-113047.6854430792,-101515.11139917807,-94765.92682266548,-103193.4936684372,9731.145367937113,0,0,0,0,0,0,0,0,0,0,195906.3414783759,202655.52605488832,214188.10009878944,204333.9083241475,9731.145367937048,101140.41465571019,101140.41465571019,101140.41465571019,101140.41465571018,0
55-64,Male,added_sugar,Food_price,USD,-10434493.487095088,-9299714.16400248,-8918958.523630397,-9564283.877237752,829905.6221612467,0,0,0,0,0,-10434493.487095088,-9299714.16400248,-8918958.523630397,-9564283.877237752,829905.6221612467,-287371237.1398856,-257975655.3617045,-242314634.06752497,-262794799.39117873,24078454.779640768,-6911025.089230575,-6159261.732677545,-5906771.269261564,-6334445.203953703,549897.2141501117,-3523468.3978645015,-3140452.4313249257,-3012187.2543688226,-3229838.673284039,280008.4400317711,18187539.576323837,18568295.21669592,19703074.539788537,18832864.929931194,829905.6221612509,9268581.052693434,9268581.052693434,9268581.052693434,9268581.052693434,0,12046459.108065577,12298949.571481565,13050712.928034596,12474133.04275772,549897.2141501157,6139687.838804002,6139687.838804002,6139687.838804002,6139687.838804002,0,6141080.468258276,6269345.645214367,6652361.611753937,6358731.887173482,280008.44003176247,3128893.2138894326,3128893.2138894326,3128893.2138894326,3128893.2138894326,0,0,0,0,0,0,-3523468.3978645015,-3140452.4313249257,-3012187.2543688226,-3229838.673284039,280008.4400317711,0,0,0,0,0,0,0,0,0,0,6141080.468258276,6269345.645214367,6652361.611753937,6358731.887173482,280008.44003176247,3128893.2138894326,3128893.2138894326,3128893.2138894326,3128893.2138894326,0
55-64,Male,oil,CED,MJ,-46983.87256189479,-30007.804690876786,114396.90076978305,14703.997972155432,93347.17596925586,0,0,0,0,0,-46983.87256189479,-30007.804690876786,114396.90076978305,14703.997972155432,93347.17596925586,-4994886.657452271,-3119182.3957543243,12496093.284084667,1701719.8562249884,10108273.312175615,-39241.029552991415,-24927.793833927688,95807.37661022755,12413.23589417459,78088.80767941757,-7742.843008902908,-5080.0108569491895,18589.524159555498,2290.762077980973,15258.50578626426,6631283.472649773,6775688.178110431,6792664.245981445,6730976.375447397,93347.17596925344,6745680.373419551,6745680.373419551,6745680.373419551,6745680.37341955,0,5545112.653421,5665847.82386515,5680161.059584226,5628506.794137053,78088.807679419,5640920.030031226,5640920.030031226,5640920.030031226,5640920.030031226,0,1086170.819228776,1109840.3542452801,1112503.1863972347,1102469.5813103504,15258.505786264139,1104760.3433883314,1104760.3433883314,1104760.3433883314,1104760.3433883314,0,0,0,0,0,0,-7742.843008902908,-5080.0108569491895,18589.524159555498,2290.762077980973,15258.50578626426,0,0,0,0,0,0,0,0,0,0,1086170.819228776,1109840.3542452801,1112503.1863972347,1102469.5813103504,15258.505786264139,1104760.3433883314,1104760.3433883314,1104760.3433883314,1104760.3433883314,0
55-64,Male,oil,FL,mrh-eq,-2872.4136444422547,-1693.8872127577547,5868.475592619978,546.055374503028,4992.726018336063,0,0,0,0,0,-2872.4136444422547,-1693.8872127577547,5868.475592619978,546.055374503028,4992.726018336063,-4994886.657452271,-3119182.3957543243,12496093.284084667,1701719.8562249884,10108273.312175615,-2399.733882428759,-1408.4710436345035,4914.5007342687295,462.30402271952306,4176.6311612832,-472.6797620134935,-285.4161691232676,953.974858351258,83.75135178350415,816.1008096364744,340112.88853734965,347675.25134272757,348853.77777441253,345435.3087554669,4992.726018336349,345981.3641299696,345981.3641299696,345981.3641299696,345981.3641299696,0,284407.64094176167,290730.6127196651,291721.8755584586,288859.83765331074,4176.631161283071,289322.14167603,289322.14167603,289322.14167603,289322.14167603,0,55705.24759558867,56944.638623063125,57131.9022159534,56575.47110215639,816.1008096364524,56659.22245393989,56659.22245393989,56659.22245393989,56659.22245393988,0,0,0,0,0,0,-472.6797620134935,-285.4161691232676,953.974858351258,83.75135178350415,816.1008096364744,0,0,0,0,0,0,0,0,0,0,55705.24759558867,56944.638623063125,57131.9022159534,56575.47110215639,816.1008096364524,56659.22245393989,56659.22245393989,56659.22245393989,56659.22245393988,0
