age_gp,sex_gp,race_gp,outcome,outcome_unit,impact_lower_bound (2.5th percentile),impact_median,impact_upper_bound (97.5th percentile),impact_mean,impact_SD,substitution_impact_lower_bound (2.5th percentile),substitution_impact_median,substitution_impact_upper_bound  (97.5th percentile),substitution_impact_mean,substitution_impact_SD,combined_impact_lower_bound (2.5th percentile),combined_impact_median,combined_impact_upper_bound  (97.5th percentile),combined_impact_mean,combined_impact_SD,delta_lower_bound (2.5th percentile),delta_median,delta_upper_bound (97.5th percentile),delta_mean,delta_SD,combined_consumed_impact_lower_bound (2.5th percentile),combined_consumed_impact_median,combined_consumed_upper_bound (97.5th percentile),combined_consumed_impact_mean,combined_consumed_impact_SD,combined_unconsumed_impact_lower_bound (2.5th percentile),combined_unconsumed_impact_median,combined_unconsumed_upper_bound (97.5th percentile),combined_unconsumed_impact_mean,combined_unconsumed_impact_SD,current_intake_impact_lower_bound (2.5th percentile),current_intake_impact_median,current_intake_impact_upper_bound (97.5th percentile),current_intake_impact_mean,current_intake_impact_SD,CF_intake_impact_lower_bound (2.5th percentile),CF_intake_impact_median,CF_intake_impact_upper_bound  (97.5th percentile),CF_intake_impact_mean,CF_intake_impact_SD,current_intake_consumed_impact_lower_bound (2.5th percentile),current_intake_consumed_impact_median,current_intake_consumed_upper_bound (97.5th percentile),current_intake_consumed_impact_mean,current_intake_consumed_impact_SD,CF_intake_consumed_impact_lower_bound (2.5th percentile),CF_intake_consumed_impact_median,CF_intake_consumed_impact_upper_bound (97.5th percentile),CF_intake_consumed_impact_mean,CF_intake_consumed_impact_SD,current_intake_unconsumed_impact_lower_bound (2.5th percentile),current_intake_unconsumed_impact_median,current_intake_unconsumed_upper_bound (97.5th percentile),current_intake_unconsumed_impact_mean,current_intake_unconsumed_impact_SD,CF_intake_unconsumed_impact_lower_bound (2.5th percentile),CF_intake_unconsumed_impact_median,CF_intake_unconsumed_impact_upper_bound (97.5th percentile),CF_intake_unconsumed_impact_mean,CF_intake_unconsumed_impact_SD,inedible_impact_lower_bound (2.5th percentile),inedible_impact_median,inedible_upper_bound (97.5th percentile),inedible_consumed_impact_mean,inedible_impact_SD,wasted_impact_lower_bound (2.5th percentile),wasted_impact_median,wasted_unconsumed_upper_bound (97.5th percentile),wasted_unconsumed_impact_mean,wasted_impact_SD,current_intake_inedible_impact_lower_bound (2.5th percentile),current_intake_inedible_impact_median,current_intake_inedible_upper_bound (97.5th percentile),current_intake_inedible_impact_mean,current_intake_inedible_impact_SD,CF_intake_inedible_impact_lower_bound (2.5th percentile),CF_intake_inedible_impact_median,CF_intake_inedible_impact_upper_bound (97.5th percentile),CF_intake_inedible_impact_mean,CF_intake_inedible_impact_SD,current_intake_wasted_impact_lower_bound (2.5th percentile),current_intake_wasted_impact_median,current_intake_wasted_upper_bound (97.5th percentile),current_intake_wasted_impact_mean,current_intake_wasted_impact_SD,CF_intake_wasted_impact_lower_bound (2.5th percentile),CF_intake_wasted_impact_median,CF_intake_unconsumed_wasted_upper_bound (97.5th percentile),CF_intake_wasted_impact_mean,CF_intake_wasted_impact_SD
65-74,Male,HIS,FL,mrh-eq,-31647.13447948992,-25617.62011372412,-23479.082686757105,-26982.87517996931,4458.601114363645,0,0,0,0,0,-31647.13447948992,-25617.62011372412,-23479.082686757105,-26982.87517996931,4458.601114363645,-23116875.345794026,-18049887.941100746,-16880271.69101228,-19417386.591839276,3489532.922114431,-22571.181656322315,-18643.48798359176,-17010.857890413135,-19448.773450101206,3008.4356312396,-9075.952823167585,-6974.132130132324,-6468.224796343938,-7534.10172986807,1455.6438332049108,85628.06301595915,87766.60044292622,93796.11480869204,89131.8555091714,4458.601114363682,62148.9803292022,62148.9803292022,62148.9803292022,62148.9803292022,0,63881.72978751904,65514.359880697564,69442.05355342817,66319.64534720707,3008.435631239579,46870.871897105855,46870.871897105855,46870.871897105855,46870.871897105855,0,21746.333228440217,22252.24056222858,24354.06125526385,22812.210161964336,1455.6438332049074,15278.10843209628,15278.10843209628,15278.10843209628,15278.108432096278,0,0,0,0,0,0,-9075.952823167585,-6974.132130132324,-6468.224796343938,-7534.10172986807,1455.6438332049108,0,0,0,0,0,0,0,0,0,0,21746.333228440217,22252.24056222858,24354.06125526385,22812.210161964336,1455.6438332049074,15278.10843209628,15278.10843209628,15278.10843209628,15278.108432096278,0
65-74,Male,HIS,Food_price,USD,-424658.8960963564,-334140.9320724477,-302253.90585485514,-354713.19095185684,66841.78185866933,0,0,0,0,0,-424658.8960963564,-334140.9320724477,-302253.90585485514,-354713.19095185684,66841.78185866933,-23116875.345794026,-18049887.941100746,-16880271.69101228,-19417386.591839276,3489532.922114431,-285042.4946122876,-224300.5798651493,-204460.52447332875,-238652.10946350638,44195.19766964649,-139616.40148406892,-109840.35220729792,-97793.38138152596,-116061.08148835022,22661.7816708283,1244827.617046041,1276714.643263635,1367232.6072875431,1297286.9021430435,66841.78185866954,942573.711191187,942573.711191187,942573.711191187,942573.711191187,0,891000.5020914036,910840.5574832233,971582.4722303603,925192.0870815801,44195.19766964544,686539.9776180737,686539.9776180737,686539.9776180737,686539.9776180737,0,353827.11495463917,365874.0857804112,395650.135057182,372094.81506146333,22661.781670828197,256033.73357311302,256033.73357311302,256033.73357311302,256033.73357311302,0,0,0,0,0,0,-139616.40148406892,-109840.35220729792,-97793.38138152596,-116061.08148835022,22661.7816708283,0,0,0,0,0,0,0,0,0,0,353827.11495463917,365874.0857804112,395650.135057182,372094.81506146333,22661.781670828197,256033.73357311302,256033.73357311302,256033.73357311302,256033.73357311302,0
65-74,Male,NHB,CED,MJ,-1198575.9439992774,-1179605.6259285226,-1156990.6725721208,-1178326.8065300498,21914.98676710585,0,0,0,0,0,-1198575.9439992774,-1179605.6259285226,-1156990.6725721208,-1178326.8065300498,21914.98676710585,-31232995.50142169,-30401939.538702626,-30387362.19259024,-30688423.263827775,509550.92302646313,-864455.6765673468,-849931.288556002,-841678.4009567434,-852131.8150163832,12138.568105626651,-334120.26743192936,-329674.3373725212,-315312.2716153782,-326194.9915136669,10347.391029414846,2785377.5776603348,2807992.5310167368,2826962.849087497,2806713.7116182656,21914.986767108676,1628386.905088218,1628386.905088218,1628386.905088218,1628386.905088218,0,2067797.2669766932,2076050.15457595,2090574.5425872977,2078250.6810363326,12138.5681056275,1226118.8660199489,1226118.8660199489,1226118.8660199489,1226118.8660199489,0,717580.3106836472,731942.3764407893,736388.3065001968,728463.030581935,10347.391029414046,402268.039068268,402268.039068268,402268.039068268,402268.039068268,0,0,0,0,0,0,-334120.26743192936,-329674.3373725212,-315312.2716153782,-326194.9915136669,10347.391029414846,0,0,0,0,0,0,0,0,0,0,717580.3106836472,731942.3764407893,736388.3065001968,728463.030581935,10347.391029414046,402268.039068268,402268.039068268,402268.039068268,402268.039068268,0
65-74,Male,NHB,FL,mrh-eq,-40045.62443723659,-39397.14971286108,-37858.101889604324,-39084.66792377994,1182.7041152986615,0,0,0,0,0,-40045.62443723659,-39397.14971286108,-37858.101889604324,-39084.66792377994,1182.7041152986615,-31232995.50142169,-30401939.538702626,-30387362.19259024,-30688423.263827775,509550.92302646313,-28405.94347736395,-27906.298658819196,-27147.727607472512,-27815.447349064136,666.8765357409046,-11639.680959872647,-11490.85105404185,-10710.374282131821,-11269.220574715806,525.4212105586976,94533.87516986835,96072.92299312487,96721.39771750056,95760.44120404388,1182.7041152985962,56675.77328026391,56675.77328026391,56675.77328026391,56675.77328026391,0,69851.20504329167,70609.77609463851,71109.42091318319,70518.92478488338,666.876535740954,42703.47743581919,42703.47743581919,42703.47743581919,42703.47743581919,0,24682.670126576533,25463.14689848658,25611.97680431736,25241.516419160518,525.4212105587003,13972.29584444471,13972.29584444471,13972.29584444471,13972.295844444709,0,0,0,0,0,0,-11639.680959872647,-11490.85105404185,-10710.374282131821,-11269.220574715806,525.4212105586976,0,0,0,0,0,0,0,0,0,0,24682.670126576533,25463.14689848658,25611.97680431736,25241.516419160518,525.4212105587003,13972.29584444471,13972.29584444471,13972.29584444471,13972.295844444709,0
65-74,Male,NHB,Food_price,USD,-717329.3615082554,-687673.8369012286,-638544.1607473389,-680840.8012707505,41886.014867556005,0,0,0,0,0,-717329.3615082554,-687673.8369012286,-638544.1607473389,-680840.8012707505,41886.014867556005,-31232995.50142169,-30401939.538702626,-30387362.19259024,-30688423.263827775,509550.92302646313,-481223.3952995042,-461883.993403567,-429317.05988154665,-457242.75423652027,27613.227928778684,-236105.96620875166,-225789.84349766345,-209227.1008657918,-223598.0470342307,14273.545989891356,1264964.2597668369,1314093.9359207281,1343749.460527755,1307260.9002902496,41886.01486755704,626420.0990195002,626420.0990195002,626420.0990195002,626420.0990195002,0,860198.672187198,892765.6057092164,912105.0076051543,888124.3665421706,27613.22792877791,430881.6123056504,430881.6123056504,430881.6123056504,430881.6123056503,0,404765.58757964027,421328.3302115123,431644.4529226008,419136.5337480795,14273.545989891692,195538.4867138487,195538.4867138487,195538.4867138487,195538.4867138487,0,0,0,0,0,0,-236105.96620875166,-225789.84349766345,-209227.1008657918,-223598.0470342307,14273.545989891356,0,0,0,0,0,0,0,0,0,0,404765.58757964027,421328.3302115123,431644.4529226008,419136.5337480795,14273.545989891692,195538.4867138487,195538.4867138487,195538.4867138487,195538.4867138487,0
65-74,Male,NHW,CED,MJ,-12610510.984598547,-12515453.37132693,-12331340.136086512,-12484205.78467121,149403.24253838017,0,0,0,0,0,-12610510.984598547,-12515453.37132693,-12331340.136086512,-12484205.78467121,149403.24253838017,-307584997.9981811,-301119106.75929534,-298035295.1946702,-302305801.3818429,5130152.152785451,-9261361.955569712,-9199949.774847323,-9116429.792896125,-9192192.651609145,76575.33011707746,-3349149.0290288273,-3315503.596479614,-3214910.343190381,-3292013.1330620633,73522.43206958869,28270836.5496555,28454949.78489592,28550007.3981675,28423702.198240187,149403.242538363,15939496.413568983,15939496.413568983,15939496.413568983,15939496.413568983,0,21155934.448193513,21239454.43014472,21300866.61086706,21231697.30690652,76575.33011705954,12039504.655297382,12039504.655297382,12039504.655297382,12039504.655297382,0,7114902.1014619805,7215495.354751203,7249140.787300418,7192004.891333657,73522.43206958286,3899991.758271588,3899991.758271588,3899991.758271588,3899991.758271588,0,0,0,0,0,0,-3349149.0290288273,-3315503.596479614,-3214910.343190381,-3292013.1330620633,73522.43206958869,0,0,0,0,0,0,0,0,0,0,7114902.1014619805,7215495.354751203,7249140.787300418,7192004.891333657,73522.43206958286,3899991.758271588,3899991.758271588,3899991.758271588,3899991.758271588,0
65-74,Male,NHW,FL,mrh-eq,-414327.7275624602,-411818.92690406373,-401483.02852735174,-409072.5768274618,7166.547521607948,0,0,0,0,0,-414327.7275624602,-411818.92690406373,-401483.02852735174,-409072.5768274618,7166.547521607948,-307584997.9981811,-301119106.75929534,-298035295.1946702,-302305801.3818429,5130152.152785451,-299523.4259722366,-298137.9605895938,-293025.5690020458,-296830.2671843639,3602.559039060301,-114804.30159022356,-113680.96631446973,-108457.45952530652,-112242.30964309802,3565.229373119276,968045.366114501,978381.2644912122,980890.0651496081,975634.9144146102,7166.547521607277,566562.337587148,566562.337587148,566562.337587148,566562.337587148,0,720222.4826882913,725334.8742758399,726720.3396584837,724027.1808706102,3602.559039061133,427196.91368624696,427196.91368624696,427196.91368624696,427196.9136862469,0,247822.88342620837,253046.39021537162,254169.7254911254,251607.73354399987,3565.2293731192767,139365.42390090175,139365.42390090175,139365.42390090175,139365.42390090175,0,0,0,0,0,0,-114804.30159022356,-113680.96631446973,-108457.45952530652,-112242.30964309802,3565.229373119276,0,0,0,0,0,0,0,0,0,0,247822.88342620837,253046.39021537162,254169.7254911254,251607.73354399987,3565.2293731192767,139365.42390090175,139365.42390090175,139365.42390090175,139365.42390090175,0
65-74,Male,NHW,Food_price,USD,-6074020.100842965,-5827186.263757475,-5320789.498460869,-5736111.552104452,404207.0923186794,0,0,0,0,0,-6074020.100842965,-5827186.263757475,-5320789.498460869,-5736111.552104452,404207.0923186794,-307584997.9981811,-301119106.75929534,-298035295.1946702,-302305801.3818429,5130152.152785451,-4151623.571214499,-3985875.8852560073,-3672828.619778131,-3934191.82226675,255941.58041325893,-1922396.5296284736,-1841310.3785014772,-1647960.8786827368,-1801919.7298377075,148413.53688495918,13230855.788760915,13737252.554057516,13984086.391143002,13646177.842404492,404207.0923186749,7910066.29030004,7910066.29030004,7910066.29030004,7910066.290300039,0,9392767.672408225,9705814.93788609,9871562.62384458,9654130.874896836,255941.5804132528,5719939.0526300855,5719939.0526300855,5719939.0526300855,5719939.0526300855,0,3838088.1163526825,4031437.6161714206,4112523.7672984186,3992046.9675076515,148413.5368849588,2190127.237669943,2190127.237669943,2190127.237669943,2190127.237669943,0,0,0,0,0,0,-1922396.5296284736,-1841310.3785014772,-1647960.8786827368,-1801919.7298377075,148413.53688495918,0,0,0,0,0,0,0,0,0,0,3838088.1163526825,4031437.6161714206,4112523.7672984186,3992046.9675076515,148413.5368849588,2190127.237669943,2190127.237669943,2190127.237669943,2190127.237669943,0
65-74,Male,OTH,CED,MJ,-712752.9403560723,-689091.9089293231,-676195.3810069099,-692868.9277027743,19516.879481846103,0,0,0,0,0,-712752.9403560723,-689091.9089293231,-676195.3810069099,-692868.9277027743,19516.879481846103,-19135864.5514499,-18300742.389685445,-17182913.766608626,-18201547.14010216,1031452.4290167164,-521923.0729470162,-507470.81233603647,-502758.04384123115,-510888.1779908345,10512.063722600513,-190829.86740905748,-181621.09659328585,-173437.33716567786,-181980.74971193974,9159.260702456157,2109311.56293078,2122208.0908531966,2145869.1222799467,2125985.1096266466,19516.879481848136,1433116.1819238719,1433116.1819238719,1433116.1819238719,1433116.1819238719,0,1590221.1175542779,1594933.8860490837,1609386.1466600627,1598351.2517038814,10512.063722600376,1087463.073713048,1087463.073713048,1087463.073713048,1087463.073713048,0,519090.4453765028,527274.2048041116,536482.9756198834,527633.8579227653,9159.260702456615,345653.10821082466,345653.10821082466,345653.10821082466,345653.10821082466,0,0,0,0,0,0,-190829.86740905748,-181621.09659328585,-173437.33716567786,-181980.74971193974,9159.260702456157,0,0,0,0,0,0,0,0,0,0,519090.4453765028,527274.2048041116,536482.9756198834,527633.8579227653,9159.260702456615,345653.10821082466,345653.10821082466,345653.10821082466,345653.10821082466,0
65-74,Male,OTH,FL,mrh-eq,-24523.172983279273,-22650.875188188504,-22010.89533942293,-23083.267450056996,1374.2529037354548,0,0,0,0,0,-24523.172983279273,-22650.875188188504,-22010.89533942293,-23083.267450056996,1374.2529037354548,-19135864.5514499,-18300742.389685445,-17182913.766608626,-18201547.14010216,1031452.4290167164,-17591.173932831793,-16351.515251383451,-16128.30024602636,-16708.162155275117,829.5754244148505,-6931.9990504475045,-6299.359936805118,-5882.595093396573,-6375.105294781904,556.1996505911976,74379.1283048082,75019.10815357376,76891.40594866453,75451.50041544226,1374.2529037354434,52368.23296538537,52368.23296538537,52368.23296538537,52368.23296538537,0,55787.253549600406,56010.46855495752,57250.127236405875,56367.115458849185,829.5754244148686,39658.953303574104,39658.953303574104,39658.953303574104,39658.953303574104,0,18591.874755207762,19008.639598616293,19641.27871225869,19084.384956593087,556.1996505911949,12709.279661811186,12709.279661811186,12709.279661811186,12709.279661811184,0,0,0,0,0,0,-6931.9990504475045,-6299.359936805118,-5882.595093396573,-6375.105294781904,556.1996505911976,0,0,0,0,0,0,0,0,0,0,18591.874755207762,19008.639598616293,19641.27871225869,19084.384956593087,556.1996505911949,12709.279661811186,12709.279661811186,12709.279661811186,12709.279661811184,0
65-74,Male,OTH,Food_price,USD,-327529.1283895272,-281580.3314744131,-279835.87798462046,-297090.6274131224,28469.682859587705,0,0,0,0,0,-327529.1283895272,-281580.3314744131,-279835.87798462046,-297090.6274131224,28469.682859587705,-19135864.5514499,-18300742.389685445,-17182913.766608626,-18201547.14010216,1031452.4290167164,-222998.39185708237,-192602.03891254019,-192059.6848133841,-203077.12622671074,18639.982314625067,-104559.28148503184,-89549.19161361667,-87262.3840246673,-94013.5011864117,9890.582822047385,834094.4702115708,835838.923701364,881787.7206164787,851349.2196400734,28469.682859588196,554258.5922269516,554258.5922269516,554258.5922269516,554258.5922269516,0,585623.0355414005,586165.3896405568,616561.7425850985,596640.4769547271,18639.98231462479,393563.35072801635,393563.35072801635,393563.35072801635,393563.35072801635,0,247957.62552360175,250244.433112551,265254.522983966,254708.74268534602,9890.58282204724,160695.2414989345,160695.2414989345,160695.2414989345,160695.2414989345,0,0,0,0,0,0,-104559.28148503184,-89549.19161361667,-87262.3840246673,-94013.5011864117,9890.582822047385,0,0,0,0,0,0,0,0,0,0,247957.62552360175,250244.433112551,265254.522983966,254708.74268534602,9890.58282204724,160695.2414989345,160695.2414989345,160695.2414989345,160695.2414989345,0
75+,Female,HIS,CED,MJ,-873036.4467372842,-739358.9827021596,-704539.5001681759,-774045.9937551916,93632.23647778484,0,0,0,0,0,-873036.4467372842,-739358.9827021596,-704539.5001681759,-774045.9937551916,93632.23647778484,-22941669.81057934,-19733878.38547573,-19332222.225672986,-20718487.250493575,2082303.1040530687,-660910.8436625705,-556425.5000551328,-529536.2146958766,-583652.187159758,73054.34275769313,-212125.60307471408,-182933.4826470273,-175003.28547229944,-190393.80659543397,20578.585658727985,1815827.4789205587,1850646.9614545444,1984324.4254896638,1885333.9725075737,93632.23647778247,1111287.9787523823,1111287.9787523823,1111287.9787523823,1111287.9787523823,0,1386423.2804174593,1413312.5657767153,1517797.909384154,1440539.2528813407,73054.34275769356,856887.0657215824,856887.0657215824,856887.0657215824,856887.0657215823,0,429404.19850309985,437334.3956778274,466526.51610551396,444794.7196262341,20578.585658727756,254400.913030801,254400.913030801,254400.913030801,254400.913030801,0,0,0,0,0,0,-212125.60307471408,-182933.4826470273,-175003.28547229944,-190393.80659543397,20578.585658727985,0,0,0,0,0,0,0,0,0,0,429404.19850309985,437334.3956778274,466526.51610551396,444794.7196262341,20578.585658727756,254400.913030801,254400.913030801,254400.913030801,254400.913030801,0
75+,Female,HIS,FL,mrh-eq,-29231.6158374016,-25465.435834188982,-24569.621853678906,-26472.581807067065,2604.094453743038,0,0,0,0,0,-29231.6158374016,-25465.435834188982,-24569.621853678906,-26472.581807067065,2604.094453743038,-22941669.81057934,-19733878.38547573,-19332222.225672986,-20718487.250493575,2082303.1040530687,-21650.980755399618,-18707.224801754677,-18022.49307399626,-19499.8648810131,2029.35427269882,-7580.635082001994,-6758.21103243429,-6547.128779682655,-6972.716926053963,574.7972964265638,64226.72874045787,65122.54272096793,68888.72272418052,66129.68869384601,2604.0944537430223,39657.10688677896,39657.10688677896,39657.10688677896,39657.10688677896,0,48263.83365750202,48948.565385260474,51892.321338905276,49741.20546451884,2029.3542726987491,30241.34058350575,30241.34058350575,30241.34058350575,30241.34058350575,0,15962.895082955925,16173.977335707561,16996.40138527527,16388.483229327234,574.7972964265659,9415.76630327327,9415.76630327327,9415.76630327327,9415.76630327327,0,0,0,0,0,0,-7580.635082001994,-6758.21103243429,-6547.128779682655,-6972.716926053963,574.7972964265638,0,0,0,0,0,0,0,0,0,0,15962.895082955925,16173.977335707561,16996.40138527527,16388.483229327234,574.7972964265659,9415.76630327327,9415.76630327327,9415.76630327327,9415.76630327327,0
75+,Female,HIS,Food_price,USD,-386904.4646151975,-358261.22442372376,-322006.2897627637,-355590.4544344303,34235.15603306508,0,0,0,0,0,-386904.4646151975,-358261.22442372376,-322006.2897627637,-355590.4544344303,34235.15603306508,-22941669.81057934,-19733878.38547573,-19332222.225672986,-20718487.250493575,2082303.1040530687,-268178.6274539581,-246462.64081212165,-222614.66978972015,-245714.57611718657,23989.779432484174,-118725.83716123893,-111798.58361160218,-99391.61997304304,-109875.87831724343,10311.237294471584,881357.5666078128,917612.5012687724,946255.7414602471,914941.7312794795,34235.15603306537,559351.2768450489,559351.2768450489,559351.2768450489,559351.2768450489,0,636068.3475546325,659916.3185770327,681632.3052188705,659168.2538820985,23989.7794324842,413453.6777649127,413453.6777649127,413453.6777649127,413453.6777649128,0,245289.2190531803,257696.1826917397,264623.4362413763,255773.47739738083,10311.23729447166,145897.5990801373,145897.5990801373,145897.5990801373,145897.5990801373,0,0,0,0,0,0,-118725.83716123893,-111798.58361160218,-99391.61997304304,-109875.87831724343,10311.237294471584,0,0,0,0,0,0,0,0,0,0,245289.2190531803,257696.1826917397,264623.4362413763,255773.47739738083,10311.23729447166,145897.5990801373,145897.5990801373,145897.5990801373,145897.5990801373,0
75+,Female,NHB,CED,MJ,-1447970.4599209286,-1429658.3768729102,-1136920.0565290987,-1333368.469049825,183725.38121697528,0,0,0,0,0,-1447970.4599209286,-1429658.3768729102,-1136920.0565290987,-1333368.469049825,183725.38121697528,-48718052.48243071,-48100405.486695945,-35865566.10383559,-44024197.63156416,7630177.592422873,-1060542.4180625256,-1045365.1868681738,-838400.475946065,-978071.3343321187,130636.4718827716,-387428.0418584035,-384293.19000473525,-298519.5805830338,-355297.13471770607,53106.02620724373,2884126.932863543,3176865.25320735,3195177.33625537,3080575.3453842667,183725.3812169733,1747206.8763344416,1747206.8763344416,1747206.8763344416,1747206.8763344416,0,2174402.3159018545,2381367.026823961,2396544.258018318,2314073.1742879087,130636.47188277196,1336001.83995579,1336001.83995579,1336001.83995579,1336001.83995579,0,709724.6169616854,795498.2263833877,798633.0782370567,766502.1710963584,53106.02620724457,411205.0363786524,411205.0363786524,411205.0363786524,411205.0363786524,0,0,0,0,0,0,-387428.0418584035,-384293.19000473525,-298519.5805830338,-355297.13471770607,53106.02620724373,0,0,0,0,0,0,0,0,0,0,709724.6169616854,795498.2263833877,798633.0782370567,766502.1710963584,53106.02620724457,411205.0363786524,411205.0363786524,411205.0363786524,411205.0363786524,0
75+,Female,NHB,FL,mrh-eq,-53641.39407831918,-53277.11088531643,-40246.78901791566,-48832.88678903643,8031.993217075202,0,0,0,0,0,-53641.39407831918,-53277.11088531643,-40246.78901791566,-48832.88678903643,8031.993217075202,-48718052.48243071,-48100405.486695945,-35865566.10383559,-44024197.63156416,7630177.592422873,-38453.68086593223,-38121.11345795877,-29041.696397812564,-35052.04340456482,5621.6811998421335,-15187.713212386918,-15155.997427357674,-11205.092620103123,-13780.8433844716,2410.8067510623264,101393.26335740845,114423.5852248093,114787.86841781187,109979.3611285292,8031.9932170752,61146.474339492874,61146.474339492874,61146.474339492874,61146.474339492874,0,75451.45233991249,84530.86940005864,84863.43680803213,81461.79934666473,5621.681199842105,46409.75594209985,46409.75594209985,46409.75594209985,46409.75594209985,0,25941.811017496053,29892.71582475059,29924.43160977983,28517.561781864522,2410.806751062318,14736.71839739292,14736.71839739292,14736.71839739292,14736.71839739292,0,0,0,0,0,0,-15187.713212386918,-15155.997427357674,-11205.092620103123,-13780.8433844716,2410.8067510623264,0,0,0,0,0,0,0,0,0,0,25941.811017496053,29892.71582475059,29924.43160977983,28517.561781864522,2410.806751062318,14736.71839739292,14736.71839739292,14736.71839739292,14736.71839739292,0
75+,Female,NHB,Food_price,USD,-990069.3375469317,-987301.0452287851,-685984.984225652,-882547.4421814214,183967.92345342226,0,0,0,0,0,-990069.3375469317,-987301.0452287851,-685984.984225652,-882547.4421814214,183967.92345342226,-48718052.48243071,-48100405.486695945,-35865566.10383559,-44024197.63156416,7630177.592422873,-677949.2478121242,-676987.9658012879,-470620.33933786803,-604915.564238978,125710.38958920498,-312120.0897348084,-310313.0794274972,-215364.64488778374,-277631.87794244377,58260.545457744476,1622013.7201937963,1923329.7811969297,1926098.0735150771,1818576.178149566,183967.92345342267,936028.735968145,936028.735968145,936028.735968145,936028.735968145,0,1159766.1688455134,1366133.7953089343,1367095.077319771,1294061.393746624,125710.38958920572,689145.829507645,689145.829507645,689145.829507645,689145.829507645,0,462247.55134828226,557195.9858879965,559002.9961953068,524514.7844029424,58260.545457744636,246882.9064604986,246882.9064604986,246882.9064604986,246882.9064604986,0,0,0,0,0,0,-312120.0897348084,-310313.0794274972,-215364.64488778374,-277631.87794244377,58260.545457744476,0,0,0,0,0,0,0,0,0,0,462247.55134828226,557195.9858879965,559002.9961953068,524514.7844029424,58260.545457744636,246882.9064604986,246882.9064604986,246882.9064604986,246882.9064604986,0
75+,Female,NHW,CED,MJ,-12511598.625239395,-12304104.547988933,-12268316.206082935,-12364352.174425587,138265.82783537975,0,0,0,0,0,-12511598.625239395,-12304104.547988933,-12268316.206082935,-12364352.174425587,138265.82783537975,-316108212.77763146,-314912759.5274162,-314430034.3459621,-315162839.55154294,909416.7179588791,-9463167.412950363,-9256584.80252428,-9237043.06174865,-9322213.177840227,131887.69164574804,-3048431.2122890186,-3047519.7454646477,-3031273.1443342837,-3042138.996585352,10161.958245498921,26018448.76618958,26054237.108095534,26261731.18534603,26114484.73453222,138265.8278353859,13750132.560106613,13750132.560106613,13750132.560106613,13750132.560106613,0,19870219.205054775,19889760.94583041,20096343.556256477,19955389.32114635,131887.6916457407,10633176.143306127,10633176.143306127,10633176.143306127,10633176.143306127,0,6148229.56113479,6164476.162265148,6165387.629089518,6159095.413385854,10161.958245494749,3116956.4168005,3116956.4168005,3116956.4168005,3116956.4168005004,0,0,0,0,0,0,-3048431.2122890186,-3047519.7454646477,-3031273.1443342837,-3042138.996585352,10161.958245498921,0,0,0,0,0,0,0,0,0,0,6148229.56113479,6164476.162265148,6165387.629089518,6159095.413385854,10161.958245494749,3116956.4168005,3116956.4168005,3116956.4168005,3116956.4168005004,0
75+,Female,NHW,FL,mrh-eq,-422834.34693602036,-420479.984152184,-419850.12069273187,-421085.0716344241,1655.7551421585638,0,0,0,0,0,-422834.34693602036,-420479.984152184,-419850.12069273187,-421085.0716344241,1655.7551421585638,-316108212.77763146,-314912759.5274162,-314430034.3459621,-315162839.55154294,909416.7179588791,-309709.51933003217,-309664.55153807125,-308282.4792144271,-309195.3920532701,853.9290000611866,-113242.53604656238,-112270.24558636996,-110213.34201131252,-111889.67958115415,1628.022017545762,914163.0575029731,914792.9209624254,917147.2837462638,915398.0084446663,1655.7551421597939,494312.93681024195,494312.93681024195,494312.93681024195,494312.93681024195,0,686422.3554153779,687804.4277390223,687849.3955309832,687335.2682542211,853.9290000613545,378139.8762009513,378139.8762009513,378139.8762009513,378139.87620095134,0,226386.40262060318,228443.30619566073,229415.59665585306,228062.74019044486,1628.0220175457803,116173.06060929067,116173.06060929067,116173.06060929067,116173.06060929067,0,0,0,0,0,0,-113242.53604656238,-112270.24558636996,-110213.34201131252,-111889.67958115415,1628.022017545762,0,0,0,0,0,0,0,0,0,0,226386.40262060318,228443.30619566073,229415.59665585306,228062.74019044486,1628.0220175457803,116173.06060929067,116173.06060929067,116173.06060929067,116173.06060929067,0
