"age","female","race","outcome","pathway","means","sd.devs","medians","LB","UB","RE.PAF.means","RE.PAF.sd.devs","RE.PAF.medians","RE.PAF.LB","RE.PAF.UB","RE.PAF.medians.as.percent","RE.PAF.LB.as.percent","RE.PAF.UB.as.percent","mort.per.100k.means","mort.per.100k.sd.devs","mort.per.100k.medians","mort.per.100k.LB","mort.per.100k.UB"
45,1,2,"HSTK","direct",32.7462819263059,5.12025672331779,31.4520127928687,28.5500832282881,38.0426093877454,0.107993484345114,0.0159978560003426,0.110629125467005,0.0918308602513293,0.121915813485291,11.0629125467005,9.18308602513293,12.1915813485291,1.42686194714503,0.223106229115027,1.37046643390716,1.24401992989448,1.65764015064778
45,1,2,"HSTK","medBMI",8.87781994042332,3.05068632335179,10.0418745102727,5.64775328982641,11.1184402066483,0.0289487963474859,0.00876860693051503,0.0320459783312195,0.0197016117109372,0.035563376297861,3.20459783312195,1.97016117109372,3.5563376297861,0.386835472653137,0.132928319534489,0.437557114085779,0.246090969174819,0.484466580913708
45,1,2,"HSTK","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1,2,"IHD","direct",31.1593539216498,7.19580253873166,29.708919354959,25.044734991281,38.5068422337057,0.0277339511605269,0.00686108759051637,0.0261865837683363,0.0219990801242822,0.0347840844801335,2.61865837683363,2.19990801242822,3.47840844801335,1.35771433558417,0.313544506970049,1.294514186795,1.09128051287812,1.67786828476103
45,1,2,"IHD","medBMI",24.183799337207,9.61198373571306,25.218987409263,14.6522639707657,32.8354248424006,0.0214926538024024,0.00853405653431709,0.0228030144018698,0.0129003937183997,0.0289711073768577,2.28030144018698,1.29003937183997,2.89711073768577,1.05376674791075,0.418825375654277,1.0988732571468,0.638446769207555,1.4307461937633
45,1,2,"IHD","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1,2,"ISTK","direct",9.19714222137419,1.62698085723752,8.39640443615775,8.13925038896318,10.9356611712192,0.0949108375753687,0.0243729594303617,0.0851707205098728,0.0773269647432654,0.120773809913144,8.51707205098728,7.73269647432654,12.0773809913144,0.400749382409051,0.0708928445418632,0.365858634264337,0.354653596534497,0.476502304206613
45,1,2,"ISTK","medBMI",2.91595184091474,0.587727532322011,2.99144687036,2.32899079395001,3.43874211285099,0.0299935546190576,0.00723707094835789,0.0331451619606192,0.0222865893107353,0.0350216536870526,3.31451619606192,2.22865893107353,3.50216536870526,0.127057500172757,0.0256091990243954,0.130347064006491,0.101481699406881,0.149837171679958
45,1,2,"ISTK","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1,2,"KC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1,2,"KC","medBMI",3.86588923216877,1.48965963274217,3.90770977795506,2.43335717178282,5.26287382863638,0.013239658968928,0.00492297642130049,0.0131840571971876,0.00858668584681072,0.0179398935970247,1.31840571971876,0.858668584681072,1.79398935970247,0.168449360134169,0.064909312420301,0.170271617254095,0.106029281737789,0.229320519978613
45,1,2,"KC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1,2,"LC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1,2,"LC","medBMI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1,2,"LC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1,2,"LVC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1,2,"LVC","medBMI",0.874702221397865,0.174520585277881,0.84763183752622,0.721915269384924,1.0504989997017,0.0121936524928405,0.00349527388795793,0.0134332773610019,0.00850680329012663,0.0148268205576171,1.34332773610019,0.850680329012663,1.48268205576171,0.0381136190546637,0.0076044291894539,0.0369340744355835,0.0314561949129504,0.0457736561225952
45,1,2,"LVC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1,2,"MLPC","direct",9.48095563512955,3.6225849567717,7.43409587746506,7.34957826141667,13.3521638028572,0.0457650463137867,0.0121436706013926,0.0396632037897559,0.0379713761486271,0.0587452826243723,3.96632037897559,3.79713761486271,5.87452826243723,0.413116055397704,0.157847801981001,0.323927722324452,0.320245015063999,0.581797178843673
45,1,2,"MLPC","medBMI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1,2,"MLPC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1,2,"MMC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1,2,"MMC","medBMI",2.26142406710413,1.95000376600656,1.26776835591383,1.02136321088023,4.34609227783978,0.00643384599502838,0.00453506282389182,0.00445336871374524,0.00328723690328426,0.0112638607758632,0.445336871374524,0.328723690328426,1.12638607758632,0.0985375974887921,0.0849680026809122,0.0552407882189187,0.0445041150961369,0.18937336776084
45,1,2,"MMC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1,2,"OC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1,2,"OC","medBMI",1.17937315864913,0.380794347958813,1.13124127463273,0.840248465800924,1.55940995291128,0.0040181807267398,0.00107620118038112,0.00402225229018549,0.00299406467854541,0.00503883594600534,0.402225229018549,0.299406467854541,0.503883594600534,0.0513891221405765,0.016592447533833,0.0492918594986082,0.0366123569294507,0.0679485605973753
45,1,2,"OC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1,2,"OSTK","direct",21.773850219595,4.73274928650017,20.7422927332383,17.7969760351434,26.6275482674497,0.123904714715082,0.0228153471930254,0.119670491737304,0.104311457890076,0.147097061071199,11.9670491737304,10.4311457890076,14.7097061071199,0.948757431182367,0.206221270478346,0.903809118366662,0.77547209591446,1.16024883234362
45,1,2,"OSTK","medBMI",3.91870737279052,0.602765889198482,3.99849146080677,3.31594615440403,4.4536521163632,0.0223751577733224,0.00330690348888886,0.0220489140112897,0.0193837402136237,0.0256438825307489,2.20489140112897,1.93837402136237,2.56438825307489,0.170750818209371,0.026264469116521,0.174227270266867,0.144486552615311,0.194060099554559
45,1,2,"OSTK","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1,2,"OTH","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1,2,"OTH","medBMI",3.92233825755219,1.30917621702706,4.24437063987919,2.57030464581767,5.00064434430876,0.0163254054225086,0.00506922043833616,0.0185319745619511,0.010927134863518,0.019848092212973,1.85319745619511,1.0927134863518,1.9848092212973,0.170909027660831,0.0570450633261841,0.184941025343039,0.11199652833689,0.217894328954894
45,1,2,"OTH","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1,2,"PC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1,2,"PC","medBMI",1.23650475890819,0.55017357094513,1.24989280723068,0.708266020766487,1.75336365597578,0.00540302760061248,0.00206320491976621,0.00551117756909825,0.00339903983150811,0.00731508789650393,0.551117756909825,0.339903983150811,0.731508789650393,0.053878531673317,0.0239728508559586,0.0544618924573258,0.0308614527830012,0.0763997538972254
45,1,2,"PC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1,2,"PVD","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1,2,"PVD","medBMI",0.591437178185306,0.325941732965827,0.427287170345134,0.382559122430522,0.939842740604236,0.0273696077975769,0.0063555195586835,0.0303945122367993,0.0205830317208421,0.0315850151009725,3.03945122367993,2.05830317208421,3.15850151009725,0.0257708403530699,0.0142023407971041,0.0186182909327174,0.0166693444940632,0.0409520032193763
45,1,2,"PVD","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1,2,"RHD","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1,2,"RHD","medBMI",0.445110447337829,0.199334696541936,0.350672238040873,0.312551972366072,0.657941400211997,0.0218034372139533,0.00621644823976658,0.0226133688617876,0.0155913040558814,0.0273271284713661,2.26133688617876,1.55913040558814,2.73271284713661,0.0193949090468451,0.00868566067688153,0.01527992929111,0.0136189054036091,0.028668645482456
45,1,2,"RHD","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1,2,"SCC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1,2,"SCC","medBMI",0.0463146518834225,0.0496137713703528,0.0269330889704057,0.0101979797831706,0.0989056524597387,0.00967918247406862,0.00405770154578701,0.00831738275501013,0.00656954033392745,0.0139463543754095,0.831738275501013,0.656954033392745,1.39463543754095,0.00201807993091995,0.00216183329093741,0.00117356223394852,0.00044435912825484,0.00430964077601078
45,1,2,"SCC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1,2,"SCNC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1,2,"SCNC","medBMI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1,2,"SCNC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1,2,"TC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1,2,"TC","medBMI",1.42431236077148,0.275607059714419,1.44955602878338,1.15258209563968,1.67458550809317,0.00318118936254956,0.000410403434659586,0.00330395277960305,0.00275244104945677,0.00350558877114687,0.330395277960305,0.275244104945677,0.350558877114687,0.0620619193655857,0.0120090954678773,0.0631618680368149,0.0502217484394099,0.0729671339212167
45,1,2,"TC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1,2,"UC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1,2,"UC","medBMI",16.05915519645,6.09248617671183,12.8424041615811,12.2789071379224,22.5736416346162,0.0268560308068755,0.00919555616006253,0.0216035683083263,0.0214962294580756,0.0366804252794421,2.16035683083263,2.14962294580757,3.66804252794421,0.699749593089022,0.265469426685471,0.559585294271122,0.535031897271809,0.983606942901449
45,1,2,"UC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1,3,"AA","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1,3,"AA","medBMI",0.129076351562974,0.0588667339770636,0.132580844469616,0.0717379193219237,0.183435964833378,0.0173774898588526,0.00182140930411033,0.0169827904144749,0.0158456419559495,0.0192448322894768,1.69827904144749,1.58456419559495,1.92448322894768,0.00432942210452401,0.00197448205047145,0.00444696826128658,0.00240620167741082,0.006152728298389
45,1,3,"AA","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1,3,"AFF","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1,3,"AFF","medBMI",0.175305031852759,0.051143329747597,0.175241498771666,0.126745898268803,0.223918168555645,0.0198668252893951,0.00901713941797727,0.0186817000244417,0.0118598919622318,0.0288811150917689,1.86817000244417,1.18598919622318,2.88811150917689,0.00588000412738143,0.00171542702925082,0.0058778731287723,0.00425125506708322,0.0075105645364974
45,1,3,"AFF","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1,3,"APCA","direct",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
45,1,3,"APCA","medBMI",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
45,1,3,"APCA","medSBP",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
45,1,3,"BC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1,3,"BC","medBMI",17.901624526507,3.83908418167936,16.4474404950257,15.0743367155205,21.9649687642526,0.00759306717059705,0.00122547977653683,0.00778950605798469,0.00635664712257619,0.00866251416433843,0.778950605798469,0.635664712257619,0.866251416433843,0.600448401225038,0.128768869866778,0.551672801251023,0.505616759359454,0.736739303068535
45,1,3,"BC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1,3,"CC","direct",91.4520055270055,10.9531852602448,96.1628141357688,79.7931032687418,99.1067204678204,0.0799946751885679,0.0101208559914977,0.084726402436782,0.0691922228559499,0.0867751593602039,8.4726402436782,6.91922228559499,8.67751593602039,3.06744286956779,0.367386913299256,3.22545073602822,2.6763851077067,3.32419394493752
45,1,3,"CC","medBMI",1.65921894139939,0.740575927567264,1.8879874282201,0.884087991129736,2.23989667787144,0.00145343448973101,0.000654145828400013,0.00166345363409515,0.000767242332740506,0.001961110374012,0.166345363409515,0.0767242332740506,0.1961110374012,0.0556527905705081,0.0248400714155901,0.0633260423448803,0.0296536898106692,0.0751296273221306
45,1,3,"CC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1,3,"CM","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1,3,"CM","medBMI",0.746640582688376,0.209141004302559,0.738980056876803,0.551312338748139,0.948480273568451,0.0186364458582589,0.00646122097604378,0.0159663308697318,0.0140396465683165,0.0255028428884492,1.59663308697318,1.40396465683165,2.55028428884492,0.0250434894051732,0.00701491540491905,0.0247865434241371,0.0184918755215088,0.0318135073727182
45,1,3,"CM","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1,3,"DIAB","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1,3,"DIAB","medBMI",14.7836286548423,6.94543182859189,15.5249685274135,7.8986491411783,21.0384692768208,0.0544454758560453,0.0247587494196278,0.0586576943798793,0.0293911701226284,0.0759193958442032,5.86576943798794,2.93911701226284,7.59193958442032,0.495865957693438,0.232960613776722,0.520731653015705,0.264933008824727,0.705663065538221
45,1,3,"DIAB","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1,3,"ECA","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1,3,"ECA","medBMI",0.286248432128378,0.242327086804192,0.177987936700385,0.119976831419689,0.544541453950861,0.0186971598965052,0.00662514138876548,0.0166977635902673,0.0134717807699297,0.025622025883383,1.66977635902673,1.34717807699297,2.5622025883383,0.00960121877040594,0.00812802836019987,0.00596999293951466,0.00402421000973003,0.0182647694873395
45,1,3,"ECA","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1,3,"ENDO","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1,3,"ENDO","medBMI",0.182713052760517,0.0495191637760386,0.183900212414877,0.135175444522888,0.22924157529194,0.0216853238713256,0.00546704290555504,0.0190454115816405,0.0180895340388199,0.0275250391500637,1.90454115816405,1.80895340388199,2.75250391500637,0.0061284807002041,0.00166094996994806,0.00616829988618936,0.00453399519292059,0.00768911989940014
45,1,3,"ENDO","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1,3,"GC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1,3,"GC","medBMI",0.842951090941953,0.218770631676553,0.813160534762089,0.649230220863386,1.0619939337734,0.0141433767079849,0.00392037223691023,0.0130430316518387,0.0109983682027799,0.0182236785109142,1.30430316518387,1.09983682027799,1.82236785109142,0.0282738940322171,0.00733790812284505,0.027274672324527,0.0217761939743054,0.0356209325416655
45,1,3,"GC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1,3,"HHD","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1,3,"HHD","medBMI",2.3062360936479,1.75170679272096,2.71908273818448,0.501686940164338,3.75986559927538,0.0246470707199636,0.0185838959193117,0.0321526218202729,0.00491762652774341,0.0379967964769208,3.21526218202729,0.491762652774341,3.79967964769208,0.0773547547725581,0.0587549773232547,0.0912022749959909,0.0168273622704529,0.126111755084745
45,1,3,"HHD","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1,3,"HSTK","direct",12.7277896969235,9.22782776039053,7.89236909449921,6.97104504439331,22.5946418615144,0.0684447101963919,0.0479308612285135,0.0440799126206815,0.0379151337095333,0.119684364622604,4.40799126206815,3.79151337095333,11.9684364622604,0.426909913305921,0.309515732346089,0.264722366266422,0.233819720974252,0.757859520621163
45,1,3,"HSTK","medBMI",3.03496334815993,0.255781335565336,2.90668296211998,2.87060655606942,3.3083584683844,0.0164982954920893,0.00146735156181023,0.0162342041346715,0.0152335872571952,0.0179874813807884,1.62342041346715,1.52335872571952,1.79874813807884,0.101797403217841,0.00857930484331182,0.0974946790381349,0.0962846201240442,0.110967501864388
45,1,3,"HSTK","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1,3,"IHD","direct",5.86356448353971,5.37273687728424,4.11854897206628,1.7071659400895,11.5032262117423,0.0158353025825626,0.0135553132332416,0.0125739469776223,0.00462647137578871,0.0298162860535359,1.25739469776223,0.462647137578871,2.98162860535359,0.196673096031487,0.180209972753663,0.138142554715215,0.057261007671944,0.385836144509862
45,1,3,"IHD","medBMI",9.45416539523027,1.17836786985402,9.85910031061966,8.21334059362438,10.3507955187552,0.0262429693740408,0.00470835023975484,0.0276329170170853,0.0213279572319411,0.0299765260195527,2.76329170170853,2.13279572319411,2.99765260195527,0.31710744955451,0.0395242958236069,0.330689598045321,0.275488250848748,0.347181822043083
45,1,3,"IHD","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1,3,"ISTK","direct",1.94226604156996,1.6351403563051,2.46794283587886,0.22688999827973,3.21081680969764,0.0528941240255388,0.043448729063353,0.0770672833713544,0.00645139958923867,0.0787896630178956,7.70672833713544,0.645139958923867,7.87896630178956,0.0651466316751045,0.0548451572798968,0.0827786510617533,0.00761024433951739,0.10769580253204
45,1,3,"ISTK","medBMI",0.892759729824648,0.215866027141373,0.813032345926196,0.73234436494722,1.12094337101576,0.0236721718596956,0.00448034814165086,0.022736550250913,0.019883664461139,0.0282559576257174,2.2736550250913,1.9883664461139,2.82559576257174,0.0299445534486307,0.00724048315748744,0.027270372671082,0.024563971969561,0.0375981885886168
45,1,3,"ISTK","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1,3,"KC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1,3,"KC","medBMI",4.96680711201457,0.478336443464653,4.90134398042378,4.54341225722225,5.44584562865908,0.0100131390564986,0.000850682890495367,0.00969620932466386,0.00938290540160123,0.0109127629834556,0.969620932466386,0.938290540160123,1.09127629834556,0.166594455446565,0.0160441501999296,0.164398719934144,0.152393131802974,0.182662154275713
45,1,3,"KC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1,3,"LC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1,3,"LC","medBMI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1,3,"LC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1,3,"LVC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1,3,"LVC","medBMI",1.58686247530278,0.816699582760053,1.38875797751663,0.912504542976236,2.42960923074755,0.013641617773101,0.00542263958283074,0.0134773316099937,0.00856170524657134,0.0188611735382719,1.34773316099937,0.856170524657134,1.88611735382719,0.0532258418697535,0.0273933775129354,0.0465811081029911,0.030606825270487,0.0814928821707679
45,1,3,"LVC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1,3,"MLPC","direct",5.56995328750214,0.653619116612513,5.2212572320834,5.16745528833158,6.26884293377863,0.0313923250687881,0.00333034166854754,0.0301025133750552,0.0289599368459022,0.0349210532313471,3.01025133750552,2.89599368459022,3.49210532313471,0.186824918678561,0.021923404381484,0.175129109246314,0.173324508157696,0.210266767216836
45,1,3,"MLPC","medBMI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1,3,"MLPC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1,3,"MMC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1,3,"MMC","medBMI",0.834542406698821,0.23003946435189,0.867707212980912,0.603619927441791,1.03727480061607,0.00553325888334693,0.00167374862023327,0.00590773586638006,0.00381417848573773,0.00693403384537796,0.590773586638006,0.381417848573773,0.693403384537795,0.0279918536507579,0.00771588234264613,0.0291042529684586,0.0202463536112785,0.0347918142701918
45,1,3,"MMC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1,3,"OC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1,3,"OC","medBMI",1.0243612570238,0.0420803250825281,1.02234486663099,0.985276350066332,1.06516009581517,0.00216140989238504,9.57897640395963e-05,0.00217127454712695,0.00206657976995502,0.00224785505828443,0.217127454712695,0.206657976995502,0.224785505828443,0.0343586738815837,0.00141143972053602,0.0342910410035833,0.0330477051558184,0.0357271305536493
45,1,3,"OC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1,3,"OSTK","direct",6.34913469753384,3.58726350178061,4.7241470726371,3.90503932937229,10.1744695468576,0.102019771457919,0.0417196898965801,0.0979931427833848,0.0642360771920418,0.143226100097151,9.79931427833848,6.42360771920418,14.3226100097151,0.212959878174837,0.120322411590508,0.158455259337873,0.130981108366482,0.341267573994612
45,1,3,"OSTK","medBMI",1.07254052269424,0.0486040457702991,1.07759925431105,1.02440467182949,1.11637645168471,0.0182200828571448,0.00406829801047202,0.0180882860040728,0.014412734789682,0.0221394582497189,1.80882860040728,1.4412734789682,2.21394582497189,0.0359746815797216,0.00163025548506123,0.0361443593263998,0.0343601300818644,0.0374450069929023
45,1,3,"OSTK","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1,3,"OTH","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1,3,"OTH","medBMI",1.59410069557051,0.816424095866956,1.3330380324425,0.959781705797132,2.45032294900268,0.0217964800491561,0.00613828677803571,0.0182587820803194,0.0182469228073182,0.0283530805645053,1.82587820803194,1.82469228073182,2.83530805645053,0.0534686230643336,0.027384137252965,0.0447121742592179,0.032192575032372,0.0821876525806434
45,1,3,"OTH","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1,3,"PC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1,3,"PC","medBMI",0.772979063963302,0.457846305398468,0.634682564712711,0.411946649270484,1.25156350301912,0.00439527884961388,0.00301777818879607,0.00308125924385783,0.00229849150659632,0.00760898285752409,0.308125924385783,0.229849150659632,0.760898285752409,0.025926923137615,0.0153568790182274,0.0212882429023615,0.0138173329788153,0.0419793914963803
45,1,3,"PC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1,3,"PVD","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1,3,"PVD","medBMI",0.167798439520816,0.035495940993069,0.183944752923799,0.12994187118358,0.191930641465516,0.0188315656217404,0.00038686009330851,0.0190252292282618,0.0184180755390894,0.0190804416388482,1.90252292282618,1.84180755390894,1.90804416388482,0.00562822131528582,0.00119058921092371,0.00616979384431212,0.00435845298223305,0.00643765299866624
45,1,3,"PVD","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1,3,"RHD","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1,3,"RHD","medBMI",0.169134515808271,0.0410897565575122,0.189448638931142,0.125224526528285,0.195777500433817,0.0161106787932071,0.00191958148579256,0.0170471030103552,0.0140598280814251,0.0173655689204131,1.70471030103552,1.40598280814251,1.73655689204131,0.00567303539735582,0.00137821450758013,0.00635440276339322,0.00420022588658004,0.00656668264699981
45,1,3,"RHD","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1,3,"SCC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1,3,"SCC","medBMI",0.552135944423557,0.16537153452014,0.504787119300149,0.420062461638338,0.724455928563674,0.0112474003756812,0.000742213034703119,0.0108494741259724,0.0107920277225091,0.0120410103411059,1.08494741259724,1.07920277225091,1.20410103411059,0.0185195005401384,0.00554681913720846,0.0169313471128817,0.0140895499808927,0.0242993815125524
45,1,3,"SCC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1,3,"SCNC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1,3,"SCNC","medBMI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1,3,"SCNC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1,3,"TC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1,3,"TC","medBMI",2.60948246190036,0.996996832141461,2.6520321539756,1.64489899832269,3.53789868721405,0.00229691135176387,0.000807303510788745,0.0024411787683436,0.00147789950684482,0.00299329589259014,0.24411787683436,0.147789950684482,0.299329589259014,0.0875261108260198,0.0334408284007606,0.0889532938473914,0.0551724773501462,0.118666638733727
45,1,3,"TC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1,3,"UC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1,3,"UC","medBMI",21.7374000244002,4.15799835217561,22.1085691916744,17.6413759784958,25.5179302781216,0.0211270541995174,0.0039803907972788,0.0210192589981058,0.0173925360330081,0.0249531982872265,2.10192589981058,1.73925360330081,2.49531982872265,0.729106292678287,0.139465748438828,0.741555885325245,0.591719259110417,0.855911172496244
45,1,3,"UC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1,4,"AA","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1,4,"AA","medBMI",0.212573940045702,0.0377497976615448,0.21300357138242,0.176530780927242,0.248251912527951,0.0228031615278906,0.00180784011163964,0.0221209628224232,0.0214699466603493,0.0247162452950792,2.21209628224232,2.14699466603493,2.47162452950792,0.011139294409794,0.00197816397424678,0.0111618079405982,0.00925056166676232,0.0130088906516422
45,1,4,"AA","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1,4,"AFF","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1,4,"AFF","medBMI",0.120069925516649,0.0404497759896204,0.124505182635346,0.0799312976191018,0.156438584863304,0.0235291159528537,0.00453202680418022,0.0211538780815322,0.0207021971848631,0.0283749869114675,2.11538780815322,2.07021971848631,2.83749869114675,0.00629190130175148,0.00211964817259222,0.00652431753686326,0.00418855790387391,0.00819769089978403
45,1,4,"AFF","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1,4,"APCA","direct",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
45,1,4,"APCA","medBMI",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
