"","age","female","race","pathway","disease_type3","V1","V2","V3"
"255",45,0,1,"medSBP","Other_CVD",0,0,0
"256",45,0,2,"direct","All_HD",128.176555102699,53.7451558288916,55.5329897234487
"257",45,0,2,"medSBP","All_HD",0,0,0
"258",45,0,2,"medBMI","All_HD",174.590319224771,125.633206555986,113.607398967505
"259",45,0,2,"direct","All_STK",248.018241891831,226.329935904325,168.569476195388
"260",45,0,2,"medSBP","All_STK",0,0,0
"261",45,0,2,"medBMI","All_STK",72.4584484700364,57.7018945775275,42.2365948369895
"262",45,0,2,"direct","Cancer",649.903223452465,663.653464722652,683.101190752342
"263",45,0,2,"medSBP","Cancer",0,0,0
"264",45,0,2,"medBMI","Cancer",548.243937793886,698.291400289596,587.464073817172
"265",45,0,2,"direct","DIAB",0,0,0
"266",45,0,2,"medSBP","DIAB",0,0,0
"267",45,0,2,"medBMI","DIAB",70.292176120428,58.8451162837946,38.8684124334177
"268",45,0,2,"direct","Other_CVD",0,0,0
"269",45,0,2,"medSBP","Other_CVD",0,0,0
"270",45,0,2,"medBMI","Other_CVD",122.318035440208,148.248907716394,117.11556980737
"271",45,0,3,"medSBP","All_HD",0,0,0
"272",45,0,3,"direct","All_HD",43.5016689930332,19.853802946097,21.7960976175943
"273",45,0,3,"medBMI","All_HD",68.5935403353255,29.8867295980999,71.1893212198887
"274",45,0,3,"medSBP","All_STK",0,0,0
"275",45,0,3,"direct","All_STK",91.8334051206095,83.6773478590079,71.8088777207322
"276",45,0,3,"medBMI","All_STK",29.3846944181863,25.5154785926436,27.5314516711445
"277",45,0,3,"medSBP","Cancer",0,0,0
"278",45,0,3,"direct","Cancer",492.135990643819,506.888160094342,409.342673343372
"279",45,0,3,"medBMI","Cancer",477.717113664655,267.499138519945,412.32326585252
"280",45,0,3,"medSBP","DIAB",0,0,0
"281",45,0,3,"direct","DIAB",0,0,0
"282",45,0,3,"medBMI","DIAB",24.1930999413261,15.6911737685626,19.7844823699272
"283",45,0,3,"medSBP","Other_CVD",0,0,0
"284",45,0,3,"direct","Other_CVD",0,0,0
"285",45,0,3,"medBMI","Other_CVD",46.5305780340873,27.4790106537075,38.1536421744308
"286",45,0,4,"medBMI","All_HD",24.1739756281048,57.1035627455332,42.5404169227222
"287",45,0,4,"medSBP","All_HD",0,0,0
"288",45,0,4,"direct","All_HD",19.0518416758292,27.8125079218494,25.187144058529
"289",45,0,4,"medBMI","All_STK",10.1609216235987,9.83177964974952,17.4481567916139
"290",45,0,4,"medSBP","All_STK",0,0,0
"291",45,0,4,"direct","All_STK",48.9762946876742,52.824476678206,54.54624438321
"292",45,0,4,"medBMI","Cancer",463.109612551043,519.554809992802,642.871596855987
"293",45,0,4,"medSBP","Cancer",0,0,0
"294",45,0,4,"direct","Cancer",615.618981770806,598.400554675643,758.867014395581
"295",45,0,4,"medBMI","DIAB",11.7737236247486,10.0029762429095,8.398528026524
"296",45,0,4,"medSBP","DIAB",0,0,0
"297",45,0,4,"direct","DIAB",0,0,0
"298",45,0,4,"medBMI","Other_CVD",21.2630677586083,25.8149950578643,19.9278194497483
"299",45,0,4,"medSBP","Other_CVD",0,0,0
"300",45,0,4,"direct","Other_CVD",0,0,0
"301",45,1,1,"medSBP","All_HD",0,0,0
"302",45,1,1,"medBMI","All_HD",233.332660089126,96.9638196631644,233.988386986714
"303",45,1,1,"direct","All_HD",93.2531281109895,110.478201882714,87.1645851944588
"304",45,1,1,"medSBP","All_STK",0,0,0
"305",45,1,1,"medBMI","All_STK",94.0751430377308,68.5884388421959,86.0156864169896
"306",45,1,1,"direct","All_STK",341.185827264356,332.240633949603,375.669148495031
"307",45,1,1,"medSBP","Cancer",0,0,0
"308",45,1,1,"medBMI","Cancer",5098.88577496712,4979.81701014365,4615.15239354885
"309",45,1,1,"direct","Cancer",4581.72492025711,3919.46751799822,4027.10116020604
"310",45,1,1,"medSBP","DIAB",0,0,0
"311",45,1,1,"medBMI","DIAB",42.5519312516615,90.9593872439918,96.3507652270996
"312",45,1,1,"direct","DIAB",0,0,0
"313",45,1,1,"medSBP","Other_CVD",0,0,0
"314",45,1,1,"medBMI","Other_CVD",170.066059512039,156.407646447292,158.443733864244
"315",45,1,1,"direct","Other_CVD",0,0,0
"316",45,1,2,"medBMI","All_HD",42.8610456828294,77.3952323229443,63.3953173909675
"317",45,1,2,"medSBP","All_HD",0,0,0
"318",45,1,2,"direct","All_HD",35.3837002010901,56.4037063511703,43.0589489905307
"319",45,1,2,"medBMI","All_STK",36.694030074425,51.5645211046441,48.928660692222
"320",45,1,2,"medSBP","All_STK",0,0,0
"321",45,1,2,"direct","All_STK",156.185087910498,187.430540043005,163.263657593081
"322",45,1,2,"medBMI","Cancer",878.104278777771,746.609840446914,820.66590357701
"323",45,1,2,"medSBP","Cancer",0,0,0
"324",45,1,2,"direct","Cancer",858.662699453385,880.210777191237,786.095849702589
"325",45,1,2,"medBMI","DIAB",47.8075317912884,23.2276279502678,38.8652491971915
"326",45,1,2,"medSBP","DIAB",0,0,0
"327",45,1,2,"direct","DIAB",0,0,0
"328",45,1,2,"medBMI","Other_CVD",80.0896518128526,87.5008039113038,88.9990283198632
"329",45,1,2,"medSBP","Other_CVD",0,0,0
"330",45,1,2,"direct","Other_CVD",0,0,0
"331",45,1,3,"direct","All_HD",14.4901416818546,5.50788770802854,1.99933411750625
"332",45,1,3,"medBMI","All_HD",24.7479578046785,14.665220427688,30.8243420214805
"333",45,1,3,"medSBP","All_HD",0,0,0
"334",45,1,3,"direct","All_STK",52.9459476732224,28.6307437161385,93.7226748413934
"335",45,1,3,"medBMI","All_STK",15.5804580378654,18.1109359771798,14.5999921699237
"336",45,1,3,"medSBP","All_STK",0,0,0
"337",45,1,3,"direct","Cancer",891.915960660062,867.890857341604,806.745149394341
"338",45,1,3,"medBMI","Cancer",908.779538628261,788.533213281508,914.209600763045
"339",45,1,3,"medSBP","Cancer",0,0,0
"340",45,1,3,"direct","DIAB",0,0,0
"341",45,1,3,"medBMI","DIAB",15.5249685274135,7.49726391032381,21.3286535267896
"342",45,1,3,"medSBP","DIAB",0,0,0
"343",45,1,3,"direct","Other_CVD",0,0,0
"344",45,1,3,"medBMI","Other_CVD",24.6640827142317,14.31187728635,20.8801832639054
"345",45,1,3,"medSBP","Other_CVD",0,0,0
"346",45,1,4,"medSBP","All_HD",0,0,0
"347",45,1,4,"direct","All_HD",4.54653887910475,3.05195294762282,3.6497760725724
"348",45,1,4,"medBMI","All_HD",5.24421097259899,6.41496265877826,10.9070071804901
"349",45,1,4,"medSBP","All_STK",0,0,0
"350",45,1,4,"direct","All_STK",34.5097432389697,40.6195479891595,39.7341659841079
"351",45,1,4,"medBMI","All_STK",8.39020010439275,9.64850864262703,9.11716460852212
"352",45,1,4,"medSBP","Cancer",0,0,0
"353",45,1,4,"direct","Cancer",874.949174134839,788.12630407304,610.772641445611
"354",45,1,4,"medBMI","Cancer",552.267299148677,630.489292230951,590.779190818595
"355",45,1,4,"medSBP","DIAB",0,0,0
"356",45,1,4,"direct","DIAB",0,0,0
"357",45,1,4,"medBMI","DIAB",4.42122180233805,5.40187707240191,4.79226929065507
"358",45,1,4,"medSBP","Other_CVD",0,0,0
"359",45,1,4,"direct","Other_CVD",0,0,0
"360",45,1,4,"medBMI","Other_CVD",7.79465973787408,10.0261334959316,11.6679124880579
"361",55,0,1,"medBMI","All_HD",1673.94186993566,1224.90894464432,1344.97906391121
"362",55,0,1,"medSBP","All_HD",0,0,0
"363",55,0,1,"direct","All_HD",393.724506102312,700.443125115661,1035.78678635
"364",55,0,1,"medBMI","All_STK",262.379061976476,248.815309370811,258.69202551778
"365",55,0,1,"medSBP","All_STK",0,0,0
"366",55,0,1,"direct","All_STK",934.289813055942,832.647184120175,764.256001327118
"367",55,0,1,"medBMI","Cancer",9104.12428832056,9722.48636829606,12061.6822739274
"368",55,0,1,"medSBP","Cancer",0,0,0
"369",55,0,1,"direct","Cancer",7789.35535430673,9707.94175025666,9174.34086295271
"370",55,0,1,"medBMI","DIAB",177.37091442707,185.503671282708,235.078744929465
"371",55,0,1,"medSBP","DIAB",0,0,0
"372",55,0,1,"direct","DIAB",0,0,0
"373",55,0,1,"medBMI","Other_CVD",648.198926493103,592.675651051987,552.240579027355
"374",55,0,1,"medSBP","Other_CVD",0,0,0
