"age","outcome","pathway","means","sd.devs","medians","LB","UB","RE.PAF.means","RE.PAF.sd.devs","RE.PAF.medians","RE.PAF.LB","RE.PAF.UB","RE.PAF.medians.as.percent","RE.PAF.LB.as.percent","RE.PAF.UB.as.percent","mort.per.100k.means","mort.per.100k.sd.devs","mort.per.100k.medians","mort.per.100k.LB","mort.per.100k.UB"
55,"KC","medBMI",256.851950820185,27.8196560253513,248.263091059246,235.035714557969,285.968717879199,0.0132691897765821,0.00174152975883433,0.0127012772694674,0.0119234461759226,0.0150976590082891,1.27012772694674,1.19234461759226,1.50976590082891,0.537166035621136,0.0581804977215974,0.519203766954082,0.491540759629549,0.59805923997972
55,"KC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,"LC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,"LC","medBMI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,"LC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,"LVC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,"LVC","medBMI",184.344362135246,34.7215993931927,170.537364031723,159.244455441607,221.180217216881,0.0147832022511674,0.00293265061971169,0.0136489734861346,0.0126401563163263,0.0178903426362863,1.36489734861346,1.26401563163263,1.78903426362863,0.38552765467069,0.0726148422735702,0.356652458623258,0.333035091036156,0.462564134945541
55,"LVC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,"MLPC","direct",659.466723395844,57.2567597187497,674.642708667392,600.07538375636,705.958475554512,0.0328752817474196,0.00288610683894466,0.0338808996082021,0.0298338983823968,0.0350618899307773,3.38808996082021,2.98338983823968,3.50618899307773,1.37917241546903,0.119743636489506,1.41091063594557,1.25496463599725,1.47640270753574
55,"MLPC","medBMI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,"MLPC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,"MMC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,"MMC","medBMI",26.65521054385,4.45673147339048,27.4198013189139,22.143355412804,30.5171635160918,0.00437466249556236,0.000686419604631772,0.00448403429696179,0.00368231903997211,0.00497403991996311,0.448403429696179,0.368231903997211,0.497403991996311,0.0557452405199385,0.00932056295365686,0.0573442635921872,0.0463093949820645,0.0638219164464012
55,"MMC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,"OC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,"OC","medBMI",13.9882422157302,2.03598773468673,14.4306046825504,11.9005985740968,15.6998777605664,0.00250075954208305,0.000324815060113423,0.0026258801861971,0.00215668550960492,0.00273848102706423,0.26258801861971,0.215668550960492,0.273848102706423,0.0292542400100063,0.00425795270981054,0.0301793725303186,0.0248882569789841,0.0328338603987629
55,"OC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,"OSTK","direct",405.671586347648,54.6010497247143,400.051766565502,356.395485806287,459.724533703831,0.0810279361191143,0.00954333862449147,0.0801519480605425,0.0723627498848093,0.0904377122032052,8.01519480605425,7.23627498848093,9.04377122032052,0.848399231957005,0.114189630749234,0.836646250118088,0.745345906902832,0.961442591574258
55,"OSTK","medBMI",89.2757088682213,2.92352241544635,88.6119165537842,86.8346959962212,92.2809452074929,0.0178568678678488,0.000590110539100498,0.0176258331579518,0.0174276598592229,0.0184824553798871,1.76258331579518,1.74276598592229,1.84824553798871,0.18670630476769,0.00611409390094239,0.185318086049151,0.181601304773859,0.192991290672279
55,"OSTK","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,"OTH","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,"OTH","medBMI",71.9992831106979,14.2106607246,78.4693933753179,56.8431215459961,81.6558509504728,0.0192429105449002,0.003953806593006,0.0213262446828023,0.0150152515351979,0.0216997355373856,2.13262446828023,1.50152515351979,2.16997355373856,0.150575338644063,0.0297193938399726,0.164106571207333,0.118878576377134,0.170770553232212
55,"OTH","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,"PC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,"PC","medBMI",69.2191938888914,10.0648575787112,69.8785732796692,59.3927446209039,78.4851706747178,0.00533278064529495,0.000822069060347731,0.00544144901885224,0.00451076529823574,0.00606242787483046,0.544144901885224,0.451076529823574,0.606242787483045,0.144761213031303,0.0210490892803559,0.146140202804141,0.124210717772607,0.164139566983088
55,"PC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,"PVD","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,"PVD","medBMI",14.149081899213,1.8699402110333,13.5828724794798,12.675442924779,16.1039988804201,0.0179779404433875,0.00254243095999925,0.0166436041585698,0.0163936209878664,0.0206964457410038,1.66436041585698,1.63936209878664,2.06964457410038,0.0295906112731838,0.00391069005628269,0.0284064720507321,0.0265087238150362,0.0336790170704153
55,"PVD","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,"RHD","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,"RHD","medBMI",6.27598233962337,0.283177655582101,6.34180014444701,5.98449717546451,6.51152236968213,0.017319955964856,0.00169770186354817,0.0165145254986615,0.016191863702542,0.0191326641234354,1.65145254986615,1.6191863702542,1.91326641234354,0.0131252441036115,0.000592222165881135,0.013262891838727,0.0125156480714474,0.0136178395609274
55,"RHD","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,"SCC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,"SCC","medBMI",23.8367828968813,9.03135403526024,25.2727251494651,14.7284450394139,31.7245698396523,0.0116816988779636,0.00458185472098909,0.0125477238879424,0.0070195864198288,0.0156076900776164,1.25477238879424,0.70195864198288,1.56076900776164,0.0498509360345227,0.0188876768423222,0.0528539866430086,0.0308022594627848,0.0663470195890476
55,"SCC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,"SCNC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,"SCNC","medBMI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,"SCNC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,"TC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,"TC","medBMI",38.5585243526528,9.28586217759177,40.4318232609509,29.076478116679,46.4482665165731,0.00334119950114359,0.000792244720178973,0.0035326109143713,0.00252387676568907,0.00399582253535454,0.35326109143713,0.252387676568907,0.399582253535454,0.0806391759913697,0.0194199411658478,0.0845568902422861,0.0608089462816482,0.0971393485878122
55,"TC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,"UC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,"UC","medBMI",471.164666000545,51.9298289611897,493.743472480286,415.866314208969,507.271032284342,0.0217487379816747,0.00219291928700769,0.0229118945389048,0.0194039205349936,0.0231048723547103,2.29118945389048,1.94039205349936,2.31048723547103,0.985367854719755,0.108603186639195,1.03258792810074,0.869719924799771,1.0608787222659
55,"UC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,"AA","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,"AA","medBMI",31.9740195488948,1.92367430683614,32.6554747426889,29.9450351582077,33.4237670248569,0.014885047181151,0.000910747373039372,0.0152829710608709,0.0139150489835576,0.0155168100809826,1.52829710608709,1.39150489835575,1.55168100809826,0.109453822708176,0.00658514348522042,0.111786587778612,0.102508180561547,0.114416614544933
65,"AA","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,"AFF","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,"AFF","medBMI",47.1752452549625,2.30446864944955,47.5791427297294,44.8397094749116,49.1674681814617,0.0160542929193068,0.000787910384832415,0.0162276325010591,0.0152458197426498,0.0167154274514743,1.62276325010591,1.52458197426498,1.67154274514743,0.161490829216993,0.00788868295422426,0.162873455587375,0.153495796912488,0.168310629106674
65,"AFF","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,"APCA","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,"APCA","medBMI",30.6050648044673,20.8112020812219,30.9044778723534,10.7087069472066,50.2469215540248,0.00166667506535643,0.00113878596627817,0.00168967940972318,0.000575217114963742,0.00273857932303738,0.168967940972318,0.0575217114963742,0.273857932303738,0.104767601457108,0.0712411406222718,0.105792555632757,0.0366581658537166,0.172005826011198
65,"APCA","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,"BC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,"BC","medBMI",453.693530699569,141.34288325054,484.645424101364,308.700004073255,572.377947934357,0.00639516311452502,0.00196570058578552,0.00685059421485647,0.00437216641772446,0.00803104337604384,0.685059421485647,0.437216641772446,0.803104337604384,1.55308878813622,0.483846544870887,1.65904365714172,1.05674531987378,1.95937061774399
65,"BC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,"CC","direct",2863.94854754096,144.083392230272,2797.94659423474,2766.35193618174,3017.64681921047,0.0790851743404606,0.00253784788900186,0.0778799556430175,0.0773997776281687,0.081795006945579,7.78799556430175,7.73997776281687,8.1795006945579,9.80390082293301,0.49322788597938,9.57796219533803,9.46980700716188,10.3300424721599
65,"CC","medBMI",95.1890503630134,44.5076278269851,75.2803627046446,64.6694139767068,142.631071258934,0.0026370324315369,0.00125373674571391,0.00210684843136624,0.00175405848141387,0.00397066278180498,0.210684843136624,0.175405848141387,0.397066278180498,0.325852225938012,0.152359011286859,0.257700582821034,0.221377064001099,0.488256284524355
65,"CC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,"CM","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,"CM","medBMI",57.5958536634893,6.48408286681211,55.7371994738358,52.4187240750704,64.3528393131137,0.0135937689595853,0.00174440343105091,0.0131514827814886,0.012165000638403,0.0153984805321499,1.31514827814886,1.2165000638403,1.53984805321499,0.197162772918474,0.0221963852697308,0.190800207028407,0.17944036478516,0.220293362058344
65,"CM","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,"DIAB","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,"DIAB","medBMI",757.666723621113,144.315162835685,721.696969687379,639.086433905648,906.821304180252,0.0406447118115902,0.00763053201031241,0.0388812164605408,0.034291869890635,0.0484965247809373,3.88812164605408,3.4291869890635,4.84965247809373,2.59365323500517,0.494021285718036,2.47052116948869,2.18772785589064,3.10424086980871
65,"DIAB","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,"ECA","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,"ECA","medBMI",72.3431451669478,9.84188039482941,70.4627114450032,63.9214263820284,82.3632326155202,0.0197458769890838,0.00168125107623776,0.0191614470208141,0.0184711645734759,0.0215173548777208,1.91614470208141,1.84711645734759,2.15173548777208,0.247645866768372,0.0336908354673212,0.241208744938836,0.218816544468963,0.281946742622886
65,"ECA","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,"ENDO","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,"ENDO","medBMI",4.95125819897783,0.844986228348999,4.47566368671261,4.45246924773594,5.85430248564515,0.0140805553385989,0.00211089858748284,0.0143112180942526,0.0119861695024697,0.0159788778324225,1.43112180942526,1.19861695024697,1.59788778324225,0.016949202657007,0.00289256634396967,0.0153211421828819,0.0152417427189613,0.0200405139980589
65,"ENDO","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,"GC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,"GC","medBMI",12.5267004845689,2.01806564109446,11.811944964847,11.005721545874,14.6552216150274,0.00995317554139116,0.00181579087987305,0.00958558878774994,0.00841111541129863,0.0118076844120787,0.958558878774994,0.841111541129863,1.18076844120787,0.042881541742343,0.00690826496043249,0.0404347826223113,0.0376749095626071,0.0501679191741059
65,"GC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,"HHD","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,"HHD","medBMI",278.251221039359,53.7596481629192,257.149198968361,239.189321594903,335.249839244163,0.032906405558296,0.00614211297985875,0.0307051529430019,0.0282950916187245,0.0393887842208676,3.07051529430019,2.82950916187245,3.93887842208676,0.95251270392834,0.184030631177914,0.880276025051886,0.818795571182486,1.14763101371918
65,"HHD","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,"HSTK","direct",406.278165897963,91.3747125112806,434.877630542195,310.567174772333,477.679612075996,0.059768242667211,0.0138202868994189,0.0644894021190124,0.0452201911314513,0.0703033086689395,6.44894021190124,4.52201911314513,7.03033086689395,1.39077597899122,0.312794941778471,1.48867798746192,1.06313703957452,1.63519821120781
65,"HSTK","medBMI",97.2320089944461,22.8240400194192,90.082331077057,79.4009062556218,121.140337963051,0.0142950163059154,0.00339804108125584,0.0133585985220793,0.0115581342814381,0.0178278534466532,1.33585985220793,1.15581342814381,1.78278534466532,0.332845704862456,0.0781315100514526,0.30837084714262,0.271806073768154,0.414688965018619
65,"HSTK","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,"IHD","direct",1749.74530739884,274.510786427022,1598.5393979626,1584.80616468408,2043.20947313441,0.0237429564235051,0.00373011795997723,0.0216793461985453,0.0215095691017189,0.0277304124365073,2.16793461985453,2.15095691017189,2.77304124365073,5.98974778155833,0.939708406167646,5.47213801471139,5.42512625636243,6.99433760857411
65,"IHD","medBMI",1307.34894717266,64.0645093918345,1284.3191250885,1259.29978333388,1374.97345978297,0.017739634456883,0.000872354382183442,0.0174178997262711,0.0170910444387958,0.0186616989959904,1.74178997262711,1.70910444387958,1.86616989959904,4.47533159422561,0.219306347834596,4.39649564869972,4.31084915710057,4.70682458504766
65,"IHD","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,"ISTK","direct",349.199754920074,67.4213943057253,387.391199388936,277.15474224279,388.782039798825,0.0608191414862462,0.0113091664702014,0.0666522280718971,0.0487277614886819,0.0679523978860074,6.66522280718971,4.87277614886819,6.79523978860074,1.19538452168368,0.230797673961263,1.32612190318404,0.948759225401206,1.33088304369084
65,"ISTK","medBMI",92.690675335715,9.51726212222933,96.7723523582919,82.5613155229985,99.3506096792412,0.0161565325278968,0.00159849142948203,0.0170413032302744,0.0144477729886648,0.0171132369701079,1.70413032302744,1.44477729886648,1.71132369701079,0.317299760494051,0.0325795985519041,0.331272203104777,0.282624822255742,0.340098122513242
65,"ISTK","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,"KC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,"KC","medBMI",269.185615165623,10.6949275370494,272.057000610939,258.083548496248,277.847004206478,0.0143014355051208,0.000384601511556154,0.0143691621265595,0.0139115540151577,0.0146337493668612,1.43691621265595,1.39115540151577,1.46337493668612,0.921479220117249,0.036610996022158,0.931308579012146,0.88347450084616,0.951128984327675
65,"KC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,"LC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,"LC","medBMI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,"LC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,"LVC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,"LVC","medBMI",144.580543445052,23.427492953722,139.149139201264,125.085980199152,168.691800298172,0.0119906527483911,0.00210956387105788,0.0115371167299049,0.0102143627294504,0.0141524483830451,1.15371167299049,1.02143627294504,1.41524483830451,0.494929739599581,0.0801972569114276,0.476336895611138,0.428195731820949,0.57746766476839
65,"LVC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,"MLPC","direct",805.307808919478,38.3748201747998,795.650756812615,773.832268884647,844.991843245143,0.0473991913299004,0.0021268130079525,0.0471363384172166,0.0455020379351247,0.0495197697004574,4.71363384172166,4.55020379351247,4.95197697004574,2.75673873308896,0.131365115275781,2.72368060389217,2.64899131105001,2.89258556494519
65,"MLPC","medBMI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,"MLPC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,"MMC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,"MMC","medBMI",36.3231084634965,7.2381510994073,36.4066490733311,29.4117036651135,43.1635037435202,0.00457406449363106,0.000998468349113117,0.00466880629881023,0.00358846232836545,0.00547913612449439,0.466880629881023,0.358846232836545,0.547913612449439,0.124341672710049,0.0247777201098539,0.124627649863587,0.100682474206406,0.147757790633184
65,"MMC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,"OC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,"OC","medBMI",16.8206492707766,4.20248770166617,17.2866295848116,12.6486939740981,20.5965213005254,0.00333992087680324,0.000827130047807436,0.00342680677651511,0.00252047904862091,0.00408550969023048,0.342680677651511,0.252047904862091,0.408550969023048,0.057580635437612,0.0143860030837867,0.0591757844804118,0.0432991512253817,0.0705062429634624
65,"OC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,"OSTK","direct",816.354648598162,57.0197083983212,817.495615306121,761.709148848779,870.030326645781,0.0751216568505293,0.00529104545236053,0.075757567762846,0.0698522030627592,0.0798505863628303,7.5757567762846,6.98522030627592,7.98505863628303,2.79455439870546,0.195190505978078,2.79846016875035,2.60749131043086,2.9782975824419
65,"OSTK","medBMI",183.792871759304,5.38610253485949,186.585111256794,178.034048896674,187.178291049067,0.0169103143662131,0.000394488956956644,0.0171004878725357,0.0164889489965361,0.0171700322555158,1.71004878725357,1.64889489965361,1.71700322555158,0.62916182214146,0.0184377666698131,0.638720247739147,0.609448155060903,0.640750827463982
65,"OSTK","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,"OTH","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,"OTH","medBMI",91.3736029484886,15.9440150313466,99.1632351467278,74.3387857423511,101.787232786123,0.0155256163332237,0.00278546730866939,0.0170454744683217,0.0125475569275486,0.0172117963240654,1.70454744683217,1.25475569275486,1.72117963240654,0.312791143510663,0.0545797312667816,0.339456699909794,0.254477365992153,0.348439198089912
65,"OTH","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,"PC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,"PC","medBMI",80.5770267015713,5.8001352593327,78.6631017421813,76.1100992419093,86.6707903767148,0.0048267219411107,0.00030231218283311,0.00469754294365236,0.00461481462989129,0.00514843140016968,0.469754294365236,0.461481462989129,0.514843140016969,0.275832182483624,0.0198550881407835,0.269280413074042,0.260540946251268,0.296692422714125
65,"PC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,"PVD","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,"PVD","medBMI",25.8725447329476,5.10520701456303,24.8710225445238,21.5187517992878,31.0776315267676,0.0177756886641273,0.00384514990815958,0.0171084928300823,0.0144478327823778,0.021670661004815,1.71084928300823,1.44478327823778,2.1670661004815,0.0885671856138987,0.017476201970979,0.0851387636138931,0.0736632327611715,0.106385297166631
65,"PVD","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,"RHD","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,"RHD","medBMI",10.3494136769939,0.249097730198518,10.2892694611492,10.1435633064046,10.6063866310513,0.0171354087089666,0.000505463122293362,0.0172949210250615,0.0166057070280063,0.0175295249212462,1.72949210250615,1.66057070280063,1.75295249212462,0.0354282290971583,0.000852714146761066,0.0352223427422092,0.0347235597973713,0.036307901798652
65,"RHD","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,"SCC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,"SCC","medBMI",31.2597229212367,12.2632886513067,31.5462407050951,19.4902136836911,42.7856920425026,0.0121591754536739,0.00488588530337762,0.0121514528909455,0.00752087085307694,0.0168040442325901,1.21514528909455,0.752087085307694,1.68040442325901,0.107008634472609,0.0419798273972627,0.107989445367192,0.0667191183084432,0.146464461376379
65,"SCC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,"SCNC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,"SCNC","medBMI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,"SCNC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,"TC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,"TC","medBMI",27.1040964543779,7.80226383849331,24.0210991324675,21.4497190942799,35.3790215380999,0.00348733749263449,0.000907709482552471,0.00312752131613108,0.00283034007598128,0.00445017865931559,0.312752131613108,0.283034007598128,0.445017865931559,0.0927830472939496,0.0267087971718706,0.0822292962472241,0.0734269192303234,0.121109863747292
65,"TC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,"UC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,"UC","medBMI",445.098442274988,58.1515094739105,420.547032505626,404.114009501299,506.951573352635,0.0260192514409041,0.00321241420717641,0.0245043595444509,0.0238773876153365,0.0294487733784569,2.45043595444509,2.38773876153365,2.94487733784569,1.52366598493981,0.199064900127335,1.43962132336631,1.38336761451608,1.73540231770103
65,"UC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,"AA","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,"AA","medBMI",59.8622554424716,0.744981353819676,60.2590579957147,59.065673686496,60.3215550281904,0.0114994387288364,8.33969473887618e-05,0.0114803488134144,0.0114298971729598,0.0115852067128218,1.14803488134144,1.14298971729598,1.15852067128218,0.291838589614065,0.00363190972308836,0.293773068972349,0.287955119229299,0.294077752544292
75,"AA","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,"AFF","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,"AFF","medBMI",261.609809278714,22.9117751141939,258.514620123263,241.308551841808,284.541977497753,0.0120372000624298,0.00103648644668266,0.0118927190287859,0.0111211435614328,0.0130760654420241,1.18927190287859,1.11211435614328,1.30760654420241,1.2753919344465,0.11169876720243,1.26030236538435,1.17641988112198,1.38719012147386
75,"AFF","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,"APCA","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,"APCA","medBMI",25.8080657382951,12.329294934963,25.989669280235,14.0190070228735,37.4427614430679,0.00224183591200633,0.00104757701190222,0.00230996894831765,0.00121926110904478,0.00320649763410327,0.230996894831765,0.121926110904478,0.320649763410327,0.125818672384793,0.0601073918474943,0.126704020274827,0.0683450232054299,0.182539775857628
75,"APCA","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,"BC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,"BC","medBMI",328.799842612781,64.5860829666154,306.65641554235,279.621028116152,396.800570119277,0.00650896823813145,0.00123584709357817,0.00608863165055045,0.00556564322771798,0.00780957934798877,0.608863165055045,0.556564322771798,0.780957934798877,1.60295467693589,0.314868045354354,1.49500173601025,1.3631996634386,1.93446969021997
75,"BC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,"CC","direct",2946.57255312222,434.538411892638,2719.6661590529,2674.81842425749,3411.19711694588,0.0704436819516956,0.00960279447794768,0.065448333432733,0.0644222330311206,0.0807111771133887,6.5448333432733,6.44222330311206,8.07111771133887,14.3650380651812,2.11844803244599,13.2588311317782,13.040190862157,16.630161161598
75,"CC","medBMI",80.178668679289,32.1072246189826,90.1972193020323,46.5537145322989,105.287854796947,0.00191523087195864,0.000755187593461269,0.00217247010687444,0.00112040215247782,0.00249140624176104,0.217247010687444,0.112040215247782,0.249140624176104,0.390884530018822,0.15652813413004,0.4397266536927,0.226957208511103,0.513296046403744
75,"CC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,"CM","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,"CM","medBMI",93.5842487218175,22.2754572886194,89.9674561953756,74.1699522194066,116.072818871704,0.00937899096152681,0.00212173031225577,0.00914306489808825,0.00747298331053069,0.0114855357664457,0.914306489808825,0.747298331053069,1.14855357664457,0.456238993255339,0.108596610503031,0.438606519803718,0.36159102405114,0.565874564893414
75,"CM","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,"DIAB","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,"DIAB","medBMI",838.508855722033,83.3409324829904,833.764496246575,761.447598149513,919.602818848693,0.0259987109931412,0.00262511918366086,0.0256839701056506,0.0236520925715674,0.028612859169082,2.56839701056506,2.36520925715674,2.8612859169082,4.08787206602984,0.406301099301726,4.06474251356467,3.71218544083304,4.48321881082202
75,"DIAB","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,"ECA","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,"ECA","medBMI",52.3364264561284,16.0233439383661,50.5714191664801,37.9337980588481,68.2393110496098,0.0173683700904016,0.00503935856529165,0.0157260017354661,0.013473629727732,0.0226591235547663,1.57260017354661,1.3473629727732,2.26591235547663,0.255148904255288,0.0781165036517506,0.246544196092153,0.184933662161092,0.332678148288149
75,"ECA","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,"ENDO","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,"ENDO","medBMI",5.91240774991346,1.22921091886077,6.4409864472208,4.60400669030158,6.7715169168141,0.0120297271630094,0.00231674993888592,0.0129763884865196,0.00956889613907404,0.0136858960619611,1.29763884865196,0.956889613907404,1.36858960619611,0.0288239847664312,0.0059926105063529,0.03140089504791,0.0224453089704008,0.0330122868232046
75,"ENDO","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,"GC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
