"age","disease_type2","means","sd.devs","medians","LB","UB","RE.PAF.means","RE.PAF.sd.devs","RE.PAF.medians","RE.PAF.LB","RE.PAF.UB","RE.PAF.medians.as.percent","RE.PAF.LB.as.percent","RE.PAF.UB.as.percent","mort.per.100k.means","mort.per.100k.sd.devs","mort.per.100k.medians","mort.per.100k.LB","mort.per.100k.UB"
45,"Cancer",22050.633316626,1213.30701564914,22058.8390286491,20894.523994776,23199.7677832564,0.227446639394712,0.0114157098883391,0.225841710015111,0.217364493041011,0.238892975721073,22.5841710015111,21.7364493041011,23.8892975721073,56.3859854206805,3.10256448025094,56.4069683626149,53.4296819698678,59.3244533708489
45,"DIAB",355.973623061763,13.8251619267904,351.594636665672,345.204569617575,370.464814942628,0.0629302483756892,0.00219138614231582,0.0619696859666203,0.0614125013626268,0.0652644734364602,6.19696859666203,6.14125013626268,6.52644734364602,0.910265171611796,0.0353525165308869,0.899067603744156,0.88272747318022,0.947320802730866
45,"HHD",135.571000015891,56.7112919675059,130.042879342541,84.2370402744446,191.603862329685,0.0313655611747312,0.0126170571551958,0.0297955211891231,0.0201164285745099,0.0439492277627193,2.97955211891231,2.01164285745099,4.39492277627193,0.346670516016397,0.145017244455137,0.332534480682834,0.215403723629779,0.489952938436544
45,"HSTK",294.77233992289,16.290565969381,287.583172123819,283.526545936275,312.128926538717,0.106646401580048,0.00595677265770295,0.105416067362912,0.101601625032607,0.112736962212055,10.5416067362912,10.1601625032607,11.2736962212055,0.753766507412729,0.0416568359762965,0.735382985049241,0.725009729016928,0.798149279817496
45,"IHD",921.442958466796,11.4334944228444,915.731839590559,914.077248914256,933.663119064138,0.050551657954399,0.000602512801950938,0.0502722867918554,0.0501461787602038,0.0511946026367563,5.02722867918554,5.01461787602038,5.11946026367563,2.35623478364781,0.0292367498283074,2.34163080102893,2.33739982387686,2.3874831286448
45,"ISTK",124.228580589674,4.88354362535213,121.446824112694,121.375241906222,129.446412278558,0.135045884509966,0.00982401983508796,0.131386109773895,0.1277675196509,0.145435057894691,13.1386109773895,12.77675196509,14.5435057894691,0.317666655346341,0.012487778274048,0.310553386629629,0.310370342759978,0.331009246341909
45,"OSTK",177.361563744903,25.3927690845849,163.642037786771,161.872878961371,204.511845592847,0.121392512157141,0.0167749644850132,0.114682711125412,0.109294625483402,0.139193729707851,11.4682711125412,10.9294625483402,13.9193729707851,0.453533755874882,0.0649322079250461,0.418451362569172,0.413927421587365,0.522960124472253
45,"Other_CVD",763.689299957955,51.3322382498867,767.466330203713,713.417543406248,810.750580800767,0.150851795111433,0.0117647292229113,0.154515340824998,0.138532387560704,0.160057188805633,15.4515340824998,13.8532387560704,16.0057188805633,1.95284067877048,0.131262390336274,1.96249897607708,1.82429006113995,2.0731817436904
55,"Cancer",67244.863176687,5841.97812887358,64182.7947772228,63601.082851189,73491.4016417296,0.226101227399081,0.0199989632657331,0.21627549226689,0.213083746612651,0.247470583047874,21.627549226689,21.3083746612651,24.7470583047874,140.632206425383,12.2175915800979,134.228365077523,133.011804766482,153.695873229966
55,"DIAB",514.377977438165,41.044176055861,495.065973138424,486.977566078444,558.193592452667,0.0392103473961081,0.00351876726595832,0.0377369023954138,0.0367212794703932,0.0429518435724131,3.77369023954138,3.67212794703932,4.29518435724131,1.07574179627202,0.0858375311803557,1.03535373320119,1.01843808377347,1.16737536238076
55,"HHD",244.446081826499,44.3080974911076,229.251229064745,210.710418803355,291.097369697135,0.0297957389008704,0.00518631636505906,0.0282312410240173,0.0257047511247859,0.03521654987228,2.82312410240173,2.57047511247859,3.521654987228,0.511221083891186,0.0926635168594665,0.479443404983883,0.440668174686772,0.608785020166808
55,"HSTK",408.920237610628,85.4531331461494,406.256843604639,328.901282121884,491.203078004463,0.0813414590363341,0.0150336579416505,0.0830549686084844,0.0664009893424826,0.0948254455938578,8.30549686084844,6.64009893424826,9.48254455938578,0.855193282438142,0.178711980255339,0.849623206778113,0.687846042297754,1.02727508688956
55,"IHD",2047.67576901463,222.201975953309,2033.63973188974,1842.86530528177,2264.41686430364,0.0411713408538215,0.00457629717631042,0.0407529379925698,0.0370153291107413,0.0456829950289656,4.07529379925698,3.70153291107413,4.56829950289656,4.28239642162223,0.464700984940474,4.25304222596933,3.85406708830084,4.73567682124859
55,"ISTK",258.995298624266,24.8138496722491,250.421339840263,240.14623699446,285.132225220474,0.091774716793893,0.00797596220560202,0.0878770317267635,0.0865660770622609,0.100296388832585,8.78770317267635,8.65660770622609,10.0296388832585,0.541648515272153,0.0518943197214503,0.523717409688274,0.502228625025925,0.596309845264677
55,"OSTK",494.947295215869,55.358822532554,492.525818544243,443.423288573756,548.529557028863,0.098884803986963,0.00941051628500141,0.0986794888205315,0.090033668422863,0.10791045744253,9.86794888205315,9.0033668422863,10.791045744253,1.03510553672469,0.115774395100016,1.03004139366527,0.927351064551592,1.14716453049831
55,"Other_CVD",1339.78812927524,108.650951858303,1325.00909519767,1243.56948195709,1448.56895555932,0.121154932308557,0.00951065499620732,0.120984483857495,0.112193338974137,0.130261406826379,12.0984483857495,11.2193338974137,13.0261406826379,2.80195916627035,0.227226621755527,2.77105110767703,2.60073278209194,3.02945740025309
65,"Cancer",72149.5054721288,4491.70137395391,73308.3652265316,67497.7511717066,75816.2289813088,0.234900437308522,0.0138707911937138,0.239433555702497,0.2203353990171,0.245612324965066,23.9433555702497,22.03353990171,24.5612324965066,246.982997190977,15.3760425739095,250.95001891335,231.059059642187,259.534966275751
65,"DIAB",757.666723621113,144.315162835685,721.696969687379,639.086433905648,906.821304180252,0.0406447118115902,0.00763053201031241,0.0388812164605408,0.034291869890635,0.0484965247809373,3.88812164605408,3.4291869890635,4.84965247809373,2.59365323500517,0.494021285718036,2.47052116948869,2.18772785589064,3.10424086980871
65,"HHD",278.251221039359,53.7596481629192,257.149198968361,239.189321594903,335.249839244163,0.032906405558296,0.00614211297985875,0.0307051529430019,0.0282950916187245,0.0393887842208676,3.07051529430019,2.82950916187245,3.93887842208676,0.95251270392834,0.184030631177914,0.880276025051886,0.818795571182486,1.14763101371918
65,"HSTK",503.510174892409,111.480599577072,524.959961619252,389.968081027955,598.819950039047,0.0740632589731263,0.0168238661845585,0.0778480006410917,0.0567783254128894,0.0881311621155927,7.78480006410917,5.67783254128894,8.81311621155927,1.72362168385367,0.381621640120994,1.79704883460454,1.33494311334268,2.04988717622643
65,"IHD",3057.0942545715,235.17432074137,2963.82810348895,2886.90700207299,3306.55773549018,0.0414825908803881,0.00320273343264631,0.0402277955804931,0.0391537734076002,0.0448779843580869,4.02277955804931,3.91537734076002,4.48779843580869,10.4650793757839,0.805051375182237,10.1458096402521,9.88249246225316,11.3190455645167
65,"ISTK",441.890430255789,64.3946167965133,470.668608141539,373.252347420797,486.067061887893,0.0769756740141431,0.0105467183389804,0.0823320992732249,0.0657009931175089,0.0836973934405577,8.23320992732249,6.57009931175089,8.36973934405577,1.51268428217773,0.220436375208575,1.61119806382331,1.27772162638271,1.66391022357401
65,"OSTK",1000.14752035747,57.4911193803538,995.079608289104,947.844204191883,1056.75856178116,0.0920319712167424,0.00530126221048516,0.0922143305027505,0.0869205046786634,0.0969884323617145,9.22143305027505,8.69205046786634,9.69884323617145,3.42371622084692,0.19680424534454,3.4063676873545,3.24467092171326,3.61750777344913
65,"Other_CVD",1846.17969280484,87.2344631715612,1826.02222857153,1773.55018100719,1935.94304920081,0.104700514417249,0.00528128949340241,0.103153795815626,0.100504702526007,0.110211037119873,10.3153795815626,10.0504702526007,11.0211037119873,6.3198630523975,0.298621993754081,6.25085979451604,6.07123689216372,6.62714198183052
75,"Cancer",59338.8569477896,3399.96940185442,58991.7177848828,56269.0715565899,62703.7106274601,0.223735529479906,0.0126123458930591,0.221995964423801,0.212578898350753,0.23637079090675,22.1995964423801,21.2578898350753,23.637079090675,289.286933693902,16.5754241572426,287.594571738047,274.321212266206,305.691162784075
75,"DIAB",838.508855722033,83.3409324829904,833.764496246575,761.447598149513,919.602818848693,0.0259987109931412,0.00262511918366086,0.0256839701056506,0.0236520925715674,0.028612859169082,2.56839701056506,2.36520925715674,2.8612859169082,4.08787206602984,0.406301099301726,4.06474251356467,3.71218544083304,4.48321881082202
75,"HHD",711.535653900576,140.873455235907,792.296853507847,561.041663473616,793.382624661356,0.0256075748138439,0.00496161076219149,0.0281666869177219,0.0203027877512135,0.0287371165881781,2.81666869177219,2.03027877512135,2.87371165881781,3.46885629616852,0.686781849200734,3.86258076269111,2.73517271563915,3.8678740801537
75,"HSTK",1063.89439478481,75.2857197197951,1036.01091020629,1008.00232771806,1143.48742374329,0.0575537755792711,0.0041126045004192,0.0561278373666949,0.0544331173911551,0.0618864812480769,5.61278373666949,5.44331173911551,6.18864812480769,5.18666457482024,0.367030578762933,5.05072788561984,4.91418132301476,5.57469401244606
75,"IHD",4572.81820832897,580.486431830535,4699.91543221242,3977.34420708199,5060.25956927502,0.0210970832839922,0.00272058790709899,0.0217034741033684,0.0183034158628265,0.023375318508688,2.17034741033684,1.83034158628265,2.3375318508688,22.2932598615958,2.82996924027242,22.9128802599227,19.3902236931245,24.6696186914893
75,"ISTK",1569.51044919509,125.623982697444,1634.39354397793,1435.19629004015,1648.67397778461,0.0478382338846415,0.00374967316790972,0.049435337709274,0.0438484737383413,0.0504704557800039,4.9435337709274,4.38484737383413,5.04704557800039,7.6516281000775,0.612438099118338,7.96794412811986,6.99682392533929,8.0375636509797
75,"OSTK",2621.21108685437,240.285398919133,2506.56696026725,2462.06143316266,2877.80824814512,0.0497188917519208,0.00469345940388108,0.0479953402453389,0.0462241051485393,0.0546786971358967,4.79953402453389,4.62241051485393,5.46786971358967,12.7788460527265,1.17143183809377,12.2199366036351,12.0029646542117,14.0298004829689
75,"Other_CVD",5387.08751729201,237.675201724021,5523.77626498434,5133.20111043202,5524.78848861351,0.0747269329264244,0.00336947553863054,0.0766358612532821,0.0711263956948464,0.0767048810801734,7.66358612532821,7.11263956948464,7.67048810801734,26.262960049758,1.15870668662051,26.9293407440333,25.0252210044691,26.9342755049128
