"age","race","pathway","disease_type","means","sd.devs","medians","LB","UB","RE.PAF.means","RE.PAF.sd.devs","RE.PAF.medians","RE.PAF.LB","RE.PAF.UB","RE.PAF.medians.as.percent","RE.PAF.LB.as.percent","RE.PAF.UB.as.percent","mort.per.100k.means","mort.per.100k.sd.devs","mort.per.100k.medians","mort.per.100k.LB","mort.per.100k.UB"
65,3,"medBMI","Cancer",2077.80588181848,160.453616178694,2115.88540354385,1912.44538623117,2210.79878393922,0.08635556573879,0.00644277903563231,0.0872735067550869,0.0798915714036136,0.0920393102101141,8.72735067550869,7.98915714036136,9.20393102101141,74.6205642968825,5.76239555749584,75.9881200556601,68.6819472195558,79.3967589792483
65,3,"medSBP","CMD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,3,"medSBP","Cancer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,4,"direct","CMD",709.368780431307,49.8710928859423,735.391974084109,656.044908800809,740.572937456922,0.140561719000136,0.0100851552340738,0.146124802750004,0.129780417494208,0.146614399318675,14.6124802750004,12.9780417494208,14.6614399318675,34.1125504236032,2.39823095924454,35.3639693331366,31.5482801738311,35.6131146002718
65,4,"direct","Cancer",1956.75670647574,56.044833511887,1956.08017480987,1903.80455002409,2010.28391484336,0.111886821681343,0.00227894663230033,0.11169900544926,0.109807165576163,0.114126121583794,11.169900544926,10.9807165576163,11.4126121583794,94.0976874902674,2.69511749303975,94.0651540306599,91.5512925024631,96.6717359187381
65,4,"medBMI","CMD",820.207867175512,65.3215898056138,812.891676738416,761.554350556627,885.080145665928,0.162534111614853,0.0133476347869267,0.160900690384357,0.150619474655769,0.175837156619859,16.0900690384357,15.0619474655769,17.5837156619859,39.4426467568093,3.14122370121659,39.090821412815,36.6220813493962,42.5622637066176
65,4,"medBMI","Cancer",1734.12442538674,176.149585826895,1651.94871833945,1615.97216786264,1922.12603390104,0.0990160049767617,0.00731291448266145,0.095332061678717,0.0943304109309807,0.106832950825881,9.5332061678717,9.43304109309807,10.6832950825881,83.3916131265879,8.47078669710169,79.4398985493807,77.7098366604701,92.4323469833318
65,4,"medSBP","CMD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,4,"medSBP","Cancer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,1,"direct","CMD",47504.4767593153,912.367149347267,47331.0264768298,46723.2722654809,48433.1139932624,0.128518274357451,0.00230015076162683,0.128094439585712,0.126541262543356,0.130855545727523,12.8094439585712,12.6541262543356,13.0855545727523,297.321478309033,5.710332333075,296.23588600448,292.432068072071,303.133642004864
75,1,"direct","Cancer",23259.5621599901,2265.42644237884,22218.8972467361,21727.3252544139,25676.3642418323,0.109160133316242,0.0105355160587098,0.104009849305719,0.102281452851994,0.120416555189433,10.4009849305719,10.2281452851994,12.0416555189433,145.577172468761,14.1788729146747,139.063848850849,135.987193313876,160.703476698873
75,1,"medBMI","CMD",61342.3832069938,938.798923958395,61090.4355841055,60582.0244749582,62316.8974184844,0.165959132801784,0.00265797615809569,0.165038470227068,0.163941621519178,0.1687592072729,16.5038470227068,16.3941621519178,16.87592072729,383.930300937925,5.87576377949483,382.353408720522,379.171360356401,390.029599904243
75,1,"medBMI","Cancer",24838.491568005,1541.36731401795,25379.1665748457,23213.6058030079,26003.8035771875,0.116564812521302,0.00694708791921777,0.118803523939164,0.109275844807738,0.121950875529683,11.8803523939164,10.9275844807738,12.1950875529683,155.459391109229,9.64712464349317,158.84337306809,145.289540377477,162.752857175951
75,1,"medSBP","CMD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,1,"medSBP","Cancer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,2,"direct","CMD",4607.84734241616,1057.33790773418,4176.59094377341,3851.41039937711,5730.85222430154,0.115653666996668,0.0247002153877588,0.105279190922716,0.0982050074940528,0.141920631162144,10.5279190922716,9.82050074940528,14.1920631162144,239.951432305269,55.0603625810306,217.493962937181,200.560342617896,298.431370955518
75,2,"direct","Cancer",3397.00432414409,499.822273970897,3152.44968385777,3070.84379362555,3931.036298906,0.132634905357647,0.0219279385239497,0.121981090488926,0.118265018604285,0.156060534749421,12.1981090488926,11.8265018604285,15.6060534749421,176.897364984786,26.0280043206695,164.162299811634,159.912712359916,204.706823006835
75,2,"medBMI","CMD",5609.71140436758,1159.00086292585,5150.21796371292,4770.87744298314,6839.11479030848,0.140830993576235,0.0268644207820356,0.129821375278246,0.121650356496545,0.169369806209214,12.9821375278246,12.1650356496545,16.9369806209214,292.123021070266,60.3544120357676,268.195121331697,248.441146315501,356.143610602814
75,2,"medBMI","Cancer",2452.51577959037,444.201481822991,2663.39353979263,1978.21559033421,2747.5698726746,0.0954057839834886,0.0159027194459323,0.102546999483892,0.0784524157725316,0.106289119019103,10.2546999483892,7.84524157725316,10.6289119019103,127.713578669775,23.131578343405,138.694936523382,103.014624625217,143.078378538768
75,2,"medSBP","CMD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,2,"medSBP","Cancer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,3,"direct","CMD",2766.98858287283,206.7520172638,2713.45261337373,2598.32916676698,2981.15357305291,0.0975229013007324,0.00697523076824466,0.0950260719691554,0.0922840260182898,0.104884081515016,9.50260719691554,9.22840260182898,10.4884081515016,215.228517536322,16.0820794306027,211.064254835174,202.109447829386,231.887210539234
75,3,"direct","Cancer",1423.75260353096,101.143856454068,1394.05469475636,1343.44592877204,1529.30250074828,0.106460014169221,0.00895888465345965,0.104769456034928,0.0987819778678874,0.115575024884705,10.4769456034928,9.87819778678874,11.5575024884705,110.745726994758,7.86741312098724,108.435693292758,104.499121329805,118.955861306411
75,3,"medBMI","CMD",3870.2173283184,599.387781532594,3548.2530330116,3502.99683816112,4511.10746948645,0.136405561689325,0.0208922500268048,0.124425940342162,0.12426932155124,0.158724479972498,12.4425940342162,12.426932155124,15.8724479972498,301.042491925467,46.6230126308309,275.998695790044,272.47847030473,350.893740261313
75,3,"medBMI","Cancer",1216.4238903927,45.5181910385857,1207.64823425607,1177.51826173167,1262.78882676987,0.0909147875809522,0.00412826036188098,0.0886895013440309,0.0883922392523788,0.0953288292109087,8.86895013440309,8.83922392523788,9.53288292109087,94.6187896276618,3.54060469884495,93.9361805730427,91.592539056061,98.2252578956887
75,3,"medSBP","CMD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,3,"medSBP","Cancer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,4,"direct","CMD",1679.72547140666,364.96077376828,1688.65918541842,1329.29382296182,2022.56346294152,0.110627019645652,0.023867952433749,0.110843458906099,0.0878611773753809,0.133208888544543,11.0843458906099,8.78611773753809,13.3208888544543,126.418525102443,27.4674662767333,127.090889109704,100.044541436817,152.220999361897
75,4,"direct","Cancer",1576.80719423743,39.4950282186512,1589.22325485873,1535.42738943407,1607.63334751269,0.120405271193626,0.00456447081928902,0.121057479856608,0.115825163272091,0.124431001751628,12.1057479856608,11.5825163272091,12.4431001751628,118.672749362719,2.97245192817135,119.607199722641,115.558446471373,120.992769448129
75,4,"medBMI","CMD",2002.88039135752,210.198768047662,2107.95588855459,1778.21678711865,2138.22982297887,0.131917259602531,0.0134271215167559,0.13885329414617,0.117561287307233,0.140377602535737,13.885329414617,11.7561287307233,14.0377602535737,150.739623433811,15.8198578799205,158.647754617257,133.8311214342,160.926213927493
75,4,"medBMI","Cancer",1174.29942789894,143.323639113962,1252.99760743472,1021.0750193207,1260.63038387175,0.0897277797925992,0.0118443049764573,0.0960578500602195,0.0770631686526312,0.0970118312050899,9.60578500602195,7.70631686526312,9.70118312050899,88.3794430879863,10.7867406772897,94.3023798740966,76.8475564363344,94.8768334714445
75,4,"medSBP","CMD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,4,"medSBP","Cancer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
