"female","race","outcome","pathway","means","sd.devs","medians","LB","UB","RE.PAF.means","RE.PAF.sd.devs","RE.PAF.medians","RE.PAF.LB","RE.PAF.UB","RE.PAF.medians.as.percent","RE.PAF.LB.as.percent","RE.PAF.UB.as.percent","mort.per.100k.means","mort.per.100k.sd.devs","mort.per.100k.medians","mort.per.100k.LB","mort.per.100k.UB"
0,2,"PC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,"PC","medBMI",12.3930545497273,2.41593287049874,11.0826869909712,10.9237788384492,14.9761426859483,0.00424987840407687,0.000782012089908451,0.00385772933956607,0.00374734295490034,0.00508574055808757,0.385772933956607,0.374734295490034,0.508574055808757,0.0975469989394267,0.0190160545336623,0.0872329619640097,0.0859821796549888,0.117878749652969
0,2,"PC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,"PVD","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,"PVD","medBMI",6.68121485373493,0.854624427968373,6.75318793248734,5.84089530141727,7.46035728911303,0.0122665194197329,0.00233011888956503,0.0120157335696075,0.0101691271802132,0.0145770796318591,1.20157335696075,1.01691271802132,1.45770796318591,0.0525885249384061,0.00672683621573127,0.0531550323969635,0.0459742838608895,0.0587212346761489
0,2,"PVD","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,"RHD","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,"RHD","medBMI",2.00530665167381,0.355165110463302,2.12331411508601,1.63201668825789,2.27829027118936,0.0189583182667117,0.00273273601745051,0.0181495680000122,0.0167926541825837,0.0218114200775343,1.81495680000122,1.67926541825837,2.18114200775343,0.0157839735990151,0.00279554088257017,0.0167128224039748,0.0128457701464827,0.0179326555673318
0,2,"RHD","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,"SCC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,"SCC","medBMI",3.36643994846613,1.07690494067338,2.75787083058934,2.73291246297599,4.51725118415155,0.00990430152950159,0.00349398635600536,0.00816126365323564,0.00765156667048231,0.0136386185833469,0.816126365323564,0.765156667048231,1.36386185833469,0.0264975928868073,0.00847642884845047,0.0217074831638253,0.0215110333015786,0.0355557457365707
0,2,"SCC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,"SCNC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,"SCNC","medBMI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,"SCNC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,"TC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,"TC","medBMI",2.17957309762386,0.81142527112765,1.93031168519685,1.54243395946898,3.0285844363417,0.00325774538000299,0.00104219642888127,0.00293531756335872,0.00244088844003157,0.00434866596412204,0.293531756335872,0.244088844003157,0.434866596412204,0.0171556426052361,0.00638681123725501,0.0151936805533389,0.0121406553327699,0.0238382976218149
0,2,"TC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,"UC","direct",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
0,2,"UC","medBMI",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
0,2,"UC","medSBP",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
0,3,"AA","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,"AA","medBMI",5.06339238621982,0.351811412235762,4.90454412160034,4.82329252989106,5.43851326747513,0.0131121636496663,0.000371558008615915,0.0132158403553776,0.0127255819661381,0.01341062013334,1.32158403553776,1.27255819661381,1.341062013334,0.0264825392554774,0.00184004296416265,0.0256517315513582,0.0252267697267785,0.0284444953326775
0,3,"AA","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,"AFF","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,"AFF","medBMI",4.38656321647491,0.422999839782767,4.36670164194179,3.99348690773643,4.79652186356653,0.0104826214959577,0.00115379356917816,0.0110610349415027,0.00924938147729678,0.0112242100859054,1.10610349415027,0.924938147729678,1.12242100859054,0.0229425894175381,0.00221237245855065,0.0228387094716188,0.0208867229188454,0.0250867538702622
0,3,"AFF","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,"APCA","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,"APCA","medBMI",11.5873129193606,3.03668630999223,10.226039421557,9.50726857416216,14.824439737692,0.00306465512711072,0.000842280291253378,0.0026940309194494,0.00248238060649958,0.00396196022423399,0.26940309194494,0.248238060649958,0.396196022423399,0.0606039283243384,0.015882467380921,0.0534841998709136,0.0497248867997736,0.0775347390343142
0,3,"APCA","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,"BC","direct",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
0,3,"BC","medBMI",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
0,3,"BC","medSBP",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
0,3,"CC","direct",579.094548724445,25.9149037856296,591.198932490675,551.435082237412,596.465289010182,0.0783737780808604,0.00421715289820617,0.0803723518470867,0.0738710622066769,0.0811777062537516,8.03723518470867,7.38710622066769,8.11777062537516,3.02877852424892,0.135540049922385,3.09208683492319,2.88411406786156,3.11963091656315
0,3,"CC","medBMI",17.1022621378462,4.78406421772334,19.6633698140427,11.9868876047782,20.0406951461473,0.00231796946668775,0.000665388506091727,0.00267319710902649,0.00160649622475812,0.00272749921262944,0.267319710902649,0.160649622475812,0.272749921262944,0.0894481987324525,0.0250215979293616,0.102843296208398,0.0626937826127136,0.104816781997637
0,3,"CC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,"CM","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,"CM","medBMI",11.9650892197761,3.13693832842728,11.8697813523743,9.02653541829749,14.9846547085463,0.0133597134411689,0.00352864933750418,0.0126680361096184,0.0103501132183135,0.0169572393958424,1.26680361096184,1.03501132183135,1.69572393958424,0.0625797727666477,0.0164068051788117,0.0620812938522556,0.0472105577293576,0.078372694881171
0,3,"CM","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,"DIAB","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,"DIAB","medBMI",120.977127220888,16.2433965427565,125.801054859518,104.014825711763,133.839090237178,0.0292263551286997,0.00350369258517632,0.0300947171807974,0.0256063681869991,0.0321082343261172,3.00947171807974,2.56063681869991,3.21082343261172,0.63273419799762,0.0849561625436232,0.657964289468168,0.544018020914213,0.700004797331061
0,3,"DIAB","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,"ECA","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,"ECA","medBMI",8.4809666233583,1.29506402375729,8.45255548316539,7.26295260039227,9.72313011548831,0.0171494591563816,0.00245148538389461,0.0180910802585497,0.014552983422001,0.0189455569539193,1.80910802585497,1.4552983422001,1.89455569539193,0.0443571254992461,0.00677343986629362,0.0442085296413585,0.03798667230966,0.0508538851680366
0,3,"ECA","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,"ENDO","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,"ENDO","medBMI",1.19372325197029,0.272383229171985,1.07669767686971,1.00327367300776,1.4836445697683,0.0158793479200613,0.00297188482932109,0.0153724452297471,0.0133024623689739,0.0188871007579158,1.53724452297471,1.33024623689739,1.88871007579158,0.00624340767397655,0.00142461792586178,0.00563134087170182,0.00524731887296035,0.00775975325692628
0,3,"ENDO","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,"GC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,"GC","medBMI",1.82630021272986,0.327445015384433,1.70906857387599,1.58038086946918,2.17186644901632,0.00811232723226583,0.00111273783116197,0.0075579001780164,0.00739433499713996,0.0093015824635037,0.75579001780164,0.739433499713996,0.93015824635037,0.00955190974484461,0.00171260191043629,0.00893876518856239,0.00826570315352727,0.0113592892090018
0,3,"GC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,"HHD","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,"HHD","medBMI",45.1717955187718,6.65541580190546,46.2594344372352,38.4505454661322,50.9685524907174,0.0225775399391038,0.00289351530298926,0.0235528731981533,0.019533912320797,0.0247921342872184,2.35528731981533,1.9533912320797,2.47921342872184,0.236257385724626,0.0348091352183493,0.241945951444396,0.201103924410957,0.266575566176491
0,3,"HHD","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,"HSTK","direct",81.2922547233478,21.1972198117986,73.2176752021824,65.7139073789125,103.733994660774,0.0504061318790135,0.0117001942616261,0.0469385500588065,0.0411370193855382,0.0626226889196648,4.69385500588065,4.11370193855382,6.26226889196648,0.425174500150592,0.110865633740077,0.382942859220946,0.343696675874668,0.542549219216714
0,3,"HSTK","medBMI",24.2172785507496,1.16737719242642,24.4991343968738,23.0129960667463,25.1819835655473,0.015074452397134,0.000597780776026683,0.0147562513699414,0.0147057372908236,0.0157136383765582,1.47562513699414,1.47057372908236,1.57136383765582,0.126661135650176,0.00610561259453604,0.128135297228031,0.120362501113359,0.131706732845816
0,3,"HSTK","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,"IHD","direct",192.245956628946,33.4005676601925,180.68290578906,166.8893739976,227.431132474195,0.0129877547870239,0.00216728210052035,0.0121837490198551,0.0113796895070126,0.0152792249691286,1.21837490198551,1.13796895070126,1.52792249691286,1.00548420995154,0.174691546051923,0.945007177080504,0.872864289609812,1.18950960823364
0,3,"IHD","medBMI",175.592234939222,9.71862965775523,172.091567093361,168.308027426297,185.852010121128,0.011870102076897,0.000608586146723286,0.0117418510135614,0.0113561618912252,0.0124930556664039,1.17418510135614,1.13561618912252,1.24930556664039,0.918381966088668,0.0508303468878693,0.900072783908614,0.880284126400978,0.972042610629403
0,3,"IHD","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,"ISTK","direct",63.5634713965945,16.7762177213138,54.8571507181954,53.0266004657952,81.500714904033,0.0417742877820952,0.00951154571510566,0.0374238424677265,0.035326364033416,0.0519200900479877,3.74238424677265,3.5326364033416,5.19200900479877,0.332449472226553,0.0877429222298158,0.286913700643065,0.277339562353833,0.426264787945238
0,3,"ISTK","medBMI",16.4591012831273,1.60544419785073,17.2021854335338,14.7460085935879,17.5405724448211,0.0108459928161669,0.000474386869534853,0.0109316130683802,0.0103644759520446,0.0112547324659078,1.09316130683802,1.03644759520446,1.12547324659078,0.0860843408120125,0.00839678929639537,0.0899708172456424,0.0771245287061078,0.0917406479493318
0,3,"ISTK","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,"KC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,"KC","medBMI",41.3018510270588,9.67135829161544,36.4872857892133,35.0579566033712,51.638125902915,0.00931267479192855,0.00187475629374437,0.008682726046531,0.00787646085988256,0.0112843451575624,0.8682726046531,0.787646085988256,1.12843451575624,0.216016813969368,0.0505831083343525,0.190835689698553,0.183360016595264,0.270077566973665
0,3,"KC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,"LC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,"LC","medBMI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,"LC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,"LVC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,"LVC","medBMI",38.1739590794075,3.27445048938113,39.3448687984715,34.7185170408452,40.6341278567654,0.0101272626837947,0.000577624342147158,0.0104186433601431,0.00950981622950656,0.0104970355631866,1.04186433601431,0.950981622950656,1.04970355631866,0.199657323143415,0.0171260208592865,0.205781411547885,0.18158468084133,0.2125244903017
0,3,"LVC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,"MLPC","direct",79.9747133431332,8.8104766666627,84.5695684576042,70.5542727191071,85.489527119859,0.0315271537405237,0.00298950232037401,0.0317037749690385,0.0286157823714573,0.0342883970653527,3.17037749690385,2.86157823714573,3.42883970653527,0.41828349928382,0.046080527912346,0.442315496344402,0.369012739761286,0.447127061304859
0,3,"MLPC","medBMI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,"MLPC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,"MMC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,"MMC","medBMI",3.84314177489897,0.528819835081568,3.78611241942103,3.36719621489329,4.3675622870609,0.00306415563479466,0.00051769299874212,0.00282094549279119,0.0027182566575156,0.00361678323277668,0.282094549279119,0.27182566575156,0.361678323277668,0.02010038826837,0.00276583187187632,0.0198021135090862,0.0176110992670626,0.0228432108150687
0,3,"MMC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,"OC","direct",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
0,3,"OC","medBMI",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
0,3,"OC","medSBP",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
0,3,"OSTK","direct",71.4353358766643,10.8437311834113,68.6718442530313,62.5623024882743,82.6573371451425,0.0345700306200657,0.00366650265384007,0.0337001239135194,0.0315308835623633,0.0383485983783324,3.37001239135194,3.15308835623633,3.83485983783324,0.373620873572931,0.056714849420336,0.359167268198751,0.327213161687376,0.432314150026538
0,3,"OSTK","medBMI",24.0181418892256,5.34816955564675,26.9219370727228,18.2999788456385,27.26807902684,0.0116192207737182,0.00230878688544187,0.0124590793131851,0.00918061538705516,0.0133439464018344,1.24590793131851,0.918061538705516,1.33439464018344,0.125619611696716,0.0279719799294684,0.140807032317349,0.0957124929667634,0.14261742289913
0,3,"OSTK","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,"OTH","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,"OTH","medBMI",11.5182705293873,0.718130670028011,11.4235733855907,10.8807558969605,12.2362777340414,0.0125206736169987,0.000905291948320176,0.0126069292730554,0.0116269204127046,0.0133411095136446,1.26069292730554,1.16269204127046,1.33411095136446,0.0602428230290557,0.00375596481744866,0.0597475383193811,0.0569084959630488,0.063998142098286
0,3,"OTH","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,"PC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,"PC","medBMI",8.02128543907071,1.82817535387996,8.26185814048061,6.19359025022282,9.64449383172018,0.00360979092153564,0.000750318192509951,0.00378382530836102,0.00283755277456883,0.00423409983970087,0.378382530836102,0.283755277456883,0.423409983970087,0.0419529023857005,0.00956171710230961,0.0432111449872857,0.032393696641062,0.0504426019189916
0,3,"PC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,"PVD","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,"PVD","medBMI",2.8269031441677,0.455290340241239,2.86998686627927,2.37752160805064,3.23966351648991,0.0118913621074699,0.00192767745254728,0.0115661815538024,0.0102179176869459,0.0138412099986114,1.15661815538024,1.02179176869459,1.38412099986114,0.0147852601134759,0.00238125813454482,0.0150105964641006,0.0124349061880533,0.0169440781408675
0,3,"PVD","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,"RHD","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,"RHD","medBMI",1.29861029202135,0.163984903102189,1.34958612892392,1.12691127458217,1.42697984809334,0.0146584133510414,0.00105802061662557,0.0146714860716543,0.0136477954036606,0.0156579194859012,1.46714860716543,1.36477954036606,1.56579194859012,0.00679198754764041,0.00085767333488281,0.00705860121272532,0.00589396787572345,0.0074633856042352
0,3,"RHD","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,"SCC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,"SCC","medBMI",3.36019308742394,0.730446695811207,2.9465954688262,2.93120537866935,4.14073877198661,0.00799880058062037,0.00151451454594009,0.00755851696245041,0.00679347676647712,0.00957836547020809,0.755851696245041,0.679347676647712,0.957836547020809,0.0175744715313527,0.00382038005754789,0.0154112745410709,0.0153307813389573,0.0216568791654876
0,3,"SCC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,"SCNC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,"SCNC","medBMI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,"SCNC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,"TC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,"TC","medBMI",3.07346907876313,1.06218374786684,2.72311634374336,2.25533896750968,4.18939901478338,0.00224182692438042,0.000680953141997989,0.00199676901300803,0.00173129119049687,0.00296066188293051,0.199676901300803,0.173129119049687,0.296066188293051,0.0160748485047998,0.0055554301649559,0.0142424347097173,0.0117958669180038,0.0219113818174159
0,3,"TC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,"UC","direct",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
0,3,"UC","medBMI",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
0,3,"UC","medSBP",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
0,4,"AA","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,"AA","medBMI",3.25919314920333,0.375140093768095,3.04702180146662,3.03865993670212,3.66007200728074,0.0135265864287107,0.00122715620009977,0.0128520501884598,0.0127880285804369,0.0148385000811978,1.28520501884598,1.27880285804369,1.48385000811978,0.0256950428236109,0.00295755431879844,0.0240223122990727,0.023956388475791,0.0288555181172882
0,4,"AA","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,"AFF","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,"AFF","medBMI",2.27777016725943,0.236126684588648,2.28797609211201,2.04926950397764,2.49759579441653,0.01030512554948,0.00160234817275875,0.0106729523695188,0.00865695209656125,0.0116406462053657,1.06729523695188,0.865695209656125,1.16406462053657,0.0179576353136299,0.00186159119590247,0.018038097459976,0.0161561666496189,0.0196907111532467
0,4,"AFF","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,"APCA","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,"APCA","medBMI",8.47039844625053,3.30712040686186,6.94225649960866,6.2406170494605,11.9991004976862,0.00301356253959949,0.00123730088957578,0.00254876365872343,0.00209960815714347,0.00432259597080017,0.254876365872343,0.209960815714347,0.432259597080017,0.0667794883106746,0.0260728949120197,0.0547318216146651,0.0492001900442261,0.0945993032687312
0,4,"APCA","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,"BC","direct",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
0,4,"BC","medBMI",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
0,4,"BC","medSBP",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
0,4,"CC","direct",635.880404302462,52.9577243907095,624.739050481927,591.147717626989,690.083241725389,0.0901571989443183,0.00737564092522892,0.0894659329789855,0.0834672467528104,0.0974347272063592,8.94659329789855,8.34672467528104,9.74347272063591,5.01319604922483,0.41751161522688,4.92535910602261,4.66052953112589,5.44052396904565
0,4,"CC","medBMI",18.1355657075361,5.70747167023375,15.960912245653,13.9413829204,24.1782039372728,0.00256852519997985,0.000794469091381522,0.00225181508220069,0.00199478610242569,0.00341146789764629,0.225181508220069,0.199478610242569,0.341146789764629,0.142978374141298,0.0449969431903874,0.125833697139489,0.109911998080752,0.190617725653382
0,4,"CC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,"CM","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,"CM","medBMI",6.43827077038066,0.737508682334442,6.17651262349329,5.88280268938613,7.21623327622945,0.0134137637627032,0.00142003244057523,0.0129300825417707,0.0123303244338819,0.0149083321293171,1.29300825417707,1.23303244338819,1.49083321293171,0.0507584655408873,0.00581441979896174,0.0486947993248043,0.046379229492299,0.0568918178731462
0,4,"CM","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,"DIAB","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,"DIAB","medBMI",51.0756026111659,7.44374016871832,54.0871549247745,43.1724020091327,56.4189837466318,0.0291911077257497,0.0034384084074393,0.0309551246283847,0.0255150249381248,0.0313677761461349,3.09551246283847,2.55150249381248,3.13677761461349,0.402673218878248,0.0586854517811572,0.42641589447961,0.340365442500383,0.444799720994955
0,4,"DIAB","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,"ECA","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,"ECA","medBMI",3.47018830156087,0.49847911232681,3.73257510575081,2.93718395142094,3.78016386813936,0.0143383566697918,0.00218180014815344,0.0154702594860235,0.0120055657082456,0.015709030237541,1.54702594860235,1.20055657082456,1.5709030237541,0.027358500381113,0.00392994264271935,0.0294271228472773,0.02315636538173,0.0298023062842563
0,4,"ECA","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,"ENDO","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,"ENDO","medBMI",0.996894943290779,0.0782622885407493,0.969926927165473,0.937394908680593,1.07931779160747,0.0188571472469716,0.00130202801973372,0.0185421799567452,0.0177815297444177,0.020200486946218,1.85421799567452,1.77815297444177,2.0200486946218,0.00785938638363886,0.00061700941413058,0.00764677415187317,0.00739029606977122,0.00850919709450733
0,4,"ENDO","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,"GC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,"GC","medBMI",1.55860094859074,0.215352083285935,1.48342997901453,1.39553576830857,1.78556145301269,0.00850946883376631,0.00064886525884796,0.00823254329492062,0.00805438993504042,0.00919993444051102,0.823254329492062,0.805438993504042,0.919993444051102,0.0122878013930377,0.00169780701813837,0.0116951635241145,0.0110022173240437,0.0140771276506164
0,4,"GC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,"HHD","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,"HHD","medBMI",17.8065460143527,1.74279760456005,18.7541361941135,15.9431976969217,18.8644426789871,0.0220051759386702,0.00216384294391332,0.022832328967395,0.0197138950896989,0.0235933767132254,2.2832328967395,1.97138950896989,2.35933767132254,0.140384426891432,0.0137399831897055,0.147855101114633,0.125694038006871,0.148724742686272
0,4,"HHD","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,"HSTK","direct",45.9183475849644,6.56329976904467,48.2078063084997,39.0015087077146,50.889146547209,0.0476768287818135,0.00581529402867854,0.0502741251663742,0.0414784454168308,0.0516675102199195,5.02741251663742,4.14784454168308,5.16675102199195,0.362014110109894,0.0517441774418988,0.380063896437689,0.307482677629929,0.401203224211235
0,4,"HSTK","medBMI",10.769564002627,0.902911544286871,10.4202920383113,10.1098029663249,11.7262062085976,0.0111914415443013,0.000667524318638815,0.0108669343477649,0.0107541479686589,0.0119045662369995,1.08669343477649,1.07541479686589,1.19045662369995,0.0849058020101574,0.00711843383754498,0.0821521885637208,0.0797043342526305,0.0924478411971553
0,4,"HSTK","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,"IHD","direct",113.158565235745,15.8397358372813,119.480355266471,96.3514849933294,124.592123952044,0.0153563861115414,0.00189754302881521,0.0160604837951226,0.0133500883337271,0.0167642008583116,1.60604837951226,1.33500883337271,1.67642008583116,0.892126991707004,0.124878358545002,0.941967138677455,0.759622219268369,0.982267639220756
0,4,"IHD","medBMI",87.4720765203657,17.0392693643088,91.4669068567596,69.9241364730278,101.624410781769,0.0118971726159238,0.00235439680177195,0.0126983105696212,0.00941933301371583,0.013694044957489,1.26983105696212,0.941933301371583,1.3694044957489,0.689618150618156,0.134335320416949,0.721112858623354,0.551272538578342,0.801193260853551
0,4,"IHD","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,"ISTK","direct",27.2364751621164,4.17273183091377,26.4472004600228,23.6613685215819,31.4824652994304,0.0437181185160797,0.00909903147443864,0.0426652805225291,0.0355650035683284,0.0527661457583489,4.26652805225291,3.55650035683284,5.27661457583489,0.214728726901584,0.0328972595910683,0.208506190727303,0.186543064370363,0.248203545180942
0,4,"ISTK","medBMI",5.52499971132999,1.54957567944959,4.74839976495407,4.528841697963,7.18126767911651,0.00888819246819348,0.00293090895956113,0.00728739796554817,0.00711533653068499,0.0120217237329505,0.728739796554817,0.711533653068499,1.20217237329505,0.043558358674681,0.0122166473783905,0.0374357485790441,0.0357047821479861,0.0566161537826673
0,4,"ISTK","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,"KC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,"KC","medBMI",24.2979697972033,3.43121893389675,23.5213922037405,21.4315851844643,27.8244453643855,0.00966568072781218,0.00176867511333342,0.00915037840347179,0.00825880721803037,0.0115105612132833,0.915037840347179,0.825880721803037,1.15105612132833,0.19156194367264,0.0270512710991714,0.18543950980438,0.168963750806633,0.219364205326668
0,4,"KC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,"LC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,"LC","medBMI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,"LC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,"LVC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
