"age","race","outcome","pathway","means","sd.devs","medians","LB","UB","RE.PAF.means","RE.PAF.sd.devs","RE.PAF.medians","RE.PAF.LB","RE.PAF.UB","RE.PAF.medians.as.percent","RE.PAF.LB.as.percent","RE.PAF.UB.as.percent","mort.per.100k.means","mort.per.100k.sd.devs","mort.per.100k.medians","mort.per.100k.LB","mort.per.100k.UB"
55,2,"HSTK","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,2,"IHD","direct",165.818303728934,18.5630331453885,159.816286615418,151.439744049978,185.298577954378,0.0194079297321161,0.0023823553678689,0.0186025534033135,0.0175861439007007,0.0219142854430138,1.86025534033135,1.75861439007007,2.19142854430138,3.27965168581663,0.367150559257111,3.16094027035781,2.99526409753331,3.66494397723995
55,2,"IHD","medBMI",154.816615829201,46.091166732847,148.780858940187,113.877694608957,200.885930405106,0.0181421217371684,0.00559073514522331,0.0173180339278305,0.0132246130029722,0.0237601051093019,1.73180339278305,1.32246130029722,2.37601051093019,3.0620538485708,0.911618134290809,2.94267510803929,2.25233984851099,3.9732397780824
55,2,"IHD","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,2,"ISTK","direct",50.9301074535974,8.64408744308375,46.537678010724,45.4228965575336,60.1708833761037,0.0725122324925532,0.0137153245641148,0.0652404649476992,0.0640278822586011,0.0871775851396312,6.52404649476992,6.40278822586011,8.71775851396312,1.00732554255328,0.170967832365476,0.920449496283385,0.898400694733409,1.19009502970257
55,2,"ISTK","medBMI",13.9713390057478,3.67733652058547,14.024549957901,10.4555289658756,17.4419197362899,0.0198010899141545,0.00497715845597341,0.0196608038700353,0.0151338198071709,0.0245876031586394,1.96608038700353,1.51338198071709,2.45876031586394,0.276333338919093,0.0727325189550156,0.277385776346136,0.206795585456559,0.344976520568641
55,2,"ISTK","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,2,"KC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,2,"KC","medBMI",32.1042290970583,11.2589214909934,33.3453028007779,20.9296452750985,42.2239002708565,0.0134134911015972,0.00434796774724744,0.013936177352722,0.00908322574102951,0.0172994731487088,1.3936177352722,0.908322574102951,1.72994731487088,0.63497627651608,0.222685554115764,0.659522960284358,0.413958802293812,0.83512906953531
55,2,"KC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,2,"LC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,2,"LC","medBMI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,2,"LC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,2,"LVC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,2,"LVC","medBMI",20.0589083743411,2.16958379716737,20.30807499385,17.9021276077003,22.0038975143992,0.0120455323426055,0.000255482001945344,0.011989255607318,0.0118311992164246,0.0123077006937807,1.1989255607318,1.18311992164246,1.23077006937807,0.396736857066702,0.0429113010921413,0.401665020636978,0.354078781823011,0.435205993275659
55,2,"LVC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,2,"MLPC","direct",66.256223071342,12.0639524626354,63.4504615967691,56.2227935518391,78.674549844232,0.0373770346479845,0.00689238200258618,0.0363327059242067,0.0313297277747923,0.0443120209363877,3.63327059242067,3.13297277747923,4.43120209363877,1.31045444806256,0.238607928931492,1.25496045166319,1.11200739307427,1.55607139999031
55,2,"MLPC","medBMI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,2,"MLPC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,2,"MMC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,2,"MMC","medBMI",4.84454895270832,0.994265643318909,5.40840585934075,3.78212354179222,5.42769599298686,0.00326854154088214,0.000690003154048534,0.00357302935708519,0.00253338742266408,0.00374488101532762,0.357302935708519,0.253338742266408,0.374488101532762,0.0958183311641167,0.0196651691636587,0.106970623841163,0.0748050581320791,0.107352155420665
55,2,"MMC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,2,"OC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,2,"OC","medBMI",1.91734071683606,0.454584753597539,2.02736298085616,1.44831867825814,2.29284383099688,0.0034878670220135,0.000585938007908505,0.00324846464114259,0.00306898336964671,0.00411024269812056,0.324846464114259,0.306898336964671,0.411024269812056,0.0379222894749647,0.0089910439315546,0.0400983743555625,0.028645696451665,0.0453492103497562
55,2,"OC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,2,"OSTK","direct",91.9919834831285,32.1484304342578,75.0833861761608,71.9892753873601,126.366999289819,0.0667713095233943,0.0200997061347997,0.0568357720980988,0.053737299330171,0.0882505265281188,5.68357720980988,5.3737299330171,8.82505265281188,1.81947141496065,0.635850516493221,1.48504325826425,1.42384611997256,2.49936064314068
55,2,"OSTK","medBMI",25.7593260308587,0.292676612984464,25.677476552357,25.5243470225916,26.0638770958523,0.0188877880684903,0.000937731057347189,0.0190322044253729,0.0179435255244461,0.0197092967091842,1.90322044253729,1.79435255244461,1.97092967091842,0.509483061536497,0.00578872974567824,0.507864194534998,0.504835508864299,0.51550665115997
55,2,"OSTK","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,2,"OTH","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,2,"OTH","medBMI",15.8052186003071,1.84942435013641,15.7730570914528,14.0621333669374,17.5756411162028,0.0210375469777335,0.00283648262780493,0.0218221369811082,0.0180878942649639,0.0233202981876347,2.18221369811082,1.80878942649639,2.33202981876347,0.312604885356529,0.0365789997323247,0.311968776167373,0.278129123057766,0.347621340466075
55,2,"OTH","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,2,"PC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,2,"PC","medBMI",7.16205491660521,1.87482855752508,6.58703055659787,5.6893320598143,9.12354847940236,0.00373658498670297,0.00107452467125347,0.00350777914825096,0.00283053607728243,0.00483711885880772,0.350777914825096,0.283053607728243,0.483711885880772,0.141655323646017,0.0370814590490312,0.130282154524913,0.112526947035008,0.180450894009963
55,2,"PC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,2,"PVD","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,2,"PVD","medBMI",3.48925307956124,0.748716399216415,3.32526490902684,2.86058034183816,4.25731576223855,0.0201729128324976,0.0039728100036245,0.0211169113313997,0.0160783180571578,0.0234651088837707,2.11169113313997,1.60783180571578,2.34651088837707,0.0690124943222845,0.014808552166248,0.0657690400844079,0.056578236114753,0.084203688632011
55,2,"PVD","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,2,"RHD","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,2,"RHD","medBMI",1.23888567057958,0.29626417113072,1.29084054607174,0.938618670737785,1.49499102625304,0.0199243820325016,0.00296701855998479,0.0196149731528426,0.01724873147534,0.0228630301373733,1.96149731528426,1.724873147534,2.28630301373734,0.0245034075652615,0.00585968657527878,0.0255310015712452,0.0185645506955394,0.0295688095298973
55,2,"RHD","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,2,"SCC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,2,"SCC","medBMI",1.40617431340752,0.468592355169075,1.6603578050231,0.905160988219665,1.69113167072214,0.0125460273986563,0.00288954794057489,0.0141675942202652,0.00945778173421586,0.0142559412647293,1.41675942202652,0.945778173421586,1.42559412647293,0.0278121404803294,0.00926809449277271,0.0328395306901976,0.0179028050232797,0.033448194258991
55,2,"SCC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,2,"SCNC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,2,"SCNC","medBMI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,2,"SCNC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,2,"TC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,2,"TC","medBMI",4.11855149078601,0.895236695206326,4.10966446620722,3.27188504530864,4.97277190715535,0.00457063025843665,0.00113764848753647,0.00469524395647961,0.00344177707229722,0.00559356180123956,0.469524395647961,0.344177707229722,0.559356180123956,0.0814591274673739,0.0177065165341335,0.0812833546818233,0.0647132618253427,0.0983543999771231
55,2,"TC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,2,"UC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,2,"UC","medBMI",62.5415413089278,18.0373943092093,65.8422213849213,44.2197689772292,78.0577355760318,0.0236100238069993,0.00647111226618973,0.0257869898124343,0.0168039442994614,0.0285656822099175,2.57869898124343,1.68039442994614,2.85656822099175,1.23698329300666,0.356754165997509,1.30226607984104,0.874604531654523,1.54387168554958
55,2,"UC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,3,"AA","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,3,"AA","medBMI",1.71978854283695,0.445922310410015,1.69617276361846,1.30664484255187,2.15300565545775,0.0164007535944886,0.00344197161174945,0.0153856924934008,0.0136707225871923,0.0199935865377093,1.53856924934008,1.36707225871923,1.99935865377093,0.0299389352168333,0.00776283759925699,0.0295278199741704,0.0227467239827278,0.0374805944072023
55,3,"AA","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,3,"AFF","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,3,"AFF","medBMI",0.829114795778412,0.139600999538392,0.783684659462915,0.72117750248119,0.975667704943807,0.0161596678143721,0.00627487038510832,0.0129949712026684,0.012142208822805,0.0228671189258872,1.29949712026684,1.2142208822805,2.28671189258872,0.0144336431717241,0.00243024370571199,0.0136427727395965,0.0125546170292571,0.0169849091814996
55,3,"AFF","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,3,"APCA","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,3,"APCA","medBMI",5.27158541305801,2.2426463825854,6.16863378877219,2.89173741346543,6.88894229329354,0.00372425291956421,0.00163950969651812,0.00413285044189938,0.00202977444968504,0.00507142349545848,0.413285044189938,0.202977444968504,0.507142349545848,0.0917703835328494,0.0390411048161375,0.107386648287451,0.0503408046567284,0.119926137367559
55,3,"APCA","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,3,"BC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,3,"BC","medBMI",45.5838800194604,22.1259533281848,34.1076741220526,31.6815110914971,69.2410239602202,0.0063382487335989,0.00308955081213483,0.00474799525547409,0.00438676906890959,0.00964144385469429,0.474799525547409,0.438676906890959,0.964144385469429,0.793546879073442,0.385179611797196,0.593763372939161,0.551527518944312,1.20538221941671
55,3,"BC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,3,"CC","direct",325.813373938992,42.4511125406263,336.582059743875,281.893335280893,360.580029662942,0.0803413176034331,0.00909071545981668,0.0830342251141297,0.0708496724712546,0.0875439913515194,8.30342251141297,7.08496724712546,8.75439913515194,5.67192143229796,0.739010103032654,5.85938807639536,4.90733953205074,6.27715668506238
55,3,"CC","medBMI",3.28008446512102,2.32163190306766,3.97503478067838,0.854577685531157,5.11488347648712,0.00080488917366055,0.000568483962095891,0.000964323840597567,0.000213241299963548,0.00126101758046109,0.0964323840597568,0.0213241299963548,0.126101758046109,0.0571013434855228,0.0404161240826837,0.0691993845865923,0.0148769138342227,0.089042438200914
55,3,"CC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,3,"CM","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,3,"CM","medBMI",4.24749395741899,1.09305518653066,4.14285229450586,3.25713918944872,5.32679413886542,0.0178659285732824,0.00463768803653577,0.0199033406298045,0.01292555116642,0.0210745057321009,1.99033406298045,1.292555116642,2.10745057321009,0.0739424895896136,0.0190284489068535,0.0721208354217298,0.056701900702428,0.0927314845195005
55,3,"CM","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,3,"DIAB","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,3,"DIAB","medBMI",53.7479933099386,10.7769309390587,59.43469880712,42.2245980800417,60.4376888672314,0.0371406228989316,0.0066626153177173,0.0403204455173618,0.0300256657291568,0.0415527308430407,4.03204455173618,3.00256657291568,4.15527308430407,0.935671828053109,0.187610179498303,1.03466882869394,0.735066826523826,1.05212937903769
55,3,"DIAB","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,3,"ECA","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,3,"ECA","medBMI",3.26396015931489,1.04236894004856,3.65237265131795,2.16161232297245,4.03615737745474,0.0195247633263366,0.00537196736795682,0.0214114225770192,0.0138613438981335,0.0235845223914593,2.14114225770192,1.38613438981335,2.35845223914593,0.0568206435419416,0.0181460774919884,0.0635823215888866,0.03763042356046,0.0702634371835198
55,3,"ECA","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,3,"ENDO","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,3,"ENDO","medBMI",0.321021445942129,0.121054603591854,0.371953133765361,0.192279296553044,0.406471660681465,0.0156392665040797,0.00222809592978948,0.0148448276889676,0.0139636511078019,0.0179901548932028,1.48448276889676,1.39636511078019,1.79901548932028,0.00558850116388218,0.00210737881103534,0.00647514534381629,0.00334729372806715,0.00707606104675322
55,3,"ENDO","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,3,"GC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,3,"GC","medBMI",1.45924748319169,0.365417036030637,1.57187188180767,1.07683044660283,1.74593378095697,0.008141524582344,0.00151968986733832,0.00870251204119624,0.0065351619477773,0.00927104787688629,0.870251204119624,0.65351619477773,0.927104787688629,0.0254033067301025,0.00636136170020159,0.0273639283356149,0.0187460005560766,0.0303940845394429
55,3,"GC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,3,"HHD","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,3,"HHD","medBMI",20.7184701860661,3.12997550875676,22.3999582747555,17.3717727748959,22.6359027218502,0.0382929882646539,0.00586316925512499,0.0416309703961058,0.0320283996597359,0.0417202920578377,4.16309703961058,3.20283996597359,4.17202920578377,0.360677444489367,0.0544881720355941,0.38994962633104,0.302416469673194,0.394057064740118
55,3,"HHD","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,3,"HSTK","direct",44.5370158685671,18.1625605567134,35.783946134244,32.577279966066,63.936861045243,0.0725701331973205,0.0238781284619197,0.0651934442600105,0.0538479294774153,0.0975625225139391,6.51934442600105,5.38479294774153,9.75625225139391,0.775322546712956,0.316182897103302,0.622944750724132,0.567121509505927,1.11304471051048
55,3,"HSTK","medBMI",8.59186457732443,1.864892658375,8.01688211218163,7.12890714766621,10.543557102354,0.0140919858222474,0.00183107466992065,0.0131726323862625,0.0129162401364028,0.0160491819286792,1.31726323862625,1.29162401364028,1.60491819286792,0.149571456353578,0.0324649799058062,0.139561875323152,0.124103565028246,0.183547491554772
55,3,"HSTK","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,3,"IHD","direct",65.7291095264279,0.777235876331669,66.0180013192542,64.9072558866809,66.3054051422726,0.0169221700289983,0.000374550112651543,0.0170860985495941,0.0165232279313562,0.0171817728841342,1.70860985495941,1.65232279313562,1.71817728841342,1.14424506441106,0.0135305091120722,1.14927423657651,1.12993782705877,1.15427750542271
55,3,"IHD","medBMI",69.4323976366807,3.63180397345081,67.5390246710631,67.1585308103407,73.3156314837958,0.0178676846670891,0.000744610666871879,0.0175025779474794,0.0173824198259155,0.018663290219931,1.75025779474794,1.73824198259155,1.8663290219931,1.20871374765931,0.063224251803665,1.175752968385,1.16912914181399,1.27631501588779
55,3,"IHD","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,3,"ISTK","direct",18.7275260465012,2.0671259260857,17.8767524154027,17.2543137457228,20.9238959337132,0.0642347165003556,0.00890123974073267,0.0593770205487893,0.0588470845228913,0.0737513900366514,5.93770205487893,5.88470845228913,7.37513900366514,0.32601809763941,0.0359855573197546,0.311207406678748,0.300371684411835,0.364253598183549
55,3,"ISTK","medBMI",5.60898567610286,0.640162872004364,5.33636019923426,5.15956956015464,6.29013344738939,0.0191691111413376,0.00175522686729519,0.0188577146440671,0.0176537877541765,0.0209491215511786,1.88577146440671,1.76537877541765,2.09491215511786,0.0976440152996823,0.0111442740056547,0.0928980152612338,0.0898203557940903,0.109501774837955
55,3,"ISTK","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,3,"KC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,3,"KC","medBMI",26.7997952691908,12.3030311045659,21.0814976786176,18.5308455152002,39.9292979751686,0.0103952410636254,0.00428081114794249,0.00894990642610141,0.00712046773053096,0.0148985488386153,0.894990642610141,0.712046773053095,1.48985488386153,0.466544179358897,0.214177291007342,0.366997207826958,0.322594185025527,0.695109099494415
55,3,"KC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,3,"LC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,3,"LC","medBMI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,3,"LC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,3,"LVC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,3,"LVC","medBMI",24.0787011341944,8.94020931302759,27.164980567383,14.6622738616989,30.8717908884795,0.0112550960932888,0.00365048940230957,0.0127878030292684,0.00737311173290302,0.0138342795580918,1.27878030292684,0.737311173290302,1.38342795580918,0.419174017855102,0.155635614949575,0.472901506851428,0.255248163563612,0.537431506499716
55,3,"LVC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,3,"MLPC","direct",41.2527363761376,8.6039144453114,46.1863593981452,32.0612929929451,46.2506001906236,0.0330482439731177,0.00533542599361168,0.0339983218981754,0.0276364392397787,0.0376524824701576,3.39983218981754,2.76364392397787,3.76524824701576,0.71814817410339,0.149781226454987,0.804035140065208,0.558138951373802,0.805153475765432
55,3,"MLPC","medBMI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,3,"MLPC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,3,"MMC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,3,"MMC","medBMI",2.31472006041847,0.645376022959619,2.13146452936033,1.79832321380464,2.9868841084317,0.00314926679723872,0.000835013958163538,0.00291999090292339,0.00247619946962957,0.00401721863501589,0.291999090292339,0.247619946962957,0.401721863501589,0.0402957992845188,0.0112350271330523,0.0371055957590172,0.031306105870557,0.0519971656951571
55,3,"MMC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,3,"OC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,3,"OC","medBMI",2.21594450096826,1.88411859341916,2.00115598282064,0.526061375390297,4.0883978669717,0.00324938255115559,0.00277847800822699,0.00284330979920611,0.000803637186464822,0.00604028975500342,0.284330979920611,0.0803637186464822,0.604028975500342,0.0385762651663836,0.0327996745554288,0.0348371197017131,0.00915793834276144,0.0711728656349758
55,3,"OC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,3,"OSTK","direct",25.7500817906401,3.62001526401327,27.8149088283454,21.8823870029339,27.8626735962967,0.0657689871862349,0.00814996962453776,0.0689243234957613,0.0571336706419848,0.0717222678673875,6.89243234957613,5.71336706419848,7.17222678673875,0.448270244483901,0.0630190280803122,0.48421578161014,0.380939487938329,0.48504729447217
55,3,"OSTK","medBMI",5.42580026908223,1.16213453841965,6.08740624223141,4.18410015338184,6.10513530760582,0.0138446896722265,0.00274728061095311,0.015057151745923,0.0109176273824792,0.0157411591993317,1.5057151745923,1.09176273824792,1.57411591993317,0.0944550325283394,0.0202310166583597,0.105972598714999,0.0728388986858819,0.106281235112136
55,3,"OSTK","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,3,"OTH","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,3,"OTH","medBMI",4.74631521795466,0.527510939282809,4.63864972752071,4.29882824131457,5.2853178614636,0.0163479074633455,0.00174168391693021,0.0157897904460691,0.0149954980216238,0.018174716369752,1.57897904460691,1.49954980216238,1.8174716369752,0.0826262184504427,0.00918317307272364,0.0807519239875471,0.0748361423624231,0.0920094448319236
55,3,"OTH","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,3,"PC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,3,"PC","medBMI",4.5844067798071,1.00548629215401,4.87844176153296,3.53536960430694,5.38351422084027,0.00345868759766264,0.000786245706266182,0.00366666232748906,0.00264322727460494,0.00409736940036789,0.366666232748906,0.264322727460494,0.409736940036789,0.0798076357468027,0.0175040059939898,0.0849263431053551,0.0615454742920345,0.0937188959468015
55,3,"PC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,3,"PVD","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,3,"PVD","medBMI",1.1051569538969,0.321717785815052,1.22144831229568,0.76546253687333,1.34600371628151,0.0170887819844832,0.00379607301315208,0.0180229762710393,0.0131683338729955,0.0202151649523981,1.80229762710393,1.31683338729955,2.02151649523981,0.0192391224984973,0.00560062339508973,0.0212635803656461,0.0133255529569697,0.0234319028529484
55,3,"PVD","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,3,"RHD","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,3,"RHD","medBMI",0.561898422672994,0.155377101245884,0.650876819777911,0.395905890151185,0.652259317655622,0.0162828970872144,0.00272100285287012,0.0152205774673673,0.014301666023583,0.0191670998277158,1.52205774673673,1.4301666023583,1.91670998277158,0.00978180750471629,0.00270488193897736,0.0113307877428492,0.00689212685278531,0.0113548549542343
55,3,"RHD","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,3,"SCC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,3,"SCC","medBMI",1.4675600920524,0.547805933153539,1.42864503344005,0.96466912418698,2.00352885973832,0.00985932545028223,0.00420116282735386,0.00855427476007024,0.0065700037296612,0.0142579402575835,0.855427476007024,0.65700037296612,1.42579402575835,0.025548016763903,0.0095364784306716,0.0248705640482147,0.0167934404116166,0.0348784279245244
55,3,"SCC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,3,"SCNC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,3,"SCNC","medBMI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,3,"SCNC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,3,"TC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,3,"TC","medBMI",3.92955025550298,2.64417464964322,2.55809901895716,2.26812357023229,6.75671049183761,0.002850488069641,0.00188267280784036,0.00179082684484842,0.0017391713780624,0.00486251680229331,0.179082684484842,0.17391713780624,0.486251680229331,0.0684075673261117,0.046031108805431,0.0445326613703719,0.0394846243834961,0.117624180331106
55,3,"TC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,3,"UC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,3,"UC","medBMI",37.9666090570385,17.964449683209,28.5923625248933,26.7265150492767,57.1748126171237,0.0163684179919782,0.00770996473731025,0.012470957592546,0.0114395562426427,0.0246101210808312,1.2470957592546,1.14395562426427,2.46101210808312,0.660941633607149,0.312734084380191,0.497750082644986,0.465268480805246,0.99532760472689
55,3,"UC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,4,"AA","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,4,"AA","medBMI",0.692859755746853,0.0460430894900956,0.698862669784401,0.646847290641276,0.733769743920515,0.0141336505132232,0.00139724972722077,0.0144615446453975,0.0126946097880765,0.0152939812260218,1.44615446453975,1.26946097880765,1.52939812260218,0.0143610853902415,0.000954347159455148,0.0144855093596935,0.0134073729904148,0.0152090374160342
55,4,"AA","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,4,"AFF","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,4,"AFF","medBMI",0.545397578081846,0.0260825044290858,0.540269138232809,0.523160661220849,0.571993668814526,0.0176940400695999,0.000535316561070179,0.017479289290621,0.0173084362153141,0.0182621820860179,1.7479289290621,1.73084362153141,1.82621820860179,0.0113045982617672,0.000540618891760701,0.0111982997475587,0.0108436878694292,0.0118558623911824
55,4,"AFF","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,4,"APCA","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,4,"APCA","medBMI",2.99968702763255,2.64939701801903,2.61020835751722,0.668769040867132,5.661661883996,0.00321362000887441,0.00282229686040856,0.00279509671960321,0.00073251245105645,0.0060504723625729,0.279509671960321,0.073251245105645,0.60504723625729,0.0621752976565872,0.0549147450011861,0.0541024713842995,0.0138617508414674,0.117350746803152
55,4,"APCA","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,4,"BC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,4,"BC","medBMI",44.7217158780138,10.030498956437,46.8218325149042,34.4581474025654,53.2001852121053,0.00580185351264095,0.00124347991067346,0.00591894320681707,0.00457471886617454,0.00692946191905766,0.591894320681707,0.457471886617454,0.692946191905766,0.926958702962875,0.207904775570125,0.970488369827911,0.714223034507686,1.10269415458278
55,4,"BC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,4,"CC","direct",348.048806843997,22.1744995486504,350.938387125015,325.889534290051,367.751936159076,0.0887833547484613,0.00794109969525029,0.0919184670281433,0.0803615276630253,0.0945403363961677,9.19184670281433,8.03615276630253,9.45403363961677,7.21409865936065,0.459616652378338,7.27399174567931,6.75479762088452,7.62249057446593
