age_gp,sex_gp,Foodgroup,outcome,outcome_unit,X1,X2,X3
45-54,Male,sat_fat,CED,MJ,-6088062.66267563,-6503952.69554056,-6496926.92032055
45-54,Male,sat_fat,Food_price,USD,-289188.606545847,-309387.493891778,-308623.277183173
45-54,Male,sat_fat,FL,mrh-eq,-168232.698801609,-179828.420216017,-179559.994530267
55-64,Female,added_sugar,CED,MJ,-2706935.74999211,-2516516.0013439,-2659952.2377208
55-64,Female,added_sugar,Food_price,USD,-7113430.1875863,-6650151.13816551,-7076490.0989575
55-64,Female,added_sugar,FL,mrh-eq,-128808.377846137,-119782.105121955,-126459.401451489
55-64,Female,oil,CED,MJ,-205325.010305846,-165354.000669274,-261338.160648661
55-64,Female,oil,Food_price,USD,-52741.8958456818,-39909.8137952731,-66814.0480572011
55-64,Female,oil,FL,mrh-eq,-10560.1523063186,-8576.03030087975,-13546.5101401857
55-64,Female,sat_fat,CED,MJ,-7552028.13385051,-7303037.73970848,-7297235.80976746
55-64,Female,sat_fat,Food_price,USD,-349299.154127812,-339146.124696971,-338035.895883104
55-64,Female,sat_fat,FL,mrh-eq,-202274.126317378,-195589.471733905,-195527.450938042
55-64,Male,added_sugar,CED,MJ,-2839326.52428567,-2523738.56729737,-2172515.9400988
55-64,Male,added_sugar,Food_price,USD,-6281282.38351004,-5594175.83110971,-4814228.59618156
55-64,Male,added_sugar,FL,mrh-eq,-129577.299257894,-115223.324023722,-98836.531293383
55-64,Male,oil,CED,MJ,75234.1693295309,139994.12275898,24157.821650728
55-64,Male,oil,Food_price,USD,23401.2080910388,48090.1378504075,6089.35291367535
55-64,Male,oil,FL,mrh-eq,3842.22253265125,7357.45889360427,1162.40222207814
55-64,Male,sat_fat,CED,MJ,-6015017.96494192,-6907205.22157053,-6433153.94638472
55-64,Male,sat_fat,Food_price,USD,-297363.667952347,-344870.582889127,-318959.350680394
55-64,Male,sat_fat,FL,mrh-eq,-168321.55126172,-193349.753008992,-180010.749415627
65-74,Female,added_sugar,CED,MJ,-1084180.07111413,-1077772.79662717,-1205828.60253112
65-74,Female,added_sugar,Food_price,USD,-3162955.22504855,-3136927.56113526,-3522312.31832723
65-74,Female,added_sugar,FL,mrh-eq,-53525.4528960639,-53285.4651651545,-59429.2740006174
65-74,Female,oil,CED,MJ,-90104.4645284941,-118286.234365501,-200208.80936559
65-74,Female,oil,Food_price,USD,-25964.4616561748,-27041.1297376786,-56572.044277717
65-74,Female,oil,FL,mrh-eq,-4301.8025131326,-5742.64554642548,-9622.13624017201
65-74,Female,sat_fat,CED,MJ,-4188004.1209309,-4118586.32439877,-4139698.20575143
65-74,Female,sat_fat,Food_price,USD,-179355.264870505,-176338.975622202,-177343.958969664
65-74,Female,sat_fat,FL,mrh-eq,-112895.030217436,-111003.701033993,-111593.073219524
65-74,Male,added_sugar,CED,MJ,-1059473.73361961,-1141386.25837998,-1021474.25431292
65-74,Male,added_sugar,Food_price,USD,-2663019.99196656,-2846378.71195138,-2523293.84004829
65-74,Male,added_sugar,FL,mrh-eq,-51460.8144286198,-55332.1044667464,-49459.4920864122
65-74,Male,oil,CED,MJ,4502.71022857782,-86603.6132422487,-15619.5710339393
65-74,Male,oil,Food_price,USD,1959.88580710369,-17581.7500155001,-2633.11524220715
65-74,Male,oil,FL,mrh-eq,193.180032517843,-4174.8261213047,-757.226615565397
65-74,Male,sat_fat,CED,MJ,-3954188.94942235,-3737324.92265466,-3754123.36077894
65-74,Male,sat_fat,Food_price,USD,-191179.480405253,-180239.908485471,-181526.368655562
65-74,Male,sat_fat,FL,mrh-eq,-108469.026717026,-102518.960769839,-102992.339881407
75+,Female,added_sugar,CED,MJ,-1091788.48123513,-1098961.61063998,-1046962.0149391
75+,Female,added_sugar,Food_price,USD,-2774374.67757892,-2798013.75563028,-2661982.41283638
75+,Female,added_sugar,FL,mrh-eq,-59537.476966598,-60030.8822601003,-57119.9319394256
75+,Female,oil,CED,MJ,-71983.0001615852,-21011.9934506839,-70411.6636470356
75+,Female,oil,Food_price,USD,-16811.8575320466,-3038.68379711539,-18165.0942299618
75+,Female,oil,FL,mrh-eq,-3430.61540748433,-1015.28456250454,-3398.02360530779
75+,Female,sat_fat,CED,MJ,-3187800.99254349,-3135161.18752426,-3137376.92591347
75+,Female,sat_fat,Food_price,USD,-134352.658734376,-131980.145989819,-132157.147624705
75+,Female,sat_fat,FL,mrh-eq,-83873.271368413,-82518.197477907,-82550.6499223533
75+,Male,added_sugar,CED,MJ,-770377.355271222,-644896.588480549,-746827.164655703
75+,Male,added_sugar,Food_price,USD,-1789890.50744622,-1488126.14709335,-1737197.04101779
75+,Male,added_sugar,FL,mrh-eq,-38340.9673984102,-32299.603031943,-37196.8363892593
75+,Male,oil,CED,MJ,31523.2030980624,46196.1364784573,35791.1516987593
75+,Male,oil,Food_price,USD,0,0,0
75+,Male,oil,FL,mrh-eq,1483.9439738684,2150.43445676898,1677.26786647943
75+,Male,sat_fat,CED,MJ,-2281337.24053641,-2231496.42921888,-2181393.13329224
75+,Male,sat_fat,Food_price,USD,-100801.161376242,-98547.329950507,-96590.6201945968
75+,Male,sat_fat,FL,mrh-eq,-61395.9994842588,-60062.367683719,-58714.8843505138
