age_gp,race_gp,Foodgroup,outcome,outcome_unit,X1,X2,X3
65-74,HIS,sat_fat,FL,mrh-eq,-14311.7383301521,-14595.6689656574,-14745.2874001134
65-74,OTH,added_sugar,CED,MJ,-84204.260497077,-70434.8966527513,-90368.9149647755
65-74,OTH,added_sugar,Food_price,USD,-213541.048487107,-171241.566897864,-200009.495614069
65-74,OTH,added_sugar,FL,mrh-eq,-4432.70330631116,-3699.23837640775,-4723.18396180682
65-74,OTH,oil,CED,MJ,-11981.8144620722,-16341.5798669263,-21647.8111080685
65-74,OTH,oil,Food_price,USD,0,0,0
65-74,OTH,oil,FL,mrh-eq,-643.414251251543,-867.013587199902,-1148.4651028365
65-74,OTH,sat_fat,CED,MJ,-280451.653250744,-297830.127303297,-298366.784043312
65-74,OTH,sat_fat,Food_price,USD,-11952.0709279614,-12897.9165290344,-12855.0339988178
65-74,OTH,sat_fat,FL,mrh-eq,-7423.53032356886,-7866.32133255954,-7886.04246847274
75+,NHW,added_sugar,CED,MJ,-1396877.83088012,-1299654.68814997,-1268289.57419235
75+,NHW,added_sugar,Food_price,USD,-3470363.56734014,-3222819.30797511,-3127038.97185664
75+,NHW,added_sugar,FL,mrh-eq,-74438.6031355729,-69130.0985695623,-67079.4063394879
75+,NHW,oil,CED,MJ,28626.5843494536,31703.9316288071,27634.9798750229
75+,NHW,oil,Food_price,USD,-8241.33789398825,-5446.56183241797,-9776.5323334839
75+,NHW,oil,FL,mrh-eq,1310.94212598724,1469.22555097043,1256.9460650444
75+,NHW,sat_fat,CED,MJ,-4646381.6551486,-4366121.9288134,-4384633.34881265
75+,NHW,sat_fat,Food_price,USD,-197532.974588651,-185623.936354641,-186368.592135075
75+,NHW,sat_fat,FL,mrh-eq,-123432.957337709,-115990.091486916,-116464.524634424
75+,NHB,added_sugar,CED,MJ,-194710.12476722,-188269.200474836,-152455.497268467
75+,NHB,added_sugar,Food_price,USD,-448403.621082768,-432730.932767104,-353838.038787975
75+,NHB,added_sugar,FL,mrh-eq,-9586.76865659312,-9294.19709263833,-7426.07988690205
75+,NHB,oil,CED,MJ,-28977.0370418122,-33101.9788203348,-16281.3183774461
75+,NHB,oil,Food_price,USD,0,0,0
75+,NHB,oil,FL,mrh-eq,-1321.2665860306,-1507.55253910348,-745.818319257368
75+,NHB,sat_fat,CED,MJ,-341861.07367602,-358712.844078764,-317493.673628711
75+,NHB,sat_fat,Food_price,USD,-16314.8892535991,-17119.5483788864,-15152.2899680662
75+,NHB,sat_fat,FL,mrh-eq,-8878.45849594018,-9329.07511616597,-8254.79071305882
75+,HIS,added_sugar,CED,MJ,-91864.9300611837,-97349.3052889674,-102887.768446016
75+,HIS,added_sugar,Food_price,USD,-238372.495285957,-264551.124043286,-279733.559203474
75+,HIS,added_sugar,FL,mrh-eq,-4499.26314508023,-4948.44626705659,-5231.96278763305
75+,HIS,oil,CED,MJ,-8193.64573887191,-9199.43191546198,-12638.8700172985
75+,HIS,oil,Food_price,USD,-1605.01693292379,-2256.71353675608,-2757.22336716446
75+,HIS,oil,FL,mrh-eq,-383.268255949374,-429.110401253283,-590.453525678445
75+,HIS,sat_fat,CED,MJ,-247156.4667766,-210150.882934497,-223401.157497223
75+,HIS,sat_fat,Food_price,USD,-9419.99850758495,-7971.27704036977,-8371.04008486327
75+,HIS,sat_fat,FL,mrh-eq,-6716.6956795399,-5702.99713881274,-6040.99836711709
75+,OTH,added_sugar,CED,MJ,-49657.6047117159,-63573.8527120533,-53336.9629568289
75+,OTH,added_sugar,Food_price,USD,-98971.5077804333,-118238.224404864,-98459.5611458052
75+,OTH,added_sugar,FL,mrh-eq,-2500.15673126617,-3427.80263402353,-2895.66561097143
75+,OTH,oil,CED,MJ,1960.22494894586,18315.7049767936,10870.4308414673
75+,OTH,oil,Food_price,USD,263.522523193801,5319.96716412672,2641.43382053892
75+,OTH,oil,FL,mrh-eq,96.6025243494474,946.296676581193,553.744411848436
75+,OTH,sat_fat,CED,MJ,-167911.654379995,-181199.745049509,-140377.873742635
75+,OTH,sat_fat,Food_price,USD,-8915.85272142426,-9575.61659708688,-7620.95556861942
75+,OTH,sat_fat,FL,mrh-eq,-4515.86151610906,-4870.02093570245,-3787.08395360289
