age_gp,sex_gp,race_gp,outcome,outcome_unit,impact_lower_bound (2.5th percentile),impact_median,impact_upper_bound  (97.5th percentile),impact_mean,impact_SD,substitution_impact_lower_bound (2.5th percentile),substitution_impact_median,substitution_impact_upper_bound  (97.5th percentile),substitution_impact_mean,substitution_impact_SD,combined_impact_lower_bound (2.5th percentile),combined_impact_median,combined_impact_upper_bound  (97.5th percentile),combined_impact_mean,combined_impact_SD,delta_lower_bound (2.5th percentile),delta_median,delta_upper_bound  (97.5th percentile),delta_mean,delta_SD,combined_consumed_impact_lower_bound (2.5th percentile),combined_consumed_impact_median,combined_consumed_impact_upper_bound  (97.5th percentile),combined_consumed_impact_mean,combined_consumed_impact_SD,combined_unconsumed_impact_lower_bound (2.5th percentile),combined_unconsumed_impact_median,combined_unconsumed_impact_upper_bound  (97.5th percentile),combined_unconsumed_impact_mean,combined_unconsumed_impact_SD,current_intake_impact_lower_bound (2.5th percentile),current_intake_impact_median,current_intake_impact_upper_bound  (97.5th percentile),current_intake_impact_mean,current_intake_impact_SD,CF_intake_impact_lower_bound (2.5th percentile),CF_intake_impact_median,CF_intake_impact_upper_bound  (97.5th percentile),CF_intake_impact_mean,CF_intake_impact_SD,current_intake_consumed_impact_lower_bound (2.5th percentile),current_intake_consumed_impact_median,current_intake_consumed_impact_upper_bound  (97.5th percentile),current_intake_consumed_impact_mean,current_intake_consumed_impact_SD,CF_intake_consumed_impact_lower_bound (2.5th percentile),CF_intake_consumed_impact_median,CF_intake_consumed_impact_upper_bound  (97.5th percentile),CF_intake_consumed_impact_mean,CF_intake_consumed_impact_SD,current_intake_unconsumed_impact_lower_bound (2.5th percentile),current_intake_unconsumed_impact_median,current_intake_unconsumed_impact_upper_bound  (97.5th percentile),current_intake_unconsumed_impact_mean,current_intake_unconsumed_impact_SD,CF_intake_unconsumed_impact_lower_bound (2.5th percentile),CF_intake_unconsumed_impact_median,CF_intake_unconsumed_impact_upper_bound  (97.5th percentile),CF_intake_unconsumed_impact_mean,CF_intake_unconsumed_impact_SD,combined_inedible_impact_lower_bound (2.5th percentile),combined_inedible_impact_median,combined_inedible_impact_upper_bound  (97.5th percentile),combined_inedible_impact_mean,combined_inedible_impact_SD,combined_wasted_impact_lower_bound (2.5th percentile),combined_wasted_impact_median,combined_wasted_impact_upper_bound  (97.5th percentile),combined_wasted_impact_mean,combined_wasted_impact_SD,current_intake_inedible_impact_lower_bound (2.5th percentile),current_intake_inedible_impact_median,current_intake_inedible_impact_upper_bound  (97.5th percentile),current_intake_inedible_impact_mean,current_intake_inedible_impact_SD,CF_intake_inedible_impact_lower_bound (2.5th percentile),CF_intake_inedible_impact_median,CF_intake_inedible_impact_upper_bound  (97.5th percentile),CF_intake_inedible_impact_mean,CF_intake_inedible_impact_SD,current_intake_wasted_impact_lower_bound (2.5th percentile),current_intake_wasted_impact_median,current_intake_wasted_impact_upper_bound  (97.5th percentile),current_intake_wasted_impact_mean,current_intake_wasted_impact_SD,CF_intake_wasted_impact_lower_bound (2.5th percentile),CF_intake_wasted_impact_median,CF_intake_wasted_impact_upper_bound  (97.5th percentile),CF_intake_wasted_impact_mean,CF_intake_wasted_impact_SD
35-44,Female,NHW,FL,mrh-eq,-175732.65174870365,-171838.38233261465,-170660.3931130151,-172791.4631033127,2794.295751159586,0,0,0,0,0,-175732.65174870365,-171838.38233261465,-170660.3931130151,-172791.4631033127,2794.295751159586,-149147131.48459113,-145299732.50382686,-143781674.67995366,-146117045.1904553,2911279.84903826,-129485.07768898818,-127305.59164814622,-125764.95626655893,-127529.74977420049,1967.5586899273171,-46266.660699820044,-44914.52348656076,-44551.87732457304,-45261.713329112186,951.2852079536309,372452.20557590923,373630.1947955088,377524.46421159775,374583.2755662068,2794.2957511595255,201791.8124628942,201791.8124628942,201791.8124628942,201791.81246289416,0,280584.16872029065,282124.80410187796,284304.29014272,282348.96222793224,1967.5586899273462,154819.21245373174,154819.21245373174,154819.21245373174,154819.21245373174,0,91524.47733373547,91887.12349572321,93239.26070898247,92234.31333827462,951.2852079536283,46972.60000916243,46972.60000916243,46972.60000916243,46972.60000916242,0,-129485.07768898818,-127305.59164814622,-125764.95626655893,-127529.74977420049,1967.5586899273171,-46266.660699820044,-44914.52348656076,-44551.87732457304,-45261.713329112186,951.2852079536309,0,0,0,0,0,0,0,0,0,0,91524.47733373547,91887.12349572321,93239.26070898247,92234.31333827462,951.2852079536283,46972.60000916243,46972.60000916243,46972.60000916243,46972.60000916242,0
35-44,Female,NHW,Food_price,USD,-4305304.39573635,-4287394.917687034,-4049282.975847296,-4210130.895304429,150447.17198781608,0,0,0,0,0,-4305304.39573635,-4287394.917687034,-4049282.975847296,-4210130.895304429,150447.17198781608,-149147131.48459113,-145299732.50382686,-143781674.67995366,-146117045.1904553,2911279.84903826,-2881038.190167992,-2871602.97011718,-2717420.138105655,-2820814.334341491,96697.29450016632,-1424266.205568358,-1415791.9475698536,-1331862.8377416406,-1389316.5609629385,53767.20607321769,7673449.656240268,7911561.598080007,7929471.076129323,7834297.5756974025,150447.17198781663,3624166.6803929727,3624166.6803929727,3624166.6803929727,3624166.6803929727,0,5214216.287172431,5368399.119183957,5377834.339234768,5317610.483408268,96697.2945001666,2496796.1490667765,2496796.1490667765,2496796.1490667765,2496796.1490667765,0,2459233.369067837,2543162.4788960493,2551636.7368945545,2516687.0922891344,53767.206073217654,1127370.5313261962,1127370.5313261962,1127370.5313261962,1127370.5313261962,0,-2881038.190167992,-2871602.97011718,-2717420.138105655,-2820814.334341491,96697.29450016632,-1424266.205568358,-1415791.9475698536,-1331862.8377416406,-1389316.5609629385,53767.20607321769,0,0,0,0,0,0,0,0,0,0,2459233.369067837,2543162.4788960493,2551636.7368945545,2516687.0922891344,53767.206073217654,1127370.5313261962,1127370.5313261962,1127370.5313261962,1127370.5313261962,0
35-44,Female,OTH,CED,MJ,-880760.1013175535,-880739.5473481886,-813199.6414146769,-857048.5466590143,41052.75541650565,0,0,0,0,0,-880760.1013175535,-880739.5473481886,-813199.6414146769,-857048.5466590143,41052.75541650565,-24108460.52056301,-22921110.35740947,-22822584.10503361,-23303153.834875327,753322.7090944729,-658441.0770841045,-654795.0357748038,-600684.7929374154,-637088.2983965274,34046.84284858579,-225753.6964502303,-222128.20911029447,-212324.03335410694,-219960.24826248686,7313.351500699545,2049539.1743661547,2117079.080299666,2117099.634269031,2093388.079610492,41052.755416505584,1236339.532951478,1236339.532951478,1236339.532951478,1236339.532951478,0,1552670.044849822,1606780.2876872104,1610426.3289965112,1589073.5503089342,34046.84284858576,951985.2519124066,951985.2519124066,951985.2519124066,951985.2519124066,0,496678.31439317815,506482.4901493656,510107.9774893014,504314.529301558,7313.351500699506,284354.28103907115,284354.28103907115,284354.28103907115,284354.28103907115,0,-658441.0770841045,-654795.0357748038,-600684.7929374154,-637088.2983965274,34046.84284858579,-225753.6964502303,-222128.20911029447,-212324.03335410694,-219960.24826248686,7313.351500699545,0,0,0,0,0,0,0,0,0,0,496678.31439317815,506482.4901493656,510107.9774893014,504314.529301558,7313.351500699506,284354.28103907115,284354.28103907115,284354.28103907115,284354.28103907115,0
35-44,Female,OTH,FL,mrh-eq,-30151.17601366797,-29641.8028971101,-29621.059741582343,-29813.252006243474,316.05676182441914,0,0,0,0,0,-30151.17601366797,-29641.8028971101,-29621.059741582343,-29813.252006243474,316.05676182441914,-24108460.52056301,-22921110.35740947,-22822584.10503361,-23303153.834875327,753322.7090944729,-21940.892028344864,-21730.863063459852,-21455.28779358229,-21707.864359953695,256.35608612886705,-8223.696201867828,-8179.184164544775,-7924.352050194971,-8105.387646289775,170.0185471993003,77372.48082155018,77393.22397707796,77902.5970936358,77564.67308621132,316.0567618244152,47751.42107996785,47751.42107996785,47751.42107996785,47751.42107996785,0,58225.46870702173,58501.04397689928,58711.072941784296,58478.04527339313,256.3560861288595,36770.180913439435,36770.180913439435,36770.180913439435,36770.180913439435,0,18905.59221672338,19160.424331073187,19204.936368396244,19086.627812818188,170.01854719930134,10981.240166528412,10981.240166528412,10981.240166528412,10981.240166528412,0,-21940.892028344864,-21730.863063459852,-21455.28779358229,-21707.864359953695,256.35608612886705,-8223.696201867828,-8179.184164544775,-7924.352050194971,-8105.387646289775,170.0185471993003,0,0,0,0,0,0,0,0,0,0,18905.59221672338,19160.424331073187,19204.936368396244,19086.627812818188,170.01854719930134,10981.240166528412,10981.240166528412,10981.240166528412,10981.240166528412,0
35-44,Female,OTH,Food_price,USD,-747123.8984109793,-683350.6377048999,-615361.438087544,-681871.3608939258,69360.49524268175,0,0,0,0,0,-747123.8984109793,-683350.6377048999,-615361.438087544,-681871.3608939258,69360.49524268175,-24108460.52056301,-22921110.35740947,-22822584.10503361,-23303153.834875327,753322.7090944729,-500760.1456174268,-457808.7629013193,-413109.91698987095,-457195.61792049796,46134.75521036363,-246363.75279355244,-225541.87480358055,-202251.52109767322,-224675.74297342775,23229.077854725165,1309157.6563995702,1377146.8560169258,1440920.1167230054,1375667.579205952,69360.49524268169,693796.2183120259,693796.2183120259,693796.2183120259,693796.2183120259,0,894814.7505834718,939513.5964949201,982464.9792110276,938900.4515140988,46134.755210363655,481704.8335936008,481704.8335936008,481704.8335936008,481704.8335936007,0,414342.90581609827,437633.2595220056,458455.1375119777,436767.12769185286,23229.077854725223,212091.38471842514,212091.38471842514,212091.38471842514,212091.38471842514,0,-500760.1456174268,-457808.7629013193,-413109.91698987095,-457195.61792049796,46134.75521036363,-246363.75279355244,-225541.87480358055,-202251.52109767322,-224675.74297342775,23229.077854725165,0,0,0,0,0,0,0,0,0,0,414342.90581609827,437633.2595220056,458455.1375119777,436767.12769185286,23229.077854725223,212091.38471842514,212091.38471842514,212091.38471842514,212091.38471842514,0
35-44,Male,HIS,CED,MJ,-1859791.7431865192,-1802147.512721341,-1707805.5311431019,-1789271.1088220214,80766.26953508856,0,0,0,0,0,-1859791.7431865192,-1802147.512721341,-1707805.5311431019,-1789271.1088220214,80766.26953508856,-39642630.909233734,-37708917.89265334,-30752518.67914706,-35946571.858644255,4921635.794543049,-1348546.9982960466,-1302421.8428561336,-1237223.5528133977,-1295729.5149253185,58877.23977422353,-511244.7448904726,-499725.6698652073,-470581.97832970426,-493541.59389670286,22061.37845262341,4454463.007180638,4548804.988758877,4606449.219224055,4535928.584859557,80766.26953508888,2746657.476037536,2746657.476037536,2746657.476037536,2746657.476037536,0,3310262.765126412,3375461.0551691474,3421586.2106090607,3368768.7272383324,58877.23977422375,2073039.212313014,2073039.212313014,2073039.212313014,2073039.212313014,0,1144200.242054226,1173343.933589729,1184863.0086149946,1167159.8576212248,22061.378452623438,673618.263724522,673618.263724522,673618.263724522,673618.263724522,0,-1348546.9982960466,-1302421.8428561336,-1237223.5528133977,-1295729.5149253185,58877.23977422353,-511244.7448904726,-499725.6698652073,-470581.97832970426,-493541.59389670286,22061.37845262341,0,0,0,0,0,0,0,0,0,0,1144200.242054226,1173343.933589729,1184863.0086149946,1167159.8576212248,22061.378452623438,673618.263724522,673618.263724522,673618.263724522,673618.263724522,0
35-44,Male,HIS,FL,mrh-eq,-56861.11467603004,-56504.40835699301,-51002.678183926044,-54699.1368292632,3457.098961205784,0,0,0,0,0,-56861.11467603004,-56504.40835699301,-51002.678183926044,-54699.1368292632,3457.098961205784,-39642630.909233734,-37708917.89265334,-30752518.67914706,-35946571.858644255,4921635.794543049,-40532.29057884822,-40168.35840300674,-36230.90230044657,-38914.49035854404,2510.842538095953,-16335.669645733402,-16328.443788928951,-14771.395575226605,-15784.646470719163,948.4793408943812,148812.30893575007,154314.03910881703,154670.7454278541,152508.76758108722,3457.0989612057842,97809.63075182404,97809.63075182404,97809.63075182404,97809.63075182405,0,110497.80710085241,114435.26320341259,114799.19537925407,113181.39515894989,2510.8425380959575,74266.90480040584,74266.90480040584,74266.90480040584,74266.90480040584,0,38314.12152664478,39871.16974034713,39878.395597151575,39327.37242213735,948.4793408943791,23542.72595141818,23542.72595141818,23542.72595141818,23542.72595141818,0,-40532.29057884822,-40168.35840300674,-36230.90230044657,-38914.49035854404,2510.842538095953,-16335.669645733402,-16328.443788928951,-14771.395575226605,-15784.646470719163,948.4793408943812,0,0,0,0,0,0,0,0,0,0,38314.12152664478,39871.16974034713,39878.395597151575,39327.37242213735,948.4793408943791,23542.72595141818,23542.72595141818,23542.72595141818,23542.72595141818,0
35-44,Male,HIS,Food_price,USD,-1338708.945730402,-1215237.5975667485,-1050036.0063478514,-1200595.4070210492,152461.37242371796,0,0,0,0,0,-1338708.945730402,-1215237.5975667485,-1050036.0063478514,-1200595.4070210492,152461.37242371796,-39642630.909233734,-37708917.89265334,-30752518.67914706,-35946571.858644255,4921635.794543049,-885796.108412937,-803047.8219860012,-691611.6888145118,-792981.9108475614,102573.42436733973,-452912.8373174649,-412189.77558074734,-358424.31753333966,-407613.4961734877,49888.46767790454,2556432.341798728,2721633.9330176255,2845105.281181278,2706991.7424719254,152461.3724237178,1506396.3354508765,1506396.3354508765,1506396.3354508765,1506396.3354508765,0,1730913.6491620687,1842349.7823335582,1925098.0687604942,1832283.8711951186,102573.42436733995,1039301.9603475569,1039301.9603475569,1039301.9603475569,1039301.9603475569,0,825518.6926366594,879284.150684067,920007.2124207846,874707.8712768074,49888.46767790454,467094.3751033197,467094.3751033197,467094.3751033197,467094.3751033197,0,-885796.108412937,-803047.8219860012,-691611.6888145118,-792981.9108475614,102573.42436733973,-452912.8373174649,-412189.77558074734,-358424.31753333966,-407613.4961734877,49888.46767790454,0,0,0,0,0,0,0,0,0,0,825518.6926366594,879284.150684067,920007.2124207846,874707.8712768074,49888.46767790454,467094.3751033197,467094.3751033197,467094.3751033197,467094.3751033197,0
35-44,Male,NHB,CED,MJ,-1349447.6236437073,-1308398.6662421944,-1307888.570194352,-1322622.8281206752,25103.41317004322,0,0,0,0,0,-1349447.6236437073,-1308398.6662421944,-1307888.570194352,-1322622.8281206752,25103.41317004322,-33365347.212855488,-32601389.121756792,-31240002.65250949,-32391765.129423946,1133237.836164297,-978389.7451311281,-949184.9803593906,-943640.2398896076,-957486.7432723572,19651.58449545334,-371349.7069583575,-365050.2547983647,-358995.41828073945,-365136.08484831825,6502.682044876141,3072161.2647396275,3072671.3607874704,3113720.3181889835,3086895.5226659514,25103.413170043288,1764272.694545276,1764272.694545276,1764272.694545276,1764272.6945452758,0,2283471.185794694,2289015.926264477,2318220.691036214,2297317.689177443,19651.58449545333,1339830.9459050861,1339830.9459050861,1339830.9459050861,1339830.9459050861,0,783437.1669209293,789492.0034385545,795791.4555985474,789577.8334885081,6502.682044876142,424441.74864018976,424441.74864018976,424441.74864018976,424441.7486401897,0,-978389.7451311281,-949184.9803593906,-943640.2398896076,-957486.7432723572,19651.58449545334,-371349.7069583575,-365050.2547983647,-358995.41828073945,-365136.08484831825,6502.682044876141,0,0,0,0,0,0,0,0,0,0,783437.1669209293,789492.0034385545,795791.4555985474,789577.8334885081,6502.682044876142,424441.74864018976,424441.74864018976,424441.74864018976,424441.7486401897,0
35-44,Male,NHB,FL,mrh-eq,-40582.807147306565,-40353.44102049938,-40263.94358785539,-40402.517755293484,173.12113944801982,0,0,0,0,0,-40582.807147306565,-40353.44102049938,-40263.94358785539,-40402.517755293484,173.12113944801982,-33365347.212855488,-32601389.121756792,-31240002.65250949,-32391765.129423946,1133237.836164297,-28986.671208520842,-28867.917390793194,-28691.692093412843,-28847.751959336107,156.23129798270193,-11667.570627564406,-11601.957639263594,-11401.847897540067,-11554.765795957377,145.70333906085511,101389.27909345622,101478.77652610019,101708.14265290738,101527.8532608943,173.1211394480138,61125.335505600815,61125.335505600815,61125.335505600815,61125.335505600815,0,75487.85360398915,75664.0789013695,75782.83271909716,75643.91346991241,156.23129798270892,46796.16151057632,46796.16151057632,46796.16151057632,46796.16151057632,0,25731.021892564568,25931.131634288096,25996.74462258891,25883.93979098188,145.70333906085585,14329.173995024503,14329.173995024503,14329.173995024503,14329.173995024503,0,-28986.671208520842,-28867.917390793194,-28691.692093412843,-28847.751959336107,156.23129798270193,-11667.570627564406,-11601.957639263594,-11401.847897540067,-11554.765795957377,145.70333906085511,0,0,0,0,0,0,0,0,0,0,25731.021892564568,25931.131634288096,25996.74462258891,25883.93979098188,145.70333906085585,14329.173995024503,14329.173995024503,14329.173995024503,14329.173995024503,0
35-44,Male,NHB,Food_price,USD,-1325175.1022944732,-1205397.05691107,-1204678.5242929524,-1247172.3245480123,73012.88386674617,0,0,0,0,0,-1325175.1022944732,-1205397.05691107,-1204678.5242929524,-1247172.3245480123,73012.88386674617,-33365347.212855488,-32601389.121756792,-31240002.65250949,-32391765.129423946,1133237.836164297,-881206.2610492057,-802070.2535061304,-801973.7090984735,-829803.3984659263,48123.25338160979,-443968.84124526754,-403326.80340493936,-402704.81519447884,-417368.9260820859,24890.830727525557,2085822.8096001032,2086541.3422182202,2206319.387601624,2128316.6098551624,73012.88386674617,881144.2853071507,881144.2853071507,881144.2853071507,881144.2853071507,0,1390277.652523313,1390374.19693097,1469510.2044740457,1418107.341890766,48123.253381609924,588303.9434248398,588303.9434248398,588303.9434248398,588303.9434248398,0,695545.1570767898,696167.1452872502,736809.1831275783,710209.2679643967,24890.830727525543,292840.3418823109,292840.3418823109,292840.3418823109,292840.3418823109,0,-881206.2610492057,-802070.2535061304,-801973.7090984735,-829803.3984659263,48123.25338160979,-443968.84124526754,-403326.80340493936,-402704.81519447884,-417368.9260820859,24890.830727525557,0,0,0,0,0,0,0,0,0,0,695545.1570767898,696167.1452872502,736809.1831275783,710209.2679643967,24890.830727525543,292840.3418823109,292840.3418823109,292840.3418823109,292840.3418823109,0
35-44,Male,NHW,CED,MJ,-6340308.58696996,-5811783.622820757,-5688393.933769341,-5953936.350925244,364529.9198242239,0,0,0,0,0,-6340308.58696996,-5811783.622820757,-5688393.933769341,-5953936.350925244,364529.9198242239,-138959624.3635995,-135748038.93342,-135719893.3347214,-136865035.36551854,1960408.2286133652,-4613258.70640264,-4251103.024445449,-4139406.137845021,-4338983.303517997,260750.10384180216,-1727049.880567319,-1560680.5983753083,-1548987.7959243206,-1614953.0474072462,104842.63868818464,12880032.462877754,13003422.151929168,13531947.11607837,13145574.880033655,364529.9198242232,7191638.529108412,7191638.529108412,7191638.529108412,7191638.529108412,0,9579078.988551194,9690775.87515162,10052931.55710881,9778656.154224169,260750.10384180234,5439672.850706171,5439672.850706171,5439672.850706171,5439672.850706171,0,3300953.474326561,3312646.276777549,3479015.55896956,3366918.725809487,104842.63868818464,1751965.6784022409,1751965.6784022409,1751965.6784022409,1751965.6784022406,0,-4613258.70640264,-4251103.024445449,-4139406.137845021,-4338983.303517997,260750.10384180216,-1727049.880567319,-1560680.5983753083,-1548987.7959243206,-1614953.0474072462,104842.63868818464,0,0,0,0,0,0,0,0,0,0,3300953.474326561,3312646.276777549,3479015.55896956,3366918.725809487,104842.63868818464,1751965.6784022409,1751965.6784022409,1751965.6784022409,1751965.6784022406,0
35-44,Male,NHW,FL,mrh-eq,-200156.5056849055,-183933.79327745334,-182907.38009633092,-189265.82809370942,10185.375566379487,0,0,0,0,0,-200156.5056849055,-183933.79327745334,-182907.38009633092,-189265.82809370942,10185.375566379487,-138959624.3635995,-135748038.93342,-135719893.3347214,-136865035.36551854,1960408.2286133652,-143348.44269281943,-132756.64157346415,-131195.1077566457,-135925.15641645953,6960.224533422305,-56836.22723607008,-51740.43658366919,-51205.31594797319,-53340.671677249855,3271.6527346739213,433468.3859211573,434494.7991022797,450717.51150973194,439826.8339185358,10185.375566379504,250561.00582482637,250561.00582482637,250561.00582482637,250561.00582482634,0,321158.72272735945,322720.2565441779,333312.05766353314,325888.77138717327,6960.224533422272,189963.6149707137,189963.6149707137,189963.6149707137,189963.6149707137,0,111802.70680208584,112337.82743778183,117433.61809018272,113938.0625313625,3271.6527346739213,60597.390854112644,60597.390854112644,60597.390854112644,60597.39085411265,0,-143348.44269281943,-132756.64157346415,-131195.1077566457,-135925.15641645953,6960.224533422305,-56836.22723607008,-51740.43658366919,-51205.31594797319,-53340.671677249855,3271.6527346739213,0,0,0,0,0,0,0,0,0,0,111802.70680208584,112337.82743778183,117433.61809018272,113938.0625313625,3271.6527346739213,60597.390854112644,60597.390854112644,60597.390854112644,60597.39085411265,0
35-44,Male,NHW,Food_price,USD,-5818277.790220789,-5455379.028701743,-4936724.322394524,-5400727.820004138,466383.2536290248,0,0,0,0,0,-5818277.790220789,-5455379.028701743,-4936724.322394524,-5400727.820004138,466383.2536290248,-138959624.3635995,-135748038.93342,-135719893.3347214,-136865035.36551854,1960408.2286133652,-3872035.3281377684,-3628847.684625166,-3286816.6285170424,-3594165.785468843,309470.8197997955,-1946242.4620830205,-1826531.3440765776,-1649907.693877482,-1806562.034535296,156921.53906996874,9219214.6818929,9737869.388200121,10100768.149719166,9683218.179502515,466383.2536290253,4282490.359498376,4282490.359498376,4282490.359498376,4282490.359498376,0,6140680.879168094,6482711.935276218,6725899.578788821,6448030.036119894,309470.8197997956,2853864.2506510518,2853864.2506510518,2853864.2506510518,2853864.2506510518,0,3078533.8027248075,3255157.452923903,3374868.570930345,3235188.1433826215,156921.53906996854,1428626.1088473252,1428626.1088473252,1428626.1088473252,1428626.108847325,0,-3872035.3281377684,-3628847.684625166,-3286816.6285170424,-3594165.785468843,309470.8197997955,-1946242.4620830205,-1826531.3440765776,-1649907.693877482,-1806562.034535296,156921.53906996874,0,0,0,0,0,0,0,0,0,0,3078533.8027248075,3255157.452923903,3374868.570930345,3235188.1433826215,156921.53906996854,1428626.1088473252,1428626.1088473252,1428626.1088473252,1428626.108847325,0
35-44,Male,OTH,CED,MJ,-671394.3171658306,-615900.793207814,-603114.069520396,-630885.635408024,38208.31205816503,0,0,0,0,0,-671394.3171658306,-615900.793207814,-603114.069520396,-630885.635408024,38208.31205816503,-16714342.028709585,-12167075.514618885,-11825570.661860367,-13642781.360700354,2872943.2818987244,-503865.48530032637,-458710.7078719054,-450470.4106330342,-471663.1570612211,30258.62795058111,-167528.83186550427,-157190.08533590857,-152643.6588873618,-159222.4783468029,8029.585734189246,1788284.0694508657,1801070.793138284,1856564.3170963004,1816055.6353384939,38208.31205816494,1185169.9999304698,1185169.9999304698,1185169.9999304698,1185169.9999304698,0,1360247.9829573003,1368488.2801961717,1413643.0576245927,1381440.7293854873,30258.62795058109,909777.5723242662,909777.5723242662,909777.5723242662,909777.5723242662,0,428036.0864935653,432582.51294211205,442921.25947170774,434614.9059530064,8029.585734189253,275392.42760620354,275392.42760620354,275392.42760620354,275392.42760620354,0,-503865.48530032637,-458710.7078719054,-450470.4106330342,-471663.1570612211,30258.62795058111,-167528.83186550427,-157190.08533590857,-152643.6588873618,-159222.4783468029,8029.585734189246,0,0,0,0,0,0,0,0,0,0,428036.0864935653,432582.51294211205,442921.25947170774,434614.9059530064,8029.585734189253,275392.42760620354,275392.42760620354,275392.42760620354,275392.42760620354,0
35-44,Male,OTH,FL,mrh-eq,-21347.53322375334,-18589.110333456767,-18258.07262880406,-19440.824433682687,1785.5090017833413,0,0,0,0,0,-21347.53322375334,-18589.110333456767,-18258.07262880406,-19440.824433682687,1785.5090017833413,-16714342.028709585,-12167075.514618885,-11825570.661860367,-13642781.360700354,2872943.2818987244,-15816.773246719817,-13557.097718188114,-13386.02692063411,-14289.941483443448,1428.1128327048532,-5530.759977033522,-5032.012615268652,-4872.04570816995,-5150.882950239237,361.65282583400835,63469.00131281107,63800.03901746378,66558.46190776036,64651.753117689696,1785.5090017833413,45210.92868400701,45210.92868400701,45210.92868400701,45210.928684007005,0,48188.05241025806,48359.12320781207,50618.79873634377,49091.9669730674,1428.1128327048552,34802.02548962396,34802.02548962396,34802.02548962396,34802.02548962396,0,15280.948902553004,15440.915809651706,15939.663171416578,15559.78614462229,361.6528258340094,10408.903194383054,10408.903194383054,10408.903194383054,10408.903194383054,0,-15816.773246719817,-13557.097718188114,-13386.02692063411,-14289.941483443448,1428.1128327048532,-5530.759977033522,-5032.012615268652,-4872.04570816995,-5150.882950239237,361.65282583400835,0,0,0,0,0,0,0,0,0,0,15280.948902553004,15440.915809651706,15939.663171416578,15559.78614462229,361.6528258340094,10408.903194383054,10408.903194383054,10408.903194383054,10408.903194383054,0
35-44,Male,OTH,Food_price,USD,-355742.8440654909,-341694.68078394386,-314616.21836057777,-337122.6459973407,22004.75630894812,0,0,0,0,0,-355742.8440654909,-341694.68078394386,-314616.21836057777,-337122.6459973407,22004.75630894812,-16714342.028709585,-12167075.514618885,-11825570.661860367,-13642781.360700354,2872943.2818987244,-239877.45352260492,-229500.2406607794,-211604.00927218917,-226861.98854612513,15055.142070583719,-115865.39054288596,-112194.4401231645,-103012.2090883886,-110260.65745121556,6969.045358983248,935795.5327983674,962873.9952217335,976922.1585032805,958301.9604351303,22004.756308948086,621179.3144377896,621179.3144377896,621179.3144377896,621179.3144377896,0,635633.0029708934,653529.2343594837,663906.4472213092,650890.9822448294,15055.142070583719,424028.9936987043,424028.9936987043,424028.9936987043,424028.9936987043,0,300162.5298274739,309344.7608622498,313015.71128197137,307410.9781903009,6969.045358983272,197150.32073908532,197150.32073908532,197150.32073908532,197150.32073908532,0,-239877.45352260492,-229500.2406607794,-211604.00927218917,-226861.98854612513,15055.142070583719,-115865.39054288596,-112194.4401231645,-103012.2090883886,-110260.65745121556,6969.045358983248,0,0,0,0,0,0,0,0,0,0,300162.5298274739,309344.7608622498,313015.71128197137,307410.9781903009,6969.045358983272,197150.32073908532,197150.32073908532,197150.32073908532,197150.32073908532,0
45-54,Female,HIS,CED,MJ,-1020897.7431742094,-986062.0802706777,-973994.9512860245,-994051.0395404598,25636.89522577894,0,0,0,0,0,-1020897.7431742094,-986062.0802706777,-973994.9512860245,-994051.0395404598,25636.89522577894,-27381226.35138122,-26484972.662932068,-26219525.587851234,-26706308.31674551,640763.8400743172,-751925.1478644055,-727073.1418033442,-715013.5143118313,-731561.6956873963,19812.25597913911,-268972.5953098041,-258988.93846733347,-258981.4369741932,-262489.3438530634,6069.719663061429,2397917.343830143,2409984.4728147965,2444820.135718328,2417973.4320845786,25636.89522577866,1423922.3925441187,1423922.3925441187,1423922.3925441187,1423922.3925441187,0,1801731.9137965287,1813791.541288041,1838643.5473491026,1818280.0951720935,19812.25597913916,1086718.3994846973,1086718.3994846973,1086718.3994846973,1086718.3994846973,0,596185.4300336145,596192.93152675475,606176.5883692255,599693.3369124847,6069.719663061495,337203.99305942137,337203.99305942137,337203.99305942137,337203.99305942137,0,-751925.1478644055,-727073.1418033442,-715013.5143118313,-731561.6956873963,19812.25597913911,-268972.5953098041,-258988.93846733347,-258981.4369741932,-262489.3438530634,6069.719663061429,0,0,0,0,0,0,0,0,0,0,596185.4300336145,596192.93152675475,606176.5883692255,599693.3369124847,6069.719663061495,337203.99305942137,337203.99305942137,337203.99305942137,337203.99305942137,0
