age_gp,sex_gp,outcome,outcome_unit,impact_lower_bound (2.5th percentile),impact_median,impact_upper_bound  (97.5th percentile),impact_mean,impact_SD,substitution_impact_lower_bound (2.5th percentile),substitution_impact_median,substitution_impact_upper_bound  (97.5th percentile),substitution_impact_mean,substitution_impact_SD,combined_impact_lower_bound (2.5th percentile),combined_impact_median,combined_impact_upper_bound  (97.5th percentile),combined_impact_mean,combined_impact_SD,delta_lower_bound (2.5th percentile),delta_median,delta_upper_bound  (97.5th percentile),delta_mean,delta_SD,combined_consumed_impact_lower_bound (2.5th percentile),combined_consumed_impact_median,combined_consumed_impact_upper_bound  (97.5th percentile),combined_consumed_impact_mean,combined_consumed_impact_SD,combined_unconsumed_impact_lower_bound (2.5th percentile),combined_unconsumed_impact_median,combined_unconsumed_impact_upper_bound  (97.5th percentile),combined_unconsumed_impact_mean,combined_unconsumed_impact_SD,current_intake_impact_lower_bound (2.5th percentile),current_intake_impact_median,current_intake_impact_upper_bound  (97.5th percentile),current_intake_impact_mean,current_intake_impact_SD,CF_intake_impact_lower_bound (2.5th percentile),CF_intake_impact_median,CF_intake_impact_upper_bound  (97.5th percentile),CF_intake_impact_mean,CF_intake_impact_SD,current_intake_consumed_impact_lower_bound (2.5th percentile),current_intake_consumed_impact_median,current_intake_consumed_impact_upper_bound  (97.5th percentile),current_intake_consumed_impact_mean,current_intake_consumed_impact_SD,CF_intake_consumed_impact_lower_bound (2.5th percentile),CF_intake_consumed_impact_median,CF_intake_consumed_impact_upper_bound  (97.5th percentile),CF_intake_consumed_impact_mean,CF_intake_consumed_impact_SD,current_intake_unconsumed_impact_lower_bound (2.5th percentile),current_intake_unconsumed_impact_median,current_intake_unconsumed_impact_upper_bound  (97.5th percentile),current_intake_unconsumed_impact_mean,current_intake_unconsumed_impact_SD,CF_intake_unconsumed_impact_lower_bound (2.5th percentile),CF_intake_unconsumed_impact_median,CF_intake_unconsumed_impact_upper_bound  (97.5th percentile),CF_intake_unconsumed_impact_mean,CF_intake_unconsumed_impact_SD,combined_inedible_impact_lower_bound (2.5th percentile),combined_inedible_impact_median,combined_inedible_impact_upper_bound  (97.5th percentile),combined_inedible_impact_mean,combined_inedible_impact_SD,combined_wasted_impact_lower_bound (2.5th percentile),combined_wasted_impact_median,combined_wasted_impact_upper_bound  (97.5th percentile),combined_wasted_impact_mean,combined_wasted_impact_SD,current_intake_inedible_impact_lower_bound (2.5th percentile),current_intake_inedible_impact_median,current_intake_inedible_impact_upper_bound  (97.5th percentile),current_intake_inedible_impact_mean,current_intake_inedible_impact_SD,CF_intake_inedible_impact_lower_bound (2.5th percentile),CF_intake_inedible_impact_median,CF_intake_inedible_impact_upper_bound  (97.5th percentile),CF_intake_inedible_impact_mean,CF_intake_inedible_impact_SD,current_intake_wasted_impact_lower_bound (2.5th percentile),current_intake_wasted_impact_median,current_intake_wasted_impact_upper_bound  (97.5th percentile),current_intake_wasted_impact_mean,current_intake_wasted_impact_SD,CF_intake_wasted_impact_lower_bound (2.5th percentile),CF_intake_wasted_impact_median,CF_intake_wasted_impact_upper_bound  (97.5th percentile),CF_intake_wasted_impact_mean,CF_intake_wasted_impact_SD
35-44,Male,FL,mrh-eq,-318629.0971725443,-299380.7529884025,-292750.93805636757,-303808.3071119487,14149.526771882283,0,0,0,0,0,-318629.0971725443,-299380.7529884025,-292750.93805636757,-303808.3071119487,14149.526771882283,-226830550.58019286,-219871803.10994717,-209989954.86207035,-218846153.71428713,8907866.933952948,-228556.1488935291,-215164.51477242023,-209789.4331705956,-217977.34021778312,10173.172636554144,-90072.94827901521,-84216.23821598224,-82961.50488577191,-85830.96689416563,3995.56623217906,747457.8388226258,754087.6537546606,773335.9979388026,758515.207878207,14149.526771882343,454706.9007662583,454706.9007662583,454706.9007662583,454706.9007662583,0,555618.1399419154,560993.2215437401,574384.8556648489,563806.046989103,10173.172636554114,345828.7067713198,345828.7067713198,345828.7067713198,345828.7067713198,0,191839.69888071035,193094.43221092064,198951.14227395362,194709.16088910404,3995.566232179066,108878.1939949384,108878.1939949384,108878.1939949384,108878.1939949384,0,-228556.1488935291,-215164.51477242023,-209789.4331705956,-217977.34021778312,10173.172636554144,-90072.94827901521,-84216.23821598224,-82961.50488577191,-85830.96689416563,3995.56623217906,0,0,0,0,0,0,0,0,0,0,191839.69888071035,193094.43221092064,198951.14227395362,194709.16088910404,3995.566232179066,108878.1939949384,108878.1939949384,108878.1939949384,108878.1939949384,0
35-44,Male,Food_price,USD,-8584497.468434602,-8014551.957373629,-7932145.230873848,-8185618.197570539,373941.6449557646,0,0,0,0,0,-8584497.468434602,-8014551.957373629,-7932145.230873848,-8185618.197570539,373941.6449557646,-226830550.58019286,-219871803.10994717,-209989954.86207035,-218846153.71428713,8907866.933952948,-5710218.809312097,-5327225.043969933,-5276507.190799558,-5443813.083328455,249602.56237066787,-2874278.659122507,-2687326.913403698,-2655638.040074293,-2741805.1142420853,124370.14737573097,15223355.525568044,15305762.252067827,15875707.763128802,15476828.492264735,373941.6449557661,7291210.294694193,7291210.294694193,7291210.294694193,7291210.294694193,0,10182006.33892171,10232724.192092087,10615717.95743425,10349312.23145061,249602.56237066787,4905499.148122152,4905499.148122152,4905499.148122152,4905499.148122152,0,5041349.186646333,5073038.05997574,5259989.8056945475,5127516.260814126,124370.14737573074,2385711.1465720413,2385711.1465720413,2385711.1465720413,2385711.1465720413,0,-5710218.809312097,-5327225.043969933,-5276507.190799558,-5443813.083328455,249602.56237066787,-2874278.659122507,-2687326.913403698,-2655638.040074293,-2741805.1142420853,124370.14737573097,0,0,0,0,0,0,0,0,0,0,5041349.186646333,5073038.05997574,5259989.8056945475,5127516.260814126,124370.14737573074,2385711.1465720413,2385711.1465720413,2385711.1465720413,2385711.1465720413,0
45-54,Female,CED,MJ,-8437944.093122946,-8026808.840460954,-7293054.227139612,-7913609.064791006,610496.193113989,0,0,0,0,0,-8437944.093122946,-8026808.840460954,-7293054.227139612,-7913609.064791006,610496.193113989,-230197595.04007316,-216888091.45252255,-193433388.7037282,-213328372.44857737,19593622.27969281,-6258911.51396682,-5979081.0580589175,-5425474.047601406,-5883019.109094143,446470.4747714518,-2179032.5791561287,-2047727.7824020344,-1867580.1795382053,-2030589.955696864,164592.84424296522,17332101.179923896,18065855.793245234,18476991.04590723,17952656.01757529,610496.1931139884,10039046.952784287,10039046.952784287,10039046.952784287,10039046.952784287,0,13168792.116763953,13722399.12722146,14002229.583129365,13626337.178256689,446470.4747714515,7743318.069162543,7743318.069162543,7743318.069162543,7743318.069162543,0,4163309.0631599454,4343456.666023775,4474761.46277787,4326318.839318604,164592.84424296566,2295728.88362174,2295728.88362174,2295728.88362174,2295728.88362174,0,-6258911.51396682,-5979081.0580589175,-5425474.047601406,-5883019.109094143,446470.4747714518,-2179032.5791561287,-2047727.7824020344,-1867580.1795382053,-2030589.955696864,164592.84424296522,0,0,0,0,0,0,0,0,0,0,4163309.0631599454,4343456.666023775,4474761.46277787,4326318.839318604,164592.84424296566,2295728.88362174,2295728.88362174,2295728.88362174,2295728.88362174,0
45-54,Female,FL,mrh-eq,-277406.36081026134,-261029.65819901912,-235915.88028095177,-257964.01774048398,21997.893814601954,0,0,0,0,0,-277406.36081026134,-261029.65819901912,-235915.88028095177,-257964.01774048398,21997.893814601954,-230197595.04007316,-216888091.45252255,-193433388.7037282,-213328372.44857737,19593622.27969281,-202292.4029197229,-191293.29850317154,-172527.42864263046,-188568.11764563128,15842.55325650265,-75113.95789053841,-69736.35969584755,-63388.45163832126,-69395.90009485267,6178.358499109202,597483.9384471428,622597.7163652102,638974.4189764526,619532.0759066752,21997.89381460202,361568.05816619116,361568.05816619116,361568.05816619116,361568.05816619116,0,451993.5410879735,470759.41094851453,481758.51536506595,468034.23009097436,15842.553256502657,279466.11244534305,279466.11244534305,279466.11244534305,279466.11244534305,0,145490.39735916935,151838.30541669566,157215.9036113865,151497.84581570074,6178.358499109188,82101.94572084807,82101.94572084807,82101.94572084807,82101.94572084807,0,-202292.4029197229,-191293.29850317154,-172527.42864263046,-188568.11764563128,15842.55325650265,-75113.95789053841,-69736.35969584755,-63388.45163832126,-69395.90009485267,6178.358499109202,0,0,0,0,0,0,0,0,0,0,145490.39735916935,151838.30541669566,157215.9036113865,151497.84581570074,6178.358499109188,82101.94572084807,82101.94572084807,82101.94572084807,82101.94572084807,0
45-54,Female,Food_price,USD,-6688934.637205606,-5924193.475128839,-5419827.25927877,-6015553.105383821,672620.8523118253,0,0,0,0,0,-6688934.637205606,-5924193.475128839,-5419827.25927877,-6015553.105383821,672620.8523118253,-230197595.04007316,-216888091.45252255,-193433388.7037282,-213328372.44857737,19593622.27969281,-4471755.765449195,-3964677.8831378175,-3623317.5278701107,-4022824.383854896,449376.77452016977,-2217178.8717564126,-1959515.5919910201,-1796509.7314086577,-1992728.7215289252,223265.36718783088,10367111.265284972,10871477.481135042,11636218.64321181,10962837.111390024,672620.8523118256,4947284.006006204,4947284.006006204,4947284.006006204,4947284.006006204,0,7048484.003146699,7389844.358414406,7896922.240725782,7447990.859131482,449376.77452016925,3425166.475276588,3425166.475276588,3425166.475276588,3425166.475276588,0,3318627.262138273,3481633.122720635,3739296.4024860277,3514846.2522585406,223265.3671878306,1522117.5307296154,1522117.5307296154,1522117.5307296154,1522117.5307296154,0,-4471755.765449195,-3964677.8831378175,-3623317.5278701107,-4022824.383854896,449376.77452016977,-2217178.8717564126,-1959515.5919910201,-1796509.7314086577,-1992728.7215289252,223265.36718783088,0,0,0,0,0,0,0,0,0,0,3318627.262138273,3481633.122720635,3739296.4024860277,3514846.2522585406,223265.3671878306,1522117.5307296154,1522117.5307296154,1522117.5307296154,1522117.5307296154,0
45-54,Male,CED,MJ,-8675925.554003524,-8496271.186198043,-8338155.416501044,-8503828.589043126,177894.19406483468,0,0,0,0,0,-8675925.554003524,-8496271.186198043,-8338155.416501044,-8503828.589043126,177894.19406483468,-205124587.50699684,-204487559.50044432,-193810926.0852789,-200964890.93601874,6690565.2970531965,-6370170.21837256,-6242843.822881851,-6122964.243176794,-6245456.740701378,130128.08434908779,-2305755.335630965,-2253427.363316192,-2215191.1733242506,-2258371.8483417467,47857.302521301834,20171472.09392677,20329587.863623768,20509242.231429253,20337145.26646885,177894.19406483608,11833316.677425725,11833316.677425725,11833316.677425725,11833316.677425725,0,15110013.57825607,15229893.157961132,15357219.553451842,15232506.075780658,130128.0843490901,8987049.335079283,8987049.335079283,8987049.335079283,8987049.335079283,0,5061458.5156706935,5099694.705662635,5152022.677977408,5104639.19068819,47857.302521302074,2846267.342346444,2846267.342346444,2846267.342346444,2846267.3423464433,0,-6370170.21837256,-6242843.822881851,-6122964.243176794,-6245456.740701378,130128.08434908779,-2305755.335630965,-2253427.363316192,-2215191.1733242506,-2258371.8483417467,47857.302521301834,0,0,0,0,0,0,0,0,0,0,5061458.5156706935,5099694.705662635,5152022.677977408,5104639.19068819,47857.302521302074,2846267.342346444,2846267.342346444,2846267.342346444,2846267.3423464433,0
45-54,Male,FL,mrh-eq,-278280.8653498567,-270344.3410848031,-269481.5448887108,-272826.3509335614,5105.731128194111,0,0,0,0,0,-278280.8653498567,-270344.3410848031,-269481.5448887108,-272826.3509335614,5105.731128194111,-205124587.50699684,-204487559.50044432,-193810926.0852789,-200964890.93601874,6690565.2970531965,-201291.91616178083,-195676.5929418258,-194943.21945302348,-197389.55775977415,3655.922513590729,-76988.94918807583,-74667.74814297736,-74538.32543568726,-75436.79317378732,1451.606637186096,696426.6794811413,697289.4756772338,705225.9999422873,699771.4855259921,5105.7311281941165,426945.1345924306,426945.1345924306,426945.1345924306,426945.1345924306,0,520274.1215784282,521007.4950672304,526622.8182871855,522720.4598851788,3655.9225135907095,325330.9021254047,325330.9021254047,325330.9021254047,325330.9021254047,0,176152.55790271316,176281.9806100033,178603.18165510177,177051.02564081326,1451.6066371861086,101614.23246702591,101614.23246702591,101614.23246702591,101614.23246702591,0,-201291.91616178083,-195676.5929418258,-194943.21945302348,-197389.55775977415,3655.922513590729,-76988.94918807583,-74667.74814297736,-74538.32543568726,-75436.79317378732,1451.606637186096,0,0,0,0,0,0,0,0,0,0,176152.55790271316,176281.9806100033,178603.18165510177,177051.02564081326,1451.6066371861086,101614.23246702591,101614.23246702591,101614.23246702591,101614.23246702591,0
45-54,Male,Food_price,USD,-6292050.234538744,-6163397.550021183,-5965609.106840401,-6139139.38908672,173090.74117364106,0,0,0,0,0,-6292050.234538744,-6163397.550021183,-5965609.106840401,-6139139.38908672,173090.74117364106,-205124587.50699684,-204487559.50044432,-193810926.0852789,-200964890.93601874,6690565.2970531965,-4200616.817852292,-4114104.5527722333,-3976887.548240872,-4096313.416122654,118755.98982625027,-2091433.4166864518,-2049292.9972489506,-1988721.5585995275,-2042825.9729640658,54348.21540280415,11978113.095511287,12175901.538692076,12304554.223209636,12151643.377757609,173090.74117364368,6012503.988670889,6012503.988670889,6012503.988670889,6012503.988670889,0,8094635.7140555885,8231852.718586947,8318364.983667008,8214061.581937368,118755.98982624963,4117748.1658147154,4117748.1658147154,4117748.1658147154,4117748.165814715,0,3883477.381455702,3944048.8201051247,3986189.239542626,3937581.79582024,54348.21540280404,1894755.8228561739,1894755.8228561739,1894755.8228561739,1894755.8228561739,0,-4200616.817852292,-4114104.5527722333,-3976887.548240872,-4096313.416122654,118755.98982625027,-2091433.4166864518,-2049292.9972489506,-1988721.5585995275,-2042825.9729640658,54348.21540280415,0,0,0,0,0,0,0,0,0,0,3883477.381455702,3944048.8201051247,3986189.239542626,3937581.79582024,54348.21540280404,1894755.8228561739,1894755.8228561739,1894755.8228561739,1894755.8228561739,0
55-64,Female,CED,MJ,-10452000.759847892,-10218526.208136918,-9996588.665042423,-10222574.281335682,239716.21242206544,0,0,0,0,0,-10452000.759847892,-10218526.208136918,-9996588.665042423,-10222574.281335682,239716.21242206544,-274656593.66494936,-273971210.29468495,-258989336.15186563,-268954897.7429113,9320290.9252878,-7817048.003207525,-7642265.232409046,-7480159.236131108,-7646713.223468885,177351.71579383835,-2634952.7566403653,-2576260.975727873,-2516429.4289113157,-2575861.0578667973,62381.66023834476,22108510.36018461,22330447.903279107,22563922.45499008,22334495.976477873,239716.2124220673,12111921.695142189,12111921.695142189,12111921.695142189,12111921.695142189,0,16805361.053691294,16967467.049969237,17142249.820767716,16971915.041029077,177351.71579384018,9325201.81756019,9325201.81756019,9325201.81756019,9325201.81756019,0,5303149.306493316,5362980.853309873,5421672.634222364,5362580.9354487965,62381.66023834383,2786719.8775819996,2786719.8775819996,2786719.8775819996,2786719.8775819996,0,-7817048.003207525,-7642265.232409046,-7480159.236131108,-7646713.223468885,177351.71579383835,-2634952.7566403653,-2576260.975727873,-2516429.4289113157,-2575861.0578667973,62381.66023834476,0,0,0,0,0,0,0,0,0,0,5303149.306493316,5362980.853309873,5421672.634222364,5362580.9354487965,62381.66023834383,2786719.8775819996,2786719.8775819996,2786719.8775819996,2786719.8775819996,0
55-64,Female,FL,mrh-eq,-341337.19177282753,-335533.36252971715,-324526.8949253885,-333707.87538543006,8987.65792816305,0,0,0,0,0,-341337.19177282753,-335533.36252971715,-324526.8949253885,-333707.87538543006,8987.65792816305,-274656593.66494936,-273971210.29468495,-258989336.15186563,-268954897.7429113,9320290.9252878,-250959.2319711534,-246823.97589244635,-238727.87962913452,-245434.20740662012,6549.098570634483,-90377.95980167414,-88709.38663727083,-85799.01529625407,-88273.66797880997,2439.3333683333003,761316.9539602454,772323.4215645739,778127.2508076844,770497.9344202868,8987.657928163102,436790.0590348568,436790.0590348568,436790.0590348568,436790.0590348568,0,574966.3554791592,583062.4517424712,587197.707821178,581672.6832566449,6549.098570634483,336238.4758500247,336238.4758500247,336238.4758500247,336238.4758500247,0,186350.59848108608,189260.96982210287,190929.54298650613,188825.251163642,2439.3333683332885,100551.58318483204,100551.58318483204,100551.58318483204,100551.58318483205,0,-250959.2319711534,-246823.97589244635,-238727.87962913452,-245434.20740662012,6549.098570634483,-90377.95980167414,-88709.38663727083,-85799.01529625407,-88273.66797880997,2439.3333683333003,0,0,0,0,0,0,0,0,0,0,186350.59848108608,189260.96982210287,190929.54298650613,188825.251163642,2439.3333683332885,100551.58318483204,100551.58318483204,100551.58318483204,100551.58318483205,0
55-64,Female,Food_price,USD,-7513764.677826693,-7481340.042897809,-7051813.724969756,-7342006.119038451,271428.9323155787,0,0,0,0,0,-7513764.677826693,-7481340.042897809,-7051813.724969756,-7342006.119038451,271428.9323155787,-274656593.66494936,-273971210.29468495,-258989336.15186563,-268954897.7429113,9320290.9252878,-5031376.749820221,-5010765.211476558,-4721713.679635888,-4916575.740074099,182253.68690699886,-2482387.9280064725,-2470574.8314212505,-2330100.0453338674,-2425430.378964352,89178.37125426157,13715158.564048063,14144684.881976124,14177109.516905002,14005350.958116762,271428.9323155815,6663344.839078312,6663344.839078312,6663344.839078312,6663344.839078312,0,9321296.89088958,9610348.422730252,9630959.96107391,9516158.951327791,182253.68690699924,4599583.2112536905,4599583.2112536905,4599583.2112536905,4599583.2112536905,0,4393861.673158487,4534336.459245872,4546149.555831092,4489192.006788973,89178.3712542618,2063761.62782462,2063761.62782462,2063761.62782462,2063761.62782462,0,-5031376.749820221,-5010765.211476558,-4721713.679635888,-4916575.740074099,182253.68690699886,-2482387.9280064725,-2470574.8314212505,-2330100.0453338674,-2425430.378964352,89178.37125426157,0,0,0,0,0,0,0,0,0,0,4393861.673158487,4534336.459245872,4546149.555831092,4489192.006788973,89178.3712542618,2063761.62782462,2063761.62782462,2063761.62782462,2063761.62782462,0
55-64,Male,CED,MJ,-9265357.698798383,-8779110.319898058,-8591391.977586057,-8883857.350279925,366134.37807241414,0,0,0,0,0,-9265357.698798383,-8779110.319898058,-8591391.977586057,-8883857.350279925,366134.37807241414,-220812581.42774832,-218850855.61513945,-208972261.20455298,-216073006.9842701,6679970.732715957,-6721025.908728999,-6334970.812848911,-6254247.124595028,-6442104.640086177,262609.0009694843,-2544331.7900693854,-2444139.507049146,-2337144.8529910287,-2441752.7101937504,109065.34545353279,20212519.68551987,20400238.027831867,20886485.40673219,20504985.058213737,366134.3780724123,11621127.707933804,11621127.707933804,11621127.707933804,11621127.707933804,0,15019676.919298595,15100400.607552474,15486455.703432566,15207534.434789741,262609.00096948515,8765429.794703566,8765429.794703566,8765429.794703566,8765429.794703566,0,5192842.766221269,5299837.4202793855,5400029.703299625,5297450.62342399,109065.34545353233,2855697.9132302403,2855697.9132302403,2855697.9132302403,2855697.9132302403,0,-6721025.908728999,-6334970.812848911,-6254247.124595028,-6442104.640086177,262609.0009694843,-2544331.7900693854,-2444139.507049146,-2337144.8529910287,-2441752.7101937504,109065.34545353279,0,0,0,0,0,0,0,0,0,0,5192842.766221269,5299837.4202793855,5400029.703299625,5297450.62342399,109065.34545353233,2855697.9132302403,2855697.9132302403,2855697.9132302403,2855697.9132302403,0
55-64,Male,FL,mrh-eq,-300857.66863150254,-294056.6279869625,-278503.4659619335,-290985.7082043348,12062.20702766067,0,0,0,0,0,-300857.66863150254,-294056.6279869625,-278503.4659619335,-290985.7082043348,12062.20702766067,-220812581.42774832,-218850855.61513945,-208972261.20455298,-216073006.9842701,6679970.732715957,-215036.21740571412,-209016.45199763827,-200140.96162379204,-208014.44323771886,7887.488482529098,-85821.45122578843,-85040.17598932421,-78362.50433814136,-82971.26496661591,4315.309736898068,699031.1767047659,714584.338729795,721385.3793743349,711513.4189471672,12062.207027660677,420527.7107428325,420527.7107428325,420527.7107428325,420527.71074283245,0,518783.8182028143,527659.3085766607,533679.0739847366,526657.2998167413,7887.488482529176,318642.8565790225,318642.8565790225,318642.8565790225,318642.8565790225,0,180247.35850195136,186925.03015313423,187706.30538959845,184856.11913042594,4315.309736898055,101884.85416381004,101884.85416381004,101884.85416381004,101884.85416381004,0,-215036.21740571412,-209016.45199763827,-200140.96162379204,-208014.44323771886,7887.488482529098,-85821.45122578843,-85040.17598932421,-78362.50433814136,-82971.26496661591,4315.309736898068,0,0,0,0,0,0,0,0,0,0,180247.35850195136,186925.03015313423,187706.30538959845,184856.11913042594,4315.309736898055,101884.85416381004,101884.85416381004,101884.85416381004,101884.85416381004,0
55-64,Male,Food_price,USD,-6522030.415010198,-5890956.276148425,-5165291.478058284,-5857766.571156015,714651.3799212913,0,0,0,0,0,-6522030.415010198,-5890956.276148425,-5165291.478058284,-5857766.571156015,714651.3799212913,-220812581.42774832,-218850855.61513945,-208972261.20455298,-216073006.9842701,6679970.732715957,-4341729.80249078,-3923640.3793678884,-3447623.244501466,-3903314.866475422,470911.49810715305,-2180300.6125194174,-1967315.8967805367,-1717668.233556819,-1954451.704680594,243745.45968014782,10730782.378213461,11456447.176303605,12087521.315165376,11423257.471311195,714651.3799212917,5565490.900155176,5565490.900155176,5565490.900155176,5565490.900155176,0,7299367.381750794,7775384.516617218,8193473.93974011,7755059.00372475,470911.498107154,3851744.1372493296,3851744.1372493296,3851744.1372493296,3851744.1372493296,0,3431414.9964626664,3681062.659686384,3894047.3754252642,3668198.467586441,243745.45968014724,1713746.7629058473,1713746.7629058473,1713746.7629058473,1713746.7629058473,0,-4341729.80249078,-3923640.3793678884,-3447623.244501466,-3903314.866475422,470911.49810715305,-2180300.6125194174,-1967315.8967805367,-1717668.233556819,-1954451.704680594,243745.45968014782,0,0,0,0,0,0,0,0,0,0,3431414.9964626664,3681062.659686384,3894047.3754252642,3668198.467586441,243745.45968014724,1713746.7629058473,1713746.7629058473,1713746.7629058473,1713746.7629058473,0
65-74,Female,CED,MJ,-5536563.269594408,-5362288.656573526,-5317027.520450548,-5407556.543204369,122014.6036238449,0,0,0,0,0,-5536563.269594408,-5362288.656573526,-5317027.520450548,-5407556.543204369,122014.6036238449,-147853419.49352264,-134155704.87372524,-132692741.17443168,-138448599.93355116,8802897.781995533,-4159650.6744111856,-4031594.8875855003,-3998663.5252802134,-4064971.878645289,89524.87838625086,-1376912.5951832207,-1330693.7689880251,-1318363.9951703353,-1342584.66455908,32490.191092331745,11762582.570578242,11807843.706701217,11982118.3197221,11853111.593332062,122014.60362384438,6445555.050127691,6445555.050127691,6445555.050127691,6445555.05012769,0,8963687.145612739,8996618.507918028,9124674.294743713,9029995.498977816,89524.87838625147,4965023.620332525,4965023.620332525,4965023.620332525,4965023.620332525,0,2798895.4249655004,2811225.19878319,2857444.024978386,2823116.0943542444,32490.191092332097,1480531.4297951646,1480531.4297951646,1480531.4297951646,1480531.4297951646,0,-4159650.6744111856,-4031594.8875855003,-3998663.5252802134,-4064971.878645289,89524.87838625086,-1376912.5951832207,-1330693.7689880251,-1318363.9951703353,-1342584.66455908,32490.191092331745,0,0,0,0,0,0,0,0,0,0,2798895.4249655004,2811225.19878319,2857444.024978386,2823116.0943542444,32490.191092332097,1480531.4297951646,1480531.4297951646,1480531.4297951646,1480531.4297951646,0
65-74,Female,FL,mrh-eq,-180148.3735686297,-170722.28562663274,-170066.33543962557,-173799.52694417303,5937.950894542618,0,0,0,0,0,-180148.3735686297,-170722.28562663274,-170066.33543962557,-173799.52694417303,5937.950894542618,-147853419.49352264,-134155704.87372524,-132692741.17443168,-138448599.93355116,8802897.781995533,-133307.26799248013,-126340.32669487264,-125935.23701640124,-128642.73077176251,4362.376062772737,-46841.105576149566,-44381.95893176001,-44131.09842322429,-45156.79617241048,1576.2826627021082,397772.5746233657,398428.5248103728,407854.6127523699,401505.7661279131,5937.950894542674,227706.2391837401,227706.2391837401,227706.2391837401,227706.2391837401,0,300920.0151992365,301325.10487770796,308292.0461753154,303627.5089545978,4362.376062772739,174984.77818283523,174984.77818283523,174984.77818283523,174984.77818283523,0,96852.55942412914,97103.4199326649,99562.56657705444,97878.25717331535,1576.2826627021093,52721.46100090487,52721.46100090487,52721.46100090487,52721.46100090487,0,-133307.26799248013,-126340.32669487264,-125935.23701640124,-128642.73077176251,4362.376062772737,-46841.105576149566,-44381.95893176001,-44131.09842322429,-45156.79617241048,1576.2826627021082,0,0,0,0,0,0,0,0,0,0,96852.55942412914,97103.4199326649,99562.56657705444,97878.25717331535,1576.2826627021093,52721.46100090487,52721.46100090487,52721.46100090487,52721.46100090487,0
65-74,Female,Food_price,USD,-3736830.6530746403,-3368274.951575227,-3341706.0307491473,-3488270.313214993,232479.3817561607,0,0,0,0,0,-3736830.6530746403,-3368274.951575227,-3341706.0307491473,-3488270.313214993,232479.3817561607,-147853419.49352264,-134155704.87372524,-132692741.17443168,-138448599.93355116,8802897.781995533,-2504843.7160036773,-2255905.232296835,-2238217.2581524113,-2337045.7619678588,156940.33255547768,-1231986.9370709632,-1112369.7192783921,-1103488.7725967364,-1151224.5512471343,75539.21679612744,6780489.153520776,6807058.074346853,7175613.775846266,6927053.43598662,232479.38175615954,3438783.122771627,3438783.122771627,3438783.122771627,3438783.122771627,0,4606590.118557881,4624278.092702304,4873216.576409147,4705418.622373329,156940.33255547791,2368372.86040547,2368372.86040547,2368372.86040547,2368372.86040547,0,2173899.034962894,2182779.9816445494,2302397.1994371205,2221634.813613292,75539.21679612724,1070410.2623661575,1070410.2623661575,1070410.2623661575,1070410.2623661575,0,-2504843.7160036773,-2255905.232296835,-2238217.2581524113,-2337045.7619678588,156940.33255547768,-1231986.9370709632,-1112369.7192783921,-1103488.7725967364,-1151224.5512471343,75539.21679612744,0,0,0,0,0,0,0,0,0,0,2173899.034962894,2182779.9816445494,2302397.1994371205,2221634.813613292,75539.21679612724,1070410.2623661575,1070410.2623661575,1070410.2623661575,1070410.2623661575,0
65-74,Male,CED,MJ,-5006967.713886556,-4965314.794276884,-4799922.066533354,-4921897.317738689,115276.0708863538,0,0,0,0,0,-5006967.713886556,-4965314.794276884,-4799922.066533354,-4921897.317738689,115276.0708863538,-125205920.2381395,-116846690.68538386,-113846213.28526667,-118726954.59859033,6196572.570040272,-3696710.7890764843,-3664868.992133147,-3544445.743217174,-3633787.7809146787,84539.16476437183,-1310256.9248100717,-1300445.802143736,-1255476.3233161792,-1288109.5368240094,30747.614232392887,11219316.583634716,11384709.311378242,11426362.230987916,11341291.83484005,115276.07088635345,6419394.517101363,6419394.517101363,6419394.517101363,6419394.517101363,0,8426530.098756097,8546953.34767207,8578795.144615408,8515872.1364536,84539.16476437148,4882084.355538921,4882084.355538921,4882084.355538921,4882084.355538921,0,2792786.4848786187,2837755.9637061753,2847567.0863725105,2825419.698386449,30747.614232392498,1537310.161562439,1537310.161562439,1537310.161562439,1537310.161562439,0,-3696710.7890764843,-3664868.992133147,-3544445.743217174,-3633787.7809146787,84539.16476437183,-1310256.9248100717,-1300445.802143736,-1255476.3233161792,-1288109.5368240094,30747.614232392887,0,0,0,0,0,0,0,0,0,0,2792786.4848786187,2837755.9637061753,2847567.0863725105,2825419.698386449,30747.614232392498,1537310.161562439,1537310.161562439,1537310.161562439,1537310.161562439,0
