"","age_gp","race_gp","outcome","outcome_unit","impact_lower_bound (2.5th percentile)","impact_median","impact_upper_bound (97.5th percentile)","impact_mean","impact_SD","substitution_impact_lower_bound (2.5th percentile)","substitution_impact_median","substitution_impact_upper_bound  (97.5th percentile)","substitution_impact_mean","substitution_impact_SD","combined_impact_lower_bound (2.5th percentile)","combined_impact_median","combined_impact_upper_bound  (97.5th percentile)","combined_impact_mean","combined_impact_SD","delta_lower_bound (2.5th percentile)","delta_median","delta_upper_bound (97.5th percentile)","delta_mean","delta_SD","combined_consumed_impact_lower_bound (2.5th percentile)","combined_consumed_impact_median","combined_consumed_upper_bound (97.5th percentile)","combined_consumed_impact_mean","combined_consumed_impact_SD","combined_unconsumed_impact_lower_bound (2.5th percentile)","combined_unconsumed_impact_median","combined_unconsumed_upper_bound (97.5th percentile)","combined_unconsumed_impact_mean","combined_unconsumed_impact_SD","current_intake_impact_lower_bound (2.5th percentile)","current_intake_impact_median","current_intake_impact_upper_bound (97.5th percentile)","current_intake_impact_mean","current_intake_impact_SD","CF_intake_impact_lower_bound (2.5th percentile)","CF_intake_impact_median","CF_intake_impact_upper_bound  (97.5th percentile)","CF_intake_impact_mean","CF_intake_impact_SD","current_intake_consumed_impact_lower_bound (2.5th percentile)","current_intake_consumed_impact_median","current_intake_consumed_upper_bound (97.5th percentile)","current_intake_consumed_impact_mean","current_intake_consumed_impact_SD","CF_intake_consumed_impact_lower_bound (2.5th percentile)","CF_intake_consumed_impact_median","CF_intake_consumed_impact_upper_bound (97.5th percentile)","CF_intake_consumed_impact_mean","CF_intake_consumed_impact_SD","current_intake_unconsumed_impact_lower_bound (2.5th percentile)","current_intake_unconsumed_impact_median","current_intake_unconsumed_upper_bound (97.5th percentile)","current_intake_unconsumed_impact_mean","current_intake_unconsumed_impact_SD","CF_intake_unconsumed_impact_lower_bound (2.5th percentile)","CF_intake_unconsumed_impact_median","CF_intake_unconsumed_impact_upper_bound (97.5th percentile)","CF_intake_unconsumed_impact_mean","CF_intake_unconsumed_impact_SD","inedible_impact_lower_bound (2.5th percentile)","inedible_impact_median","inedible_upper_bound (97.5th percentile)","inedible_consumed_impact_mean","inedible_impact_SD","wasted_impact_lower_bound (2.5th percentile)","wasted_impact_median","wasted_unconsumed_upper_bound (97.5th percentile)","wasted_unconsumed_impact_mean","wasted_impact_SD","current_intake_inedible_impact_lower_bound (2.5th percentile)","current_intake_inedible_impact_median","current_intake_inedible_upper_bound (97.5th percentile)","current_intake_inedible_impact_mean","current_intake_inedible_impact_SD","CF_intake_inedible_impact_lower_bound (2.5th percentile)","CF_intake_inedible_impact_median","CF_intake_inedible_impact_upper_bound (97.5th percentile)","CF_intake_inedible_impact_mean","CF_intake_inedible_impact_SD","current_intake_wasted_impact_lower_bound (2.5th percentile)","current_intake_wasted_impact_median","current_intake_wasted_upper_bound (97.5th percentile)","current_intake_wasted_impact_mean","current_intake_wasted_impact_SD","CF_intake_wasted_impact_lower_bound (2.5th percentile)","CF_intake_wasted_impact_median","CF_intake_unconsumed_wasted_upper_bound (97.5th percentile)","CF_intake_wasted_impact_mean","CF_intake_wasted_impact_SD"
"30","45-54","NHB","Food_price","USD",-0.720951034937703,-0.658644810755009,-0.646005479561416,-0.676071790751185,0.0422336956484146,0,0,0,0,0,-0.720951034937703,-0.658644810755009,-0.646005479561416,-0.676071790751185,0.0422336956484146,-32.7345060090944,-30.3007053235943,-29.0783715423269,-30.7257814303426,1.95917732412825,-0.488435116793577,-0.445645527187657,-0.437834995684028,-0.457918880907759,0.028674392774411,-0.232515918144127,-0.212999283567352,-0.208170483877388,-0.218152909843426,0.0135684476017137,1.36227274212183,1.37491207331542,1.43721829749812,1.3923390533116,0.0422336956484161,0.716267262560417,0.716267262560417,0.716267262560417,0.716267262560417,0,0.953042914246292,0.960853445749921,1.00364303535584,0.973126799470023,0.0286743927744113,0.515207918562264,0.515207918562264,0.515207918562264,0.515207918562264,0,0.409229827875541,0.414058627565505,0.43357526214228,0.419212253841579,0.0135684476017139,0.201059343998153,0.201059343998153,0.201059343998153,0.201059343998153,0,0,0,0,0,0,-0.232515918144127,-0.212999283567352,-0.208170483877388,-0.218152909843426,0.0135684476017137,0,0,0,0,0,0,0,0,0,0,0.409229827875541,0.414058627565505,0.43357526214228,0.419212253841579,0.0135684476017139,0.201059343998153,0.201059343998153,0.201059343998153,0.201059343998153,0
"31","45-54","NHW","CED","MJ",-1.26131952291358,-1.25420916907346,-1.22120273513059,-1.24512282517776,0.0225327850826138,0,0,0,0,0,-1.26131952291358,-1.25420916907346,-1.22120273513059,-1.24512282517776,0.0225327850826138,-32.1597583150814,-31.8993115805826,-31.4732582193559,-31.8412039922571,0.364803378542838,-0.930433028279157,-0.93016375888738,-0.904763537772241,-0.921345881089709,0.0155191269803522,-0.33114159195295,-0.323761968721052,-0.316425025285102,-0.323776944088051,0.0077455722617102,2.76155831342313,2.79456474736599,2.80167510120612,2.7854784034703,0.0225327850826145,1.54035557829254,1.54035557829254,1.54035557829254,1.54035557829254,0,2.08005825590797,2.10545847702311,2.10572774641489,2.09664059922544,0.0155191269803521,1.17529471813573,1.17529471813573,1.17529471813573,1.17529471813573,0,0.681485885441908,0.688822828877859,0.696202452109758,0.688837804244859,0.00774557226171067,0.365060860156807,0.365060860156807,0.365060860156807,0.365060860156807,0,0,0,0,0,0,-0.33114159195295,-0.323761968721052,-0.316425025285102,-0.323776944088051,0.0077455722617102,0,0,0,0,0,0,0,0,0,0,0.681485885441908,0.688822828877859,0.696202452109758,0.688837804244859,0.00774557226171067,0.365060860156807,0.365060860156807,0.365060860156807,0.365060860156807,0
"32","45-54","NHW","FL","mrh-eq",-0.0413135172564811,-0.0405522978707577,-0.0397684370032024,-0.0405443534911676,0.000813229236858748,0,0,0,0,0,-0.0413135172564811,-0.0405522978707577,-0.0397684370032024,-0.0405443534911676,0.000813229236858748,-32.1597583150814,-31.8993115805826,-31.4732582193559,-31.8412039922571,0.364803378542838,-0.0299614925044685,-0.0296388565595544,-0.0290251093608306,-0.0295367122599721,0.000500709186543103,-0.0113520247520126,-0.0109134413112033,-0.0107433276423718,-0.0110076412311955,0.000330590636874934,0.0949375974359546,0.0957214583035098,0.0964826776892333,0.0957135139239197,0.000813229236858748,0.0551691604327522,0.0551691604327522,0.0551691604327522,0.0551691604327522,0,0.0711931927571961,0.0718069399559199,0.072129575900834,0.0717047956563376,0.000500709186543085,0.0421680833963654,0.0421680833963654,0.0421680833963654,0.0421680833963654,0,0.0237444046787585,0.02391451834759,0.0243531017883993,0.0240087182675822,0.000330590636874942,0.0130010770363867,0.0130010770363867,0.0130010770363867,0.0130010770363867,0,0,0,0,0,0,-0.0113520247520126,-0.0109134413112033,-0.0107433276423718,-0.0110076412311955,0.000330590636874934,0,0,0,0,0,0,0,0,0,0,0.0237444046787585,0.02391451834759,0.0243531017883993,0.0240087182675822,0.000330590636874942,0.0130010770363867,0.0130010770363867,0.0130010770363867,0.0130010770363867,0
"33","45-54","NHW","Food_price","USD",-0.771974181128969,-0.690391997585288,-0.683615521527508,-0.716639614247008,0.0517626981598818,0,0,0,0,0,-0.771974181128969,-0.690391997585288,-0.683615521527508,-0.716639614247008,0.0517626981598818,-32.1597583150814,-31.8993115805826,-31.4732582193559,-31.8412039922571,0.364803378542838,-0.522387330378861,-0.469986098663167,-0.465036560476207,-0.486635815690793,0.0334517687886626,-0.249586850750109,-0.220405898922122,-0.218578961051301,-0.230003798556215,0.0183147553405606,1.51723428259803,1.52401075865581,1.60559294219949,1.55025837531753,0.0517626981598816,0.833618761070523,0.833618761070523,0.833618761070523,0.833618761070523,0,1.06930712851655,1.07425666670351,1.1266578984192,1.09090638373114,0.033451768788663,0.604270568040343,0.604270568040343,0.604270568040343,0.604270568040343,0,0.447927154081481,0.449754091952301,0.478935043780289,0.459351991586395,0.0183147553405609,0.22934819303018,0.22934819303018,0.22934819303018,0.22934819303018,0,0,0,0,0,0,-0.249586850750109,-0.220405898922122,-0.218578961051301,-0.230003798556215,0.0183147553405606,0,0,0,0,0,0,0,0,0,0,0.447927154081481,0.449754091952301,0.478935043780289,0.459351991586395,0.0183147553405609,0.22934819303018,0.22934819303018,0.22934819303018,0.22934819303018,0
"34","45-54","OTH","CED","MJ",-0.885094197872618,-0.857188972797796,-0.789992918781709,-0.843402717028931,0.0514575451801032,0,0,0,0,0,-0.885094197872618,-0.857188972797796,-0.789992918781709,-0.843402717028931,0.0514575451801032,-22.8945048141906,-22.2800601138221,-18.4206050290922,-21.1414599789584,2.55281117573889,-0.66570360204689,-0.644195157008119,-0.600101266932434,-0.636270439451307,0.0352030142314682,-0.219390595825727,-0.212993815789677,-0.189891651849276,-0.207132277577624,0.0163345476169762,2.29462647439704,2.36182252841313,2.38972775348795,2.34803627264426,0.0514575451801037,1.50463355561533,1.50463355561533,1.50463355561533,1.50463355561533,0,1.75589152094819,1.79998541102387,1.82149385606265,1.79206069346706,0.0352030142314676,1.15579025401576,1.15579025401576,1.15579025401576,1.15579025401576,0,0.538734953448851,0.561837117389252,0.568233897425303,0.555975579177199,0.0163345476169762,0.348843301599576,0.348843301599576,0.348843301599576,0.348843301599576,0,0,0,0,0,0,-0.219390595825727,-0.212993815789677,-0.189891651849276,-0.207132277577624,0.0163345476169762,0,0,0,0,0,0,0,0,0,0,0.538734953448851,0.561837117389252,0.568233897425303,0.555975579177199,0.0163345476169762,0.348843301599576,0.348843301599576,0.348843301599576,0.348843301599576,0
"35","45-54","OTH","FL","mrh-eq",-0.0287842078330945,-0.0278648959699017,-0.0241390513630381,-0.0268801476387891,0.00258929292507061,0,0,0,0,0,-0.0287842078330945,-0.0278648959699017,-0.0241390513630381,-0.0268801476387891,0.00258929292507061,-22.8945048141906,-22.2800601138221,-18.4206050290922,-21.1414599789584,2.55281117573889,-0.0212346930372492,-0.0205588731123591,-0.0180426262005731,-0.0199131092573079,0.00177067117613361,-0.0075495147958453,-0.00730602285754268,-0.00609642516246497,-0.00696703838148124,0.000819193170007139,0.0783760214235387,0.0821018660304025,0.0830211778935951,0.0811171176992898,0.00258929292507061,0.0542369700605007,0.0542369700605007,0.0542369700605007,0.0542369700605007,0,0.0595670533239389,0.0620833002357249,0.062759120160615,0.0614375363806737,0.00177067117613362,0.0415244271233658,0.0415244271233658,0.0415244271233658,0.0415244271233658,0,0.0188089680995998,0.0200185657946775,0.0202620577329801,0.0196795813186161,0.000819193170007134,0.0127125429371348,0.0127125429371348,0.0127125429371348,0.0127125429371348,0,0,0,0,0,0,-0.0075495147958453,-0.00730602285754268,-0.00609642516246497,-0.00696703838148124,0.000819193170007139,0,0,0,0,0,0,0,0,0,0,0.0188089680995998,0.0200185657946775,0.0202620577329801,0.0196795813186161,0.000819193170007134,0.0127125429371348,0.0127125429371348,0.0127125429371348,0.0127125429371348,0
"36","45-54","OTH","Food_price","USD",-0.401631567960793,-0.386817769278071,-0.292416799251322,-0.358892445999465,0.0623617325270841,0,0,0,0,0,-0.401631567960793,-0.386817769278071,-0.292416799251322,-0.358892445999465,0.0623617325270841,-22.8945048141906,-22.2800601138221,-18.4206050290922,-21.1414599789584,2.55281117573889,-0.279480935694986,-0.269197883351025,-0.205583300109933,-0.250485065492382,0.0421346759362476,-0.122150632265807,-0.117619885927045,-0.0868334991413896,-0.108407380507082,0.0202278305207725,0.971911043988626,1.06631201401537,1.0811258126981,1.03838669073677,0.0623617325270842,0.679494244737304,0.679494244737304,0.679494244737304,0.679494244737304,0,0.699032100350856,0.762646683591948,0.772929735935909,0.743933865733306,0.0421346759362475,0.493448800240923,0.493448800240923,0.493448800240923,0.493448800240923,0,0.272878943637771,0.303665330423426,0.308196076762188,0.294452825003463,0.0202278305207727,0.186045444496381,0.186045444496381,0.186045444496381,0.186045444496381,0,0,0,0,0,0,-0.122150632265807,-0.117619885927045,-0.0868334991413896,-0.108407380507082,0.0202278305207725,0,0,0,0,0,0,0,0,0,0,0.272878943637771,0.303665330423426,0.308196076762188,0.294452825003463,0.0202278305207727,0.186045444496381,0.186045444496381,0.186045444496381,0.186045444496381,0
"37","55-64","HIS","CED","MJ",-0.969679077922476,-0.96293521703163,-0.923183870173286,-0.951353643007946,0.0264468790402757,0,0,0,0,0,-0.969679077922476,-0.96293521703163,-0.923183870173286,-0.951353643007946,0.0264468790402757,-23.4975596391432,-23.4885232312534,-21.6103864669205,-22.8326985447821,1.14416920341812,-0.711804951620666,-0.705679951693309,-0.680436619103253,-0.698971764794116,0.0175019521363919,-0.25787412630181,-0.257255265338321,-0.242747251070031,-0.25238187821383,0.00901099995864105,2.43687368475738,2.47662503161573,2.48336889250657,2.46504345759204,0.0264468790402769,1.5136898145841,1.5136898145841,1.5136898145841,1.5136898145841,0,1.83170217225001,1.85694550484006,1.86307050476742,1.85023731794087,0.0175019521363913,1.15126555314676,1.15126555314676,1.15126555314676,1.15126555314676,0,0.605171512507375,0.619679526775665,0.620298387739154,0.614806139651174,0.00901099995864124,0.362424261437344,0.362424261437344,0.362424261437344,0.362424261437344,0,0,0,0,0,0,-0.25787412630181,-0.257255265338321,-0.242747251070031,-0.25238187821383,0.00901099995864105,0,0,0,0,0,0,0,0,0,0,0.605171512507375,0.619679526775665,0.620298387739154,0.614806139651174,0.00901099995864124,0.362424261437344,0.362424261437344,0.362424261437344,0.362424261437344,0
"38","55-64","HIS","FL","mrh-eq",-0.0321442872191947,-0.032084966456711,-0.0299972873593615,-0.0313732617778107,0.00128716451774887,0,0,0,0,0,-0.0321442872191947,-0.032084966456711,-0.0299972873593615,-0.0313732617778107,0.00128716451774887,-23.4975596391432,-23.4885232312534,-21.6103864669205,-22.8326985447821,1.14416920341812,-0.0231276459274542,-0.0230358242927769,-0.0216784306677155,-0.0225917639452737,0.000854208368192606,-0.00904743159171342,-0.00901493071951973,-0.00831714611942532,-0.00878149783253702,0.000434282615144423,0.084179224615952,0.0862669037133015,0.0863262244757852,0.0855551990344012,0.00128716451774888,0.0541819372565905,0.0541819372565905,0.0541819372565905,0.0541819372565905,0,0.0628626890751058,0.0642200827001672,0.0643119043348445,0.063776022352664,0.000854208368192593,0.0411842584073903,0.0411842584073903,0.0411842584073903,0.0411842584073903,0,0.0213148249686255,0.0220126095687199,0.0220451104409136,0.0217791766817372,0.000434282615144416,0.0129976788492002,0.0129976788492002,0.0129976788492002,0.0129976788492002,0,0,0,0,0,0,-0.00904743159171342,-0.00901493071951973,-0.00831714611942532,-0.00878149783253702,0.000434282615144423,0,0,0,0,0,0,0,0,0,0,0.0213148249686255,0.0220126095687199,0.0220451104409136,0.0217791766817372,0.000434282615144416,0.0129976788492002,0.0129976788492002,0.0129976788492002,0.0129976788492002,0
"39","55-64","HIS","Food_price","USD",-0.45202929440354,-0.434968078831873,-0.392587137750853,-0.426083964618065,0.0322175179638694,0,0,0,0,0,-0.45202929440354,-0.434968078831873,-0.392587137750853,-0.426083964618065,0.0322175179638694,-23.4975596391432,-23.4885232312534,-21.6103864669205,-22.8326985447821,1.14416920341812,-0.305069485139197,-0.293388762640622,-0.265129191905728,-0.28757162290858,0.0216164399997147,-0.146959809264343,-0.141579316191251,-0.127457945845125,-0.138512341709485,0.0106022304922012,1.10059008097998,1.142971022061,1.16003223763267,1.13408690784719,0.0322175179638702,0.708002943229127,0.708002943229127,0.708002943229127,0.708002943229127,0,0.789261513071182,0.817521083806076,0.829201806304651,0.811703944074034,0.0216164399997146,0.524132321165454,0.524132321165454,0.524132321165454,0.524132321165454,0,0.311328567908798,0.325449938254924,0.330830431328016,0.322382963773158,0.0106022304922011,0.183870622063673,0.183870622063673,0.183870622063673,0.183870622063673,0,0,0,0,0,0,-0.146959809264343,-0.141579316191251,-0.127457945845125,-0.138512341709485,0.0106022304922012,0,0,0,0,0,0,0,0,0,0,0.311328567908798,0.325449938254924,0.330830431328016,0.322382963773158,0.0106022304922011,0.183870622063673,0.183870622063673,0.183870622063673,0.183870622063673,0
"40","55-64","NHB","CED","MJ",-1.13053395579017,-1.10681338572885,-1.07325265680775,-1.10336069840963,0.0302959705650256,0,0,0,0,0,-1.13053395579017,-1.10681338572885,-1.07325265680775,-1.10336069840963,0.0302959705650256,-34.0598785181755,-32.4365098986308,-31.2518975026937,-32.5904594507738,1.48388633928924,-0.819594105361841,-0.801252650472202,-0.778524686185106,-0.799713524367831,0.0216565422170188,-0.310939850428326,-0.305560735256652,-0.294727970622645,-0.303647174041798,0.00869200837015702,2.53920857382812,2.57276930274922,2.59648987281054,2.56931661543,0.0302959705650259,1.46595591702037,1.46595591702037,1.46595591702037,1.46595591702037,0,1.88505658834797,1.90778455263506,1.9261260075247,1.90624542653069,0.021656542217019,1.10653190216286,1.10653190216286,1.10653190216286,1.10653190216286,0,0.654151985480158,0.664984750114164,0.670363865285839,0.663071188899311,0.00869200837015703,0.359424014857514,0.359424014857514,0.359424014857514,0.359424014857514,0,0,0,0,0,0,-0.310939850428326,-0.305560735256652,-0.294727970622645,-0.303647174041798,0.00869200837015702,0,0,0,0,0,0,0,0,0,0,0.654151985480158,0.664984750114164,0.670363865285839,0.663071188899311,0.00869200837015703,0.359424014857514,0.359424014857514,0.359424014857514,0.359424014857514,0
"41","55-64","NHB","FL","mrh-eq",-0.0382972683800695,-0.037303786711136,-0.0359283553712784,-0.0371697692827416,0.00125218671448744,0,0,0,0,0,-0.0382972683800695,-0.037303786711136,-0.0359283553712784,-0.0371697692827416,0.00125218671448744,-34.0598785181755,-32.4365098986308,-31.2518975026937,-32.5904594507738,1.48388633928924,-0.027423858374798,-0.0266488302214806,-0.025726010224227,-0.0265969734341346,0.00089473206687711,-0.0108734100052716,-0.0106549564896555,-0.0102023451470514,-0.010572795848607,0.000360287924738382,0.0869445925398218,0.0883200238796794,0.0893135055486129,0.088186006451285,0.00125218671448746,0.0510162371685434,0.0510162371685434,0.0510162371685434,0.0510162371685434,0,0.0643383929839156,0.0652612129811691,0.0660362411344865,0.0652093561938231,0.000894732066877109,0.0386123827596886,0.0386123827596886,0.0386123827596886,0.0386123827596886,0,0.0226061995559062,0.0230588108985103,0.0232772644141264,0.0229766502574618,0.00036028792473838,0.0124038544088548,0.0124038544088548,0.0124038544088548,0.0124038544088548,0,0,0,0,0,0,-0.0108734100052716,-0.0106549564896555,-0.0102023451470514,-0.010572795848607,0.000360287924738382,0,0,0,0,0,0,0,0,0,0,0.0226061995559062,0.0230588108985103,0.0232772644141264,0.0229766502574618,0.00036028792473838,0.0124038544088548,0.0124038544088548,0.0124038544088548,0.0124038544088548,0
"42","55-64","NHB","Food_price","USD",-0.762587800105545,-0.747994061452192,-0.701973833008809,-0.736967222929374,0.0333006995594423,0,0,0,0,0,-0.762587800105545,-0.747994061452192,-0.701973833008809,-0.736967222929374,0.0333006995594423,-34.0598785181755,-32.4365098986308,-31.2518975026937,-32.5904594507738,1.48388633928924,-0.517323263507157,-0.50565154365024,-0.475913584351629,-0.499312512267189,0.0224753349795467,-0.245264536598388,-0.242342517801953,-0.22606024865718,-0.237654710662185,0.0108923648377947,1.42216078412808,1.46818101257147,1.48277475122482,1.45715417404865,0.0333006995594441,0.720186951119275,0.720186951119275,0.720186951119275,0.720186951119275,0,0.992302611966609,1.02204057126522,1.03371229112214,1.01570153988217,0.022475334979546,0.51638902761498,0.51638902761498,0.51638902761498,0.51638902761498,0,0.429858172161476,0.446140441306248,0.449062460102684,0.441452634166481,0.0108923648377947,0.203797923504295,0.203797923504295,0.203797923504295,0.203797923504295,0,0,0,0,0,0,-0.245264536598388,-0.242342517801953,-0.22606024865718,-0.237654710662185,0.0108923648377947,0,0,0,0,0,0,0,0,0,0,0.429858172161476,0.446140441306248,0.449062460102684,0.441452634166481,0.0108923648377947,0.203797923504295,0.203797923504295,0.203797923504295,0.203797923504295,0
"43","55-64","NHW","CED","MJ",-1.29076967473881,-1.24559887259951,-1.1943792034705,-1.24347646312944,0.0507651133706448,0,0,0,0,0,-1.29076967473881,-1.24559887259951,-1.1943792034705,-1.24347646312944,0.0507651133706448,-33.1020716664368,-30.6831448862077,-30.6778233026851,-31.530023902596,1.47169133524816,-0.952905780446662,-0.919735486301815,-0.883707881107618,-0.918732921021342,0.0364302950006699,-0.337863894292146,-0.325863386297695,-0.310671322362883,-0.324743542108095,0.0143447009841776,2.73365819203802,2.78487786116703,2.83004866330632,2.78275545169695,0.0507651133706443,1.53927898856752,1.53927898856752,1.53927898856752,1.53927898856752,0,2.05250838603017,2.08853599122437,2.12170628536922,2.08753342594389,0.0364302950006704,1.16880050492255,1.16880050492255,1.16880050492255,1.16880050492255,0,0.681149806007847,0.696341869942659,0.70834237793711,0.695222025753059,0.0143447009841777,0.370478483644964,0.370478483644964,0.370478483644964,0.370478483644964,0,0,0,0,0,0,-0.337863894292146,-0.325863386297695,-0.310671322362883,-0.324743542108095,0.0143447009841776,0,0,0,0,0,0,0,0,0,0,0.681149806007847,0.696341869942659,0.70834237793711,0.695222025753059,0.0143447009841777,0.370478483644964,0.370478483644964,0.370478483644964,0.370478483644964,0
"44","55-64","NHW","FL","mrh-eq",-0.0426143203100312,-0.0406183016147458,-0.0392069047062657,-0.0408234320662564,0.00180215388532845,0,0,0,0,0,-0.0426143203100312,-0.0406183016147458,-0.0392069047062657,-0.0408234320662564,0.00180215388532845,-33.1020716664368,-30.6831448862077,-30.6778233026851,-31.530023902596,1.47169133524816,-0.030966751085129,-0.0295081539658491,-0.0285786180346918,-0.0296937894704535,0.00126715173223894,-0.0116475692249022,-0.0111101476488967,-0.0106282866715739,-0.0111296425958029,0.000536730101033898,0.0943596995081713,0.0957710964166513,0.0977671151119368,0.095976226868162,0.00180215388532846,0.0551527948019056,0.0551527948019056,0.0551527948019056,0.0551527948019056,0,0.0704747287193671,0.0714042646505243,0.0728628617698042,0.0715899001551287,0.00126715173223889,0.0418961106846752,0.0418961106846752,0.0418961106846752,0.0418961106846752,0,0.0238849707888043,0.0243668317661271,0.0249042533421325,0.0243863267130333,0.000536730101033915,0.0132566841172304,0.0132566841172304,0.0132566841172304,0.0132566841172304,0,0,0,0,0,0,-0.0116475692249022,-0.0111101476488967,-0.0106282866715739,-0.0111296425958029,0.000536730101033898,0,0,0,0,0,0,0,0,0,0,0.0238849707888043,0.0243668317661271,0.0249042533421325,0.0243863267130333,0.000536730101033915,0.0132566841172304,0.0132566841172304,0.0132566841172304,0.0132566841172304,0
"45","55-64","NHW","Food_price","USD",-0.688118235299203,-0.628642883878447,-0.610732015436195,-0.643226912993712,0.0426429347225041,0,0,0,0,0,-0.688118235299203,-0.628642883878447,-0.610732015436195,-0.643226912993712,0.0426429347225041,-33.1020716664368,-30.6831448862077,-30.6778233026851,-31.530023902596,1.47169133524816,-0.468048663202128,-0.426581804625779,-0.417003169961302,-0.437770655121173,0.0285600660785158,-0.220069572097075,-0.202061079252669,-0.193728845474892,-0.205456257872539,0.0141719151425226,1.42130562849578,1.43921649693803,1.49869184835879,1.4538005260533,0.0426429347225048,0.810573613059584,0.810573613059584,0.810573613059584,0.810573613059584,0,1.007132896027,1.01671153069148,1.05817838926783,1.02790038118687,0.0285600660785159,0.590129726065702,0.590129726065702,0.590129726065702,0.590129726065702,0,0.414172732468775,0.422504966246551,0.440513459090957,0.425900144866421,0.0141719151425221,0.220443886993882,0.220443886993882,0.220443886993882,0.220443886993882,0,0,0,0,0,0,-0.220069572097075,-0.202061079252669,-0.193728845474892,-0.205456257872539,0.0141719151425226,0,0,0,0,0,0,0,0,0,0,0.414172732468775,0.422504966246551,0.440513459090957,0.425900144866421,0.0141719151425221,0.220443886993882,0.220443886993882,0.220443886993882,0.220443886993882,0
"46","55-64","OTH","CED","MJ",-0.881153504976288,-0.843326467634253,-0.818249799868324,-0.847800281520606,0.0333331490390883,0,0,0,0,0,-0.881153504976288,-0.843326467634253,-0.818249799868324,-0.847800281520606,0.0333331490390883,-24.8978964340851,-24.8086234463509,-22.2721679663155,-23.9499629227364,1.56932895275553,-0.662013176775134,-0.629380463186147,-0.610159963345779,-0.634086503097943,0.0275937999153131,-0.219140328201152,-0.213946004448104,-0.208089836522544,-0.213713778422661,0.00581952437606213,2.2875993309814,2.31267599874733,2.35050303608936,2.31714981263368,0.0333331490390879,1.46934953111307,1.46934953111307,1.46934953111307,1.46934953111307,0,1.72656889665223,1.7457893964926,1.77842211008159,1.7504954364044,0.0275937999153142,1.11640893330646,1.11640893330646,1.11640893330646,1.11640893330646,0,0.561030434329163,0.566886602254723,0.57208092600777,0.56665437622928,0.00581952437606188,0.352940597806618,0.352940597806618,0.352940597806618,0.352940597806618,0,0,0,0,0,0,-0.219140328201152,-0.213946004448104,-0.208089836522544,-0.213713778422661,0.00581952437606213,0,0,0,0,0,0,0,0,0,0,0.561030434329163,0.566886602254723,0.57208092600777,0.56665437622928,0.00581952437606188,0.352940597806618,0.352940597806618,0.352940597806618,0.352940597806618,0
"47","55-64","OTH","FL","mrh-eq",-0.0284493154203086,-0.0281740512543584,-0.0276182383531993,-0.0280756131016535,0.000445639058620417,0,0,0,0,0,-0.0284493154203086,-0.0281740512543584,-0.0276182383531993,-0.0280756131016535,0.000445639058620417,-24.8978964340851,-24.8086234463509,-22.2721679663155,-23.9499629227364,1.56932895275553,-0.0211229000665141,-0.0206656989456744,-0.0202631658082606,-0.0206848806942449,0.000452796539998849,-0.00750028495269745,-0.00734700518895212,-0.00731834799780789,-0.00739073240740865,0.00010297242199771,0.0815303459752732,0.0820861588764324,0.0823614230423826,0.0819877207237275,0.000445639058620428,0.0539121076220739,0.0539121076220739,0.0539121076220739,0.0539121076220739,0,0.0610618038140364,0.0614643369514502,0.0619215380722899,0.0614835187000207,0.000452796539998831,0.0407986380057758,0.0407986380057758,0.0407986380057758,0.0407986380057758,0,0.020431817614106,0.0204604748052503,0.0206137545689956,0.0205042020237068,0.000102972421997705,0.0131134696162981,0.0131134696162981,0.0131134696162981,0.0131134696162981,0,0,0,0,0,0,-0.00750028495269745,-0.00734700518895212,-0.00731834799780789,-0.00739073240740865,0.00010297242199771,0,0,0,0,0,0,0,0,0,0,0.020431817614106,0.0204604748052503,0.0206137545689956,0.0205042020237068,0.000102972421997705,0.0131134696162981,0.0131134696162981,0.0131134696162981,0.0131134696162981,0
"48","55-64","OTH","Food_price","USD",-0.447766049476822,-0.438589986001353,-0.419436012418983,-0.435088964911212,0.0152156905250136,0,0,0,0,0,-0.447766049476822,-0.438589986001353,-0.419436012418983,-0.435088964911212,0.0152156905250136,-24.8978964340851,-24.8086234463509,-22.2721679663155,-23.9499629227364,1.56932895275553,-0.312626952989114,-0.308078052314607,-0.289863861038407,-0.303283213506996,0.0126797882394245,-0.135139096487708,-0.130511933686745,-0.129572151380576,-0.131805751404216,0.00313690993084037,1.2937191782356,1.31287315181797,1.32204921529344,1.30937213072783,0.0152156905250142,0.874283165816616,0.874283165816616,0.874283165816616,0.874283165816616,0,0.926924578630807,0.945138769907006,0.949687670581514,0.940343931099395,0.0126797882394247,0.6370607175924,0.6370607175924,0.6370607175924,0.6370607175924,0,0.366794599604792,0.367734381910962,0.372361544711924,0.369028199628433,0.0031369099308404,0.237222448224216,0.237222448224216,0.237222448224216,0.237222448224216,0,0,0,0,0,0,-0.135139096487708,-0.130511933686745,-0.129572151380576,-0.131805751404216,0.00313690993084037,0,0,0,0,0,0,0,0,0,0,0.366794599604792,0.367734381910962,0.372361544711924,0.369028199628433,0.0031369099308404,0.237222448224216,0.237222448224216,0.237222448224216,0.237222448224216,0
