"","age_gp","sex_gp","race_gp","outcome","outcome_unit","impact_lower_bound (2.5th percentile)","impact_median","impact_upper_bound (97.5th percentile)","impact_mean","impact_SD","substitution_impact_lower_bound (2.5th percentile)","substitution_impact_median","substitution_impact_upper_bound  (97.5th percentile)","substitution_impact_mean","substitution_impact_SD","combined_impact_lower_bound (2.5th percentile)","combined_impact_median","combined_impact_upper_bound  (97.5th percentile)","combined_impact_mean","combined_impact_SD","delta_lower_bound (2.5th percentile)","delta_median","delta_upper_bound (97.5th percentile)","delta_mean","delta_SD","combined_consumed_impact_lower_bound (2.5th percentile)","combined_consumed_impact_median","combined_consumed_upper_bound (97.5th percentile)","combined_consumed_impact_mean","combined_consumed_impact_SD","combined_unconsumed_impact_lower_bound (2.5th percentile)","combined_unconsumed_impact_median","combined_unconsumed_upper_bound (97.5th percentile)","combined_unconsumed_impact_mean","combined_unconsumed_impact_SD","current_intake_impact_lower_bound (2.5th percentile)","current_intake_impact_median","current_intake_impact_upper_bound (97.5th percentile)","current_intake_impact_mean","current_intake_impact_SD","CF_intake_impact_lower_bound (2.5th percentile)","CF_intake_impact_median","CF_intake_impact_upper_bound  (97.5th percentile)","CF_intake_impact_mean","CF_intake_impact_SD","current_intake_consumed_impact_lower_bound (2.5th percentile)","current_intake_consumed_impact_median","current_intake_consumed_upper_bound (97.5th percentile)","current_intake_consumed_impact_mean","current_intake_consumed_impact_SD","CF_intake_consumed_impact_lower_bound (2.5th percentile)","CF_intake_consumed_impact_median","CF_intake_consumed_impact_upper_bound (97.5th percentile)","CF_intake_consumed_impact_mean","CF_intake_consumed_impact_SD","current_intake_unconsumed_impact_lower_bound (2.5th percentile)","current_intake_unconsumed_impact_median","current_intake_unconsumed_upper_bound (97.5th percentile)","current_intake_unconsumed_impact_mean","current_intake_unconsumed_impact_SD","CF_intake_unconsumed_impact_lower_bound (2.5th percentile)","CF_intake_unconsumed_impact_median","CF_intake_unconsumed_impact_upper_bound (97.5th percentile)","CF_intake_unconsumed_impact_mean","CF_intake_unconsumed_impact_SD","inedible_impact_lower_bound (2.5th percentile)","inedible_impact_median","inedible_upper_bound (97.5th percentile)","inedible_consumed_impact_mean","inedible_impact_SD","wasted_impact_lower_bound (2.5th percentile)","wasted_impact_median","wasted_unconsumed_upper_bound (97.5th percentile)","wasted_unconsumed_impact_mean","wasted_impact_SD","current_intake_inedible_impact_lower_bound (2.5th percentile)","current_intake_inedible_impact_median","current_intake_inedible_upper_bound (97.5th percentile)","current_intake_inedible_impact_mean","current_intake_inedible_impact_SD","CF_intake_inedible_impact_lower_bound (2.5th percentile)","CF_intake_inedible_impact_median","CF_intake_inedible_impact_upper_bound (97.5th percentile)","CF_intake_inedible_impact_mean","CF_intake_inedible_impact_SD","current_intake_wasted_impact_lower_bound (2.5th percentile)","current_intake_wasted_impact_median","current_intake_wasted_upper_bound (97.5th percentile)","current_intake_wasted_impact_mean","current_intake_wasted_impact_SD","CF_intake_wasted_impact_lower_bound (2.5th percentile)","CF_intake_wasted_impact_median","CF_intake_unconsumed_wasted_upper_bound (97.5th percentile)","CF_intake_wasted_impact_mean","CF_intake_wasted_impact_SD"
"74","55-64","Female","HIS","FL","mrh-eq",-0.0363188047070236,-0.0360648897066995,-0.0359895987514839,-0.0361275648102463,0.000181569090243388,0,0,0,0,0,-0.0363188047070236,-0.0360648897066995,-0.0359895987514839,-0.0361275648102463,0.000181569090243388,-27.9499438668768,-27.1752644010473,-26.9210787511887,-27.3578938101599,0.56413295579151,-0.0264652973758542,-0.0262636057897613,-0.0260596374401033,-0.0262628069253525,0.000213506350244889,-0.00993270991212961,-0.00985625593191847,-0.00980403251768714,-0.00986475788489384,6.81240082728461e-05,0.0908908792971546,0.0909661702523702,0.0912200852526944,0.0910288453559171,0.00018156909024341,0.0549012805456708,0.0549012805456708,0.0549012805456708,0.0549012805456708,0,0.0681992104001033,0.0684031787497614,0.0686048703358542,0.0684023798853525,0.000213506350244873,0.04213957296,0.04213957296,0.04213957296,0.04213957296,0,0.0225657401033579,0.0226179635175892,0.0226944174978003,0.0226264654705646,6.81240082728323e-05,0.0127617075856707,0.0127617075856707,0.0127617075856707,0.0127617075856707,0,0,0,0,0,0,-0.00993270991212961,-0.00985625593191847,-0.00980403251768714,-0.00986475788489384,6.81240082728461e-05,0,0,0,0,0,0,0,0,0,0,0.0225657401033579,0.0226179635175892,0.0226944174978003,0.0226264654705646,6.81240082728323e-05,0.0127617075856707,0.0127617075856707,0.0127617075856707,0.0127617075856707,0
"75","55-64","Female","HIS","Food_price","USD",-0.548499168754493,-0.531291305992531,-0.523233647761899,-0.534501904073699,0.0135852219151038,0,0,0,0,0,-0.548499168754493,-0.531291305992531,-0.523233647761899,-0.534501904073699,0.0135852219151038,-27.9499438668768,-27.1752644010473,-26.9210787511887,-27.3578938101599,0.56413295579151,-0.371400182987679,-0.360868795700496,-0.356325915695283,-0.362970026325748,0.00813983752922733,-0.177098985766814,-0.170422510292036,-0.166907732066616,-0.171531877747951,0.0054491800144022,1.24970375275714,1.25776141098777,1.27496927374974,1.26097200906894,0.0135852219151037,0.726470104995243,0.726470104995243,0.726470104995243,0.726470104995243,0,0.893538605889217,0.898081485894429,0.908612873181612,0.900182716519682,0.00813983752922718,0.537212690193933,0.537212690193933,0.537212690193933,0.537212690193933,0,0.356165146867925,0.359679925093345,0.366356400568123,0.36078929254926,0.00544918001440233,0.189257414801309,0.189257414801309,0.189257414801309,0.189257414801309,0,0,0,0,0,0,-0.177098985766814,-0.170422510292036,-0.166907732066616,-0.171531877747951,0.0054491800144022,0,0,0,0,0,0,0,0,0,0,0.356165146867925,0.359679925093345,0.366356400568123,0.36078929254926,0.00544918001440233,0.189257414801309,0.189257414801309,0.189257414801309,0.189257414801309,0
"76","55-64","Female","NHB","CED","MJ",-1.17935762008531,-1.14444554602225,-1.11297001363684,-1.14565135011967,0.0349564465705513,0,0,0,0,0,-1.17935762008531,-1.14444554602225,-1.11297001363684,-1.14565135011967,0.0349564465705513,-38.1178649897766,-35.6289440866781,-34.699477983263,-36.176121209374,1.86050977563202,-0.85596769552003,-0.828287544019578,-0.808064061307352,-0.830903919032991,0.025314050386638,-0.323389924565279,-0.316158002002669,-0.304905952329484,-0.314747431086678,0.00980480364879984,2.57689418059872,2.60836971298413,2.64328178704719,2.60957551708155,0.034956446570552,1.46392416696188,1.46392416696188,1.46392416696188,1.46392416696188,0,1.91392910664735,1.93415258935958,1.96183274086003,1.93676896437299,0.0253140503866384,1.10586504534,1.10586504534,1.10586504534,1.10586504534,0,0.662965073951366,0.67421712362455,0.681449046187162,0.67280655270856,0.00980480364880001,0.358059121621882,0.358059121621882,0.358059121621882,0.358059121621882,0,0,0,0,0,0,-0.323389924565279,-0.316158002002669,-0.304905952329484,-0.314747431086678,0.00980480364879984,0,0,0,0,0,0,0,0,0,0,0.662965073951366,0.67421712362455,0.681449046187162,0.67280655270856,0.00980480364880001,0.358059121621882,0.358059121621882,0.358059121621882,0.358059121621882,0
"77","55-64","Female","NHB","FL","mrh-eq",-0.0413422753037386,-0.0399008563247693,-0.0385155723942226,-0.0399205528329878,0.00148783615768052,0,0,0,0,0,-0.0413422753037386,-0.0399008563247693,-0.0385155723942226,-0.0399205528329878,0.00148783615768052,-38.1178649897766,-35.6289440866781,-34.699477983263,-36.176121209374,1.86050977563202,-0.0296502533185692,-0.0284957243471603,-0.0276112713394851,-0.0285904878432072,0.00107628184046642,-0.0116920219851694,-0.0114051319776091,-0.0109043010547375,-0.0113300649897806,0.000419655962945852,0.089958607023988,0.0913438909545347,0.092785309933504,0.0913635874627531,0.00148783615768054,0.0514430346297653,0.0514430346297653,0.0514430346297653,0.0514430346297653,0,0.0665479873294852,0.0674324403371602,0.0685869693085692,0.0675272038332072,0.00107628184046643,0.03893671599,0.03893671599,0.03893671599,0.03893671599,0,0.0234106196945028,0.0239114506173744,0.0241983406249347,0.0238363836295459,0.000419655962945833,0.0125063186397653,0.0125063186397653,0.0125063186397653,0.0125063186397653,0,0,0,0,0,0,-0.0116920219851694,-0.0114051319776091,-0.0109043010547375,-0.0113300649897806,0.000419655962945852,0,0,0,0,0,0,0,0,0,0,0.0234106196945028,0.0239114506173744,0.0241983406249347,0.0238363836295459,0.000419655962945833,0.0125063186397653,0.0125063186397653,0.0125063186397653,0.0125063186397653,0
"78","55-64","Female","NHB","Food_price","USD",-0.924416587080628,-0.897001685042335,-0.837452543254215,-0.88572651320029,0.0468005375589894,0,0,0,0,0,-0.924416587080628,-0.897001685042335,-0.837452543254215,-0.88572651320029,0.0468005375589894,-38.1178649897766,-35.6289440866781,-34.699477983263,-36.176121209374,1.86050977563202,-0.629170493409437,-0.607349441139065,-0.568790804212622,-0.601476604417637,0.0321832061392116,-0.295246093671192,-0.289652243903272,-0.268661739041593,-0.284249908782655,0.0147532512694232,1.67498455179817,1.7345336935863,1.76194859562459,1.72325852174425,0.0468005375589911,0.837532008543961,0.837532008543961,0.837532008543961,0.837532008543961,0,1.17527552988199,1.21383416680843,1.23565521907881,1.20796133008701,0.0321832061392105,0.606484725669371,0.606484725669371,0.606484725669371,0.606484725669371,0,0.499709021916184,0.520699526777862,0.526293376545782,0.515297191657245,0.014753251269423,0.23104728287459,0.23104728287459,0.23104728287459,0.23104728287459,0,0,0,0,0,0,-0.295246093671192,-0.289652243903272,-0.268661739041593,-0.284249908782655,0.0147532512694232,0,0,0,0,0,0,0,0,0,0,0.499709021916184,0.520699526777862,0.526293376545782,0.515297191657245,0.014753251269423,0.23104728287459,0.23104728287459,0.23104728287459,0.23104728287459,0
"79","55-64","Female","NHW","CED","MJ",-1.37404213421777,-1.31049789066406,-1.27076901382421,-1.31885415968647,0.0548339084348076,0,0,0,0,0,-1.37404213421777,-1.31049789066406,-1.27076901382421,-1.31885415968647,0.0548339084348076,-35.1086005517564,-33.3845939381783,-32.8966345830515,-33.8182947306174,1.2232811320761,-1.02888584303139,-0.980373770055984,-0.954009540787406,-0.988144943286451,0.0399791137692057,-0.345156291186384,-0.330124120608078,-0.316759473036808,-0.330709216400021,0.0149542808208801,2.80399822444486,2.84372710128471,2.90727134483842,2.85208337030712,0.0548339084348071,1.53322921062065,1.53322921062065,1.53322921062065,1.53322921062065,0,2.13079965681741,2.15716388608598,2.20567595906139,2.16493505931645,0.0399791137692045,1.17679011603,1.17679011603,1.17679011603,1.17679011603,0,0.673198567627455,0.686563215198725,0.701595385777031,0.687148310990667,0.0149542808208801,0.356439094590647,0.356439094590647,0.356439094590647,0.356439094590647,0,0,0,0,0,0,-0.345156291186384,-0.330124120608078,-0.316759473036808,-0.330709216400021,0.0149542808208801,0,0,0,0,0,0,0,0,0,0,0.673198567627455,0.686563215198725,0.701595385777031,0.687148310990667,0.0149542808208801,0.356439094590647,0.356439094590647,0.356439094590647,0.356439094590647,0
"80","55-64","Female","NHW","FL","mrh-eq",-0.0449699791280957,-0.0427932156190615,-0.0416182036451322,-0.043144707385765,0.00179016247844459,0,0,0,0,0,-0.0449699791280957,-0.0427932156190615,-0.0416182036451322,-0.043144707385765,0.00179016247844459,-35.1086005517564,-33.3845939381783,-32.8966345830515,-33.8182947306174,1.2232811320761,-0.0330637754897355,-0.0314128100901159,-0.030721765554934,-0.0317496244285151,0.00126667929004651,-0.0119062036383602,-0.0113804055289456,-0.0108964380901982,-0.0113950829572499,0.000531607537165301,0.0962612012926616,0.097436213266591,0.0996129767756251,0.0977877050332944,0.00179016247844457,0.0546429976475295,0.0546429976475295,0.0546429976475295,0.0546429976475295,0,0.0725275819749341,0.073218626510116,0.0748695919097354,0.0735554408485151,0.00126667929004648,0.0418058164200001,0.0418058164200001,0.0418058164200001,0.0418058164200001,0,0.0237336193177276,0.024217586756475,0.0247433848658897,0.0242322641847793,0.000531607537165308,0.0128371812275295,0.0128371812275295,0.0128371812275295,0.0128371812275295,0,0,0,0,0,0,-0.0119062036383602,-0.0113804055289456,-0.0108964380901982,-0.0113950829572499,0.000531607537165301,0,0,0,0,0,0,0,0,0,0,0.0237336193177276,0.024217586756475,0.0247433848658897,0.0242322641847793,0.000531607537165308,0.0128371812275295,0.0128371812275295,0.0128371812275295,0.0128371812275295,0
"81","55-64","Female","NHW","Food_price","USD",-0.749172408387573,-0.699583252303636,-0.670042680506216,-0.706617843281361,0.0420904439224266,0,0,0,0,0,-0.749172408387573,-0.699583252303636,-0.670042680506216,-0.706617843281361,0.0420904439224266,-35.1086005517564,-33.3845939381783,-32.8966345830515,-33.8182947306174,1.2232811320761,-0.51083824642082,-0.475674254526587,-0.460311224771271,-0.482621960540242,0.0272653556181671,-0.238334161966754,-0.223908997777049,-0.209731455734945,-0.22399588274112,0.0150542439575574,1.50923995251311,1.53878052431053,1.58836968039447,1.54581511528826,0.0420904439224273,0.839197272006894,0.839197272006894,0.839197272006894,0.839197272006894,0,1.07055361360933,1.08591664336465,1.12108063525888,1.0928643493783,0.0272653556181667,0.610242388838064,0.610242388838064,0.610242388838064,0.610242388838064,0,0.438686338903775,0.452863880945879,0.467289045135583,0.452950765909949,0.015054243957557,0.22895488316883,0.22895488316883,0.22895488316883,0.22895488316883,0,0,0,0,0,0,-0.238334161966754,-0.223908997777049,-0.209731455734945,-0.22399588274112,0.0150542439575574,0,0,0,0,0,0,0,0,0,0,0.438686338903775,0.452863880945879,0.467289045135583,0.452950765909949,0.015054243957557,0.22895488316883,0.22895488316883,0.22895488316883,0.22895488316883,0
"82","55-64","Female","OTH","CED","MJ",-1.04900343843259,-0.971402911387017,-0.908760771108654,-0.976651468147441,0.0739517514771899,0,0,0,0,0,-1.04900343843259,-0.971402911387017,-0.908760771108654,-0.976651468147441,0.0739517514771899,-32.2076932574858,-28.805636526874,-24.9469384618272,-28.6454114972477,3.82396826943029,-0.790072932515756,-0.735744091805962,-0.688130979404811,-0.738100487703731,0.0536924541477125,-0.258930505916832,-0.235658819581053,-0.220629791703841,-0.238550980443708,0.0203132794243873,2.34746417462402,2.41010631490238,2.48770684194796,2.41535487166281,0.0739517514771898,1.43870340351537,1.43870340351537,1.43870340351537,1.43870340351537,0,1.79167707295481,1.83929018535596,1.89361902606576,1.84164658125373,0.0536924541477118,1.10354609355,1.10354609355,1.10354609355,1.10354609355,0,0.55578710166921,0.570816129546422,0.594087815882202,0.573708290409077,0.0203132794243876,0.335157309965369,0.335157309965369,0.335157309965369,0.335157309965369,0,0,0,0,0,0,-0.258930505916832,-0.235658819581053,-0.220629791703841,-0.238550980443708,0.0203132794243873,0,0,0,0,0,0,0,0,0,0,0.55578710166921,0.570816129546422,0.594087815882202,0.573708290409077,0.0203132794243876,0.335157309965369,0.335157309965369,0.335157309965369,0.335157309965369,0
"83","55-64","Female","OTH","FL","mrh-eq",-0.0346318039571263,-0.0311509582053798,-0.0283861081679374,-0.0314021847718023,0.00329440048639266,0,0,0,0,0,-0.0346318039571263,-0.0311509582053798,-0.0283861081679374,-0.0314021847718023,0.00329440048639266,-32.2076932574858,-28.805636526874,-24.9469384618272,-28.6454114972477,3.82396826943029,-0.0257131574124747,-0.0232909612960369,-0.0211862839348003,-0.0234023713855812,0.00238451778757727,-0.00891864654465165,-0.00785999690934305,-0.00719982423313713,-0.00799981338622119,0.000912710811359386,0.0800519672910373,0.0828168173284798,0.0862976630802263,0.0830680438949022,0.00329440048639266,0.0516658591230999,0.0516658591230999,0.0516658591230999,0.0516658591230999,0,0.0607115064148003,0.0628161837760368,0.0652383798924747,0.0629275938655812,0.00238451778757729,0.03952522248,0.03952522248,0.03952522248,0.03952522248,0,0.0193404608762371,0.020000633552443,0.0210592831877515,0.0201404500293211,0.000912710811359371,0.0121406366430999,0.0121406366430999,0.0121406366430999,0.0121406366430999,0,0,0,0,0,0,-0.00891864654465165,-0.00785999690934305,-0.00719982423313713,-0.00799981338622119,0.000912710811359386,0,0,0,0,0,0,0,0,0,0,0.0193404608762371,0.020000633552443,0.0210592831877515,0.0201404500293211,0.000912710811359371,0.0121406366430999,0.0121406366430999,0.0121406366430999,0.0121406366430999,0
"84","55-64","Female","OTH","Food_price","USD",-0.613678837262444,-0.608819498301633,-0.518036914459491,-0.578670991325727,0.0567062510728434,0,0,0,0,0,-0.613678837262444,-0.608819498301633,-0.518036914459491,-0.578670991325727,0.0567062510728434,-32.2076932574858,-28.805636526874,-24.9469384618272,-28.6454114972477,3.82396826943029,-0.428647206695514,-0.424105017190011,-0.359116390897947,-0.402895741124551,0.0409460771417481,-0.18503163056693,-0.184714481111621,-0.158920523561544,-0.175775250201176,0.0157732006137865,1.45816639194933,1.54894897579147,1.55380831475229,1.51880046881557,0.0567062510728443,0.94012947748984,0.94012947748984,0.94012947748984,0.94012947748984,0,1.03879803530311,1.10378666159518,1.10832885110068,1.08257738552972,0.0409460771417482,0.679681644405167,0.679681644405167,0.679681644405167,0.679681644405167,0,0.419368356646217,0.445162314196294,0.445479463651603,0.436223083285849,0.0157732006137865,0.260447833084673,0.260447833084673,0.260447833084673,0.260447833084673,0,0,0,0,0,0,-0.18503163056693,-0.184714481111621,-0.158920523561544,-0.175775250201176,0.0157732006137865,0,0,0,0,0,0,0,0,0,0,0.419368356646217,0.445162314196294,0.445479463651603,0.436223083285849,0.0157732006137865,0.260447833084673,0.260447833084673,0.260447833084673,0.260447833084673,0
"85","55-64","Male","HIS","CED","MJ",-0.848995356473351,-0.847693002723493,-0.751511735672972,-0.814402155951331,0.0588526629280143,0,0,0,0,0,-0.848995356473351,-0.847693002723493,-0.751511735672972,-0.814402155951331,0.0588526629280143,-19.9194772258751,-18.8802973381979,-15.8496634819992,-18.1815415597693,2.22584584311025,-0.613748640385149,-0.611392848350866,-0.546331670702996,-0.589390958661888,0.0402750341254511,-0.236244710252393,-0.235191271967969,-0.205124620849742,-0.225011197289441,0.0186009918723673,2.25230177362867,2.34848304067919,2.34978539442905,2.31519219390703,0.0588526629280144,1.5007900379557,1.5007900379557,1.5007900379557,1.5007900379557,0,1.67456880726299,1.73962998491087,1.74198577694515,1.71762809522189,0.0402750341254515,1.12823713656,1.12823713656,1.12823713656,1.12823713656,0,0.57767752224544,0.607744173363667,0.608797611648092,0.59756409868514,0.0186009918723673,0.372552901395699,0.372552901395699,0.372552901395699,0.372552901395699,0,0,0,0,0,0,-0.236244710252393,-0.235191271967969,-0.205124620849742,-0.225011197289441,0.0186009918723673,0,0,0,0,0,0,0,0,0,0,0.57767752224544,0.607744173363667,0.608797611648092,0.59756409868514,0.0186009918723673,0.372552901395699,0.372552901395699,0.372552901395699,0.372552901395699,0
"86","55-64","Male","HIS","FL","mrh-eq",-0.0280642414678329,-0.0278461646093921,-0.0237533846558479,-0.0264866196637418,0.00255617918492424,0,0,0,0,0,-0.0280642414678329,-0.0278461646093921,-0.0237533846558479,-0.0264866196637418,0.00255617918492424,-19.9194772258751,-18.8802973381979,-15.8496634819992,-18.1815415597693,2.22584584311025,-0.0199267304877641,-0.0196959779304787,-0.0169645133735569,-0.0188185351235887,0.00173438825062314,-0.00814951953686888,-0.00813684383802428,-0.0067882041402466,-0.00766808454015303,0.000823497183726529,0.077195955240413,0.0812887351939572,0.081506812052398,0.0799291902483069,0.00255617918492425,0.0534425705845651,0.0534425705845651,0.0534425705845651,0.0534425705845651,0,0.0571668654335569,0.0598983299904787,0.0601290825477641,0.0590208871835887,0.00173438825062316,0.04020235206,0.04020235206,0.04020235206,0.04020235206,0,0.0200284226648117,0.0213770623625894,0.0213897380614339,0.0209083030647181,0.000823497183726525,0.0132402185245651,0.0132402185245651,0.0132402185245651,0.0132402185245651,0,0,0,0,0,0,-0.00814951953686888,-0.00813684383802428,-0.0067882041402466,-0.00766808454015303,0.000823497183726529,0,0,0,0,0,0,0,0,0,0,0.0200284226648117,0.0213770623625894,0.0213897380614339,0.0209083030647181,0.000823497183726525,0.0132402185245651,0.0132402185245651,0.0132402185245651,0.0132402185245651,0
"87","55-64","Male","HIS","Food_price","USD",-0.353310011093079,-0.344681473058594,-0.250457941825155,-0.314648142111592,0.060057026853631,0,0,0,0,0,-0.353310011093079,-0.344681473058594,-0.250457941825155,-0.314648142111592,0.060057026853631,-19.9194772258751,-18.8802973381979,-15.8496634819992,-18.1815415597693,2.22584584311025,-0.237138184090106,-0.22894546788653,-0.166970369105211,-0.210074456455743,0.0403849338982385,-0.116171827002973,-0.115736005172065,-0.0834875727199438,-0.10457368565585,0.019732335458934,0.939479677967152,1.03370320920059,1.04233174723508,1.00366987825359,0.0600570268536314,0.689021736141998,0.689021736141998,0.689021736141998,0.689021736141998,0,0.677658220760402,0.739633319541721,0.747826035745297,0.720762308110934,0.0403849338982384,0.510687851655191,0.510687851655191,0.510687851655191,0.510687851655191,0,0.261821457206751,0.294069889658872,0.29450571148978,0.282907570142657,0.0197323354589341,0.178333884486807,0.178333884486807,0.178333884486807,0.178333884486807,0,0,0,0,0,0,-0.116171827002973,-0.115736005172065,-0.0834875727199438,-0.10457368565585,0.019732335458934,0,0,0,0,0,0,0,0,0,0,0.261821457206751,0.294069889658872,0.29450571148978,0.282907570142657,0.0197323354589341,0.178333884486807,0.178333884486807,0.178333884486807,0.178333884486807,0
"88","55-64","Male","NHB","CED","MJ",-1.05897760993349,-1.05165939603628,-1.01504258669514,-1.04137918710859,0.0247783647322501,0,0,0,0,0,-1.05897760993349,-1.05165939603628,-1.01504258669514,-1.04137918710859,0.0247783647322501,-28.1124616735845,-27.7576532789463,-26.1990964727456,-27.3352854152402,1.07140751970742,-0.766284685944354,-0.761630098154536,-0.735231546000873,-0.75400063697424,0.0176288096471558,-0.292692923989137,-0.290029297881746,-0.279811040694263,-0.287378550134346,0.00715803149008002,2.48397625255879,2.52059306189994,2.52791127579715,2.51031285297224,0.0247783647322497,1.46893366586366,1.46893366586366,1.46893366586366,1.46893366586366,0,1.84274079876087,1.86913935091454,1.87379393870436,1.86150988973424,0.0176288096471556,1.10750925276,1.10750925276,1.10750925276,1.10750925276,0,0.64123545379792,0.651453710985402,0.654117337092793,0.648802963238002,0.00715803149007976,0.361424413103656,0.361424413103656,0.361424413103656,0.361424413103656,0,0,0,0,0,0,-0.292692923989137,-0.290029297881746,-0.279811040694263,-0.287378550134346,0.00715803149008002,0,0,0,0,0,0,0,0,0,0,0.64123545379792,0.651453710985402,0.654117337092793,0.648802963238002,0.00715803149007976,0.361424413103656,0.361424413103656,0.361424413103656,0.361424413103656,0
"89","55-64","Male","NHB","FL","mrh-eq",-0.0338344823169654,-0.0334975010877627,-0.0321365097822023,-0.0331381993065845,0.000946292216346335,0,0,0,0,0,-0.0338344823169654,-0.0334975010877627,-0.0321365097822023,-0.0331381993065845,0.000946292216346335,-28.1124616735845,-27.7576532789463,-26.1990964727456,-27.3352854152402,1.07140751970742,-0.0241608364588887,-0.0239420076852019,-0.0229629567266843,-0.0236752630589455,0.000671452260007247,-0.00967364585807674,-0.00955549340256077,-0.00917355305551795,-0.00946293624763907,0.000275141613034831,0.0825272292394708,0.0838882205450313,0.084225201774234,0.0835289187638531,0.000946292216346344,0.0503907194572685,0.0503907194572685,0.0503907194572685,0.0503907194572685,0,0.0610999941566843,0.062079045115202,0.0622978738888887,0.0618123004889455,0.00067145226000723,0.03813703743,0.03813703743,0.03813703743,0.03813703743,0,0.0214272350827865,0.0218091754298293,0.0219273278853453,0.0217166182749076,0.000275141613034849,0.0122536820272685,0.0122536820272685,0.0122536820272685,0.0122536820272685,0,0,0,0,0,0,-0.00967364585807674,-0.00955549340256077,-0.00917355305551795,-0.00946293624763907,0.000275141613034831,0,0,0,0,0,0,0,0,0,0,0.0214272350827865,0.0218091754298293,0.0219273278853453,0.0217166182749076,0.000275141613034849,0.0122536820272685,0.0122536820272685,0.0122536820272685,0.0122536820272685,0
"90","55-64","Male","NHB","Food_price","USD",-0.529386420150913,-0.525189361048657,-0.503194273362951,-0.518944438738674,0.0148082713826738,0,0,0,0,0,-0.529386420150913,-0.525189361048657,-0.503194273362951,-0.518944438738674,0.0148082713826738,-28.1124616735845,-27.7576532789463,-26.1990964727456,-27.3352854152402,1.07140751970742,-0.356433715743425,-0.353230494301356,-0.339623410854605,-0.349580016404976,0.00939538498908067,-0.172952704407488,-0.171958866747301,-0.163570862508344,-0.169364422333698,0.00542497364292419,1.05139938668134,1.07339447436705,1.0775915334693,1.06714955205706,0.0148082713826751,0.54820511331839,0.54820511331839,0.54820511331839,0.54820511331839,0,0.72396747578087,0.73757455922762,0.740777780669689,0.733924081331241,0.00939538498908051,0.384344064926264,0.384344064926264,0.384344064926264,0.384344064926264,0,0.327431910900471,0.335819915139427,0.336813752799614,0.333225470725824,0.00542497364292431,0.163861048392126,0.163861048392126,0.163861048392126,0.163861048392126,0,0,0,0,0,0,-0.172952704407488,-0.171958866747301,-0.163570862508344,-0.169364422333698,0.00542497364292419,0,0,0,0,0,0,0,0,0,0,0.327431910900471,0.335819915139427,0.336813752799614,0.333225470725824,0.00542497364292431,0.163861048392126,0.163861048392126,0.163861048392126,0.163861048392126,0
"91","55-64","Male","NHW","CED","MJ",-1.20181793964106,-1.17627366833507,-1.11277952192793,-1.16295792268554,0.0482603287035145,0,0,0,0,0,-1.20181793964106,-1.17627366833507,-1.11277952192793,-1.16295792268554,0.0482603287035145,-30.9861288664959,-28.3461263140666,-27.8138814757482,-29.0856904242809,1.78823752725906,-0.871743791932868,-0.854961603231322,-0.80861156897878,-0.844586920581849,0.0344207980782228,-0.330074147708189,-0.321312065103744,-0.304167952949147,-0.318371002103691,0.0138706969072398,2.65852089011888,2.72201503652601,2.74755930783201,2.70869929087649,0.0482603287035127,1.54574136819095,1.54574136819095,1.54574136819095,1.54574136819095,0,1.96887756230878,2.01522759656132,2.03200978526287,2.00485291391185,0.0344207980782245,1.16026599333,1.16026599333,1.16026599333,1.16026599333,0,0.689643327810099,0.706787439964696,0.715549522569142,0.703846376964643,0.01387069690724,0.385475374860952,0.385475374860952,0.385475374860952,0.385475374860952,0,0,0,0,0,0,-0.330074147708189,-0.321312065103744,-0.304167952949147,-0.318371002103691,0.0138706969072398,0,0,0,0,0,0,0,0,0,0,0.689643327810099,0.706787439964696,0.715549522569142,0.703846376964643,0.01387069690724,0.385475374860952,0.385475374860952,0.385475374860952,0.385475374860952,0
"92","55-64","Male","NHW","FL","mrh-eq",-0.0400980029047782,-0.0382950560233129,-0.0366311524612428,-0.0383438431529252,0.00182514723316572,0,0,0,0,0,-0.0400980029047782,-0.0382950560233129,-0.0366311524612428,-0.0383438431529252,0.00182514723316572,-30.9861288664959,-28.3461263140666,-27.8138814757482,-29.0856904242809,1.78823752725906,-0.0287267072519193,-0.0274735981465763,-0.0262893054373602,-0.0274977442504805,0.00128301348126022,-0.0113712956528588,-0.0108214578767367,-0.0103418470238825,-0.0108460989024448,0.000542235145389196,0.0923285131582041,0.0939924167202741,0.0957953636017395,0.0940412038498865,0.00182514723316575,0.0556973606969612,0.0556973606969612,0.0556973606969612,0.0556973606969612,0,0.0682818685573603,0.0694661612665762,0.0707192703719193,0.0694903073704805,0.00128301348126018,0.04199256312,0.04199256312,0.04199256312,0.04199256312,0,0.0240466446008437,0.0245262554536979,0.0250760932298201,0.024550896479406,0.000542235145389223,0.0137047975769612,0.0137047975769612,0.0137047975769612,0.0137047975769612,0,0,0,0,0,0,-0.0113712956528588,-0.0108214578767367,-0.0103418470238825,-0.0108460989024448,0.000542235145389196,0,0,0,0,0,0,0,0,0,0,0.0240466446008437,0.0245262554536979,0.0250760932298201,0.024550896479406,0.000542235145389223,0.0137047975769612,0.0137047975769612,0.0137047975769612,0.0137047975769612,0
