"","sex_gp","race_gp","outcome","outcome_unit","impact_lower_bound (2.5th percentile)","impact_median","impact_upper_bound (97.5th percentile)","impact_mean","impact_SD","substitution_impact_lower_bound (2.5th percentile)","substitution_impact_median","substitution_impact_upper_bound  (97.5th percentile)","substitution_impact_mean","substitution_impact_SD","combined_impact_lower_bound (2.5th percentile)","combined_impact_median","combined_impact_upper_bound  (97.5th percentile)","combined_impact_mean","combined_impact_SD","delta_lower_bound (2.5th percentile)","delta_median","delta_upper_bound (97.5th percentile)","delta_mean","delta_SD","combined_consumed_impact_lower_bound (2.5th percentile)","combined_consumed_impact_median","combined_consumed_upper_bound (97.5th percentile)","combined_consumed_impact_mean","combined_consumed_impact_SD","combined_unconsumed_impact_lower_bound (2.5th percentile)","combined_unconsumed_impact_median","combined_unconsumed_upper_bound (97.5th percentile)","combined_unconsumed_impact_mean","combined_unconsumed_impact_SD","current_intake_impact_lower_bound (2.5th percentile)","current_intake_impact_median","current_intake_impact_upper_bound (97.5th percentile)","current_intake_impact_mean","current_intake_impact_SD","CF_intake_impact_lower_bound (2.5th percentile)","CF_intake_impact_median","CF_intake_impact_upper_bound  (97.5th percentile)","CF_intake_impact_mean","CF_intake_impact_SD","current_intake_consumed_impact_lower_bound (2.5th percentile)","current_intake_consumed_impact_median","current_intake_consumed_upper_bound (97.5th percentile)","current_intake_consumed_impact_mean","current_intake_consumed_impact_SD","CF_intake_consumed_impact_lower_bound (2.5th percentile)","CF_intake_consumed_impact_median","CF_intake_consumed_impact_upper_bound (97.5th percentile)","CF_intake_consumed_impact_mean","CF_intake_consumed_impact_SD","current_intake_unconsumed_impact_lower_bound (2.5th percentile)","current_intake_unconsumed_impact_median","current_intake_unconsumed_upper_bound (97.5th percentile)","current_intake_unconsumed_impact_mean","current_intake_unconsumed_impact_SD","CF_intake_unconsumed_impact_lower_bound (2.5th percentile)","CF_intake_unconsumed_impact_median","CF_intake_unconsumed_impact_upper_bound (97.5th percentile)","CF_intake_unconsumed_impact_mean","CF_intake_unconsumed_impact_SD","inedible_impact_lower_bound (2.5th percentile)","inedible_impact_median","inedible_upper_bound (97.5th percentile)","inedible_consumed_impact_mean","inedible_impact_SD","wasted_impact_lower_bound (2.5th percentile)","wasted_impact_median","wasted_unconsumed_upper_bound (97.5th percentile)","wasted_unconsumed_impact_mean","wasted_impact_SD","current_intake_inedible_impact_lower_bound (2.5th percentile)","current_intake_inedible_impact_median","current_intake_inedible_upper_bound (97.5th percentile)","current_intake_inedible_impact_mean","current_intake_inedible_impact_SD","CF_intake_inedible_impact_lower_bound (2.5th percentile)","CF_intake_inedible_impact_median","CF_intake_inedible_impact_upper_bound (97.5th percentile)","CF_intake_inedible_impact_mean","CF_intake_inedible_impact_SD","current_intake_wasted_impact_lower_bound (2.5th percentile)","current_intake_wasted_impact_median","current_intake_wasted_upper_bound (97.5th percentile)","current_intake_wasted_impact_mean","current_intake_wasted_impact_SD","CF_intake_wasted_impact_lower_bound (2.5th percentile)","CF_intake_wasted_impact_median","CF_intake_unconsumed_wasted_upper_bound (97.5th percentile)","CF_intake_wasted_impact_mean","CF_intake_wasted_impact_SD"
"11","Female","OTH","FL","mrh-eq",-0.03281513294566,-0.0321436492586085,-0.0308662973265397,-0.0319310639094796,0.00104209450381545,0,0,0,0,0,-0.03281513294566,-0.0321436492586085,-0.0308662973265397,-0.0319310639094796,0.00104209450381545,-27.5667473172227,-27.4547304465064,-25.6424694060812,-26.8581535448542,1.13694633515652,-0.0242921850835015,-0.0238438585929307,-0.0227892069471019,-0.0236311129244191,0.000812214011285074,-0.00852294786215854,-0.00829979066567784,-0.00807709037943785,-0.00829995098506054,0.000234661874084306,0.0830130179810999,0.0842903699131686,0.0849618536002201,0.0840777845640398,0.00104209450381544,0.0521467206545601,0.0521467206545601,0.0521467206545601,0.0521467206545601,0,0.062856457831994,0.0639111094778228,0.0643594359683936,0.0636983638093112,0.000812214011285052,0.0400672508848921,0.0400672508848921,0.0400672508848921,0.0400672508848921,0,0.0201565601491058,0.0203792604353458,0.0206024176318265,0.0203794207547285,0.000234661874084307,0.012079469769668,0.012079469769668,0.012079469769668,0.012079469769668,0,0,0,0,0,0,-0.00852294786215854,-0.00829979066567784,-0.00807709037943785,-0.00829995098506054,0.000234661874084306,0,0,0,0,0,0,0,0,0,0,0.0201565601491058,0.0203792604353458,0.0206024176318265,0.0203794207547285,0.000234661874084307,0.012079469769668,0.012079469769668,0.012079469769668,0.012079469769668,0
"12","Female","OTH","Food_price","USD",-0.55210666215921,-0.544954245515925,-0.514024650529906,-0.536611375921983,0.0213056571958083,0,0,0,0,0,-0.55210666215921,-0.544954245515925,-0.514024650529906,-0.536611375921983,0.0213056571958083,-27.5667473172227,-27.4547304465064,-25.6424694060812,-26.8581535448542,1.13694633515652,-0.382194968385353,-0.37840222521466,-0.355785462232135,-0.371797305982438,0.0150306850428553,-0.169911693773856,-0.166552020301265,-0.158239188297771,-0.164814069939545,0.00632510958302734,1.34092373322365,1.37185332820967,1.37900574485296,1.36351045861573,0.0213056571958085,0.82689908269375,0.82689908269375,0.82689908269375,0.82689908269375,0,0.957999067864635,0.98061583084716,0.984408574017853,0.974010911614938,0.0150306850428553,0.602213605632499,0.602213605632499,0.602213605632499,0.602213605632499,0,0.382924665359021,0.391237497362515,0.394597170835107,0.389499547000795,0.00632510958302762,0.22468547706125,0.22468547706125,0.22468547706125,0.22468547706125,0,0,0,0,0,0,-0.169911693773856,-0.166552020301265,-0.158239188297771,-0.164814069939545,0.00632510958302734,0,0,0,0,0,0,0,0,0,0,0.382924665359021,0.391237497362515,0.394597170835107,0.389499547000795,0.00632510958302762,0.22468547706125,0.22468547706125,0.22468547706125,0.22468547706125,0
"13","Male","HIS","CED","MJ",-0.961495049785579,-0.920880912842075,-0.897254153536961,-0.926841396223966,0.0342027646411178,0,0,0,0,0,-0.961495049785579,-0.920880912842075,-0.897254153536961,-0.926841396223966,0.0342027646411178,-20.298395580575,-20.0500316625666,-19.3471992769353,-19.890569042348,0.519327714808454,-0.698019200379074,-0.669480875602195,-0.652004931400374,-0.673362412646075,0.0244502153327364,-0.263475849406506,-0.25140003723988,-0.245249222136587,-0.253478983577892,0.00976045224300644,2.36830985177874,2.39193661108385,2.43255074802736,2.39789709446574,0.0342027646411183,1.47105569824178,1.47105569824178,1.47105569824178,1.47105569824178,0,1.76273233955382,1.78020828375564,1.80874660853252,1.78408982079952,0.0244502153327358,1.11072740815344,1.11072740815344,1.11072740815344,1.11072740815344,0,0.605577512224923,0.611728327328215,0.623804139494841,0.613807273666227,0.0097604522430064,0.360328290088336,0.360328290088336,0.360328290088336,0.360328290088336,0,0,0,0,0,0,-0.263475849406506,-0.25140003723988,-0.245249222136587,-0.253478983577892,0.00976045224300644,0,0,0,0,0,0,0,0,0,0,0.605577512224923,0.611728327328215,0.623804139494841,0.613807273666227,0.0097604522430064,0.360328290088336,0.360328290088336,0.360328290088336,0.360328290088336,0
"14","Male","HIS","FL","mrh-eq",-0.0296183635682997,-0.0283815096763573,-0.0275156082835512,-0.0285116684479841,0.00111243890841334,0,0,0,0,0,-0.0296183635682997,-0.0283815096763573,-0.0275156082835512,-0.0285116684479841,0.00111243890841334,-20.298395580575,-20.0500316625666,-19.3471992769353,-19.890569042348,0.519327714808454,-0.021135483113777,-0.0203086471934396,-0.0196780899252888,-0.0203775168959612,0.000769364358930264,-0.00848288045452277,-0.00807286248291775,-0.00783751835826242,-0.00813415155202291,0.000343786376727393,0.0790029712634322,0.0798688726562382,0.0811057265481807,0.079999031427865,0.00111243890841335,0.0514873629798809,0.0514873629798809,0.0514873629798809,0.051487362979881,0,0.0587397664888993,0.0593703237570501,0.0601971596773875,0.0594391934595717,0.000769364358930271,0.0390616765636106,0.0390616765636106,0.0390616765636106,0.0390616765636106,0,0.0202632047745328,0.0204985488991881,0.0209085668707932,0.0205598379682933,0.000343786376727395,0.0124256864162704,0.0124256864162704,0.0124256864162704,0.0124256864162704,0,0,0,0,0,0,-0.00848288045452277,-0.00807286248291775,-0.00783751835826242,-0.00813415155202291,0.000343786376727393,0,0,0,0,0,0,0,0,0,0,0.0202632047745328,0.0204985488991881,0.0209085668707932,0.0205598379682933,0.000343786376727395,0.0124256864162704,0.0124256864162704,0.0124256864162704,0.0124256864162704,0
"15","Male","HIS","Food_price","USD",-0.479749115190908,-0.46748449326514,-0.455827431761912,-0.467697672360768,0.0125917132018317,0,0,0,0,0,-0.479749115190908,-0.46748449326514,-0.455827431761912,-0.467697672360768,0.0125917132018317,-20.298395580575,-20.0500316625666,-19.3471992769353,-19.890569042348,0.519327714808454,-0.319930871981938,-0.31258946459131,-0.304137190200794,-0.312199686696613,0.0083193151425879,-0.15981824320897,-0.15489502867383,-0.151690241561118,-0.155497985664156,0.00430964716061491,1.18141046584636,1.19306752734959,1.20533214927536,1.19328070644522,0.0125917132018318,0.725583034084449,0.725583034084449,0.725583034084449,0.725583034084449,0,0.827295473656158,0.835747748046675,0.843089155437301,0.835357970151976,0.0083193151425877,0.523158283455364,0.523158283455364,0.523158283455364,0.523158283455364,0,0.354114992190204,0.357319779302917,0.362242993838057,0.357922736293242,0.00430964716061509,0.202424750629086,0.202424750629086,0.202424750629086,0.202424750629086,0,0,0,0,0,0,-0.15981824320897,-0.15489502867383,-0.151690241561118,-0.155497985664156,0.00430964716061491,0,0,0,0,0,0,0,0,0,0,0.354114992190204,0.357319779302917,0.362242993838057,0.357922736293242,0.00430964716061509,0.202424750629086,0.202424750629086,0.202424750629086,0.202424750629086,0
"16","Male","NHB","CED","MJ",-1.08056395948705,-1.05196551543318,-1.02853665357176,-1.05377940392176,0.0274278138656578,0,0,0,0,0,-1.08056395948705,-1.05196551543318,-1.02853665357176,-1.05377940392176,0.0274278138656578,-28.3870586075121,-27.8078315874522,-26.4132775070715,-27.5217519171642,1.06796696394232,-0.784355954202314,-0.761691440715625,-0.746140757297763,-0.764187521441529,0.0202290905273818,-0.296208005284741,-0.290274074717558,-0.282395896273999,-0.289591882480233,0.00729349857708005,2.45738746622688,2.48081632808831,2.50941477214218,2.48263021657689,0.0274278138656591,1.42885081265512,1.42885081265512,1.42885081265512,1.42885081265512,0,1.82608945874916,1.84164014216702,1.86430465565371,1.84413622289292,0.0202290905273811,1.07994870145139,1.07994870145139,1.07994870145139,1.07994870145139,0,0.631298007477728,0.639176185921286,0.645110116488469,0.638493993683961,0.00729349857707989,0.348902111203728,0.348902111203728,0.348902111203728,0.348902111203728,0,0,0,0,0,0,-0.296208005284741,-0.290274074717558,-0.282395896273999,-0.289591882480233,0.00729349857708005,0,0,0,0,0,0,0,0,0,0,0.631298007477728,0.639176185921286,0.645110116488469,0.638493993683961,0.00729349857707989,0.348902111203728,0.348902111203728,0.348902111203728,0.348902111203728,0
"17","Male","NHB","FL","mrh-eq",-0.0341976289104462,-0.0335054235244553,-0.0323870482018009,-0.0333558902133453,0.000961696154836023,0,0,0,0,0,-0.0341976289104462,-0.0335054235244553,-0.0323870482018009,-0.0333558902133453,0.000961696154836023,-28.3870586075121,-27.8078315874522,-26.4132775070715,-27.5217519171642,1.06796696394232,-0.0244975117763702,-0.0239331396207715,-0.0231737460025945,-0.0238647110374107,0.000699234566492194,-0.00970011713407598,-0.00957228390368381,-0.00921330219920643,-0.00949117917593462,0.000265671497094141,0.0816301908182932,0.0827485661409476,0.0834407715269385,0.0825990328298376,0.00096169615483601,0.0492431426164923,0.0492431426164923,0.0492431426164923,0.0492431426164923,0,0.060552889356135,0.061312282974312,0.0618766551299108,0.0612438543909512,0.000699234566492229,0.0373791433535406,0.0373791433535406,0.0373791433535406,0.0373791433535406,0,0.0210773014621582,0.0214362831666355,0.0215641163970277,0.0213551784388863,0.000265671497094147,0.0118639992629517,0.0118639992629517,0.0118639992629517,0.0118639992629517,0,0,0,0,0,0,-0.00970011713407598,-0.00957228390368381,-0.00921330219920643,-0.00949117917593462,0.000265671497094141,0,0,0,0,0,0,0,0,0,0,0.0210773014621582,0.0214362831666355,0.0215641163970277,0.0213551784388863,0.000265671497094147,0.0118639992629517,0.0118639992629517,0.0118639992629517,0.0118639992629517,0
"18","Male","NHB","Food_price","USD",-0.6694837096102,-0.654419541660263,-0.629952152474297,-0.651120165787972,0.0210013687246457,0,0,0,0,0,-0.6694837096102,-0.654419541660263,-0.629952152474297,-0.651120165787972,0.0210013687246457,-28.3870586075121,-27.8078315874522,-26.4132775070715,-27.5217519171642,1.06796696394232,-0.449904496428371,-0.440644919292722,-0.423596563464536,-0.437912014488323,0.0140471014942141,-0.21957921318183,-0.213774622367541,-0.206355589009761,-0.213208151299649,0.00697707056780213,1.27437353249343,1.2988409216794,1.31390508962934,1.29554154580711,0.0210013687246452,0.644421380019136,0.644421380019136,0.644421380019136,0.644421380019136,0,0.8777337235324,0.894782079360587,0.904041656496235,0.892049174556187,0.0140471014942142,0.454137160067865,0.454137160067865,0.454137160067865,0.454137160067865,0,0.396639808961033,0.404058842318813,0.409863433133102,0.403492371250921,0.00697707056780202,0.190284219951272,0.190284219951272,0.190284219951272,0.190284219951272,0,0,0,0,0,0,-0.21957921318183,-0.213774622367541,-0.206355589009761,-0.213208151299649,0.00697707056780213,0,0,0,0,0,0,0,0,0,0,0.396639808961033,0.404058842318813,0.409863433133102,0.403492371250921,0.00697707056780202,0.190284219951272,0.190284219951272,0.190284219951272,0.190284219951272,0
"19","Male","NHW","CED","MJ",-1.24362358037139,-1.21366533187708,-1.19679404284005,-1.21825724747613,0.0249658774776717,0,0,0,0,0,-1.24362358037139,-1.21366533187708,-1.19679404284005,-1.21825724747613,0.0249658774776717,-29.5106982326012,-28.8975586947584,-28.3194174731556,-28.9098388057198,0.627080060423365,-0.913642992280611,-0.890895854239002,-0.880304995252447,-0.89516121531095,0.0179309264038496,-0.329980588090778,-0.322769477638082,-0.316489047587607,-0.323096032165177,0.00710644019787538,2.69021884921215,2.70709013824918,2.73704838674349,2.71168205384823,0.0249658774776728,1.4934248063721,1.4934248063721,1.4934248063721,1.4934248063721,0,2.01169088529259,2.02228174427915,2.04502888232076,2.0265471053511,0.0179309264038496,1.13138589004014,1.13138589004014,1.13138589004014,1.13138589004014,0,0.67852796391956,0.684808393970036,0.692019504422731,0.68513494849713,0.00710644019787546,0.362038916331953,0.362038916331953,0.362038916331953,0.362038916331953,0,0,0,0,0,0,-0.329980588090778,-0.322769477638082,-0.316489047587607,-0.323096032165177,0.00710644019787538,0,0,0,0,0,0,0,0,0,0,0.67852796391956,0.684808393970036,0.692019504422731,0.68513494849713,0.00710644019787546,0.362038916331953,0.362038916331953,0.362038916331953,0.362038916331953,0
"20","Male","NHW","FL","mrh-eq",-0.0398595092057338,-0.0390064453436529,-0.0382375884823199,-0.0390359916597048,0.000854025896862027,0,0,0,0,0,-0.0398595092057338,-0.0390064453436529,-0.0382375884823199,-0.0390359916597048,0.000854025896862027,-29.5106982326012,-28.8975586947584,-28.3194174731556,-28.9098388057198,0.627080060423365,-0.0288497508950693,-0.0282024377233366,-0.0277165181359865,-0.0282590670511901,0.000598451167124461,-0.0110097583106645,-0.0108040076203163,-0.0105210703463334,-0.0107769246085146,0.000258271394857449,0.0910567230763093,0.0918255799376423,0.0926786437997233,0.0918551262536942,0.00085402589686203,0.0528191345939895,0.0528191345939895,0.0528191345939895,0.0528191345939895,0,0.0678075227198369,0.068293442307187,0.0689407554789197,0.0683500716350405,0.000598451167124463,0.0400910045838504,0.0400910045838504,0.0400910045838504,0.0400910045838504,0,0.0232492003564725,0.0235321376304554,0.0237378883208036,0.0235050546186537,0.000258271394857454,0.0127281300101391,0.0127281300101391,0.0127281300101391,0.0127281300101391,0,0,0,0,0,0,-0.0110097583106645,-0.0108040076203163,-0.0105210703463334,-0.0107769246085146,0.000258271394857449,0,0,0,0,0,0,0,0,0,0,0.0232492003564725,0.0235321376304554,0.0237378883208036,0.0235050546186537,0.000258271394857454,0.0127281300101391,0.0127281300101391,0.0127281300101391,0.0127281300101391,0
"21","Male","NHW","Food_price","USD",-0.664440792227479,-0.659684887858415,-0.625625646597171,-0.649403015264667,0.0222852574647426,0,0,0,0,0,-0.664440792227479,-0.659684887858415,-0.625625646597171,-0.649403015264667,0.0222852574647426,-29.5106982326012,-28.8975586947584,-28.3194174731556,-28.9098388057198,0.627080060423365,-0.449221133616944,-0.446890585240606,-0.424018700025849,-0.439683098630635,0.0146596804980119,-0.215219658610535,-0.212794302617809,-0.201606946571321,-0.209719916634033,0.00764330878427145,1.43572257504345,1.46978181630469,1.47453772067376,1.45949994371095,0.0222852574647423,0.810096928446279,0.810096928446279,0.810096928446279,0.810096928446279,0,1.00935314986872,1.03222503508347,1.03455558345981,1.0250175484735,0.0146596804980117,0.585334449842867,0.585334449842867,0.585334449842867,0.585334449842867,0,0.426369425174734,0.437556781221221,0.439982137213947,0.434482395237445,0.00764330878427144,0.224762478603413,0.224762478603413,0.224762478603413,0.224762478603413,0,0,0,0,0,0,-0.215219658610535,-0.212794302617809,-0.201606946571321,-0.209719916634033,0.00764330878427145,0,0,0,0,0,0,0,0,0,0,0.426369425174734,0.437556781221221,0.439982137213947,0.434482395237445,0.00764330878427144,0.224762478603413,0.224762478603413,0.224762478603413,0.224762478603413,0
"22","Male","OTH","CED","MJ",-0.807370377157343,-0.773907786539509,-0.73545050797804,-0.772155264454023,0.0378829777758694,0,0,0,0,0,-0.807370377157343,-0.773907786539509,-0.73545050797804,-0.772155264454023,0.0378829777758694,-19.4749253967303,-17.9117742911417,-16.7112617605494,-18.0390158964036,1.458727889681,-0.595070324556058,-0.570323538113074,-0.544029443915651,-0.569780623111517,0.0268677357008863,-0.212300052601285,-0.203584248426435,-0.191421064062389,-0.202374641342506,0.011038758701272,2.17827083872798,2.21672811728945,2.25019070790728,2.21497559520396,0.0378829777758683,1.44282033074994,1.44282033074994,1.44282033074994,1.44282033074994,0,1.63698352222295,1.66327761642037,1.68802440286335,1.66273470141881,0.0268677357008867,1.0929540783073,1.0929540783073,1.0929540783073,1.0929540783073,0,0.54128731650503,0.553450500869076,0.562166305043927,0.552240893785148,0.0110387587012722,0.349866252442642,0.349866252442642,0.349866252442642,0.349866252442642,0,0,0,0,0,0,-0.212300052601285,-0.203584248426435,-0.191421064062389,-0.202374641342506,0.011038758701272,0,0,0,0,0,0,0,0,0,0,0.54128731650503,0.553450500869076,0.562166305043927,0.552240893785148,0.0110387587012722,0.349866252442642,0.349866252442642,0.349866252442642,0.349866252442642,0
"23","Male","OTH","FL","mrh-eq",-0.0261353418327788,-0.0244916425966821,-0.0228946409832175,-0.0245080277274302,0.00170569105138906,0,0,0,0,0,-0.0261353418327788,-0.0244916425966821,-0.0228946409832175,-0.0245080277274302,0.00170569105138906,-19.4749253967303,-17.9117742911417,-16.7112617605494,-18.0390158964036,1.458727889681,-0.0189521113662405,-0.0177612301027907,-0.0166827061153071,-0.0178006537083929,0.00119491167807822,-0.00718323046653829,-0.0067304124938914,-0.00621193486791043,-0.00670737401903734,0.000511597412291983,0.0758175961636797,0.0774145977771444,0.079058297013241,0.0774309829078925,0.00170569105138906,0.0529229551804622,0.0529229551804622,0.0529229551804622,0.0529229551804622,0,0.0567768941199601,0.0578554181074438,0.0590462993708936,0.0578948417130459,0.00119491167807823,0.040094188004653,0.040094188004653,0.040094188004653,0.040094188004653,0,0.0190407020437196,0.0195591796697006,0.0200119976423475,0.0195361411948465,0.000511597412291977,0.0128287671758092,0.0128287671758092,0.0128287671758092,0.0128287671758092,0,0,0,0,0,0,-0.00718323046653829,-0.0067304124938914,-0.00621193486791043,-0.00670737401903734,0.000511597412291983,0,0,0,0,0,0,0,0,0,0,0.0190407020437196,0.0195591796697006,0.0200119976423475,0.0195361411948465,0.000511597412291977,0.0128287671758092,0.0128287671758092,0.0128287671758092,0.0128287671758092,0
"24","Male","OTH","Food_price","USD",-0.363859473198856,-0.350922572838859,-0.317857864816146,-0.343860184185274,0.0249719557620042,0,0,0,0,0,-0.363859473198856,-0.350922572838859,-0.317857864816146,-0.343860184185274,0.0249719557620042,-19.4749253967303,-17.9117742911417,-16.7112617605494,-18.0390158964036,1.458727889681,-0.249291291460203,-0.239485588987706,-0.21751463576707,-0.235217079953271,0.0171282190546969,-0.114568181738652,-0.111436983851153,-0.100343229049076,-0.108643104232003,0.00786808454176808,1.03644574436698,1.06951045238969,1.08244735274969,1.06244806373611,0.0249719557620037,0.718587879550833,0.718587879550833,0.718587879550833,0.718587879550833,0,0.737802991126808,0.759773944347443,0.769579646819941,0.755505435313009,0.0171282190546968,0.520288355359738,0.520288355359738,0.520288355359738,0.520288355359738,0,0.298642753240171,0.309736508042248,0.312867705929747,0.306942628423098,0.00786808454176798,0.198299524191095,0.198299524191095,0.198299524191095,0.198299524191095,0,0,0,0,0,0,-0.114568181738652,-0.111436983851153,-0.100343229049076,-0.108643104232003,0.00786808454176808,0,0,0,0,0,0,0,0,0,0,0.298642753240171,0.309736508042248,0.312867705929747,0.306942628423098,0.00786808454176798,0.198299524191095,0.198299524191095,0.198299524191095,0.198299524191095,0
