"","age_gp","sex_gp","race_gp","Foodgroup","outcome","outcome_unit","impact_lower_bound (2.5th percentile)","impact_median","impact_upper_bound (97.5th percentile)","impact_mean","impact_SD","substitution_impact_lower_bound (2.5th percentile)","substitution_impact_median","substitution_impact_upper_bound  (97.5th percentile)","substitution_impact_mean","substitution_impact_SD","combined_impact_lower_bound (2.5th percentile)","combined_impact_median","combined_impact_upper_bound  (97.5th percentile)","combined_impact_mean","combined_impact_SD","delta_lower_bound (2.5th percentile)","delta_median","delta_upper_bound (97.5th percentile)","delta_mean","delta_SD","combined_consumed_impact_lower_bound (2.5th percentile)","combined_consumed_impact_median","combined_consumed_upper_bound (97.5th percentile)","combined_consumed_impact_mean","combined_consumed_impact_SD","combined_unconsumed_impact_lower_bound (2.5th percentile)","combined_unconsumed_impact_median","combined_unconsumed_upper_bound (97.5th percentile)","combined_unconsumed_impact_mean","combined_unconsumed_impact_SD","current_intake_impact_lower_bound (2.5th percentile)","current_intake_impact_median","current_intake_impact_upper_bound (97.5th percentile)","current_intake_impact_mean","current_intake_impact_SD","CF_intake_impact_lower_bound (2.5th percentile)","CF_intake_impact_median","CF_intake_impact_upper_bound  (97.5th percentile)","CF_intake_impact_mean","CF_intake_impact_SD","current_intake_consumed_impact_lower_bound (2.5th percentile)","current_intake_consumed_impact_median","current_intake_consumed_upper_bound (97.5th percentile)","current_intake_consumed_impact_mean","current_intake_consumed_impact_SD","CF_intake_consumed_impact_lower_bound (2.5th percentile)","CF_intake_consumed_impact_median","CF_intake_consumed_impact_upper_bound (97.5th percentile)","CF_intake_consumed_impact_mean","CF_intake_consumed_impact_SD","current_intake_unconsumed_impact_lower_bound (2.5th percentile)","current_intake_unconsumed_impact_median","current_intake_unconsumed_upper_bound (97.5th percentile)","current_intake_unconsumed_impact_mean","current_intake_unconsumed_impact_SD","CF_intake_unconsumed_impact_lower_bound (2.5th percentile)","CF_intake_unconsumed_impact_median","CF_intake_unconsumed_impact_upper_bound (97.5th percentile)","CF_intake_unconsumed_impact_mean","CF_intake_unconsumed_impact_SD","inedible_impact_lower_bound (2.5th percentile)","inedible_impact_median","inedible_upper_bound (97.5th percentile)","inedible_consumed_impact_mean","inedible_impact_SD","wasted_impact_lower_bound (2.5th percentile)","wasted_impact_median","wasted_unconsumed_upper_bound (97.5th percentile)","wasted_unconsumed_impact_mean","wasted_impact_SD","current_intake_inedible_impact_lower_bound (2.5th percentile)","current_intake_inedible_impact_median","current_intake_inedible_upper_bound (97.5th percentile)","current_intake_inedible_impact_mean","current_intake_inedible_impact_SD","CF_intake_inedible_impact_lower_bound (2.5th percentile)","CF_intake_inedible_impact_median","CF_intake_inedible_impact_upper_bound (97.5th percentile)","CF_intake_inedible_impact_mean","CF_intake_inedible_impact_SD","current_intake_wasted_impact_lower_bound (2.5th percentile)","current_intake_wasted_impact_median","current_intake_wasted_upper_bound (97.5th percentile)","current_intake_wasted_impact_mean","current_intake_wasted_impact_SD","CF_intake_wasted_impact_lower_bound (2.5th percentile)","CF_intake_wasted_impact_median","CF_intake_unconsumed_wasted_upper_bound (97.5th percentile)","CF_intake_wasted_impact_mean","CF_intake_wasted_impact_SD"
"180","45-54","Female","OTH","sat_fat","Food_price","USD",-0.134395300396981,-0.126624297343838,-0.113515854423656,-0.124751511425578,0.0111082230062145,0,0,0,0,0,-0.134395300396981,-0.126624297343838,-0.113515854423656,-0.124751511425578,0.0111082230062145,-14.3853696165789,-14.2914102226529,-12.6411804617865,-13.7453504447791,1.03264199067048,-0.107728872229364,-0.101499774987621,-0.0909922812858107,-0.0999985832472466,0.00890415314670232,-0.0266664281676167,-0.0251245223562166,-0.022523573137845,-0.0247529281783318,0.00220406985951232,0.264295973047828,0.27740441596801,0.285175419021153,0.275531630049751,0.0111082230062145,0.150780118624173,0.150780118624173,0.150780118624173,0.150780118624173,0,0.211854931140468,0.222362424842279,0.228591522084022,0.220861233101904,0.00890415314670231,0.120862649854658,0.120862649854658,0.120862649854658,0.120862649854658,0,0.0524410419073597,0.0550419911257312,0.0565838969371314,0.0546703969478466,0.00220406985951231,0.0299174687695147,0.0299174687695147,0.0299174687695147,0.0299174687695147,0,0,0,0,0,0,-0.0266664281676167,-0.0251245223562166,-0.022523573137845,-0.0247529281783318,0.00220406985951232,0,0,0,0,0,0,0,0,0,0,0.0524410419073597,0.0550419911257312,0.0565838969371314,0.0546703969478466,0.00220406985951231,0.0299174687695147,0.0299174687695147,0.0299174687695147,0.0299174687695147,0
"181","45-54","Male","HIS","added_sugar","CED","MJ",-0.347216653472803,-0.27151693273467,-0.269274130089221,-0.297291289960173,0.0467019682497468,0,0,0,0,0,-0.347216653472803,-0.27151693273467,-0.269274130089221,-0.297291289960173,0.0467019682497468,-13.4109964847572,-10.4871485685866,-10.4005219102932,-11.4826647994207,1.80383033407024,-0.230306105250163,-0.180095069352687,-0.178607435804722,-0.197191000001638,0.0309770522454462,-0.11691054822264,-0.0914218633819831,-0.0906666942844987,-0.100100289958535,0.0157249160043007,0.547971458819086,0.550214261464537,0.62591398220267,0.575988618690039,0.0467019682497473,0.278697328729866,0.278697328729866,0.278697328729866,0.278697328729866,0,0.363465205964722,0.364952839512687,0.415163875410163,0.382048770161638,0.0309770522454461,0.18485777016,0.18485777016,0.18485777016,0.18485777016,0,0.184506252854364,0.185261421951849,0.210750106792506,0.193939848528401,0.0157249160043009,0.093839558569866,0.093839558569866,0.093839558569866,0.093839558569866,0,0,0,0,0,0,-0.11691054822264,-0.0914218633819831,-0.0906666942844987,-0.100100289958535,0.0157249160043007,0,0,0,0,0,0,0,0,0,0,0.184506252854364,0.185261421951849,0.210750106792506,0.193939848528401,0.0157249160043009,0.093839558569866,0.093839558569866,0.093839558569866,0.093839558569866,0
"182","45-54","Male","HIS","added_sugar","FL","mrh-eq",-0.0156187415480709,-0.0122135639402444,-0.0121126766282096,-0.0133729640440309,0.00210078049132555,0,0,0,0,0,-0.0156187415480709,-0.0122135639402444,-0.0121126766282096,-0.0133729640440309,0.00210078049132555,-13.4109964847572,-10.4871485685866,-10.4005219102932,-11.4826647994207,1.80383033407024,-0.0103597897706449,-0.00810116195225024,-0.0080342441829799,-0.00887018302211844,0.00139343135792481,-0.00525895177742598,-0.00411240198799419,-0.00407843244522965,-0.00450278102191252,0.000707349133400762,0.0246492341464983,0.0247501214585332,0.0281552990663597,0.0259095215623197,0.00210078049132556,0.0125365575182888,0.0125365575182888,0.0125365575182888,0.0125365575182888,0,0.0163496452629799,0.0164165630322502,0.0186751908506449,0.0171855841021184,0.0013934313579248,0.00831540108000001,0.00831540108000001,0.00831540108000001,0.00831540108000001,0,0.0082995888835184,0.00833355842628296,0.00948010821571474,0.00872393746020128,0.000707349133400757,0.00422115643828876,0.00422115643828876,0.00422115643828876,0.00422115643828876,0,0,0,0,0,0,-0.00525895177742598,-0.00411240198799419,-0.00407843244522965,-0.00450278102191252,0.000707349133400762,0,0,0,0,0,0,0,0,0,0,0.0082995888835184,0.00833355842628296,0.00948010821571474,0.00872393746020128,0.000707349133400757,0.00422115643828876,0.00422115643828876,0.00422115643828876,0.00422115643828876,0
"183","45-54","Male","HIS","added_sugar","Food_price","USD",-0.444693720546954,-0.345555167352949,-0.333691526311092,-0.376177943546685,0.0641597236953396,0,0,0,0,0,-0.444693720546954,-0.345555167352949,-0.333691526311092,-0.376177943546685,0.0641597236953396,-13.4109964847572,-10.4871485685866,-10.4005219102932,-11.4826647994207,1.80383033407024,-0.294961885566342,-0.229204054431564,-0.221334993615765,-0.249515903666294,0.042556645628628,-0.149731834980612,-0.116351112921385,-0.112356532695328,-0.126662039880392,0.0216030780667116,0.693071913919753,0.704935554961609,0.804074108155611,0.735558331155345,0.0641597236953379,0.359380387608659,0.359380387608659,0.359380387608659,0.359380387608659,0,0.459709209096552,0.467578269912353,0.53333610104713,0.487890119147081,0.0425566456286274,0.238374215480789,0.238374215480789,0.238374215480789,0.238374215480789,0,0.233362704823198,0.237357285049256,0.270738007108482,0.247668212008262,0.0216030780667115,0.121006172127871,0.121006172127871,0.121006172127871,0.121006172127871,0,0,0,0,0,0,-0.149731834980612,-0.116351112921385,-0.112356532695328,-0.126662039880392,0.0216030780667116,0,0,0,0,0,0,0,0,0,0,0.233362704823198,0.237357285049256,0.270738007108482,0.247668212008262,0.0216030780667115,0.121006172127871,0.121006172127871,0.121006172127871,0.121006172127871,0
"184","45-54","Male","HIS","oil","CED","MJ",0.0341148984971127,0.0369298501439418,0.056171987061557,0.042693774800358,0.0126366871386918,0,0,0,0,0,0.0341148984971127,0.0369298501439418,0.056171987061557,0.042693774800358,0.0126366871386918,3.69320413743076,3.9979446328368,6.08105620015277,4.62193448262976,1.36802005223566,0.0284834280580786,0.0308337053929566,0.0468994727474449,0.0356461580314164,0.0105507032078034,0.00563147043903403,0.00609614475098517,0.00927251431411216,0.00704761676894161,0.00208598393088836,0.242542551886299,0.261784688803914,0.264599640450743,0.256020764147497,0.0126366871386916,0.298714538947855,0.298714538947855,0.298714538947855,0.298714538947855,0,0.202505170234081,0.218570937588569,0.220921214923447,0.213758484950109,0.0105507032078034,0.249404642981525,0.249404642981525,0.249404642981525,0.249404642981525,0,0.0400373816522176,0.0432137512153446,0.0436784255272957,0.0422622791973882,0.00208598393088835,0.0493098959663298,0.0493098959663298,0.0493098959663298,0.0493098959663298,0,0,0,0,0,0,0.00563147043903403,0.00609614475098517,0.00927251431411216,0.00704761676894161,0.00208598393088836,0,0,0,0,0,0,0,0,0,0,0.0400373816522176,0.0432137512153446,0.0436784255272957,0.0422622791973882,0.00208598393088835,0.0493098959663298,0.0493098959663298,0.0493098959663298,0.0493098959663298,0
"185","45-54","Male","HIS","oil","FL","mrh-eq",0.00165824865770641,0.00179507714014372,0.0027303942338686,0.00207524858270076,0.000614241003453813,0,0,0,0,0,0.00165824865770641,0.00179507714014372,0.0027303942338686,0.00207524858270076,0.000614241003453813,3.69320413743076,3.9979446328368,6.08105620015277,4.62193448262976,1.36802005223566,0.00138451551741195,0.00149875722433448,0.00227967812177929,0.00173267974732475,0.000512846005790682,0.000273733140294463,0.000296319915809238,0.000450716112089307,0.000342568835376008,0.000101394997663133,0.0117894491503817,0.0127247662441065,0.0128615947265439,0.0124445948015495,0.000614241003453814,0.0145198433842503,0.0145198433842503,0.0145198433842503,0.0145198433842503,0,0.00984332187732271,0.0106242427747675,0.0107384844816901,0.0103903202517772,0.000512846005790682,0.012122999999102,0.012122999999102,0.012122999999102,0.012122999999102,0,0.00194612727305896,0.00210052346933903,0.00212311024485381,0.00205427454977226,0.000101394997663133,0.00239684338514827,0.00239684338514827,0.00239684338514827,0.00239684338514827,0,0,0,0,0,0,0.000273733140294463,0.000296319915809238,0.000450716112089307,0.000342568835376008,0.000101394997663133,0,0,0,0,0,0,0,0,0,0,0.00194612727305896,0.00210052346933903,0.00212311024485381,0.00205427454977226,0.000101394997663133,0.00239684338514827,0.00239684338514827,0.00239684338514827,0.00239684338514827,0
"186","45-54","Male","HIS","oil","Food_price","USD",0.0161915245618976,0.0176648203541872,0.030964839033846,0.0218145476830887,0.00856577309247829,0,0,0,0,0,0.0161915245618976,0.0176648203541872,0.030964839033846,0.0218145476830887,0.00856577309247829,3.69320413743076,3.9979446328368,6.08105620015277,4.62193448262976,1.36802005223566,0.0135187306815072,0.0147488241760402,0.0258533603734798,0.0182135409139022,0.00715178975725462,0.00267279388039032,0.00291599617814695,0.00511147866036621,0.00360100676918647,0.00141398333522367,0.134166221635583,0.147466240315241,0.148939536107531,0.14331651298634,0.00856577309247833,0.165131060669429,0.165131060669429,0.165131060669429,0.165131060669429,0,0.112018915199317,0.123123451396756,0.124353544891289,0.119658734658894,0.00715178975725455,0.137872275572796,0.137872275572796,0.137872275572796,0.137872275572796,0,0.0221473064362662,0.0243427889184854,0.0245859912162421,0.0236577783274459,0.00141398333522368,0.0272587850966324,0.0272587850966324,0.0272587850966324,0.0272587850966324,0,0,0,0,0,0,0.00267279388039032,0.00291599617814695,0.00511147866036621,0.00360100676918647,0.00141398333522367,0,0,0,0,0,0,0,0,0,0,0.0221473064362662,0.0243427889184854,0.0245859912162421,0.0236577783274459,0.00141398333522368,0.0272587850966324,0.0272587850966324,0.0272587850966324,0.0272587850966324,0
"187","45-54","Male","HIS","sat_fat","CED","MJ",-0.759014707126239,-0.666927461060118,-0.622558213289995,-0.68367061835696,0.0732683323261048,0,0,0,0,0,-0.759014707126239,-0.666927461060118,-0.622558213289995,-0.68367061835696,0.0732683323261048,-14.9645003608118,-13.1489365594196,-12.2741661260787,-13.479039495578,1.44453589006375,-0.57098755123179,-0.501712647020703,-0.468334785042011,-0.514308100435579,0.0551179117676336,-0.188027155894451,-0.165214814039413,-0.154223428247985,-0.169362517921382,0.0181504205584725,1.52131394035861,1.56568318812874,1.65777043419486,1.58242634542558,0.0732683323261059,0.898755727068614,0.898755727068614,0.898755727068614,0.898755727068614,0,1.14444596831201,1.1778238302907,1.24709873450179,1.19041928370558,0.0551179117676342,0.67611118327,0.67611118327,0.67611118327,0.67611118327,0,0.3768679720466,0.387859357838028,0.410671699693067,0.392007061719997,0.0181504205584724,0.222644543798615,0.222644543798615,0.222644543798615,0.222644543798615,0,0,0,0,0,0,-0.188027155894451,-0.165214814039413,-0.154223428247985,-0.169362517921382,0.0181504205584725,0,0,0,0,0,0,0,0,0,0,0.3768679720466,0.387859357838028,0.410671699693067,0.392007061719997,0.0181504205584724,0.222644543798615,0.222644543798615,0.222644543798615,0.222644543798615,0
"188","45-54","Male","HIS","sat_fat","FL","mrh-eq",-0.0212003573061657,-0.0186282299130954,-0.017388933892477,-0.0190958900437803,0.00204648844081222,0,0,0,0,0,-0.0212003573061657,-0.0186282299130954,-0.017388933892477,-0.0190958900437803,0.00204648844081222,-14.9645003608118,-13.1489365594196,-12.2741661260787,-13.479039495578,1.44453589006375,-0.0159484921567839,-0.0140135458272379,-0.0130812548012269,-0.0143653547056712,0.00153952145126112,-0.00525186514938172,-0.00461468408585752,-0.00430767909125018,-0.00473053533810905,0.000506966989551086,0.0424924560850295,0.0437317521056479,0.0463038794987181,0.0441994122363328,0.00204648844081219,0.0251035221925526,0.0251035221925526,0.0251035221925526,0.0251035221925526,0,0.0319659991012269,0.0328982901272379,0.0348332364567839,0.0332500990056712,0.00153952145126112,0.0188847443,0.0188847443,0.0188847443,0.0188847443,0,0.0105264569838027,0.0108334619784101,0.0114706430419342,0.0109493132306616,0.000506966989551089,0.00621877789255253,0.00621877789255253,0.00621877789255253,0.00621877789255253,0,0,0,0,0,0,-0.00525186514938172,-0.00461468408585752,-0.00430767909125018,-0.00473053533810905,0.000506966989551086,0,0,0,0,0,0,0,0,0,0,0.0105264569838027,0.0108334619784101,0.0114706430419342,0.0109493132306616,0.000506966989551089,0.00621877789255253,0.00621877789255253,0.00621877789255253,0.00621877789255253,0
"189","45-54","Male","HIS","sat_fat","Food_price","USD",-0.0891024177877363,-0.081213889649523,-0.0785660280961619,-0.0830527200301729,0.00576959193402006,0,0,0,0,0,-0.0891024177877363,-0.081213889649523,-0.0785660280961619,-0.0830527200301729,0.00576959193402006,-14.9645003608118,-13.1489365594196,-12.2741661260787,-13.479039495578,1.44453589006375,-0.0670294934522125,-0.0610951534161474,-0.0591032341948733,-0.0624784589651969,0.00434031796628267,-0.0220729243355237,-0.0201187362333756,-0.0194627939012885,-0.020574261064976,0.00142927396773738,0.187024627879868,0.189672489433229,0.197561017571443,0.191511319813879,0.00576959193402004,0.108458599783706,0.108458599783706,0.108458599783706,0.108458599783706,0,0.14069389339962,0.142685812620894,0.148620152656958,0.144069118169943,0.0043403179662825,0.081590659204746,0.081590659204746,0.081590659204746,0.081590659204746,0,0.046330734480249,0.0469866768123361,0.0489408649144843,0.0474422016439365,0.0014292739677374,0.0268679405789604,0.0268679405789604,0.0268679405789604,0.0268679405789604,0,0,0,0,0,0,-0.0220729243355237,-0.0201187362333756,-0.0194627939012885,-0.020574261064976,0.00142927396773738,0,0,0,0,0,0,0,0,0,0,0.046330734480249,0.0469866768123361,0.0489408649144843,0.0474422016439365,0.0014292739677374,0.0268679405789604,0.0268679405789604,0.0268679405789604,0.0268679405789604,0
"190","45-54","Male","NHB","added_sugar","CED","MJ",-0.361847653875853,-0.349309755551736,-0.306293103198636,-0.338615455892444,0.0306709801906336,0,0,0,0,0,-0.361847653875853,-0.349309755551736,-0.306293103198636,-0.338615455892444,0.0306709801906336,-13.9933904778297,-13.508524249898,-11.8449821293997,-13.0949537612781,1.18610967225608,-0.239635964769358,-0.231332659969956,-0.202844601867691,-0.224250290390004,0.0203120563299996,-0.122211689106495,-0.11797709558178,-0.103448501330944,-0.11436516550244,0.0103589238606349,0.585081556907021,0.628098209260121,0.640636107584238,0.617403909600828,0.030670980190634,0.278788453708385,0.278788453708385,0.278788453708385,0.278788453708385,0,0.387474070527692,0.415962128629955,0.424265433429358,0.408879759050004,0.0203120563299993,0.18462946866,0.18462946866,0.18462946866,0.18462946866,0,0.197607486379329,0.212136080630165,0.21637067415488,0.208524150550824,0.0103589238606345,0.0941589850483849,0.0941589850483849,0.0941589850483849,0.0941589850483849,0,0,0,0,0,0,-0.122211689106495,-0.11797709558178,-0.103448501330944,-0.11436516550244,0.0103589238606349,0,0,0,0,0,0,0,0,0,0,0.197607486379329,0.212136080630165,0.21637067415488,0.208524150550824,0.0103589238606345,0.0941589850483849,0.0941589850483849,0.0941589850483849,0.0941589850483849,0
"191","45-54","Male","NHB","added_sugar","FL","mrh-eq",-0.0155770784517675,-0.015037337973356,-0.0131855261369124,-0.014576962058257,0.00132034644830399,0,0,0,0,0,-0.0155770784517675,-0.015037337973356,-0.0131855261369124,-0.014576962058257,0.00132034644830399,-13.9933904778297,-13.508524249898,-11.8449821293997,-13.0949537612781,1.18610967225608,-0.0103160216270408,-0.00995857498096253,-0.0087322005351309,-0.00965368803368066,0.000874408032165042,-0.00526105682472668,-0.00507876299239343,-0.00445332560178147,-0.00492327402457634,0.000445938416138948,0.0251870123102963,0.0270388241467399,0.0275785646251515,0.026578448231641,0.00132034644830398,0.012001486173384,0.012001486173384,0.012001486173384,0.012001486173384,0,0.0166802628951309,0.0179066373409625,0.0182640839870408,0.0176017503936807,0.000874408032165033,0.00794806236,0.00794806236,0.00794806236,0.00794806236,0,0.00850674941516543,0.00913218680577738,0.00931448063811066,0.0089766978379603,0.000445938416138952,0.00405342381338395,0.00405342381338395,0.00405342381338395,0.00405342381338395,0,0,0,0,0,0,-0.00526105682472668,-0.00507876299239343,-0.00445332560178147,-0.00492327402457634,0.000445938416138948,0,0,0,0,0,0,0,0,0,0,0.00850674941516543,0.00913218680577738,0.00931448063811066,0.0089766978379603,0.000445938416138952,0.00405342381338395,0.00405342381338395,0.00405342381338395,0.00405342381338395,0
"192","45-54","Male","NHB","added_sugar","Food_price","USD",-0.512927423939648,-0.493975544511206,-0.465188313498893,-0.490524543955462,0.0253029696135696,0,0,0,0,0,-0.512927423939648,-0.493975544511206,-0.465188313498893,-0.490524543955462,0.0253029696135696,-13.9933904778297,-13.508524249898,-11.8449821293997,-13.0949537612781,1.18610967225608,-0.339689526174489,-0.327138520627316,-0.308073989455751,-0.32485307303981,0.0167570563742215,-0.173237897765159,-0.16683702388389,-0.157114324043142,-0.165671470915652,0.00854591323934801,0.854908542193765,0.88369577320608,0.902647652634521,0.880244772650335,0.0253029696135694,0.389720228694873,0.389720228694873,0.389720228694873,0.389720228694873,0,0.56616874837734,0.585233279548906,0.597784285096078,0.582947831961399,0.0167570563742214,0.258094758921589,0.258094758921589,0.258094758921589,0.258094758921589,0,0.288739793816426,0.298462493657174,0.304863367538443,0.297296940688936,0.00854591323934806,0.131625469773284,0.131625469773284,0.131625469773284,0.131625469773284,0,0,0,0,0,0,-0.173237897765159,-0.16683702388389,-0.157114324043142,-0.165671470915652,0.00854591323934801,0,0,0,0,0,0,0,0,0,0,0.288739793816426,0.298462493657174,0.304863367538443,0.297296940688936,0.00854591323934806,0.131625469773284,0.131625469773284,0.131625469773284,0.131625469773284,0
"193","45-54","Male","NHB","oil","CED","MJ",-0.0174360849215111,-0.0160333122175718,-0.0113789799909514,-0.0148924141394381,0.00333755318878868,0,0,0,0,0,-0.0174360849215111,-0.0160333122175718,-0.0113789799909514,-0.0148924141394381,0.00333755318878868,-1.88629052557007,-1.73453416094577,-1.2310138568494,-1.61110821727136,0.361067004831534,-0.0145738315690725,-0.0134013336597693,-0.00951104210391741,-0.0124477218539627,0.00278967086047041,-0.00286225335243857,-0.00263197855780242,-0.00186793788703396,-0.00244469228547529,0.000547882328318264,0.309971817479138,0.314626149705758,0.316028922409697,0.313485251627624,0.00333755318878852,0.298592837488186,0.298592837488186,0.298592837488186,0.298592837488186,0,0.259087810103918,0.262978101659769,0.264150599569072,0.262024489853963,0.00278967086047038,0.249576768,0.249576768,0.249576768,0.249576768,0,0.0508840073752201,0.0516480480459886,0.0518783228406247,0.0514607617736615,0.000547882328318265,0.0490160694881862,0.0490160694881862,0.0490160694881862,0.0490160694881862,0,0,0,0,0,0,-0.00286225335243857,-0.00263197855780242,-0.00186793788703396,-0.00244469228547529,0.000547882328318264,0,0,0,0,0,0,0,0,0,0,0.0508840073752201,0.0516480480459886,0.0518783228406247,0.0514607617736615,0.000547882328318265,0.0490160694881862,0.0490160694881862,0.0490160694881862,0.0490160694881862,0
"194","45-54","Male","NHB","oil","FL","mrh-eq",-0.0008507170270321,-0.000782274906586544,-0.00055518724943908,-0.000726609805989384,0.00016284121917902,0,0,0,0,0,-0.0008507170270321,-0.000782274906586544,-0.00055518724943908,-0.000726609805989384,0.00016284121917902,-1.88629052557007,-1.73453416094577,-1.2310138568494,-1.61110821727136,0.361067004831534,-0.000711065971559483,-0.000653859096272181,-0.000464049441089815,-0.00060733180508093,0.000136109712214673,-0.000139651055472617,-0.000128415810314364,-9.11378083492631e-05,-0.000119278000908453,2.67315069643482e-05,0.0151237106389784,0.0153507982961259,0.0154192404165715,0.0152951331955288,0.000162841219179023,0.0145685233895393,0.0145685233895393,0.0145685233895393,0.0145685233895393,0,0.0126410494410898,0.0128308590962722,0.0128880659715595,0.0127843318050809,0.000136109712214659,0.012177,0.012177,0.012177,0.012177,0,0.00248266119788864,0.00251993919985374,0.002531174445012,0.00251080139044783,2.67315069643478e-05,0.00239152338953938,0.00239152338953938,0.00239152338953938,0.00239152338953938,0,0,0,0,0,0,-0.000139651055472617,-0.000128415810314364,-9.11378083492631e-05,-0.000119278000908453,2.67315069643482e-05,0,0,0,0,0,0,0,0,0,0,0.00248266119788864,0.00251993919985374,0.002531174445012,0.00251080139044783,2.67315069643478e-05,0.00239152338953938,0.00239152338953938,0.00239152338953938,0.00239152338953938,0
"195","45-54","Male","NHB","oil","Food_price","USD",-0.0243747994507595,-0.0223222941144428,-0.0119341200587535,-0.0193974980725577,0.00702057972185689,0,0,0,0,0,-0.0243747994507595,-0.0223222941144428,-0.0119341200587535,-0.0193974980725577,0.00702057972185689,-1.88629052557007,-1.73453416094577,-1.2310138568494,-1.61110821727136,0.361067004831534,-0.0203735083491727,-0.0186579358912066,-0.00997505210856077,-0.0162132652509681,0.00586810323786386,-0.00400129110158678,-0.00366435822323618,-0.00195906795019276,-0.00318423282158958,0.00115247648399303,0.174450771124387,0.184838945180077,0.186891450516393,0.181914149138192,0.00702057972185689,0.162516651065634,0.162516651065634,0.162516651065634,0.162516651065634,0,0.145813476299662,0.154496360082307,0.156211932540274,0.152051689442069,0.00586810323786378,0.135838424191101,0.135838424191101,0.135838424191101,0.135838424191101,0,0.0286372948247259,0.0303425850977693,0.0306795179761199,0.0298624596961227,0.00115247648399303,0.0266782268745331,0.0266782268745331,0.0266782268745331,0.0266782268745331,0,0,0,0,0,0,-0.00400129110158678,-0.00366435822323618,-0.00195906795019276,-0.00318423282158958,0.00115247648399303,0,0,0,0,0,0,0,0,0,0,0.0286372948247259,0.0303425850977693,0.0306795179761199,0.0298624596961227,0.00115247648399303,0.0266782268745331,0.0266782268745331,0.0266782268745331,0.0266782268745331,0
"196","45-54","Male","NHB","sat_fat","CED","MJ",-0.696536274645917,-0.680564979914274,-0.640096649887314,-0.671969528933461,0.0306235572587751,0,0,0,0,0,-0.696536274645917,-0.680564979914274,-0.640096649887314,-0.671969528933461,0.0306235572587751,-14.4003723237049,-14.0701776174146,-13.2335248242732,-13.892473025537,0.633119397301783,-0.52380759050892,-0.511796894562119,-0.481363995063644,-0.505332963491356,0.0230294563605969,-0.172728684136997,-0.168768085352155,-0.15873265482367,-0.166636565442105,0.00759410089817817,1.49747422158152,1.53794255160848,1.55391384634012,1.52934710062767,0.0306235572587749,0.857377571694207,0.857377571694207,0.857377571694207,0.857377571694207,0,1.12612708398364,1.15655998348212,1.16857067942892,1.15009605241136,0.0230294563605978,0.64476308892,0.64476308892,0.64476308892,0.64476308892,0,0.371347137597876,0.381382568126361,0.385343166911203,0.379251048216311,0.00759410089817819,0.212614482774206,0.212614482774206,0.212614482774206,0.212614482774206,0,0,0,0,0,0,-0.172728684136997,-0.168768085352155,-0.15873265482367,-0.166636565442105,0.00759410089817817,0,0,0,0,0,0,0,0,0,0,0.371347137597876,0.381382568126361,0.385343166911203,0.379251048216311,0.00759410089817819,0.212614482774206,0.212614482774206,0.212614482774206,0.212614482774206,0
"197","45-54","Male","NHB","sat_fat","FL","mrh-eq",-0.0192862890497871,-0.0188440622514048,-0.0177235406954257,-0.0186060640908445,0.000847931110731698,0,0,0,0,0,-0.0192862890497871,-0.0188440622514048,-0.0177235406954257,-0.0186060640908445,0.000847931110731698,-14.4003723237049,-14.0701776174146,-13.2335248242732,-13.892473025537,0.633119397301783,-0.0145036302698852,-0.0141710679007008,-0.0133284158842654,-0.013992089077104,0.0006376591833006,-0.00478265877990195,-0.00467299435070403,-0.00439512481116024,-0.00461397501374057,0.000210271927431151,0.0414633404365159,0.0425838619924949,0.0430260887908772,0.0423458638319346,0.000847931110731686,0.0237397997410901,0.0237397997410901,0.0237397997410901,0.0237397997410901,0,0.0311811649142655,0.0320238169307008,0.0323563792998851,0.0318448381071039,0.000637659183300557,0.01785274903,0.01785274903,0.01785274903,0.01785274903,0,0.0102821755222504,0.0105600450617941,0.0106697094909921,0.0105010257248307,0.000210271927431156,0.00588705071109013,0.00588705071109013,0.00588705071109013,0.00588705071109013,0,0,0,0,0,0,-0.00478265877990195,-0.00467299435070403,-0.00439512481116024,-0.00461397501374057,0.000210271927431151,0,0,0,0,0,0,0,0,0,0,0.0102821755222504,0.0105600450617941,0.0106697094909921,0.0105010257248307,0.000210271927431156,0.00588705071109013,0.00588705071109013,0.00588705071109013,0.00588705071109013,0
