"","age_gp","race_gp","outcome","outcome_unit","impact_lower_bound (2.5th percentile)","impact_median","impact_upper_bound (97.5th percentile)","impact_mean","impact_SD","substitution_impact_lower_bound (2.5th percentile)","substitution_impact_median","substitution_impact_upper_bound  (97.5th percentile)","substitution_impact_mean","substitution_impact_SD","combined_impact_lower_bound (2.5th percentile)","combined_impact_median","combined_impact_upper_bound  (97.5th percentile)","combined_impact_mean","combined_impact_SD","delta_lower_bound (2.5th percentile)","delta_median","delta_upper_bound (97.5th percentile)","delta_mean","delta_SD","combined_consumed_impact_lower_bound (2.5th percentile)","combined_consumed_impact_median","combined_consumed_upper_bound (97.5th percentile)","combined_consumed_impact_mean","combined_consumed_impact_SD","combined_unconsumed_impact_lower_bound (2.5th percentile)","combined_unconsumed_impact_median","combined_unconsumed_upper_bound (97.5th percentile)","combined_unconsumed_impact_mean","combined_unconsumed_impact_SD","current_intake_impact_lower_bound (2.5th percentile)","current_intake_impact_median","current_intake_impact_upper_bound (97.5th percentile)","current_intake_impact_mean","current_intake_impact_SD","CF_intake_impact_lower_bound (2.5th percentile)","CF_intake_impact_median","CF_intake_impact_upper_bound  (97.5th percentile)","CF_intake_impact_mean","CF_intake_impact_SD","current_intake_consumed_impact_lower_bound (2.5th percentile)","current_intake_consumed_impact_median","current_intake_consumed_upper_bound (97.5th percentile)","current_intake_consumed_impact_mean","current_intake_consumed_impact_SD","CF_intake_consumed_impact_lower_bound (2.5th percentile)","CF_intake_consumed_impact_median","CF_intake_consumed_impact_upper_bound (97.5th percentile)","CF_intake_consumed_impact_mean","CF_intake_consumed_impact_SD","current_intake_unconsumed_impact_lower_bound (2.5th percentile)","current_intake_unconsumed_impact_median","current_intake_unconsumed_upper_bound (97.5th percentile)","current_intake_unconsumed_impact_mean","current_intake_unconsumed_impact_SD","CF_intake_unconsumed_impact_lower_bound (2.5th percentile)","CF_intake_unconsumed_impact_median","CF_intake_unconsumed_impact_upper_bound (97.5th percentile)","CF_intake_unconsumed_impact_mean","CF_intake_unconsumed_impact_SD","inedible_impact_lower_bound (2.5th percentile)","inedible_impact_median","inedible_upper_bound (97.5th percentile)","inedible_consumed_impact_mean","inedible_impact_SD","wasted_impact_lower_bound (2.5th percentile)","wasted_impact_median","wasted_unconsumed_upper_bound (97.5th percentile)","wasted_unconsumed_impact_mean","wasted_impact_SD","current_intake_inedible_impact_lower_bound (2.5th percentile)","current_intake_inedible_impact_median","current_intake_inedible_upper_bound (97.5th percentile)","current_intake_inedible_impact_mean","current_intake_inedible_impact_SD","CF_intake_inedible_impact_lower_bound (2.5th percentile)","CF_intake_inedible_impact_median","CF_intake_inedible_impact_upper_bound (97.5th percentile)","CF_intake_inedible_impact_mean","CF_intake_inedible_impact_SD","current_intake_wasted_impact_lower_bound (2.5th percentile)","current_intake_wasted_impact_median","current_intake_wasted_upper_bound (97.5th percentile)","current_intake_wasted_impact_mean","current_intake_wasted_impact_SD","CF_intake_wasted_impact_lower_bound (2.5th percentile)","CF_intake_wasted_impact_median","CF_intake_unconsumed_wasted_upper_bound (97.5th percentile)","CF_intake_wasted_impact_mean","CF_intake_wasted_impact_SD"
"49","65-74","HIS","CED","MJ",-0.900888261901939,-0.880687887591859,-0.823746254280847,-0.86779621776697,0.0421081009267524,0,0,0,0,0,-0.900888261901939,-0.880687887591859,-0.823746254280847,-0.86779621776697,0.0421081009267524,-23.3076318141199,-22.4407948989503,-19.4209237363105,-21.6853442858029,2.14770928488968,-0.664444184553299,-0.653158532736682,-0.609702390314526,-0.641870641296142,0.0304247138196943,-0.23644407734864,-0.227529354855176,-0.214043863966321,-0.225925576470828,0.0118711169087641,2.26468430254906,2.32162593586007,2.34182631017015,2.30873426603518,0.0421081009267504,1.44093804826821,1.44093804826821,1.44093804826821,1.44093804826821,0,1.70622532942963,1.74968147185178,1.7609671236684,1.73839358041124,0.0304247138196934,1.0965229391151,1.0965229391151,1.0965229391151,1.0965229391151,0,0.558458973119434,0.571944464008289,0.580859186501753,0.570340685623942,0.0118711169087642,0.344415109153113,0.344415109153113,0.344415109153113,0.344415109153113,0,0,0,0,0,0,-0.23644407734864,-0.227529354855176,-0.214043863966321,-0.225925576470828,0.0118711169087641,0,0,0,0,0,0,0,0,0,0,0.558458973119434,0.571944464008289,0.580859186501753,0.570340685623942,0.0118711169087642,0.344415109153113,0.344415109153113,0.344415109153113,0.344415109153113,0
"50","65-74","HIS","FL","mrh-eq",-0.0308600805613992,-0.0293294355058309,-0.0271395603272335,-0.029098126690733,0.00196838814105189,0,0,0,0,0,-0.0308600805613992,-0.0293294355058309,-0.0271395603272335,-0.029098126690733,0.00196838814105189,-23.3076318141199,-22.4407948989503,-19.4209237363105,-21.6853442858029,2.14770928488968,-0.0222878051558458,-0.0213465389714613,-0.0196757684570865,-0.0210905725398858,0.00139251341194407,-0.0085722754055535,-0.00798289653436956,-0.00746379187014697,-0.00800755415084723,0.000583803059180259,0.0790302575894375,0.081220132768035,0.0827507778236033,0.080988823952937,0.00196838814105188,0.051890697262204,0.051890697262204,0.051890697262204,0.051890697262204,0,0.058962546839882,0.0606333173542568,0.0615745835386412,0.0603773509226812,0.00139251341194409,0.0392867783827955,0.0392867783827955,0.0392867783827955,0.0392867783827955,0,0.0200677107495556,0.0205868154137782,0.0211761942849621,0.0206114730302558,0.000583803059180246,0.0126039188794086,0.0126039188794086,0.0126039188794086,0.0126039188794086,0,0,0,0,0,0,-0.0085722754055535,-0.00798289653436956,-0.00746379187014697,-0.00800755415084723,0.000583803059180259,0,0,0,0,0,0,0,0,0,0,0.0200677107495556,0.0205868154137782,0.0211761942849621,0.0206114730302558,0.000583803059180246,0.0126039188794086,0.0126039188794086,0.0126039188794086,0.0126039188794086,0
"51","65-74","HIS","Food_price","USD",-0.391437168341438,-0.381560576493257,-0.308194668354817,-0.359283623408956,0.0478714370692969,0,0,0,0,0,-0.391437168341438,-0.381560576493257,-0.308194668354817,-0.359283623408956,0.0478714370692969,-23.3076318141199,-22.4407948989503,-19.4209237363105,-21.6853442858029,2.14770928488968,-0.26697274312,-0.262045563345297,-0.210076340196632,-0.245539583214082,0.0331823299572209,-0.124464425221439,-0.11951501314796,-0.0981183281581844,-0.113744040194873,0.0147395463614742,1.02600441399539,1.09937032213383,1.10924691398202,1.07709336904953,0.047871437069297,0.717809745640577,0.717809745640577,0.717809745640577,0.717809745640577,0,0.739524265012037,0.791493488160702,0.796420667935404,0.774987508029487,0.0331823299572208,0.529447924815405,0.529447924815405,0.529447924815405,0.529447924815405,0,0.286480148983357,0.307876833973132,0.31282624604661,0.302105861020045,0.0147395463614738,0.188361820825172,0.188361820825172,0.188361820825172,0.188361820825172,0,0,0,0,0,0,-0.124464425221439,-0.11951501314796,-0.0981183281581844,-0.113744040194873,0.0147395463614742,0,0,0,0,0,0,0,0,0,0,0.286480148983357,0.307876833973132,0.31282624604661,0.302105861020045,0.0147395463614738,0.188361820825172,0.188361820825172,0.188361820825172,0.188361820825172,0
"52","65-74","NHB","CED","MJ",-1.21464755060047,-1.20489638831781,-1.19801539625337,-1.20590346558736,0.00879710537341377,0,0,0,0,0,-1.21464755060047,-1.20489638831781,-1.19801539625337,-1.20590346558736,0.00879710537341377,-34.22320089333,-33.2502605813435,-33.0722206841725,-33.5291730075945,0.652159775349957,-0.890919311747432,-0.881853928259991,-0.879830477742964,-0.88432478193382,0.00621614033128723,-0.323728238853039,-0.323042460057815,-0.318184918510408,-0.32157868365354,0.00318103808505569,2.60871688471488,2.61559787677931,2.62534903906198,2.61660495404887,0.00879710537341347,1.41070148846151,1.41070148846151,1.41070148846151,1.41070148846151,0,1.9537006459327,1.95572409644973,1.96478947993716,1.95819495012355,0.00621614033128571,1.07387016818973,1.07387016818973,1.07387016818973,1.07387016818973,0,0.655016238782183,0.659873780329589,0.660559559124814,0.658410003925315,0.00318103808505593,0.336831320271775,0.336831320271775,0.336831320271775,0.336831320271775,0,0,0,0,0,0,-0.323728238853039,-0.323042460057815,-0.318184918510408,-0.32157868365354,0.00318103808505569,0,0,0,0,0,0,0,0,0,0,0.655016238782183,0.659873780329589,0.660559559124814,0.658410003925315,0.00318103808505593,0.336831320271775,0.336831320271775,0.336831320271775,0.336831320271775,0
"53","65-74","NHB","FL","mrh-eq",-0.0412936875453542,-0.040979918183941,-0.0404324121106599,-0.0408979053025839,0.000458833376888424,0,0,0,0,0,-0.0412936875453542,-0.040979918183941,-0.0404324121106599,-0.0408979053025839,0.000458833376888424,-34.22320089333,-33.2502605813435,-33.0722206841725,-33.5291730075945,0.652159775349957,-0.0297003416156589,-0.0293738887367599,-0.029099788968587,-0.0293922582492953,0.000316480427410995,-0.0116053618936292,-0.0115926783761435,-0.0113319555885211,-0.0115056470532885,0.000162442262645292,0.0900891186975233,0.0906366247708043,0.0909503941322176,0.0905546118894472,0.000458833376888416,0.0496567065868633,0.0496567065868633,0.0496567065868633,0.0496567065868634,0,0.0668005552295011,0.067074654997674,0.067401107876573,0.0670930245102095,0.000316480427410994,0.0377007662609141,0.0377007662609141,0.0377007662609141,0.0377007662609141,0,0.0232878959144703,0.0235486187020927,0.0235613022195785,0.0234615873792378,0.000162442262645284,0.0119559403259492,0.0119559403259492,0.0119559403259492,0.0119559403259492,0,0,0,0,0,0,-0.0116053618936292,-0.0115926783761435,-0.0113319555885211,-0.0115056470532885,0.000162442262645292,0,0,0,0,0,0,0,0,0,0,0.0232878959144703,0.0235486187020927,0.0235613022195785,0.0234615873792378,0.000162442262645284,0.0119559403259492,0.0119559403259492,0.0119559403259492,0.0119559403259492,0
"54","65-74","NHB","Food_price","USD",-0.685755101377826,-0.684361291107831,-0.676466710210775,-0.682080318957985,0.00527264627319755,0,0,0,0,0,-0.685755101377826,-0.684361291107831,-0.676466710210775,-0.682080318957985,0.00527264627319755,-34.22320089333,-33.2502605813435,-33.0722206841725,-33.5291730075945,0.652159775349957,-0.464570574662835,-0.463195181304898,-0.458896386168575,-0.462169426294938,0.00311573499186377,-0.222487530948827,-0.219718327320893,-0.217497934918098,-0.219910892663047,0.00263139296554081,1.30351511697955,1.3114096978766,1.3128035081466,1.30912872572676,0.00527264627319794,0.627048406768773,0.627048406768773,0.627048406768773,0.627048406768773,0,0.907294001738397,0.91159279687472,0.912968190232657,0.91056704186476,0.00311573499186379,0.448397615569822,0.448397615569822,0.448397615569822,0.448397615569822,0,0.396148726117049,0.398369118519844,0.401138322147777,0.398561683861998,0.00263139296554067,0.178650791198951,0.178650791198951,0.178650791198951,0.178650791198951,0,0,0,0,0,0,-0.222487530948827,-0.219718327320893,-0.217497934918098,-0.219910892663047,0.00263139296554081,0,0,0,0,0,0,0,0,0,0,0.396148726117049,0.398369118519844,0.401138322147777,0.398561683861998,0.00263139296554067,0.178650791198951,0.178650791198951,0.178650791198951,0.178650791198951,0
"55","65-74","NHW","CED","MJ",-1.33886449637621,-1.33447802007963,-1.31533542353858,-1.32930043402894,0.0131705023474241,0,0,0,0,0,-1.33886449637621,-1.33447802007963,-1.31533542353858,-1.32930043402894,0.0131705023474241,-33.4160783835594,-32.9235584152781,-32.4447091831528,-32.9283551648065,0.51126382427948,-0.995241393932387,-0.992363228723838,-0.975903242708108,-0.987597677563424,0.010982896695767,-0.343623102443826,-0.342114791355788,-0.339432180830475,-0.341702756465516,0.00223442492877684,2.80761882863152,2.82676142517257,2.83114790146915,2.82158383912188,0.0131705023474237,1.49228340509294,1.49228340509294,1.49228340509294,1.49228340509294,0,2.1114246859367,2.12788467195243,2.13076283716098,2.12311912079202,0.010982896695767,1.13552144322859,1.13552144322859,1.13552144322859,1.13552144322859,0,0.69619414269482,0.698876753220134,0.700385064308172,0.698464718329862,0.0022344249287773,0.356761961864346,0.356761961864346,0.356761961864346,0.356761961864346,0,0,0,0,0,0,-0.343623102443826,-0.342114791355788,-0.339432180830475,-0.341702756465516,0.00223442492877684,0,0,0,0,0,0,0,0,0,0,0.69619414269482,0.698876753220134,0.700385064308172,0.698464718329862,0.0022344249287773,0.356761961864346,0.356761961864346,0.356761961864346,0.356761961864346,0
"56","65-74","NHW","FL","mrh-eq",-0.0436325143766522,-0.043139410703065,-0.0431286170741689,-0.0433086422976934,0.00030301051082944,0,0,0,0,0,-0.0436325143766522,-0.043139410703065,-0.0431286170741689,-0.0433086422976934,0.00030301051082944,-33.4160783835594,-32.9235584152781,-32.4447091831528,-32.9283551648065,0.51126382427948,-0.0319408977257836,-0.0315785746484494,-0.0315015617954379,-0.0316786834990889,0.000246948150486587,-0.0116956699589219,-0.0116419022156804,-0.0115540957337727,-0.0116299587986045,7.52272147088091e-05,0.095848181429331,0.0958589750582271,0.0963520787318143,0.0960282066528555,0.000303010510829422,0.052719564355162,0.052719564355162,0.052719564355162,0.052719564355162,0,0.0715012821308288,0.0715782949838404,0.0719406180611746,0.0716784038344799,0.0002469481504866,0.039999720335391,0.039999720335391,0.039999720335391,0.039999720335391,0,0.0242739397535438,0.0243617462354515,0.0244155139786929,0.0243498028183756,7.52272147087961e-05,0.012719844019771,0.012719844019771,0.012719844019771,0.012719844019771,0,0,0,0,0,0,-0.0116956699589219,-0.0116419022156804,-0.0115540957337727,-0.0116299587986045,7.52272147088091e-05,0,0,0,0,0,0,0,0,0,0,0.0242739397535438,0.0243617462354515,0.0244155139786929,0.0243498028183756,7.52272147087961e-05,0.012719844019771,0.012719844019771,0.012719844019771,0.012719844019771,0
"57","65-74","NHW","Food_price","USD",-0.646130307376881,-0.64448243784689,-0.623277546229231,-0.637620324833673,0.0134157994161832,0,0,0,0,0,-0.646130307376881,-0.64448243784689,-0.623277546229231,-0.637620324833673,0.0134157994161832,-33.4160783835594,-32.9235584152781,-32.4447091831528,-32.9283551648065,0.51126382427948,-0.443135024662787,-0.442918975294124,-0.428789227885025,-0.43803697598169,0.00865356980830691,-0.202995282714093,-0.201563462552765,-0.194488318344207,-0.199583348851983,0.00479450703970623,1.43104854718094,1.4522534387986,1.45390130832859,1.44539132578538,0.0134157994161828,0.807771000951708,0.807771000951708,0.807771000951708,0.807771000951708,0,1.01928264927883,1.03341239668793,1.03362844605659,1.0285303973755,0.00865356980830672,0.590493421393807,0.590493421393807,0.590493421393807,0.590493421393807,0,0.411765897902108,0.418841042110667,0.420272862271994,0.416860928409884,0.00479450703970634,0.217277579557901,0.217277579557901,0.217277579557901,0.217277579557901,0,0,0,0,0,0,-0.202995282714093,-0.201563462552765,-0.194488318344207,-0.199583348851983,0.00479450703970623,0,0,0,0,0,0,0,0,0,0,0.411765897902108,0.418841042110667,0.420272862271994,0.416860928409884,0.00479450703970634,0.217277579557901,0.217277579557901,0.217277579557901,0.217277579557901,0
"58","65-74","OTH","CED","MJ",-0.845238448506499,-0.829545124024985,-0.806996475631583,-0.827139747213796,0.0202348650370769,0,0,0,0,0,-0.845238448506499,-0.829545124024985,-0.806996475631583,-0.827139747213796,0.0202348650370769,-23.7316291446517,-22.3023435051729,-20.136832658851,-22.0440188711929,1.90517865660646,-0.631399547749008,-0.625897579698582,-0.611898888966779,-0.62291627349459,0.01058327298816,-0.213838900757492,-0.203647544326404,-0.195097586664804,-0.204223473719207,0.00987645171106483,2.23581133811456,2.25835998650796,2.27405331098948,2.25595460969677,0.0202348650370785,1.42881486248298,1.42881486248298,1.42881486248298,1.42881486248298,0,1.70528166367259,1.71928035440439,1.72478232245482,1.7162990482004,0.0105832729881606,1.09338277470581,1.09338277470581,1.09338277470581,1.09338277470581,0,0.530529674441971,0.539079632103571,0.549270988534659,0.539655561496374,0.00987645171106504,0.335432087777167,0.335432087777167,0.335432087777167,0.335432087777167,0,0,0,0,0,0,-0.213838900757492,-0.203647544326404,-0.195097586664804,-0.204223473719207,0.00987645171106483,0,0,0,0,0,0,0,0,0,0,0.530529674441971,0.539079632103571,0.549270988534659,0.539655561496374,0.00987645171106504,0.335432087777167,0.335432087777167,0.335432087777167,0.335432087777167,0
"59","65-74","OTH","FL","mrh-eq",-0.0290033941863274,-0.0270840402199868,-0.0251770873401315,-0.0270883914784027,0.00201384923413558,0,0,0,0,0,-0.0290033941863274,-0.0270840402199868,-0.0251770873401315,-0.0270883914784027,0.00201384923413558,-23.7316291446517,-22.3023435051729,-20.136832658851,-22.0440188711929,1.90517865660646,-0.0212333295894824,-0.0200840868265579,-0.0188002508864447,-0.0200368611503513,0.00128122068009599,-0.00777006459684495,-0.00699995339342893,-0.00637683645368682,-0.00705153032805136,0.000734637132568291,0.0778103903657529,0.0797173432456082,0.0816366972119487,0.0797216945040241,0.00201384923413556,0.0526333030256214,0.0526333030256214,0.0526333030256214,0.0526333030256214,0,0.0588926183474636,0.0601764542875768,0.0613256970505014,0.0601292286113703,0.00128122068009598,0.040092367461019,0.040092367461019,0.040092367461019,0.040092367461019,0,0.0189177720182892,0.0195408889580313,0.0203110001614473,0.0195924658926537,0.000734637132568288,0.0125409355646024,0.0125409355646024,0.0125409355646024,0.0125409355646024,0,0,0,0,0,0,-0.00777006459684495,-0.00699995339342893,-0.00637683645368682,-0.00705153032805136,0.000734637132568291,0,0,0,0,0,0,0,0,0,0,0.0189177720182892,0.0195408889580313,0.0203110001614473,0.0195924658926537,0.000734637132568288,0.0125409355646024,0.0125409355646024,0.0125409355646024,0.0125409355646024,0
"60","65-74","OTH","Food_price","USD",-0.437699258900776,-0.369300337840358,-0.328054512021055,-0.378827739679345,0.0582946333593191,0,0,0,0,0,-0.437699258900776,-0.369300337840358,-0.328054512021055,-0.378827739679345,0.0582946333593191,-23.7316291446517,-22.3023435051729,-20.136832658851,-22.0440188711929,1.90517865660646,-0.30401861609625,-0.259286281881611,-0.232272170613321,-0.265503202213663,0.0381431825753814,-0.133680642804527,-0.110014055958747,-0.0957823414077342,-0.113324537465683,0.0201514591932739,1.05546968693058,1.09671551274989,1.1651144338103,1.10624291458887,0.0582946333593189,0.727415174909528,0.727415174909528,0.727415174909528,0.727415174909528,0,0.762006534532761,0.789020645801052,0.833752980015691,0.795237566133104,0.0381431825753816,0.529734363919441,0.529734363919441,0.529734363919441,0.529734363919441,0,0.293463152397822,0.307694866948834,0.331361453794614,0.31100534845577,0.020151459193274,0.197680810990087,0.197680810990087,0.197680810990087,0.197680810990087,0,0,0,0,0,0,-0.133680642804527,-0.110014055958747,-0.0957823414077342,-0.113324537465683,0.0201514591932739,0,0,0,0,0,0,0,0,0,0,0.293463152397822,0.307694866948834,0.331361453794614,0.31100534845577,0.020151459193274,0.197680810990087,0.197680810990087,0.197680810990087,0.197680810990087,0
"61","75+","HIS","CED","MJ",-1.08672688864451,-1.0238718311555,-0.999774093948406,-1.03747089090354,0.0472557093648375,0,0,0,0,0,-1.08672688864451,-1.0238718311555,-0.999774093948406,-1.03747089090354,0.0472557093648375,-28.389153240221,-26.7379644483639,-25.8185905495177,-26.9947416038063,1.37108144489843,-0.806136736729704,-0.762507805856796,-0.74198687252602,-0.770615875169825,0.0344855273382192,-0.280590151914811,-0.261364025298704,-0.257787221422385,-0.266855015733718,0.0129093086992826,2.4706594657519,2.494757202959,2.55761226044801,2.50835626270704,0.0472557093648364,1.4708853718035,1.4708853718035,1.4708853718035,1.4708853718035,0,1.86654610287928,1.88706703621006,1.93069596708297,1.89517510552309,0.0344855273382191,1.12455923035326,1.12455923035326,1.12455923035326,1.12455923035326,0,0.604113362872622,0.60769016674894,0.626916293365047,0.613181157183954,0.0129093086992823,0.346326141450236,0.346326141450236,0.346326141450236,0.346326141450236,0,0,0,0,0,0,-0.280590151914811,-0.261364025298704,-0.257787221422385,-0.266855015733718,0.0129093086992826,0,0,0,0,0,0,0,0,0,0,0.604113362872622,0.60769016674894,0.626916293365047,0.613181157183954,0.0129093086992823,0.346326141450236,0.346326141450236,0.346326141450236,0.346326141450236,0
"62","75+","HIS","FL","mrh-eq",-0.0368678952446933,-0.0340978501941512,-0.0336804909146109,-0.0349233539734501,0.0018235600177291,0,0,0,0,0,-0.0368678952446933,-0.0340978501941512,-0.0336804909146109,-0.0349233539734501,0.0018235600177291,-28.389153240221,-26.7379644483639,-25.8185905495177,-26.9947416038063,1.37108144489843,-0.0267825773584423,-0.0247940644826576,-0.0246195432184207,-0.0254305527674112,0.00126486418525963,-0.010085317886251,-0.00930378571149354,-0.00906094769619022,-0.00949280120603884,0.000563444283327236,0.0855701454623006,0.0859875047418408,0.0887575497923829,0.0868130085211397,0.00182356001772909,0.0518896545476897,0.0518896545476897,0.0518896545476897,0.0518896545476897,0,0.0640870539423475,0.0642615752065843,0.0662500880823691,0.064898063491338,0.00126486418525966,0.0394675107239268,0.0394675107239268,0.0394675107239268,0.0394675107239268,0,0.0214830915199531,0.0217259295352565,0.0225074617100139,0.0219149450298018,0.000563444283327233,0.0124221438237629,0.0124221438237629,0.0124221438237629,0.0124221438237629,0,0,0,0,0,0,-0.010085317886251,-0.00930378571149354,-0.00906094769619022,-0.00949280120603884,0.000563444283327236,0,0,0,0,0,0,0,0,0,0,0.0214830915199531,0.0217259295352565,0.0225074617100139,0.0219149450298018,0.000563444283327233,0.0124221438237629,0.0124221438237629,0.0124221438237629,0.0124221438237629,0
"63","75+","HIS","Food_price","USD",-0.499043924039547,-0.493304497541083,-0.444012811427917,-0.478023002939433,0.031844018187238,0,0,0,0,0,-0.499043924039547,-0.493304497541083,-0.444012811427917,-0.478023002939433,0.031844018187238,-28.389153240221,-26.7379644483639,-25.8185905495177,-26.9947416038063,1.37108144489843,-0.340883588366095,-0.337120473595637,-0.30489679796992,-0.327134311892038,0.0208214295223602,-0.158160335673452,-0.156184023945446,-0.139116013457997,-0.150888691047396,0.0110225907428183,1.11642364715726,1.16571533327043,1.17145475976889,1.15043383866878,0.0318440181872384,0.672410835729344,0.672410835729344,0.672410835729344,0.672410835729344,0,0.798968635574306,0.831192311200023,0.834955425970481,0.821206149496423,0.0208214295223602,0.494071837604387,0.494071837604387,0.494071837604387,0.494071837604387,0,0.317455011582954,0.334523022070403,0.336499333798409,0.329227689172353,0.0110225907428183,0.178338998124957,0.178338998124957,0.178338998124957,0.178338998124957,0,0,0,0,0,0,-0.158160335673452,-0.156184023945446,-0.139116013457997,-0.150888691047396,0.0110225907428183,0,0,0,0,0,0,0,0,0,0,0.317455011582954,0.334523022070403,0.336499333798409,0.329227689172353,0.0110225907428183,0.178338998124957,0.178338998124957,0.178338998124957,0.178338998124957,0
"64","75+","NHB","CED","MJ",-1.12710938298851,-1.12603844956367,-1.03624779923413,-1.09490872433395,0.0548974283832525,0,0,0,0,0,-1.12710938298851,-1.12603844956367,-1.03624779923413,-1.09490872433395,0.0548974283832525,-33.4102715476957,-32.0902337031287,-30.5369961172369,-32.0084092324884,1.51390956821047,-0.830082088640357,-0.828512755299448,-0.758256127557666,-0.80441195024651,0.0431823320506894,-0.29749946268969,-0.297001062773627,-0.277965440101937,-0.290496774087442,0.0117230378378067,2.41361169415298,2.50340234448252,2.50447327790736,2.4722726192528,0.0548974283832525,1.37736389491885,1.37736389491885,1.37736389491885,1.37736389491885,0,1.80878547236382,1.8790421001056,1.88061143344651,1.85494129505267,0.0431823320506874,1.05052934480615,1.05052934480615,1.05052934480615,1.05052934480615,0,0.604799990214631,0.623835612886322,0.624334012802384,0.617331324200136,0.0117230378378073,0.326834550112695,0.326834550112695,0.326834550112695,0.326834550112695,0,0,0,0,0,0,-0.29749946268969,-0.297001062773627,-0.277965440101937,-0.290496774087442,0.0117230378378067,0,0,0,0,0,0,0,0,0,0,0.604799990214631,0.623835612886322,0.624334012802384,0.617331324200136,0.0117230378378073,0.326834550112695,0.326834550112695,0.326834550112695,0.326834550112695,0
"65","75+","NHB","FL","mrh-eq",-0.0386355517478262,-0.0380093584865365,-0.0361955405497133,-0.0375926480740686,0.00133395932825728,0,0,0,0,0,-0.0386355517478262,-0.0380093584865365,-0.0361955405497133,-0.0375926480740686,0.00133395932825728,-33.4102715476957,-32.0902337031287,-30.5369961172369,-32.0084092324884,1.51390956821047,-0.0278730048100106,-0.0274380149994752,-0.0259369114392822,-0.0270639399995953,0.00106925346312156,-0.0107625469378156,-0.0105713434870613,-0.0102586291104311,-0.0105287080744733,0.000267777769828492,0.0840603385497731,0.0858741564865963,0.0865003497478861,0.0854574460741284,0.00133395932825732,0.0478647980000598,0.0478647980000598,0.0478647980000598,0.0478647980000598,0,0.0622575418439494,0.0637586454041424,0.0641936352146778,0.0633845704042626,0.00106925346312158,0.0363206304046672,0.0363206304046672,0.0363206304046672,0.0363206304046672,0,0.0218027967058237,0.0221155110824539,0.0223067145332082,0.0220728756698659,0.000267777769828492,0.0115441675953926,0.0115441675953926,0.0115441675953926,0.0115441675953926,0,0,0,0,0,0,-0.0107625469378156,-0.0105713434870613,-0.0102586291104311,-0.0105287080744733,0.000267777769828492,0,0,0,0,0,0,0,0,0,0,0.0218027967058237,0.0221155110824539,0.0223067145332082,0.0220728756698659,0.000267777769828492,0.0115441675953926,0.0115441675953926,0.0115441675953926,0.0115441675953926,0
"66","75+","NHB","Food_price","USD",-0.691068193269623,-0.655627773317547,-0.655312006460798,-0.667952213000118,0.021635048896553,0,0,0,0,0,-0.691068193269623,-0.655627773317547,-0.655312006460798,-0.667952213000118,0.021635048896553,-33.4102715476957,-32.0902337031287,-30.5369961172369,-32.0084092324884,1.51390956821047,-0.475286003524701,-0.448829659112063,-0.447472901203979,-0.457636531569801,0.0165062321390526,-0.215836978747625,-0.207893894259521,-0.206852903208186,-0.210315681430317,0.00517272959464976,1.33089981871986,1.33121558557661,1.36665600552868,1.34354002525918,0.0216350488965531,0.67558781225906,0.67558781225906,0.67558781225906,0.675587812259061,0,0.935406310159733,0.936763068067818,0.963219412480456,0.945569940525556,0.016506232139053,0.487933408955755,0.487933408955755,0.487933408955755,0.487933408955755,0,0.394507306511492,0.395548297562827,0.40349138205093,0.397970084733623,0.00517272959464928,0.187654403303306,0.187654403303306,0.187654403303306,0.187654403303306,0,0,0,0,0,0,-0.215836978747625,-0.207893894259521,-0.206852903208186,-0.210315681430317,0.00517272959464976,0,0,0,0,0,0,0,0,0,0,0.394507306511492,0.395548297562827,0.40349138205093,0.397970084733623,0.00517272959464928,0.187654403303306,0.187654403303306,0.187654403303306,0.187654403303306,0
"67","75+","NHW","CED","MJ",-1.4626346603026,-1.40621275585348,-1.37871503858661,-1.41636159346129,0.0450342204254449,0,0,0,0,0,-1.4626346603026,-1.40621275585348,-1.37871503858661,-1.41636159346129,0.0450342204254449,-35.3609086022637,-34.0818256467057,-33.1221214349248,-34.1938883638204,1.18229891416196,-1.09917010431956,-1.05571393249207,-1.03580550896356,-1.06397630031627,0.0341087721335447,-0.363464555983037,-0.35049882336141,-0.34290952962305,-0.352385293145012,0.0109410973141692,2.84765541812127,2.87515313538815,2.93157503983726,2.88530197299595,0.0450342204254436,1.46894037953466,1.46894037953466,1.46894037953466,1.46894037953466,0,2.16836322020762,2.18827164373613,2.23172781556362,2.19653401156033,0.034108772133546,1.13255771124406,1.13255771124406,1.13255771124406,1.13255771124406,0,0.679292197913654,0.686881491652014,0.699847224273641,0.688767961435616,0.010941097314169,0.336382668290603,0.336382668290603,0.336382668290603,0.336382668290603,0,0,0,0,0,0,-0.363464555983037,-0.35049882336141,-0.34290952962305,-0.352385293145012,0.0109410973141692,0,0,0,0,0,0,0,0,0,0,0.679292197913654,0.686881491652014,0.699847224273641,0.688767961435616,0.010941097314169,0.336382668290603,0.336382668290603,0.336382668290603,0.336382668290603,0
