"","age_gp","race_gp","Foodgroup","outcome","outcome_unit","impact_lower_bound (2.5th percentile)","impact_median","impact_upper_bound (97.5th percentile)","impact_mean","impact_SD","substitution_impact_lower_bound (2.5th percentile)","substitution_impact_median","substitution_impact_upper_bound  (97.5th percentile)","substitution_impact_mean","substitution_impact_SD","combined_impact_lower_bound (2.5th percentile)","combined_impact_median","combined_impact_upper_bound  (97.5th percentile)","combined_impact_mean","combined_impact_SD","delta_lower_bound (2.5th percentile)","delta_median","delta_upper_bound (97.5th percentile)","delta_mean","delta_SD","combined_consumed_impact_lower_bound (2.5th percentile)","combined_consumed_impact_median","combined_consumed_upper_bound (97.5th percentile)","combined_consumed_impact_mean","combined_consumed_impact_SD","combined_unconsumed_impact_lower_bound (2.5th percentile)","combined_unconsumed_impact_median","combined_unconsumed_upper_bound (97.5th percentile)","combined_unconsumed_impact_mean","combined_unconsumed_impact_SD","current_intake_impact_lower_bound (2.5th percentile)","current_intake_impact_median","current_intake_impact_upper_bound (97.5th percentile)","current_intake_impact_mean","current_intake_impact_SD","CF_intake_impact_lower_bound (2.5th percentile)","CF_intake_impact_median","CF_intake_impact_upper_bound  (97.5th percentile)","CF_intake_impact_mean","CF_intake_impact_SD","current_intake_consumed_impact_lower_bound (2.5th percentile)","current_intake_consumed_impact_median","current_intake_consumed_upper_bound (97.5th percentile)","current_intake_consumed_impact_mean","current_intake_consumed_impact_SD","CF_intake_consumed_impact_lower_bound (2.5th percentile)","CF_intake_consumed_impact_median","CF_intake_consumed_impact_upper_bound (97.5th percentile)","CF_intake_consumed_impact_mean","CF_intake_consumed_impact_SD","current_intake_unconsumed_impact_lower_bound (2.5th percentile)","current_intake_unconsumed_impact_median","current_intake_unconsumed_upper_bound (97.5th percentile)","current_intake_unconsumed_impact_mean","current_intake_unconsumed_impact_SD","CF_intake_unconsumed_impact_lower_bound (2.5th percentile)","CF_intake_unconsumed_impact_median","CF_intake_unconsumed_impact_upper_bound (97.5th percentile)","CF_intake_unconsumed_impact_mean","CF_intake_unconsumed_impact_SD","inedible_impact_lower_bound (2.5th percentile)","inedible_impact_median","inedible_upper_bound (97.5th percentile)","inedible_consumed_impact_mean","inedible_impact_SD","wasted_impact_lower_bound (2.5th percentile)","wasted_impact_median","wasted_unconsumed_upper_bound (97.5th percentile)","wasted_unconsumed_impact_mean","wasted_impact_SD","current_intake_inedible_impact_lower_bound (2.5th percentile)","current_intake_inedible_impact_median","current_intake_inedible_upper_bound (97.5th percentile)","current_intake_inedible_impact_mean","current_intake_inedible_impact_SD","CF_intake_inedible_impact_lower_bound (2.5th percentile)","CF_intake_inedible_impact_median","CF_intake_inedible_impact_upper_bound (97.5th percentile)","CF_intake_inedible_impact_mean","CF_intake_inedible_impact_SD","current_intake_wasted_impact_lower_bound (2.5th percentile)","current_intake_wasted_impact_median","current_intake_wasted_upper_bound (97.5th percentile)","current_intake_wasted_impact_mean","current_intake_wasted_impact_SD","CF_intake_wasted_impact_lower_bound (2.5th percentile)","CF_intake_wasted_impact_median","CF_intake_unconsumed_wasted_upper_bound (97.5th percentile)","CF_intake_wasted_impact_mean","CF_intake_wasted_impact_SD"
"115","55-64","HIS","sat_fat","CED","MJ",-0.747590013539077,-0.729158052264392,-0.659679059942753,-0.711246813300548,0.0487998216333358,0,0,0,0,0,-0.747590013539077,-0.729158052264392,-0.659679059942753,-0.711246813300548,0.0487998216333358,-14.4683386017245,-14.1283235009191,-12.7911141505999,-13.7784307817914,0.933309026342923,-0.574018019627081,-0.559473739133143,-0.505951593678726,-0.545797295287361,0.0377316042524942,-0.173571993911996,-0.16968431313125,-0.153727466264026,-0.165449518013187,0.0110696635800821,1.555533845358,1.62501283767964,1.64344479895432,1.60710159871579,0.0487998216333354,0.895854785415245,0.895854785415245,0.895854785415245,0.895854785415245,0,1.19196627074946,1.24548841620388,1.26003269669782,1.2318119723581,0.0377316042524946,0.686014677070737,0.686014677070737,0.686014677070737,0.686014677070737,0,0.363567574608534,0.379524421475758,0.383412102256504,0.375289626357695,0.0110696635800819,0.209840108344508,0.209840108344508,0.209840108344508,0.209840108344508,0,0,0,0,0,0,-0.173571993911996,-0.16968431313125,-0.153727466264026,-0.165449518013187,0.0110696635800821,0,0,0,0,0,0,0,0,0,0,0.363567574608534,0.379524421475758,0.383412102256504,0.375289626357695,0.0110696635800819,0.209840108344508,0.209840108344508,0.209840108344508,0.209840108344508,0
"116","55-64","HIS","sat_fat","FL","mrh-eq",-0.0203055376991045,-0.0198183644699279,-0.0179372183414528,-0.0193292511719284,0.00131648999539817,0,0,0,0,0,-0.0203055376991045,-0.0198183644699279,-0.0179372183414528,-0.0193292511719284,0.00131648999539817,-14.4683386017245,-14.1283235009191,-12.7911141505999,-13.7784307817914,0.933309026342923,-0.0155866076820905,-0.0152019490252415,-0.0137532079514067,-0.0148285867736676,0.0010176800471879,-0.00471893001701395,-0.00461641544468637,-0.0041840103900461,-0.00450066439826087,0.000298850483476789,0.0423332179625618,0.0442143640910369,0.0447015373202135,0.0437252507930374,0.00131648999539818,0.024395999621109,0.024395999621109,0.024395999621109,0.024395999621109,0,0.0324292749296575,0.0338780160034922,0.0342626746603412,0.0335046537519183,0.0010176800471879,0.0186760669782507,0.0186760669782507,0.0186760669782507,0.0186760669782507,0,0.00990394303290438,0.0103363480875447,0.0104388626598723,0.0102205970411192,0.000298850483476796,0.00571993264285829,0.00571993264285829,0.00571993264285829,0.00571993264285829,0,0,0,0,0,0,-0.00471893001701395,-0.00461641544468637,-0.0041840103900461,-0.00450066439826087,0.000298850483476789,0,0,0,0,0,0,0,0,0,0,0.00990394303290438,0.0103363480875447,0.0104388626598723,0.0102205970411192,0.000298850483476796,0.00571993264285829,0.00571993264285829,0.00571993264285829,0.00571993264285829,0
"117","55-64","HIS","sat_fat","Food_price","USD",-0.0797598255923296,-0.0775325496648093,-0.070154697786315,-0.0757253300328886,0.00529205988217497,0,0,0,0,0,-0.0797598255923296,-0.0775325496648093,-0.070154697786315,-0.0757253300328886,0.00529205988217497,-14.4683386017245,-14.1283235009191,-12.7911141505999,-13.7784307817914,0.933309026342923,-0.0611725582674054,-0.0594345606906445,-0.053752935925434,-0.058050831852592,0.00408479583540999,-0.0185872673249241,-0.018097988974165,-0.0164017618608812,-0.0176744981802967,0.00120731946379903,0.166710476738608,0.174088328617102,0.176315604544622,0.172281108985181,0.00529205988217498,0.0965557789522925,0.0965557789522925,0.0965557789522925,0.0965557789522925,0,0.127611313106772,0.133292937871982,0.135030935448743,0.13190920903393,0.00408479583541007,0.0738583771813379,0.0738583771813379,0.0738583771813379,0.0738583771813379,0,0.0390991636318359,0.0407953907451196,0.0412846690958786,0.0403718999512513,0.00120731946379893,0.0226974017709547,0.0226974017709547,0.0226974017709547,0.0226974017709547,0,0,0,0,0,0,-0.0185872673249241,-0.018097988974165,-0.0164017618608812,-0.0176744981802967,0.00120731946379903,0,0,0,0,0,0,0,0,0,0,0.0390991636318359,0.0407953907451196,0.0412846690958786,0.0403718999512513,0.00120731946379893,0.0226974017709547,0.0226974017709547,0.0226974017709547,0.0226974017709547,0
"118","55-64","NHB","added_sugar","CED","MJ",-0.423073930817017,-0.385105845616278,-0.381793962685372,-0.397265916588149,0.0241439964275146,0,0,0,0,0,-0.423073930817017,-0.385105845616278,-0.381793962685372,-0.397265916588149,0.0241439964275146,-16.7344957150708,-15.2319206914902,-15.0973603183417,-15.7119258319927,0.956684265322127,-0.280534340483399,-0.255349853390966,-0.253114747505557,-0.263402267849571,0.01602795438573,-0.142539590333618,-0.129755992225312,-0.128679215179815,-0.133863648738578,0.00811607650531798,0.65424387135996,0.657555754290865,0.695523839491605,0.669715825262737,0.0241439964275146,0.272449908674587,0.272449908674587,0.272449908674587,0.272449908674587,0,0.43371354210043,0.435948647985839,0.461133135078273,0.444001062444444,0.0160279543857301,0.180598794594873,0.180598794594873,0.180598794594873,0.180598794594873,0,0.220530329259529,0.221607106305026,0.234390704413332,0.225714762818292,0.00811607650531801,0.0918511140797139,0.0918511140797139,0.0918511140797139,0.0918511140797139,0,0,0,0,0,0,-0.142539590333618,-0.129755992225312,-0.128679215179815,-0.133863648738578,0.00811607650531798,0,0,0,0,0,0,0,0,0,0,0.220530329259529,0.221607106305026,0.234390704413332,0.225714762818292,0.00811607650531801,0.0918511140797139,0.0918511140797139,0.0918511140797139,0.0918511140797139,0
"119","55-64","NHB","added_sugar","FL","mrh-eq",-0.0185202633297647,-0.0168473070473406,-0.0166516533066003,-0.0173656588163525,0.00108108615809561,0,0,0,0,0,-0.0185202633297647,-0.0168473070473406,-0.0166516533066003,-0.0173656588163525,0.00108108615809561,-16.7344957150708,-15.2319206914902,-15.0973603183417,-15.7119258319927,0.956684265322127,-0.0122816894254707,-0.0111719149571791,-0.0110405119577557,-0.0115152031918697,0.00071772025778725,-0.00623857390429401,-0.00567539209016148,-0.0056111413488446,-0.00585045562448276,0.000363367222957295,0.0285018482598006,0.0286975020005408,0.030370458282965,0.0292158537695527,0.00108108615809563,0.0118501949532003,0.0118501949532003,0.0118501949532003,0.0118501949532003,0,0.0188964570350706,0.019027860034494,0.0201376345027856,0.0193711482691846,0.000717720257787248,0.00785594507731486,0.00785594507731486,0.00785594507731486,0.00785594507731486,0,0.00960539122473002,0.0096696419660469,0.0102328237801794,0.00984470550036818,0.000363367222957302,0.00399424987588543,0.00399424987588543,0.00399424987588543,0.00399424987588543,0,0,0,0,0,0,-0.00623857390429401,-0.00567539209016148,-0.0056111413488446,-0.00585045562448276,0.000363367222957295,0,0,0,0,0,0,0,0,0,0,0.00960539122473002,0.0096696419660469,0.0102328237801794,0.00984470550036818,0.000363367222957302,0.00399424987588543,0.00399424987588543,0.00399424987588543,0.00399424987588543,0
"120","55-64","NHB","added_sugar","Food_price","USD",-0.6866111970451,-0.621888502934217,-0.606604607094509,-0.639235449696033,0.0447083067725198,0,0,0,0,0,-0.6866111970451,-0.621888502934217,-0.606604607094509,-0.639235449696033,0.0447083067725198,-16.7344957150708,-15.2319206914902,-15.0973603183417,-15.7119258319927,0.956684265322127,-0.455397036997875,-0.41247975586691,-0.402281892296759,-0.423960253256669,0.0296707324063793,-0.231214160047226,-0.209408747067309,-0.204322714797749,-0.215275196439364,0.0150376172639911,1.03758595775563,1.05286985359534,1.11759254770622,1.07021680035715,0.04470830677252,0.430981350661121,0.430981350661121,0.430981350661121,0.430981350661121,0,0.688051989202698,0.698249852772847,0.741167133903812,0.709730350162607,0.0296707324063786,0.285770096905938,0.285770096905938,0.285770096905938,0.285770096905938,0,0.349533968552933,0.354620000822492,0.37642541380241,0.360486450194548,0.0150376172639909,0.145211253755184,0.145211253755184,0.145211253755184,0.145211253755184,0,0,0,0,0,0,-0.231214160047226,-0.209408747067309,-0.204322714797749,-0.215275196439364,0.0150376172639911,0,0,0,0,0,0,0,0,0,0,0.349533968552933,0.354620000822492,0.37642541380241,0.360486450194548,0.0150376172639909,0.145211253755184,0.145211253755184,0.145211253755184,0.145211253755184,0
"121","55-64","NHB","oil","CED","MJ",-0.022923775087285,-0.018420559706457,-0.0176098662180636,-0.0197161814231008,0.00301347543469349,0,0,0,0,0,-0.022923775087285,-0.018420559706457,-0.0176098662180636,-0.0197161814231008,0.00301347543469349,-2.47967458001513,-1.99388443586508,-1.90459304451077,-2.1330068052671,0.32577311672833,-0.0191547228480352,-0.0153932560151781,-0.0147142316567799,-0.0164748147781461,0.00251780983375007,-0.00376905223924979,-0.00302730369127894,-0.00289563456128373,-0.0032413666449546,0.000495666559873618,0.315483720404992,0.316294413893386,0.320797629274214,0.31759003561003,0.0030134754346936,0.297873854186929,0.297873854186929,0.297873854186929,0.297873854186929,0,0.263694796213356,0.264373820571754,0.268135287404611,0.265455379334722,0.00251780983375015,0.248980564556576,0.248980564556576,0.248980564556576,0.248980564556576,0,0.0517889241916367,0.0519205933216319,0.0526623418696028,0.0521346562753076,0.000495666559873619,0.048893289630353,0.048893289630353,0.048893289630353,0.048893289630353,0,0,0,0,0,0,-0.00376905223924979,-0.00302730369127894,-0.00289563456128373,-0.0032413666449546,0.000495666559873618,0,0,0,0,0,0,0,0,0,0,0.0517889241916367,0.0519205933216319,0.0526623418696028,0.0521346562753076,0.000495666559873619,0.048893289630353,0.048893289630353,0.048893289630353,0.048893289630353,0
"122","55-64","NHB","oil","FL","mrh-eq",-0.00114551011658298,-0.000916314681317445,-0.000880833322605466,-0.000984284532739744,0.000151229665579253,0,0,0,0,0,-0.00114551011658298,-0.000916314681317445,-0.000880833322605466,-0.000984284532739744,0.000151229665579253,-2.47967458001513,-1.99388443586508,-1.90459304451077,-2.1330068052671,0.32577311672833,-0.000957172601876674,-0.000765724564958342,-0.000735998952240006,-0.000822469275203955,0.000126355071512571,-0.000188337514706303,-0.000150590116359103,-0.00014483437036546,-0.000161815257535789,2.48746377135169e-05,0.0155110353825116,0.0155465167412236,0.0157757121764891,0.0156144865926459,0.00015122966557926,0.0146302020599062,0.0146302020599062,0.0146302020599062,0.0146302020599062,0,0.0129647392548484,0.0129944648675668,0.0131859129044851,0.0130512095778124,0.000126355071512578,0.0122287403026084,0.0122287403026084,0.0122287403026084,0.0122287403026084,0,0.00254629612766319,0.00255205187365683,0.00258979927200403,0.00256327701483352,2.48746377135155e-05,0.00240146175729773,0.00240146175729773,0.00240146175729773,0.00240146175729773,0,0,0,0,0,0,-0.000188337514706303,-0.000150590116359103,-0.00014483437036546,-0.000161815257535789,2.48746377135169e-05,0,0,0,0,0,0,0,0,0,0,0.00254629612766319,0.00255205187365683,0.00258979927200403,0.00256327701483352,2.48746377135155e-05,0.00240146175729773,0.00240146175729773,0.00240146175729773,0.00240146175729773,0
"123","55-64","NHB","oil","Food_price","USD",-0.023514742014798,-0.0163401819457087,-0.0131204982076299,-0.0177278578513264,0.00560109770076975,0,0,0,0,0,-0.023514742014798,-0.0163401819457087,-0.0131204982076299,-0.0177278578513264,0.00560109770076975,-2.47967458001513,-1.99388443586508,-1.90459304451077,-2.1330068052671,0.32577311672833,-0.0196499542698005,-0.0136541362769189,-0.0109645532792558,-0.0148142187313815,0.00468036271040487,-0.00386478774499766,-0.00268604566878983,-0.00215594492837409,-0.00291363911994495,0.000920735128146404,0.183050499106549,0.186270182844628,0.193444742913717,0.187657858750246,0.00560109770076988,0.169930000898919,0.169930000898919,0.169930000898919,0.169930000898919,0,0.152984527082165,0.155674110079828,0.16166992807271,0.156834192534291,0.00468036271040484,0.14201997380291,0.14201997380291,0.14201997380291,0.14201997380291,0,0.0300659720243839,0.0305960727647997,0.0317748148410074,0.0308236662159548,0.000920735128146348,0.0279100270960097,0.0279100270960097,0.0279100270960097,0.0279100270960097,0,0,0,0,0,0,-0.00386478774499766,-0.00268604566878983,-0.00215594492837409,-0.00291363911994495,0.000920735128146404,0,0,0,0,0,0,0,0,0,0,0.0300659720243839,0.0305960727647997,0.0317748148410074,0.0308236662159548,0.000920735128146348,0.0279100270960097,0.0279100270960097,0.0279100270960097,0.0279100270960097,0
"124","55-64","NHB","sat_fat","CED","MJ",-0.712029148889883,-0.695705276546359,-0.671059678385254,-0.692785372750717,0.0217106457431525,0,0,0,0,0,-0.712029148889883,-0.695705276546359,-0.671059678385254,-0.692785372750717,0.0217106457431525,-14.7752921808054,-14.436377248002,-13.9247746711439,-14.3757850921933,0.450705932912239,-0.539034551969738,-0.526671952963948,-0.508009373122237,-0.524461433372397,0.0164408757039963,-0.172994596920144,-0.16903332358241,-0.163050305263017,-0.168323939378319,0.00526977007858574,1.51959688293021,1.54424248109132,1.56056635343484,1.54132257729568,0.0217106457431535,0.848537204544961,0.848537204544961,0.848537204544961,0.848537204544961,0,1.1503871194865,1.16904969932822,1.18141229833401,1.16683917973667,0.0164408757039984,0.642377746364267,0.642377746364267,0.642377746364267,0.642377746364267,0,0.369209763443708,0.375192781763102,0.379154055100836,0.374483397559011,0.00526977007858566,0.206159458180691,0.206159458180691,0.206159458180691,0.206159458180691,0,0,0,0,0,0,-0.172994596920144,-0.16903332358241,-0.163050305263017,-0.168323939378319,0.00526977007858574,0,0,0,0,0,0,0,0,0,0,0.369209763443708,0.375192781763102,0.379154055100836,0.374483397559011,0.00526977007858566,0.206159458180691,0.206159458180691,0.206159458180691,0.206159458180691,0
"125","55-64","NHB","sat_fat","FL","mrh-eq",-0.0193579545861717,-0.0189158468575291,-0.0182475320670559,-0.0188364759586412,0.000588461234834584,0,0,0,0,0,-0.0193579545861717,-0.0189158468575291,-0.0182475320670559,-0.0188364759586412,0.000588461234834584,-14.7752921808054,-14.436377248002,-13.9247746711439,-14.3757850921933,0.450705932912239,-0.0146546708582366,-0.0143198491911905,-0.0138137778416956,-0.0142597615833137,0.000445624013861977,-0.00470328372793506,-0.00459599766633857,-0.00443375422536026,-0.00457671437532741,0.000142837222060054,0.0413163329513958,0.0419846477418689,0.0424267554705115,0.041905276842981,0.000588461234834593,0.0230688008843398,0.0230688008843398,0.0230688008843398,0.0230688008843398,0,0.0312777243258946,0.0317837956753894,0.0321186173424355,0.0317237080675127,0.000445624013861957,0.0174639464841989,0.0174639464841989,0.0174639464841989,0.0174639464841989,0,0.0100386086255012,0.0102008520664795,0.010308138128076,0.0101815687754683,0.000142837222060053,0.00560485440014091,0.00560485440014091,0.00560485440014091,0.00560485440014091,0,0,0,0,0,0,-0.00470328372793506,-0.00459599766633857,-0.00443375422536026,-0.00457671437532741,0.000142837222060054,0,0,0,0,0,0,0,0,0,0,0.0100386086255012,0.0102008520664795,0.010308138128076,0.0101815687754683,0.000142837222060053,0.00560485440014091,0.00560485440014091,0.00560485440014091,0.00560485440014091,0
"126","55-64","NHB","sat_fat","Food_price","USD",-0.081282928218626,-0.0806443324727398,-0.0747977254531401,-0.0788169600959982,0.00376229221002836,0,0,0,0,0,-0.081282928218626,-0.0806443324727398,-0.0747977254531401,-0.0788169600959982,0.00376229221002836,-14.7752921808054,-14.436377248002,-13.9247746711439,-14.3757850921933,0.450705932912239,-0.0615383698247371,-0.0610542198357101,-0.0566272320689679,-0.0596707679838802,0.00284898115481317,-0.0197445583938888,-0.0195901126370297,-0.0181704933841723,-0.019146192112118,0.00091331112215702,0.171886132135734,0.177732739155333,0.17837133490122,0.175905366778592,0.00376229221002839,0.0970884066825934,0.0970884066825934,0.0970884066825934,0.0970884066825934,0,0.130131107302364,0.134558095069106,0.135042245058133,0.133174643217276,0.00284898115481319,0.073503875233396,0.073503875233396,0.073503875233396,0.073503875233396,0,0.04175502483337,0.0431746440862273,0.0433290898430864,0.0427307235613156,0.000913311122156997,0.0235845314491976,0.0235845314491976,0.0235845314491976,0.0235845314491976,0,0,0,0,0,0,-0.0197445583938888,-0.0195901126370297,-0.0181704933841723,-0.019146192112118,0.00091331112215702,0,0,0,0,0,0,0,0,0,0,0.04175502483337,0.0431746440862273,0.0433290898430864,0.0427307235613156,0.000913311122156997,0.0235845314491976,0.0235845314491976,0.0235845314491976,0.0235845314491976,0
"127","55-64","NHW","added_sugar","CED","MJ",-0.406873070168556,-0.353939256754435,-0.348710022002013,-0.370677705407663,0.0338708471729644,0,0,0,0,0,-0.406873070168556,-0.353939256754435,-0.348710022002013,-0.370677705407663,0.0338708471729644,-16.1363203105799,-14.0385147691125,-13.8365047857999,-14.7037061930265,1.34052177457327,-0.269587204655926,-0.234515070596063,-0.231053513336857,-0.245606501052434,0.0224405743727754,-0.137285865512631,-0.119424186158372,-0.117656508665157,-0.125071204355229,0.0114302729643958,0.620436223672142,0.625665458424564,0.678599271838685,0.642403907077792,0.0338708471729644,0.271726201670129,0.271726201670129,0.271726201670129,0.271726201670129,0,0.411094397347671,0.414555954606878,0.44962808866674,0.425647385063249,0.0224405743727753,0.180040884010815,0.180040884010815,0.180040884010815,0.180040884010815,0,0.20934182632447,0.211109503817686,0.228971183171944,0.216756522014543,0.0114302729643958,0.0916853176593139,0.0916853176593139,0.0916853176593139,0.0916853176593139,0,0,0,0,0,0,-0.137285865512631,-0.119424186158372,-0.117656508665157,-0.125071204355229,0.0114302729643958,0,0,0,0,0,0,0,0,0,0,0.20934182632447,0.211109503817686,0.228971183171944,0.216756522014543,0.0114302729643958,0.0916853176593139,0.0916853176593139,0.0916853176593139,0.0916853176593139,0
"128","55-64","NHW","added_sugar","FL","mrh-eq",-0.0190855059225462,-0.0166083545235239,-0.016383849666498,-0.0173987568189612,0.00157810667738231,0,0,0,0,0,-0.0190855059225462,-0.0166083545235239,-0.016383849666498,-0.0173987568189612,0.00157810667738231,-16.1363203105799,-14.0385147691125,-13.8365047857999,-14.7037061930265,1.34052177457327,-0.0126458469286786,-0.0110045563493372,-0.0108559537368156,-0.0115283065131336,0.00104555826478144,-0.00643965899386755,-0.00560379817418667,-0.00552789592968241,-0.00587045030582759,0.000532548420422315,0.0291280304423646,0.0293525352993904,0.0318296866984128,0.0301429375948278,0.00157810667738232,0.0127441807758666,0.0127441807758666,0.0127441807758666,0.0127441807758666,0,0.0193000943739948,0.0194486969865165,0.0210899875658579,0.0199724471503129,0.00104555826478145,0.00844414063717924,0.00844414063717924,0.00844414063717924,0.00844414063717924,0,0.00982793606836972,0.00990383831287399,0.0107396991325549,0.0101704904445149,0.000532548420422321,0.00430004013868732,0.00430004013868732,0.00430004013868732,0.00430004013868732,0,0,0,0,0,0,-0.00643965899386755,-0.00560379817418667,-0.00552789592968241,-0.00587045030582759,0.000532548420422315,0,0,0,0,0,0,0,0,0,0,0.00982793606836972,0.00990383831287399,0.0107396991325549,0.0101704904445149,0.000532548420422321,0.00430004013868732,0.00430004013868732,0.00430004013868732,0.00430004013868732,0
"129","55-64","NHW","added_sugar","Food_price","USD",-0.650191063167814,-0.599381625402412,-0.572215282981211,-0.607677448330202,0.0416639845983501,0,0,0,0,0,-0.650191063167814,-0.599381625402412,-0.572215282981211,-0.607677448330202,0.0416639845983501,-16.1363203105799,-14.0385147691125,-13.8365047857999,-14.7037061930265,1.34052177457327,-0.430814757008737,-0.397147760885039,-0.379156208954292,-0.402647916742215,0.027602802579494,-0.219376306159077,-0.202233864517373,-0.19305907402692,-0.205029531587987,0.0140611827132251,1.01478923343744,1.04195557585864,1.09276501362404,1.05025139878643,0.0416639845983499,0.44257395045623,0.44257395045623,0.44257395045623,0.44257395045623,0,0.672404685382642,0.69039623731339,0.724063233437087,0.695896393170565,0.027602802579494,0.29324847642835,0.29324847642835,0.29324847642835,0.29324847642835,0,0.342384548054799,0.351559338545253,0.368701780186957,0.354355005615867,0.0140611827132252,0.14932547402788,0.14932547402788,0.14932547402788,0.14932547402788,0,0,0,0,0,0,-0.219376306159077,-0.202233864517373,-0.19305907402692,-0.205029531587987,0.0140611827132251,0,0,0,0,0,0,0,0,0,0,0.342384548054799,0.351559338545253,0.368701780186957,0.354355005615867,0.0140611827132252,0.14932547402788,0.14932547402788,0.14932547402788,0.14932547402788,0
"130","55-64","NHW","oil","CED","MJ",-0.0136726470959852,-0.0117871003608412,-0.00939896885394306,-0.0116107548268924,0.00225448293741152,0,0,0,0,0,-0.0136726470959852,-0.0117871003608412,-0.00939896885394306,-0.0116107548268924,0.00225448293741152,-1.48119533027804,-1.27699774725601,-1.01818505675627,-1.25783455164979,0.244254070173643,-0.011397914350719,-0.00981454177069463,-0.00784044085938665,-0.00967744411059512,0.00187611515753853,-0.00227473274526619,-0.00197255859014654,-0.00155852799455639,-0.00193331071629724,0.000378479193992957,0.307941607906771,0.310329739413669,0.312215286148813,0.31015339387972,0.00225448293741133,0.298542639052827,0.298542639052827,0.298542639052827,0.298542639052827,0,0.257089905778386,0.259064006689694,0.260647379269719,0.258926909029595,0.0018761151575386,0.249249464919,0.249249464919,0.249249464919,0.249249464919,0,0.0508517021283839,0.0512657327239741,0.0515679068790938,0.0512264848501248,0.000378479193992976,0.0492931741338276,0.0492931741338276,0.0492931741338276,0.0492931741338276,0,0,0,0,0,0,-0.00227473274526619,-0.00197255859014654,-0.00155852799455639,-0.00193331071629724,0.000378479193992957,0,0,0,0,0,0,0,0,0,0,0.0508517021283839,0.0512657327239741,0.0515679068790938,0.0512264848501248,0.000378479193992976,0.0492931741338276,0.0492931741338276,0.0492931741338276,0.0492931741338276,0
"131","55-64","NHW","oil","FL","mrh-eq",-0.000709924528292023,-0.000609470373591262,-0.000489170713975749,-0.000602507038533454,0.000116342611685098,0,0,0,0,0,-0.000709924528292023,-0.000609470373591262,-0.000489170713975749,-0.000602507038533454,0.000116342611685098,-1.48119533027804,-1.27699774725601,-1.01818505675627,-1.25783455164979,0.244254070173643,-0.000591814810528995,-0.000507468004162552,-0.000408060075572419,-0.000502183399873538,9.68212435860991e-05,-0.00011810971776303,-0.000102002369428708,-8.11106384033297e-05,-0.000100323638659916,1.95273937805491e-05,0.0160735375064272,0.0161938371660427,0.0162942913207434,0.0161868738309849,0.000116342611685083,0.0155843667924514,0.0155843667924514,0.0155843667924514,0.0155843667924514,0,0.0134193890145972,0.0135187969431874,0.0136031437495538,0.0135135123388983,9.68212435860985e-05,0.0130113289390248,0.0130113289390248,0.0130113289390248,0.0130113289390248,0,0.00265414849182994,0.00267504022285532,0.00269114757118964,0.00267336149208653,1.95273937805482e-05,0.00257303785342661,0.00257303785342661,0.00257303785342661,0.00257303785342661,0,0,0,0,0,0,-0.00011810971776303,-0.000102002369428708,-8.11106384033297e-05,-0.000100323638659916,1.95273937805491e-05,0,0,0,0,0,0,0,0,0,0,0.00265414849182994,0.00267504022285532,0.00269114757118964,0.00267336149208653,1.95273937805482e-05,0.00257303785342661,0.00257303785342661,0.00257303785342661,0.00257303785342661,0
"132","55-64","NHW","oil","Food_price","USD",-0.0151009258014182,-0.0118799610309693,-0.0085672159335477,-0.0118477574074701,0.00343890775812285,0,0,0,0,0,-0.0151009258014182,-0.0118799610309693,-0.0085672159335477,-0.0118477574074701,0.00343890775812285,-1.48119533027804,-1.27699774725601,-1.01818505675627,-1.25783455164979,0.244254070173643,-0.0125853575869523,-0.00990437306480443,-0.00715155119513135,-0.00987916697795349,0.00285998140867669,-0.00251556821446584,-0.00197558796616483,-0.00141566473841632,-0.00196859042951658,0.000578928284558412,0.257102240750155,0.260414985847576,0.263635950618025,0.260382782224077,0.00343890775812283,0.248535024816607,0.248535024816607,0.248535024816607,0.248535024816607,0,0.214647678025707,0.21740049989538,0.220081484417528,0.217375293808529,0.00285998140867647,0.207496126830576,0.207496126830576,0.207496126830576,0.207496126830576,0,0.0424545627244481,0.0430144859521966,0.0435544662004975,0.0430074884155483,0.000578928284558399,0.0410388979860317,0.0410388979860317,0.0410388979860317,0.0410388979860317,0,0,0,0,0,0,-0.00251556821446584,-0.00197558796616483,-0.00141566473841632,-0.00196859042951658,0.000578928284558412,0,0,0,0,0,0,0,0,0,0,0.0424545627244481,0.0430144859521966,0.0435544662004975,0.0430074884155483,0.000578928284558399,0.0410388979860317,0.0410388979860317,0.0410388979860317,0.0410388979860317,0
