"","age_gp","sex_gp","race_gp","outcome","outcome_unit","impact_lower_bound (2.5th percentile)","impact_median","impact_upper_bound (97.5th percentile)","impact_mean","impact_SD","substitution_impact_lower_bound (2.5th percentile)","substitution_impact_median","substitution_impact_upper_bound  (97.5th percentile)","substitution_impact_mean","substitution_impact_SD","combined_impact_lower_bound (2.5th percentile)","combined_impact_median","combined_impact_upper_bound  (97.5th percentile)","combined_impact_mean","combined_impact_SD","delta_lower_bound (2.5th percentile)","delta_median","delta_upper_bound (97.5th percentile)","delta_mean","delta_SD","combined_consumed_impact_lower_bound (2.5th percentile)","combined_consumed_impact_median","combined_consumed_upper_bound (97.5th percentile)","combined_consumed_impact_mean","combined_consumed_impact_SD","combined_unconsumed_impact_lower_bound (2.5th percentile)","combined_unconsumed_impact_median","combined_unconsumed_upper_bound (97.5th percentile)","combined_unconsumed_impact_mean","combined_unconsumed_impact_SD","current_intake_impact_lower_bound (2.5th percentile)","current_intake_impact_median","current_intake_impact_upper_bound (97.5th percentile)","current_intake_impact_mean","current_intake_impact_SD","CF_intake_impact_lower_bound (2.5th percentile)","CF_intake_impact_median","CF_intake_impact_upper_bound  (97.5th percentile)","CF_intake_impact_mean","CF_intake_impact_SD","current_intake_consumed_impact_lower_bound (2.5th percentile)","current_intake_consumed_impact_median","current_intake_consumed_upper_bound (97.5th percentile)","current_intake_consumed_impact_mean","current_intake_consumed_impact_SD","CF_intake_consumed_impact_lower_bound (2.5th percentile)","CF_intake_consumed_impact_median","CF_intake_consumed_impact_upper_bound (97.5th percentile)","CF_intake_consumed_impact_mean","CF_intake_consumed_impact_SD","current_intake_unconsumed_impact_lower_bound (2.5th percentile)","current_intake_unconsumed_impact_median","current_intake_unconsumed_upper_bound (97.5th percentile)","current_intake_unconsumed_impact_mean","current_intake_unconsumed_impact_SD","CF_intake_unconsumed_impact_lower_bound (2.5th percentile)","CF_intake_unconsumed_impact_median","CF_intake_unconsumed_impact_upper_bound (97.5th percentile)","CF_intake_unconsumed_impact_mean","CF_intake_unconsumed_impact_SD","inedible_impact_lower_bound (2.5th percentile)","inedible_impact_median","inedible_upper_bound (97.5th percentile)","inedible_consumed_impact_mean","inedible_impact_SD","wasted_impact_lower_bound (2.5th percentile)","wasted_impact_median","wasted_unconsumed_upper_bound (97.5th percentile)","wasted_unconsumed_impact_mean","wasted_impact_SD","current_intake_inedible_impact_lower_bound (2.5th percentile)","current_intake_inedible_impact_median","current_intake_inedible_upper_bound (97.5th percentile)","current_intake_inedible_impact_mean","current_intake_inedible_impact_SD","CF_intake_inedible_impact_lower_bound (2.5th percentile)","CF_intake_inedible_impact_median","CF_intake_inedible_impact_upper_bound (97.5th percentile)","CF_intake_inedible_impact_mean","CF_intake_inedible_impact_SD","current_intake_wasted_impact_lower_bound (2.5th percentile)","current_intake_wasted_impact_median","current_intake_wasted_upper_bound (97.5th percentile)","current_intake_wasted_impact_mean","current_intake_wasted_impact_SD","CF_intake_wasted_impact_lower_bound (2.5th percentile)","CF_intake_wasted_impact_median","CF_intake_unconsumed_wasted_upper_bound (97.5th percentile)","CF_intake_wasted_impact_mean","CF_intake_wasted_impact_SD"
"72","45-54","Male","OTH","Food_price","USD",-0.337708882845757,-0.248614784498707,-0.199675250791393,-0.26270410542493,0.0736668148612204,0,0,0,0,0,-0.337708882845757,-0.248614784498707,-0.199675250791393,-0.26270410542493,0.0736668148612204,-20.0937147545956,-16.5672987612154,-14.4656984035732,-17.0672340720007,2.9935881578647,-0.232802697653844,-0.169681695550473,-0.138776025469218,-0.180985320821391,0.0504466411863501,-0.104906185191913,-0.0789330889482337,-0.0608992253221759,-0.0817187846035396,0.0232868597313669,0.805488840599682,0.854428374306995,0.943522472654045,0.868517695233218,0.0736668148612202,0.605813589808288,0.605813589808288,0.605813589808288,0.605813589808288,0,0.577651854742695,0.608557524823951,0.671678526927321,0.619861150094869,0.0504466411863501,0.438875829273478,0.438875829273478,0.438875829273478,0.438875829273478,0,0.227836985856986,0.245870849483045,0.271843945726724,0.24865654513835,0.023286859731367,0.166937760534811,0.166937760534811,0.166937760534811,0.166937760534811,0,0,0,0,0,0,-0.104906185191913,-0.0789330889482337,-0.0608992253221759,-0.0817187846035396,0.0232868597313669,0,0,0,0,0,0,0,0,0,0,0.227836985856986,0.245870849483045,0.271843945726724,0.24865654513835,0.023286859731367,0.166937760534811,0.166937760534811,0.166937760534811,0.166937760534811,0
"73","55-64","Female","HIS","CED","MJ",-1.16877816054558,-1.09695400042979,-1.05508367352524,-1.10746411734602,0.0605274914153577,0,0,0,0,0,-1.16877816054558,-1.09695400042979,-1.05508367352524,-1.10746411734602,0.0605274914153577,-27.2684648819918,-26.5103214295438,-25.640811454886,-26.4712454568386,0.857327847282697,-0.871109765418913,-0.820047659145653,-0.78488828355878,-0.825627564649648,0.0456362921196082,-0.29766839512667,-0.276906341284145,-0.27019538996646,-0.281836552696369,0.0150766938084009,2.53194427558625,2.57381460249081,2.64563876260658,2.58432471940702,0.0605274914153558,1.47686060206101,1.47686060206101,1.47686060206101,1.47686060206101,0,1.92139497991878,1.95655435550565,2.00761646177891,1.96213426100965,0.0456362921196081,1.13650669636,1.13650669636,1.13650669636,1.13650669636,0,0.610549295667467,0.617260246985152,0.638022300827677,0.622190458397376,0.0150766938084012,0.340353905701007,0.340353905701007,0.340353905701007,0.340353905701007,0,0,0,0,0,0,-0.29766839512667,-0.276906341284145,-0.27019538996646,-0.281836552696369,0.0150766938084009,0,0,0,0,0,0,0,0,0,0,0.610549295667467,0.617260246985152,0.638022300827677,0.622190458397376,0.0150766938084012,0.340353905701007,0.340353905701007,0.340353905701007,0.340353905701007,0
"74","55-64","Female","HIS","FL","mrh-eq",-0.037452024736372,-0.0352394484528664,-0.0351545875808197,-0.0359860152639046,0.00137117891203128,0,0,0,0,0,-0.037452024736372,-0.0352394484528664,-0.0351545875808197,-0.0359860152639046,0.00137117891203128,-27.2684648819918,-26.5103214295438,-25.640811454886,-26.4712454568386,0.857327847282697,-0.02728061690596,-0.0257293874471893,-0.0256800172003035,-0.0262563555917103,0.000958094221833167,-0.0101740062644586,-0.00956202968660955,-0.00942779856767708,-0.00972965967219433,0.000418712631907036,0.0884950565331742,0.0885799174052209,0.0907924936887265,0.0893264842162591,0.0013711789120313,0.0533404689523545,0.0533404689523545,0.0533404689523545,0.0533404689523545,0,0.0666659717603035,0.0667153420071892,0.06826657146596,0.0672423101517103,0.00095809422183315,0.04098595456,0.04098595456,0.04098595456,0.04098595456,0,0.0217823129600315,0.021916544078964,0.0225285206568131,0.0220841740645488,0.000418712631907045,0.0123545143923545,0.0123545143923545,0.0123545143923545,0.0123545143923545,0,0,0,0,0,0,-0.0101740062644586,-0.00956202968660955,-0.00942779856767708,-0.00972965967219433,0.000418712631907036,0,0,0,0,0,0,0,0,0,0,0.0217823129600315,0.021916544078964,0.0225285206568131,0.0220841740645488,0.000418712631907045,0.0123545143923545,0.0123545143923545,0.0123545143923545,0.0123545143923545,0
"75","55-64","Female","HIS","Food_price","USD",-0.512165318040244,-0.503745974063173,-0.442961818309458,-0.48537235589593,0.0397469449656973,0,0,0,0,0,-0.512165318040244,-0.503745974063173,-0.442961818309458,-0.48537235589593,0.0397469449656973,-27.2684648819918,-26.5103214295438,-25.640811454886,-26.4712454568386,0.857327847282697,-0.345706676473103,-0.343319337054078,-0.30136429540357,-0.32943593276233,0.0262531593958999,-0.166458641567141,-0.160426637009095,-0.141597522905889,-0.1559364231336,0.013650402488079,1.15042880587936,1.21121296163307,1.21963230561014,1.19283934346583,0.0397469449656962,0.707466987569898,0.707466987569898,0.707466987569898,0.707466987569898,0,0.825512895600147,0.867467937250655,0.86985527666968,0.853584532958907,0.0262531593958998,0.524148600196577,0.524148600196577,0.524148600196577,0.524148600196577,0,0.32491591027921,0.343745024382416,0.349777028940462,0.339254810506921,0.0136504024880791,0.183318387373322,0.183318387373322,0.183318387373322,0.183318387373322,0,0,0,0,0,0,-0.166458641567141,-0.160426637009095,-0.141597522905889,-0.1559364231336,0.013650402488079,0,0,0,0,0,0,0,0,0,0,0.32491591027921,0.343745024382416,0.349777028940462,0.339254810506921,0.0136504024880791,0.183318387373322,0.183318387373322,0.183318387373322,0.183318387373322,0
"76","55-64","Female","NHB","CED","MJ",-1.17146330009152,-1.14533925240988,-1.14255693132006,-1.15352933191578,0.0167860103861913,0,0,0,0,0,-1.17146330009152,-1.14533925240988,-1.14255693132006,-1.15352933191578,0.0167860103861913,-37.2561275540138,-34.5470674054784,-34.5097864183488,-35.4845337779015,1.65784106812771,-0.847145178357262,-0.833310891393273,-0.828529676839601,-0.836487408028472,0.0101765069478254,-0.324423326653404,-0.314132459399603,-0.312133565935757,-0.317041923887306,0.00694172740698123,2.55949104031968,2.5622733614095,2.58839740909114,2.5704634409154,0.0167860103861918,1.41693410899963,1.41693410899963,1.41693410899963,1.41693410899963,0,1.8998637799596,1.90464499451328,1.91847928147726,1.90782151114847,0.0101765069478235,1.07133410312,1.07133410312,1.07133410312,1.07133410312,0,0.657733571815381,0.659732465279228,0.67002333253303,0.662641929766932,0.0069417274069815,0.345600005879625,0.345600005879625,0.345600005879625,0.345600005879625,0,0,0,0,0,0,-0.324423326653404,-0.314132459399603,-0.312133565935757,-0.317041923887306,0.00694172740698123,0,0,0,0,0,0,0,0,0,0,0.657733571815381,0.659732465279228,0.67002333253303,0.662641929766932,0.0069417274069815,0.345600005879625,0.345600005879625,0.345600005879625,0.345600005879625,0
"77","55-64","Female","NHB","FL","mrh-eq",-0.0412280709315763,-0.0392816655304366,-0.039001699321292,-0.0398663810363998,0.00127650880153375,0,0,0,0,0,-0.0412280709315763,-0.0392816655304366,-0.039001699321292,-0.0398663810363998,0.00127650880153375,-37.2561275540138,-34.5470674054784,-34.5097864183488,-35.4845337779015,1.65784106812771,-0.0294246318594121,-0.0280933061666443,-0.0280034250717954,-0.0285289007624053,0.000837744790052385,-0.0118034390721642,-0.0111883593637923,-0.0109982742494965,-0.0113374802739944,0.000443011975390813,0.088968538692429,0.0892485049015737,0.0911949103027134,0.0898332204075369,0.00127650880153377,0.0499668393711371,0.0499668393711371,0.0499668393711371,0.0499668393711371,0,0.0658699348817955,0.0659598159766443,0.0672911416694121,0.0663954105724053,0.000837744790052421,0.03786650981,0.03786650981,0.03786650981,0.03786650981,0,0.0230986038106335,0.0232886889249294,0.0239037686333013,0.0234378098351315,0.00044301197539082,0.0121003295611371,0.0121003295611371,0.0121003295611371,0.0121003295611371,0,0,0,0,0,0,-0.0118034390721642,-0.0111883593637923,-0.0109982742494965,-0.0113374802739944,0.000443011975390813,0,0,0,0,0,0,0,0,0,0,0.0230986038106335,0.0232886889249294,0.0239037686333013,0.0234378098351315,0.00044301197539082,0.0121003295611371,0.0121003295611371,0.0121003295611371,0.0121003295611371,0
"78","55-64","Female","NHB","Food_price","USD",-0.946925654944717,-0.861308601376775,-0.820549495104527,-0.877048232006843,0.0678961218160404,0,0,0,0,0,-0.946925654944717,-0.861308601376775,-0.820549495104527,-0.877048232006843,0.0678961218160404,-37.2561275540138,-34.5470674054784,-34.5097864183488,-35.4845337779015,1.65784106812771,-0.643309521303146,-0.583618503107262,-0.558279700939739,-0.59567191224002,0.0459538145828462,-0.303616133641573,-0.277690098269513,-0.262269794164788,-0.281376319766823,0.0219941437556217,1.63377045793713,1.67452956420938,1.76014661777732,1.69026919483945,0.0678961218160404,0.813220962832607,0.813220962832607,0.813220962832607,0.813220962832606,0,1.14821515855834,1.17355396072586,1.23324497892175,1.18560736985862,0.0459538145828447,0.5899354576186,0.5899354576186,0.5899354576186,0.5899354576186,0,0.485555299378795,0.50097560348352,0.52690163885558,0.50466182498083,0.0219941437556214,0.223285505214007,0.223285505214007,0.223285505214007,0.223285505214007,0,0,0,0,0,0,-0.303616133641573,-0.277690098269513,-0.262269794164788,-0.281376319766823,0.0219941437556217,0,0,0,0,0,0,0,0,0,0,0.485555299378795,0.50097560348352,0.52690163885558,0.50466182498083,0.0219941437556214,0.223285505214007,0.223285505214007,0.223285505214007,0.223285505214007,0
"79","55-64","Female","NHW","CED","MJ",-1.44767492006993,-1.36813714043628,-1.36750163735536,-1.39582214975303,0.04853232355102,0,0,0,0,0,-1.44767492006993,-1.36813714043628,-1.36750163735536,-1.39582214975303,0.04853232355102,-38.3620537054399,-35.6588323747878,-34.4463466702831,-36.1818975067694,2.11009483848152,-1.08083749043437,-1.02368726935646,-1.02269936094628,-1.04339334397671,0.0350363637311345,-0.36685597728447,-0.344820824057983,-0.344468418728736,-0.352428805776313,0.0134999397783772,2.85096991334106,2.85160541642199,2.93114319605564,2.87929042573874,0.0485323235510217,1.48346827598572,1.48346827598572,1.48346827598572,1.48346827598572,0,2.16209217267628,2.16308008108645,2.22023030216437,2.18278615570671,0.0350363637311356,1.13939281173,1.13939281173,1.13939281173,1.13939281173,0,0.688543882984448,0.688896288313695,0.710931441540182,0.696504270032025,0.0134999397783773,0.344075464255712,0.344075464255712,0.344075464255712,0.344075464255712,0,0,0,0,0,0,-0.36685597728447,-0.344820824057983,-0.344468418728736,-0.352428805776313,0.0134999397783772,0,0,0,0,0,0,0,0,0,0,0.688543882984448,0.688896288313695,0.710931441540182,0.696504270032025,0.0134999397783773,0.344075464255712,0.344075464255712,0.344075464255712,0.344075464255712,0
"80","55-64","Female","NHW","FL","mrh-eq",-0.0482616502988333,-0.0451768988787231,-0.0447004416916015,-0.0460920898376665,0.00203500799235484,0,0,0,0,0,-0.0482616502988333,-0.0451768988787231,-0.0447004416916015,-0.0460920898376665,0.00203500799235484,-38.3620537054399,-35.6588323747878,-34.4463466702831,-36.1818975067694,2.11009483848152,-0.0353682290125038,-0.0331714092458732,-0.0328223543844564,-0.0338197478091061,0.0014528180661552,-0.0128934212863294,-0.01200548963285,-0.0118780873071451,-0.0122723420285603,0.000582216775450759,0.0977659154561623,0.0982423726432839,0.101327124063394,0.0991575636022272,0.00203500799235479,0.0530654737645607,0.0530654737645607,0.0530654737645607,0.0530654737645607,0,0.0734640599044564,0.0738131147658731,0.0760099345325039,0.0744614533291061,0.00145281806615521,0.0406417055200001,0.0406417055200001,0.0406417055200001,0.0406417055200001,0,0.0243018555517058,0.0244292578774107,0.0253171895308902,0.0246961102731211,0.000582216775450753,0.0124237682445607,0.0124237682445607,0.0124237682445607,0.0124237682445607,0,0,0,0,0,0,-0.0128934212863294,-0.01200548963285,-0.0118780873071451,-0.0122723420285603,0.000582216775450759,0,0,0,0,0,0,0,0,0,0,0.0243018555517058,0.0244292578774107,0.0253171895308902,0.0246961102731211,0.000582216775450753,0.0124237682445607,0.0124237682445607,0.0124237682445607,0.0124237682445607,0
"81","55-64","Female","NHW","Food_price","USD",-0.825081379530361,-0.765574329400712,-0.743824661270793,-0.778822533611144,0.0442789598620518,0,0,0,0,0,-0.825081379530361,-0.765574329400712,-0.743824661270793,-0.778822533611144,0.0442789598620518,-38.3620537054399,-35.6588323747878,-34.4463466702831,-36.1818975067694,2.11009483848152,-0.563949207994761,-0.522453681901702,-0.506231340114893,-0.531321465868807,0.0313335356805291,-0.2611321715356,-0.24312064749901,-0.237593321155901,-0.247501067742337,0.0129566634145096,1.55929194298406,1.58104161111398,1.64054866124363,1.59428981532441,0.0442789598620511,0.815467281713268,0.815467281713268,0.815467281713268,0.815467281713268,0,1.10029255406158,1.11651489584839,1.15801042194145,1.12538267981549,0.0313335356805293,0.594061213946685,0.594061213946685,0.594061213946685,0.594061213946685,0,0.458999388922484,0.464526715265593,0.482538239302184,0.46890713550892,0.0129566634145098,0.221406067766584,0.221406067766584,0.221406067766584,0.221406067766584,0,0,0,0,0,0,-0.2611321715356,-0.24312064749901,-0.237593321155901,-0.247501067742337,0.0129566634145096,0,0,0,0,0,0,0,0,0,0,0.458999388922484,0.464526715265593,0.482538239302184,0.46890713550892,0.0129566634145098,0.221406067766584,0.221406067766584,0.221406067766584,0.221406067766584,0
"82","55-64","Female","OTH","CED","MJ",-0.980669877557514,-0.958988464554187,-0.877255936613461,-0.937917897909485,0.0574058030066061,0,0,0,0,0,-0.980669877557514,-0.958988464554187,-0.877255936613461,-0.937917897909485,0.0574058030066061,-32.0236241219412,-27.0637305996648,-25.4690036606379,-28.2444908043138,3.5981617127117,-0.744311774246199,-0.729924213927636,-0.669463472652436,-0.713758185521799,0.0418076574052775,-0.236358103311315,-0.229064250626551,-0.207792463961026,-0.224159712387688,0.0156230110988065,2.26996599427565,2.35169852221638,2.3733799352197,2.33062795557168,0.0574058030066055,1.39271005766219,1.39271005766219,1.39271005766219,1.39271005766219,0,1.73853562454244,1.79899636581763,1.8133839261362,1.7828303374118,0.0418076574052752,1.06907215189,1.06907215189,1.06907215189,1.06907215189,0,0.531430369733219,0.552702156398744,0.559996009083508,0.547797618159881,0.0156230110988065,0.323637905772192,0.323637905772192,0.323637905772192,0.323637905772192,0,0,0,0,0,0,-0.236358103311315,-0.229064250626551,-0.207792463961026,-0.224159712387688,0.0156230110988065,0,0,0,0,0,0,0,0,0,0,0.531430369733219,0.552702156398744,0.559996009083508,0.547797618159881,0.0156230110988065,0.323637905772192,0.323637905772192,0.323637905772192,0.323637905772192,0
"83","55-64","Female","OTH","FL","mrh-eq",-0.0323947014105451,-0.0297641458704088,-0.027281776950569,-0.029816141175776,0.00269138958906019,0,0,0,0,0,-0.0323947014105451,-0.0297641458704088,-0.027281776950569,-0.029816141175776,0.00269138958906019,-32.0236241219412,-27.0637305996648,-25.4690036606379,-28.2444908043138,3.5981617127117,-0.0243336311009099,-0.0223921139631112,-0.0206124666604477,-0.0224489103964919,0.00195912516096962,-0.00806107030963523,-0.00737203190729762,-0.00666931029012135,-0.00736723077928406,0.000732517074014661,0.0775014770782159,0.0799838459980558,0.0826144015381921,0.080035841303423,0.00269138958906026,0.050219700127647,0.050219700127647,0.050219700127647,0.050219700127647,0,0.0590753208604476,0.0608549681631112,0.0627964853009099,0.0609117645964919,0.00195912516096963,0.0384628542,0.0384628542,0.0384628542,0.0384628542,0,0.0184261562177683,0.0191288778349446,0.0198179162372822,0.019124076706931,0.000732517074014676,0.011756845927647,0.011756845927647,0.011756845927647,0.011756845927647,0,0,0,0,0,0,-0.00806107030963523,-0.00737203190729762,-0.00666931029012135,-0.00736723077928406,0.000732517074014661,0,0,0,0,0,0,0,0,0,0,0.0184261562177683,0.0191288778349446,0.0198179162372822,0.019124076706931,0.000732517074014676,0.011756845927647,0.011756845927647,0.011756845927647,0.011756845927647,0
"84","55-64","Female","OTH","Food_price","USD",-0.56074126100783,-0.433866466585163,-0.411997929751949,-0.470710767493743,0.0845388609642527,0,0,0,0,0,-0.56074126100783,-0.433866466585163,-0.411997929751949,-0.470710767493743,0.0845388609642527,-32.0236241219412,-27.0637305996648,-25.4690036606379,-28.2444908043138,3.5981617127117,-0.39582834099619,-0.30621151019987,-0.29138191756094,-0.332452646395446,0.0594840055447427,-0.164912920011641,-0.127654956385294,-0.120616012191008,-0.138258121098298,0.0250573437681831,1.32421497629163,1.34608351312485,1.47295830754752,1.38292781403343,0.0845388609642534,0.912217046539685,0.912217046539685,0.912217046539685,0.912217046539685,0,0.951994021917312,0.966823614556242,1.05644044535256,0.993064750751817,0.0594840055447424,0.660612104356372,0.660612104356372,0.660612104356372,0.660612104356372,0,0.372220954374321,0.379259898568606,0.416517862194954,0.38986306328161,0.0250573437681834,0.251604942183313,0.251604942183313,0.251604942183313,0.251604942183313,0,0,0,0,0,0,-0.164912920011641,-0.127654956385294,-0.120616012191008,-0.138258121098298,0.0250573437681831,0,0,0,0,0,0,0,0,0,0,0.372220954374321,0.379259898568606,0.416517862194954,0.38986306328161,0.0250573437681834,0.251604942183313,0.251604942183313,0.251604942183313,0.251604942183313,0
"85","55-64","Male","HIS","CED","MJ",-0.849591276445938,-0.817803334920888,-0.793455282245289,-0.820413822236485,0.0296316279965596,0,0,0,0,0,-0.849591276445938,-0.817803334920888,-0.793455282245289,-0.820413822236485,0.0296316279965596,-19.4285757357307,-19.1036579081471,-17.331922801549,-18.596002722528,1.18785563049582,-0.612967242761926,-0.59003635868589,-0.578112381895443,-0.593898431417676,0.0186470745010511,-0.236624033684012,-0.227766976234997,-0.215342900349845,-0.226515390818809,0.0112529201236677,2.24565046771527,2.26999852039087,2.30178646191592,2.27260900770646,0.0296316279965603,1.45219518546998,1.45219518546998,1.45219518546998,1.45219518546998,0,1.67083200575544,1.68275598254589,1.70568686662193,1.68661805527767,0.0186470745010523,1.09271962386,1.09271962386,1.09271962386,1.09271962386,0,0.574818461959825,0.587242537844977,0.596099595293992,0.585990952428789,0.0112529201236677,0.35947556160998,0.35947556160998,0.35947556160998,0.35947556160998,0,0,0,0,0,0,-0.236624033684012,-0.227766976234997,-0.215342900349845,-0.226515390818809,0.0112529201236677,0,0,0,0,0,0,0,0,0,0,0.574818461959825,0.587242537844977,0.596099595293992,0.585990952428789,0.0112529201236677,0.35947556160998,0.35947556160998,0.35947556160998,0.35947556160998,0
"86","55-64","Male","HIS","FL","mrh-eq",-0.0280670542844054,-0.0271652287731496,-0.025119610658794,-0.0267638980352198,0.00158974475722036,0,0,0,0,0,-0.0280670542844054,-0.0271652287731496,-0.025119610658794,-0.0267638980352198,0.00158974475722036,-19.4285757357307,-19.1036579081471,-17.331922801549,-18.596002722528,1.18785563049582,-0.0198695948989208,-0.0192382555847773,-0.0180039648218523,-0.0190266936729241,0.00099885794448322,-0.00819745938548453,-0.00792697318837235,-0.00711564583694171,-0.0077372043622957,0.000592619333614799,0.0769888942738396,0.0790345123881951,0.079936337899451,0.0786331816502654,0.00158974475722037,0.0518692836150455,0.0518692836150455,0.0518692836150455,0.0518692836150455,0,0.0570720190818523,0.0583063098447773,0.0589376491589209,0.0580947479329242,0.00099885794448327,0.03906805426,0.03906805426,0.03906805426,0.03906805426,0,0.0199168751919872,0.0207282025434179,0.0209986887405301,0.0205384337173412,0.000592619333614809,0.0128012293550455,0.0128012293550455,0.0128012293550455,0.0128012293550455,0,0,0,0,0,0,-0.00819745938548453,-0.00792697318837235,-0.00711564583694171,-0.0077372043622957,0.000592619333614799,0,0,0,0,0,0,0,0,0,0,0.0199168751919872,0.0207282025434179,0.0209986887405301,0.0205384337173412,0.000592619333614809,0.0128012293550455,0.0128012293550455,0.0128012293550455,0.0128012293550455,0
"87","55-64","Male","HIS","Food_price","USD",-0.347346506407732,-0.328558828615273,-0.265880378465235,-0.313158557612614,0.0449032919019939,0,0,0,0,0,-0.347346506407732,-0.328558828615273,-0.265880378465235,-0.313158557612614,0.0449032919019939,-19.4285757357307,-19.1036579081471,-17.331922801549,-18.596002722528,1.18785563049582,-0.232501738845387,-0.219124321338929,-0.178671565148054,-0.209624202502291,0.0295020802523819,-0.114844767562345,-0.109434507276345,-0.0872088133171811,-0.103534355110323,0.015416641219032,0.937493540876555,1.00017199102659,1.01895966881905,0.984771720023933,0.044903291901994,0.671613162411319,0.671613162411319,0.671613162411319,0.671613162411319,0,0.677449403774527,0.717902159965402,0.73127957747186,0.708402041128765,0.0295020802523821,0.498777838626473,0.498777838626473,0.498777838626473,0.498777838626473,0,0.260044137102027,0.282269831061191,0.287680091347191,0.276369678895168,0.0154166412190321,0.172835323784846,0.172835323784846,0.172835323784846,0.172835323784846,0,0,0,0,0,0,-0.114844767562345,-0.109434507276345,-0.0872088133171811,-0.103534355110323,0.015416641219032,0,0,0,0,0,0,0,0,0,0,0.260044137102027,0.282269831061191,0.287680091347191,0.276369678895168,0.0154166412190321,0.172835323784846,0.172835323784846,0.172835323784846,0.172835323784846,0
"88","55-64","Male","NHB","CED","MJ",-1.06203775869795,-1.03761773006673,-1.0360319392789,-1.04562974334511,0.0153455439824103,0,0,0,0,0,-1.06203775869795,-1.03761773006673,-1.0360319392789,-1.04562974334511,0.0153455439824103,-27.7724121760744,-27.4340722170498,-27.1047698288291,-27.4372432945249,0.351401440271002,-0.768470881981701,-0.752182048794956,-0.750253791469824,-0.75722084734289,0.0105342658541082,-0.293668363943886,-0.287465425824543,-0.28395137771158,-0.28840889600222,0.00517906141814642,2.45771692550018,2.45930271628801,2.48372274491923,2.4673147295664,0.0153455439824104,1.42168498622129,1.42168498622129,1.42168498622129,1.42168498622129,0,1.82312397418982,1.82505223151495,1.8413410647017,1.83009103006289,0.0105342658541097,1.07287018272,1.07287018272,1.07287018272,1.07287018272,0,0.632766181212865,0.636280229325827,0.642483167445171,0.637223699503505,0.00517906141814654,0.348814803501284,0.348814803501284,0.348814803501284,0.348814803501284,0,0,0,0,0,0,-0.293668363943886,-0.287465425824543,-0.28395137771158,-0.28840889600222,0.00517906141814642,0,0,0,0,0,0,0,0,0,0,0.632766181212865,0.636280229325827,0.642483167445171,0.637223699503505,0.00517906141814654,0.348814803501284,0.348814803501284,0.348814803501284,0.348814803501284,0
"89","55-64","Male","NHB","FL","mrh-eq",-0.0338061379625506,-0.03306513249127,-0.032875641516016,-0.033258646349525,0.000517615738425286,0,0,0,0,0,-0.0338061379625506,-0.03306513249127,-0.032875641516016,-0.033258646349525,0.000517615738425286,-27.7724121760744,-27.4340722170498,-27.1047698288291,-27.4372432945249,0.351401440271002,-0.0241273806625627,-0.0235767208066883,-0.0235673912636435,-0.0237666612673302,0.000337527111635539,-0.00967875729998795,-0.00948841168458178,-0.00930825025237253,-0.00949198508219474,0.000195028263355416,0.0818127407894251,0.0820022317646791,0.0827432372359597,0.0821957456229341,0.000517615738425286,0.0489370992734091,0.0489370992734091,0.0489370992734091,0.0489370992734091,0,0.0606501387136436,0.0606594682566883,0.0612101281125627,0.0608494087173303,0.000337527111635477,0.03708274745,0.03708274745,0.03708274745,0.03708274745,0,0.0211626020757816,0.0213427635079909,0.021533109123397,0.0213463369056038,0.000195028263355402,0.0118543518234091,0.0118543518234091,0.0118543518234091,0.0118543518234091,0,0,0,0,0,0,-0.00967875729998795,-0.00948841168458178,-0.00930825025237253,-0.00949198508219474,0.000195028263355416,0,0,0,0,0,0,0,0,0,0,0.0211626020757816,0.0213427635079909,0.021533109123397,0.0213463369056038,0.000195028263355402,0.0118543518234091,0.0118543518234091,0.0118543518234091,0.0118543518234091,0
"90","55-64","Male","NHB","Food_price","USD",-0.548735817027906,-0.534989148116489,-0.50342337126258,-0.528736829540176,0.0244556127046199,0,0,0,0,0,-0.548735817027906,-0.534989148116489,-0.50342337126258,-0.528736829540176,0.0244556127046199,-27.7724121760744,-27.4340722170498,-27.1047698288291,-27.4372432945249,0.351401440271002,-0.368754682209615,-0.359739540708252,-0.339921544772934,-0.355949065468268,0.0155263190819172,-0.179981134818291,-0.175249607408236,-0.163501826489646,-0.172787764071908,0.00893151651637816,1.03255402709983,1.06411980395374,1.07786647286516,1.05786748537742,0.0244556127046207,0.529130655837247,0.529130655837247,0.529130655837247,0.529130655837247,0,0.711301795003427,0.731119790938746,0.740134932440109,0.727329315698762,0.0155263190819177,0.371380250230494,0.371380250230494,0.371380250230494,0.371380250230494,0,0.3212522320964,0.33300001301499,0.337731540425045,0.330538169678662,0.0089315165163779,0.157750405606754,0.157750405606754,0.157750405606754,0.157750405606754,0,0,0,0,0,0,-0.179981134818291,-0.175249607408236,-0.163501826489646,-0.172787764071908,0.00893151651637816,0,0,0,0,0,0,0,0,0,0,0.3212522320964,0.33300001301499,0.337731540425045,0.330538169678662,0.0089315165163779,0.157750405606754,0.157750405606754,0.157750405606754,0.157750405606754,0
