"","age_gp","sex_gp","Foodgroup","outcome","outcome_unit","impact_lower_bound (2.5th percentile)","impact_median","impact_upper_bound (97.5th percentile)","impact_mean","impact_SD","substitution_impact_lower_bound (2.5th percentile)","substitution_impact_median","substitution_impact_upper_bound  (97.5th percentile)","substitution_impact_mean","substitution_impact_SD","combined_impact_lower_bound (2.5th percentile)","combined_impact_median","combined_impact_upper_bound  (97.5th percentile)","combined_impact_mean","combined_impact_SD","delta_lower_bound (2.5th percentile)","delta_median","delta_upper_bound (97.5th percentile)","delta_mean","delta_SD","combined_consumed_impact_lower_bound (2.5th percentile)","combined_consumed_impact_median","combined_consumed_upper_bound (97.5th percentile)","combined_consumed_impact_mean","combined_consumed_impact_SD","combined_unconsumed_impact_lower_bound (2.5th percentile)","combined_unconsumed_impact_median","combined_unconsumed_upper_bound (97.5th percentile)","combined_unconsumed_impact_mean","combined_unconsumed_impact_SD","current_intake_impact_lower_bound (2.5th percentile)","current_intake_impact_median","current_intake_impact_upper_bound (97.5th percentile)","current_intake_impact_mean","current_intake_impact_SD","CF_intake_impact_lower_bound (2.5th percentile)","CF_intake_impact_median","CF_intake_impact_upper_bound  (97.5th percentile)","CF_intake_impact_mean","CF_intake_impact_SD","current_intake_consumed_impact_lower_bound (2.5th percentile)","current_intake_consumed_impact_median","current_intake_consumed_upper_bound (97.5th percentile)","current_intake_consumed_impact_mean","current_intake_consumed_impact_SD","CF_intake_consumed_impact_lower_bound (2.5th percentile)","CF_intake_consumed_impact_median","CF_intake_consumed_impact_upper_bound (97.5th percentile)","CF_intake_consumed_impact_mean","CF_intake_consumed_impact_SD","current_intake_unconsumed_impact_lower_bound (2.5th percentile)","current_intake_unconsumed_impact_median","current_intake_unconsumed_upper_bound (97.5th percentile)","current_intake_unconsumed_impact_mean","current_intake_unconsumed_impact_SD","CF_intake_unconsumed_impact_lower_bound (2.5th percentile)","CF_intake_unconsumed_impact_median","CF_intake_unconsumed_impact_upper_bound (97.5th percentile)","CF_intake_unconsumed_impact_mean","CF_intake_unconsumed_impact_SD","inedible_impact_lower_bound (2.5th percentile)","inedible_impact_median","inedible_upper_bound (97.5th percentile)","inedible_consumed_impact_mean","inedible_impact_SD","wasted_impact_lower_bound (2.5th percentile)","wasted_impact_median","wasted_unconsumed_upper_bound (97.5th percentile)","wasted_unconsumed_impact_mean","wasted_impact_SD","current_intake_inedible_impact_lower_bound (2.5th percentile)","current_intake_inedible_impact_median","current_intake_inedible_upper_bound (97.5th percentile)","current_intake_inedible_impact_mean","current_intake_inedible_impact_SD","CF_intake_inedible_impact_lower_bound (2.5th percentile)","CF_intake_inedible_impact_median","CF_intake_inedible_impact_upper_bound (97.5th percentile)","CF_intake_inedible_impact_mean","CF_intake_inedible_impact_SD","current_intake_wasted_impact_lower_bound (2.5th percentile)","current_intake_wasted_impact_median","current_intake_wasted_upper_bound (97.5th percentile)","current_intake_wasted_impact_mean","current_intake_wasted_impact_SD","CF_intake_wasted_impact_lower_bound (2.5th percentile)","CF_intake_wasted_impact_median","CF_intake_unconsumed_wasted_upper_bound (97.5th percentile)","CF_intake_wasted_impact_mean","CF_intake_wasted_impact_SD"
"29","35-44","Male","added_sugar","FL","mrh-eq",-0.0148204003731745,-0.0142861553974929,-0.0132842408237192,-0.0141220608016711,0.00082089929613672,0,0,0,0,0,-0.0148204003731745,-0.0142861553974929,-0.0132842408237192,-0.0141220608016711,0.00082089929613672,-13.6022976170738,-13.1595966264568,-12.1984202396864,-12.977675434824,0.755492770808565,-0.00981291191631691,-0.00945795535332305,-0.00879636829620522,-0.00935036570626201,0.000543075698824185,-0.00500748845685763,-0.00482820004416986,-0.00448787252751401,-0.00477169509540913,0.000277825572049694,0.0251834918423084,0.026185406416082,0.0267196513917636,0.0260213118202603,0.000820899296136709,0.0118992510185891,0.0118992510185891,0.0118992510185891,0.0118992510185891,0,0.0166793423772606,0.0173409294343784,0.0176958859973723,0.0172333397873174,0.000543075698824189,0.00788297408105534,0.00788297408105534,0.00788297408105534,0.00788297408105534,0,0.00850414946504778,0.00884447698170364,0.0090237653943914,0.0087879720329429,0.000277825572049699,0.00401627693753377,0.00401627693753377,0.00401627693753377,0.00401627693753377,0,0,0,0,0,0,-0.00500748845685763,-0.00482820004416986,-0.00448787252751401,-0.00477169509540913,0.000277825572049694,0,0,0,0,0,0,0,0,0,0,0.00850414946504778,0.00884447698170364,0.0090237653943914,0.0087879720329429,0.000277825572049699,0.00401627693753377,0.00401627693753377,0.00401627693753377,0.00401627693753377,0
"30","35-44","Male","added_sugar","Food_price","USD",-0.626722822626672,-0.596123855284921,-0.566503794274958,-0.596467331190812,0.031695621283377,0,0,0,0,0,-0.626722822626672,-0.596123855284921,-0.566503794274958,-0.596467331190812,0.031695621283377,-13.6022976170738,-13.1595966264568,-12.1984202396864,-12.977675434824,0.755492770808565,-0.414940777510473,-0.394653980670254,-0.375084964483939,-0.394905833531273,0.0209778775994296,-0.211782045116199,-0.201469874614668,-0.191418829791018,-0.201561497659539,0.0107177754758341,1.06742090681636,1.09704096782633,1.12763993516808,1.09738444373222,0.0316956212833773,0.500917112541406,0.500917112541406,0.500917112541406,0.500917112541406,0,0.706861857464849,0.726430873651163,0.746717670491382,0.726682726512183,0.0209778775994293,0.33177689298091,0.33177689298091,0.33177689298091,0.33177689298091,0,0.360559049351515,0.370610094175164,0.380922264676696,0.370701717220035,0.010717775475834,0.169140219560497,0.169140219560497,0.169140219560497,0.169140219560497,0,0,0,0,0,0,-0.211782045116199,-0.201469874614668,-0.191418829791018,-0.201561497659539,0.0107177754758341,0,0,0,0,0,0,0,0,0,0,0.360559049351515,0.370610094175164,0.380922264676696,0.370701717220035,0.010717775475834,0.169140219560497,0.169140219560497,0.169140219560497,0.169140219560497,0
"31","35-44","Male","oil","CED","MJ",0.0235706424445011,0.0265051595786565,0.0281353902127407,0.0260475151926666,0.00243497010125748,0,0,0,0,0,0.0235706424445011,0.0265051595786565,0.0281353902127407,0.0260475151926666,0.00243497010125748,2.54702931685719,2.86433787695643,3.03706720001971,2.81360832010171,0.26162969195837,0.019702512284411,0.0221561659967167,0.0235174576082705,0.0217728810490845,0.00203511823399547,0.0038681301600901,0.00434899358193984,0.00461793260447017,0.00427463414358215,0.000399852589160487,0.271578566526735,0.273208797160819,0.276143314294975,0.273666441546809,0.00243497010125744,0.299713956739476,0.299713956739476,0.299713956739476,0.299713956739476,0,0.226926502565222,0.228287794176776,0.230741447889082,0.228671079124409,0.0020351182339957,0.250443960173493,0.250443960173493,0.250443960173493,0.250443960173493,0,0.0446520639615124,0.0449210029840427,0.0454018664058924,0.0449953624224004,0.000399852589160495,0.0492699965659826,0.0492699965659826,0.0492699965659826,0.0492699965659826,0,0,0,0,0,0,0.0038681301600901,0.00434899358193984,0.00461793260447017,0.00427463414358215,0.000399852589160487,0,0,0,0,0,0,0,0,0,0,0.0446520639615124,0.0449210029840427,0.0454018664058924,0.0449953624224004,0.000399852589160495,0.0492699965659826,0.0492699965659826,0.0492699965659826,0.0492699965659826,0
"32","35-44","Male","oil","FL","mrh-eq",0.00120054302670182,0.00134564207013474,0.00139754271206621,0.00131294087662546,0.000107482125097433,0,0,0,0,0,0.00120054302670182,0.00134564207013474,0.00139754271206621,0.00131294087662546,0.000107482125097433,2.54702931685719,2.86433787695643,3.03706720001971,2.81360832010171,0.26162969195837,0.00100351505762907,0.00112484000569393,0.00116817205657103,0.00109747407685612,8.98437516747853e-05,0.000197027969072747,0.000220802064440815,0.000229370655495181,0.000215466799769341,1.76383999806539e-05,0.0134885918817109,0.0135404925236423,0.0136855915670753,0.0135731937171516,0.000107482125097431,0.0148861345937771,0.0148861345937771,0.0148861345937771,0.0148861345937771,0,0.0112707669483668,0.0113140989992439,0.0114354239473088,0.0113414649280818,8.98437516747871e-05,0.0124389390049379,0.0124389390049379,0.0124389390049379,0.0124389390049379,0,0.00221782493334403,0.0022263935243984,0.00225016761976647,0.00223172878906987,1.76383999806522e-05,0.00244719558883921,0.00244719558883921,0.00244719558883921,0.00244719558883921,0,0,0,0,0,0,0.000197027969072747,0.000220802064440815,0.000229370655495181,0.000215466799769341,1.76383999806539e-05,0,0,0,0,0,0,0,0,0,0,0.00221782493334403,0.0022263935243984,0.00225016761976647,0.00223172878906987,1.76383999806522e-05,0.00244719558883921,0.00244719558883921,0.00244719558883921,0.00244719558883921,0
"33","35-44","Male","oil","Food_price","USD",0.015269045404012,0.0154051579773529,0.0158363399519583,0.0155086911006036,0.000311748303895436,0,0,0,0,0,0.015269045404012,0.0154051579773529,0.0158363399519583,0.0155086911006036,0.000311748303895436,2.54702931685719,2.86433787695643,3.03706720001971,2.81360832010171,0.26162969195837,0.0127650766712382,0.0128801290956731,0.0132404636969161,0.0129661930173601,0.000261069223229168,0.0025039687327738,0.00252502888167982,0.00259587625504223,0.00254249808324347,5.06830041827217e-05,0.170283511512355,0.17071469348696,0.170850806060301,0.17061116036371,0.000311748303895319,0.186119851464313,0.186119851464313,0.186119851464313,0.186119851464313,0,0.142296328397868,0.142656662999111,0.142771715423545,0.142570599077424,0.000261069223229128,0.155536792094784,0.155536792094784,0.155536792094784,0.155536792094784,0,0.0279871831144875,0.0280580304878499,0.0280790906367558,0.0280405612862862,5.06830041827022e-05,0.0305830593695297,0.0305830593695297,0.0305830593695297,0.0305830593695297,0,0,0,0,0,0,0.0025039687327738,0.00252502888167982,0.00259587625504223,0.00254249808324347,5.06830041827217e-05,0,0,0,0,0,0,0,0,0,0,0.0279871831144875,0.0280580304878499,0.0280790906367558,0.0280405612862862,5.06830041827022e-05,0.0305830593695297,0.0305830593695297,0.0305830593695297,0.0305830593695297,0
"34","35-44","Male","sat_fat","CED","MJ",-0.866739189336569,-0.832940700662138,-0.76746675843443,-0.821826506432918,0.0531278193272563,0,0,0,0,0,-0.866739189336569,-0.832940700662138,-0.76746675843443,-0.821826506432918,0.0531278193272563,-16.7293572326607,-16.1015567724456,-14.841143654703,-15.8795874189271,1.01221762349074,-0.657237243989439,-0.631642378018823,-0.582021026448398,-0.623212032194329,0.0402550847930014,-0.20950194534713,-0.201298322643316,-0.185445731986032,-0.19861447423859,0.0128727378207075,1.67448740476231,1.73996134699001,1.77375983566444,1.72884715276079,0.0531278193272557,0.907020646327875,0.907020646327875,0.907020646327875,0.907020646327875,0,1.26990862397802,1.31952997554844,1.34512484151906,1.31109962972395,0.0402550847930015,0.687887597529619,0.687887597529619,0.687887597529619,0.687887597529619,0,0.404578780784287,0.420431371441571,0.428634994145385,0.417747523036845,0.0128727378207072,0.219133048798255,0.219133048798255,0.219133048798255,0.219133048798255,0,0,0,0,0,0,-0.20950194534713,-0.201298322643316,-0.185445731986032,-0.19861447423859,0.0128727378207075,0,0,0,0,0,0,0,0,0,0,0.404578780784287,0.420431371441571,0.428634994145385,0.417747523036845,0.0128727378207072,0.219133048798255,0.219133048798255,0.219133048798255,0.219133048798255,0
"35","35-44","Male","sat_fat","FL","mrh-eq",-0.0240347700271079,-0.0230919626497725,-0.0212743074545542,-0.0227849985031469,0.00147699563881194,0,0,0,0,0,-0.0240347700271079,-0.0230919626497725,-0.0212743074545542,-0.0227849985031469,0.00147699563881194,-16.7293572326607,-16.1015567724456,-14.841143654703,-15.8795874189271,1.01221762349074,-0.0182247922916825,-0.0175108034389671,-0.0161332706627466,-0.0172779810096671,0.00111911448931629,-0.00580997773542534,-0.00558115921080538,-0.00514103679180762,-0.00550701749347984,0.000357881229611434,0.0464103925763195,0.0482280477715378,0.0491708551488732,0.0479210836249123,0.00147699563881197,0.0251360851217654,0.0251360851217654,0.0251360851217654,0.0251360851217654,0,0.0351959672800704,0.0365735000562909,0.0372874889090063,0.0363406776269909,0.00111911448931627,0.0190626966173238,0.0190626966173238,0.0190626966173238,0.0190626966173238,0,0.0112144252962491,0.0116545477152469,0.0118833662398668,0.0115804059979213,0.000357881229611431,0.0060733885044415,0.0060733885044415,0.0060733885044415,0.0060733885044415,0,0,0,0,0,0,-0.00580997773542534,-0.00558115921080538,-0.00514103679180762,-0.00550701749347984,0.000357881229611434,0,0,0,0,0,0,0,0,0,0,0.0112144252962491,0.0116545477152469,0.0118833662398668,0.0115804059979213,0.000357881229611431,0.0060733885044415,0.0060733885044415,0.0060733885044415,0.0060733885044415,0
"36","35-44","Male","sat_fat","Food_price","USD",-0.0893395988626141,-0.0880055483433771,-0.0777143277518967,-0.0848626816513619,0.0066966432302803,0,0,0,0,0,-0.0893395988626141,-0.0880055483433771,-0.0777143277518967,-0.0848626816513619,0.0066966432302803,-16.7293572326607,-16.1015567724456,-14.841143654703,-15.8795874189271,1.01221762349074,-0.0677694758806525,-0.0667634658424843,-0.0589602480731187,-0.0643784806736431,0.00507569222690692,-0.0215701229819616,-0.0212420825008927,-0.0187540796787781,-0.0204842009777188,0.0016209540005011,0.172805695383399,0.183096915974879,0.184430966494116,0.179954049282864,0.00669664323028018,0.0950913676315023,0.0950913676315023,0.0950913676315023,0.0950913676315023,0,0.131110652305004,0.138913870074369,0.139919880112538,0.136528884905528,0.00507569222690687,0.072150404231885,0.072150404231885,0.072150404231885,0.072150404231885,0,0.0416950430783954,0.04418304590051,0.0445110863815789,0.0434251643773361,0.0016209540005011,0.0229409633996173,0.0229409633996173,0.0229409633996173,0.0229409633996173,0,0,0,0,0,0,-0.0215701229819616,-0.0212420825008927,-0.0187540796787781,-0.0204842009777188,0.0016209540005011,0,0,0,0,0,0,0,0,0,0,0.0416950430783954,0.04418304590051,0.0445110863815789,0.0434251643773361,0.0016209540005011,0.0229409633996173,0.0229409633996173,0.0229409633996173,0.0229409633996173,0
"37","45-54","Female","added_sugar","CED","MJ",-0.416190855521292,-0.414999274625897,-0.352082980720552,-0.393341480587318,0.0386037461649149,0,0,0,0,0,-0.416190855521292,-0.414999274625897,-0.352082980720552,-0.393341480587318,0.0386037461649149,-16.5197940893298,-16.4668157625145,-13.9688721298669,-15.6089331990646,1.53444489427524,-0.275901252955935,-0.275102452045552,-0.233386949692913,-0.260745714697392,0.0255982426731485,-0.140289602565356,-0.139896822580345,-0.118696031027639,-0.132595765889926,0.0130055046967031,0.623153533572749,0.686069827478094,0.687261408373489,0.664412033439515,0.0386037461649148,0.271070552852197,0.271070552852197,0.271070552852197,0.271070552852197,0,0.413091778837282,0.454807281189921,0.455606082100304,0.440450543841761,0.0255982426731485,0.179704829144368,0.179704829144368,0.179704829144368,0.179704829144368,0,0.210061754735467,0.231262546288174,0.231655326273185,0.223961489597754,0.0130055046967031,0.0913657237078287,0.0913657237078287,0.0913657237078287,0.0913657237078287,0,0,0,0,0,0,-0.140289602565356,-0.139896822580345,-0.118696031027639,-0.132595765889926,0.0130055046967031,0,0,0,0,0,0,0,0,0,0,0.210061754735467,0.231262546288174,0.231655326273185,0.223961489597754,0.0130055046967031,0.0913657237078287,0.0913657237078287,0.0913657237078287,0.0913657237078287,0
"38","45-54","Female","added_sugar","FL","mrh-eq",-0.0186042631575505,-0.018532409592158,-0.0157316327112104,-0.0175748926393317,0.00172438487181383,0,0,0,0,0,-0.0186042631575505,-0.018532409592158,-0.0157316327112104,-0.0175748926393317,0.00172438487181383,-16.5197940893298,-16.4668157625145,-13.9688721298669,-15.6089331990646,1.53444489427524,-0.0123334059502167,-0.0122853921707793,-0.0104283717749541,-0.0116506530071345,0.00114344938954612,-0.00627085720733382,-0.00624701742137868,-0.00530326093625634,-0.0059242396321972,0.000580935530789824,0.027943354779244,0.0307441316601915,0.030815985225584,0.0297866147073652,0.00172438487181381,0.0122117220680335,0.0122117220680335,0.0122117220680335,0.0122117220680335,0,0.0185242802345021,0.0203813006303272,0.0204293144097646,0.0197465614666824,0.0011434493895461,0.00809590845954794,0.00809590845954794,0.00809590845954794,0.00809590845954794,0,0.00941907454474191,0.0103628310298643,0.0103866708158194,0.0100400532406828,0.000580935530789831,0.00411581360848557,0.00411581360848557,0.00411581360848557,0.00411581360848557,0,0,0,0,0,0,-0.00627085720733382,-0.00624701742137868,-0.00530326093625634,-0.0059242396321972,0.000580935530789824,0,0,0,0,0,0,0,0,0,0,0.00941907454474191,0.0103628310298643,0.0103866708158194,0.0100400532406828,0.000580935530789831,0.00411581360848557,0.00411581360848557,0.00411581360848557,0.00411581360848557,0
"39","45-54","Female","added_sugar","Food_price","USD",-0.676983538104325,-0.658169477457288,-0.56629986242389,-0.632535949602425,0.0623410201212604,0,0,0,0,0,-0.676983538104325,-0.658169477457288,-0.56629986242389,-0.632535949602425,0.0623410201212604,-16.5197940893298,-16.4668157625145,-13.9688721298669,-15.6089331990646,1.53444489427524,-0.448785605096885,-0.436298326289486,-0.375385276886229,-0.419306827834799,0.0413393940863379,-0.228197933007441,-0.221871151167802,-0.190914585537661,-0.213229121767626,0.0210016273502688,1.00306830341546,1.09493791844885,1.11375197909589,1.06930439059399,0.0623410201212607,0.436768440991566,0.436768440991566,0.436768440991566,0.436768440991566,0,0.664938857937265,0.725851907340523,0.738339186147922,0.708860408885836,0.0413393940863383,0.289553581051037,0.289553581051037,0.289553581051037,0.289553581051037,0,0.33812944547819,0.369086011108331,0.37541279294797,0.360443981708155,0.0210016273502685,0.14721485994053,0.14721485994053,0.14721485994053,0.14721485994053,0,0,0,0,0,0,-0.228197933007441,-0.221871151167802,-0.190914585537661,-0.213229121767626,0.0210016273502688,0,0,0,0,0,0,0,0,0,0,0.33812944547819,0.369086011108331,0.37541279294797,0.360443981708155,0.0210016273502685,0.14721485994053,0.14721485994053,0.14721485994053,0.14721485994053,0
"40","45-54","Female","oil","CED","MJ",-0.0164933659559249,-0.01590826063281,-0.00483457564068462,-0.0122280572401747,0.00691454552564144,0,0,0,0,0,-0.0164933659559249,-0.01590826063281,-0.00483457564068462,-0.0122280572401747,0.00691454552564144,-1.77445447767828,-1.70925130462034,-0.517103283893612,-1.31383205982427,0.745116496324788,-0.0137519253547638,-0.0132616685668796,-0.00402531174798515,-0.010192861538455,0.00576802488170196,-0.00274144060116103,-0.00264659206593037,-0.000809263892699488,-0.00203519570171977,0.00114652132688484,0.305608275256949,0.316681960249074,0.317267065572189,0.313001756856439,0.00691454552564107,0.300773699616264,0.300773699616264,0.300773699616264,0.300773699616264,0,0.254882322108715,0.26411867892761,0.264608935715494,0.261049871899185,0.00576802488170202,0.25085701036073,0.25085701036073,0.25085701036073,0.25085701036073,0,0.0507259531482341,0.0525632813214649,0.0526581298566956,0.0519518849572543,0.00114652132688481,0.0499166892555345,0.0499166892555345,0.0499166892555345,0.0499166892555345,0,0,0,0,0,0,-0.00274144060116103,-0.00264659206593037,-0.000809263892699488,-0.00203519570171977,0.00114652132688484,0,0,0,0,0,0,0,0,0,0,0.0507259531482341,0.0525632813214649,0.0526581298566956,0.0519518849572543,0.00114652132688481,0.0499166892555345,0.0499166892555345,0.0499166892555345,0.0499166892555345,0
"41","45-54","Female","oil","FL","mrh-eq",-0.000881982101037852,-0.000836410969021441,-0.000215966418784509,-0.000634700997715995,0.000391649931549353,0,0,0,0,0,-0.000881982101037852,-0.000836410969021441,-0.000215966418784509,-0.000634700997715995,0.000391649931549353,-1.77445447767828,-1.70925130462034,-0.517103283893612,-1.31383205982427,0.745116496324788,-0.000735396020002419,-0.000697295796233635,-0.000179809023454391,-0.000529089989563298,0.000326689400659725,-0.000146586081035433,-0.000139115172787806,-3.61573953301186e-05,-0.000105611008152697,6.49605506194488e-05,0.0164410061124211,0.017061450662658,0.0171070217946745,0.0168597406913526,0.000391649931549364,0.0162250396936366,0.0162250396936366,0.0162250396936366,0.0162250396936366,0,0.0137120688094414,0.0142295555822207,0.0142676558059894,0.0140613497755503,0.000326689400659712,0.013532259785987,0.013532259785987,0.013532259785987,0.013532259785987,0,0.00272893730297967,0.00283189508043735,0.00283936598868498,0.00279839091580225,6.49605506194486e-05,0.00269277990764955,0.00269277990764955,0.00269277990764955,0.00269277990764955,0,0,0,0,0,0,-0.000146586081035433,-0.000139115172787806,-3.61573953301186e-05,-0.000105611008152697,6.49605506194488e-05,0,0,0,0,0,0,0,0,0,0,0.00272893730297967,0.00283189508043735,0.00283936598868498,0.00279839091580225,6.49605506194486e-05,0.00269277990764955,0.00269277990764955,0.00269277990764955,0.00269277990764955,0
"42","45-54","Female","oil","Food_price","USD",-0.0117337678624368,-0.00925536911887931,0.000683822389141664,-0.00663754709626055,0.00691762019910554,0,0,0,0,0,-0.0117337678624368,-0.00925536911887931,0.000683822389141664,-0.00663754709626055,0.00691762019910554,-1.77445447767828,-1.70925130462034,-0.517103283893612,-1.31383205982427,0.745116496324788,-0.0097848526656297,-0.00771559871019474,0.000574045750553089,-0.00553300555043584,0.00577041189896753,-0.00194891519680714,-0.00153977040868456,0.000109776638588563,-0.00110454154582472,0.00114720882456258,0.226079697496418,0.236018889004439,0.238497287747996,0.23340106698182,0.00691762019910546,0.226763519885559,0.226763519885559,0.226763519885559,0.226763519885559,0,0.188551386378828,0.196841030839576,0.198910284795011,0.194658437679817,0.00577041189896764,0.189125432129381,0.189125432129381,0.189125432129381,0.189125432129381,0,0.03752831111759,0.0391778581648631,0.0395870029529857,0.0387426293020033,0.00114720882456258,0.0376380877561785,0.0376380877561785,0.0376380877561785,0.0376380877561785,0,0,0,0,0,0,-0.00194891519680714,-0.00153977040868456,0.000109776638588563,-0.00110454154582472,0.00114720882456258,0,0,0,0,0,0,0,0,0,0,0.03752831111759,0.0391778581648631,0.0395870029529857,0.0387426293020033,0.00114720882456258,0.0376380877561785,0.0376380877561785,0.0376380877561785,0.0376380877561785,0
"43","45-54","Female","sat_fat","CED","MJ",-0.847240490247652,-0.808527672420044,-0.780473000280352,-0.812267372661418,0.0352897114205074,0,0,0,0,0,-0.847240490247652,-0.808527672420044,-0.780473000280352,-0.812267372661418,0.0352897114205074,-16.2642770026566,-15.5312205974487,-15.0149555886628,-15.607287754088,0.660829279506496,-0.659502075403774,-0.629221686074186,-0.607644729599048,-0.632275522163467,0.0274211750092983,-0.187738414843878,-0.179305986345857,-0.172828270681304,-0.179991850497951,0.00786989130843643,1.66973080797687,1.69778548011655,1.73649829794416,1.70152518035793,0.0352897114205065,0.889257807696512,0.889257807696512,0.889257807696512,0.889257807696512,0,1.2999897046152,1.32156666109034,1.35184705041993,1.32462049717962,0.0274211750092987,0.692344975016157,0.692344975016157,0.692344975016157,0.692344975016157,0,0.369741103361658,0.376218819026212,0.384651247524233,0.376904683178306,0.00786989130843672,0.196912832680355,0.196912832680355,0.196912832680355,0.196912832680355,0,0,0,0,0,0,-0.187738414843878,-0.179305986345857,-0.172828270681304,-0.179991850497951,0.00786989130843643,0,0,0,0,0,0,0,0,0,0,0.369741103361658,0.376218819026212,0.384651247524233,0.376904683178306,0.00786989130843672,0.196912832680355,0.196912832680355,0.196912832680355,0.196912832680355,0
"44","45-54","Female","sat_fat","FL","mrh-eq",-0.0225854726876022,-0.0215567918878251,-0.0207851038392166,-0.021646964782972,0.000950775027440144,0,0,0,0,0,-0.0225854726876022,-0.0215567918878251,-0.0207851038392166,-0.021646964782972,0.000950775027440144,-16.2642770026566,-15.5312205974487,-15.0149555886628,-15.607287754088,0.660829279506496,-0.0175785450891999,-0.0167741751607526,-0.0161802103286619,-0.0168480015103514,0.000738737575317239,-0.00500692759840232,-0.00478261672707248,-0.00460489351055482,-0.00479896327262061,0.000212069918467997,0.0444602133146576,0.045231901363266,0.0462605821630432,0.0453220742584129,0.000950775027440142,0.0236751094754409,0.0236751094754409,0.0236751094754409,0.0236751094754409,0,0.0346102396956628,0.0352042045277536,0.0360085744562009,0.0352780308773524,0.000738737575317262,0.018430029367001,0.018430029367001,0.018430029367001,0.018430029367001,0,0.00984997361899474,0.0100276968355124,0.0102520077068423,0.0100440433810605,0.000212069918468003,0.00524508010843993,0.00524508010843993,0.00524508010843993,0.00524508010843993,0,0,0,0,0,0,-0.00500692759840232,-0.00478261672707248,-0.00460489351055482,-0.00479896327262061,0.000212069918467997,0,0,0,0,0,0,0,0,0,0,0.00984997361899474,0.0100276968355124,0.0102520077068423,0.0100440433810605,0.000212069918468003,0.00524508010843993,0.00524508010843993,0.00524508010843993,0.00524508010843993,0
"45","45-54","Female","sat_fat","Food_price","USD",-0.0999806108665447,-0.0938468992340129,-0.0934208093899709,-0.0958495735457637,0.00386367333332548,0,0,0,0,0,-0.0999806108665447,-0.0938468992340129,-0.0934208093899709,-0.0958495735457637,0.00386367333332548,-16.2642770026566,-15.5312205974487,-15.0149555886628,-15.607287754088,0.660829279506496,-0.0779158619871599,-0.0731201938179695,-0.0728379032876706,-0.0747038350947735,0.0030039612409083,-0.0220647488793847,-0.0207267054160433,-0.0205829061023003,-0.0211457384509901,0.000860210690378389,0.198552578793771,0.198978668637812,0.205112380270344,0.200981342949563,0.00386367333332534,0.1051317694038,0.1051317694038,0.1051317694038,0.1051317694038,0,0.154802161246054,0.155084451776353,0.159880119945544,0.156668093053157,0.00300396124090842,0.0819642579583838,0.0819642579583838,0.0819642579583838,0.0819642579583838,0,0.0437504175477161,0.0438942168614591,0.0452322603248005,0.0443132498964059,0.000860210690378392,0.0231675114454158,0.0231675114454158,0.0231675114454158,0.0231675114454158,0,0,0,0,0,0,-0.0220647488793847,-0.0207267054160433,-0.0205829061023003,-0.0211457384509901,0.000860210690378389,0,0,0,0,0,0,0,0,0,0,0.0437504175477161,0.0438942168614591,0.0452322603248005,0.0443132498964059,0.000860210690378392,0.0231675114454158,0.0231675114454158,0.0231675114454158,0.0231675114454158,0
"46","45-54","Male","added_sugar","CED","MJ",-0.311908769561825,-0.298131693865057,-0.289392966792259,-0.299899535487502,0.01194891048063,0,0,0,0,0,-0.311908769561825,-0.298131693865057,-0.289392966792259,-0.299899535487502,0.01194891048063,-12.2701934092947,-11.7129621404616,-11.3764382867317,-11.7904033387434,0.475154289992894,-0.20675409841279,-0.197620769194939,-0.191822678597261,-0.198791028359912,0.00792372286854688,-0.105154671149034,-0.100510924670118,-0.0975702881949983,-0.10110850712759,0.00402518821575425,0.562605996165953,0.571344723238751,0.585121798935519,0.573112564861197,0.0119489104806306,0.273213029373695,0.273213029373695,0.273213029373695,0.273213029373695,0,0.372915523590928,0.378713614188607,0.387846943406458,0.37988387335358,0.0079237228685469,0.181092844993668,0.181092844993668,0.181092844993668,0.181092844993668,0,0.189690472575025,0.192631109050145,0.197274855529061,0.193228691507617,0.00402518821575439,0.0921201843800269,0.0921201843800269,0.0921201843800269,0.0921201843800269,0,0,0,0,0,0,-0.105154671149034,-0.100510924670118,-0.0975702881949983,-0.10110850712759,0.00402518821575425,0,0,0,0,0,0,0,0,0,0,0.189690472575025,0.192631109050145,0.197274855529061,0.193228691507617,0.00402518821575439,0.0921201843800269,0.0921201843800269,0.0921201843800269,0.0921201843800269,0
