"","age_gp","Foodgroup","outcome","outcome_unit","impact_lower_bound (2.5th percentile)","impact_median","impact_upper_bound (97.5th percentile)","impact_mean","impact_SD","substitution_impact_lower_bound (2.5th percentile)","substitution_impact_median","substitution_impact_upper_bound  (97.5th percentile)","substitution_impact_mean","substitution_impact_SD","combined_impact_lower_bound (2.5th percentile)","combined_impact_median","combined_impact_upper_bound  (97.5th percentile)","combined_impact_mean","combined_impact_SD","delta_lower_bound (2.5th percentile)","delta_median","delta_upper_bound (97.5th percentile)","delta_mean","delta_SD","combined_consumed_impact_lower_bound (2.5th percentile)","combined_consumed_impact_median","combined_consumed_upper_bound (97.5th percentile)","combined_consumed_impact_mean","combined_consumed_impact_SD","combined_unconsumed_impact_lower_bound (2.5th percentile)","combined_unconsumed_impact_median","combined_unconsumed_upper_bound (97.5th percentile)","combined_unconsumed_impact_mean","combined_unconsumed_impact_SD","current_intake_impact_lower_bound (2.5th percentile)","current_intake_impact_median","current_intake_impact_upper_bound (97.5th percentile)","current_intake_impact_mean","current_intake_impact_SD","CF_intake_impact_lower_bound (2.5th percentile)","CF_intake_impact_median","CF_intake_impact_upper_bound  (97.5th percentile)","CF_intake_impact_mean","CF_intake_impact_SD","current_intake_consumed_impact_lower_bound (2.5th percentile)","current_intake_consumed_impact_median","current_intake_consumed_upper_bound (97.5th percentile)","current_intake_consumed_impact_mean","current_intake_consumed_impact_SD","CF_intake_consumed_impact_lower_bound (2.5th percentile)","CF_intake_consumed_impact_median","CF_intake_consumed_impact_upper_bound (97.5th percentile)","CF_intake_consumed_impact_mean","CF_intake_consumed_impact_SD","current_intake_unconsumed_impact_lower_bound (2.5th percentile)","current_intake_unconsumed_impact_median","current_intake_unconsumed_upper_bound (97.5th percentile)","current_intake_unconsumed_impact_mean","current_intake_unconsumed_impact_SD","CF_intake_unconsumed_impact_lower_bound (2.5th percentile)","CF_intake_unconsumed_impact_median","CF_intake_unconsumed_impact_upper_bound (97.5th percentile)","CF_intake_unconsumed_impact_mean","CF_intake_unconsumed_impact_SD","inedible_impact_lower_bound (2.5th percentile)","inedible_impact_median","inedible_upper_bound (97.5th percentile)","inedible_consumed_impact_mean","inedible_impact_SD","wasted_impact_lower_bound (2.5th percentile)","wasted_impact_median","wasted_unconsumed_upper_bound (97.5th percentile)","wasted_unconsumed_impact_mean","wasted_impact_SD","current_intake_inedible_impact_lower_bound (2.5th percentile)","current_intake_inedible_impact_median","current_intake_inedible_upper_bound (97.5th percentile)","current_intake_inedible_impact_mean","current_intake_inedible_impact_SD","CF_intake_inedible_impact_lower_bound (2.5th percentile)","CF_intake_inedible_impact_median","CF_intake_inedible_impact_upper_bound (97.5th percentile)","CF_intake_inedible_impact_mean","CF_intake_inedible_impact_SD","current_intake_wasted_impact_lower_bound (2.5th percentile)","current_intake_wasted_impact_median","current_intake_wasted_upper_bound (97.5th percentile)","current_intake_wasted_impact_mean","current_intake_wasted_impact_SD","CF_intake_wasted_impact_lower_bound (2.5th percentile)","CF_intake_wasted_impact_median","CF_intake_unconsumed_wasted_upper_bound (97.5th percentile)","CF_intake_wasted_impact_mean","CF_intake_wasted_impact_SD"
"29","55-64","added_sugar","FL","mrh-eq",-0.0171772615965342,-0.0153818336307108,-0.0151280836720907,-0.0159227732823611,0.00117586382368604,0,0,0,0,0,-0.0171772615965342,-0.0153818336307108,-0.0151280836720907,-0.0159227732823611,0.00117586382368604,-14.5292371955668,-13.0374586579627,-12.8348374734986,-13.4897945713452,0.97403492667046,-0.0113846911643499,-0.0101949193129599,-0.0100269206056508,-0.0105534362056199,0.000779151409275315,-0.00579257043218431,-0.00518691431775094,-0.00510116306643987,-0.00536933707674122,0.000396712425053236,0.027930963141809,0.0281847131004291,0.0299801410662525,0.0287256527520794,0.00117586382368604,0.0128028794697183,0.0128028794697183,0.0128028794697183,0.0128028794697183,0,0.0185131385933622,0.0186811373006712,0.0198709091520612,0.0190396541933312,0.000779151409275322,0.00848621798771134,0.00848621798771134,0.00848621798771134,0.00848621798771134,0,0.0094178245484468,0.00950357579975788,0.0101092319141913,0.00968599855874816,0.000396712425053238,0.00431666148200694,0.00431666148200694,0.00431666148200694,0.00431666148200694,0,0,0,0,0,0,-0.00579257043218431,-0.00518691431775094,-0.00510116306643987,-0.00536933707674122,0.000396712425053236,0,0,0,0,0,0,0,0,0,0,0.0094178245484468,0.00950357579975788,0.0101092319141913,0.00968599855874816,0.000396712425053238,0.00431666148200694,0.00431666148200694,0.00431666148200694,0.00431666148200694,0
"30","55-64","added_sugar","Food_price","USD",-0.572330537098619,-0.537956174456233,-0.520916720921924,-0.544038598704681,0.0275678304823069,0,0,0,0,0,-0.572330537098619,-0.537956174456233,-0.520916720921924,-0.544038598704681,0.0275678304823069,-14.5292371955668,-13.0374586579627,-12.8348374734986,-13.4897945713452,0.97403492667046,-0.379329209764496,-0.356554317515352,-0.345269933492747,-0.360586074787822,0.0182628158109681,-0.193001327334123,-0.181401856940882,-0.175646787429178,-0.18345252391686,0.00930501501813087,0.952768559357807,0.969808012892117,1.0041823755345,0.975890437140564,0.0275678304823067,0.431851838435883,0.431851838435883,0.431851838435883,0.431851838435883,0,0.631517553239196,0.642801937261801,0.665576829510945,0.646833694534271,0.0182628158109684,0.286247619746449,0.286247619746449,0.286247619746449,0.286247619746449,0,0.321251006118611,0.327006075630316,0.338605546023557,0.329056742606294,0.00930501501813094,0.145604218689434,0.145604218689434,0.145604218689434,0.145604218689434,0,0,0,0,0,0,-0.193001327334123,-0.181401856940882,-0.175646787429178,-0.18345252391686,0.00930501501813087,0,0,0,0,0,0,0,0,0,0,0.321251006118611,0.327006075630316,0.338605546023557,0.329056742606294,0.00930501501813094,0.145604218689434,0.145604218689434,0.145604218689434,0.145604218689434,0
"31","55-64","oil","CED","MJ",-0.0148287704105727,-0.0123406304232948,-0.00793757836331844,-0.0116687314504181,0.00367332315803046,0,0,0,0,0,-0.0148287704105727,-0.0123406304232948,-0.00793757836331844,-0.0116687314504181,0.00367332315803046,-1.60683266255481,-1.33516221311656,-0.860415935409152,-1.26390753653089,0.397667899663155,-0.0123625637971922,-0.0102809221323935,-0.00661685416629518,-0.00972568483369187,0.00306204854944966,-0.00246620661338048,-0.00205970829090132,-0.00132072419702323,-0.00194304661672626,0.000611292372294963,0.306487721055174,0.310890773115151,0.313378913102428,0.310218874142274,0.00367332315803038,0.298550142691855,0.298550142691855,0.298550142691855,0.298550142691855,0,0.255928849541403,0.259592917507501,0.2616745591723,0.259037680208799,0.00306204854944972,0.249311995375108,0.249311995375108,0.249311995375108,0.249311995375108,0,0.0505588715137709,0.051297855607649,0.0517043539301282,0.051181193933474,0.000611292372294973,0.0492381473167477,0.0492381473167477,0.0492381473167477,0.0492381473167477,0,0,0,0,0,0,-0.00246620661338048,-0.00205970829090132,-0.00132072419702323,-0.00194304661672626,0.000611292372294963,0,0,0,0,0,0,0,0,0,0,0.0505588715137709,0.051297855607649,0.0517043539301282,0.051181193933474,0.000611292372294973,0.0492381473167477,0.0492381473167477,0.0492381473167477,0.0492381473167477,0
"32","55-64","oil","FL","mrh-eq",-0.000771599737124753,-0.000641355250801076,-0.000412032665439628,-0.000606591005524665,0.0001916256707121,0,0,0,0,0,-0.000771599737124753,-0.000641355250801076,-0.000412032665439628,-0.000606591005524665,0.0001916256707121,-1.60683266255481,-1.33516221311656,-0.860415935409152,-1.26390753653089,0.397667899663155,-0.000643277682353172,-0.000534316056093627,-0.000343481300077956,-0.00050558864214411,0.000159736862872332,-0.000128322054771582,-0.000107039194707448,-6.85513653616716e-05,-0.000101002363380556,3.1889723573333e-05,0.0158297566625678,0.0160590792479292,0.0161893237342529,0.0160243150026528,0.000191625670712088,0.0154177239971281,0.0154177239971281,0.0154177239971281,0.0154177239971281,0,0.0132183895188113,0.013409224274827,0.0135181859010865,0.0133804968608774,0.000159736862872335,0.0128749082187333,0.0128749082187333,0.0128749082187333,0.0128749082187333,0,0.00261136714375652,0.00264985497310229,0.00267113783316643,0.0026438181417754,3.18897235733325e-05,0.00254281577839484,0.00254281577839484,0.00254281577839484,0.00254281577839484,0,0,0,0,0,0,-0.000128322054771582,-0.000107039194707448,-6.85513653616716e-05,-0.000101002363380556,3.1889723573333e-05,0,0,0,0,0,0,0,0,0,0,0.00261136714375652,0.00264985497310229,0.00267113783316643,0.0026438181417754,3.18897235733325e-05,0.00254281577839484,0.00254281577839484,0.00254281577839484,0.00254281577839484,0
"33","55-64","oil","Food_price","USD",-0.0136597166377561,-0.0131008074921236,-0.0065988543793244,-0.0110155289071528,0.00413179795031714,0,0,0,0,0,-0.0136597166377561,-0.0131008074921236,-0.0065988543793244,-0.0110155289071528,0.00413179795031714,-1.60683266255481,-1.33516221311656,-0.860415935409152,-1.26390753653089,0.397667899663155,-0.0113852984429863,-0.0109231868089306,-0.00550407638768326,-0.00918388898886335,0.00344241851098346,-0.00227441819476983,-0.00217762068319299,-0.00109477799164113,-0.00183163991828948,0.000689382485160607,0.249172389877033,0.255674342989833,0.256233252135465,0.253589064404862,0.00413179795031712,0.242573535497709,0.242573535497709,0.242573535497709,0.242573535497709,0,0.208061633152296,0.213480743573543,0.213942855207599,0.211741445753476,0.00344241851098328,0.202557556764613,0.202557556764613,0.202557556764613,0.202557556764613,0,0.0411107567247376,0.0421935994162894,0.0422903969278663,0.0418476186513859,0.000689382485160595,0.0400159787330964,0.0400159787330964,0.0400159787330964,0.0400159787330964,0,0,0,0,0,0,-0.00227441819476983,-0.00217762068319299,-0.00109477799164113,-0.00183163991828948,0.000689382485160607,0,0,0,0,0,0,0,0,0,0,0.0411107567247376,0.0421935994162894,0.0422903969278663,0.0418476186513859,0.000689382485160595,0.0400159787330964,0.0400159787330964,0.0400159787330964,0.0400159787330964,0
"34","55-64","sat_fat","CED","MJ",-0.873052862511133,-0.852719011856425,-0.843865926593463,-0.856747350590371,0.0157527047283103,0,0,0,0,0,-0.873052862511133,-0.852719011856425,-0.843865926593463,-0.856747350590371,0.0157527047283103,-16.8258777000517,-16.4332063344986,-16.2644032248458,-16.5117565997268,0.303241605603021,-0.667547924889086,-0.652075894369013,-0.645843997794773,-0.655318046630709,0.0117631340683567,-0.205504937622046,-0.200643117487411,-0.198021928798691,-0.201429303959662,0.00399684423561068,1.7461808341659,1.75503391942886,1.77536777008357,1.75906225816281,0.015752704728311,0.902314907572437,0.902314907572437,0.902314907572437,0.902314907572438,0,1.33507500743249,1.34130690400673,1.3567789345268,1.34454905626842,0.0117631340683577,0.689231009637713,0.689231009637713,0.689231009637713,0.689231009637713,0,0.411105826733414,0.413727015422135,0.418588835556769,0.414513201894385,0.00399684423561073,0.213083897934723,0.213083897934723,0.213083897934723,0.213083897934723,0,0,0,0,0,0,-0.205504937622046,-0.200643117487411,-0.198021928798691,-0.201429303959662,0.00399684423561068,0,0,0,0,0,0,0,0,0,0,0.411105826733414,0.413727015422135,0.418588835556769,0.414513201894385,0.00399684423561073,0.213083897934723,0.213083897934723,0.213083897934723,0.213083897934723,0
"35","55-64","sat_fat","FL","mrh-eq",-0.0238655522833246,-0.0233065473680016,-0.0230353287785667,-0.023407525026208,0.000445624482498656,0,0,0,0,0,-0.0238655522833246,-0.0233065473680016,-0.0230353287785667,-0.023407525026208,0.000445624482498656,-16.8258777000517,-16.4332063344986,-16.2644032248458,-16.5117565997268,0.303241605603021,-0.0182409876875605,-0.0178157673835071,-0.0176232104635578,-0.0178974036586314,0.00033274347798489,-0.00562456459576416,-0.0054907799844945,-0.00541211831500893,-0.00551012136757664,0.000113061487014379,0.0477136297374937,0.0479848483269286,0.0485438532422516,0.048085825985135,0.000445624482498633,0.024678300958927,0.024678300958927,0.024678300958927,0.024678300958927,0,0.036466548321688,0.0366591052416373,0.0370843255456907,0.0367407415167615,0.000332743477984865,0.0188433378581302,0.0188433378581302,0.0188433378581302,0.0188433378581302,0,0.0112470814158057,0.0113257430852913,0.011459527696561,0.0113450844683734,0.000113061487014383,0.00583496310079681,0.00583496310079681,0.00583496310079681,0.00583496310079681,0,0,0,0,0,0,-0.00562456459576416,-0.0054907799844945,-0.00541211831500893,-0.00551012136757664,0.000113061487014379,0,0,0,0,0,0,0,0,0,0,0.0112470814158057,0.0113257430852913,0.011459527696561,0.0113450844683734,0.000113061487014383,0.00583496310079681,0.00583496310079681,0.00583496310079681,0.00583496310079681,0
"36","55-64","sat_fat","Food_price","USD",-0.0939031593313012,-0.0919914024572921,-0.0911197959440384,-0.0923563674961536,0.00149863736228693,0,0,0,0,0,-0.0939031593313012,-0.0919914024572921,-0.0911197959440384,-0.0923563674961536,0.00149863736228693,-16.8258777000517,-16.4332063344986,-16.2644032248458,-16.5117565997268,0.303241605603021,-0.0717823120801024,-0.0703221365126834,-0.0697113376272906,-0.0706201634186575,0.00112012754437034,-0.0221208472511988,-0.0216692659446087,-0.0214084583167477,-0.0217362040774961,0.000379396490467224,0.189537150651251,0.190408757164505,0.192320514038514,0.190773722203366,0.00149863736228693,0.0984173547072126,0.0984173547072126,0.0984173547072126,0.0984173547072125,0,0.144861164700686,0.145471963586079,0.146932139153498,0.145769990492053,0.00112012754437039,0.0751498270733956,0.0751498270733956,0.0751498270733956,0.0751498270733956,0,0.0446759859505646,0.0449367935784257,0.0453883748850158,0.0450037317113131,0.000379396490467249,0.023267527633817,0.023267527633817,0.023267527633817,0.023267527633817,0,0,0,0,0,0,-0.0221208472511988,-0.0216692659446087,-0.0214084583167477,-0.0217362040774961,0.000379396490467224,0,0,0,0,0,0,0,0,0,0,0.0446759859505646,0.0449367935784257,0.0453883748850158,0.0450037317113131,0.000379396490467249,0.023267527633817,0.023267527633817,0.023267527633817,0.023267527633817,0
"37","65-74","added_sugar","CED","MJ",-0.316262375705906,-0.298459358015582,-0.289692556036102,-0.301629960019387,0.0142511412649226,0,0,0,0,0,-0.316262375705906,-0.298459358015582,-0.289692556036102,-0.301629960019387,0.0142511412649226,-12.4143325560276,-11.6894786649573,-11.3630517730422,-11.8292776120293,0.566396486104689,-0.209981012478981,-0.198179978493795,-0.192332078337038,-0.200268797380963,0.00946341759210399,-0.106281363226925,-0.100279379521787,-0.0973604776990644,-0.101361162638424,0.00478775744937237,0.563902924221134,0.572669726200614,0.590472743890938,0.575840328204419,0.0142511412649228,0.274210368185032,0.274210368185032,0.274210368185032,0.274210368185032,0,0.374421348966226,0.380269249122983,0.392070283108169,0.382358068010151,0.00946341759210398,0.182089270629188,0.182089270629188,0.182089270629188,0.182089270629188,0,0.189481575254908,0.192400477077631,0.198402460782769,0.193482260194268,0.00478775744937229,0.0921210975558439,0.0921210975558439,0.0921210975558439,0.0921210975558439,0,0,0,0,0,0,-0.106281363226925,-0.100279379521787,-0.0973604776990644,-0.101361162638424,0.00478775744937237,0,0,0,0,0,0,0,0,0,0,0.189481575254908,0.192400477077631,0.198402460782769,0.193482260194268,0.00478775744937229,0.0921210975558439,0.0921210975558439,0.0921210975558439,0.0921210975558439,0
"38","65-74","added_sugar","FL","mrh-eq",-0.0155528351214513,-0.0146427414545803,-0.0142071795722124,-0.0148092438351077,0.000722769564654976,0,0,0,0,0,-0.0155528351214513,-0.0146427414545803,-0.0142071795722124,-0.0148092438351077,0.000722769564654976,-12.4143325560276,-11.6894786649573,-11.3630517730422,-11.8292776120293,0.566396486104689,-0.0103263980508936,-0.0097230795880248,-0.00943254160407468,-0.0098328271244875,0.000479955529502756,-0.00522643707055775,-0.00491966186655552,-0.00477463796813774,-0.00497641671062024,0.000242815657177099,0.0277145940798264,0.0281501559621943,0.0290602496290653,0.0283166583427217,0.000722769564654983,0.0135074145076139,0.0135074145076139,0.0135074145076139,0.0135074145076139,0,0.018402293353543,0.0186928313374931,0.0192961498003619,0.0188025788739558,0.000479955529502757,0.00896975174946835,0.00896975174946835,0.00896975174946835,0.00896975174946835,0,0.00931230072628337,0.00945732462470115,0.00976409982870338,0.00951407946876587,0.0002428156571771,0.00453766275814563,0.00453766275814563,0.00453766275814563,0.00453766275814563,0,0,0,0,0,0,-0.00522643707055775,-0.00491966186655552,-0.00477463796813774,-0.00497641671062024,0.000242815657177099,0,0,0,0,0,0,0,0,0,0,0.00931230072628337,0.00945732462470115,0.00976409982870338,0.00951407946876587,0.0002428156571771,0.00453766275814563,0.00453766275814563,0.00453766275814563,0.00453766275814563,0
"39","65-74","added_sugar","Food_price","USD",-0.492938887921377,-0.47265452777641,-0.458743094687369,-0.474890642532875,0.0181016699411994,0,0,0,0,0,-0.492938887921377,-0.47265452777641,-0.458743094687369,-0.474890642532875,0.0181016699411994,-12.4143325560276,-11.6894786649573,-11.3630517730422,-11.8292776120293,0.566396486104689,-0.327251891894972,-0.313786742551763,-0.304527019225101,-0.315262330627745,0.0120285330274652,-0.165686996026404,-0.158867785224647,-0.154216075462269,-0.159628311905131,0.00607314689862234,0.893521653796714,0.907433086885756,0.927717447030721,0.90966920164222,0.018101669941199,0.434778559109345,0.434778559109345,0.434778559109345,0.434778559109345,0,0.593207827624131,0.602467550950793,0.615932700294002,0.603943139026774,0.0120285330274649,0.28868080839903,0.28868080839903,0.28868080839903,0.28868080839903,0,0.300313826172584,0.304965535934962,0.311784746736719,0.305726062615446,0.00607314689862238,0.146097750710315,0.146097750710315,0.146097750710315,0.146097750710315,0,0,0,0,0,0,-0.165686996026404,-0.158867785224647,-0.154216075462269,-0.159628311905131,0.00607314689862234,0,0,0,0,0,0,0,0,0,0,0.300313826172584,0.304965535934962,0.311784746736719,0.305726062615446,0.00607314689862238,0.146097750710315,0.146097750710315,0.146097750710315,0.146097750710315,0
"40","65-74","oil","CED","MJ",-0.0171660804495848,-0.0155480236627003,-0.0129344476522986,-0.0151987186719925,0.00224762533799148,0,0,0,0,0,-0.0171660804495848,-0.0155480236627003,-0.0129344476522986,-0.0151987186719925,0.00224762533799148,-1.86110894266972,-1.6920080589152,-1.3893520091484,-1.64514659715651,0.251587901797791,-0.0143214515684453,-0.0129795294684453,-0.0107696167785517,-0.0126749713667283,0.00188790187244604,-0.00284462888113952,-0.002568494194255,-0.00216483087374691,-0.00252374730526428,0.000359880910968192,0.309311505344983,0.311925081355385,0.31354313814227,0.311575776364677,0.00224762533799142,0.296377057692685,0.296377057692685,0.296377057692685,0.296377057692685,0,0.258442994222066,0.26065290691196,0.26199482901196,0.260348348810243,0.00188790187244605,0.247673377443515,0.247673377443515,0.247673377443515,0.247673377443515,0,0.0508685111229168,0.0512721744434249,0.0515483091303094,0.0512274275544342,0.000359880910968212,0.0487036802491699,0.0487036802491699,0.0487036802491699,0.0487036802491699,0,0,0,0,0,0,-0.00284462888113952,-0.002568494194255,-0.00216483087374691,-0.00252374730526428,0.000359880910968192,0,0,0,0,0,0,0,0,0,0,0.0508685111229168,0.0512721744434249,0.0515483091303094,0.0512274275544342,0.000359880910968212,0.0487036802491699,0.0487036802491699,0.0487036802491699,0.0487036802491699,0
"41","65-74","oil","FL","mrh-eq",-0.000831593963041516,-0.000754786952356182,-0.00062320949783376,-0.000735569252764221,0.000110931611758501,0,0,0,0,0,-0.000831593963041516,-0.000754786952356182,-0.00062320949783376,-0.000735569252764221,0.000110931611758501,-1.86110894266972,-1.6920080589152,-1.3893520091484,-1.64514659715651,0.251587901797791,-0.000693753600565421,-0.000630047757211531,-0.000518857157232456,-0.000613386439097431,9.3174792690509e-05,-0.000137840362476095,-0.000124739195144651,-0.000104352340601302,-0.00012218281366679,1.77637727389612e-05,0.0149117562972725,0.0150433337517949,0.0151201407624802,0.0150241160522029,0.00011093161175851,0.0142885467994387,0.0142885467994387,0.0142885467994387,0.0142885467994387,0,0.0124591360873204,0.0125703266872995,0.0126340325306534,0.0125536653691854,9.31747926904992e-05,0.011940278930088,0.011940278930088,0.011940278930088,0.011940278930088,0,0.00245262020995206,0.00247300706449541,0.00248610823182685,0.00247045068301755,1.77637727389602e-05,0.00234826786935076,0.00234826786935076,0.00234826786935076,0.00234826786935076,0,0,0,0,0,0,-0.000137840362476095,-0.000124739195144651,-0.000104352340601302,-0.00012218281366679,1.77637727389612e-05,0,0,0,0,0,0,0,0,0,0,0.00245262020995206,0.00247300706449541,0.00248610823182685,0.00247045068301755,1.77637727389602e-05,0.00234826786935076,0.00234826786935076,0.00234826786935076,0.00234826786935076,0
"42","65-74","oil","Food_price","USD",-0.0166780952312427,-0.0150709245434823,-0.0132646023800455,-0.0150010468327187,0.00179759410480544,0,0,0,0,0,-0.0166780952312427,-0.0150709245434823,-0.0132646023800455,-0.0150010468327187,0.00179759410480544,-1.86110894266972,-1.6920080589152,-1.3893520091484,-1.64514659715651,0.251587901797791,-0.0138929164554414,-0.0125719071709447,-0.0110670120625911,-0.0125073858292405,0.00148836735643508,-0.00278517877580132,-0.00249901737253764,-0.00219759031745445,-0.00249366100347816,0.000309291871237146,0.252111525444987,0.253917847608424,0.255525018296184,0.25384796989766,0.00179759410480538,0.238846923064941,0.238846923064941,0.238846923064941,0.238846923064941,0,0.210573891422303,0.212078786530657,0.213399795815153,0.212014265188952,0.00148836735643522,0.199506879359712,0.199506879359712,0.199506879359712,0.199506879359712,0,0.0415376340226837,0.0418390610777669,0.0421252224810306,0.0418337047087074,0.000309291871237147,0.0393400437052293,0.0393400437052293,0.0393400437052293,0.0393400437052293,0,0,0,0,0,0,-0.00278517877580132,-0.00249901737253764,-0.00219759031745445,-0.00249366100347816,0.000309291871237146,0,0,0,0,0,0,0,0,0,0,0.0415376340226837,0.0418390610777669,0.0421252224810306,0.0418337047087074,0.000309291871237147,0.0393400437052293,0.0393400437052293,0.0393400437052293,0.0393400437052293,0
"43","65-74","sat_fat","CED","MJ",-0.940606435420395,-0.925650450922815,-0.900915850776649,-0.922219357712785,0.0211000537213607,0,0,0,0,0,-0.940606435420395,-0.925650450922815,-0.900915850776649,-0.922219357712785,0.0211000537213607,-18.009504783921,-17.7215638768532,-17.2543192558232,-17.6586502930068,0.40118308043151,-0.721016070969092,-0.709679334613199,-0.690531958825551,-0.706938759373987,0.0162188670951383,-0.219590364451303,-0.215971116309616,-0.210383891951099,-0.215280598338799,0.00488227368282861,1.8062473433675,1.83098194351367,1.84593792801125,1.82755085030364,0.0211000537213609,0.905331492590852,0.905331492590852,0.905331492590852,0.905331492590852,0,1.38431998683549,1.40346736262314,1.41480409897903,1.40072678738393,0.0162188670951383,0.693788028009943,0.693788028009943,0.693788028009943,0.693788028009943,0,0.421927356532007,0.427514580890524,0.431133829032212,0.426824062919707,0.00488227368282891,0.211543464580908,0.211543464580908,0.211543464580908,0.211543464580908,0,0,0,0,0,0,-0.219590364451303,-0.215971116309616,-0.210383891951099,-0.215280598338799,0.00488227368282861,0,0,0,0,0,0,0,0,0,0,0.421927356532007,0.427514580890524,0.431133829032212,0.426824062919707,0.00488227368282891,0.211543464580908,0.211543464580908,0.211543464580908,0.211543464580908,0
"44","65-74","sat_fat","FL","mrh-eq",-0.0255505796081562,-0.0251373023536303,-0.0244729617920012,-0.0250492099651731,0.000572275209773148,0,0,0,0,0,-0.0255505796081562,-0.0251373023536303,-0.0244729617920012,-0.0250492099651731,0.000572275209773148,-18.009504783921,-17.7215638768532,-17.2543192558232,-17.6586502930068,0.40118308043151,-0.0195834813506319,-0.0192701212379715,-0.018755908287607,-0.0191996465580753,0.000439820053267742,-0.00596709825752429,-0.00586718111565879,-0.0057170535043943,-0.00584956340709774,0.000132483984620974,0.0490504066556654,0.0497147472172944,0.0501280244718203,0.0496266548288372,0.000572275209773149,0.0245774448636641,0.0245774448636641,0.0245774448636641,0.0245774448636641,0,0.0375883237061233,0.0381025366564879,0.0384158967691482,0.0380320619765917,0.00043982005326775,0.0188324154185163,0.0188324154185163,0.0188324154185163,0.0188324154185163,0,0.0114620829495421,0.0116122105608066,0.0117121277026721,0.0115945928522455,0.000132483984620982,0.00574502944514776,0.00574502944514776,0.00574502944514776,0.00574502944514776,0,0,0,0,0,0,-0.00596709825752429,-0.00586718111565879,-0.0057170535043943,-0.00584956340709774,0.000132483984620974,0,0,0,0,0,0,0,0,0,0,0.0114620829495421,0.0116122105608066,0.0117121277026721,0.0115945928522455,0.000132483984620982,0.00574502944514776,0.00574502944514776,0.00574502944514776,0.00574502944514776,0
"45","65-74","sat_fat","Food_price","USD",-0.108602466608647,-0.10743551214393,-0.103785691794232,-0.106564331131656,0.00264502847028167,0,0,0,0,0,-0.108602466608647,-0.10743551214393,-0.103785691794232,-0.106564331131656,0.00264502847028167,-18.009504783921,-17.7215638768532,-17.2543192558232,-17.6586502930068,0.40118308043151,-0.08325547864877,-0.0823755420584377,-0.0795508979117628,-0.0816931885298964,0.00203736207132375,-0.0253469879598766,-0.0250599700854919,-0.0242347938824688,-0.0248711426017591,0.000607778251476869,0.208235185804829,0.211885006154527,0.213051960619244,0.211013825142253,0.00264502847028187,0.104449494010597,0.104449494010597,0.104449494010597,0.104449494010597,0,0.159603537144951,0.162428181291625,0.163308117881958,0.161745827763084,0.00203736207132368,0.0800526392331877,0.0800526392331877,0.0800526392331877,0.0800526392331877,0,0.0486316486598782,0.0494568248629014,0.0497438427372861,0.0492679973791686,0.00060777825147687,0.0243968547774094,0.0243968547774094,0.0243968547774094,0.0243968547774094,0,0,0,0,0,0,-0.0253469879598766,-0.0250599700854919,-0.0242347938824688,-0.0248711426017591,0.000607778251476869,0,0,0,0,0,0,0,0,0,0,0.0486316486598782,0.0494568248629014,0.0497438427372861,0.0492679973791686,0.00060777825147687,0.0243968547774094,0.0243968547774094,0.0243968547774094,0.0243968547774094,0
"46","75+","added_sugar","CED","MJ",-0.352765808647339,-0.351509517770044,-0.336517299009178,-0.346689893951247,0.00951607432040909,0,0,0,0,0,-0.352765808647339,-0.351509517770044,-0.336517299009178,-0.346689893951247,0.00951607432040909,-14.2242266406894,-14.1689963541846,-13.5759406480848,-13.9802856806425,0.378323117232769,-0.234243368950474,-0.233410438777647,-0.223452785367675,-0.230208781501455,0.00631995956138095,-0.118522439696866,-0.118099078992397,-0.113064513641504,-0.116481112449792,0.00319611489063603,0.603379185479919,0.618371404240785,0.619627695118081,0.613551780421988,0.00951607432040939,0.26686188647074,0.26686188647074,0.26686188647074,0.26686188647074,0,0.40069225344125,0.410649906851223,0.411482837024049,0.407448249575031,0.00631995956138113,0.177239468073576,0.177239468073576,0.177239468073576,0.177239468073576,0,0.202686932038669,0.207721497389562,0.208144858094031,0.206103530846957,0.00319611489063613,0.0896224183971647,0.0896224183971647,0.0896224183971647,0.0896224183971647,0,0,0,0,0,0,-0.118522439696866,-0.118099078992397,-0.113064513641504,-0.116481112449792,0.00319611489063603,0,0,0,0,0,0,0,0,0,0,0.202686932038669,0.207721497389562,0.208144858094031,0.206103530846957,0.00319611489063613,0.0896224183971647,0.0896224183971647,0.0896224183971647,0.0896224183971647,0
