age_gp,race_gp,outcome,outcome_unit,X1,X2,X3
65-74,NHB,FL,mrh-eq,0.0511429646139102,0.0511429646139102,0.0511429646139102
65-74,NHW,CED,MJ,1.54254663394449,1.54254663394449,1.54254663394449
65-74,NHW,Food_price,USD,0.831110149314233,0.831110149314233,0.831110149314233
65-74,NHW,FL,mrh-eq,0.0543391921345905,0.0543391921345905,0.0543391921345905
65-74,OTH,CED,MJ,1.47620899442168,1.47620899442168,1.47620899442168
65-74,OTH,Food_price,USD,0.749388675483384,0.749388675483384,0.749388675483384
65-74,OTH,FL,mrh-eq,0.0541840267167253,0.0541840267167253,0.0541840267167253
75+,HIS,CED,MJ,1.52029751149931,1.52029751149931,1.52029751149931
75+,HIS,Food_price,USD,0.691346628178079,0.691346628178079,0.691346628178079
75+,HIS,FL,mrh-eq,0.0534904651924212,0.0534904651924212,0.0534904651924212
75+,NHB,CED,MJ,1.42282287676975,1.42282287676975,1.42282287676975
75+,NHB,Food_price,USD,0.69722032335736,0.69722032335736,0.69722032335736
75+,NHB,FL,mrh-eq,0.0493120445075358,0.0493120445075358,0.0493120445075358
75+,NHW,CED,MJ,1.51823611758479,1.51823611758479,1.51823611758479
75+,NHW,Food_price,USD,0.815999211229786,0.815999211229786,0.815999211229786
75+,NHW,FL,mrh-eq,0.0540241062678411,0.0540241062678411,0.0540241062678411
75+,OTH,CED,MJ,1.47532850346739,1.47532850346739,1.47532850346739
75+,OTH,Food_price,USD,0.530016430522455,0.530016430522455,0.530016430522455
75+,OTH,FL,mrh-eq,0.0543908263759263,0.0543908263759263,0.0543908263759263
