age_gp,race_gp,outcome,outcome_unit,X1,X2,X3
55-64,HIS,Food_price,USD,-21.5115371635346,-23.4980352395584,-23.4885232312534
55-64,HIS,FL,mrh-eq,-21.5115371635346,-23.4980352395584,-23.4885232312534
55-64,NHB,CED,MJ,-32.4365098986308,-34.1453189718358,-31.1895494818549
55-64,NHB,Food_price,USD,-32.4365098986308,-34.1453189718358,-31.1895494818549
55-64,NHB,FL,mrh-eq,-32.4365098986308,-34.1453189718358,-31.1895494818549
55-64,NHW,CED,MJ,-30.6775432193418,-33.2293836022384,-30.6831448862077
55-64,NHW,Food_price,USD,-30.6775432193418,-33.2293836022384,-30.6831448862077
55-64,NHW,FL,mrh-eq,-30.6775432193418,-33.2293836022384,-30.6831448862077
55-64,OTH,CED,MJ,-24.8086234463509,-22.1386703094716,-24.9025950123869
55-64,OTH,Food_price,USD,-24.8086234463509,-22.1386703094716,-24.9025950123869
55-64,OTH,FL,mrh-eq,-24.8086234463509,-22.1386703094716,-24.9025950123869
65-74,HIS,CED,MJ,-19.6571093871847,-21.4440376165986,-21.8005996473753
65-74,HIS,Food_price,USD,-19.6571093871847,-21.4440376165986,-21.8005996473753
65-74,HIS,FL,mrh-eq,-19.6571093871847,-21.4440376165986,-21.8005996473753
65-74,NHB,CED,MJ,-33.1853432930819,-33.6706328491075,-35.4893618130836
65-74,NHB,Food_price,USD,-33.1853432930819,-33.6706328491075,-35.4893618130836
65-74,NHB,FL,mrh-eq,-33.1853432930819,-33.6706328491075,-35.4893618130836
65-74,NHW,CED,MJ,-34.1593723710818,-31.2333961014007,-31.9734617157956
65-74,NHW,Food_price,USD,-34.1593723710818,-31.2333961014007,-31.9734617157956
65-74,NHW,FL,mrh-eq,-34.1593723710818,-31.2333961014007,-31.9734617157956
65-74,OTH,CED,MJ,-20.6102759760316,-22.6716389513527,-22.6870188500438
65-74,OTH,Food_price,USD,-20.6102759760316,-22.6716389513527,-22.6870188500438
65-74,OTH,FL,mrh-eq,-20.6102759760316,-22.6716389513527,-22.6870188500438
75+,HIS,CED,MJ,-26.5820387877078,-24.7519504580693,-29.7570838591982
75+,HIS,Food_price,USD,-26.5820387877078,-24.7519504580693,-29.7570838591982
75+,HIS,FL,mrh-eq,-26.5820387877078,-24.7519504580693,-29.7570838591982
75+,NHB,CED,MJ,-34.3121025953406,-34.9585052955172,-26.5221178006468
75+,NHB,Food_price,USD,-34.3121025953406,-34.9585052955172,-26.5221178006468
75+,NHB,FL,mrh-eq,-34.3121025953406,-34.9585052955172,-26.5221178006468
75+,NHW,CED,MJ,-32.4226746186228,-32.3894886128442,-32.5061127489906
75+,NHW,Food_price,USD,-32.4226746186228,-32.3894886128442,-32.5061127489906
75+,NHW,FL,mrh-eq,-32.4226746186228,-32.3894886128442,-32.5061127489906
75+,OTH,CED,MJ,-19.7462203519745,-17.1650881040413,-18.9104609216085
75+,OTH,Food_price,USD,-19.7462203519745,-17.1650881040413,-18.9104609216085
75+,OTH,FL,mrh-eq,-19.7462203519745,-17.1650881040413,-18.9104609216085
