age_gp,sex_gp,race_gp,outcome,outcome_unit,X1,X2,X3
45-54,Female,HIS,Food_price,USD,-529029.215744908,-526508.841918526,-575536.892471931
45-54,Female,HIS,FL,mrh-eq,-25127.5113821148,-25679.7871818008,-26432.6759278086
45-54,Female,OTH,CED,MJ,-395861.661339205,-462864.986255128,-353622.269309082
45-54,Female,OTH,Food_price,USD,-276184.867855356,-310458.104697218,-196401.07463095
45-54,Female,OTH,FL,mrh-eq,-14015.6145051959,-16467.7552025103,-11231.4478743394
45-54,Male,NHW,CED,MJ,-3350250.8689289,-3292314.07446966,-3324122.16999059
45-54,Male,NHW,Food_price,USD,-2338700.88112069,-2391031.23329427,-2261988.82111951
45-54,Male,NHW,FL,mrh-eq,-113494.785500867,-111579.928008162,-111112.793715996
45-54,Male,NHB,CED,MJ,-613366.627697351,-740823.735952822,-622509.589112514
45-54,Male,NHB,Food_price,USD,-367422.033663803,-472889.554441988,-421390.243526942
45-54,Male,NHB,FL,mrh-eq,-20573.8513926479,-25269.0178623346,-21420.2931552062
45-54,Male,HIS,CED,MJ,-826431.072350378,-828370.131524579,-768956.112067624
45-54,Male,HIS,Food_price,USD,-492277.116140078,-476539.566655968,-458052.220299169
45-54,Male,HIS,FL,mrh-eq,-28549.3188818786,-27974.5432484949,-26281.2975971793
45-54,Male,OTH,CED,MJ,-608530.485441883,-573279.382800212,-536095.769511789
45-54,Male,OTH,Food_price,USD,-278462.642883018,-266679.043640985,-205429.520295076
45-54,Male,OTH,FL,mrh-eq,-20436.6157396723,-19193.1159684804,-17216.6029771346
55-64,Female,NHW,CED,MJ,-5254874.96716689,-5751861.1626184,-5488776.00900227
55-64,Female,NHW,Food_price,USD,-3474672.89066893,-3975262.43119025,-3722800.78454933
55-64,Female,NHW,FL,mrh-eq,-180745.041964175,-198417.428195466,-189215.185866866
55-64,Female,NHB,CED,MJ,-950173.039110768,-973051.59915254,-914576.59960077
55-64,Female,NHB,Food_price,USD,-870513.322868553,-888209.75513425,-804108.778070487
55-64,Female,NHB,FL,mrh-eq,-34276.6871120751,-35184.2784484767,-32692.2826552388
55-64,Female,HIS,CED,MJ,-813450.868851364,-812123.143171645,-811522.275245306
55-64,Female,HIS,Food_price,USD,-496199.795051147,-485427.606551951,-516662.039810839
55-64,Female,HIS,FL,mrh-eq,-28537.2810345822,-28697.3367837908,-28931.6550347666
55-64,Female,OTH,CED,MJ,-619662.038182544,-578063.460861709,-684075.322350644
55-64,Female,OTH,Food_price,USD,-485704.511509235,-414309.877982459,-486582.343811278
55-64,Female,OTH,FL,mrh-eq,-20667.7675531546,-18840.4874163006,-23597.9849344687
55-64,Male,NHW,CED,MJ,-4720287.09332371,-5144735.82443658,-5001177.30965066
55-64,Male,NHW,Food_price,USD,-2747585.82607076,-3139565.97568033,-2781800.15561502
55-64,Male,NHW,FL,mrh-eq,-160576.502342929,-177443.053697886,-168434.476847304
55-64,Male,NHB,CED,MJ,-594733.788207012,-600483.292451422,-572677.421922385
55-64,Male,NHB,Food_price,USD,-354763.90389014,-352618.680193149,-334512.961135886
55-64,Male,NHB,FL,mrh-eq,-19594.4852157977,-19849.5202759331,-18770.0573276865
55-64,Male,HIS,CED,MJ,-576581.016266193,-669375.717796739,-666234.547798184
55-64,Male,HIS,Food_price,USD,-231690.208082395,-327849.432611089,-329148.977615487
55-64,Male,HIS,FL,mrh-eq,-19028.1129881539,-23087.3190618916,-23049.5223295057
55-64,Male,OTH,CED,MJ,-438913.465856669,-454132.730142456,-318380.387651824
55-64,Male,OTH,Food_price,USD,-143958.665326224,-210580.625292807,-166579.825731193
55-64,Male,OTH,FL,mrh-eq,-14632.7939758711,-16605.609326131,-12626.5413133252
65-74,Female,NHW,CED,MJ,-4026433.00095453,-3778330.9585813,-3836962.77537979
65-74,Female,NHW,Food_price,USD,-2671397.29576152,-2498359.9881557,-2386900.40143223
65-74,Female,NHW,FL,mrh-eq,-139959.163748047,-129972.790574048,-130138.198492112
65-74,Female,NHB,CED,MJ,-452801.725812269,-473529.236691779,-479379.252179377
65-74,Female,NHB,Food_price,USD,-325286.939159395,-343109.751124314,-346922.199842717
65-74,Female,NHB,FL,mrh-eq,-16949.2165705044,-17560.3405171047,-17861.6785462053
65-74,Female,HIS,CED,MJ,-381575.289636033,-410591.551219551,-361313.637819487
65-74,Female,HIS,Food_price,USD,-178543.69666976,-197930.299710266,-183397.951405178
65-74,Female,HIS,FL,mrh-eq,-13792.6117052594,-14919.4468360207,-13304.9692862468
65-74,Female,OTH,CED,MJ,-203724.149357765,-247686.349080251,-243994.17566691
65-74,Female,OTH,Food_price,USD,-124115.265086787,-140161.950180708,-145224.332022414
65-74,Female,OTH,FL,mrh-eq,-6959.87696255361,-8529.30583110091,-8739.9792806342
65-74,Male,NHW,CED,MJ,-3209615.96143832,-3350919.84126826,-3315503.59647961
65-74,Male,NHW,Food_price,USD,-1637784.58921859,-1926664.22179305,-1841310.37850148
65-74,Male,NHW,FL,mrh-eq,-108182.538115351,-114863.424499474,-113680.96631447
65-74,Male,NHB,CED,MJ,-329674.337372521,-314556.373417634,-334354.263750846
65-74,Male,NHB,Food_price,USD,-236648.920035651,-208355.377569378,-225789.843497663
65-74,Male,NHB,FL,mrh-eq,-11490.8510540419,-10669.2965572945,-11647.5141128111
65-74,Male,HIS,CED,MJ,-216663.326417067,-194436.5804487,-257066.590381691
65-74,Male,HIS,Food_price,USD,-97159.3302854327,-109840.352207298,-141183.56197232
65-74,Male,HIS,FL,mrh-eq,-6974.13213013232,-6441.5980945656,-9186.57496490628
65-74,Male,OTH,CED,MJ,-191314.539557256,-181621.096593286,-173006.612985277
65-74,Male,OTH,Food_price,USD,-105349.286215106,-89549.1916136167,-87142.0257305121
65-74,Male,OTH,FL,mrh-eq,-6965.29584590237,-6299.35993680512,-5860.66010163823
75+,Female,NHW,CED,MJ,-3047519.74546465,-3048479.18422714,-3030418.06006426
75+,Female,NHW,Food_price,USD,-2164095.68865932,-1991928.64548387,-2067800.22878381
75+,Female,NHW,FL,mrh-eq,-113293.709228678,-110105.083928415,-112270.24558637
75+,Female,NHB,CED,MJ,-384293.190004735,-387593.034061228,-294005.180087155
75+,Female,NHB,Food_price,USD,-312215.195540456,-310313.079427497,-210367.358859378
75+,Female,NHB,FL,mrh-eq,-15155.9974273577,-15189.3824642306,-10997.1502618266
75+,Female,HIS,CED,MJ,-174585.90667363,-182933.482647027,-213662.030465645
75+,Female,HIS,Food_price,USD,-98738.6218868031,-111798.583611602,-119090.429453325
75+,Female,HIS,FL,mrh-eq,-6536.01918743257,-6758.21103243429,-7623.92055829503
75+,Female,OTH,CED,MJ,-142012.919242352,-120688.61780639,-139871.703625993
75+,Female,OTH,Food_price,USD,-98223.4967777464,-98225.0391551089,-94442.9184629316
75+,Female,OTH,FL,mrh-eq,-5105.6588040123,-4545.85677782525,-4978.43684039911
75+,Male,NHW,CED,MJ,-2301564.04675317,-2284147.81480047,-2358981.69537093
75+,Male,NHW,Food_price,USD,-1247214.97045074,-1285068.75680416,-1392970.94775679
75+,Male,NHW,FL,mrh-eq,-78279.9686373922,-78781.8124923452,-82379.475446343
75+,Male,NHB,CED,MJ,-190217.557767818,-184255.998225052,-173650.122369203
75+,Male,NHB,Food_price,USD,-136076.557435821,-117616.614988489,-116803.906870239
75+,Male,NHB,FL,mrh-eq,-6448.4976339172,-6093.87517448029,-5712.20049975883
75+,Male,HIS,CED,MJ,-153744.102465868,-125533.091363109,-148054.099079744
75+,Male,HIS,Food_price,USD,-89725.3265960667,-67681.7332640639,-87990.3204350104
75+,Male,HIS,FL,mrh-eq,-5308.15362945806,-4238.90556757203,-5210.16212685256
75+,Male,OTH,CED,MJ,-122508.167135091,-131325.697925247,-141451.563820859
75+,Male,OTH,Food_price,USD,-39786.7348091978,-47586.3354180913,-67492.2940796372
75+,Male,OTH,FL,mrh-eq,-4219.52875269234,-4605.89736613318,-5593.04902967698
