age_gp,race_gp,outcome,outcome_unit,X1,X2,X3
45-54,OTH,Food_price,USD,5028293.4691068,5101825.93791907,4559707.62336855
45-54,OTH,FL,mrh-eq,387158.984739904,391722.248515575,368664.703953362
55-64,NHW,CED,MJ,87913124.0427226,91179367.0095763,89648730.0819495
55-64,NHW,Food_price,USD,45723274.4771102,48345548.1628087,46330193.8884379
55-64,NHW,FL,mrh-eq,3035166.41757777,3150628.52814229,3082992.36100459
55-64,NHB,CED,MJ,13007852.1299289,13134094.8265338,12829239.3517337
55-64,NHB,Food_price,USD,7423083.55867401,7500752.55720075,7178160.36660706
55-64,NHB,FL,mrh-eq,446543.656095014,451831.041878302,439223.504813252
55-64,HIS,CED,MJ,13986166.5503025,14267306.9695373,14226529.1782359
55-64,HIS,Food_price,USD,6309329.5708886,6565592.44441647,6668755.70641
55-64,HIS,FL,mrh-eq,482921.314099858,495903.478712318,495544.786605296
55-64,OTH,CED,MJ,11349757.5383646,11157653.3672204,11030301.8003325
55-64,OTH,Food_price,USD,6334040.54482751,6236767.3117723,6380641.07693853
55-64,OTH,FL,mrh-eq,397427.852893025,393207.237630708,396029.927013516
65-74,NHW,CED,MJ,62001765.1902728,61265808.0225948,61578949.1999091
65-74,NHW,Food_price,USD,32122880.5673148,32220089.2569147,31692544.6948796
65-74,NHW,FL,mrh-eq,2119195.32937114,2091859.98416359,2097460.70210218
65-74,NHB,CED,MJ,6531257.76667617,6591093.57116875,6668207.47359383
65-74,NHB,Food_price,USD,3350539.72436619,3320339.21075789,3404962.34097012
65-74,NHB,FL,mrh-eq,227378.515717859,228035.536234805,232035.810532829
65-74,HIS,CED,MJ,6458570.31235768,6491214.60262126,6490392.01973603
65-74,HIS,Food_price,USD,2921945.3657596,3032949.21744134,3074082.85325759
65-74,HIS,FL,mrh-eq,224812.215709005,227341.566898001,229462.376987968
65-74,OTH,CED,MJ,4645946.21452377,4809644.92327099,4754219.88401947
65-74,OTH,Food_price,USD,2311411.31742815,2332004.17055704,2330105.9217544
65-74,OTH,FL,mrh-eq,165291.43379961,169809.265653098,168788.750934121
75+,NHW,CED,MJ,45727801.8642632,45798397.8252172,45750546.834439
75+,NHW,Food_price,USD,23781837.6669009,23424278.9272989,23891165.8556738
75+,NHW,FL,mrh-eq,1580107.39720973,1575696.85514522,1586142.26398835
75+,NHB,CED,MJ,4864825.46223508,4879851.41766501,4505236.29626598
75+,NHB,Food_price,USD,2755855.92270389,2698112.2168999,2378139.28707597
75+,NHB,FL,mrh-eq,170740.32043043,170563.21787847,154742.148016599
75+,HIS,CED,MJ,3214866.48197604,3157095.54238184,3368432.49144367
75+,HIS,Food_price,USD,1483114.15191725,1456156.3428204,1548016.91435907
75+,HIS,FL,mrh-eq,111887.173638177,109377.26293411,116378.221622535
75+,OTH,CED,MJ,2994257.63876194,2911784.65779312,3025744.8700499
75+,OTH,Food_price,USD,1148059.50678631,1164519.59983178,1219305.6500314
75+,OTH,FL,mrh-eq,106743.475639072,104719.760740768,109580.215309177
