age_gp,race_gp,outcome,outcome_unit,X1,X2,X3
65-74,OTH,FL,mrh-eq,-38690.8483538576,-42305.187247895,-41512.6989145521
75+,NHW,CED,MJ,-16121132.3862928,-16208185.1404369,-16103561.3932512
75+,NHW,Food_price,USD,-7332916.74635041,-7109671.26357044,-7392784.41769277
75+,NHW,FL,mrh-eq,-525364.695955457,-523640.935336264,-528323.519567439
75+,NHB,CED,MJ,-1558032.37362965,-1575720.04454585,-1305298.65297674
75+,NHB,Food_price,USD,-968674.552276387,-931292.905032693,-712078.403895127
75+,NHB,FL,mrh-eq,-54440.673500221,-54584.8083708254,-43337.6453860799
75+,HIS,CED,MJ,-932034.390565476,-894126.886100633,-1052214.27962722
75+,HIS,Food_price,USD,-405851.521515499,-387877.344025858,-452137.482551851
75+,HIS,FL,mrh-eq,-31275.3913175837,-29612.5368304012,-34776.5294336843
75+,OTH,CED,MJ,-769464.61917037,-699498.408847358,-784149.669388924
75+,OTH,Food_price,USD,-305815.383931313,-314474.333990532,-353136.546220786
75+,OTH,FL,mrh-eq,-25149.0882950218,-23298.8068094639,-26739.5296517545
