age_gp,sex_gp,Foodgroup,outcome,outcome_unit,X1,X2,X3
55-64,Male,oil,CED,MJ,-5080.01085694919,-7882.99206953205,19835.2891604242
55-64,Male,oil,Food_price,USD,-8120.96302164377,-12476.6230617311,3376.02415802209
55-64,Male,oil,FL,mrh-eq,-285.416169123268,-482.535740586663,1019.20596506044
55-64,Male,sat_fat,CED,MJ,-4256186.2171347,-4388362.98667193,-4370961.44906786
55-64,Male,sat_fat,Food_price,USD,-464441.184766216,-474510.957770112,-474965.512930683
55-64,Male,sat_fat,FL,mrh-eq,-119135.771771832,-122848.303596917,-122384.692383704
65-74,Female,added_sugar,CED,MJ,-1725010.28537616,-1647213.04949686,-1567436.399562
65-74,Female,added_sugar,Food_price,USD,-2815464.87775858,-2743114.97242221,-2604999.39685921
65-74,Female,added_sugar,FL,mrh-eq,-85147.1565292628,-81478.0894731721,-77604.4000093836
65-74,Female,oil,CED,MJ,-117356.708871183,-73590.9989757984,-95064.1619593033
65-74,Female,oil,Food_price,USD,-119400.344187478,-73981.992783784,-90560.2712983072
65-74,Female,oil,FL,mrh-eq,-5642.68059239102,-3576.19970340723,-4594.37451178825
65-74,Female,sat_fat,CED,MJ,-3222167.17151325,-3189334.04710022,-3259149.27952425
65-74,Female,sat_fat,Food_price,USD,-364477.97473141,-362465.023964993,-366885.216545024
65-74,Female,sat_fat,FL,mrh-eq,-86871.031864711,-85927.5945816946,-87846.0510840264
65-74,Male,added_sugar,CED,MJ,-1166400.28074356,-1302277.4129661,-1343117.03665235
65-74,Male,added_sugar,Food_price,USD,-1734659.55494069,-2015496.95316991,-1975128.43478702
65-74,Male,added_sugar,FL,mrh-eq,-56664.5277890027,-63333.6003987028,-65244.7883533581
65-74,Male,oil,CED,MJ,-32249.7309952733,9211.99415686644,-2678.97527326467
65-74,Male,oil,Food_price,USD,-22247.1471378205,2705.74247436639,1620.40776955179
65-74,Male,oil,FL,mrh-eq,-1556.03063819487,448.039812981416,-139.046893309458
65-74,Male,sat_fat,CED,MJ,-2748618.15304632,-2748468.47291865,-2734135.05167181
65-74,Male,sat_fat,Food_price,USD,-320035.423676275,-321617.932487804,-321917.782684508
65-74,Male,sat_fat,FL,mrh-eq,-75392.2587182295,-75388.1185024176,-74991.8802471578
75+,Female,added_sugar,CED,MJ,-1453829.57869373,-1336140.36630142,-1362649.64120814
75+,Female,added_sugar,Food_price,USD,-2404568.7822721,-2215824.61466799,-2218828.49973137
75+,Female,added_sugar,FL,mrh-eq,-79137.2179042008,-72633.3252360268,-74403.1734869313
75+,Female,oil,CED,MJ,-28075.5106720413,-34786.7915534578,-25376.9675018451
75+,Female,oil,Food_price,USD,-21648.8730508483,-31406.2510554964,-20042.5276182573
75+,Female,oil,FL,mrh-eq,-1329.59439403009,-1644.82057854255,-1203.14962664316
75+,Female,sat_fat,CED,MJ,-2266506.6720196,-2368767.16088692,-2289930.36553307
75+,Female,sat_fat,Food_price,USD,-247055.347541378,-265034.481954598,-252829.908209818
75+,Female,sat_fat,FL,mrh-eq,-59624.5723492495,-62320.3883883355,-60263.4301333162
75+,Male,added_sugar,CED,MJ,-886820.231239124,-904361.020405668,-1017814.50001422
75+,Male,added_sugar,Food_price,USD,-1306126.81172854,-1321761.46088311,-1477661.90625213
75+,Male,added_sugar,FL,mrh-eq,-44054.4429605315,-45195.0797412441,-51080.2426544452
75+,Male,oil,CED,MJ,22352.8944847568,24468.8460810869,37758.6122146403
75+,Male,oil,Food_price,USD,17105.2548149988,22200.2244675001,31451.649396884
75+,Male,oil,FL,mrh-eq,1051.66639929123,1156.77549463905,1777.04443477131
75+,Male,sat_fat,CED,MJ,-1903566.53736758,-1845370.4279893,-1842081.59284116
75+,Male,sat_fat,Food_price,USD,-223782.03237828,-218392.204059194,-219047.212286433
75+,Male,sat_fat,FL,mrh-eq,-51253.3720922195,-49682.1863539257,-49591.6888829575
