age_gp,sex_gp,Foodgroup,outcome,outcome_unit,X1,X2,X3
35-44,Male,added_sugar,FL,mrh-eq,-152882.790734409,-146536.634046361,-154776.85346687
35-44,Male,oil,CED,MJ,352528.283570988,224012.048188768,273117.620674635
35-44,Male,oil,Food_price,USD,387571.064023133,239834.612075428,290115.569474221
35-44,Male,oil,FL,mrh-eq,17655.2582036997,11703.6897215882,13950.4602615334
35-44,Male,sat_fat,CED,MJ,-8412847.80210339,-9177232.07256613,-8218003.41625713
35-44,Male,sat_fat,Food_price,USD,-1261554.48422632,-1357910.72900432,-1224694.07968045
35-44,Male,sat_fat,FL,mrh-eq,-233180.774074667,-254642.503395821,-227871.081740833
45-54,Female,added_sugar,CED,MJ,-5000455.35280452,-5569565.74012053,-5027411.67131244
45-54,Female,added_sugar,Food_price,USD,-6388776.14268957,-7122704.8778959,-6407032.44914646
45-54,Female,added_sugar,FL,mrh-eq,-224027.725091296,-249689.424970254,-224204.115087283
45-54,Female,oil,CED,MJ,-406476.476627676,-250499.994291259,-276238.588331984
45-54,Female,oil,Food_price,USD,-445736.086556686,-272649.163690108,-308912.965285096
45-54,Female,oil,FL,mrh-eq,-22076.4479494522,-13544.5950412993,-15025.7900189626
45-54,Female,sat_fat,CED,MJ,-10360142.070503,-10098391.2167429,-10649307.0585755
45-54,Female,sat_fat,Food_price,USD,-1552709.06834807,-1527005.26899769,-1597129.3998876
45-54,Female,sat_fat,FL,mrh-eq,-276148.056428586,-268927.806642789,-283816.424352615
45-54,Male,added_sugar,CED,MJ,-3640951.94866007,-3524276.97791372,-3107955.74289548
45-54,Male,added_sugar,Food_price,USD,-3936837.83306789,-3790006.00667598,-3321222.02246295
45-54,Male,added_sugar,FL,mrh-eq,-166050.092817949,-160427.357092758,-141384.664424184
45-54,Male,oil,CED,MJ,205891.023317337,90688.2358267081,139464.277088284
45-54,Male,oil,Food_price,USD,201550.552252836,78986.4077213455,104137.433657969
45-54,Male,oil,FL,mrh-eq,10390.9644139545,4484.93312097243,6715.34012353421
45-54,Male,sat_fat,CED,MJ,-8581533.89999707,-8544803.2291966,-8546671.15531742
45-54,Male,sat_fat,Food_price,USD,-1333429.06675983,-1330940.55997854,-1326288.02817916
45-54,Male,sat_fat,FL,mrh-eq,-237259.29225661,-236285.919591244,-236261.619168134
55-64,Female,added_sugar,CED,MJ,-5522426.31466399,-5864770.82165593,-6144195.60428476
55-64,Female,added_sugar,Food_price,USD,-7240589.8934865,-7688371.98631816,-8072474.98141315
55-64,Female,added_sugar,FL,mrh-eq,-263322.099284769,-279810.497329089,-293318.24195674
55-64,Female,oil,CED,MJ,-595597.875350353,-336532.08626192,-160723.675672549
55-64,Female,oil,Food_price,USD,-683964.379922399,-392745.595101401,-190748.423931976
55-64,Female,oil,FL,mrh-eq,-30900.0794921549,-17289.6164986846,-8292.18285107297
55-64,Female,sat_fat,CED,MJ,-14481624.8038889,-15189392.6246468,-15133459.2765333
55-64,Female,sat_fat,Food_price,USD,-1976808.18013791,-2064106.41437399,-2069438.8640827
55-64,Female,sat_fat,FL,mrh-eq,-387804.72370958,-406837.063232503,-405203.112150452
55-64,Male,added_sugar,CED,MJ,-4090006.20142101,-4982550.41209991,-4463499.04351984
55-64,Male,added_sugar,Food_price,USD,-4402304.46275326,-5365940.82841729,-4791775.15553821
55-64,Male,added_sugar,FL,mrh-eq,-187262.469682587,-229708.723284355,-206355.457967233
55-64,Male,oil,CED,MJ,-39881.4346526535,-71042.7911370426,-15726.84417573
55-64,Male,oil,Food_price,USD,-50592.8528521901,-87856.7829044306,-16066.2566934349
55-64,Male,oil,FL,mrh-eq,-2106.28314552344,-4085.3062439594,-767.783811678335
55-64,Male,sat_fat,CED,MJ,-11047151.3709522,-11208039.090326,-11295030.8247966
55-64,Male,sat_fat,Food_price,USD,-1564604.02367991,-1586161.81801488,-1595917.03499761
55-64,Male,sat_fat,FL,mrh-eq,-309248.405120408,-313773.276867994,-316265.398671054
65-74,Female,added_sugar,CED,MJ,-3930335.66109792,-3638524.77224459,-3461135.23956124
65-74,Female,added_sugar,Food_price,USD,-4888771.98795222,-4502987.3364798,-4274080.99915947
65-74,Female,added_sugar,FL,mrh-eq,-194034.681254725,-180154.679093815,-171580.34982613
65-74,Female,oil,CED,MJ,-492109.797845866,-314820.193773673,-378055.986800151
65-74,Female,oil,Food_price,USD,-661613.280276307,-414161.701591062,-493443.446923494
65-74,Female,oil,FL,mrh-eq,-23644.1680695786,-15311.0388101485,-18275.4309789723
65-74,Female,sat_fat,CED,MJ,-10110413.6320584,-10048402.8303208,-10138755.4415202
65-74,Female,sat_fat,Food_price,USD,-1432419.9192275,-1427741.01396323,-1437793.37070387
65-74,Female,sat_fat,FL,mrh-eq,-272503.789842171,-270635.8885372,-273183.393715409
65-74,Male,added_sugar,CED,MJ,-2606782.1695163,-2756872.88801329,-3015568.94181061
65-74,Male,added_sugar,Food_price,USD,-2991823.82597965,-3188320.13324539,-3433133.57197016
65-74,Male,added_sugar,FL,mrh-eq,-126860.508635232,-134269.125610198,-146483.144081514
65-74,Male,oil,CED,MJ,-108477.105103942,3415.7908204452,25949.9708391772
65-74,Male,oil,Food_price,USD,-117754.514783163,5879.11591986834,18327.9287959808
65-74,Male,oil,FL,mrh-eq,-5248.05364451055,196.705843053455,1194.75058640155
65-74,Male,sat_fat,CED,MJ,-7708078.83027931,-7789271.47670487,-7834504.47819408
65-74,Male,sat_fat,Food_price,USD,-1146035.84834947,-1156983.24187026,-1164110.32846438
65-74,Male,sat_fat,FL,mrh-eq,-211404.147368118,-213627.439937658,-214870.762442376
75+,Female,added_sugar,CED,MJ,-3237557.81342696,-2958521.10379548,-3178955.48430213
75+,Female,added_sugar,Food_price,USD,-4409860.70061608,-4021387.29730216,-4377038.32576556
75+,Female,added_sugar,FL,mrh-eq,-176208.845737086,-160759.02600792,-173612.653434467
75+,Female,oil,CED,MJ,-117064.600825367,-178082.992933548,-105891.503456332
75+,Female,oil,Food_price,USD,-122711.850861864,-189020.5965741,-112482.512885838
75+,Female,oil,FL,mrh-eq,-5557.86441374042,-8521.84654062013,-5058.37173366825
75+,Female,sat_fat,CED,MJ,-7373344.27402817,-8023627.17544241,-7642852.67378177
75+,Female,sat_fat,Food_price,USD,-1013438.13039636,-1104135.70242898,-1047385.97822298
75+,Female,sat_fat,FL,mrh-eq,-193979.873544897,-211123.131007813,-201154.259897141
75+,Male,added_sugar,CED,MJ,-1996378.16386726,-2063272.46838816,-2330648.34065769
75+,Male,added_sugar,Food_price,USD,-2376348.73369663,-2469766.09598031,-2765579.21370709
75+,Male,added_sugar,FL,mrh-eq,-99426.2214576572,-103228.940538026,-117308.042567068
75+,Male,oil,CED,MJ,89081.5782435095,107919.374907079,172726.007700721
75+,Male,oil,Food_price,USD,104740.820863197,135909.683690522,192522.761706071
75+,Male,oil,FL,mrh-eq,4176.19529819427,5091.19244056027,8127.45951720723
75+,Male,sat_fat,CED,MJ,-6118840.9173776,-5969588.81370174,-6026405.82140754
75+,Male,sat_fat,Food_price,USD,-883838.462657732,-864121.350410979,-870656.65555564
75+,Male,sat_fat,FL,mrh-eq,-164715.017624583,-160700.490542888,-162229.902612103
