age_gp,sex_gp,race_gp,outcome,outcome_unit,X1,X2,X3
55-64,Female,OTH,Food_price,USD,-810787.617866671,-703493.312976009,-1207247.91478235
55-64,Female,OTH,FL,mrh-eq,-53855.5859872348,-48423.7866977914,-70017.5959846262
55-64,Male,NHW,CED,MJ,-11168623.6772133,-12173371.0101766,-12022267.0705823
55-64,Male,NHW,Food_price,USD,-4720729.83032058,-5589928.81510034,-4941574.70712156
55-64,Male,NHW,FL,mrh-eq,-369550.761276569,-411354.528878875,-395016.181424921
55-64,Male,NHB,CED,MJ,-1288334.21068176,-1327525.42002643,-1305031.16593831
55-64,Male,NHB,Food_price,USD,-485926.342154265,-509393.722330228,-481167.235687222
55-64,Male,NHB,FL,mrh-eq,-41510.4206455645,-42754.973040924,-41990.4630834741
55-64,Male,HIS,CED,MJ,-1357137.51006558,-1470722.42715232,-1538242.16138925
55-64,Male,HIS,Food_price,USD,-380207.947562354,-474614.885593077,-519764.688944374
55-64,Male,HIS,FL,mrh-eq,-42396.3854972867,-47634.4414532903,-50194.945056005
55-64,Male,OTH,CED,MJ,-1362943.60906524,-1290013.4362076,-908716.314582373
55-64,Male,OTH,Food_price,USD,-430637.219248171,-466022.006312961,-461251.8154761
55-64,Male,OTH,FL,mrh-eq,-45159.5905290986,-45823.3630232185,-36187.050885565
65-74,Female,NHW,CED,MJ,-11565709.6070723,-10695725.4383094,-10829094.5739912
65-74,Female,NHW,Food_price,USD,-5751243.69685141,-4947685.10421682,-4779909.98390078
65-74,Female,NHW,FL,mrh-eq,-388196.661785345,-352550.809133289,-352702.038292732
65-74,Female,NHB,CED,MJ,-1245410.5285674,-1294106.21050672,-1339115.92987248
65-74,Female,NHB,Food_price,USD,-538879.222229714,-537880.023149809,-587181.192002832
65-74,Female,NHB,FL,mrh-eq,-44044.0018870451,-45081.066930304,-47314.1515984345
65-74,Female,HIS,CED,MJ,-1065217.63545013,-1185532.78604305,-1009034.42721132
65-74,Female,HIS,Food_price,USD,-417838.150665883,-469952.093523927,-411170.352539304
65-74,Female,HIS,FL,mrh-eq,-37012.2090942577,-41115.0130776532,-35372.4471718197
65-74,Female,OTH,CED,MJ,-656521.319912336,-826383.361479898,-800701.736806588
65-74,Female,OTH,Food_price,USD,-274844.11770902,-389372.831143535,-427056.28834391
65-74,Female,OTH,FL,mrh-eq,-20929.7663998269,-27354.717299917,-27650.5374575255
65-74,Male,NHW,CED,MJ,-8558582.39665913,-8842800.28175877,-8919054.15924264
65-74,Male,NHW,Food_price,USD,-3532176.52717555,-3765965.70702956,-3836173.08681192
65-74,Male,NHW,FL,mrh-eq,-281830.735391684,-292993.116596217,-296168.399375386
65-74,Male,NHB,CED,MJ,-720570.046130727,-710851.263281355,-782391.705996236
65-74,Male,NHB,Food_price,USD,-324315.981230346,-253715.182331129,-353508.64087215
65-74,Male,NHB,FL,mrh-eq,-24099.1397389753,-23010.270443361,-26344.1312088041
65-74,Male,HIS,CED,MJ,-601167.718563055,-460191.29374439,-649312.169684815
65-74,Male,HIS,Food_price,USD,-146397.604126639,-119601.517572813,-257399.143881206
65-74,Male,HIS,FL,mrh-eq,-18396.2276358461,-14349.910245508,-22941.5160471161
65-74,Male,OTH,CED,MJ,-543017.943546638,-528885.735113203,-473365.414241826
65-74,Male,OTH,Food_price,USD,-252724.076579746,-200141.852262286,-131835.100073283
65-74,Male,OTH,FL,mrh-eq,-19186.606881355,-17346.5624197167,-14705.1093061829
75+,Female,NHW,CED,MJ,-8713949.42342449,-9194410.2419276,-8975845.94488483
75+,Female,NHW,Food_price,USD,-4477039.49152807,-4261528.3871914,-4674216.81823062
75+,Female,NHW,FL,mrh-eq,-303060.697647817,-309483.828082383,-313592.290774242
75+,Female,NHB,CED,MJ,-1048869.95171237,-1072073.99773997,-816806.577300886
75+,Female,NHB,Food_price,USD,-663335.767943078,-662337.136313863,-441867.267404917
75+,Female,NHB,FL,mrh-eq,-39445.1006814911,-39921.5187773541,-28912.4788378452
75+,Female,HIS,CED,MJ,-526022.290733919,-557052.764667645,-667430.960645949
75+,Female,HIS,Food_price,USD,-195615.678130563,-181419.619411775,-199976.688745893
75+,Female,HIS,FL,mrh-eq,-18590.58015746,-18844.8497986041,-21874.9661697484
75+,Female,OTH,CED,MJ,-439125.022409722,-336694.267836214,-467616.178708568
75+,Female,OTH,Food_price,USD,-210019.744272592,-209258.453388199,-220846.042492947
75+,Female,OTH,FL,mrh-eq,-14650.2052089554,-12153.806898012,-15445.5492834407
75+,Male,NHW,CED,MJ,-6741633.85340685,-6712329.21220239,-6891827.26067158
75+,Male,NHW,Food_price,USD,-2591050.03410961,-2711250.4725049,-2856154.67967756
75+,Male,NHW,FL,mrh-eq,-217317.057826415,-219393.039169133,-227093.964917042
75+,Male,NHB,CED,MJ,-518124.934204789,-495411.055718224,-469916.888857591
75+,Male,NHB,Food_price,USD,-288912.026973219,-247034.981988825,-228392.073463786
75+,Male,NHB,FL,mrh-eq,-16813.5741414409,-15815.7224842744,-14707.8283906019
75+,Male,HIS,CED,MJ,-387127.066394396,-328841.075304198,-407571.65256612
75+,Male,HIS,Food_price,USD,-149302.28114134,-111158.926869336,-168379.721038792
75+,Male,HIS,FL,mrh-eq,-12929.7568964448,-10684.2498246809,-13872.2312686549
75+,Male,OTH,CED,MJ,-379251.648995326,-388360.563958011,-415012.352269212
75+,Male,OTH,Food_price,USD,-126182.033267002,-128533.381337708,-190786.633376522
75+,Male,OTH,FL,mrh-eq,-12904.6549197452,-12945.2271622655,-15736.4610856639
