"race","outcome","pathway","riskfactor","V1","V2","V3"
1,"LC","medBMI","leg_tot",0,0,0
1,"LC","medSBP","leg_tot",0,0,0
2,"LC","direct","leg_tot",0,0,0
2,"LC","medBMI","leg_tot",0,0,0
2,"LC","medSBP","leg_tot",0,0,0
3,"LC","direct","leg_tot",0,0,0
3,"LC","medBMI","leg_tot",0,0,0
3,"LC","medSBP","leg_tot",0,0,0
4,"LC","direct","leg_tot",0,0,0
4,"LC","medBMI","leg_tot",0,0,0
4,"LC","medSBP","leg_tot",0,0,0
1,"LVC","direct","leg_tot",0,0,0
1,"LVC","medBMI","leg_tot",120.362700356812,97.5581260172413,102.846165874228
1,"LVC","medSBP","leg_tot",0,0,0
2,"LVC","direct","leg_tot",0,0,0
2,"LVC","medBMI","leg_tot",16.2366232830605,14.1569322473271,16.3690222290692
2,"LVC","medSBP","leg_tot",0,0,0
3,"LVC","direct","leg_tot",0,0,0
3,"LVC","medBMI","leg_tot",7.80579475624893,8.61303864416846,9.06465404988836
3,"LVC","medSBP","leg_tot",0,0,0
4,"LVC","direct","leg_tot",0,0,0
4,"LVC","medBMI","leg_tot",6.89170327091541,8.93171818756073,11.473514958272
4,"LVC","medSBP","leg_tot",0,0,0
1,"MLPC","direct","leg_tot",696.621264975958,723.601688525368,666.397447673768
1,"MLPC","medBMI","leg_tot",0,0,0
1,"MLPC","medSBP","leg_tot",0,0,0
2,"MLPC","direct","leg_tot",54.8725320470326,71.1196495203327,61.683792843022
2,"MLPC","medBMI","leg_tot",0,0,0
2,"MLPC","medSBP","leg_tot",0,0,0
3,"MLPC","direct","leg_tot",13.0361195887262,13.336349716706,17.0727073582568
3,"MLPC","medBMI","leg_tot",0,0,0
3,"MLPC","medSBP","leg_tot",0,0,0
4,"MLPC","direct","leg_tot",29.0308954428996,31.502831690714,34.7925946724272
4,"MLPC","medBMI","leg_tot",0,0,0
4,"MLPC","medSBP","leg_tot",0,0,0
1,"MMC","direct","leg_tot",0,0,0
1,"MMC","medBMI","leg_tot",28.7246054136117,23.6792679659661,24.8891706430749
1,"MMC","medSBP","leg_tot",0,0,0
2,"MMC","direct","leg_tot",0,0,0
2,"MMC","medBMI","leg_tot",7.45687516050846,9.45555108588911,5.98784887307557
2,"MMC","medSBP","leg_tot",0,0,0
3,"MMC","direct","leg_tot",0,0,0
3,"MMC","medBMI","leg_tot",1.46188384525968,0.983439702823981,1.00684035822398
3,"MMC","medSBP","leg_tot",0,0,0
4,"MMC","direct","leg_tot",0,0,0
4,"MMC","medBMI","leg_tot",0.804625527210266,1.11510940588486,1.02683839001079
4,"MMC","medSBP","leg_tot",0,0,0
1,"OC","direct","leg_tot",0,0,0
1,"OC","medBMI","leg_tot",14.6603245976108,14.3196162581512,11.7029873355306
1,"OC","medSBP","leg_tot",0,0,0
2,"OC","direct","leg_tot",0,0,0
2,"OC","medBMI","leg_tot",1.81822538494442,1.93899321020502,2.21862058844762
2,"OC","medSBP","leg_tot",0,0,0
3,"OC","direct","leg_tot",0,0,0
3,"OC","medBMI","leg_tot",1.14282111563185,0.957155467599917,1.93678388013368
3,"OC","medSBP","leg_tot",0,0,0
4,"OC","direct","leg_tot",0,0,0
4,"OC","medBMI","leg_tot",1.44219547946908,1.80427726294573,1.92804924411696
4,"OC","medSBP","leg_tot",0,0,0
1,"OSTK","direct","leg_tot",1020.91229614895,1137.24274787194,878.55242382314
1,"OSTK","medBMI","leg_tot",249.394066483818,249.974622374171,237.422361560559
1,"OSTK","medSBP","leg_tot",0,0,0
2,"OSTK","direct","leg_tot",105.518003337704,135.717204555823,190.927925523959
2,"OSTK","medBMI","leg_tot",27.7930579372388,29.8703784465575,39.4068698381889
2,"OSTK","medSBP","leg_tot",0,0,0
3,"OSTK","direct","leg_tot",20.4285685308369,31.9324252012708,22.7568691126992
3,"OSTK","medBMI","leg_tot",5.14166254308482,5.50837293714425,5.96332423219646
3,"OSTK","medSBP","leg_tot",0,0,0
4,"OSTK","direct","leg_tot",18.1918129653543,27.040259766492,36.6622261198509
4,"OSTK","medBMI","leg_tot",3.88808132110547,8.64762888733045,7.73280510962904
4,"OSTK","medSBP","leg_tot",0,0,0
1,"OTH","direct","leg_tot",0,0,0
1,"OTH","medBMI","leg_tot",137.761408476672,201.541670725666,141.105962747228
1,"OTH","medSBP","leg_tot",0,0,0
2,"OTH","direct","leg_tot",0,0,0
2,"OTH","medBMI","leg_tot",19.6937558601972,20.5606022733968,20.5878540443902
2,"OTH","medSBP","leg_tot",0,0,0
3,"OTH","direct","leg_tot",0,0,0
3,"OTH","medBMI","leg_tot",3.4861548199877,6.27522564838252,3.47272715590026
3,"OTH","medSBP","leg_tot",0,0,0
4,"OTH","direct","leg_tot",0,0,0
4,"OTH","medBMI","leg_tot",2.57895807263777,3.19871627506709,4.17336309333668
4,"OTH","medSBP","leg_tot",0,0,0
1,"PC","direct","leg_tot",0,0,0
1,"PC","medBMI","leg_tot",75.9411959428223,88.0132962275798,67.5409121102644
1,"PC","medSBP","leg_tot",0,0,0
2,"PC","direct","leg_tot",0,0,0
2,"PC","medBMI","leg_tot",4.96800664913012,6.26491104462757,9.76824433624235
2,"PC","medSBP","leg_tot",0,0,0
3,"PC","direct","leg_tot",0,0,0
3,"PC","medBMI","leg_tot",2.40107819659584,2.75288414632559,2.1780727506731
3,"PC","medSBP","leg_tot",0,0,0
4,"PC","direct","leg_tot",0,0,0
4,"PC","medBMI","leg_tot",2.41481237859333,2.77908226227679,3.37591457118175
4,"PC","medSBP","leg_tot",0,0,0
1,"PVD","direct","leg_tot",0,0,0
1,"PVD","medBMI","leg_tot",29.6271145339167,28.7821982999651,26.9339373503692
1,"PVD","medSBP","leg_tot",0,0,0
2,"PVD","direct","leg_tot",0,0,0
2,"PVD","medBMI","leg_tot",3.41613048468293,3.46269294116241,6.02311437488427
2,"PVD","medSBP","leg_tot",0,0,0
3,"PVD","direct","leg_tot",0,0,0
3,"PVD","medBMI","leg_tot",0.821298725820122,1.08341776801572,0.789741746692833
3,"PVD","medSBP","leg_tot",0,0,0
4,"PVD","direct","leg_tot",0,0,0
4,"PVD","medBMI","leg_tot",0.343667628465859,0.58470630103576,0.714010572902333
4,"PVD","medSBP","leg_tot",0,0,0
1,"RHD","direct","leg_tot",0,0,0
1,"RHD","medBMI","leg_tot",13.7484172870044,13.7761610803512,12.6377582115342
1,"RHD","medSBP","leg_tot",0,0,0
2,"RHD","direct","leg_tot",0,0,0
2,"RHD","medBMI","leg_tot",1.95038279452721,1.69907662972918,1.53952251708216
2,"RHD","medSBP","leg_tot",0,0,0
3,"RHD","direct","leg_tot",0,0,0
3,"RHD","medBMI","leg_tot",0.430528604211895,0.7595847053933,0.535225488345647
3,"RHD","medSBP","leg_tot",0,0,0
4,"RHD","direct","leg_tot",0,0,0
4,"RHD","medBMI","leg_tot",0.37101730802519,0.489698820022073,0.616666612307909
4,"RHD","medSBP","leg_tot",0,0,0
1,"SCC","direct","leg_tot",0,0,0
1,"SCC","medBMI","leg_tot",32.1145468370943,24.1635567697032,31.9959458322755
1,"SCC","medSBP","leg_tot",0,0,0
2,"SCC","direct","leg_tot",0,0,0
2,"SCC","medBMI","leg_tot",1.73183092825517,1.33402305479041,1.54583520129945
2,"SCC","medSBP","leg_tot",0,0,0
3,"SCC","direct","leg_tot",0,0,0
3,"SCC","medBMI","leg_tot",0.647196605177892,0.622165510208024,0.900913410514548
3,"SCC","medSBP","leg_tot",0,0,0
4,"SCC","direct","leg_tot",0,0,0
4,"SCC","medBMI","leg_tot",0.726141054667472,1.14088720544299,1.0051847511254
4,"SCC","medSBP","leg_tot",0,0,0
1,"SCNC","direct","leg_tot",0,0,0
1,"SCNC","medBMI","leg_tot",0,0,0
1,"SCNC","medSBP","leg_tot",0,0,0
2,"SCNC","direct","leg_tot",0,0,0
2,"SCNC","medBMI","leg_tot",0,0,0
2,"SCNC","medSBP","leg_tot",0,0,0
3,"SCNC","direct","leg_tot",0,0,0
3,"SCNC","medBMI","leg_tot",0,0,0
3,"SCNC","medSBP","leg_tot",0,0,0
4,"SCNC","direct","leg_tot",0,0,0
4,"SCNC","medBMI","leg_tot",0,0,0
4,"SCNC","medSBP","leg_tot",0,0,0
1,"TC","direct","leg_tot",0,0,0
1,"TC","medBMI","leg_tot",38.8126437817616,36.3764031985706,47.2846773185159
1,"TC","medSBP","leg_tot",0,0,0
2,"TC","direct","leg_tot",0,0,0
2,"TC","medBMI","leg_tot",3.45243080492805,2.90353393722619,4.37616452382789
2,"TC","medSBP","leg_tot",0,0,0
3,"TC","direct","leg_tot",0,0,0
3,"TC","medBMI","leg_tot",4.01918095296962,2.4099020323363,2.4274502614797
3,"TC","medSBP","leg_tot",0,0,0
4,"TC","direct","leg_tot",0,0,0
4,"TC","medBMI","leg_tot",3.21678987175467,4.62625018651108,5.07436674934653
4,"TC","medSBP","leg_tot",0,0,0
1,"UC","direct","leg_tot",0,0,0
1,"UC","medBMI","leg_tot",403.578659588775,325.560893600124,387.981962400583
1,"UC","medSBP","leg_tot",0,0,0
2,"UC","direct","leg_tot",0,0,0
2,"UC","medBMI","leg_tot",51.3692338254652,40.3008625909698,54.3721931231202
2,"UC","medSBP","leg_tot",0,0,0
3,"UC","direct","leg_tot",0,0,0
3,"UC","medBMI","leg_tot",17.9459592087238,28.0029366095566,18.367474794725
3,"UC","medSBP","leg_tot",0,0,0
4,"UC","direct","leg_tot",0,0,0
4,"UC","medBMI","leg_tot",28.7302196258838,29.5127500501279,36.5804231015427
4,"UC","medSBP","leg_tot",0,0,0
