"age","female","race","mean (food)","se (food)","sd (food)","mean (food, counterfactual)","se (food, counterfactual)","sd (food, counterfactual)","outcome","pathway","disease_type","disease_type1","disease_type2","disease_type3","riskfactor","means","sd.devs","medians","LB","UB"
55,1,1,0.42,0.06,0.39,0.92,0,0.092,"TC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.00112174311412916,0.000342146968720501,0.00125471914928437,0.000759153427087779,0.00137130317128861
55,1,2,0.46,0.06,0.43,0.92,0,0.092,"TC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.00155937583265884,0.000312499429310425,0.00172165425993546,0.00122524826106471,0.00175556674106783
55,1,3,0.58,0.08,0.51,0.92,0,0.092,"TC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.000783875307281917,0.000580199791644304,0.00047503284427802,0.000426004149933994,0.00140426255818315
55,1,4,0.61,0.1,0.53,0.92,0,0.092,"TC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.000631804924141703,0.00010236495347773,0.00063996103344578,0.000531323658059536,0.000725353497315405
55,0,1,0.52,0.07,0.47,0.92,0,0.092,"TC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.00105651690550082,0.000307028272087336,0.00098931700025819,0.00079868772577921,0.00137146600467867
55,0,2,0.5,0.06,0.45,0.92,0,0.092,"TC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.00121050590169866,0.000665168565953411,0.00090843151968172,0.000757900163899915,0.0019198748642118
55,0,3,0.83,0.1,0.7,0.92,0,0.092,"TC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.000377281898791953,0.000150158512248681,0.00039581317789204,0.000227572592311057,0.000511239618037776
55,0,4,0.74,0.12,0.64,0.92,0,0.092,"TC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.000261719122504401,0.000234142493058475,0.00021546160876736,6.22230395429592e-05,0.000500534092142328
65,1,1,0.44,0.07,0.41,0.92,0,0.092,"TC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.00132216706431953,0.000438001075961672,0.0011179313339498,0.00102830192092078,0.00178963257853255
65,1,2,0.55,0.06,0.5,0.92,0,0.092,"TC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.000936286434013347,0.000254963623358715,0.00082865165889283,0.000756583752040338,0.00120747867483879
65,1,3,0.77,0.16,0.67,0.92,0,0.092,"TC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.000199734331915858,0.000138694870201524,0.00014215313617162,0.000101257211492717,0.000347155468721601
65,1,4,0.58,0.07,0.52,0.92,0,0.092,"TC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.000666820097634803,0.000381551169356708,0.0008010972453699,0.000264523655463882,0.000954980964230893
65,0,1,0.42,0.05,0.39,0.92,0,0.092,"TC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.00146477420040474,0.000333535217275814,0.0015700569167026,0.00111523978424401,0.00172481830771228
65,0,2,0.51,0.1,0.47,0.92,0,0.092,"TC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.000924942153752093,0.000269875001000451,0.00105173073058203,0.000636855497287955,0.00110525851991079
65,0,3,0.85,0.08,0.73,0.92,0,0.092,"TC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.00013847836752428,0.00013065333909152,0.0001558706486632,7.79353243316001e-06,0.000254379763647318
65,0,4,0.94,0.13,0.78,0.92,0,0.092,"TC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",6.3108088888314e-05,5.46532822379684e-05,9.45721498255224e-05,4.72860749127612e-06,9.47431184887248e-05
75,1,1,0.45,0.05,0.42,0.92,0,0.092,"TC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.000642222829557353,0.000275776393264953,0.00050509612917296,0.000464049329690764,0.000936954024750677
75,1,2,0.69,0.16,0.59,0.92,0,0.092,"TC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.00080137896811196,0.00120356323303615,0.00021875351380013,1.09376756900065e-05,0.00208705189669897
75,1,3,0.63,0.09,0.56,0.92,0,0.092,"TC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.00073917880172132,0.000449831048256692,0.00068305684633404,0.000338192888200792,0.00118786837732104
75,1,4,0.52,0.16,0.49,0.92,0,0.092,"TC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.00023999938664333,0.00016881065226597,0.00019133568460853,0.000105389381151893,0.000415973538864348
75,0,1,0.42,0.05,0.39,0.92,0,0.092,"TC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.00115317884755576,0.000859240025554062,0.00097735364484002,0.000424546257927438,0.00203126285949246
75,0,2,0.63,0.09,0.54,0.92,0,0.092,"TC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.000557809643338483,0.000223555777331728,0.00049689617861076,0.000377317394350494,0.000790078337345037
75,0,3,0.91,0.12,0.77,0.92,0,0.092,"TC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0,0,0,0,0
75,0,4,0.56,0.14,0.5,0.92,0,0.092,"TC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.00056367676730604,0.000253001387671537,0.00057710795961045,0.000317871342677942,0.00079806567847539
25,1,1,0.49,0.04,0.45,0.92,0,0.092,"APCA","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.00148429050785561,0.00064426317907881,0.00147288656818987,0.00087715907831647,0.00210111528611064
25,1,2,0.45,0.07,0.42,0.92,0,0.092,"APCA","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.00112699058160694,0.000516575383882365,0.00083417731261497,0.000823888280958861,0.00167898416089818
25,1,3,0.63,0.04,0.56,0.92,0,0.092,"APCA","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.000829461390487163,0.000197431833048832,0.00086480928460949,0.000629146585587477,0.000999730485382872
25,1,4,0.49,0.09,0.46,0.92,0,0.092,"APCA","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.000809723412291287,0.000267189872445368,0.000906603081693,0.000527557985308646,0.00100954112028247
25,0,1,0.52,0.05,0.48,0.92,0,0.092,"APCA","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.00105141707355351,0.000223404752896073,0.00110291426770234,0.00082156816517523,0.00123749336690527
25,0,2,0.41,0.08,0.39,0.92,0,0.092,"APCA","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.00209580618158356,0.00120039341267997,0.00221012445945926,0.000910732278940896,0.00318370954803188
25,0,3,0.76,0.07,0.66,0.92,0,0.092,"APCA","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.000701981761676507,0.000203878478883047,0.00067634676608923,0.000520343789847719,0.000905409479754479
25,0,4,0.56,0.06,0.5,0.92,0,0.092,"APCA","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.00121602770752908,0.000585136958646544,0.00106774477826211,0.000736719927180977,0.0018213759777541
35,1,1,0.46,0.05,0.43,0.92,0,0.092,"APCA","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.0017355533912453,0.000507630277577121,0.00199594317814852,0.00119283470034072,0.00205694076328215
35,1,2,0.4,0.07,0.38,0.92,0,0.092,"APCA","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.00199469518260336,0.000928707828512578,0.00237336679736922,0.00100832285388919,0.00265919663876655
35,1,3,0.78,0.07,0.65,0.92,0,0.092,"APCA","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.000291208159247868,0.00027336217447516,0.0001882806728945,8.94525479068126e-05,0.000580452133989285
35,1,4,0.44,0.09,0.41,0.92,0,0.092,"APCA","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.00165901879929892,0.00083206280474782,0.00122957591608152,0.0011344277973609,0.00254863625197173
35,0,1,0.5,0.05,0.46,0.92,0,0.092,"APCA","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.0008413714509112,0.000422249627104633,0.00078776070734392,0.000465451119468205,0.00126286091438638
35,0,2,0.37,0.07,0.35,0.92,0,0.092,"APCA","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.00157944867755549,0.00105994506918149,0.00127000689816655,0.000736728263849218,0.00268519460374236
35,0,3,0.75,0.07,0.64,0.92,0,0.092,"APCA","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.000570661170978889,0.000812671395788984,0.00019461759200361,2.31421903128366e-05,0.00143781719377393
35,0,4,0.65,0.11,0.57,0.92,0,0.092,"APCA","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.000228531310416182,0.000376682753221345,2.22973919989562e-05,1.11486959994781e-06,0.000631246581887058
45,1,1,0.39,0.05,0.37,0.92,0,0.092,"APCA","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.00145772476675873,0.000778987781151514,0.00136229417719029,0.000762421012040613,0.00223414452261001
45,1,2,0.41,0.06,0.38,0.92,0,0.092,"APCA","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.00209909892266317,0.00108493786597188,0.00255324281193124,0.000945504267402749,0.00286667127204572
45,1,3,0.63,0.07,0.55,0.92,0,0.092,"APCA","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.0009802569050327,0.000778389204019493,0.00081010730258044,0.000326471752954131,0.00177866921919569
45,1,4,0.5,0.06,0.45,0.92,0,0.092,"APCA","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.00100921794114542,0.000540929894695622,0.00091674614060084,0.000540297866783146,0.00155673904597059
45,0,1,0.53,0.06,0.48,0.92,0,0.092,"APCA","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.000479674856290943,0.00015723188637386,0.00056612778420849,0.000311583792114494,0.000574280931737478
45,0,2,0.52,0.1,0.47,0.92,0,0.092,"APCA","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.00113832276787566,0.000666303249589366,0.00084319426646034,0.000679186266215344,0.00184831849573899
45,0,3,0.89,0.09,0.74,0.92,0,0.092,"APCA","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.000354097989232848,0.000543576444667243,8.23304158473548e-05,4.11652079236774e-06,0.000935081895050999
45,0,4,0.47,0.08,0.43,0.92,0,0.092,"APCA","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.00111806108245855,0.000488690170288887,0.00133765670645925,0.000597073156810691,0.00145239272770581
55,1,1,0.42,0.06,0.39,0.92,0,0.092,"APCA","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.000771305973689942,0.000655503968712569,0.00087974938298341,0.000108913144102479,0.00134152190537796
55,1,2,0.46,0.06,0.43,0.92,0,0.092,"APCA","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.000525719577401476,0.000720326615998494,0.00023028923868987,1.15872840381926e-05,0.00129096765866963
55,1,3,0.58,0.08,0.51,0.92,0,0.092,"APCA","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.00061476374697125,0.000644173688641419,0.00035010448992101,0.000155326297011027,0.00129916156542418
55,1,4,0.61,0.1,0.53,0.92,0,0.092,"APCA","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.00088880174494347,0.000447438273165348,0.00110387621865856,0.00041090941041893,0.00118388077681018
55,0,1,0.52,0.07,0.47,0.92,0,0.092,"APCA","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.000467633282767676,0.000451987992290202,0.00050016858034226,2.52523301690379e-05,0.000882359232427918
55,0,2,0.5,0.06,0.45,0.92,0,0.092,"APCA","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.00143858117904753,0.000408349291917499,0.00120937010827019,0.00119698314567862,0.00187500862257717
55,0,3,0.83,0.1,0.7,0.92,0,0.092,"APCA","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.000494236369359237,0.000204872840168728,0.00040216705287284,0.00035408164522867,0.00071265001250324
55,0,4,0.74,0.12,0.64,0.92,0,0.092,"APCA","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.000496205773378904,0.000639910869563147,0.00018852334582841,7.42662557621601e-05,0.00117967535441357
65,1,1,0.44,0.07,0.41,0.92,0,0.092,"APCA","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.00161838500586407,0.00150072625271235,0.00189093050355399,9.46068562144022e-05,0.00291049948247731
65,1,2,0.55,0.06,0.5,0.92,0,0.092,"APCA","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.000627864979191903,0.000683733805212901,0.0003118760412213,0.000166907258828064,0.00135741329683076
65,1,3,0.77,0.16,0.67,0.92,0,0.092,"APCA","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.000391454414629487,0.000383048161732696,0.00024686999107118,0.000108998329992184,0.00079680725929135
65,1,4,0.58,0.07,0.52,0.92,0,0.092,"APCA","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.00151924839009006,0.00100047360869031,0.00148481895107939,0.000583853161132755,0.00248390864220644
65,0,1,0.42,0.05,0.39,0.92,0,0.092,"APCA","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.000480317761390501,0.000443319880970666,0.00044944809438937,7.30499560629891e-05,0.000913824783668973
65,0,2,0.51,0.1,0.47,0.92,0,0.092,"APCA","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.00128748037937191,0.000494580938563319,0.00100302406571399,0.00100095414564711,0.00181579447970593
65,0,3,0.85,0.08,0.73,0.92,0,0.092,"APCA","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.00019671920925814,0.000191586208248617,0.00020743499081495,1.03717495407475e-05,0.000373958254652244
65,0,4,0.94,0.13,0.78,0.92,0,0.092,"APCA","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",8.59725997096357e-05,0.000130120324226696,2.22451101497971e-05,1.11225550748986e-06,0.000225001310037644
75,1,1,0.45,0.05,0.42,0.92,0,0.092,"APCA","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.00154778853769575,0.000434839134870334,0.00175775886986066,0.00108330785921031,0.00183379443384102
75,1,2,0.69,0.16,0.59,0.92,0,0.092,"APCA","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.000241281436977334,0.000403453984138425,1.67952680104119e-05,8.39763400520596e-07,0.000672536354176031
75,1,3,0.63,0.09,0.56,0.92,0,0.092,"APCA","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.000831966415918767,0.000422044988004043,0.00095644187578167,0.000391420844882104,0.00116670784607196
75,1,4,0.52,0.16,0.49,0.92,0,0.092,"APCA","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.00090972196725202,0.00098749197645886,0.00059554634051177,0.000141441546051124,0.00194505167118213
75,0,1,0.42,0.05,0.39,0.92,0,0.092,"APCA","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.00079494453420509,0.000497337665385577,0.00087300964800383,0.000293681768090415,0.00122985195359084
75,0,2,0.63,0.09,0.54,0.92,0,0.092,"APCA","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.000288166629473497,0.000225743458839492,0.00018125592798439,0.000138015113806407,0.000529192241406327
75,0,3,0.91,0.12,0.77,0.92,0,0.092,"APCA","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0,0,0,0,0
75,0,4,0.56,0.14,0.5,0.92,0,0.092,"APCA","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.000844502481084177,0.000216310439684446,0.00095076487124025,0.000613370282720008,0.000985311647815683
25,1,1,0.49,0.04,0.45,0.92,0,0.092,"MMC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.00148954814048549,0.000405094551382079,0.00161458142435765,0.00106557225837443,0.00180724573130522
25,1,2,0.45,0.07,0.42,0.92,0,0.092,"MMC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.00106630533634306,0.000341110174371717,0.00113958966294135,0.000716763193357623,0.00135355580171996
25,1,3,0.63,0.04,0.56,0.92,0,0.092,"MMC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.00079338252894198,0.000182115472425945,0.00073549323664718,0.00065166039714578,0.00098431055918876
25,1,4,0.49,0.09,0.46,0.92,0,0.092,"MMC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.00150841235706054,0.00136263810012343,0.00074239616300913,0.000703230972410643,0.00296470750665414
25,0,1,0.52,0.05,0.48,0.92,0,0.092,"MMC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.0014941354119361,0.000315039124259622,0.00158142448465113,0.00116649420363829,0.00174758090842612
25,0,2,0.41,0.08,0.39,0.92,0,0.092,"MMC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.00180108364992791,0.00130098133391266,0.00173104997986361,0.000596259489719636,0.00306543642969085
25,0,3,0.76,0.07,0.66,0.92,0,0.092,"MMC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.00059574491550854,0.000435352586551763,0.00037472180101676,0.000318214600506159,0.00106114487782893
25,0,4,0.56,0.06,0.5,0.92,0,0.092,"MMC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.000868982344846503,0.000370114465342527,0.00097056848959117,0.000484277077738644,0.0011673393889214
35,1,1,0.46,0.05,0.43,0.92,0,0.092,"MMC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.00204382589921615,0.00125030209408115,0.00162946716674024,0.0010821132942558,0.00335774342678102
35,1,2,0.4,0.07,0.38,0.92,0,0.092,"MMC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.00286788630589935,0.00121656448271807,0.00295970358022652,0.00167559904922337,0.00398212887939724
35,1,3,0.78,0.07,0.65,0.92,0,0.092,"MMC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.000282020537597777,2.84723392154161e-05,0.00027789643306891,0.000256938213093977,0.000310608350951113
35,1,4,0.44,0.09,0.41,0.92,0,0.092,"MMC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.00169985728763344,0.00101742771954055,0.00129819961409762,0.00096224926690184,0.0027788743308705
35,0,1,0.5,0.05,0.46,0.92,0,0.092,"MMC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.0017325512801576,0.000460328590611406,0.00151979461328613,0.00142221993585419,0.00222372579130176
35,0,2,0.37,0.07,0.35,0.92,0,0.092,"MMC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.00230941644616766,0.000857714687752562,0.00280274305540643,0.00139320159126898,0.00280630368321338
35,0,3,0.75,0.07,0.64,0.92,0,0.092,"MMC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.000322014868471099,0.000492713658698006,5.81256984697995e-05,1.94858242128947e-05,0.000848849707230407
35,0,4,0.65,0.11,0.57,0.92,0,0.092,"MMC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.000290311094996596,0.000466066375436411,4.30287908497681e-05,2.15143954248841e-06,0.000788660708975507
45,1,1,0.39,0.05,0.37,0.92,0,0.092,"MMC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.00131888464927301,0.000663277315213077,0.00135571400511659,0.000673847676131511,0.00193261666994747
45,1,2,0.41,0.06,0.38,0.92,0,0.092,"MMC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.00225248080195929,0.00152078060120765,0.00151097784670018,0.00125799583128828,0.00387724328460054
45,1,3,0.63,0.07,0.55,0.92,0,0.092,"MMC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.00111711382946613,0.000109693847279139,0.00106841802880609,0.00104160929973677,0.00123400978975652
45,1,4,0.5,0.06,0.45,0.92,0,0.092,"MMC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.0014174214096655,0.000670020098872583,0.00147194097347534,0.000759313885363644,0.00202918730472898
45,0,1,0.53,0.06,0.48,0.92,0,0.092,"MMC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.00177237458297128,0.000797566393611894,0.00152147176771729,0.001149981234938,0.00260803532397044
45,0,2,0.52,0.1,0.47,0.92,0,0.092,"MMC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.00239648506564526,0.00113460503477443,0.00266300312302848,0.00122787876111986,0.00333855102139494
45,0,3,0.89,0.09,0.74,0.92,0,0.092,"MMC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.000102677762858933,0.000137418712079482,4.92461322618879e-05,2.4623066130944e-06,0.000248310105112259
45,0,4,0.47,0.08,0.43,0.92,0,0.092,"MMC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.000840807244065443,0.000529930115591124,0.00112139239029615,0.00027417017078093,0.00116894694305386
55,1,1,0.42,0.06,0.39,0.92,0,0.092,"MMC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.00188643500934339,0.000547890590778356,0.00162132378255911,0.00152651581592526,0.00247169874552817
55,1,2,0.46,0.06,0.43,0.92,0,0.092,"MMC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.00112330537254455,0.000431695132563036,0.00102832501163273,0.000761075144395624,0.00156626890746851
55,1,3,0.58,0.08,0.51,0.92,0,0.092,"MMC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.000927636701732213,0.00061855310851307,0.00108890238517394,0.000286647529165688,0.00143155004337327
55,1,4,0.61,0.1,0.53,0.92,0,0.092,"MMC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.00087009080958949,0.000431709048790322,0.00101133220135804,0.000416746174968465,0.00120338026120725
55,0,1,0.52,0.07,0.47,0.92,0,0.092,"MMC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.00143898908953697,0.000571308637972672,0.00148224302968843,0.000879030851611481,0.00196218147833372
55,0,2,0.5,0.06,0.45,0.92,0,0.092,"MMC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.000945104443364167,0.000476951144882085,0.00089853697329545,0.000513414679584803,0.00141637655670194
55,0,3,0.83,0.1,0.7,0.92,0,0.092,"MMC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.00040996153358773,4.05126895106691e-05,0.00042877986731649,0.000366728079772583,0.000437199403733431
55,0,4,0.74,0.12,0.64,0.92,0,0.092,"MMC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.00040154041639939,0.000276734688994506,0.0003137215103686,0.000186088519892416,0.000691638383032536
65,1,1,0.44,0.07,0.41,0.92,0,0.092,"MMC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.00150382221199456,0.000253881536982852,0.00153268012350312,0.00125154155096961,0.00173157364823724
65,1,2,0.55,0.06,0.5,0.92,0,0.092,"MMC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.00180836386685556,0.00160171300430789,0.00120317479249569,0.000627709093541832,0.00350342935337517
65,1,3,0.77,0.16,0.67,0.92,0,0.092,"MMC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.000455718937401707,0.000273952399417709,0.00052501191979156,0.000172335327789173,0.000680203511982865
65,1,4,0.58,0.07,0.52,0.92,0,0.092,"MMC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.00106040662135179,0.000253378402314369,0.00117401951570682,0.000790301333892501,0.00123394094860931
65,0,1,0.42,0.05,0.39,0.92,0,0.092,"MMC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.00168599189880987,0.000599599635860365,0.00187391164805269,0.00105788928629077,0.00215436272447258
65,0,2,0.51,0.1,0.47,0.92,0,0.092,"MMC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.00182496002011266,0.000933345633044737,0.00204411994288556,0.000863665299415559,0.00259996880645281
65,0,3,0.85,0.08,0.73,0.92,0,0.092,"MMC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.00020160104272934,0.000182711915428676,0.00024853683799754,1.2426841899877e-05,0.000350879817580833
65,0,4,0.94,0.13,0.78,0.92,0,0.092,"MMC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",5.68818508767473e-05,5.93070501374563e-05,5.2297521181612e-05,2.6148760590806e-06,0.000115045505935279
75,1,1,0.45,0.05,0.42,0.92,0,0.092,"MMC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.0015399843970813,0.000599922441092209,0.00182305507924382,0.00089950757328361,0.00193985114104085
75,1,2,0.69,0.16,0.59,0.92,0,0.092,"MMC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.000699787599076127,0.00079809973069211,0.00053036822983713,2.65184114918565e-05,0.00151706325051354
75,1,3,0.63,0.09,0.56,0.92,0,0.092,"MMC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.00097161105188594,0.000610340513647143,0.00102924787664191,0.000369234188630934,0.00152499661409837
75,1,4,0.52,0.16,0.49,0.92,0,0.092,"MMC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.00113516422549028,0.00065300676994464,0.00079643144111559,0.000724889668715149,0.00183336164898391
75,0,1,0.42,0.05,0.39,0.92,0,0.092,"MMC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.00139991442867356,0.000111813610084789,0.0014228764976516,0.00128562601310333,0.00149468508561246
75,0,2,0.63,0.09,0.54,0.92,0,0.092,"MMC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.00078729828433773,0.000483964228699086,0.00074879786624205,0.000344987362536153,0.00126233456152063
75,0,3,0.91,0.12,0.77,0.92,0,0.092,"MMC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0,0,0,0,0
75,0,4,0.56,0.14,0.5,0.92,0,0.092,"MMC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.000974492838632893,0.000424876608837813,0.00106894830015043,0.000538267895463977,0.0013304306395119
25,1,1,0.49,0.04,0.45,0.92,0,0.092,"OC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.00100990131438322,0.000101660622779134,0.00095491248508,0.000947945627195351,0.00111859750647883
25,1,2,0.45,0.07,0.42,0.92,0,0.092,"OC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.00143133780264842,0.000341129916931911,0.0015887910499752,0.00106736324414183,0.00166147710092725
25,1,3,0.63,0.04,0.56,0.92,0,0.092,"OC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.00060508753704666,0.000148022702013357,0.00060706969139077,0.000463633010725445,0.000744857232175381
25,1,4,0.49,0.09,0.46,0.92,0,0.092,"OC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.000967857488608477,0.00077415738994661,0.00058300486674622,0.000467617926029868,0.00179522177977
25,0,1,0.52,0.05,0.48,0.92,0,0.092,"OC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.00077054088934247,0.000152694614200559,0.0008187702421758,0.00061051595886177,0.000889570869914839
25,0,2,0.41,0.08,0.39,0.92,0,0.092,"OC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.00118886787635432,0.000923801719663678,0.00123371168749681,0.000292973464686223,0.00204664504855131
25,0,3,0.76,0.07,0.66,0.92,0,0.092,"OC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot",0.00037191423783305,0.000184816524114525,0.00039706242150984,0.000186873889936342,0.000535578629604486
