"age","female","pathway","disease_type","riskfactor","means","sd.devs","medians","LB","UB","RE.PAF.means","RE.PAF.sd.devs","RE.PAF.medians","RE.PAF.LB","RE.PAF.UB","RE.PAF.medians.as.percent","RE.PAF.LB.as.percent","RE.PAF.UB.as.percent","mort.per.100k.means","mort.per.100k.sd.devs","mort.per.100k.medians","mort.per.100k.LB","mort.per.100k.UB"
75,1,"direct","CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,1,"direct","CMD","leg_tot",1318.7071982994,81.9601747937984,1272.66950149314,1270.24454191268,1406.30189697145,0.00529297525522514,0.000343414905339231,0.00510484584171095,0.00508573897083169,0.00566012154110564,0.510484584171095,0.508573897083169,0.566012154110564,11.1547633404676,0.6932898784106,10.7653367768784,10.7448243763507,11.8957148836352
75,1,"direct","Cancer","dairy_tot",1725.48996222807,278.050779029894,1699.24843598647,1473.37813429651,1999.90708746499,0.0111534002412213,0.00180696494188796,0.010950630913842,0.00953108579759925,0.0129480686131158,1.0950630913842,0.953108579759925,1.29480686131158,14.5956829535986,2.35199340741516,14.3737094819324,12.4631035762085,16.9169397819051
75,1,"direct","Cancer","leg_tot",74.8535416569055,6.60999456577721,74.264438248529,68.8431478083811,81.3646734025499,0.000483753323765806,4.16530142481186e-05,0.000480911504026228,0.000445459865923109,0.000524462328387143,0.0480911504026228,0.0445459865923109,0.0524462328387143,0.633175843322451,0.0559130375250146,0.628192698381726,0.582334746034326,0.688252613810193
75,1,"medBMI","CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,1,"medBMI","CMD","leg_tot",1201.67055010261,72.1983211088327,1198.26414857,1134.5871454139,1271.64939609403,0.00482285736236863,0.000293752886624619,0.00482358334033164,0.00454348421861644,0.00510161342485227,0.482358334033164,0.454348421861644,0.510161342485227,10.1647663839935,0.610715696848166,10.1359521005894,9.59731706367411,10.7567078452065
75,1,"medBMI","Cancer","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,1,"medBMI","Cancer","leg_tot",281.753486146574,43.4434096598111,271.596770453129,245.653639203284,326.486541429293,0.00182067632936371,0.00027624877807802,0.00175876926356294,0.00158954029618458,0.00210443336847349,0.175876926356294,0.158954029618458,0.210443336847349,2.38331409911905,0.367481844402695,2.29739983397899,2.07795044462561,2.76170487898153
75,1,"medSBP","CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,1,"medSBP","CMD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,1,"medSBP","Cancer","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,1,"medSBP","Cancer","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
