"age","race","pathway","riskfactor","means","sd.devs","medians","LB","UB","RE.PAF.means","RE.PAF.sd.devs","RE.PAF.medians","RE.PAF.LB","RE.PAF.UB","RE.PAF.medians.as.percent","RE.PAF.LB.as.percent","RE.PAF.UB.as.percent","mort.per.100k.means","mort.per.100k.sd.devs","mort.per.100k.medians","mort.per.100k.LB","mort.per.100k.UB"
75,2,"direct","dairy_tot",424.26515660197,79.2832831355957,387.609752404613,370.825533275541,508.861873496152,0.0064974734439461,0.00131107764672018,0.00585055813700712,0.00564633178773889,0.00789849311105144,0.585055813700712,0.564633178773889,0.789849311105144,22.0934038041462,4.12863880518119,20.1845912751546,19.3105611433242,26.4987371146109
75,2,"direct","leg_tot",142.197944615227,132.365482237299,92.3951520846346,44.4797548064283,282.248508075028,0.00215685331276768,0.00198841976836285,0.00140751884233748,0.000689753431246381,0.00426088749415467,0.140751884233748,0.0689753431246381,0.426088749415467,7.40488951689046,6.89286877155166,4.81143306912292,2.31626182059955,14.6979551937838
75,2,"medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,2,"medBMI","leg_tot",140.635627268648,122.403137203222,112.266599605499,38.7759097144606,266.609018336512,0.00213315198612033,0.0018390226151968,0.0017102342573683,0.000600819209369822,0.00402496483231007,0.17102342573683,0.0600819209369822,0.402496483231007,7.32353259311044,6.37408444941465,5.8462291333758,2.01923683306006,13.8835362939353
75,2,"medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,2,"medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,3,"direct","dairy_tot",169.840349327224,7.13485007488194,173.686647877104,162.211588275662,174.199756611387,0.00406901623302141,0.000205814564621635,0.00417057890477689,0.00384908213113454,0.00420262206391613,0.417057890477689,0.384908213113454,0.420262206391613,13.2109278765425,0.554979956898266,13.5101098608907,12.6175293558801,13.5500217105088
75,3,"direct","leg_tot",53.9966139266983,35.5095195913331,36.7388063162616,30.7306802834074,91.9316840388604,0.00129411364485123,0.000854159336320995,0.000871178069408327,0.000740800798133645,0.00220692173069528,0.0871178069408327,0.0740800798133645,0.220692173069528,4.20009364670317,2.76208630110595,2.85770561846458,2.39036720325508,7.15084991415407
75,3,"medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,3,"medBMI","leg_tot",61.9306087479282,45.1814019700722,42.2580871210005,30.5375569078809,110.045303970864,0.0014840550952877,0.00108642306488479,0.00100205538628693,0.000736025001002257,0.0026417849422238,0.100205538628693,0.0736025001002257,0.26417849422238,4.81723458977899,3.5144077667769,3.28701950606916,2.37534521940105,8.55980678131029
75,3,"medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,3,"medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,4,"direct","dairy_tot",195.688144856556,18.590505139558,203.524507435138,175.915541300636,208.799840220683,0.00692052687862705,0.00066887418582874,0.00716991237977324,0.00621314389627678,0.00741593218500306,0.716991237977324,0.621314389627678,0.741593218500306,14.7277677655755,1.39914782543851,15.3175435451394,13.2396535340984,15.7145725844232
75,4,"direct","leg_tot",64.088333097506,28.1650970648852,73.9667497847978,34.3973201263466,85.3826918844673,0.00226796396628085,0.000999387977850034,0.00262816505981686,0.00121289479448945,0.00301686220856664,0.262816505981686,0.121289479448945,0.301686220856664,4.82337898923205,2.11974521487024,5.56684266184576,2.58879117562453,6.42602268111791
75,4,"medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,4,"medBMI","leg_tot",56.363553444134,20.48126511788,65.9766900990162,34.5007078228372,70.0552329087811,0.001994818159431,0.000730268401336181,0.00233058953371771,0.00121573222427306,0.00248849842644525,0.233058953371771,0.121573222427306,0.248849842644525,4.24200109912787,1.54144910731526,4.96549941966041,2.59657228052921,5.27245634527389
75,4,"medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,4,"medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
