"age","female","race","pathway","riskfactor","means","sd.devs","medians","LB","UB","RE.PAF.means","RE.PAF.sd.devs","RE.PAF.medians","RE.PAF.LB","RE.PAF.UB","RE.PAF.medians.as.percent","RE.PAF.LB.as.percent","RE.PAF.UB.as.percent","mort.per.100k.means","mort.per.100k.sd.devs","mort.per.100k.medians","mort.per.100k.LB","mort.per.100k.UB"
35,0,2,"direct","dairy_tot",42.7925879329273,8.30241865090634,44.1318232179345,34.4134542067963,50.0333716668021,0.0117762144403761,0.00212653442904838,0.0121138695215871,0.00963169428494669,0.0136337277767761,1.21138695215871,0.963169428494669,1.36337277767761,1.80267667745064,0.349746934957021,1.85909318158182,1.44969805019371,2.10770127619609
35,0,2,"direct","leg_tot",24.9969561564548,8.20349820760738,23.5350528169134,17.9183107310923,33.3182194204275,0.00691000746458801,0.00236210428296763,0.00641095788016918,0.00491598573240941,0.00932822134352261,0.641095788016918,0.491598573240941,0.932822134352261,1.05301950751673,0.345579821335904,0.991435500047744,0.754825132447747,1.40356028893434
35,0,2,"medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,2,"medBMI","leg_tot",43.3891880303383,9.27638925609473,45.8552308348851,33.7652781306541,50.9169615461577,0.0119623337935812,0.002543568592106,0.0128509675101427,0.00928152885884919,0.0138878000692359,1.28509675101427,0.928152885884919,1.38878000692359,1.82780899903524,0.390776332320124,1.9316932945193,1.42239304360765,2.1449233033014
35,0,2,"medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,2,"medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,3,"direct","dairy_tot",49.3607571168841,7.11441094578625,47.1158243203831,43.8134203887347,56.8162867220593,0.0157906791068656,0.00245192668050797,0.0150174635646096,0.0138785141888825,0.0183600772357663,1.50174635646096,1.38785141888825,1.83600772357663,1.10252048302174,0.158907282839882,1.0523777272028,0.978615325843516,1.26904698264605
35,0,3,"direct","leg_tot",2.84130807151329,3.05635524990981,1.8537301040592,0.473490937371901,6.04856647799066,0.000908190943335843,0.000973135227760617,0.000599383302826453,0.000150551648523394,0.00192831673258127,0.0599383302826453,0.0150551648523394,0.192831673258127,0.0634633771925446,0.0682666649224464,0.0414048634805117,0.0105758802633746,0.135100610776942
35,0,3,"medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,3,"medBMI","leg_tot",3.6153286242757,4.40683117815349,1.9986529601255,0.332832979832313,8.27199858324676,0.00115522891559806,0.00140312870770928,0.000646242519243046,0.000106060480812269,0.00263703578728562,0.0646242519243046,0.0106060480812269,0.263703578728562,0.0807518784948973,0.0984308572825987,0.0446418563186231,0.00743414807883421,0.184763127760793
35,0,3,"medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,3,"medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,4,"direct","dairy_tot",33.9495502793103,5.19417184318681,33.2343103393065,29.3542763039759,39.1527782036479,0.0179304060687439,0.00173163687580583,0.0179266835242467,0.0162869359690149,0.0195770403312954,1.79266835242467,1.62869359690149,1.95770403312954,1.49686075171669,0.229014873710316,1.46532529438533,1.29425172742999,1.72627491473503
35,0,4,"direct","leg_tot",1.37486082920989,2.15070018675521,0.27124976787491,0.0135624883937455,3.67422857216078,0.00075890323163714,0.00119931596082057,0.000135155870364422,6.75779351822109e-06,0.00204123392683787,0.0135155870364422,0.000675779351822109,0.204123392683787,0.0606186296250036,0.0948259600429976,0.0119596026487471,0.000597980132437358,0.161999452047388
35,0,4,"medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,4,"medBMI","leg_tot",2.04928816431439,3.34998008985453,0.232686020407659,0.011634301020383,5.63105384992912,0.00113446653733644,0.00186544706700643,0.000115940676580906,5.79703382904531e-06,0.00312888302248604,0.0115940676580906,0.000579703382904531,0.312888302248604,0.0903546290564313,0.147703096927075,0.0102592985343206,0.000512964926716032,0.248277324129941
35,0,4,"medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,4,"medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,1,"direct","dairy_tot",125.277843600409,26.7384011681393,138.65706004968,96.6990512905152,142.484301928422,0.0107790713181905,0.00204033902471753,0.011698042789981,0.00860372113743594,0.0121732957479232,1.1698042789981,0.860372113743594,1.21732957479232,1.16110695214011,0.247818310031452,1.28510893674472,0.8962314284152,1.32058078895111
35,1,1,"direct","leg_tot",33.3675777641513,6.91423268651917,36.4436662338318,25.9988326730287,38.1216476560456,0.00288786453207268,0.000639606903286787,0.00307463296044501,0.00222061128045692,0.00339636461957195,0.307463296044501,0.222061128045693,0.339636461957195,0.309259206612857,0.0640828690078571,0.33776917776894,0.240963800913337,0.353321136829705
35,1,1,"medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,1,"medBMI","leg_tot",52.83307179353,8.86412874371127,54.9040576625122,43.7061563205409,60.1996492778842,0.00457356589955571,0.000859718964160672,0.00463207582541797,0.00373338599109416,0.00536401237103433,0.463207582541797,0.373338599109416,0.536401237103433,0.489670361489086,0.0821550021392177,0.508864785827432,0.405079785033408,0.55794567725717
35,1,1,"medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,1,"medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,2,"direct","dairy_tot",61.4436073569551,7.39671609997533,62.1247354773486,54.1496279002719,68.1586279113038,0.0168623691984855,0.00189519284800215,0.0176074467962551,0.0148528441495965,0.0182385782892703,1.76074467962551,1.48528441495965,1.82385782892703,2.16232639699077,0.260305590150426,2.18629669069282,1.90563631975185,2.39864172458294
35,1,2,"direct","leg_tot",14.738840165878,2.05379828682369,14.5603923469387,12.8691035235724,16.7602574542821,0.00405216107889129,0.000608154230652205,0.00412671911777877,0.00344599296478597,0.00459495485994224,0.412671911777877,0.344599296478597,0.459495485994224,0.51868997480172,0.072277368480231,0.512410030541022,0.452890112603026,0.589827789622008
35,1,2,"medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,2,"medBMI","leg_tot",21.9431274023522,5.37431912279638,19.217735637912,18.5145334161131,27.6883043883654,0.00602616595711285,0.00147354220861383,0.00544670742159388,0.00495624949188442,0.00758862217753241,0.544670742159388,0.495624949188442,0.758862217753241,0.772223599096134,0.189133298075466,0.676311480522855,0.651564353978271,0.974408145001284
35,1,2,"medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,2,"medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,3,"direct","dairy_tot",41.4290699303743,3.18471991221362,42.3684369539302,38.1047284539839,43.9549494367422,0.00904647355027619,0.000753568433076299,0.0094564029113269,0.0082407830461178,0.00950372409754147,0.94564029113269,0.82407830461178,0.950372409754147,0.880337683492784,0.0676729879479134,0.900298551329221,0.809697838587193,0.934010790737403
35,1,3,"direct","leg_tot",1.95841539773539,0.410098163060892,2.15647620858464,1.52036048568111,2.22811862056781,0.00042802009765903,9.2748360243366e-05,0.000479254927952379,0.000328871294225859,0.000483619295342855,0.0479254927952379,0.0328871294225859,0.0483619295342855,0.0416149065730039,0.00871428848102094,0.0458235551308103,0.0323065574556185,0.047345904416254
35,1,3,"medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,3,"medBMI","leg_tot",3.74956716835642,0.430865749279424,3.50964009427256,3.49295484825483,4.21011750142931,0.000820106538626655,0.000114999783897146,0.000753795669358198,0.000753635558076735,0.000942941758054765,0.0753795669358198,0.0753635558076735,0.0942941758054765,0.0796755824023798,0.00915558462341768,0.0745773061205042,0.0742227567460566,0.0894619428982971
35,1,3,"medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,3,"medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,4,"direct","dairy_tot",22.1514796623865,2.76844614163722,21.2505424990983,20.0109647505243,25.0577911630436,0.00747617333390905,0.00106815125451367,0.00703818179083254,0.00671371267304224,0.00861092680639089,0.703818179083254,0.671371267304224,0.861092680639089,0.818861753296446,0.102339649359731,0.785557297053156,0.739734497672935,0.926297796726753
35,1,4,"direct","leg_tot",4.38208189175097,0.234499103595619,4.4664938342486,4.13453411530936,4.5578795170696,0.001475941201703,5.13138172547898e-05,0.00149959363626173,0.00142119316262827,0.00151058467140282,0.149959363626173,0.142119316262827,0.151058467140282,0.161990048324439,0.00866860137757796,0.165110458892322,0.15283908372383,0.168488663942347
35,1,4,"medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,4,"medBMI","leg_tot",9.7843489005704,1.2870571146763,10.4888423813734,8.40834028907442,10.5615380533838,0.00329240409300201,0.000377748215674141,0.00349924965522937,0.00288855023743489,0.00352043922067588,0.349924965522937,0.288855023743489,0.352043922067588,0.361692727424876,0.0475779433960825,0.387735356435154,0.310826562214528,0.390422657976487
35,1,4,"medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,4,"medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,0,1,"direct","dairy_tot",365.527133888589,84.6792919167085,347.509961242772,294.116584602301,452.252279923822,0.00947395810540992,0.00214680200877058,0.00896914521040316,0.00769177808684573,0.0116852290847299,0.896914521040316,0.769177808684573,1.16852290847299,3.44098211319727,0.797149929045801,3.27137290212419,2.76874084844179,4.25739120736485
45,0,1,"direct","leg_tot",191.683217442339,61.1645893871572,166.458126040368,148.130039005559,256.677723570793,0.00496676823374882,0.00155829774385699,0.0043011079427921,0.00387431658108907,0.00662503113372179,0.43011079427921,0.387431658108907,0.662503113372179,1.80445844225678,0.575788330139158,1.56699566515853,1.39445958285739,2.41630066218967
45,0,1,"medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,0,1,"medBMI","leg_tot",208.607480760314,46.8902210100786,232.648830830518,158.476304603824,238.303509357132,0.00540512257257999,0.00117956028306694,0.00601140814191172,0.00414400841926399,0.00615089399196404,0.601140814191172,0.414400841926399,0.615089399196404,1.96377927498584,0.441412953569475,2.19009860370056,1.49185677053887,2.24333035002528
45,0,1,"medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,0,1,"medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,0,2,"direct","dairy_tot",136.616822240968,12.9950871782607,133.566789803486,125.825469272554,150.000702781243,0.0125696337803632,0.00110883098078842,0.0120972262644159,0.0117913401372658,0.0137494738120158,1.20972262644159,1.17913401372658,1.37494738120158,5.88005907918114,0.559315310471102,5.74878409685004,5.41559363519172,6.456108258152
45,0,2,"direct","leg_tot",57.5465388230254,28.3333444450351,54.782365994967,31.9008770289795,85.5417475209209,0.00532010098308723,0.00270190982679675,0.00496167256633326,0.00292261403290275,0.00802225208751258,0.496167256633326,0.292261403290275,0.802225208751258,2.47683295901102,1.21948188015776,2.35786152293573,1.37303033792746,3.68176130075858
45,0,2,"medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,0,2,"medBMI","leg_tot",63.4187019211576,25.7391256976635,68.6737676616985,37.1183880607014,85.252209902154,0.00585261487133414,0.00243789757622056,0.00621982535520824,0.0034003369513879,0.0079927638799874,0.621982535520824,0.34003369513879,0.79927638799874,2.72957391267412,1.10782535610278,2.95575467513439,1.59759472618918,3.66929945106784
45,0,2,"medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,0,2,"medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,0,3,"direct","dairy_tot",108.60249757254,30.9261927079829,111.236112860632,78.1833344185673,136.783087731634,0.0141012640831158,0.00408778057415907,0.0140669205518912,0.0102325713312931,0.0179991488364796,1.40669205518912,1.02325713312931,1.79991488364796,3.38625975858144,0.964288337689729,3.46837670495917,2.43778076058033,4.26493935216149
45,0,3,"direct","leg_tot",3.59003935688783,5.24167598853146,1.16500213633801,0.0582501068169007,9.18311024442611,0.000455843978466684,0.000661586785491211,0.000152868825865242,7.6434412932621e-06,0.00116157339535133,0.0152868825865242,0.00076434412932621,0.116157339535133,0.111938547249642,0.163437092739336,0.036325130094801,0.00181625650474005,0.286332242576158
45,0,3,"medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,0,3,"medBMI","leg_tot",4.6791542454537,6.72507342355306,1.65163259765106,0.0825816298825532,11.8491202616571,0.000594345198414671,0.00084869443393934,0.000216723324437254,1.08361662218627e-05,0.00149883282348828,0.0216723324437254,0.00108361662218627,0.149883282348828,0.145897489281883,0.209689887587276,0.0514984197085471,0.00257492098542736,0.369459266715675
45,0,3,"medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,0,3,"medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,0,4,"direct","dairy_tot",162.624667409255,35.1585051661393,175.261208157725,125.512778535243,188.995496647068,0.0254774267611802,0.00575725318036334,0.0288009301547077,0.0193280937703967,0.0288017818674654,2.88009301547077,1.93280937703967,2.88017818674654,5.79298689719882,1.25241000026144,6.24312349792485,4.47099381089526,6.73236387288525
45,0,4,"direct","leg_tot",23.6172571829933,5.46593815832312,26.4105274276844,17.7736914853376,27.0865431726618,0.00367004223788112,0.000714456909950049,0.0040465430703899,0.00290609979238201,0.00411395897574778,0.40465430703899,0.290609979238201,0.411395897574778,0.841289723068597,0.194706674187257,0.940791097525579,0.633131268027761,0.964872009820999
45,0,4,"medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,0,4,"medBMI","leg_tot",20.5385458998849,4.09791148313929,22.7184654209114,16.1567900113232,23.0673701955741,0.00319463379915226,0.000516563593191029,0.00348085622563206,0.00264244376775898,0.00350353476803771,0.348085622563206,0.264244376775898,0.350353476803771,0.731620418851528,0.145975071961042,0.809273123225547,0.575534292106177,0.821701746878962
45,0,4,"medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,0,4,"medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1,1,"direct","dairy_tot",360.498568673522,69.129252813881,378.434914711916,288.882214021262,416.869029193148,0.00766901191768095,0.00139299959165656,0.00797916515483517,0.00623868141481768,0.00883571216896314,0.797916515483517,0.623868141481768,0.883571216896314,2.78133932762704,0.533349994282076,2.91972285800852,2.22880070194388,3.21625195248595
