"age","race","pathway","disease_type","riskfactor","means","sd.devs","medians","LB","UB","RE.PAF.means","RE.PAF.sd.devs","RE.PAF.medians","RE.PAF.LB","RE.PAF.UB","RE.PAF.medians.as.percent","RE.PAF.LB.as.percent","RE.PAF.UB.as.percent","mort.per.100k.means","mort.per.100k.sd.devs","mort.per.100k.medians","mort.per.100k.LB","mort.per.100k.UB"
45,3,"medBMI","Cancer","leg_tot",13.0479091932674,3.25195169229683,13.7862495600469,9.70506967681566,15.7631593979566,0.00104000029344584,0.000254940400387123,0.00108881013845514,0.000780415062096122,0.00125809715653765,0.108881013845514,0.0780415062096122,0.125809715653765,0.210840270792463,0.0525480646172535,0.222771062198424,0.156823556051062,0.254715812838798
45,3,"medSBP","CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,3,"medSBP","CMD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,3,"medSBP","Cancer","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,3,"medSBP","Cancer","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,4,"direct","CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,4,"direct","CMD","leg_tot",20.3115708873277,3.81527411414895,21.3748275857526,16.3423215136053,23.3770520673891,0.0117706519483303,0.0020377604852232,0.0117675694597902,0.00983609120613256,0.0137078328057871,1.17675694597902,0.983609120613256,1.37078328057871,0.430732060365001,0.0809076210383074,0.453279737792311,0.346559202916903,0.495739391999885
45,4,"direct","Cancer","dairy_tot",235.67437055689,39.0128621795066,257.24256399424,193.969685362986,259.046091329046,0.0219447281109317,0.00460920439121382,0.0241919866471276,0.017020378052495,0.0249589084136019,2.41919866471276,1.7020378052495,2.4958908413602,4.99776741879313,0.827316144109693,5.45514771936933,4.1133678280332,5.4933937540633
45,4,"direct","Cancer","leg_tot",11.5404808518342,2.06907545350556,11.9566700341468,9.42803212247325,13.2991687762294,0.00106223348546056,0.000139982166842889,0.00111620926979438,0.000913944281000712,0.00116464327323667,0.111620926979438,0.0913944281000712,0.116464327323667,0.244730214245254,0.0438773120052041,0.25355602220435,0.199933118114164,0.282025373611111
45,4,"medBMI","CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,4,"medBMI","CMD","leg_tot",17.229202319471,2.29233869717447,16.897207118729,15.2097757228673,19.5308248367055,0.0100084448958909,0.00135221968434425,0.00930248712642909,0.00916266675182109,0.0114542871440032,0.930248712642909,0.916266675182109,1.14542871440032,0.365366610720455,0.0486118860803821,0.358326240596442,0.322542164323072,0.414175371723249
45,4,"medBMI","Cancer","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,4,"medBMI","Cancer","leg_tot",19.7452111570385,4.93393252835158,22.2495798186889,14.4707578566597,22.8909510950143,0.00181634338442404,0.000401919583474956,0.00194239924959182,0.00139530036936912,0.00213023891408633,0.194239924959182,0.139530036936912,0.213023891408633,0.418721699625868,0.104630160583231,0.471829944159491,0.306870373602212,0.485431017795945
45,4,"medSBP","CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,4,"medSBP","CMD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,4,"medSBP","Cancer","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,4,"medSBP","Cancer","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,"direct","CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,"direct","CMD","leg_tot",437.539764142383,81.5863505204741,428.41596327743,364.274689930318,518.560069089659,0.00681730122242378,0.00125559863789826,0.00666541680432772,0.00569559676518989,0.00806810743503934,0.666541680432772,0.569559676518989,0.806810743503934,1.35918802355205,0.253442543056869,1.33084554617923,1.13159496898962,1.61087218388139
55,1,"direct","Cancer","dairy_tot",1809.88144397925,131.67307970063,1842.94568211737,1673.73338117668,1917.9249043644,0.00881121996367363,0.000672409423173456,0.00900851380005628,0.00810954805216785,0.00934519211425415,0.900851380005628,0.810954805216785,0.934519211425415,5.62227569767847,0.409033618473752,5.7249875427911,5.19934084339437,5.95790548361682
55,1,"direct","Cancer","leg_tot",160.729124111805,5.40205457019048,160.447991519589,155.721868438061,165.975342488934,0.000782433292298287,2.9917287803161e-05,0.000781665517186544,0.000754345193586472,0.000811173999855082,0.0781665517186544,0.0754345193586473,0.0811173999855082,0.499294277760058,0.0167811213428094,0.498420958158766,0.483739572792941,0.515591304388273
55,1,"medBMI","CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,"medBMI","CMD","leg_tot",456.96521294141,78.3147330251288,413.033978409248,410.606198475991,540.665776759168,0.00712093721086064,0.00120901514341389,0.00645996111902852,0.00639017984961873,0.00841352425015986,0.645996111902852,0.639017984961873,0.841352425015986,1.41953188146749,0.243279482046785,1.28306243862037,1.27552070257823,1.6795420867768
55,1,"medBMI","Cancer","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,"medBMI","Cancer","leg_tot",386.844677577153,51.291486876215,410.404338806245,332.126034829346,421.537608280233,0.00188242527581667,0.000244156613782855,0.0019874587002896,0.00162253519523155,0.00205303694559979,0.19874587002896,0.162253519523155,0.205303694559979,1.201707126593,0.159333574650011,1.27489363901043,1.03172732136634,1.30947839626485
55,1,"medSBP","CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,"medSBP","CMD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,"medSBP","Cancer","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,"medSBP","Cancer","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,2,"direct","CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,2,"direct","CMD","leg_tot",132.991193903612,13.8719157098072,138.409972522711,118.286885402832,143.089540578157,0.00684274833765238,0.000726486940147444,0.00707659789940562,0.00608055832280049,0.00740616622501401,0.707659789940562,0.608055832280049,0.740616622501401,2.63037785019049,0.274366886646886,2.73755363255917,2.33954741061378,2.83010887475382
55,2,"direct","Cancer","dairy_tot",521.859202651425,93.2361460647144,483.442637059957,455.442908821477,620.92957723412,0.0139544712030947,0.00245369596786824,0.0131455689948445,0.0120642630707119,0.0165322462124901,1.31455689948445,1.20642630707119,1.65322462124901,10.321637450426,1.84407919236741,9.56181207969182,9.00801702899672,12.2811094369792
55,2,"direct","Cancer","leg_tot",20.6459783784476,1.86799863451754,20.8537757411354,18.7913198934113,22.3240091051991,0.000552678656471568,5.75157836452656e-05,0.000554753057853631,0.000497183701374302,0.000606410370394079,0.0554753057853631,0.0497183701374302,0.060641037039408,0.408348272003184,0.0369463728251227,0.412458210143436,0.371665748480289,0.441537348106865
55,2,"medBMI","CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,2,"medBMI","CMD","leg_tot",145.54275503926,24.5801483379264,150.073728652868,120.565416112363,166.668766394589,0.00749305918848134,0.001310620455102,0.00771715338013189,0.00616645558526865,0.00862918272879106,0.771715338013189,0.616645558526865,0.862918272879106,2.87862998950468,0.486160593379879,2.96824624365811,2.38461352765063,3.29647263532833
55,2,"medBMI","Cancer","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,2,"medBMI","Cancer","leg_tot",70.8591695224658,6.15241220874767,71.1488674194878,64.896117935465,76.575977896998,0.00189570163979331,0.000171792566729471,0.00193465009883257,0.00171912232311136,0.0020391747662919,0.193465009883257,0.171912232311136,0.20391747662919,1.40149422321808,0.121686017879203,1.40722403817204,1.28355349080118,1.51456461292412
55,2,"medSBP","CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,2,"medSBP","CMD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,2,"medSBP","Cancer","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,2,"medSBP","Cancer","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,3,"direct","CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,3,"direct","CMD","leg_tot",31.3536786955717,8.7505466621232,27.252372561283,25.4993151012189,40.6941525040698,0.00394029707841271,0.00111856814887361,0.00343508472901069,0.00317703585923261,0.00513298879458452,0.343508472901069,0.317703585923261,0.513298879458452,0.545820449372026,0.152333873091758,0.474422870192717,0.44390477310058,0.708424067945885
55,3,"direct","Cancer","dairy_tot",325.813373938993,42.4511125406261,336.582059743875,281.893335280893,360.580029662942,0.0114719651330751,0.00156151626198402,0.0118832445543313,0.00985283705378177,0.0127415057043007,1.18832445543313,0.985283705378177,1.27415057043007,5.67192143229796,0.73901010303265,5.85938807639537,4.90733953205075,6.27715668506238
55,3,"direct","Cancer","leg_tot",7.27332908086461,2.51588268559309,6.07397867974986,5.6061565244976,9.95994947817916,0.000256137240004935,8.95639189961179e-05,0.000212163644297147,0.000197814833499095,0.000351837202862394,0.0212163644297147,0.0197814833499095,0.0351837202862394,0.1266177339474,0.0437977384201386,0.10573884502189,0.0975947640199355,0.173387759461548
55,3,"medBMI","CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,3,"medBMI","CMD","leg_tot",32.3779898264792,4.04426545881214,34.066573828752,28.0782499841685,35.2424332668582,0.00406801577997923,0.00053527931186934,0.00429399558756627,0.00349866477233112,0.00444528395117834,0.429399558756627,0.349866477233112,0.444528395117834,0.563652167531711,0.0704045867007109,0.593047878570017,0.48880015556527,0.613517825115591
55,3,"medBMI","Cancer","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,3,"medBMI","Cancer","leg_tot",38.9245381418957,8.715813838066,34.3867723191978,33.4624841431661,48.2436930899186,0.00137047145460471,0.000312055816143225,0.00120112751715449,0.00118076839928096,0.00170411685676115,0.120112751715449,0.118076839928096,0.170411685676115,0.677617740058324,0.151729226797493,0.59862205331488,0.582531584553963,0.839850229294613
55,3,"medSBP","CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,3,"medSBP","CMD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,3,"medSBP","Cancer","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,3,"medSBP","Cancer","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,4,"direct","CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,4,"direct","CMD","leg_tot",15.9020003262307,7.20235577279105,12.8828843181409,10.8096667324624,23.5605825268755,0.00469743487554264,0.00218754084926077,0.00376635356543124,0.00316131279551276,0.00702497606916722,0.376635356543124,0.316131279551276,0.702497606916722,0.329604920283589,0.149285112038954,0.267026913066981,0.224054789872461,0.488346356828834
55,4,"direct","Cancer","dairy_tot",348.048806843997,22.1744995486504,350.938387125017,325.889534290052,367.751936159076,0.0133070214189345,0.00109406089373709,0.0135276807573542,0.0121898608569973,0.0142366215432149,1.35276807573542,1.21898608569973,1.42366215432149,7.21409865936067,0.459616652378338,7.27399174567934,6.75479762088453,7.62249057446593
55,4,"direct","Cancer","leg_tot",7.48251224963489,2.5455292233249,8.88058866299301,4.76114510996918,9.01551443794619,0.000287115031346797,0.000101716541015977,0.000343863981609607,0.000178393788500253,0.000347599666469954,0.0343863981609607,0.0178393788500253,0.0347599666469954,0.155091988615653,0.0527618500516296,0.184070284133302,0.0986855000777103,0.186866925963594
55,4,"medBMI","CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,4,"medBMI","CMD","leg_tot",10.9318967824158,3.22092593958515,11.3265679530647,7.72155906866155,13.8067640011184,0.00322400638835122,0.000980506084140202,0.00331135936182034,0.00225817715891208,0.0041155855903416,0.331135936182034,0.225817715891208,0.41155855903416,0.226588284089832,0.0667609744545859,0.234768736678893,0.16004677456163,0.286176408917332
55,4,"medBMI","Cancer","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,4,"medBMI","Cancer","leg_tot",30.8915812960181,5.70651611999891,34.1083226454872,24.7931459854926,34.2557864594949,0.00118297751175852,0.00023859960038972,0.0013207033988386,0.000928128275458414,0.00132075974404056,0.13207033988386,0.0928128275458414,0.132075974404056,0.640297885902604,0.118280452285407,0.706972125263282,0.513894022039973,0.71002864630866
55,4,"medSBP","CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,4,"medSBP","CMD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,4,"medSBP","Cancer","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,4,"medSBP","Cancer","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,"direct","CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,"direct","CMD","leg_tot",985.479235508028,163.17395651929,972.747003078675,836.229507112005,1145.551361469,0.00947940199541785,0.00155564376393809,0.00936818109631257,0.00805164483252417,0.011001696922551,0.936818109631257,0.805164483252417,1.1001696922551,4.50836010999454,0.746486511389877,4.45011282610724,3.82557401193812,5.24065639935516
65,1,"direct","Cancer","dairy_tot",2040.90287039229,153.945733520233,2097.47277622012,1878.21541599824,2155.5059048327,0.00868907670670252,0.000621900219942183,0.00894192139856281,0.00802864585120898,0.00913458957411481,0.894192139856282,0.802864585120898,0.913458957411481,9.33670112745365,0.704269333233266,9.59549654157401,8.59244026090318,9.86098589200183
65,1,"direct","Cancer","leg_tot",267.637342171387,6.83615495715206,265.236262726912,262.471183299531,274.844418571048,0.0011396082993698,2.45792016619484e-05,0.00113396185412974,0.00111912456376677,0.00116489151342689,0.113396185412974,0.111912456376677,0.116489151342689,1.22438451660366,0.0312739702716087,1.21340008344833,1.2007504269744,1.25735537441495
65,1,"medBMI","CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,"medBMI","CMD","leg_tot",897.475830789138,44.9946204531208,921.791559568781,849.367050489918,924.916241625661,0.0086340017478228,0.000426679296509284,0.00887744730722579,0.00817813230581499,0.00888294246433807,0.887744730722579,0.817813230581499,0.888294246433807,4.10576305357476,0.205840919530507,4.21700239553722,3.88567550811807,4.23129715836334
65,1,"medBMI","Cancer","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,"medBMI","Cancer","leg_tot",489.950452431925,84.8322654494861,506.311864457238,403.538330932031,562.455373710303,0.00208585197443358,0.00035785004565658,0.00214498772229812,0.00172426114957918,0.00239717741360313,0.214498772229812,0.172426114957918,0.239717741360313,2.24142021062388,0.388089761623207,2.31627022740793,1.84610294004812,2.5731149669332
65,1,"medSBP","CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,"medSBP","CMD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,"medSBP","Cancer","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,"medSBP","Cancer","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,2,"direct","CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,2,"direct","CMD","leg_tot",149.153715596019,26.338167743261,136.733098170052,131.593022281322,177.271933722787,0.00656746409434964,0.00115670090431121,0.00602486766865876,0.00579396259515295,0.00780217255538358,0.602486766865876,0.579396259515295,0.780217255538358,5.99150948518965,1.05800503343597,5.49257288932804,5.28609587788478,7.12101919897689
65,2,"direct","Cancer","dairy_tot",380.567353667705,64.4730824750416,395.926917516029,314.107855471679,433.971222592655,0.0123766174240165,0.00201901332221855,0.0128448974287841,0.010298626620375,0.0140565702236056,1.28448974287841,1.0298626620375,1.40565702236056,15.2874026647074,2.58988576747825,15.9043968315497,12.6177225147275,17.4326377728712
65,2,"direct","Cancer","leg_tot",19.7511818010017,4.38158478769462,21.5969982470793,15.0911049096276,22.8423147132098,0.000642193689881558,0.000138812416460599,0.000699485114628392,0.000494684537606355,0.000741005131121952,0.0699485114628392,0.0494684537606355,0.0741005131121952,0.793405599260617,0.176008399862724,0.867552104430807,0.606210162762042,0.91757650636453
65,2,"medBMI","CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,2,"medBMI","CMD","leg_tot",120.000446608849,8.75077982811668,120.680286473724,111.417110914097,128.005918418458,0.00528411835902316,0.000386438236571175,0.00531753295983798,0.00490383158868729,0.00563600271866643,0.531753295983799,0.490383158868729,0.563600271866643,4.8204217455184,0.351519103184627,4.84773093444828,4.47562887848071,5.14200180196569
65,2,"medBMI","Cancer","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,2,"medBMI","Cancer","leg_tot",48.9347639382697,11.9768147137652,50.8825438621666,36.8423965867262,59.3715183545008,0.00159397325942392,0.000398432240504987,0.00164798744801607,0.00119512430433977,0.00194691015420474,0.164798744801607,0.119512430433977,0.194691015420474,1.96571101913257,0.481109026839414,2.04395340044005,1.4799602391694,2.38495577498439
65,2,"medSBP","CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,2,"medSBP","CMD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,2,"medSBP","Cancer","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,2,"medSBP","Cancer","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,3,"direct","CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,3,"direct","CMD","leg_tot",14.3617857771397,4.55397835315479,16.8600156781374,9.49317406297689,17.1069020754545,0.00141733491681388,0.000445728303753764,0.00166031294715563,0.0009407845529772,0.00168735395486009,0.166031294715563,0.09407845529772,0.168735395486009,0.515777035948699,0.163547729593869,0.605496353131805,0.340929829752859,0.614362822538899
65,3,"direct","Cancer","dairy_tot",245.835755758769,27.0799658076038,257.530109249606,217.006539893623,264.724771156704,0.0102168501995515,0.00110060097874725,0.0107661668334267,0.00904053731470165,0.0109262439456074,1.07661668334267,0.904053731470165,1.09262439456074,8.82873755416222,0.972527004272007,9.24871868147028,7.79338946177397,9.5071016883386
65,3,"direct","Cancer","leg_tot",1.98641343001268,0.7675423572098,2.19020252167314,1.19017546536212,2.60943066675184,8.27183678420905e-05,3.23941000467741e-05,9.12242208182006e-05,4.91352005535478e-05,0.00010907156010094,0.00912242208182006,0.00491352005535478,0.010907156010094,0.071338373026803,0.0275648674969716,0.0786570822239991,0.0427429557374719,0.0937128874985175
65,3,"medBMI","CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,3,"medBMI","CMD","leg_tot",11.7231285718041,4.60829778296605,12.8273175294459,6.97125674528678,15.5364397843257,0.00115669127004474,0.000451558029347906,0.00126533951024906,0.000690951923323937,0.00153007961259186,0.126533951024906,0.0690951923323937,0.153007961259186,0.421014531245488,0.165498511685819,0.460669440219714,0.250359822707054,0.55796256715583
65,3,"medBMI","Cancer","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,3,"medBMI","Cancer","leg_tot",9.37283169553337,2.71891014974218,10.577566336899,6.47559417020895,11.246044775697,0.000389190326310519,0.000111109930062232,0.000440566677139659,0.000270633575297885,0.000464077179118385,0.0440566677139659,0.0270633575297885,0.0464077179118385,0.336607955680774,0.097644641119563,0.379873777359952,0.232559015915236,0.403880947019011
65,3,"medSBP","CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,3,"medSBP","CMD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,3,"medSBP","Cancer","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,3,"medSBP","Cancer","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,4,"direct","CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,4,"direct","CMD","leg_tot",16.1742309305443,2.1618803151526,16.2811827291822,14.0768759306799,18.1806769015665,0.0032041344404519,0.0004223884935525,0.00321993211846243,0.00279636190261222,0.00359847895198263,0.321993211846243,0.279636190261222,0.359847895198263,0.777796096193754,0.103961794337212,0.782939258290219,0.676937233832248,0.874283270773264
65,4,"direct","Cancer","dairy_tot",196.6425677222,20.6986522649977,196.936512496521,176.855408711705,216.179873674521,0.0112280829569983,0.000899163804330129,0.0113649797646152,0.0103231538609755,0.0120166497665469,1.13649797646152,1.03231538609755,1.20166497665469,9.4562654741752,0.995369176891397,9.47040086638925,8.50472873037468,10.3957871345938
65,4,"direct","Cancer","leg_tot",2.51217543603994,0.910005449830816,2.03238022574136,1.94696536370096,3.48521143713272,0.000144366822289192,5.53437776765402e-05,0.000117286326678313,0.000108253462507677,0.000203498603339953,0.0117286326678313,0.0108253462507677,0.0203498603339953,0.120806995738866,0.0437608866494421,0.0977343165403792,0.0936268355394439,0.167598933257003
65,4,"medBMI","CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,4,"medBMI","CMD","leg_tot",13.5637006280988,2.01326587217425,12.9286707447631,11.9937269173208,15.6734497397121,0.0026870859717697,0.000395183747890854,0.0025569052858471,0.00238258976157369,0.00310223576499991,0.25569052858471,0.238258976157369,0.310223576499991,0.652259352780305,0.0968151340673697,0.621721655727142,0.576761517451151,0.753714230604648
65,4,"medBMI","Cancer","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,4,"medBMI","Cancer","leg_tot",20.6547224700577,5.17816765713946,23.3201885982352,15.1184789402025,23.9253197909621,0.00117964890585063,0.000288067232523282,0.00132926485864141,0.000871644220500493,0.0013604800313286,0.132926485864141,0.0871644220500493,0.13604800313286,0.99325665462325,0.249010825086834,1.12143518489995,0.727026462684571,1.15053509582673
65,4,"medSBP","CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,4,"medSBP","CMD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,4,"medSBP","Cancer","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,4,"medSBP","Cancer","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,1,"direct","CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,1,"direct","CMD","leg_tot",1877.72324874714,233.110549667509,1860.63975531044,1663.97517308078,2105.9922938347,0.00508025724051993,0.000633502380812688,0.00502659926916607,0.004502855905801,0.00570326785088965,0.502659926916607,0.4502855905801,0.570326785088965,11.7523124189188,1.45899456145434,11.6453900850719,10.4145038968962,13.1810049247112
75,1,"direct","Cancer","dairy_tot",2156.77890233647,356.870820837734,1983.36720649417,1922.93250064208,2538.02524549682,0.0101222844347246,0.00167073563488212,0.00933952466651002,0.00900427812086396,0.0119056365515675,0.933952466651002,0.900427812086396,1.19056365515675,13.4988686408943,2.23358654289412,12.4135178427972,12.0352685216615,15.8850169385096
75,1,"direct","Cancer","leg_tot",173.68915296275,16.3067324254057,181.215308612342,156.290427637155,184.690645986192,0.000815044382944039,7.42440878949036e-05,0.000849931118256536,0.000735789788410336,0.000864645252462119,0.0849931118256536,0.0735789788410336,0.0864645252462119,1.08708734940444,0.10206073452142,1.13419212513027,0.978192039164346,1.15594360027757
75,1,"medBMI","CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,1,"medBMI","CMD","leg_tot",1835.83685391788,84.0789321983158,1878.56589353335,1745.95397049363,1889.40005366897,0.00496668540082455,0.000225697185342443,0.00508794164401115,0.00472536082156873,0.00510494217337175,0.508794164401115,0.472536082156873,0.510494217337175,11.4901534460967,0.526234033531296,11.7575863722515,10.9275935865329,11.825395318429
75,1,"medBMI","Cancer","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,1,"medBMI","Cancer","leg_tot",369.207816028051,68.5285566869248,386.521421963271,298.324841552126,425.374225459039,0.00173219764539772,0.000316737661835288,0.00181285227453998,0.00140442651115598,0.00199141234486853,0.181285227453998,0.140442651115598,0.199141234486853,2.31080144763796,0.428907192974091,2.41916401181482,1.86715840184879,2.66233631387679
75,1,"medSBP","CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,1,"medSBP","CMD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,1,"medSBP","Cancer","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,1,"medSBP","Cancer","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,2,"direct","CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,2,"direct","CMD","leg_tot",137.843745708869,132.135350912193,87.3114222001061,40.8758432454653,277.764123154722,0.00343450181202328,0.00325127506974032,0.00220085615548313,0.00104160839020855,0.00687599404189713,0.220085615548313,0.104160839020855,0.687599404189713,7.17814670479577,6.88088479357364,4.54670028250979,2.12858986085508,14.4644330076795
75,2,"direct","Cancer","dairy_tot",424.26515660197,79.2832831355957,387.609752404613,370.825533275541,508.861873496152,0.0165728172996986,0.00340176077757827,0.0149981966483277,0.0142813817598573,0.0202026803932052,1.49981966483277,1.42813817598573,2.02026803932052,22.0934038041462,4.12863880518119,20.1845912751546,19.3105611433242,26.4987371146109
75,2,"direct","Cancer","leg_tot",4.35419890635739,0.783522598704107,4.45284044850514,3.57236708916179,5.05218541272739,0.000169388040437895,2.79169219636202e-05,0.000172298494235495,0.000141738338686636,0.000194563856461195,0.0172298494235495,0.0141738338686636,0.0194563856461195,0.226742812094692,0.0408015621680761,0.231879522919565,0.18602929655979,0.26309012342845
75,2,"medBMI","CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,2,"medBMI","CMD","leg_tot",118.249901847159,102.207082624134,93.3167923073526,33.9413175644101,223.751629238743,0.00294857275049178,0.00251407587223341,0.00235223332279346,0.00086458028816091,0.00553945372636623,0.235223332279346,0.086458028816091,0.553945372636623,6.15780671746496,5.32238462885888,4.85942704007669,1.76747777404398,11.651758386666
75,2,"medBMI","Cancer","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,2,"medBMI","Cancer","leg_tot",22.385725421489,20.2320100265798,18.9498072981462,4.8345921500505,42.857389097769,0.000866412647199535,0.000781237679959255,0.000729612747868326,0.000190960258794159,0.00165814495003644,0.0729612747868326,0.0190960258794159,0.165814495003644,1.16572587564548,1.05357218317627,0.986802093299114,0.251759059016078,2.23177790726929
